"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3010000","CDFI2260032025000015","2025-10-20","","01","영업/정상","13","영업중","","","","","02-775-3216","","","서울특별시 중구 남산동2가 8-1","서울특별시 중구 퇴계로18길 13, 지상1층~지상2층 (남산동2가)","04629","호텔 명동역","2026-03-18 20:02:15","U","2026-03-20 02:40:00.0","","198662.218896247","450881.131680443","관광숙박업","","주거지역","0","","","","","0","0","33","0","","","0","0","","0","0","","0","0","","0","","","","","","","1000000000","","","","0","호스텔업"
"3010000","CDFI2260032025000016","2025-10-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로6가 18-84 미진빌딩","서울특별시 중구 을지로43길 30, 미진빌딩 지상4층 (을지로6가)","04564","하이 동대문 호스텔","2026-03-18 20:02:35","U","2026-03-20 02:40:00.0","","200588.959909937","451679.884050444","관광숙박업","","","6","","","","숙박시설","5","1","14","0","","","0","0","","0","0","","0","242.65","","0","","","","","","","0","","","","243","호스텔업"
"3010000","CDFI2260032025000017","2025-10-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로1가 25-6","서울특별시 중구 명동8나길 45 (충무로1가)","04535","하이 서울 호스텔","2026-03-18 20:02:59","U","2026-03-20 02:40:00.0","","198375.232374546","450977.367032275","관광숙박업","","상업지역","5","","","","","4","1","12","0","","","0","0","","0","0","","0","180.87","","0","","","","","","","200000000","","","","181","호스텔업"
"3010000","CDFI2260032025000018","2025-11-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로2가 12-4 금성빌딩","서울특별시 중구 명동8가길 61, 금성빌딩 (충무로2가)","04537","하이 서울 호스텔 명동 명동 웨스트","2026-03-18 20:04:29","U","2026-03-20 02:40:00.0","","198911.0286441","451082.214388761","관광숙박업","","중심상업지역","8","","","","","7","1","9","0","","","0","0","","0","0","","0","159.4","","0","","","","","","","0","","","","159","호스텔업"
"3010000","CDFI2260032025000019","2025-11-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 41-2","서울특별시 중구 퇴계로20나길 10, 1층 (남산동2가)","04631","어반 스위트 스테이 (Urban Suite Stay)","2025-12-29 09:45:05","U","2025-12-31 02:40:00.0","","198651.46452077","450718.885269002","관광숙박업","","","0","","","","","0","0","6","0","","","0","0","","0","0","","0","221.16","","0","","","","","","","100000000","","","","221","호스텔업"
"3010000","CDFI2260032025000020","2025-11-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로3가 59-10","서울특별시 중구 수표로2길 7, 2~3층 (충무로3가)","04554","MOREN SEOUL MYEONGDONG","2026-01-09 11:05:38","U","2026-01-11 02:40:00.0","","199127.53452918","451102.686191354","관광숙박업","","일반상업지역","0","","","","","0","0","11","0","","","0","0","","0","0","","0","210.18","","0","","","","","","","150000000","","","","210","호스텔업"
"3010000","CDFI2260032025000021","2025-11-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 인현동1가 102-6","서울특별시 중구 마른내로 50, 지상3층 301호 (인현동1가)","04556","이랑 스테이","2025-12-29 09:45:49","U","2025-12-31 02:40:00.0","","199333.801387448","451328.479487075","관광숙박업","","","6","","","","숙박시설","5","1","2","0","","","0","0","","0","0","","0","69.52","","0","","","","","","","0","","","","70","호스텔업"
"3010000","CDFI2260032025000022","2025-11-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로7가 58-1 FIN TOWER 9~10층","서울특별시 중구 을지로 280-2, FIN TOWER 9~10층 (을지로7가)","04565","하이메이트 동대문","2025-12-02 09:06:31","U","2025-12-04 02:40:00.0","","200730.296204033","451454.338715818","관광숙박업","","","13","","","","","11","2","13","0","","","0","0","","0","0","","0","297.15","","0","","","","","","","275500000","","","","297","호스텔업"
"3010000","CDFI2260032025000023","2025-12-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 북창동 71-4","서울특별시 중구 남대문로1길 26-3 (북창동)","04526","한 스위트 서울","2025-12-29 09:43:14","U","2025-12-31 02:40:00.0","","197953.410988627","451119.871529384","관광숙박업","","","0","","","","","0","0","6","0","","","0","0","","0","0","","0","540.62","","0","","","","","","","0","","","","541","호스텔업"
"3010000","CDFI2260032025000024","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 중림동 67 지상4층","서울특별시 중구 청파로 441, 지상4층 (중림동)","04507","라서울 스테이","2025-12-09 13:18:00","I","2025-12-11 00:20:01.0","","197185.178805798","450729.302106846","관광숙박업","","","0","","","","","0","0","3","0","La Seoul Stay","Hostel business","0","0","","0","0","","0","100.17","","0","","","","","","","30000000","","","","100","호스텔업"
"3010000","CDFI2260032025000025","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 광희동2가 316-1","서울특별시 중구 장충단로 214, 최정형외과의원 지하1층~지상4층 (광희동2가)","04614","주식회사 율","2025-12-09 13:15:56","I","2025-12-11 00:20:01.0","","200573.420855721","451276.590664728","관광숙박업","","","0","","","","","0","0","10","0","YUL Co., Ltd.","Hostel business","0","0","","0","0","","0","424.73","","0","","","","","","","550000000","","","","425","호스텔업"
"3010000","CDFI2260032025000026","2025-12-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 초동 70-8","서울특별시 중구 마른내로2길 6, 지상3층~지상5층 (초동)","04555","하이 스테이 을지로 호스텔","2025-12-29 09:40:50","U","2025-12-31 02:40:00.0","","199257.113944113","451318.655196377","관광숙박업","","","0","","","","","0","0","15","0","","","0","0","","0","0","","0","261.07","","0","","","","","","","280000000","","","","261","호스텔업"
"3010000","CDFI2260032025000027","2025-12-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 1612","서울특별시 중구 난계로17길 3 (황학동)","04574","유어모먼트","2026-03-18 20:04:52","U","2026-03-20 02:40:00.0","","201971.734332621","451882.53103038","관광숙박업","","","0","","","","","0","0","4","0","","","0","0","","0","0","","0","104.48","","0","","","","","","","0","","","","104","호스텔업"
"3010000","CDFI2260032025000028","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로5가 275-6 한일상회","서울특별시 중구 동호로 350, 한일상회 지상2층 (을지로5가)","04561","안온 스테이","2026-03-18 20:03:45","U","2026-03-20 02:40:00.0","","200168.83910333","451476.043044703","관광숙박업","","","0","","","","숙박시설","0","0","3","0","","","0","0","","0","0","","0","123.54","","0","","","","","","","0","","","","124","호스텔업"
"3010000","CDFI2260032026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 18-9","서울특별시 중구 퇴계로20길 31 (남산동2가)","04629","더큐브 호텔","2026-03-18 20:01:21","U","2026-03-20 02:40:00.0","","198711.004408276","450729.70372038","관광숙박업","","","0","","","","","0","0","5","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032026000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 731-1","서울특별시 중구 퇴계로83길 10-22 (황학동)","04576","SINDANG GRAND JOY 호스텔","2026-03-18 20:03:20","U","2026-03-20 02:40:00.0","","201643.411062205","451532.973367955","관광숙박업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032026000003","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 54-2","서울특별시 중구 명동8길 8-11, 3층 (명동2가)","04536","무드온 명동","2026-03-18 20:00:58","U","2026-03-20 02:40:00.0","","198513.571993372","451211.103380431","관광숙박업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032026000004","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로3가 59-13","서울특별시 중구 수표로 10 (충무로3가)","04554","스테이모드","2026-03-17 19:22:06","U","2026-03-19 02:40:00.0","","199095.113474444","451098.796818087","관광숙박업","","","4","","","","","4","0","8","0","","","0","0","","0","0","","0","0","","0","","","","","","","300000000","","","","0","호스텔업"
"3010000","CDFI2260032026000005","2026-01-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로5가 148-2","서울특별시 중구 을지로38길 30, 지상2층~지상3층 (을지로5가)","04561","미리네 스테이","2026-03-18 20:00:23","U","2026-03-20 02:40:00.0","","200212.624773672","451455.935226392","관광숙박업","","","4","","","","숙박시설","4","0","2","0","","","0","0","","0","0","","0","88.62","","0","","","","","","","0","","","","89","호스텔업"
"3010000","CDFI2260032026000006","2026-01-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로7가 63","서울특별시 중구 퇴계로63길 22, 지상2층~지상5층 (을지로7가)","04565","스테이 쉼","2026-03-18 20:00:40","U","2026-03-20 02:40:00.0","","200710.77679721","451455.325218208","관광숙박업","","","6","","","","숙박시설","5","1","5","0","","","0","0","","0","0","","0","179.12","","0","","","","","","","0","","","","179","호스텔업"
"3010000","CDFI2260032026000007","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 소공동 81","서울특별시 중구 남대문로7길 33, 7층 (소공동)","04532","해치 스테이","2026-03-18 12:39:38","U","2026-03-20 02:40:00.0","","198164.81474774","451278.901392417","관광숙박업","","상업지역","7","","","","","7","1","11","0","","","0","0","","0","0","","0","293.65","","0","","","","","","","160000000","","","","294","호스텔업"
"3010000","CDFI2260032026000008","2026-02-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남대문로5가 149","서울특별시 중구 세종대로2가길 40 (남대문로5가)","04527","스테이 한가온 명동","2026-03-17 19:21:46","U","2026-03-19 02:40:00.0","","197786.233103721","450657.203237286","관광숙박업","","일반상업지역","3","","","","","0","0","3","0","","","0","0","","0","0","","0","111.73","","0","","","","","","","0","","","","112","호스텔업"
"3010000","CDFI2260032026000009","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 주교동 8-1","서울특별시 중구 을지로35길 51-6, 지상2층~지상5층 (주교동)","04546","엘림 호스텔","2026-03-18 12:38:58","U","2026-03-20 02:40:00.0","","200039.886363362","451861.645694086","관광숙박업","","","0","","","","","0","0","12","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032026000010","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로3가 282-7","서울특별시 중구 을지로16길 2-1, 지상3층 (을지로3가)","04549","로스터블록","2026-03-18 12:37:46","U","2026-03-20 02:40:00.0","","199353.972647661","451539.691052825","관광숙박업","","","0","","","","","0","0","1","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032026000011","2026-02-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 53-9","서울특별시 중구 명동4길 35, 5,6층 (명동2가)","04536","MOK HOSTEL","2026-03-18 12:38:13","U","2026-03-20 02:40:00.0","","198526.809718956","451090.607143509","관광숙박업","","","0","","","","","0","0","18","0","","","0","0","","0","0","","0","0","","0","","","","","","","450000000","","","","0","호스텔업"
"3010000","CDFI2260032026000012","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 주교동 258 지상3층","서울특별시 중구 을지로33길 6, 지상3층 (주교동)","04546","포레스트 스테이 을지로","2026-03-18 12:37:29","U","2026-03-20 02:40:00.0","","199957.659044118","451651.967315334","관광숙박업","","","5","","","","","4","1","9","0","","","0","0","","0","0","","0","186.88","","0","","","","","","","0","","","","187","호스텔업"
"3010000","CDFI2260032026000013","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 37-2 JEJARI STAY","서울특별시 중구 소공로6길 35, JEJARI STAY (남산동2가)","04631","JEJARI STAY","2026-03-18 12:35:56","U","2026-03-20 02:40:00.0","","198608.927223501","450707.580510567","관광숙박업","","","0","","","","","0","0","20","575","","","0","0","","0","0","","0","0","","0","","","","","","","1500000000","","","","0","호스텔업"
"3010000","CDFI2260032026000014","2026-02-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로4가 15-16 금사과빌딩","서울특별시 중구 마른내로4가길 41, 금사과빌딩 지상2층 (충무로4가)","04556","제이빌스","2026-03-18 12:35:22","U","2026-03-20 02:40:00.0","","199444.847152847","451149.7429042","관광숙박업","","","7","","","","숙박시설","6","1","3","0","","","0","0","","0","0","","0","99.98","","0","","","","","","","0","","","","100","호스텔업"
"3010000","CDFI2260032026000015","2026-03-04","","01","영업/정상","13","영업중","","","","","070-7780-3650","","","서울특별시 중구 신당동 775 신한빌딩","서울특별시 중구 마장로 11, 신한빌딩 3층 (신당동)","04567","케이그랜드호텔 DDP","2026-03-18 12:35:39","U","2026-03-20 02:40:00.0","","200938.52813687","451798.00308625","관광숙박업","","상업지역","1","","","","숙박시설","3","0","13","0","","","0","0","","0","0","","0","294.39","","0","","","","","","","170000000","","","","294","호스텔업"
"3010000","CDFI2260032026000016","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 주교동 122-3 브라더빌딩","서울특별시 중구 창경궁로 64, 브라더빌딩 지상2층 (주교동)","04546","zip 1972 hostel","2026-03-18 12:35:06","U","2026-03-20 02:40:00.0","","199776.8998987","451757.911311507","관광숙박업","","","3","","","","","2","1","8","0","","","0","0","","0","0","","0","178.84","","0","","","","","","","0","","","","179","호스텔업"
"3010000","CDFI2260032026000017","2026-03-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로5가 22-19","서울특별시 중구 퇴계로51길 17-1, 지상2층 (충무로5가)","04559","머룸스테이","2026-03-18 12:34:50","U","2026-03-20 02:40:00.0","","200074.730448901","451295.8738879","관광숙박업","","","2","","","","숙박시설","2","0","1","0","","","0","0","","0","0","","0","42.98","","0","","","","","","","0","","","","43","호스텔업"
"3010000","CDFI2260032026000018","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 소공동 70 삼영빌딩","서울특별시 중구 남대문로7길 19, 삼영빌딩 (소공동)","04532","크라운파크 호텔 서울 명동","2026-03-18 12:34:02","I","2026-03-20 00:20:02.0","","198232.003862907","451276.307297241","관광숙박업","","일반상업지역","16","","","","","16","2","0","0","THE CROWN PARK HOTEL SEOUL MYEONGDONG","TOURIST HOTEL","0","0","","0","0","","0","10257.56","","0","","","","","","","0","","","","10258","관광호텔업"
"3010000","CDFI2260032026000019","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 서소문동 25","서울특별시 중구 서소문로 131 (서소문동)","04515","정동스테이25(JEONGDONG STAY 25)","2026-03-27 09:09:07","U","2026-03-29 02:40:00.0","","197755.195576878","451281.493188414","관광숙박업","","","0","","","","","0","0","15","0","","","0","0","","0","0","","0","0","","0","","","","","","","619000000","","","","0","호스텔업"
"3010000","CDFI2260032026000020","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 641","서울특별시 중구 퇴계로87길 32, 2층 (황학동)","04575","호스텔 소우재","2026-03-27 09:09:57","U","2026-03-29 02:40:00.0","","201797.872285138","451628.469874125","관광숙박업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","0","","0","","","","","","","9000000","","","","0","호스텔업"
"3010000","CDFI2260032026000021","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 광희동2가 12-1","서울특별시 중구 장충단로 224, 지상3~지상4층 (광희동2가)","04565","STAY ON","2026-03-27 09:10:50","I","2026-03-29 00:20:01.0","","200596.599009783","451364.467609826","관광숙박업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","79.34","","0","","","","","","","0","","","","79","호스텔업"
"3010000","CDFI2260032026000022","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로7가 58-1 FIN TOWER","서울특별시 중구 을지로 280-2, FIN TOWER 지상2층~지상3층 (을지로7가)","04565","라하 부티크 디디피","2026-03-27 09:11:33","I","2026-03-29 00:20:01.0","","200730.296204033","451454.338715818","관광숙박업","","","0","","","","","0","0","12","0","","","0","0","","0","0","","0","327.76","","0","","","","","","","0","","","","328","호스텔업"
"3010000","CDFI2260032026000023","2026-03-27","","01","영업/정상","13","영업중","","","","","02-752-2300","","","서울특별시 중구 회현동3가 8","서울특별시 중구 퇴계로16길 38 (회현동3가)","04631","호텔 블리스 I","2026-03-27 14:33:20","I","2026-03-29 00:20:01.0","","198507.482446178","450809.495455808","관광숙박업","","일반주거지역","0","","","","","6","2","0","0","HOTEL BLISS I","TOURIST HOTEL","0","0","","0","0","","0","1047.78","","0","","","","","","","990000000","","","","1048","관광호텔업"
"3010000","CDFI2260032026000024","2026-03-31","","01","영업/정상","13","영업중","","","","","02-752-2300","","","서울특별시 중구 회현동3가 8-4","서울특별시 중구 퇴계로16길 37, 블리스호텔Ⅱ (회현동3가)","04631","호텔블리스Ⅱ","2026-03-31 09:21:08","I","2026-04-02 00:20:02.0","","198513.004471552","450790.358157938","관광숙박업","","주거지역","5","학교정화(상대)","","","숙박시설","5","2","0","0","HOTEL BLISSⅡ","Hostel","0","0","","0","0","","0","467.58","","0","","","","","","","990000000","","","","468","호스텔업"
