"X 좌표","Y 좌표","대지위치","시군구코드","법정동코드","대지구분코드","번","지","사업장명","관리건축물대장PK","도로명 / 대지위치","연면적 / 대지면적","건축면적","구조코드","기타구조","주용도코드","기타용도","지상층수","지하층수","사용승인일 / 허가일","승용승강기수","비상용승강기수","내진설계적용여부"
"197132.970387522","452739.788650154","서울특별시 종로구 필운동 130-2번지","11110","11300","0","0130","0002","게스트하우스 필운","1002122351","서울특별시 종로구 사직로9가길 5-13 (필운동) / 서울특별시 종로구 필운동 130-2번지","324.37 / 0","0","11","연와조","01000","주택","3","1","19730903","0","0","0"
"202064.584385944","446869.626711899","서울특별시 강남구 신사동 550-12번지","11680","10700","0","0550","0012","제나스위트 강남","102418139","서울특별시 강남구 논현로175길 59-4 (신사동) / 서울특별시 강남구 신사동 550-12번지","895.08 / 262.7","156.22","21","철근콘크리트조 시멘트벽돌조","04000","근린생활시설, 단독주택","5","1","19970628 / 19961015","0","0","0"
"198503.44788856","450660.84733798","서울특별시 중구 회현동2가 42-1번지","11140","12200","0","0042","0001","명동 웰컴 게스트하우스","100314470","서울특별시 중구 소공로6나길 1 (회현동2가) / 서울특별시 중구 회현동2가 42-1번지","401.73 / 177.86","104.57","21","철근콘크리트조","04000","근린생활시설, 주택","3","1","19951120 / 19950411","0","0","0"
"198180.540632713","450654.019111832","서울특별시 중구 회현동1가 88-3번지","11140","12100","0","0088","0003","서울 타이완 게스트하우스2","1000000000000002707182","서울특별시 중구 퇴계로10길 20-14 (회현동1가) / 서울특별시 중구 회현동1가 88-3번지","1182.02 / 336.6","201.37","21","철근콘크리트구조","02000","소매점,사무소,오피스텔,도시형생활주택","7","0","20231124 / 20220610","1","0","1"
"203194.298129301","444570.609750138","서울특별시 강남구 역삼동 669-6번지","11680","10100","0","0669","0006","강남게스트하우스 마루","1024118432","서울특별시 강남구 봉은사로30길 67 (역삼동) / 서울특별시 강남구 역삼동 669-6번지","870.88 / 392.9","168.67","21","철근콘크리트조","04000","근린생활시설","4","1","19921231 / 19920122","0","0","0"
"195641.026731156","447935.365198687","서울특별시 용산구 원효로4가 128-1번지","11170","11800","0","0128","0001","Jeong's family","100414238","서울특별시 용산구 효창원로8길 16 (원효로4가) / 서울특별시 용산구 원효로4가 128-1번지","8819.56 / 3794.76","911.11","21","철근콘크리트구조","02000","공동주택(아파트)","9","1","20050303 / 20030625","2","0","1"
"192955.326374786","451018.625005148","서울특별시 마포구 연남동 561-29번지","11440","12400","0","0561","0029","리앤노게스트하우스","10151100235494","서울특별시 마포구 연남로3길 18-9 (연남동) / 서울특별시 마포구 연남동 561-29번지","301.41 / 153.6","91.51","21","철근콘크리트구조","01000","단독주택","5","0","20150910 / 20150317","0","1","1"
"192955.326374786","451018.625005148","서울특별시 마포구 연남동 561-29번지","11440","12400","0","0561","0029","리앤노1게스트하우스","10151100235494","서울특별시 마포구 연남로3길 18-9 (연남동) / 서울특별시 마포구 연남동 561-29번지","301.41 / 153.6","91.51","21","철근콘크리트구조","01000","단독주택","5","0","20150910 / 20150317","0","1","1"
"198640.056308724","450620.738424049","서울특별시 중구 예장동 8-67번지","11140","14200","0","0008","0067","게스트하우스 더힐2","10031100220794","서울특별시 중구 퇴계로20나길 27 (예장동) / 서울특별시 중구 예장동 8-67번지","207.05 / 102.7","52.24","21","철근콘크리트구조","01000","단독주택","3","1","20150701 / 20140716","0","0","1"
"199197.286429282","448116.859032567","서울특별시 용산구 이태원동 118-62번지","11170","13000","0","0118","0062","조조(JoJo)","100412296","서울특별시 용산구 이태원로19길 19 (이태원동) / 서울특별시 용산구 이태원동 118-62번지","172.89 / 43","43","21","철근콘크리트조, 세멘부럭조","01000","주택,근린생활시설","3","0","19640624","0","0","0"
"197350.739027428","452980.480770343","서울특별시 종로구 통인동 149-1번지","11110","10800","0","0149","0001","프랜드인서울(Friend in Seoul)","1002125381","서울특별시 종로구 자하문로7길 28-5 (통인동) / 서울특별시 종로구 통인동 149-1번지","140.27 / 101.5","57.95","21","철근콘크리트구조","01000","단독주택(다가구주택)","3","0","20020919 / 20020125","0","0","0"
"197018.013550594","450060.180942883","서울특별시 용산구 서계동 14-3번지","11170","10800","0","0014","0003","Top guesthouse","1004127170","서울특별시 용산구 청파로85길 38 (서계동) / 서울특별시 용산구 서계동 14-3번지","496.02 / 167.14","98.01","21","철근콘크리트조, 샌드위치판넬조","Z3000","근린생활시설, 주택","5","1","19970821 / 19961008","0","0","0"
"198762.363216595","450698.615950266","서울특별시 중구 남산동2가 21-3번지","11140","12900","0","0021","0003","이브","100315563","서울특별시 중구 퇴계로20길 41-14 (남산동2가) / 서울특별시 중구 남산동2가 21-3번지","118.49 / 86.82","45.06","11","조적조, 연와조","01000","다가구용단독주택","2","1","19940830 / 19940503","0","0","0"
"204792.178088594","445496.438601907","서울특별시 강남구 삼성동 150-5번지","11680","10500","0","0150","0005","홈스테이니어강남코엑스","102413349","서울특별시 강남구 봉은사로82길 24 (삼성동) / 서울특별시 강남구 삼성동 150-5번지","3719.16 / 1145.6","484.78","21","철근콘크리트구조","02000","공동주택(아파트)","7","1","20060328 / 20021015","2","0","1"
"198525.962230737","449380.477430656","서울특별시 용산구 용산동2가 1-1890번지","11170","10200","0","0001","1890","소월길","1004120486","서울특별시 용산구 신흥로20길 27 (용산동2가) / 서울특별시 용산구 용산동2가 1-1890번지","600.85 / 150.6","120.17","21","철근콘크리트조","02000","다세대주택외1","3","2","20010622 / 20000704","0","0","0"
"192753.656102867","450677.962459507","서울특별시 마포구 연남동 571-8번지","11440","12400","0","0571","0008","Super 7","1015129838","서울특별시 마포구 동교로23길 61 (연남동) / 서울특별시 마포구 연남동 571-8번지","470.86 / 185.8","111.4","21","철근콘크리트구조","02000","다세대주택","5","0","20021114 / 20020306","0","0","0"
"197320.910878107","452797.017181278","서울특별시 종로구 체부동 155번지","11110","11200","0","0155","0000","한스하우스(Hans house)","100218274","서울특별시 종로구 자하문로1다길 20 (체부동) / 서울특별시 종로구 체부동 155번지","150.87 / 0","0","11","연와조","01000","주택","2","1","19691217","0","0","0"
"200739.949821171","451117.561395294","서울특별시 중구 장충동1가 38-65번지","11140","14300","0","0038","0065","서울N스튜디오","100318795","서울특별시 중구 장충단로8길 45-4 (장충동1가) / 서울특별시 중구 장충동1가 38-65번지","172.42 / 116","97.07","11","목조,세멘벽돌조,조적조,경량철골조,조립식판넬구조","01000","다가구주택","2","1","19361001","0","0","0"
"200627.706066196","442622.760675556","서울특별시 서초구 서초동 1522-1번지","11650","10800","0","1522","0001","초이스","1023117825","서울특별시 서초구 반포대로21길 67 (서초동) / 서울특별시 서초구 서초동 1522-1번지","11944.93 / 3191.5","1034.22","21","철근콘크리트구조","02000","공동주택(아파트)","13","2","20051123 / 20030621","3","0","0"
"197167.748744408","454757.185160623","서울특별시 종로구 부암동 35번지","11110","18400","0","0035","0000","게스트하우스 더 김스(Guesthouse The Kims)","10021100201498","서울특별시 종로구 백석동1길 13 (부암동) / 서울특별시 종로구 부암동 35번지","198.04 / 217.82","97.18","21","철근콘크리트구조","01000","단독주택","3","0","20150421 / 20140519","0","0","1"
"197096.20089389","450623.464401309","서울특별시 중구 중림동 132-2번지","11140","17100","0","0132","0002","J Stay Seoul","1003124846","서울특별시 중구 중림로9길 6 (중림동) / 서울특별시 중구 중림동 132-2번지","175.53 / 0","0","11","연와조, 세멘블록조","01000","주택","3","0","19670829","0","0","0"
"198340.660510296","449094.084224676","서울특별시 용산구 용산동2가 1-1351번지","11170","10200","0","0001","1351","Photo Park(포토박)","100412118","서울특별시 용산구 신흥로27길 6-5 (용산동2가) / 서울특별시 용산구 용산동2가 1-1351번지","211.72 / 123","58.38","11","연와조","01000","다가구주택","3","1","19910420 / 19900329","0","0","0"
"200284.658762913","451202.028420647","서울특별시 중구 쌍림동 151-52번지","11140","14700","0","0151","0052","사랑게스트하우스","1003110704","서울특별시 중구 퇴계로52길 5-3 (쌍림동) / 서울특별시 중구 쌍림동 151-52번지","228.88 / 194.4","115.79","11","시멘트벽돌조","01000","다가구주택","2","0","","0","0","0"
"193559.795186761","450466.118320146","서울특별시 마포구 서교동 330-1번지","11440","12000","0","0330","0001","LikeU","1015119002","서울특별시 마포구 와우산로35길 53 (서교동) / 서울특별시 마포구 서교동 330-1번지","493.22 / 178.5","107.06","21","철근콘크리트조","01000","제2종근린생활시설, 단독주택","5","1","20010206 / 20000622","0","0","0"
"196894.484440368","448573.241277294","서울특별시 용산구 원효로1가 27-40번지","11170","11200","0","0027","0040","Cozy House","1004125807","서울특별시 용산구 원효로77길 20-16 (원효로1가) / 서울특별시 용산구 원효로1가 27-40번지","113.08 / 0","76.82","11","연와조, 목조","01000","주택","2","0","19590901","0","0","0"
"198904.31758985","450690.298195122","서울특별시 중구 예장동 8-44번지","11140","14200","0","0008","0044","마마 게스트하우스2","100318602","서울특별시 중구 소파로4길 34-1 (예장동) / 서울특별시 중구 예장동 8-44번지","520.4 / 0","0","21","철근콘크리트조, 연와조","01000","다가구주택","2","1","19690522","0","0","0"
"192868.833313342","449429.019748185","서울특별시 마포구 당인동 13-7번지","11440","11800","0","0013","0007","홍대 하우스","1015118711","서울특별시 마포구 독막로12길 13 (당인동) / 서울특별시 마포구 당인동 13-7번지","1223.78 / 0","306.53","21","R.C조","02000","공동주택(연립주택)","4","0","19961217 / 19960529","0","0","0"
"196776.868059006","449609.786931843","서울특별시 용산구 청파동1가 202-20번지","11170","10900","0","0202","0020","정 story","100414843","서울특별시 용산구 효창원로94나길 6-5 (청파동1가) / 서울특별시 용산구 청파동1가 202-20번지","214.55 / 0","92.96","11","연와조","02000","협동주택","2","1","19790605","0","0","0"
"202038.295","446829.385","서울특별시 강남구 신사동 550-20번지","11680","10700","0","0550","0020","가로수길홈스테이","1024121690","서울특별시 강남구 압구정로18길 14-12 (신사동) / 서울특별시 강남구 신사동 550-20번지","1826.67 / 782.2","320.3","21","철근콘크리트구조","02000","공동주택 (아파트)","7","0","20040117 / 20030317","1","0","1"
"197271.798453403","453460.837533614","서울특별시 종로구 신교동 55번지","11110","10200","0","0055","0000","서촌 168 B&B(CHANG YEUN HO)","100219355","서울특별시 종로구 자하문로23길 6 (신교동) / 서울특별시 종로구 신교동 55번지","379.74 / 132.2","72.54","21","철근콘크리트조","02000","다세대주택","4","1","19960919 / 19960105","0","0","0"
"199311.520728303","447808.369080783","서울특별시 용산구 이태원동 79-14번지","11170","13000","0","0079","0014","트래블홀릭 게스트하우스","1004118383","서울특별시 용산구 녹사평대로26가길 26 (이태원동) / 서울특별시 용산구 이태원동 79-14번지","249.68 / 0","63","11","연와조","01000","주택","3","1","19890911 / 19890607","0","0","0"
"193209.887284868","451082.489448432","서울특별시 마포구 연남동 258-10번지","11440","12400","0","0258","0010","오아시스 연남2","1015128383","서울특별시 마포구 동교로39길 9 (연남동) / 서울특별시 마포구 연남동 258-10번지","367.31 / 186.4","98.6","21","철근콘크리트조, 벽돌구조","01000","다가구주택 및 근린생활시설","4","1","19710903","0","0","0"
"193529.033393607","450240.745924859","서울특별시 마포구 서교동 335-36번지","11440","12000","0","0335","0036","준 게스트하우스","1015119175","서울특별시 마포구 와우산로29나길 24-3 (서교동) / 서울특별시 마포구 서교동 335-36번지","659.55 / 437.4","198.3","11","연와조","01000","다가구용단독주택(10가구)","3","1","19961113 / 19960527","0","0","0"
"198153.04455191","452851.204245035","서울특별시 종로구 사간동 66번지","11110","14400","0","0066","0000","우 게스트하우스(Woo Guesthouse)","1002112355","서울특별시 종로구 삼청로 22 (사간동) / 서울특별시 종로구 사간동 66번지","757.97 / 262.4","128.23","21","철근콘크리트조","04000","단독주택(게스트하우스), 근린생활시설","5","1","19961126 / 19960124","0","0","0"
"199229.914854841","448170.012052","서울특별시 용산구 이태원동 122-7번지","11170","13000","0","0122","0007","큐브 게스트하우스","10041100201565","서울특별시 용산구 이태원로23길 28-4 (이태원동) / 서울특별시 용산구 이태원동 122-7번지","183.72 / 123","73.53","21","철근콘크리트구조","01000","단독주택","3","0","20150122 / 20140626","0","0","1"
"192144.421309125","450280.383817173","서울특별시 마포구 서교동 476-17번지","11440","12000","0","0476","0017","호 홈텔","10151100206587","서울특별시 마포구 월드컵로10길 5-5 (서교동) / 서울특별시 마포구 서교동 476-17번지","1448.05 / 606.44","255.28","21","철근콘크리트구조","04000","제2종근린생활시설 및 단독주택","7","1","20120629 / 20110210","1","0","1"
"207633.549319151","444783.978905703","서울특별시 송파구 잠실동 249-8번지","11710","10100","0","0249","0008","마음이 머무는 김여사의 사랑채","1025124785","서울특별시 송파구 백제고분로19길 4-7 (잠실동) / 서울특별시 송파구 잠실동 249-8번지","417.7 / 163.6","97.6","21","철근콘크리트조","02000","다세대주택","5","0","20011228 / 20010502","0","0","0"
"193395.238897209","450802.849252691","서울특별시 마포구 동교동 147-44번지","11440","12100","0","0147","0044","서울맨션2","1015121773","서울특별시 마포구 양화로23길 4-21 (동교동) / 서울특별시 마포구 동교동 147-44번지","299.7 / 170.9","95.01","11","연와조","01000","다가구주택(14가구),근린생활시설","3","1","19730727","0","0","0"
"193156.701610117","451181.068107435","서울특별시 마포구 연남동 255-7번지","11440","12400","0","0255","0007","만두 게스트하우스","1015128336","서울특별시 마포구 성미산로28길 27 (연남동) / 서울특별시 마포구 연남동 255-7번지","286.9 / 207.3","110.3","11","연와조","01000","다가구용단독주택(6가구)","2","1","19930909 / 19930518","0","0","0"
"193556.917165412","450314.306729351","서울특별시 마포구 서교동 335-26번지","11440","12000","0","0335","0026","Br. house","1015119166","서울특별시 마포구 와우산로29다길 7 (서교동) / 서울특별시 마포구 서교동 335-26번지","207.96 / 123","72.04","11","연와조 및 경량철골구조","01000","단독주택 및 제1종근린생활시설","3","1","19881231 / 19880518","0","0","0"
"197205.533576952","448204.299336677","서울특별시 용산구 문배동 24-6번지","11170","12200","0","0024","0006","88하우스 용산","10041816","서울특별시 용산구 백범로90다길 12 (문배동) / 서울특별시 용산구 문배동 24-6번지","24025.03 / 0","960.11","21","철근콘크리트구조","02000","아파트, 근린생활시설","32","0","20070702 / 20031201","2","1","1"
"193783.350888262","450457.872234006","서울특별시 마포구 동교동 181-2번지","11440","12100","0","0181","0002","더 퍼플 스테이 홍대","1015122207","서울특별시 마포구 신촌로8길 18 (동교동) / 서울특별시 마포구 동교동 181-2번지","327.25 / 263.5","147.41","11","조적조, 경량철골구조","01000","다가구주택","3","1","19680829","0","0","0"
"199541.132896685","447127.844156805","서울특별시 용산구 동빙고동 1-58번지","11170","13200","0","0001","0058","FUNFUN GUESTHOUSE(펀펀 게스트하우스)","1004110651","서울특별시 용산구 장문로6길 81-1 (동빙고동) / 서울특별시 용산구 동빙고동 1-58번지","141.52 / 105","68.01","12","블럭조","01000","주택","2","1","19730801","0","0","0"
"202595.171075945","444581.142573518","서울특별시 강남구 역삼동 623-22번지","11680","10100","0","0623","0022","강남스테이힐(Gangnam Stay Hill)","1024121750","서울특별시 강남구 테헤란로13길 65 (역삼동) / 서울특별시 강남구 역삼동 623-22번지","255.81 / 362.5","140.54","11","연와조","03000","근린생활시설","2","1","19850706 / 19850325","0","0","0"
"192758.633387232","450397.180364057","서울특별시 마포구 서교동 446-11번지","11440","12000","0","0446","0011","퀸 하우스","1015120592","서울특별시 마포구 동교로 153-5 (서교동) / 서울특별시 마포구 서교동 446-11번지","153.02 / 168.3","80.02","11","연와조","01000","단독주택","2","1","19731126","0","0","0"
"204332.060097189","447209.688090738","서울특별시 강남구 청담동 111-9번지","11680","10400","0","0111","0009","무아게스트하우스(Mu:a Guest House)","1024110241","서울특별시 강남구 도산대로85길 40 (청담동) / 서울특별시 강남구 청담동 111-9번지","279 / 0","93","11","연와조","02000","다세대주택","2","1","19870518 / 19860819","0","0","0"
"198025.637572799","450546.012855103","서울특별시 중구 남창동 190-14번지","11140","11200","0","0190","0014","드림하우스3","10031100216013","서울특별시 중구 남창동 190-14번지","362.29 / 119.33","69.46","21","철근콘크리트구조","01000","다가구주택","5","1","20140903 / 20140319","1","0","1"
"198025.637572799","450546.012855103","서울특별시 중구 남창동 190-14번지","11140","11200","0","0190","0014","드림하우스2","10031100216013","서울특별시 중구 남창동 190-14번지","362.29 / 119.33","69.46","21","철근콘크리트구조","01000","다가구주택","5","1","20140903 / 20140319","1","0","1"
"198025.637572799","450546.012855103","서울특별시 중구 남창동 190-14번지","11140","11200","0","0190","0014","드림하우스1","10031100216013","서울특별시 중구 남창동 190-14번지","362.29 / 119.33","69.46","21","철근콘크리트구조","01000","다가구주택","5","1","20140903 / 20140319","1","0","1"
"202985.408368284","444343.594290756","서울특별시 강남구 역삼동 644-13번지","11680","10100","0","0644","0013","하루게스트하우스(Haru Guest House)","1024117558","서울특별시 강남구 테헤란로21길 14 (역삼동) / 서울특별시 강남구 역삼동 644-13번지","992.46 / 655.2","259.84","21","철근콘크리트조","02000","연립주택","3","1","19910614 / 19891102","0","0","0"
"198519.292527102","450877.149004663","서울특별시 중구 회현동3가 4-3번지","11140","12300","0","0004","0003","88 게스트하우스","100314670","서울특별시 중구 퇴계로16길 14-10 (회현동3가) / 서울특별시 중구 회현동3가 4-3번지","115.05 / 72.7","59.43","32","경량철골구조","01000","주택","2","0","19590521","0","0","0"
"193288.913643312","451029.050475828","서울특별시 마포구 연남동 260-10번지","11440","12400","0","0260","0010","Two Two House","1015128407","서울특별시 마포구 동교로 242-9 (연남동) / 서울특별시 마포구 연남동 260-10번지","195.17 / 0","98.05","11","연와조","01000","주택","2","1","19690820","0","0","0"
"209873.271559855","448031.329540814","서울특별시 송파구 풍납동 291-14번지","11710","10300","0","0291","0014","잠실웰컴하우스","1025124431","서울특별시 송파구 한가람로10길 7-5 (풍납동) / 서울특별시 송파구 풍납동 291-14번지","182.25 / 0","0","11","연와조","01000","단독주택","2","1","19900602 / 19900116","0","0","0"
"198668.041140211","450690.987841036","서울특별시 중구 남산동2가 27-2번지","11140","12900","0","0027","0002","웰 프러스 비앤비 게스트하우스","100315606","서울특별시 중구 퇴계로20나길 15 (남산동2가) / 서울특별시 중구 남산동2가 27-2번지","85.96 / 0","0","11","연와조","04000","사무실","2","0","19541004","0","0","0"
"199252.283671215","448126.856330995","서울특별시 용산구 이태원동 116-9번지","11170","13000","0","0116","0009","요트(Yacht)","1004119569","서울특별시 용산구 이태원로23길 23 (이태원동) / 서울특별시 용산구 이태원동 116-9번지","166.44 / 106","46.28","11","연와조","01000","다가구주택(4가구)","3","1","19940414 / 19921229","0","0","0"
"201558.871905885","451979.752939172","서울특별시 중구 황학동 17번지","11140","16500","0","0017","0000","어반아트스테이","1003124173","서울특별시 중구 마장로9길 49-19 (황학동) / 서울특별시 중구 황학동 17번지","896.07 / 0","0","21","철근콘크리트조","03000","근린생활시설, 사무실, 숙박시설, 위락시설, 주택","5","1","19820203","0","0","0"
"201710.257260266","452567.221872784","서울특별시 종로구 숭인동 178-96번지","11110","17500","0","0178","0096","부엉이 게스트하우스(OWL Guesthouse)","100218363","서울특별시 종로구 종로65길 20-6 (숭인동) / 서울특별시 종로구 숭인동 178-96번지","186.45 / 0","0","11","연와조","01000","다가구주택(5가구)","2","1","19901107 / 19900520","0","0","0"
"197275.536252969","452932.643485322","서울특별시 종로구 체부동 107번지","11110","11200","0","0107","0000","봄 하우스(Pom House)","1002120795","서울특별시 종로구 자하문로5가길 37 (체부동) / 서울특별시 종로구 체부동 107번지","278.25 / 0","0","11","연와조","01000","주택, 근린생활시설(점포)","2","1","19761013","0","0","0"
"203389.945346588","445369.116980246","서울특별시 강남구 논현동 273-10번지","11680","10800","0","0273","0010","성모의 집","102416211","서울특별시 강남구 봉은사로43길 21-1 (논현동) / 서울특별시 강남구 논현동 273-10번지","844.38 / 361.5","203.01","21","철근콘크리트조","02000","주거시설","4","1","20010928 / 20000404","0","0","0"
"202020.30211081","446384.461651126","서울특별시 강남구 신사동 542-8번지","11680","10700","0","0542","0008","제이지 하우스(JG House)","1024118158","서울특별시 강남구 도산대로15길 21 (신사동) / 서울특별시 강남구 신사동 542-8번지","642.13 / 339","176.47","21","철근콘크리트조","01000","주거시설 근린생활시설","3","1","19961011 / 19951108","0","0","0"
"193349.024194336","450794.455696745","서울특별시 마포구 동교동 147-67번지","11440","12100","0","0147","0067","다온하우스","1015121782","서울특별시 마포구 양화로23길 16-6 (동교동) / 서울특별시 마포구 동교동 147-67번지","152.1 / 0","50.3","11","연와조","01000","단독주택","2","1","19900905 / 19900310","0","0","0"
"193536.918945876","450282.209108386","서울특별시 마포구 서교동 335-23번지","11440","12000","0","0335","0023","해피트리 게스트하우스 2호점","1015121307","서울특별시 마포구 와우산로29다길 15 (서교동) / 서울특별시 마포구 서교동 335-23번지","408.16 / 204.6","121.38","21","철근콘크리트구조","02000","공동주택(다세대주택)","5","0","20050728 / 20050325","0","0","0"
"193302.15249309","451027.925060109","서울특별시 마포구 연남동 260-9번지","11440","12400","0","0260","0009","Kw 홍대 Line","10151100222493","서울특별시 마포구 동교로 242-11 (연남동) / 서울특별시 마포구 연남동 260-9번지","258.97 / 155.81","93.09","21","철근콘크리트구조","01000","다가구주택","4","0","20140916 / 20140320","0","0","0"
"200852.759634076","451306.060255515","서울특별시 중구 신당동 236-293번지","11140","16200","0","0236","0293","플랜에이호스텔","1003117415","서울특별시 중구 청구로 138 (신당동) / 서울특별시 중구 신당동 236-293번지","115.7 / 0","0","51","목조, 세멘벽돌조, 세멘브록조, 연와조","01000","주택","2","0","19550310","0","0","0"
"199237.859130196","451136.460303062","서울특별시 중구 충무로3가 57-3번지","11140","15800","0","0057","0003","무지개 게스트하우스","1003114131","서울특별시 중구 퇴계로31길 29 (충무로3가) / 서울특별시 중구 충무로3가 57-3번지","461.82 / 74.4","68.43","21","철근콘크리트","04000","제2종근린생활시설, 일반숙박시설,주택","5","1","19700922","0","0","0"
"198180.540632713","450654.019111832","서울특별시 중구 회현동1가 88-3번지","11140","12100","0","0088","0003","서울 타이완 게스트하우스","1000000000000002707182","서울특별시 중구 퇴계로10길 20-14 (회현동1가) / 서울특별시 중구 회현동1가 88-3번지","1182.02 / 336.6","201.37","21","철근콘크리트구조","02000","소매점,사무소,오피스텔,도시형생활주택","7","0","20231124 / 20220610","1","0","1"
"208758.698272114","444581.376987092","서울특별시 송파구 석촌동 16-7번지","11710","10500","0","0016","0007","레이크 게스트하우스","1025118579","서울특별시 송파구 삼학사로14길 24-1 (석촌동) / 서울특별시 송파구 석촌동 16-7번지","588.16 / 245.4","147.18","21","철근콘크리트벽식, 조적조","01000","다가구주택(9가구), 근린생활시설","4","0","19961029 / 19960513","0","0","0"
"199148.625522977","448126.17530035","서울특별시 용산구 이태원동 164-25번지","11170","13000","0","0164","0025","Tree House Itaewon","1004121005","서울특별시 용산구 이태원로17길 23-9 (이태원동) / 서울특별시 용산구 이태원동 164-25번지","256.68 / 207.54","104.29","11","연와조/경량철골조","01000","다가구주택","3","1","19781211","0","0","0"
"192086.903318285","450659.496167277","서울특별시 마포구 성산동 645-8번지","11440","12500","0","0645","0008","애플트리(Apple tree)","1015131825","서울특별시 마포구 월드컵로20길 41-5 (성산동) / 서울특별시 마포구 성산동 645-8번지","165.92 / 0","0","11","연와조","01000","주택","2","1","19710626","0","0","0"
"192931.038376785","450581.868688527","서울특별시 마포구 동교동 203-29번지","11440","12100","0","0203","0029","홍대스타일 게스트하우스","1015122474","서울특별시 마포구 월드컵북로4길 23-3 (동교동) / 서울특별시 마포구 동교동 203-29번지","222.9 / 0","78.94","11","세멘벽돌조","01000","주택","2","1","19740313","0","0","0"
"198751.709430316","450910.13275189","서울특별시 중구 남산동3가 13-21번지","11140","13000","0","0013","0021","명동 맘하우스","100315761","서울특별시 중구 퇴계로22길 11 (남산동3가) / 서울특별시 중구 남산동3가 13-21번지","1670.44 / 274.4","250.48","21","철근콘크리트","04000","근린생활시설","6","1","19650122","0","0","0"
"197115.319752377","452738.626474828","서울특별시 종로구 필운동 130-8번지","11110","11300","0","0130","0008","루디아 공예 게스트하우스(Lydia craft Guesthouse)","1002119249","서울특별시 종로구 사직로9가길 25-6 (필운동) / 서울특별시 종로구 필운동 130-8번지","52.96 / 0","0","51","목조","01000","주택","1","0","","0","0","0"
"192457.725271602","450895.167638663","서울특별시 마포구 성산동 39-3번지","11440","12500","0","0039","0003","이강게스트하우스","10151100220132","서울특별시 마포구 월드컵북로11길 12 (성산동) / 서울특별시 마포구 성산동 39-3번지","944.51 / 431.64","258.4","21","철근콘크리트구조","02000","다세대주택,제1종근린생활시설","4","1","20140617 / 20130710","1","0","1"
"192353.459042354","450158.562641521","서울특별시 마포구 서교동 483-25번지","11440","12000","0","0483","0025","이노게스트하우스","1015121215","서울특별시 마포구 월드컵로8길 37-7 (서교동) / 서울특별시 마포구 서교동 483-25번지","375.91 / 233.7","136.59","11","연와조, 철골구조","01000","근린생활시설, 단독주택","3","1","19711220","0","0","0"
"196116.21133543","448440.760737967","서울특별시 용산구 용문동 38-245번지","11170","12100","0","0038","0245","토미시스템","100413589","서울특별시 용산구 효창원로25다길 33-7 (용문동) / 서울특별시 용산구 용문동 38-245번지","477.4 / 266.4","156.93","21","철근콘크리트구조","02000","공동주택(다세대주택)","5","0","20071017 / 20070510","0","0","1"
"193472.105654798","450345.430511468","서울특별시 마포구 서교동 333-37번지","11440","12000","0","0333","0037","에이블 게스트하우스(Able Guesthouse)","1015119112","서울특별시 마포구 와우산로29마길 7-8 (서교동) / 서울특별시 마포구 서교동 333-37번지","426.38 / 182.84","109.65","11","연와조","01000","근린생활시설 및 다가구주택","4","1","19960522 / 19950923","0","0","0"
"193051.549986586","450889.307515026","서울특별시 마포구 연남동 567-19번지","11440","12400","0","0567","0019","하이 스트릿 게스트하우스","1015129485","서울특별시 마포구 월드컵북로6길 81-7 (연남동) / 서울특별시 마포구 연남동 567-19번지","275.35 / 152.01","87.4","11","연와조","01000","다가구용단독주택(6가구)","3","1","19921216 / 19920801","0","0","0"
"193718.032309699","450468.849150773","서울특별시 마포구 동교동 177-11번지","11440","12100","0","0177","0011","엣홈","1015122133","서울특별시 마포구 신촌로2안길 52 (동교동) / 서울특별시 마포구 동교동 177-11번지","378.25 / 152.4","75.65","21","철근콘크리트조, 연와조","01000","근린생활시설, 주택","4","1","19900511 / 19891011","0","0","0"
"193089.449011043","450891.828732572","서울특별시 마포구 연남동 567-30번지","11440","12400","0","0567","0030","OH House","1015129491","서울특별시 마포구 월드컵북로6길 87 (연남동) / 서울특별시 마포구 연남동 567-30번지","401.16 / 0","0","21","연와조, 철근콘크리트조","03000","근린생활시설, 주택","4","1","19911115 / 19910416","0","0","0"
"201580.253831213","445603.106134303","서울특별시 서초구 잠원동 36-24번지","11650","10600","0","0036","0024","KW신사","1023111510","서울특별시 서초구 강남대로93길 31-5 (잠원동) / 서울특별시 서초구 잠원동 36-24번지","349.92 / 167.9","100.06","21","철근콘크리트조","01000","다가구용단독주택(15가구)","3","1","19931117 / 19921222","0","0","0"
"198515.571655819","450769.757511071","서울특별시 중구 남산동1가 16-6번지","11140","12800","0","0016","0006","남산 포레스트","100315448","서울특별시 중구 퇴계로14길 29 (남산동1가) / 서울특별시 중구 남산동1가 16-6번지","2378.36 / 440.4","262.26","21","철근콘크리트구조","03000","제1종근린생활시설","5","3","20060911 / 20030604","1","0","0"
"198497.830995783","450587.699273619","서울특별시 중구 회현동2가 48-11번지","11140","12200","0","0048","0011","그린스테이","100314514","서울특별시 중구 소공로4길 17-5 (회현동2가) / 서울특별시 중구 회현동2가 48-11번지","160.33 / 212.6","82.05","51","목조, 세멘벽돌조","01000","단독주택(단독주택)","2","0","","0","0","0"
