소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,cluster_label,최종위험점수_new,PC1,PC2
0.5767,0,0.0,0.047628049,0.1723,0.12,2,1,5.910986328,저위험군,27.47101757,-2.556607523553338,-1.1423618470736983
0.5007,4,50.0,0.693147181,0.4324,0.04,0,1,7.209140533,저위험군,25.08714138,-0.6745949192059385,-0.03533483719016888
0.3287,15,73.3,1.031360062,0.4342,0.55,2,1,6.711643067,고위험군,44.22899048,-0.13941994407281977,-0.527858378813479
0.3656,9,44.4,1.538924128,0.1509,0.35,0,1,7.367550732,저위험군,20.73198076,-0.3398210592004092,0.9853692276474821
0.3014,11,100.0,0.0,0.5458,0.04,1,8,7.998731823,저위험군,32.37798284,-0.6459333608615435,0.47163983465782855
0.5304,20,65.0,0.763764748,0.1494,1.0,1,1,6.621032746,중위험군,36.3905092,0.4596842938873379,0.4528803364334098
0.0724,22,95.5,1.331635949,0.1351,0.7,0,6,7.257383453,중위험군,22.91989628,0.9564767832344044,2.003638915958898
0.0568,12,41.7,0.041672696,0.1408,0.7,2,1,6.438087593,중위험군,29.41673511,-0.961057523573783,-0.2431254401989682
0.1787,24,70.8,1.009664803,0.1436,1.0,1,7,7.204372315,중위험군,33.23217744,0.4448576222772225,1.4466144512108048
0.3656,11,72.7,0.0,0.538,0.04,1,5,6.423863656,저위험군,30.85500881,-0.6707008431972513,-0.4630131408314242
0.3135,16,81.2,0.660711905,0.1408,1.0,1,7,6.205849857,중위험군,33.53982392,0.3495964543014336,0.9831518953529107
0.0743,12,83.3,1.49218665,0.1422,0.7,1,1,7.37731506,중위험군,29.24267659,0.25761968887838277,1.0227937133866618
0.0473,20,75.0,1.34834943,0.1265,0.7,0,1,7.500562652,중위험군,21.18839746,0.7992280366317657,1.5214955912596084
0.0761,16,100.0,1.487390478,0.138,1.0,1,1,6.83989391,중위험군,33.64734605,1.0198072817281452,1.0474693021812316
0.0959,24,95.8,0.480585739,0.1494,1.0,0,6,6.79588473,중위험군,26.34921549,1.2321059313406457,1.6873268384305546
0.6369,0,0.0,0.070617567,0.2353,0.12,2,3,9.40763264,저위험군,28.13513597,-3.0975774625484847,-0.03538689032598837
0.4028,3,0.0,2.737402413,0.1337,0.35,2,13,8.140403,저위험군,33.15038343,-2.422252624466433,1.4275079942978868
0.3014,14,100.0,0.0,0.5246,0.04,1,1,7.078864209,저위험군,30.59648765,-0.12322540893285273,-0.34825969658558587
0.412,3,0.0,2.955574952,0.138,0.35,2,1,7.44184811,저위험군,33.77131845,-1.7324988599477749,0.18453145610062013
0.3318,26,88.5,0.0,0.4412,0.04,0,1,6.00218191,저위험군,23.67136521,0.6345495927793695,-0.02651136435534088
0.192,23,100.0,0.021053409,0.1394,0.45,1,1,7.475679315,저위험군,24.14926263,0.17951025199220444,0.8982520796865693
0.2774,13,84.6,0.0,0.1394,0.04,2,1,7.052997828,저위험군,24.34302206,-1.2246750934033819,0.06746264085845059
0.2744,13,92.3,0.0,0.1394,0.04,2,1,7.191549805,저위험군,24.66964934,-1.1407506867524508,0.16012488856464632
0.2924,9,100.0,0.0,0.1265,0.04,1,1,6.752176914,저위험군,17.90170226,-0.6738703025907217,0.4484794376424178
0.2864,11,90.9,0.0,0.1179,0.04,0,10,7.225932608,저위험군,11.06177632,-0.7560784874155164,1.781817590498625
0.2195,28,89.3,0.324239668,0.457,1.0,2,1,4.759606539,고위험군,49.39818887,1.170979079011775,-1.0075954447706006
0.0535,19,78.9,1.39687647,0.1408,1.0,1,7,6.841241475,중위험군,32.66638395,0.5558389722595024,1.4623329237832032
0.0818,13,76.9,0.544301553,0.1465,0.7,2,6,7.412184489,중위험군,33.19356936,-0.696599630370835,0.822960432385898
0.078,6,66.7,0.260726262,0.1551,0.7,2,1,6.481531186,중위험군,32.24059231,-0.7675969023359986,-0.13826686688529027
0.5007,1,100.0,0.420135298,0.4641,0.04,2,1,5.150976779,저위험군,39.86880531,-0.7303858198139679,-1.3448636168898913
0.3379,21,100.0,0.0,0.1509,0.04,2,1,6.338594078,저위험군,26.42374726,-0.644690849546171,-0.01658817681425532
0.1108,0,0.0,0.092781733,0.1108,0.35,2,19,9.601299441,저위험군,22.24694437,-3.6038111947554907,1.9599024853111209
0.2223,16,87.5,0.0,0.413,0.45,1,1,6.213767745,고위험군,32.06073962,0.24919323063194573,-0.3311719650273712
0.122,0,0.0,0.189242,0.1136,0.35,2,19,9.734215874,저위험군,22.88106281,-3.599421939456095,2.0120901512685387
0.5908,0,0.0,1.106709499,0.7305,0.04,2,1,5.731624594,고위험군,46.57773803,-1.7591769940098327,-2.3186797974389486
0.3196,12,100.0,0.0,0.138,0.04,1,8,7.51700985,저위험군,19.51676748,-0.989301799943732,1.3036885805028815
0.1175,0,0.0,0.211970251,0.1108,0.04,2,17,9.801434893,저위험군,18.32733057,-3.85900885900657,1.8352735126364568
0.0743,10,40.0,0.531879033,0.5554,0.7,1,1,6.659563114,고위험군,38.09572469,-0.06777711591756487,-0.6994346555330629
0.2597,23,95.7,0.803812748,0.4553,1.0,1,1,5.383852655,고위험군,45.27344965,1.5534350646581452,-0.3341851345827578
0.0601,26,96.2,0.831983625,0.5593,1.0,2,1,7.08383238,고위험군,51.819899,1.1214176038965176,-0.3322464024591225
0.0488,15,66.7,1.062507284,0.1408,0.7,0,1,6.705675814,중위험군,20.94983675,0.5837054941811889,1.0630114146943055
0.0688,6,0.0,0.308735482,0.138,0.7,2,1,6.975217647,중위험군,28.3897966,-1.7434584104856707,-0.34393768318361917
0.2834,20,100.0,0.724563377,0.1623,0.45,1,1,6.190889012,저위험군,28.16595928,0.44331835502672456,0.5254309961191093
0.2834,26,92.3,0.831983625,0.1394,1.0,0,8,6.787754787,중위험군,28.35622813,1.1994780138373167,1.8950351045866343
0.2626,28,100.0,1.924403944,0.1794,0.55,0,1,6.483963254,중위험군,27.8717558,1.5392931586455125,1.3558449848902276
0.2984,13,100.0,0.0,0.5439,0.04,1,1,7.443090084,저위험군,31.98958606,-0.18858705574302828,-0.2907811299835771
0.2002,20,100.0,0.021053409,0.413,0.45,0,1,7.151689205,고위험군,26.78951372,0.8730551936731771,0.5029302705008475
0.2804,23,95.7,0.0,0.1265,0.04,0,13,9.17857619,저위험군,12.84415556,-0.6996318298374757,2.813134052771937
0.3135,35,97.1,0.604199695,0.1337,1.0,0,1,7.249321661,중위험군,28.14477806,1.740294932218125,1.5115300827793237
0.4058,13,53.8,0.850332764,0.1337,0.04,0,13,8.516889645,저위험군,14.75208778,-1.3144517282303387,2.3497790737876185
0.1867,22,81.8,1.032654321,0.1551,1.0,1,1,6.698773475,중위험군,34.46901901,0.8827399848129943,0.7782966188406003
0.2834,12,91.7,0.0,0.1509,0.04,1,1,6.598263767,저위험군,19.43000618,-0.6342779904142946,0.3285525889584313
0.2252,17,88.2,0.0,0.413,0.45,1,5,6.191544159,고위험군,32.16138093,0.1174520754508815,0.029541503453964613
0.4182,4,0.0,3.050583062,0.5631,0.35,2,1,6.39146475,고위험군,47.77112333,-1.0603529088982313,-1.1350283173115954
0.2894,18,66.7,0.649662069,0.1422,0.45,1,6,6.387636608,저위험군,25.17871103,-0.3635640448153577,0.8262948388917536
0.2744,3,66.7,0.0,0.1408,0.04,1,1,7.091658917,저위험군,17.54428445,-1.3535198920927571,0.24909314753498005
0.2195,16,87.5,0.0,0.1436,0.45,1,1,6.282883379,저위험군,23.67440591,-0.053635494561998266,0.33791987972261245
0.2864,21,76.2,0.693147181,0.1394,1.0,0,1,6.203021229,중위험군,27.04809,1.1777241945496442,0.9030844913844607
0.3074,12,100.0,0.0,0.1509,0.04,1,9,7.85166896,저위험군,20.55375606,-1.0662750191625612,1.470582664181598
0.3044,10,100.0,0.0,0.1237,0.04,0,9,6.561822432,저위험군,11.81414899,-0.5224151622248729,1.5093008282047944
0.2167,20,85.0,1.212447431,0.45,0.45,1,2,6.105105684,고위험군,37.50695166,0.6537527894983538,-0.0649125961158676
0.0519,14,50.0,0.426518517,0.1536,0.7,1,1,6.575981985,중위험군,25.74770734,-0.2451726841579714,0.3328836444318796
0.1043,23,100.0,0.784581387,0.1394,1.0,0,1,6.988394732,중위험군,26.55217432,1.5089621223788479,1.4093775603466485
0.548,4,0.0,0.038839833,0.1308,0.85,2,7,7.982262699,중위험군,34.89940129,-2.23007358548417,0.2754931885335134
0.0503,22,86.4,1.314638372,0.4324,1.0,1,1,5.899184771,고위험군,42.38123224,1.4598513335257854,0.002961907597334839
0.4795,1,0.0,0.120516025,0.178,0.04,2,1,6.362182919,저위험군,26.10758449,-2.6339987630637673,-0.959469937735005
0.1947,22,100.0,0.021053409,0.1509,0.45,0,5,6.205970905,중위험군,18.6442557,0.6175257982226674,1.2127514910060968
0.2834,9,55.6,0.460815203,0.45,0.55,0,1,4.85624014,고위험군,29.97668648,0.4839781487686968,-0.636432949399365
0.4735,5,60.0,0.196182358,0.1737,0.04,1,3,5.69685856,저위험군,22.11818773,-1.2183571852059751,-0.14041627246451838
0.2056,15,93.3,0.0,0.1523,0.45,0,1,5.608188921,중위험군,18.18068964,0.5526342013911218,0.5358431807643051
0.1787,1,100.0,0.053584246,0.1608,1.0,2,1,7.065553584,중위험군,38.9644266,-0.3058712244867576,0.13122952925939135
0.1198,4,25.0,0.635988767,0.457,0.08,2,1,6.070691538,저위험군,33.66557221,-1.6086883606483047,-1.2780642244932365
0.5852,7,100.0,0.486113326,0.4342,0.08,1,4,5.725119871,저위험군,33.72515379,-0.2869824754448358,-0.36820727005614773
0.1243,49,87.8,0.729282887,0.4623,0.85,1,1,4.896794478,고위험군,41.97676521,2.2402364873924583,-0.229784119567036
0.1065,5,40.0,1.819632489,0.457,0.25,1,1,5.682082048,고위험군,33.23440284,-0.3914806663560625,-0.6084121688848304
0.4459,27,85.2,1.049422044,0.1794,1.0,1,1,5.983180328,중위험군,39.27038287,1.17817073244357,0.48320164023486567
0.2452,6,50.0,1.774665036,0.4658,1.0,2,1,5.597643879,고위험군,52.16075079,0.13586101963638667,-0.9596874174973182
0.2568,9,22.2,0.116202008,0.4553,0.0,0,1,6.371406698,저위험군,20.75666813,-0.8662981131399837,-0.5094774436519884
0.228,4,50.0,1.222155123,0.1322,0.7,2,1,7.63911786,중위험군,34.09102576,-1.0541857098546734,0.30933260189684264
0.2029,2,50.0,0.534398791,0.406,0.18,2,1,7.493217021,저위험군,33.58467782,-1.5348572763845518,-0.6181562419736915
0.3165,2,0.0,0.009434032,0.4535,0.0,1,1,5.828563192,저위험군,25.81151618,-1.809444830486214,-1.343767629302281
0.2308,4,75.0,0.257613662,0.4483,0.7,2,1,5.657947938,고위험군,43.86986944,-0.3146092673215454,-1.1295695971323358
0.2252,17,29.4,0.709598785,0.4553,0.85,1,1,5.86451147,고위험군,39.98700454,0.2085457579693175,-0.6922610731287855
0.2685,10,70.0,1.574191973,0.4535,0.7,1,1,5.636680671,고위험군,41.73931683,0.5862507656268708,-0.4313640422236685
0.1607,1,0.0,1.181647517,0.4535,0.25,1,1,5.362418292,저위험군,30.24566894,-1.1850900223325764,-1.1577835340457912
0.1894,1,0.0,0.079336742,0.1079,0.18,2,15,7.778839418,저위험군,19.77337579,-3.335063356103554,1.002033531232078
0.1894,1,100.0,0.053584246,0.1322,0.04,2,1,6.709145791,저위험군,23.20351017,-1.3449101784264261,-0.024621607575071532
0.2539,1,100.0,2.00372972,0.1708,0.25,2,1,6.641586788,저위험군,34.65225833,-0.6060637901271481,0.2914244328628331
0.2394,17,76.5,1.356024297,0.4588,0.7,2,1,5.523778231,고위험군,47.61313824,0.4336512692461682,-0.7951274660794643
0.6101,3,0.0,3.677273908,0.1308,0.18,1,13,8.393009968,저위험군,29.1775547,-2.0165114812204825,2.02662825747235
0.1947,1,100.0,0.062242309,0.1565,0.18,2,6,7.010338943,저위험군,27.35315821,-1.4290355356231612,0.46827006680132777
0.1361,16,50.0,0.576510277,0.1094,0.04,0,1,6.199636582,저위험군,8.119504761,-0.42967529279086564,0.672969899621191
0.2337,18,33.3,0.480024344,0.4588,0.85,2,1,5.731008461,고위험군,45.89993233,-0.18908200986714577,-1.1616195049590308
0.1581,30,63.3,1.231256763,0.1065,1.0,1,9,6.107022888,중위험군,29.96174865,0.6342942406656565,1.4475572795383744
0.0818,0,0.0,0.592051064,0.1608,0.08,2,1,8.637261614,저위험군,22.89020405,-2.7815607353258662,0.040521881352597225
0.5097,59,83.1,0.435318071,0.4553,1.0,2,1,5.160318868,고위험군,53.1796202,2.03041541936319,-0.6330936935345102
0.5363,20,85.0,1.628464787,0.1679,0.25,1,1,6.51576399,저위험군,30.30227406,0.14454686083625856,0.6038207373013155
0.1408,34,23.5,0.773189888,0.1608,0.04,0,1,6.204699167,저위험군,12.05758382,-0.0830998179394899,0.6401095226230658
0.2452,7,42.9,1.25929467,0.1308,0.7,2,11,7.793211475,중위험군,34.16004836,-1.5114461329217017,1.2356060635482131
0.6474,5,0.0,0.691176737,0.1851,0.85,1,1,5.833347679,중위험군,35.11774321,-0.9692241685883681,-0.538831000651074
0.4058,0,0.0,0.237754898,0.457,0.7,0,1,4.762430312,고위험군,30.96093562,-0.45760035353458145,-1.2130490842491792
0.3135,2,0.0,0.321465134,0.45,0.0,0,1,5.070286894,저위험군,20.00046397,-1.1760714751006316,-1.10243010432555
0.2337,8,75.0,1.329675467,0.1594,0.7,2,1,5.703782475,중위험군,36.95655176,-0.2450100253302145,-0.13952479851183439
0.3811,5,0.0,0.117783036,0.1594,1.0,2,1,7.59346235,중위험군,37.49230267,-1.6238562303092126,-0.33638455864416805
0.1266,27,29.6,1.839226006,0.4676,0.7,1,1,5.119728833,고위험군,40.32445922,0.7949044541924185,-0.568018490773005
0.1153,44,90.9,1.423473364,0.4729,0.85,1,1,5.047545648,고위험군,44.40153166,2.2728462982763395,-0.0911316265365557
0.4213,1,100.0,2.411187103,0.457,0.25,2,1,5.179139609,저위험군,46.25771583,-0.015977261717019145,-0.8268894230908629
0.5739,4,25.0,0.205668921,0.1665,0.35,0,1,5.885186944,저위험군,19.640565,-0.8965053326378417,-0.06888690351738362
0.1108,17,11.8,0.746171649,0.1608,0.35,1,1,6.573749997,저위험군,21.36898715,-0.9720855049045025,0.12131332562525206
0.4089,53,88.7,1.458312954,0.4623,1.0,1,1,4.959973379,고위험군,49.09064347,2.6589160869120017,-0.08458673939226988
0.4275,0,0.0,2.407296047,0.4623,0.25,1,1,5.45996842,고위험군,36.78014242,-0.9835139498539104,-0.9883949038858554
0.2002,4,50.0,0.813983654,0.1351,0.18,2,1,7.23187294,저위험군,25.59987291,-1.656686924903036,0.035885731734022916
0.129,31,90.3,0.703911547,0.45,0.85,1,1,5.041617032,고위험군,40.9211515,1.6302736905101491,-0.35895430328732614
0.4613,6,33.3,1.413506925,0.1637,0.35,0,1,6.901455477,저위험군,21.84263845,-0.5569280621723818,0.6405310770981203
0.1108,6,33.3,1.034203714,0.1594,0.08,1,1,6.596490644,저위험군,18.84294556,-1.2836487022246885,0.16902629776321398
0.0601,16,56.2,1.557670347,0.1608,0.7,0,1,7.202527159,중위험군,23.66672624,0.5411707779475693,1.2225321580721946
0.2056,7,71.4,1.261895452,0.1509,0.7,1,1,6.456110097,중위험군,29.91326839,-0.007202817652105458,0.47987635119358885
0.098,10,90.0,2.457507676,0.9503,0.85,1,1,3.036394255,고위험군,61.94283657,2.1912304397188493,-2.041119391606772
0.2597,3,66.7,0.149940147,0.4535,0.25,0,1,5.540792846,고위험군,25.60721237,-0.06452867089241755,-0.5249787183619709
0.5275,7,57.1,0.894587995,0.1637,0.35,1,1,6.410618862,저위험군,28.10142632,-0.7192704569291323,0.1062055031564396
0.0799,5,20.0,1.730006867,0.4623,0.7,2,1,6.375109995,고위험군,44.86106513,-0.7270779687117218,-0.8884336958207416
0.1408,2,100.0,0.042379223,0.1594,1.0,1,1,6.109603075,중위험군,32.06979446,0.32177023549419453,0.25882955090051685
0.2423,4,75.0,0.534082486,0.4518,0.55,0,1,5.595120218,고위험군,30.79141449,0.4973819437613584,-0.3152396345043794
0.4028,1,100.0,0.446460248,0.1766,0.7,1,1,5.750856882,중위험군,32.95282634,0.07245183525548753,0.051371266798211725
0.4552,7,28.6,1.398291077,0.1623,0.35,0,1,6.922131445,저위험군,21.46216372,-0.5937421176112896,0.6317880865159856
0.5007,52,78.8,0.600215123,0.457,1.0,1,1,5.471135576,고위험군,47.42182048,2.1861805863993244,-0.20786862508883622
0.2112,38,86.8,0.637515485,0.457,1.0,1,1,5.129484428,고위험군,44.28060089,1.9444073247859157,-0.31539868996593395
0.1175,5,40.0,0.806371433,0.4588,0.08,2,1,5.864057221,저위험군,34.72004682,-1.2995213304646156,-1.2035879500927036
0.0838,4,0.0,0.0,0.443,0.08,2,1,5.395988394,저위험군,29.4805868,-2.006806466932426,-1.7393271538954558
0.2452,5,0.0,0.02803922,0.4606,0.0,0,1,5.859645972,저위험군,19.64389834,-1.23676464569082,-0.88381225555293
0.1001,0,0.0,0.0,0.1608,0.08,2,1,6.15009091,저위험군,20.73476945,-2.561947146952442,-0.8785045393764608
0.2394,10,80.0,1.356024297,0.457,0.7,2,1,6.2299892,고위험군,47.7639538,0.1409272803234872,-0.6296455935114971
0.184,1,0.0,0.079336742,0.1308,0.18,2,7,6.778181758,저위험군,21.12474793,-2.8073606123651933,-0.07062528940629244
0.0743,3,0.0,0.766933351,0.4641,0.35,0,1,5.459245031,고위험군,24.52205611,-0.6425233594516974,-0.7760264118514854
0.2056,34,100.0,1.786696167,0.4553,1.0,1,1,5.542478493,고위험군,47.48366481,2.203155435751703,0.10902449983193312
0.2337,16,75.0,1.295104123,0.4025,0.7,2,1,5.458521118,고위험군,43.28420513,0.3148571234996935,-0.7130458247831211
0.1531,8,50.0,0.826105014,0.1322,1.0,1,1,7.430363218,중위험군,30.5061516,-0.18879181025865246,0.6665501314720081
0.1408,16,50.0,0.737997747,0.1136,0.85,0,14,7.7403948,중위험군,20.91898205,-0.29714563111578474,2.4185260609258927
0.1384,49,87.8,0.58586081,0.6113,0.85,1,1,4.083452121,고위험군,46.47175286,2.4846354006886346,-0.8797279317923494
0.2056,2,0.0,1.481604541,0.1623,0.12,0,1,6.949866043,저위험군,14.48374951,-1.3323284314407369,0.4878026372714803
0.4058,0,0.0,1.329517845,0.178,0.25,1,1,6.485276252,저위험군,25.19000237,-1.6982819794492199,-0.21368013628337948
0.1867,0,0.0,0.079336742,0.5689,0.18,2,1,6.394794043,고위험군,35.99276125,-2.0422010557187904,-1.7839020491562847
0.1408,21,47.6,2.649639439,0.1794,0.45,1,1,6.379172934,저위험군,30.62943109,0.25407647836041414,0.705858114051865
0.1735,3,66.7,0.221307004,0.1165,0.18,2,10,6.77107608,저위험군,22.92446824,-1.9535924683089478,0.700539766689034
0.1761,1,100.0,0.070826053,0.1136,0.04,2,11,6.710791039,저위험군,21.67907297,-1.8017136594444783,0.9107442647262847
0.1974,2,50.0,0.199001246,0.1122,0.18,2,11,6.345057246,저위험군,21.94997676,-2.2085259755135263,0.5354367479720027
0.3257,2,50.0,0.405465108,0.5028,0.35,2,1,5.31802195,고위험군,43.09597904,-0.9785258556063893,-1.588661299007611
0.2365,3,33.3,0.700473221,0.457,0.35,1,1,4.904459631,고위험군,32.76152802,-0.6196885544481473,-1.2017065787614516
0.2715,6,16.7,1.403536168,0.1108,0.35,1,18,9.182866395,저위험군,21.78932749,-2.3403746014557796,2.546152750999673
0.2365,5,60.0,1.256687107,0.1308,0.7,2,11,7.507179519,중위험군,34.60027186,-1.3048640623360357,1.2313521423422267
0.1867,12,58.3,0.87915651,0.45,0.85,0,1,5.065439086,고위험군,34.36703318,1.0409463592177248,-0.35655632393132664
0.4977,10,60.0,2.141062676,0.4483,1.0,2,1,5.702481629,고위험군,55.07311762,0.4060058195806812,-0.7877228169313913
0.1433,31,64.5,1.40734777,0.4658,0.7,0,1,5.129898715,고위험군,34.80797381,1.7379916832457962,0.004256756867941092
0.2568,7,85.7,1.356024297,0.115,0.7,0,12,8.018398241,중위험군,23.05430747,-0.10872489961970526,2.5190391213982193
0.1947,1,100.0,0.053584246,0.1623,0.7,2,1,6.130138942,중위험군,34.70948449,-0.5006599236518647,-0.20618841602599355
0.1894,1,0.0,0.062242309,0.1165,0.18,2,11,7.082934725,저위험군,20.13435686,-3.0502237231589953,0.40630497885467215
0.4856,33,72.7,0.142174489,0.1308,0.45,1,3,9.440241837,저위험군,26.8017619,-0.27170154393483065,1.5786749822662454
0.0918,7,71.4,0.997580063,0.178,0.12,0,1,6.511849336,저위험군,16.11548201,-0.21523312093442587,0.7519661831746273
0.1433,11,72.7,2.059216747,0.4518,0.25,1,1,4.978800571,고위험군,34.99653058,0.3971998538936039,-0.5030630753649868
0.3257,0,0.0,0.27369583,0.1094,0.7,2,14,7.362010551,중위험군,28.95452415,-2.6694028719791296,0.8187204821901386
0.2568,1,0.0,1.076973114,0.1136,0.7,2,17,7.939083949,중위험군,30.73980879,-2.6419901365559966,1.4688539829753064
0.2626,27,81.5,1.418187725,0.1108,1.0,1,1,10.37523341,중위험군,34.10473993,0.5342326838200911,2.1541958856610637
0.2452,11,72.7,1.348906829,0.1293,0.7,1,8,6.899279461,중위험군,29.16678477,-0.24206599251784489,1.3479090727356184
0.4089,0,0.0,0.042379223,0.457,0.35,1,1,5.197612662,고위험군,31.78445698,-1.405036277429603,-1.561408536489087
0.1198,6,100.0,0.050643733,0.1608,1.0,0,1,6.015132244,중위험군,26.01016036,0.9273286997612568,0.6839319094042552
0.1761,1,100.0,0.062242309,0.178,1.0,2,1,6.307442489,중위험군,40.05960465,-0.1730780739678123,-0.1454412818159813
0.5567,4,100.0,0.345988121,0.4553,0.85,2,1,5.687720841,고위험군,51.26900389,0.14489839900267953,-1.065146579817622
0.2056,19,15.8,0.189242,0.1436,0.85,1,25,10.17606868,중위험군,28.40025683,-2.065552082704084,3.357626522702083
0.0724,14,50.0,2.499919898,0.4377,0.7,0,1,6.759371273,고위험군,34.38712194,0.9812985277010635,0.5598726778731782
0.0959,2,0.0,0.0,0.1608,1.0,1,1,5.811829379,중위험군,27.47864497,-0.9803613176783349,-0.4543312440118548
0.2365,4,100.0,0.065597282,0.4272,1.0,1,1,5.524576061,고위험군,41.11259538,0.7520854273378859,-0.5741831537781285
0.0635,7,42.9,1.384039569,0.4658,0.35,0,1,5.359271346,고위험군,27.76935226,0.23593907747307064,-0.35679176580585514
0.067,7,28.6,1.390788751,0.4606,0.35,0,1,5.551524447,고위험군,26.94936898,0.010372505415295745,-0.3728510309110526
