구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적,cluster,최종위험점수_new,cluster_label
종로구,숭인동,스테이동묘,1958,0.2139,42,59.5,0.399260331,0.1951,0.55,37.56885637,127.0179691,201587.4681,452146.4844,1,외국인관광도시민박업,단독주택,4,4.262679877,0,28.74554986,중위험군
종로구,관수동,SERENDIPITY,1995,0.2539,17,70.6,0.337468997,0.1422,0.12,37.56631775,126.9890832,199035.5306,451864.6315,0,외국인관광도시민박업,단독주택,5,4.406719247,1,12.80847297,저위험군
종로구,숭인동,굿데이신설,2017,0.1607,47,70.2,0.063893984,0.1108,1,37.57517296,127.0192573,201701.1294,452847.5751,1,외국인관광도시민박업,다세대주택,5,3.496507561,0,27.0920401,중위험군
종로구,동숭동,J-Park Story 동숭동,1995,0.1384,11,54.5,0.111473866,0.4113,0.85,37.57760907,127.004499,200397.4095,453117.7904,1,외국인관광도시민박업,단독주택,5,4.744932128,2,34.96233492,고위험군
종로구,신교동,JAHA 79,1997,0.1894,48,91.7,2.675424974,0.1394,1,37.58043267,126.9692329,197282.322,453431.6131,1,외국인관광도시민박업,다세대주택,6,3.951243719,0,37.08026809,중위험군
종로구,행촌동,하늘 스테이,2019,0.6209,29,69,5.484796933,0.1079,0.12,37.57197814,126.9615538,196603.6436,452493.5076,0,외국인관광도시민박업,다세대주택,6,3.931825633,1,26.49091559,저위험군
종로구,창신동,동묘스테이,1989,0.113,4,25,1.979246569,0.1509,0.25,37.5681,127.0143915,201271.4164,452062.4817,2,외국인관광도시민박업,단독주택,6,4.343805422,1,27.6760352,저위험군
중구,(회현동,제이하우스,1956,0.2337,1,100,0.363871211,0.9029,0.12,37.55421386,126.9800582,198237.9105,450521.3737,2,외국인관광도시민박업,주택,2,3.610917913,2,51.64901113,고위험군
중구,(필동,더붓메인,1989,0.2056,0,0,0.026668247,0.1509,0.45,37.55796716,126.9941198,199480.4429,450937.7747,2,외국인관광도시민박업,"근린생활시설,단독주택",4,4.672828834,1,25.80656169,저위험군
중구,(회현동,88 게스트하우스,1959,0.0706,18,83.3,2.008308555,0.6152,0.08,37.55741988,126.9832419,198519.2921,450877.1489,1,외국인관광도시민박업,단독주택,2,4.753590191,2,38.17329224,고위험군
중구,산림동,오케이빌,1972,0.1482,59,66.1,0.223625363,0.1752,1,37.56477364,126.9946396,199526.4158,451693.2109,2,외국인관광도시민박업,"사무실, 점포, 주택",13,4.219507705,0,38.9121472,중위험군
중구,남창동,드림하우스1,2014,0.2656,24,75,2.433216805,0.115,0.25,37.55443543,126.9776558,198025.6376,450546.0131,1,외국인관광도시민박업,다가구용 주택(공동주택적용),6,4.248495242,1,23.88159925,저위험군
중구,주자동,원즈빌,1969,0.0706,17,58.8,0.693147181,0.1794,0.7,37.55809516,126.9891273,199039.3256,450952.0205,2,외국인관광도시민박업,단독주택,7,5.365976015,0,34.67678956,중위험군
중구,(남산동,두두하우스,1995,0.1384,0,0,2.70727017,0.1422,0.08,37.55557505,126.9834242,198535.3645,450672.3918,2,외국인관광도시민박업,다가구주택,4,4.204692619,1,25.5002233,저위험군
중구,(남산동,Logan,1987,0.1556,0,0,2.815148337,0.4254,0.12,37.55523004,126.9839747,198583.9983,450634.0914,2,외국인관광도시민박업,단독주택,3,3.713572067,1,35.69619967,저위험군
중구,(남산동,숨2nd,1978,0.1735,1,0,0,0.4412,0.85,37.55543636,126.9859744,198760.694,450656.9622,2,외국인관광도시민박업,주택,3,3.828641396,2,40.49656198,고위험군
중구,(회현동,뉴진스하우스,1995,0.1433,3,0,0.656779536,0.1422,0.08,37.55547098,126.983063,198503.4477,450660.847,2,외국인관광도시민박업,"근린생활시설, 주택",4,4.574710979,1,20.78830523,저위험군
중구,(남산동,제이나인 게스트하우스,1982,0.1433,0,0,2.860460236,0.4342,0.85,37.55556946,126.9842,198603.9158,450671.7596,2,외국인관광도시민박업,주택,3,4.418840608,2,46.78088892,고위험군
중구,신당동,마르코의 다락방,1990,0.1974,6,33.3,0.054915758,0.42,1,37.5489861,127.0082689,200730.7041,449941.0003,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,4.33073334,2,37.09025641,고위험군
중구,(회현동,라온,1936,0.1607,3,0,4.464264733,0.9481,0.12,37.5550507,126.9831565,198511.7028,450614.1994,2,외국인관광도시민박업,주택,2,3.610917913,2,59.61864305,고위험군
중구,(남산동,엔드 서울,1964,0.1735,0,0,0.075349437,0.6055,0.85,37.55488937,126.9843849,198620.2357,450596.275,2,외국인관광도시민박업,"다가구용단독주택,근린생활시설",3,5.303304908,2,47.31192821,고위험군
중구,필동,명동 위 스테이,1967,0.3044,22,86.4,4.475061501,0.4606,0.45,37.5557537,126.9956652,199616.9777,450692.0995,0,외국인관광도시민박업,"근린생활시설, 주택",3,4.234106505,2,40.51388138,고위험군
중구,(만리동,서울 삼월,1965,0.3471,64,60.9,1.247323245,0.8826,1,37.55401687,126.9670078,197084.7555,450499.8349,1,외국인관광도시민박업,단독주택,1,3.401197382,2,59.5545475,고위험군
중구,(장충동,메종 마리 서울,2025,0.3105,3,0,0.268263987,0.1,0.18,37.55729653,127.0040754,200360.09,450863.3343,2,외국인관광도시민박업,다가구용 주택(공동주택적용),7,3.496507561,1,19.26816273,저위험군
중구,황학동,쉼 스테이,1964,0.1814,46,89.1,0.87344577,0.4658,1,37.56474665,127.0201533,201780.5246,451690.3927,0,외국인관광도시민박업,단독주택,2,4.110873864,2,39.015828,고위험군
중구,신당동,일상고요,2002,0.2715,30,86.7,1.277792717,0.399,1,37.56070631,127.010882,200961.4617,451241.8273,0,외국인관광도시민박업,다가구용 주택(공동주택적용),2,4.204692619,2,35.86591188,고위험군
중구,예장동,에이치 스테이,1994,0.3014,0,0,0,0.1436,0.04,37.55348791,126.9923492,199323.9601,450440.6426,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.127134385,1,20.27632986,저위험군
중구,주교동,빡하우스,1998,0.2774,29,69,0.599998125,0.138,0.18,37.56575916,126.998356,199854.7553,451802.5798,0,외국인관광도시민박업,단독주택,5,4.718498871,1,14.463949,저위험군
중구,(남산동,별채,1977,0.1243,12,75,2.023561083,0.443,0.12,37.55659625,126.9853795,198708.1557,450785.7042,1,외국인관광도시민박업,단독주택,3,4.234106505,1,32.10280369,저위험군
중구,신당동,스테이 신당,1981,0.1581,13,69.2,1.684006608,0.4359,0.85,37.55270014,127.0057008,200503.7439,450353.1973,1,외국인관광도시민박업,단독주택,3,4.077537444,2,41.09614645,고위험군
중구,(남산동,레이지룸 101,1996,0.1894,0,0,0.017241806,0.1408,0.85,37.5545527,126.9846222,198641.1967,450558.9052,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.663561646,0,30.02103871,중위험군
중구,중림동,만리재 레지던스,2017,0.3564,29,62.1,0.69828858,0.1108,0.18,37.55449219,126.966788,197065.3487,450552.5966,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,5.075173815,1,19.22524823,저위험군
중구,신당동,디디피 스테이,2008,0.2774,23,65.2,0.751872467,0.1237,0.85,37.55794381,127.0128532,201135.6676,450935.2445,0,외국인관광도시민박업,다가구용 주택(공동주택적용),6,4.317488114,0,22.65778289,중위험군
중구,신당동,원웨이하우스,1959,0.3014,34,88.2,0.577881136,0.8961,1,37.56091005,127.0096196,200849.9295,451264.4279,1,외국인관광도시민박업,단독주택,2,4.143134726,2,59.11993,고위험군
중구,(광희동,스테이오얏,1994,0.3318,20,85,0.499652323,0.413,1,37.56135165,127.0075562,200667.6142,451313.4236,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.295836866,2,47.07123659,고위험군
중구,(광희동,메종 드 린,1997,0.3379,29,100,0.341749294,0.4077,1,37.56077622,127.0084615,200747.605,451249.5645,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.931825633,2,41.38415878,고위험군
중구,(남산동,마루스테이,2020,0.1266,0,0,1.428853976,0.1065,0.12,37.55605869,126.9845459,198634.4831,450726.0532,1,외국인관광도시민박업,다세대주택,4,3.496507561,1,13.69649671,저위험군
중구,(남산동,팜트리빌라 명동 101,1997,0.1607,2,0,0,0.1394,0.85,37.55574232,126.9858524,198749.9183,450690.9217,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.219507705,0,29.80057494,중위험군
중구,(만리동,서울로 인,2018,0.2423,73,83.6,0.451985124,0.1094,1,37.5518282,126.9655697,196957.5918,450256.9643,0,외국인관광도시민박업,단독주택,7,4.33073334,0,24.13671466,중위험군
중구,중림동,서울로 스테이,1990,0.3595,11,45.5,0.814360751,0.42,1,37.55472963,126.9667115,197058.6011,450578.952,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.784189634,2,41.07758266,고위험군
중구,(장충동,호호스테이,1994,0.2626,11,81.8,0.326215736,0.413,0.35,37.55789604,127.0073795,200652.0341,450929.8906,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.761200116,1,36.67753868,저위험군
중구,(광희동,하하스테이,1996,0.3196,17,100,0.645744942,0.1408,1,37.56127954,127.0082575,200729.5716,451305.4255,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.713572067,0,27.39016884,중위험군
중구,신당동,제이하우스,2000,0.3196,10,70,0.149531734,0.1351,1,37.55923679,127.0115125,201017.1923,451078.7346,2,외국인관광도시민박업,단독주택,3,3.737669618,0,36.40626275,중위험군
중구,(남산동,남산 아트몬 스테이,2015,0.1867,0,0,0.017241806,0.1136,0.85,37.55460146,126.9844086,198622.3307,450564.3201,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,5.308267697,0,28.41167983,중위험군
중구,(만리동,서울로하우스,2022,0.3318,49,61.2,1.217800806,0.1036,1,37.55415432,126.9664094,197031.88,450515.1089,0,외국인관광도시민박업,단독주택,7,4.532599493,0,25.25620534,중위험군
중구,(남산동,그린네이비 게스트하우스,1994,0.1531,0,0,0,0.413,0.85,37.55597835,126.9858585,198750.4613,450717.1182,2,외국인관광도시민박업,단독주택,3,4.343805422,2,38.43651312,고위험군
중구,(회현동,뉴썬홈,2007,0.2337,0,0,0.436461208,0.1251,0.45,37.55351514,126.9797505,198210.7085,450443.83,2,외국인관광도시민박업,연립주택,5,4.744932128,1,25.06292251,저위험군
중구,신당동,서울 나침반,1991,0.2308,25,12,0.008032172,0.4183,0.45,37.56041504,127.0175305,201548.8951,451209.5886,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,4.094344562,2,34.91884579,고위험군
중구,신당동,연 스테이,2017,0.3997,18,11.1,0.856472237,0.1108,0.55,37.56194734,127.0250765,202215.564,451379.8069,1,외국인관광도시민박업,다가구용 주택(공동주택적용),7,3.784189634,0,22.56936157,중위험군
중구,(남산동,욜로게스트하우스2,2021,0.1198,0,0,1.891014427,0.105,0.12,37.55629987,126.9847075,198648.7689,450752.819,0,외국인관광도시민박업,"다가구주택, 근린생활시설",5,5.081404365,1,9.218862256,저위험군
중구,남창동,소시 스테이,1964,0.2337,25,56,0.530960532,0.4658,0.7,37.55367274,126.9766149,197933.6431,450461.386,0,외국인관광도시민박업,단독주택,3,4.812184355,2,33.13097855,고위험군
중구,(광희동,하나 스테이,1992,0.2984,27,74.1,0.711496319,0.4165,1,37.56150091,127.0088191,200779.191,451329.9994,0,외국인관광도시민박업,단독주택,4,3.33220451,2,35.17793373,고위험군
중구,(회현동,운 스테이,1975,0.2423,4,0,0,0.1708,0.12,37.55347515,126.9817323,198385.8258,450439.3557,2,외국인관광도시민박업,아파트,10,4.290459441,1,23.11088373,저위험군
중구,황학동,호호 하우스,2001,0.2539,27,85.2,0.102932463,0.1337,0.7,37.56383295,127.0219346,201937.928,451589.018,0,외국인관광도시민박업,"근린생활시설, 단독주택",4,3.688879454,0,20.1601087,중위험군
중구,신당동,라 코메타 서울,2003,0.1506,24,87.5,1.551330282,0.1308,1,37.55020235,127.0079362,200701.2875,450075.9869,1,외국인관광도시민박업,제2종근린생활시설,5,4.663439094,0,32.90558584,중위험군
중구,신당동,소당 스테이,1991,0.2029,40,95,0.999801365,0.4183,1,37.56159957,127.0121655,201074.8572,451340.9825,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.526360525,2,36.09486543,고위험군
중구,(남산동,Win Win guest house,1935,0.0877,24,70.8,1.212706484,0.2281,1,37.55719928,126.9843328,198615.6766,450852.6483,0,외국인관광도시민박업,단독주택,5,4.043051268,0,32.33988345,중위험군
중구,을지로7가,별헤는집,1997,0.2656,29,72.4,0.84729786,0.1394,0.7,37.56205259,127.0091636,200809.6217,451391.2323,0,외국인관광도시민박업,단독주택,4,3.951243719,0,22.16960777,중위험군
중구,(광희동,호야,1990,0.3074,37,83.8,0.806806499,0.6908,1,37.56123206,127.0089903,200794.3234,451300.1617,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,4.406719247,2,45.14853056,고위험군
중구,신당동,플라워니,2002,0.2452,27,66.7,1.542746538,0.1322,0.18,37.56006699,127.0134863,201191.5735,451170.9002,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,4.110873864,1,21.55693759,저위험군
중구,(필동,나미스 하우스,1993,0.2656,30,46.7,0.78845736,0.6845,1,37.55760098,126.9967439,199712.3019,450897.1218,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.912023005,2,54.444493,고위험군
중구,(광희동,스테이 이비비,1992,0.3379,22,100,0.554310736,0.4165,1,37.56096498,127.0079841,200705.4188,451270.5109,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.401197382,2,42.19562817,고위험군
중구,(회현동,명동재미하우스,1991,0.1947,0,0,1.558729242,0.148,0.08,37.55430366,126.9835253,198544.2765,450531.2811,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.007333185,1,23.73914184,저위험군
중구,(남산동,명동힐,1969,0.1457,0,0,0,0.457,0.85,37.55618754,126.9858278,198747.7601,450740.3362,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.33073334,2,41.50493717,고위험군
중구,(회현동,남산 데이지,2015,0.1947,0,0,1.610548407,0.376,0.08,37.55426515,126.9834154,198534.5622,450527.0087,2,외국인관광도시민박업,다가구용 주택(공동주택적용),2,3.713572067,1,29.125951,저위험군
중구,신당동,서울 별장,2001,0.3074,0,0,0.008032172,0.1337,0.25,37.5482818,127.0043967,200388.527,449862.8084,2,외국인관광도시민박업,아파트,7,4.043051268,1,22.48231872,저위험군
중구,(회현동,남산 네스트,1961,0.184,0,0,1.838784408,0.8916,0.85,37.554501,126.9835012,198542.1455,450553.1839,2,외국인관광도시민박업,단독주택,2,3.295836866,2,60.04891782,고위험군
중구,필동,충무맨션,1994,0.2568,22,81.8,0.301105093,0.413,0.85,37.55679475,126.9950393,199561.6804,450807.6464,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.713572067,2,31.73977033,고위험군
중구,신당동,디어스,2023,0.1457,16,100,0.693147181,0.1022,1,37.55341959,127.01326,201171.6882,450433.115,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.713572067,0,22.46770931,중위험군
중구,(남산동,문스하우스,2002,0.1814,0,0,0.107098136,0.1322,0.85,37.55464992,126.9842916,198611.9916,450569.7003,2,외국인관광도시민박업,단독주택,2,4.795790546,0,29.86360818,중위험군
중구,(남산동,하우스 사라,1961,0.184,0,0,0.017241806,0.331,0.85,37.55471617,126.9847442,198651.9832,450577.0466,2,외국인관광도시민박업,단독주택((다가구주택),3,3.610917913,2,38.32964899,고위험군
중구,(광희동,지안,1966,0.3165,37,91.9,0.655406853,0.4623,1,37.56101811,127.0089864,200793.9749,451276.4157,0,외국인관광도시민박업,단독주택,1,3.828641396,2,39.55814524,고위험군
중구,신당동,단이랑체리의집,1966,0.251,30,66.7,1.530604151,0.4623,1,37.55998923,127.0134705,201190.1805,451162.2695,0,외국인관광도시민박업,다가구용 주택(공동주택적용),1,3.63758616,2,39.75158107,고위험군
중구,신당동,게스트 남산,1997,0.2481,16,100,1.840293584,0.1394,0.85,37.54918702,127.0053308,200471.0646,449963.2812,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.465735903,0,33.16948464,중위험군
중구,신당동,스테이 109,1989,0.2539,59,20.3,0.142563065,0.4218,0.55,37.5603757,127.0188196,201662.7907,451205.2443,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.700480366,2,32.32799509,고위험군
중구,(회현동,제이나인 롯지,1931,0.2365,5,20,0.019257817,0.9593,0.12,37.55368801,126.9812494,198343.1612,450462.989,2,외국인관광도시민박업,단독주택,2,3.931825633,2,51.36199141,고위험군
중구,신당동,유에 하우스,1992,0.2834,28,57.1,0.536304709,0.4165,1,37.55940725,127.0129652,201145.5411,451097.6704,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.784189634,2,46.08807564,고위험군
