사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
20200706," ""N""          "," ""11000000327515"""," ""Y""      "," ""서울특별시 영등포구 당산동1가""  "," ""서울특별시"""," ""영등포구"""," ""당산동1가""  "," ""Y""     "," ""N""           "," ""N""    "," ""SH호스텔""                                          "," ""N"""
20200731," ""N""          "," ""11000000327571"""," ""N""      "," ""서울특별시 종로구 충신동""       "," ""서울특별시"""," ""종로구""  "," ""충신동""     "," ""Y""     "," ""N""           "," ""N""    "," ""ES DREAM TOWER""                                    "," ""N"""
20200820," ""N""          "," ""11000000327595"""," ""Y""      "," ""서울특별시 중구 황학동""         "," ""서울특별시"""," ""중구""    "," ""황학동""     "," ""Y""     "," ""N""           "," ""N""    "," ""제이에스빌""                                        "," ""N"""
20200714," ""N""          "," ""11000000327779"""," ""Y""      "," ""서울특별시 영등포구 여의도동""   "," ""서울특별시"""," ""영등포구"""," ""여의도동""   "," ""Y""     "," ""N""           "," ""N""    "," ""파크원(parc 1)""                                    "," ""N"""
19700813," ""N""          "," ""11000000327824"""," ""Y""      "," ""서울특별시 중구 중림동""         "," ""서울특별시"""," ""중구""    "," ""중림동""     "," ""Y""     "," ""N""           "," ""N""    "," ""랑호텔(청파로 431 건물)""                           "," ""N"""
20201123," ""N""          "," ""11000000328457"""," ""N""      "," ""서울특별시 중구 을지로5가""      "," ""서울특별시"""," ""중구""    "," ""을지로5가""  "," ""N""     "," ""N""           "," ""Y""    "," ""무아데자뷰""                                        "," ""Y"""
20201216," ""N""          "," ""11000000328697"""," ""Y""      "," ""서울특별시 중구 북창동""         "," ""서울특별시"""," ""중구""    "," ""북창동""     "," ""Y""     "," ""N""           "," ""N""    "," ""예신라 크로마하우스""                               "," ""N"""
20210723," ""N""          "," ""11000000328919"""," ""Y""      "," ""서울특별시 마포구 합정동""       "," ""서울특별시"""," ""마포구""  "," ""합정동""     "," ""Y""     "," ""N""           "," ""N""    "," ""주니비노호텔(구 준희빈호텔)""                       "," ""N"""
20201023," ""N""          "," ""11000000329159"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""준하우스""                                          "," ""N"""
20201008," ""N""          "," ""11000000329160"""," ""N""      "," ""서울특별시 영등포구 대림동""     "," ""서울특별시"""," ""영등포구"""," ""대림동""     "," ""N""     "," ""N""           "," ""N""    "," ""삼양빌""                                            "," ""N"""
