건물유형코드,건물ID,건물관리번호,법정동코드,주소,지번,위도,경도,그리드ID,그리드행,그리드열,주부속구분,일반집합구분,건물용도코드,건물용도명,구조코드,구조명,건폐율,사용승인일,연면적,건축면적,높이,기타,용적률,지번코드,대장구분,건물식별번호,갱신일자,행정구역코드,예비1,예비2,지상층수,지하층수,총층수,생성일자
7135,2002192699324512015100000000,1144012400104820002,1144012400,서울특별시 마포구 연남동,482-2,37.56306408,126.91815596,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,168.04,2002-05-30,810.5,280.2,15.4,59.97,285.36,29743,N,B00100000000PK1F3,2026-04-06,11440,,,6.0,1.0,7,2017-07-05
7136,2002193160974512046300000000,1144012400102550003,1144012400,서울특별시 마포구 연남동,255-3,37.56309582,126.92338114,YN_50000SQM_R06_C05,6,5,1,일반,02000,공동주택,21.0,철근콘크리트구조,134.36,2002-12-27,539.64,225.5,12.8,59.58,239.31,29675,N,B00100000000PED82,2026-04-06,11440,자경아트빌라,자경아트빌라,6.0,0.0,6,2017-02-08
10534,2000192887684509304900000000,1144012400105620031,1144012400,서울특별시 마포구 연남동,562-31,37.56062375,126.92029063,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,110.4,2000-12-07,385.74,184.7,12.1,59.77,200.19,29357,N,B00100000000PGE3Z,2026-04-06,11440,,,5.0,0.0,5,2017-02-09
10539,1977192968714509337900000000,1144012400105660004,1144012400,서울특별시 마포구 연남동,566-4,37.56065408,126.92120760,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,82.18,1977-12-23,157.88,0.0,0.0,0.0,0.0,29430,N,B00100000000PFRNW,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
10541,1991192658544511128700000000,1144012400104870335,1144012400,서울특별시 마포구 연남동,487-335,37.56226517,126.91769535,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,66.73,1991-12-23,195.93,0.0,0.0,0.0,0.0,29113,N,B00100000000PFZAR,2026-04-06,11440,,,3.0,1.0,4,2017-02-04
10542,1992192670154511139600000000,1144012400104870086,1144012400,서울특별시 마포구 연남동,487-86,37.56227506,126.91782677,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,67.07,1992-03-25,195.22,112.0,0.0,59.88,115.13,28971,N,B00100000000PGGZY,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10543,1991192682664511141700000000,1144012400104870085,1144012400,서울특별시 마포구 연남동,487-85,37.56227704,126.91796837,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,119.46,1991-07-25,303.9,202.71,7.85,58.93,100.87,28970,N,B00100000000PGDPL,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10548,1996192929234511161700000000,1144012400105040011,1144012400,서울특별시 마포구 연남동,504-11,37.56229701,126.92075908,YN_50000SQM_R06_C04,6,4,1,일반,02000,공동주택,21.0,철근콘크리트구조,215.24,1996-11-21,658.78,386.8,13.8,55.65,148.31,29785,N,B00100000000PGKLO,2026-04-06,11440,,,5.0,1.0,6,2017-02-09
10549,1970192971904511219800000000,1144012400105090027,1144012400,서울특별시 마포구 연남동,509-27,37.56234970,126.92124190,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,11.0,벽돌구조,79.47,1970-11-02,158.94,0.0,0.0,0.0,0.0,29254,N,B00100000000PG95W,2026-04-06,11440,,,2.0,1.0,3,2017-02-11
10550,1992192666734511238000000000,1144012400104870083,1144012400,서울특별시 마포구 연남동,487-83,37.56236371,126.91778797,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,66.64,1992-01-23,199.92,140.56,0.0,47.41,94.82,28968,N,B00100000000PGGYX,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10053,1971192977794510528000000000,1144012400105610062,1144012400,서울특별시 마포구 연남동,561-62,37.56172640,126.92130929,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,115.59,1971-01-18,219.89,193.4,6.0,59.76,113.7,29328,N,B00100000000PFRJS,2026-04-06,11440,,,3.0,0.0,3,2018-08-17
10058,1970192960794510543000000000,1144012400105610058,1144012400,서울특별시 마포구 연남동,561-58,37.56173978,126.92111688,YN_50000SQM_R05_C04,5,4,1,일반,04000,제2종근린생활시설,31.0,일반철골구조,116.73,1970-11-20,302.68,0.0,8.3,0.0,0.0,29324,N,B00100000000PFF74,2026-04-06,11440,,,3.0,1.0,4,2019-03-13
10062,0000192688764510611800000000,1144012400104870327,1144012400,서울특별시 마포구 연남동,487-327,37.56179969,126.91803794,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,46.81,,55.07,0.0,0.0,0.0,0.0,29111,N,B00100000000PF7PE,2026-04-06,11440,,,2.0,1.0,3,2017-02-10
10063,1996193000334510583300000000,1144012400105150008,1144012400,서울특별시 마포구 연남동,515-8,37.56177639,126.92156428,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,113.73,1996-06-28,417.55,196.0,10.9,58.03,157.08,29263,N,B00100000000PGS3E,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
10136,1969192831484506948300000000,1144012400105700035,1144012400,서울특별시 마포구 연남동,570-35,37.55850004,126.91965687,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,91.57,1969-12-05,196.33,0.0,0.0,0.0,0.0,29566,N,B00100000000PIF22,2026-04-06,11440,,,2.0,1.0,3,2017-02-09
10553,1993192952024511226900000000,1144012400105090003,1144012400,서울특별시 마포구 연남동,509-3,37.56235596,126.92101696,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,11.0,벽돌구조,106.17,1993-11-30,412.66,188.7,10.2,56.26,162.62,29235,N,B00100000000PGE1X,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10556,1991192655464511253600000000,1144012400104870082,1144012400,서울특별시 마포구 연남동,487-82,37.56237766,126.91766039,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,66.6,1991-12-07,199.8,0.0,0.0,0.0,0.0,28967,N,B00100000000PG4RE,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10557,1991192679714511268200000000,1144012400104870084,1144012400,서울특별시 마포구 연남동,487-84,37.56239098,126.91793482,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,66.62,1991-12-07,199.86,0.0,0.0,0.0,0.0,28969,N,B00100000000PGGWV,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
10632,1973192873684507571100000000,1144012400105700025,1144012400,서울특별시 마포구 연남동,570-25,37.55906145,126.92013382,YN_50000SQM_R04_C03,4,3,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,72.83,1973-10-30,188.7,114.7,9.3,63.5,164.52,29557,N,B00100000000PILBH,2026-04-06,11440,,,4.0,0.0,4,2022-01-04
10678,1992193276174509407700000000,1144012400102600054,1144012400,서울특별시 마포구 연남동,260-54,37.56071926,126.92468746,YN_50000SQM_R05_C05,5,5,1,일반,01000,단독주택,11.0,벽돌구조,43.47,1992-01-20,140.41,67.43,8.5,64.47,143.76,28443,N,B00100000000PG92T,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10684,1995192977854509416900000000,1144012400105660016,1144012400,서울특별시 마포구 연남동,566-16,37.56072530,126.92131104,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,87.51,1995-06-22,328.85,148.4,11.7,58.97,167.22,29441,N,B00100000000PGT9L,2026-04-06,11440,,,5.0,1.0,6,2022-04-29
10150,1973192718514508717800000000,1144012400104870369,1144012400,서울특별시 마포구 연남동,487-369,37.56009343,126.91837646,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,105.09,1973-05-19,224.99,0.0,0.0,0.0,0.0,29125,N,B00100000000PFW5J,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10160,1990192996264508758500000000,1144012400105670002,1144012400,서울특별시 마포구 연남동,567-2,37.56013223,126.92152004,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,86.1,1990-12-13,368.86,0.0,0.0,0.0,0.0,29474,N,B00100000000PGZSB,2026-04-06,11440,,,5.0,1.0,6,2017-02-08
10685,2002192880774509413700000000,1144012400105620030,1144012400,서울특별시 마포구 연남동,562-30,37.56072171,126.92021225,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,104.0,2002-08-23,383.1,184.78,10.5,56.28,183.38,29798,N,B00100000000PGCXS,2026-04-06,11440,,,5.0,0.0,5,2024-05-09
10686,1994193084874509421800000000,1144012400105670036,1144012400,서울특별시 마포구 연남동,567-36,37.56073053,126.92252228,YN_50000SQM_R05_C04,5,4,1,일반,02000,공동주택,21.0,철근콘크리트구조,86.99,1994-08-08,386.6,145.13,12.8,59.94,213.53,29830,N,B00100000000PH0DW,2026-04-06,11440,,,5.0,1.0,6,2023-03-09
10688,1973192717694509463100000000,1144012400104870143,1144012400,서울특별시 마포구 연남동,487-143,37.56076496,126.91836646,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,66.51,1973-08-04,78.51,0.0,0.0,0.0,0.0,29007,N,B00100000000PF6WK,2026-04-06,11440,,,2.0,1.0,3,2017-02-08
10689,1993192737374509435400000000,1144012400104870384,1144012400,서울특별시 마포구 연남동,487-384,37.56074015,126.91858919,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,139.2,1993-10-06,499.87,233.9,10.2,59.51,158.5,29137,Y,B00100000000PGKZ3,2026-04-06,11440,,,4.0,1.0,5,2017-02-10
10691,1968192705984509491700000000,1144012400104870141,1144012400,서울특별시 마포구 연남동,487-141,37.56079059,126.91823395,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,12.0,블록구조,23.57,1968-12-07,23.57,0.0,0.0,0.0,0.0,29005,N,B00100000000PF6E2,2026-04-06,11440,,,2.0,0.0,2,2017-02-11
10694,1991193045844509422200000000,1144012400105660041,1144012400,서울특별시 마포구 연남동,566-41,37.56073060,126.92208055,YN_50000SQM_R05_C04,5,4,1,일반,05000,문화및집회시설,21.0,철근콘크리트구조,233.45,1991-08-17,642.75,0.0,0.0,0.0,0.0,29457,N,B00100000000PG5OC,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10698,1996192940624509512300000000,1144012400105610009,1144012400,서울특별시 마포구 연남동,561-9,37.56081103,126.92088962,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,88.82,1996-11-18,345.18,148.1,10.2,59.97,175.17,29289,N,B00100000000PGJPR,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
10701,1995192970574509516900000000,1144012400105660017,1144012400,서울특별시 마포구 연남동,566-17,37.56081534,126.92122856,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,81.84,1995-06-20,299.58,138.16,10.2,59.24,160.87,29442,N,B00100000000PGTEQ,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
10703,1972192697834509545200000000,1144012400104870238,1144012400,서울특별시 마포구 연남동,487-238,37.56083875,126.91814157,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,18.48,1972-02-17,36.96,0.0,0.0,0.0,0.0,29057,N,B00100000000PFSPZ,2026-04-06,11440,,,3.0,0.0,3,2017-02-09
10704,2000192872974509515400000000,1144012400105620029,1144012400,서울특별시 마포구 연남동,562-29,37.56081325,126.92012392,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,108.64,2000-09-16,366.43,184.6,10.4,58.85,166.78,29356,N,B00100000000PGGIH,2026-04-06,11440,,,5.0,0.0,5,2017-02-08
10706,1991192990694509529200000000,1144012400105660020,1144012400,서울특별시 마포구 연남동,566-20,37.56082662,126.92145628,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,89.81,1991-10-14,274.82,151.4,9.1,59.32,122.77,29444,N,B00100000000PG6LA,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10707,1990193264064509559000000000,1144012400102600052,1144012400,서울특별시 마포구 연남동,260-52,37.56085557,126.92455027,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,62.69,1990-08-03,176.26,104.59,9.4,59.94,120.85,28442,N,B00100000000PG69X,2026-04-06,11440,,,4.0,1.0,5,2017-06-16
10709,1992193027824509538100000000,1144012400105660034,1144012400,서울특별시 마포구 연남동,566-34,37.56083491,126.92187646,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,85.59,1992-07-30,256.77,143.8,0.0,59.52,119.04,29451,N,B00100000000PG7QG,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
10712,1974193143754511512800000000,1144012400102570003,1144012400,서울특별시 마포구 연남동,257-3,37.56261503,126.92318666,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,91.6,1974-07-06,161.98,0.0,0.0,0.0,0.0,28362,N,B00100000000PGPY7,2026-04-06,11440,,,3.0,1.0,4,2017-02-03
10713,1997192952934511534500000000,1144012400105090007,1144012400,서울특별시 마포구 연남동,509-7,37.56263308,126.92102687,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,75.33,1997-03-27,299.12,127.0,9.1,59.31,177.94,29238,N,B00100000000PGE0W,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
10715,1974193101834511548200000000,1144012400102560009,1144012400,서울특별시 마포구 연남동,256-9,37.56264661,126.92271224,YN_50000SQM_R06_C04,6,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,98.28,1974-07-04,163.17,189.7,6.0,51.81,82.24,28358,N,B00100000000PGRFP,2026-04-06,11440,,,3.0,1.0,4,2019-06-26
10716,2007192689614511577500000000,1144012400104820010,1144012400,서울특별시 마포구 연남동,482-10,37.56266976,126.91804654,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,84.8,2007-10-10,241.4,141.7,7.9,59.84,170.36,28898,N,B00100000000PFJ56,2026-04-06,11440,,,4.0,0.0,4,2017-02-08
10173,1974193026124508830000000000,1144012400105670052,1144012400,서울특별시 마포구 연남동,567-52,37.56019692,126.92185785,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,11.0,벽돌구조,81.82,1974-01-27,163.64,0.0,0.0,0.0,0.0,29504,N,B00100000000PG6H6,2026-04-06,11440,,,3.0,0.0,3,2017-02-11
10174,1991192881064508840400000000,1144012400105650008,1144012400,서울특별시 마포구 연남동,565-8,37.56020520,126.92021609,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,46.95,1991-07-06,140.85,0.0,0.0,0.0,0.0,29405,N,B00100000000PFTDO,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10177,1972192818594508845700000000,1144012400105620039,1144012400,서울특별시 마포구 연남동,562-39,37.56020946,126.91950912,YN_50000SQM_R04_C03,4,3,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,84.36,1972-05-30,128.43,178.5,6.8,47.26,47.26,29363,N,B00100000000PFK35,2026-04-06,11440,,,2.0,1.0,3,2020-09-29
10180,1997193007384508843700000000,1144012400105670003,1144012400,서울특별시 마포구 연남동,567-3,37.56020910,126.92164581,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,102.33,1997-12-27,399.97,171.2,11.5,59.77,181.49,29475,N,B00100000000PGZO7,2026-04-06,11440,,,5.0,0.0,5,2017-02-08
10181,1991192886764508877800000000,1144012400105650009,1144012400,서울특별시 마포구 연남동,565-9,37.56023889,126.92028065,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,41.9,1991-09-18,189.74,70.1,11.75,59.77,211.17,29406,N,B00100000000PFU6I,2026-04-06,11440,,,5.0,1.0,6,2020-01-22
10166,1972192808934508788100000000,1144012400105620004,1144012400,서울특별시 마포구 연남동,562-4,37.56015746,126.91939975,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,76.03,1972-06-20,140.82,0.0,0.0,0.0,0.0,29339,N,B00100000000PFK24,2026-04-06,11440,,,2.0,1.0,3,2017-02-10
10167,1975193047834508778600000000,1144012400105670055,1144012400,서울특별시 마포구 연남동,567-55,37.56015081,126.92210366,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,11.0,벽돌구조,86.02,1975-04-23,161.0,0.0,0.0,0.0,0.0,29506,N,B00100000000PG6ZO,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10560,1996192914484511275600000000,1144012400105040037,1144012400,서울특별시 마포구 연남동,504-37,37.56239951,126.92059200,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,62.55,1996-10-14,177.21,104.79,8.7,59.69,169.11,29226,N,B00100000000PFX1G,2026-04-06,11440,,,4.0,0.0,4,2017-02-11
10562,1974193157354511287400000000,1144012400102570005,1144012400,서울특별시 마포구 연남동,257-5,37.56241201,126.92334085,YN_50000SQM_R06_C05,6,5,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,95.58,1974-06-25,214.37,200.0,9.9,49.29,77.8,28364,N,B00100000000PFRAJ,2026-04-06,11440,,,3.0,1.0,4,2024-07-13
10563,1996192922244511325900000000,1144012400105040038,1144012400,서울특별시 마포구 연남동,504-38,37.56244493,126.92067978,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,56.92,1996-10-14,227.68,97.59,8.8,58.33,174.98,29227,N,B00100000000PGL15,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10566,1970193289834511349300000000,1144012400102280038,1144012400,서울특별시 마포구 연남동,228-38,37.56246880,126.92484019,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,63.77,1970-11-10,63.77,0.0,0.0,0.0,0.0,27977,N,B00100000000J49Z9,2026-04-06,11440,,,2.0,0.0,2,2017-02-10
10569,1995193189174511368500000000,1144012400102550032,1144012400,서울특별시 마포구 연남동,255-32,37.56248529,126.92370098,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,88.74,1995-12-11,262.44,149.98,7.6,59.17,115.34,28354,N,B00100000000PGR7H,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10570,1966192642094511384000000000,1144012400104870294,1144012400,서울특별시 마포구 연남동,487-294,37.56249500,126.91750884,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,12.0,블록구조,27.54,1966-12-31,27.54,0.0,0.0,0.0,0.0,29095,N,B00100000000PG4UH,2026-04-06,11440,,,2.0,0.0,2,2017-02-08
10571,2011192907164511387000000000,1144012400105040035,1144012400,서울특별시 마포구 연남동,504-35,37.56249985,126.92050900,YN_50000SQM_R06_C04,6,4,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,59.49,2011-03-25,188.8,99.16,13.5,59.99,190.4,100198040,N,B00100000000PFQGO,2026-04-06,11440,,,6.0,0.0,6,2017-02-25
10572,1969192652614511407900000000,1144012400104870081,1144012400,서울특별시 마포구 연남동,487-81,37.56251669,126.91762797,YN_50000SQM_R06_C02,6,2,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,0.0,1969-06-13,147.48,0.0,0.0,0.0,0.0,28966,N,B00100000000PG4QD,2026-04-06,11440,,,3.0,1.0,4,2022-02-25
10580,1990192692464511462300000000,1144012400104820011,1144012400,서울특별시 마포구 연남동,482-11,37.56256601,126.91807894,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,72.45,1990-09-28,217.35,0.0,0.0,0.0,0.0,28899,N,B00100000000PGF53,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
10654,2011192737804507669700000000,1144012400105640039,1144012400,서울특별시 마포구 연남동,564-39,37.55914925,126.91859588,YN_50000SQM_R04_C03,4,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,113.89,2011-10-20,455.9,232.5,13.8,48.98,196.09,100201689,N,B00100000000PDJHG,2026-04-06,11440,오마빌,,6.0,0.0,6,2017-02-10
10659,1972192788294507700000000000,1144012400105640019,1144012400,서울특별시 마포구 연남동,564-19,37.55917694,126.91916729,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,155.5,1972-09-27,378.78,0.0,0.0,0.0,0.0,29389,N,B00100000000PGGJI,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
10661,1970192861844507740500000000,1144012400105700023,1144012400,서울특별시 마포구 연남동,570-23,37.55921400,126.91999971,YN_50000SQM_R04_C03,4,3,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,94.74,1970-04-02,180.99,168.3,5.2,56.29,107.54,29555,N,B00100000000PFJ67,2026-04-06,11440,,,3.0,0.0,3,2019-12-27
10666,1997192903594507749700000000,1144012400105680046,1144012400,서울특별시 마포구 연남동,568-46,37.55922260,126.92047214,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,150.75,1997-10-27,527.89,253.2,11.2,59.54,160.6,29539,N,B00100000000PGGED,2026-04-06,11440,,,4.0,1.0,5,2017-02-10
10668,1976192764144507785300000000,1144012400105640032,1144012400,서울특별시 마포구 연남동,564-32,37.55925365,126.91889384,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,137.07,1976-12-30,244.83,290.32,7.1,47.21,76.37,29393,N,B00100000000PFWBP,2026-04-06,11440,연남동주택,,3.0,1.0,4,2017-02-08
10718,1972193175924511571700000000,1144012400102550009,1144012400,서울특별시 마포구 연남동,255-9,37.56266832,126.92355081,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,122.45,1972-11-18,350.43,361.7,8.3,33.85,64.66,28338,N,B00100000000PGR8I,2026-04-06,11440,트래드클럽,,3.0,1.0,4,2024-09-05
10669,1990193180264509349800000000,1144012400103730013,1144012400,서울특별시 마포구 연남동,373-13,37.56066645,126.92360201,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,65.34,1990-03-13,319.44,132.0,0.0,49.5,176.0,28596,Y,B00100000000PGZXG,2026-04-06,11440,,,5.0,1.0,6,2020-07-03
10670,1986193021684509340100000000,1144012400105660026,1144012400,서울특별시 마포구 연남동,566-26,37.56065644,126.92180722,YN_50000SQM_R05_C04,5,4,1,일반,02000,공동주택,11.0,벽돌구조,71.91,1986-12-31,233.5,144.5,0.0,49.76,99.53,29823,N,B00100000000PG7MC,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
10671,1990193004194509348400000000,1144012400105660022,1144012400,서울특별시 마포구 연남동,566-22,37.56066383,126.92160924,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,71.08,1990-10-29,213.24,0.0,0.0,0.0,0.0,29446,N,B00100000000PG7OE,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10672,1971192717224509384200000000,1144012400104870325,1144012400,서울특별시 마포구 연남동,487-325,37.56069383,126.91836122,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,61.16,1971-03-28,73.56,0.0,0.0,0.0,0.0,29109,N,B00100000000PF7I7,2026-04-06,11440,,,2.0,1.0,3,2017-02-08
10675,1974192780604509338100000000,1144012400105620002,1144012400,서울특별시 마포구 연남동,562-2,37.56065280,126.91907866,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,0.0,1974-06-10,287.01,0.0,0.0,0.0,0.0,29337,N,B00100000000PEY6L,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10723,1990192712654511659800000000,1144012400104820030,1144012400,서울특별시 마포구 연남동,482-30,37.56274410,126.91830728,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,87.21,1990-07-02,391.95,158.7,13.5,54.95,190.91,28906,N,B00100000000PGKHK,2026-04-06,11440,,,5.0,1.0,6,2019-12-20
10725,1990192687224511671700000000,1144012400104820009,1144012400,서울특별시 마포구 연남동,482-9,37.56275465,126.91801935,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,78.66,1990-11-10,274.41,143.2,0.0,54.93,136.7,28897,N,B00100000000PGG1Z,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10727,1996192700274511654900000000,1144012400104820015,1144012400,서울특별시 마포구 연남동,482-15,37.56273958,126.91816707,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,134.1,1996-06-28,504.0,223.8,10.2,59.92,172.36,28902,N,B00100000000PGKX1,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10728,1997193091954511657900000000,1144012400102560008,1144012400,서울특별시 마포구 연남동,256-8,37.56274533,126.92260028,YN_50000SQM_R06_C04,6,4,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,120.15,1997-09-20,489.36,201.7,9.1,59.57,183.05,28357,N,B00100000000PH0BU,2026-04-06,11440,,,4.0,1.0,5,2022-05-13
10730,1996193253724511705300000000,1144012400102290058,1144012400,서울특별시 마포구 연남동,229-58,37.56278922,126.92443118,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,73.68,1996-10-02,220.47,123.58,7.2,59.62,118.78,28037,N,B00100000000PGRNX,2026-04-06,11440,,,3.0,1.0,4,2019-02-20
10731,2008192663244511698000000000,1144012400104870267,1144012400,서울특별시 마포구 연남동,487-267,37.56277810,126.91774794,YN_50000SQM_R06_C02,6,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,224.45,2008-06-02,683.98,376.0,14.6,59.69,181.91,100181911,,B00100000000PGA5X,2026-04-06,11440,토천그린존,토천그린존,6.0,0.0,6,2017-02-09
