구,동,숙소명,승인연도,위험도점수,위험점수_AHP,사각지대_위험도점수,fire_count_150m,target_damage_sum_천원,예상_화재발생확률,기대피해액_백만원,주변건물수,집중도,도로폭위험도,단속위험도,구조노후도
마포구,도화동,도레미 게스트하우스,1991,52.55507530604332,34.46,52.55507530604332,1,23.0,0.3537315291268447,0.0483381237638522,15,73.3,0.7,0.3058643915349713,0.4183
마포구,공덕동,다도 하우스 신공덕,1997,52.5520719157398,37.92,52.5520719157398,4,155.0,0.7004225403711963,0.0718369684846735,40,87.5,1.0,2.1722232751308024,0.5419
마포구,상암동,스테이 하루,1997,52.5399263847308,47.07,52.5399263847308,4,2043.0,0.329636853627703,0.0608735893565621,5,60.0,0.55,0.7491528565200857,0.1394
마포구,성산동,For fly,1988,52.51216589540261,47.82,52.51216589540261,7,7005.0,0.2719152753409574,0.0365127738690079,14,85.7,0.85,0.2372172785258717,0.4236
마포구,창전동,초록이네,2022,52.46397970461446,19.47,52.46397970461446,10,8593.0,0.4349662641133122,0.0723371335681579,3,66.7,0.7,0.3136575588550415,0.1036
마포구,상수동,Amy's sweet home,1987,52.45822025733799,42.06,52.45822025733799,0,0.0,0.0986005469261727,0.0163941199600647,20,100.0,1.0,0.3364722366212129,0.5612
마포구,동교동,스테이 홍대101,1991,52.39190175275181,41.78,52.39190175275181,9,6480.0,0.3917921073929985,0.0482568852714756,23,87.0,1.0,0.6000567574939334,0.4183
마포구,연남동,참새 나비 고양이,1992,52.37219902881125,73.57,52.37219902881125,15,4546.0,0.332292348266635,0.0488900442526295,20,95.0,0.7,2.896183615882688,0.4165
마포구,성산동,미스 미,1996,52.36994957642507,49.35,52.36994957642507,7,4378.0,0.3753008030308298,0.0673424192227105,9,33.3,0.04,0.2056689207909458,0.4095
마포구,상암동,디엠씨스테이,1996,52.33653553872172,56.15,52.33653553872172,3,3401.0,0.1638313859933118,0.0192438884822511,22,95.5,0.85,0.2865293345719726,0.6782
마포구,망원동,데이오프 스테이 망원,2017,52.31881038692647,59.84,52.31881038692647,3,6669.0,0.384173574762527,0.0866711381152891,4,25.0,0.18,0.0070175726586465,0.1108
마포구,연남동,스테이 유,1992,52.29466816732269,82.45,52.29466816732269,6,3231.0,0.0784740191974172,0.0114274905522008,25,96.0,1.0,1.6624346731315,0.4165
마포구,서교동,헤이마 게스트하우스2,1992,52.24973775788354,46.78,52.24973775788354,5,2848.0,0.2823086275832196,0.0361057275013057,22,86.4,1.0,0.3571798669487024,0.4165
마포구,신수동,SG Stay,1996,52.243026346430895,22.45,52.243026346430895,1,138.0,0.2930442638864932,0.0471898356249296,2,50.0,0.12,0.1562493164841795,0.4095
마포구,도화동,IN_Ja house2,1977,52.20231924111592,42.66,52.20231924111592,4,277.0,0.3465771111350209,0.0616130037323038,4,50.0,0.45,0.0091324835632725,0.1679
마포구,연남동,케이북9,1985,52.19516822764213,57.32,52.19516822764213,5,426.0,0.1507168265093754,0.0203062436481573,18,94.4,1.0,0.4087384334531335,0.4289
마포구,서교동,KK-하우스,2006,52.186948795174985,27.05,52.186948795174985,3,1788.0,0.240249502934339,0.0471965324706966,2,90.0,1.0,0.0050377940299571,0.1265
마포구,연남동,JINI HOUSE,1974,52.177055243740966,81.94,52.177055243740966,2,1337.0,0.1614726207304516,0.0248601182164135,18,83.3,0.7,1.240035952493896,0.4483
마포구,성산동,인 게스트하우스,1989,52.169934688935335,64.43,52.169934688935335,5,522.0,0.2671372983895528,0.0394993112506426,21,81.0,0.7,1.6412112167451631,0.4218
마포구,망원동,아틀리에 망원,1991,52.155725509602114,55.92,52.155725509602114,8,18308.0,0.2956078601316729,0.0377096539164309,23,95.7,1.0,1.282497567438247,0.4183
마포구,서교동,스테이 로뎀,1994,52.15496323574278,37.55,52.15496323574278,4,2275.0,0.548979579729925,0.064683624841086,27,88.9,1.0,1.2628133043488694,0.413
마포구,서교동,해피 네스트,1987,52.14936004414778,23.06,52.14936004414778,8,2211.0,0.3139681065294269,0.0490104324120446,4,50.0,0.12,0.2762533766281582,0.4254
마포구,동교동,RSJ 하우스,1992,52.13410893711452,46.91,52.13410893711452,5,2245.0,0.3014342328192491,0.0427701166475368,20,70.0,0.7,0.5306282510621704,0.4165
마포구,공덕동,올드타운앳홈,1996,52.118721080781306,38.2,52.118721080781306,3,48212.0,0.614489552627352,0.0711680672174652,31,83.9,1.0,1.376991968457577,0.4095
마포구,동교동,다올2,1992,52.11490494607573,51.59,52.11490494607573,22,32908.0,0.3264452863755414,0.0585660574888774,4,50.0,0.12,0.326502064301363,0.4165
마포구,연남동,아띠연남,1974,52.09932315403838,67.65,52.09932315403838,7,33741.0,0.1342600363568068,0.0180239146371497,22,90.9,1.0,0.4638371143300716,0.4483
마포구,도화동,하안 하우스,1989,51.96256717533723,37.56,51.96256717533723,2,108.0,0.3732038298153744,0.0616357554607609,10,60.0,0.7,0.1126731625041128,0.1509
마포구,연남동,T HOUSE,1993,51.92593723321753,51.02,51.92593723321753,7,552.0,0.2319313816163421,0.0341194819059153,15,80.0,0.7,0.6598107602923536,0.4148
마포구,합정동,망원 다날하우스,2006,51.92051488498751,48.27,51.92051488498751,5,33611.0,0.3440327260001307,0.0599515389881907,5,80.0,0.7,1.3862943611198906,0.1265
마포구,동교동,TOMI HOUSE,1991,51.90395795443982,43.23,51.90395795443982,8,6401.0,0.3996448196939752,0.048856739114314,24,87.5,1.0,0.5690945318899665,0.4183
마포구,연남동,여기연남스테이,1972,51.90065877819789,58.9,51.90065877819789,5,616.0,0.277808995688083,0.0389163420677081,19,78.9,0.7,0.8336216274183995,0.4518
마포구,신공덕동,효공 하우스,1989,51.88379017607666,62.15,51.88379017607666,3,270.0,0.1885616246102905,0.0249982589340897,21,95.2,1.0,0.8132914924020085,0.4218
마포구,동교동,몬데이크래커 홍대,1991,51.8468137530509,59.52,51.8468137530509,25,37247.0,0.4735488793634075,0.0834470597126479,7,57.1,0.12,1.2543490116510028,0.4183
마포구,망원동,망원 기니하우스,1995,51.84597788693206,72.39,51.84597788693206,5,475.0,0.1614739833367699,0.0237029429264806,19,100.0,0.85,2.0223866850294376,0.4113
마포구,상암동,Red rose house,2002,51.81799106841617,46.74,51.81799106841617,2,3151.0,0.2333174797643616,0.032693835087234,3,100.0,0.55,0.8796841105244633,0.5323
마포구,서교동,퀸 하우스,1973,51.79915158589269,38.63,51.79915158589269,7,940.0,0.483391545347796,0.0695389483292278,11,63.6,0.25,1.2840155119994725,0.45
마포구,서교동,더포레스트,1992,51.78961418836285,44.72,51.78961418836285,3,2682.0,0.3463796068292742,0.0430111258801174,22,86.4,1.0,0.1541506798272582,0.4165
마포구,서교동,코텔로,1971,51.778374951358,49.06,51.778374951358,4,381.0,0.5314347716639276,0.060783135101996,26,96.2,1.0,1.3197335946015516,0.4535
마포구,연남동,썬하우스,1996,51.742691980737,73.04,51.742691980737,3,3076.0,0.0533852001116099,0.0079683364618732,19,94.7,1.0,0.5180128484320962,0.4095
마포구,서교동,스텔라,2003,51.7401568852461,23.56,51.7401568852461,11,16518.0,0.5835838078724405,0.0899738293907921,18,50.0,0.7,0.3712151850650859,0.1308
마포구,동교동,화이트그린 게스트하우스,1997,51.72327350166762,33.73,51.72327350166762,11,6433.0,0.4137509454678079,0.062065738436562,14,78.6,1.0,0.3443774161283262,0.1394
마포구,서교동,성산하우스 다날,1993,51.72045366544603,44.59,51.72045366544603,5,2362.0,0.2927278573083248,0.0371203932778275,21,90.5,1.0,0.3677247801253173,0.4148
마포구,연남동,디어민 하우스,1993,51.68193877383913,63.93,51.68193877383913,19,2267.0,0.2959213149473823,0.0432047205668551,17,94.1,0.7,2.1053329556125777,0.4148
마포구,서교동,cooKorean Home,1968,51.66410929390073,46.44,51.66410929390073,2,13594.0,0.4674581891614743,0.0596971675525098,20,85.0,0.7,1.3684594934838563,0.4588
마포구,서교동,벙크 백팩커스 게스트하우스,1991,51.66185016243834,49.09,51.66185016243834,3,2682.0,0.3199971767159379,0.0361250957446849,27,92.6,1.0,0.3465225724747143,0.5535
마포구,서교동,에이블 게스트하우스(Able Guesthouse),1996,51.64984871448338,46.38,51.64984871448338,4,2760.0,0.3228355567510813,0.0407216868082818,26,84.6,1.0,0.5377330766859151,0.4095
마포구,상암동,조선힙,1973,51.5939021917735,63.99,51.5939021917735,3,1733.0,0.264247570629438,0.0487153047069331,1,100.0,0.55,1.107786664944151,0.45
마포구,창전동,와우힐즈 게스트하우스,1990,51.54417317677513,45.63,51.54417317677513,4,1079.0,0.2585841395785016,0.0448721910764333,1,100.0,0.7,0.3136575588550415,0.42
마포구,서교동,지니 스테이,1999,51.45673395665585,38.12,51.45673395665585,2,1677.0,0.3944360260045321,0.0531985981339832,11,90.9,0.7,0.959775843813894,0.4042
마포구,합정동,골든트리,1971,51.43302470932123,63.45,51.43302470932123,0,0.0,0.1668110562066639,0.0329399744635192,1,100.0,1.0,0.0689928714869514,0.1766
마포구,망원동,홍홍스테이,2015,51.38242991702167,52.31,51.38242991702167,2,334.0,0.549391731118742,0.1118415654884575,13,23.1,0.18,0.653644737583699,0.1136
마포구,망원동,조이 제이 스테이,1997,51.31359193330312,64.38,51.31359193330312,6,512.0,0.1978621689459185,0.0264340780111289,31,90.3,1.0,1.613654362813035,0.4077
마포구,연남동,홍대 코지 그린하우스,1985,51.242415726027424,48.99,51.242415726027424,8,1161.0,0.303686231136016,0.0421641034158586,15,86.7,0.7,0.8603273606775375,0.4289
마포구,동교동,스텔라 마리스,2004,51.24043738476156,33.85,51.24043738476156,10,8303.0,0.4578434123572059,0.0904443797437806,3,33.3,0.12,0.4036115394588415,0.1293
마포구,서교동,Hongdae Skylounge,1998,51.2392895606373,40.85,51.2392895606373,3,1837.0,0.3572287794191481,0.0441123921903874,20,85.0,0.7,0.5838507587808807,0.54
마포구,연남동,케이하우스,1970,51.20888135805133,55.76,51.20888135805133,6,746.0,0.3300824604751063,0.0445310239866949,17,88.2,0.7,1.065275868400518,0.4553
마포구,성산동,하이 홍대,2007,51.20597040794748,52.06,51.20597040794748,2,106.0,0.1765139992114255,0.0216565977589825,25,100.0,1.0,0.7634515276447075,0.5226
마포구,서교동,Comfy & Cozy,2008,51.20450259860928,31.19,51.20450259860928,24,231585.0,0.601820144843771,0.0861621706523565,22,77.3,1.0,1.2264456601779945,0.1237
마포구,서교동,스테이 해움,2001,51.19764201197348,32.61,51.19764201197348,3,2215.0,0.5789453717221995,0.0826341976895834,19,78.9,1.0,0.8771508235368848,0.1337
마포구,서교동,온가 스테이,1993,51.17586851266416,46.22,51.17586851266416,3,2682.0,0.3417589849106329,0.0423240940327255,25,84.0,1.0,0.0962280320945537,0.4148
마포구,연남동,올리브 스테이,1997,51.127678399719215,43.33,51.127678399719215,9,1288.0,0.380633991907264,0.0645818341013237,8,50.0,0.12,0.5121362399431111,0.4077
마포구,서교동,Br. house,1988,51.118588300497294,50.65,51.118588300497294,5,3131.0,0.31360143842597,0.0351376568343001,27,96.3,1.0,0.3987083256452846,0.5593
마포구,연남동,레드스톤 스테이,2017,51.11057899222446,34.82,51.11057899222446,8,1855.0,0.5606417747058388,0.110395301047944,6,33.3,0.12,0.8997614299229445,0.1108
마포구,동교동,Julie's house,1987,51.09792989931847,65.21,51.09792989931847,25,59777.0,0.2562674864516089,0.0370697066276431,15,93.3,0.7,1.4190841839428814,0.4254
마포구,연남동,Yeonnam Happy House,1970,51.0807186587996,86.84,51.0807186587996,14,6048.0,0.1084449986314215,0.0147584199080548,33,93.9,1.0,1.7646185066822502,0.4553
마포구,동교동,제이투 하우스,1994,51.0513681689566,44.3,51.0513681689566,12,7574.0,0.3792840479041271,0.04899438500577,24,83.3,0.85,0.8449140690319273,0.413
마포구,아현동,Stay On Seoul,1971,51.05023696819835,34.52,51.05023696819835,2,60.0,0.4846648346134394,0.0681771539107045,2,100.0,1.0,0.0392207131532812,0.1766
마포구,상수동,와우 하우스,1993,51.042550854605786,36.0,51.042550854605786,3,1048.0,0.1702757386304993,0.0297820346023589,20,100.0,1.0,0.7884573603642702,0.4148
마포구,연남동,게스트하우스 미야,2017,51.00927379298792,54.7,51.00927379298792,19,6020.0,0.1615558371849123,0.0273794923595828,20,75.0,1.0,0.7489385401883608,0.1108
마포구,연남동,"'Stay, C",1992,51.00076861172603,81.61,51.00076861172603,6,3231.0,,,27,96.3,1.0,1.3968937265569326,0.4165
마포구,연남동,프라임스테이 홍대,1991,50.98402434388276,70.8,50.98402434388276,15,3437.0,0.1826107612575973,0.02436428357263,34,91.2,1.0,1.8890547613468005,0.4183
마포구,연남동,한스,2004,50.95501323490915,45.52,50.95501323490915,7,552.0,0.3219347216347815,0.05585598594217,12,66.7,0.7,0.7110193053260672,0.1293
마포구,서교동,샬루스테이,2002,50.93680603234736,28.52,50.93680603234736,19,54515.0,0.7306112228616661,0.099187193435068,20,90.0,1.0,1.9158822613414044,0.1322
마포구,서교동,스테이유영,1990,50.91379952420327,41.87,50.91379952420327,19,40662.0,0.4721867944663394,0.0586256221107998,21,95.2,0.85,1.391332155149848,0.42
마포구,서교동,STAY AN,1991,50.89157324027264,52.76,50.89157324027264,11,59881.0,0.4346199831337569,0.0524603903050832,31,96.8,1.0,1.9372144420877595,0.4183
마포구,대흥동,스테이 소도,1996,50.850045339219385,46.67,50.850045339219385,9,4441.0,0.5319017424047265,0.0626127042449206,46,60.9,1.0,0.8245210750444467,0.4095
마포구,연남동,TJ 하우스,1994,50.8226839264037,44.82,50.8226839264037,7,1160.0,0.3308310933414943,0.0458545613024605,16,87.5,0.7,1.0035206642137968,0.413
마포구,서교동,조하 하우스,1995,50.81018746479903,49.78,50.81018746479903,13,59886.0,0.4537935437821466,0.0550509781463306,25,96.0,0.7,2.042138181149867,0.5458
마포구,중동,다올 하우스,1977,50.79130984654717,52.57,50.79130984654717,3,363.0,0.3058732716564108,0.0496697245525796,6,66.7,0.25,0.4754236967150748,0.443
마포구,공덕동,스테이인공덕엠,1997,50.78750178269258,31.67,50.78750178269258,1,12.0,0.4824875062058043,0.0679038455250499,11,81.8,0.45,1.4706014675798844,0.4077
마포구,공덕동,블루하우스,1972,50.782709202739454,49.22,50.782709202739454,3,48212.0,0.6806369673222451,0.0738268311128254,40,82.5,1.0,1.6020029339465822,0.4518
마포구,성산동,번역가의 방,1994,50.774133557417336,51.69,50.774133557417336,9,1628.0,0.2727348597377386,0.0346073230455714,20,100.0,1.0,0.6832559030812027,0.413
마포구,창전동,코리하우스,1993,50.76091792725816,29.88,50.76091792725816,1,138.0,0.4619252230251009,0.084721403373404,4,75.0,0.7,0.1466034741918754,0.1451
마포구,상암동,스마일 하우스,1994,50.74089548381262,55.77,50.74089548381262,4,4622.0,0.1811662056658917,0.0252879077442078,14,92.9,0.85,0.1846230537822338,0.413
마포구,동교동,Like House,1990,50.73329392461478,47.95,50.73329392461478,5,2245.0,0.3247898145332354,0.0449405169739459,20,80.0,0.7,0.79097942979698,0.42
마포구,연남동,헬로인디아,2002,50.73047884071397,66.67,50.73047884071397,8,5009.0,0.095059786270204,0.0121799236485975,27,96.3,1.0,0.4260174810614857,0.5323
마포구,상암동,Stay Iris,2002,50.72715300655331,47.64,50.72715300655331,4,2205.0,0.2622038882601781,0.0490479668300632,7,57.1,0.55,0.0182653479772932,0.1322
마포구,합정동,리버사이드 스테이,2021,50.71276103972825,35.82,50.71276103972825,1,154.0,0.0916702759860636,0.0184711340018278,12,90.6,1.0,0.0,0.2353
마포구,동교동,센테니얼,2018,50.71069313906615,44.26,50.71069313906615,10,11495.0,0.3615946015349577,0.0563883922584993,22,81.8,1.0,1.5206066987274849,0.1094
마포구,연남동,Two Two House,1969,50.68709023395358,73.1,50.68709023395358,17,1959.0,0.1624351802312861,0.0225524172219684,20,100.0,0.85,1.3140761533080914,0.457
마포구,서교동,GROG STUDIO,1997,50.66808378262144,46.08,50.66808378262144,3,1788.0,0.2480262232828933,0.0480470966484709,1,100.0,1.0,0.0050377940299571,0.1394
마포구,서교동,호호 하우스,1997,50.6620626497323,32.07,50.6620626497323,6,10322.0,0.3349203925376767,0.0479703897973324,12,66.7,0.25,0.5258635011305312,0.5419
마포구,망원동,르시엘 마포,2002,50.65292731679896,72.9,50.65292731679896,5,469.0,0.119545810445839,0.0205020639965906,21,85.7,1.0,1.5409479325846018,0.1322
마포구,서교동,볼 게스트하우스,2002,50.64481348787409,25.22,50.64481348787409,4,2244.0,0.5769633285049037,0.0851209219066323,14,78.6,0.85,0.9142684864933872,0.1322
마포구,신수동,스테이 다하세,2008,50.58586803378182,33.42,50.58586803378182,5,32741.0,0.5129375427851585,0.0747597679360387,20,75.0,1.0,0.4672424678044075,0.1237
마포구,합정동,THE MORUVIA,2007,50.57069023380676,39.06,50.57069023380676,5,1646.0,0.6792193546899553,0.0946760517336012,21,100.0,1.0,2.849880396541428,0.1251
마포구,서교동,더원 게스트하우스,1991,50.55402698001868,33.29,50.55402698001868,13,11585.0,0.53843336045417,0.0737366118168852,15,80.0,0.45,1.683401574031255,0.4183
마포구,도화동,스텔라스테이,1990,50.53871489906895,47.81,50.53871489906895,1,11.0,0.1930473183708473,0.027672306612314,2,100.0,0.7,0.0091324835632725,0.42
마포구,신수동,스테이 헤리티지 경의선숲길,1991,50.431133072634594,44.98,50.431133072634594,4,603.0,0.4501406252350801,0.0535691476316066,34,82.4,1.0,0.8493964970441248,0.4183
마포구,성산동,JY House 2,1994,50.42912628736384,65.81,50.42912628736384,3,418.0,0.0776700709738546,0.0134895640561844,2,100.0,1.0,0.0078431774610258,0.1436
마포구,연남동,그린하우스102,1997,50.428980548346416,45.54,50.428980548346416,6,1027.0,0.2461015348226853,0.0387419173126874,14,85.7,1.0,0.4152531144743273,0.1394
마포구,연남동,달 하우스,1996,50.409669456772086,63.17,50.409669456772086,16,5432.0,0.150725532999149,0.0249627910112299,20,80.0,1.0,0.7158385917620161,0.1408
마포구,서교동,오키도키 하우스,1970,50.39938158801718,35.04,50.39938158801718,8,17852.0,0.4448837270984508,0.0555080898661633,11,100.0,0.7,0.940243972896648,0.4553
마포구,대흥동,스테이연 마포,1994,50.33860940574797,43.19,50.33860940574797,5,51808.0,0.4105042657788638,0.049392327865103,29,82.8,1.0,0.1880522315029396,0.413
마포구,연남동,바닐라하우스,1998,50.33774754458567,52.66,50.33774754458567,5,24223.0,0.3119080818591684,0.0509497244624977,16,81.2,0.85,1.249478893294178,0.138
마포구,동교동,Little Forest,1997,50.261485999279,54.68,50.261485999279,22,47609.0,0.4839521131483165,0.0912829646853178,9,55.6,0.35,1.2262234132607557,0.1394
마포구,도화동,제로워터스테이 마포역점,2002,50.24917954145368,36.67,50.24917954145368,2,879.0,0.472662284749744,0.0879029852404764,4,50.0,0.25,0.7336021352522589,0.1322
마포구,연남동,스테이콤마,1995,50.24092418649978,57.08,50.24092418649978,4,33451.0,0.2640812822837005,0.0380761589057848,18,88.9,0.7,1.1641748754353711,0.4113
마포구,성산동,아우라 스페이스,1994,50.2380984312089,49.4,50.2380984312089,4,682.0,0.3651513103878719,0.0498801408570651,14,100.0,0.7,1.5975565845473476,0.413
마포구,서교동,다다스테이,2000,50.23444708535209,32.84,50.23444708535209,3,22398.0,0.5094854793615636,0.0734956996747947,20,80.0,1.0,0.6804405292908305,0.1351
마포구,동교동,스테이 온기,1988,50.23150363521758,40.77,50.23150363521758,7,5963.0,0.2912038291084681,0.0393190930903703,5,100.0,0.7,0.2644987369961236,0.4236
마포구,서교동,신화,1994,50.22136110775034,47.9,50.22136110775034,14,6287.0,0.335378643064018,0.0436800633211593,22,90.9,0.85,0.887600239411226,0.413
마포구,연남동,아르테,1992,50.19212893850224,65.63,50.19212893850224,8,33650.0,0.1317146396126652,0.0178300279898243,26,92.3,1.0,0.5392696874575112,0.4165
마포구,서교동,홍하우스,1993,50.19075666693176,48.52,50.19075666693176,4,2760.0,0.3406127408111236,0.0419096236031754,28,89.3,1.0,0.5581717443631891,0.4148
마포구,연남동,온하우스,2004,50.18045977418628,43.33,50.18045977418628,8,8799.0,0.3758461423334516,0.0629193583777806,9,77.8,0.7,0.9555114450274363,0.1293
마포구,연남동,원 하우스,1969,50.17274421087316,79.55,50.17274421087316,15,3437.0,0.1814165241344502,0.0233133671308786,38,89.5,1.0,1.6492889439189975,0.457
마포구,망원동,웜업 에이프릴 게스트하우스,1996,50.15870606774983,75.89,50.15870606774983,5,660.0,0.1097924476375611,0.0176361866848627,15,86.7,0.7,0.5248118657407306,0.4095
마포구,서교동,Mark's Guest House,1994,50.149159057355696,29.93,50.149159057355696,7,940.0,0.4654118754459732,0.0705291585017386,8,62.5,0.12,1.1716374236829996,0.413
마포구,창전동,258 Inn,1989,50.14420580130178,43.81,50.14420580130178,1,484.0,0.2816559152518114,0.0474258640688271,4,100.0,0.7,0.1000834585569825,0.4218
마포구,연남동,알마수아베,1988,50.14315471490516,73.42,50.14315471490516,5,3171.0,0.2319346999526509,0.0343155657180854,27,77.8,0.7,1.2791106909005492,0.4236
마포구,창전동,무네미로 아트스테이1,1993,50.132967107586026,33.58,50.132967107586026,1,138.0,0.3594524466061404,0.0584063342025376,4,100.0,0.7,0.1466034741918754,0.4148
마포구,망원동,JSM Studio,2019,50.13166666666665,69.14,50.13166666666665,1,24.0,0.0455434496920463,0.0104805531997664,1,100.0,1.0,0.0,0.1079
마포구,서교동,유락,2011,50.10926651792342,37.34,50.10926651792342,23,44638.0,0.613694209651005,0.0871300772305056,20,95.0,1.0,2.0969638923720386,0.1194
마포구,합정동,하얀 딸기,2002,50.10903550337168,38.13,50.10903550337168,3,25570.0,0.7715956563648865,0.1031575954214042,38,76.3,1.0,2.816263785742443,0.1322
마포구,연남동,유일,1990,50.10808462168842,66.94,50.10808462168842,17,1959.0,0.1130132451739669,0.0154734925830523,24,100.0,1.0,0.8944138235963492,0.42
마포구,동교동,이레스테이,1993,50.10289379294124,49.31,50.10289379294124,9,2899.0,0.3103341583648894,0.0386260210861283,28,92.9,1.0,0.8449140690319273,0.4148
마포구,염리동,칠랙스 하우스,1996,50.07760394138281,26.41,50.07760394138281,2,4450.0,0.4543825953145465,0.0601888859280643,4,100.0,0.55,1.1539623837512747,0.4095
마포구,성산동,얼바닉 스테이,1994,50.06408255859655,45.9,50.06408255859655,3,13972.0,0.3130340031815007,0.0369526412267963,23,100.0,0.85,0.7888152061365626,0.5478
마포구,서교동,다우하우스1,1989,50.03943503508977,48.39,50.03943503508977,3,2682.0,0.3635076392319784,0.0439639572403217,28,85.7,1.0,0.1144103511777442,0.4218
마포구,도화동,피스오브도화,1995,50.035540568372525,37.48,50.035540568372525,3,877.0,0.5176207789721515,0.0899299558825301,3,66.7,0.35,1.2747988568945483,0.1422
마포구,성산동,로앤쿡드 더스테이,1997,50.034940930494784,64.14,50.034940930494784,0,0.0,0.0620196677461766,0.0109748071722655,3,100.0,1.0,0.0039292781398895,0.1394
마포구,동교동,서교스테이,1994,50.032976271330696,52.87,50.032976271330696,16,8467.0,0.376274259084158,0.0741192880599137,5,60.0,0.12,0.4769240720903093,0.413
마포구,연남동,HOI HOUSE,1991,50.02375526466859,60.39,50.02375526466859,22,4899.0,0.6022436269911642,0.1004703159673617,10,70.0,0.12,2.033740862428345,0.4183
마포구,동교동,클라우스 하우스2,1994,49.980749565958696,47.49,49.980749565958696,11,2813.0,0.3277348579599678,0.0404339543621477,26,92.3,1.0,0.4717382350579439,0.413
마포구,성산동,K-힐스테이,1988,49.96773293449942,73.96,49.96773293449942,2,495.0,0.096589768595223,0.0133228825990818,24,95.8,1.0,0.4262450765999097,0.4236
마포구,망원동,체리하우스,1981,49.9673494619727,67.28,49.9673494619727,7,3985.0,0.2414081917309066,0.0312616871404562,27,88.9,0.7,1.1079581510863474,0.5728
마포구,연남동,비스타스테이,2022,49.95984501548117,33.99,49.95984501548117,8,1161.0,0.2647342192952845,0.0422521610058146,13,84.6,1.0,0.2329315576803726,0.1036
마포구,연남동,리앤노게스트하우스,2015,49.94102066701136,46.79,49.94102066701136,6,33461.0,0.2346553790049876,0.0378363839926304,17,88.2,1.0,1.033126141990368,0.1136
마포구,도화동,휘스테이 101,1995,49.92845169925058,37.55,49.92845169925058,3,877.0,0.5114209100145948,0.0889016109185105,3,66.7,0.35,1.227545972044003,0.1422
마포구,서교동,홈 스윗 402 마포,2026,49.92346245471053,16.27,49.92346245471053,7,4073.0,0.5327022722818949,0.0957404865589477,2,100.0,1.0,0.1053605156578263,0.1
마포구,동교동,SSU HOME,2000,49.90918338960771,41.92,49.90918338960771,10,5874.0,0.4915495840153162,0.0714253350213819,24,83.3,1.0,1.391834541495506,0.1351
마포구,합정동,한스테이,1990,49.90257955133744,56.18,49.90257955133744,4,259.0,0.4965000707283288,0.0649913685323378,25,92.0,0.7,2.205129756843333,0.42
마포구,대흥동,Andy's homestay,1996,49.88324443286062,42.46,49.88324443286062,2,508.0,0.4443571787120417,0.0528802579922019,26,96.2,1.0,0.8070914399091631,0.4095
마포구,서교동,에덴 게스트하우스,1995,49.85810263059341,32.3,49.85810263059341,13,204809.0,0.5663439494295698,0.0676028975436551,23,95.7,0.85,1.312963088034341,0.4113
마포구,염리동,트리브 공덕,1995,49.84616026164087,22.36,49.84616026164087,2,4450.0,0.4857480302751614,0.063599663991722,6,100.0,0.55,1.3168658546881278,0.4113
마포구,상암동,Wilson 202,1993,49.80999736119994,55.97,49.80999736119994,4,4622.0,0.2020552455903613,0.0276343878362804,17,94.1,0.85,0.2865293345719726,0.4148
마포구,성산동,Calm and cozy house,1994,49.80192039120864,42.51,49.80192039120864,5,1103.0,0.3115599714056726,0.0428091505606757,11,100.0,0.7,0.9876953908249256,0.413
마포구,동교동,마이스위레트로홈,1994,49.779566848831614,38.84,49.779566848831614,9,5833.0,0.3769087111672477,0.05643374650367,14,64.3,0.35,0.4837969513780714,0.413
마포구,서교동,SH 하우스,1996,49.72380450334218,44.53,49.72380450334218,3,1788.0,0.2491061884434956,0.0429269974866527,4,100.0,0.7,0.0050377940299571,0.4095
마포구,망원동,온마음스테이,1991,49.715901462457154,55.6,49.715901462457154,8,27324.0,0.3990003004494657,0.0480942088008688,35,91.4,1.0,1.486713108866938,0.4183
마포구,연남동,나무하우스,1992,49.69113218542884,67.88,49.69113218542884,18,3683.0,0.1397999521842405,0.0188067832100586,28,100.0,1.0,1.2927040130322185,0.4165
마포구,동교동,Your Dream House,2003,49.67098936634567,37.32,49.67098936634567,10,3707.0,0.3430067352439603,0.0425675846222069,18,100.0,0.7,1.0404730017725692,0.5304
마포구,연남동,ELVA75,1970,49.66736753617568,61.03,49.66736753617568,5,426.0,0.2824093540230901,0.04091139616636,12,91.7,0.55,0.998701377777848,0.4553
마포구,동교동,Seoulwise,2010,49.6462498624237,49.5,49.6462498624237,11,11402.0,0.3558908380243871,0.0545886060987686,22,90.9,1.0,1.789905900578732,0.1208
마포구,합정동,픽토피아,1994,49.63509077616301,43.29,49.63509077616301,2,2103.0,0.5686336750204485,0.0684012023707944,31,90.3,0.85,1.826850789039325,0.413
마포구,망원동,June Stay,1986,49.61446572002279,58.09,49.61446572002279,8,11241.0,0.304907963374082,0.0375588838911129,30,96.7,1.0,1.1600650678817732,0.4272
마포구,연남동,스테이 무아,1991,49.60091377928318,71.24,49.60091377928318,7,3340.0,0.1553054357845081,0.0220810698149588,27,85.2,0.85,0.7551209400966783,0.4183
마포구,창전동,라파벨라 하우스,1994,49.57165102526279,44.89,49.57165102526279,2,572.0,0.2613360006442113,0.0446086711739469,5,100.0,0.7,0.0512932943875505,0.413
마포구,연남동,트윈래빗1 게스트하우스,2014,49.56468330360154,46.47,49.56468330360154,5,1455.0,0.2958792075216848,0.0464874367962009,19,94.7,1.0,1.7227665977411035,0.115
