TOT_OA_CD,전체건물수
11050580010010,66
11050580010011,41
11050580010012,48
11050580010013,44
11050580010014,52
11050580010015,43
11050580010016,105
11050580010017,33
11050580010018,50
11050580010019,69
11050580010020,48
11050580010021,37
11050580010022,36
11050580010023,50
11050580010024,24
11050580010025,36
11050580010026,55
11050580010027,46
11050580010028,60
11050580010029,73
11050580010030,47
11050580010031,81
11050580010032,34
11050580010033,32
11050580010034,49
11050580010035,41
11050580010036,56
11050580010037,69
11050580010038,44
11050580010039,33
11050580010040,50
11050580010041,46
11050580010042,43
11050580010043,30
11050580010044,66
11050580010045,86
11050580010046,32
11050580010047,39
11050580010048,27
11050580010049,33
11050580010050,56
11050580010051,51
11050580010101,6
11050590010001,42
11050590010002,299
11050590010003,40
11050590010004,33
11050590010005,65
11050590010006,24
11050590010007,45
11050590010008,74
11050590010009,54
11050590010010,38
11050590010011,58
11050590010012,44
11050590010013,40
11050590010014,41
11050590010015,43
11050590010016,53
11050590010017,41
11050590010018,75
11050590010019,58
11050590010020,53
11050590010021,47
11050590010022,66
11050590010023,44
11050600010001,36
11050600010002,36
11050600010003,35
11050600010004,23
11050600010005,39
11050600010006,48
11050600010007,36
11050600010008,74
11050600010009,32
11050600010201,4
11050600010202,6
11050600010203,3
11050600020001,50
11050600020002,53
11050600020003,50
11050600020004,43
11050600020005,49
11050600020006,58
11050600020007,51
11050600020008,35
11050600020009,82
11050600020010,65
11050600020011,34
11050600020012,47
11050600020013,54
11050600020014,81
11050600020015,41
11050600020016,61
11050600020017,28
11050600020018,41
11050600020019,47
11050600020020,48
11050600020021,52
11050600020022,46
11050600020023,47
11050600020024,40
11050600020025,40
11050600020026,45
11050600020027,59
11050600020028,24
11050600020029,61
11050600020030,49
11050600020031,25
11050600020101,6
11050610010001,57
11050610010002,35
11050610010003,21
11050610010004,29
11050610010005,30
11050610010006,27
11050610010007,49
11050610010008,52
11050610010009,38
11050610010010,43
11050610010011,39
11050610010012,37
11050610010013,44
11050610010014,38
11050610010015,43
11050610010016,34
11050610010017,61
11050610010018,41
11050610010019,39
11050610010020,57
11050610010021,49
11050610010022,44
11050610010023,58
11050610010024,29
11050610010025,16
11050610010026,28
11050610010027,55
11050610020001,39
11050610020002,103
11050610020003,51
11050610020004,45
11050610020005,74
11050610020006,45
11050610020007,39
11050610020008,45
11050610020009,43
11050610020010,78
11050610020011,52
11050610020012,32
11050610020013,37
11050610020014,70
11050610020015,42
11050610020016,42
11050610020017,41
11050610020018,35
11050610020101,7
11050610020301,15
11050610020302,2
11050610020303,10
11050610020304,9
11050620010001,20
11050620010002,56
11050620010003,56
11050620010004,39
11050620010005,57
11050620010006,53
11050620010007,28
11050620010008,28
11050620010009,55
11050620010010,41
11050620010011,42
11050620010012,3
11050620010013,26
11050620010014,32
11050620010015,39
11050620010016,46
11050620010017,40
11050620010018,31
11050620010019,45
11050620010020,59
11050620010201,1
11050620010301,8
11050620010401,7
11050620010402,7
11050620010501,3
11050620010502,5
11050620010503,5
11050620010504,3
11050620010505,3
11050620010506,7
11050620010507,1
11050620010508,9
11050620010601,4
11050620010602,2
11050620010603,3
11050620010604,4
11050620010605,8
11050620010606,3
11050620010607,6
11050620010608,2
11050620011301,6
11050620012101,15
11050620020001,32
11050620020002,102
11050620020003,49
11050620020004,33
11050620020101,5
11050620020201,8
11050620020202,4
11050620020301,6
11050620020401,5
11050630010001,59
11050630010002,118
11050630010003,69
11050630010004,78
11050630010005,54
11050630010006,43
11050630010007,83
11050630010101,10
11050630010102,15
11050630010201,9
11050630010202,5
11050630010203,8
11050630020001,28
11050630020002,25
11050630020003,100
11050630020301,3
11050630020701,4
11050630020702,9
11050630030001,84
11050630030002,6
11050630030101,8
11050630030201,2
11050630030202,15
11050630030203,3
11050630030301,5
11050630030302,5
11050630030401,18
11050630030501,6
11050630030502,3
11050630030503,3
11050630030601,8
11050630030602,3
11050630030603,3
11050630030604,4
11050630030605,3
11050630030606,7
11050630030607,3
11050630030801,6
11050630030802,5
11050630030803,3
11050630030901,22
11050630040001,1
11050630040002,40
11050630040101,2
11050630040102,3
11050630040103,10
11050630040104,4
11050630040105,2
11050630040106,2
11050630040107,4
11050630040108,6
11050630040109,8
11050630040201,3
11050630040301,6
11050630040302,5
11050630040401,4
11050630040402,4
11050630040403,6
11050630040501,5
11050630040502,9
11050630040503,5
11050630040601,9
11050630040602,8
11050630040603,5
11050630040604,16
11050630040605,9
11050630040606,5
11050640010001,53
11050640010002,37
11050640010003,64
11050640010004,37
11050640010005,50
11050640010006,37
11050640010007,46
11050640010008,80
11050640010009,39
11050640010010,52
11050640010011,33
11050640010012,42
11050640010013,37
11050640010014,16
11050640010015,62
11050640010016,47
11050640010017,49
11050640010018,36
11050640010019,51
11050640010020,59
11050640010021,62
11050640010022,41
11050640010023,43
11050640010024,45
11050640010025,45
11050640010026,53
11050640010027,19
11050640010028,32
11050640010029,36
11050640010030,59
11050640010031,39
11050640010032,40
11050640010033,50
11050640010034,30
11050640010035,54
11050640010036,55
11050640010037,44
11050640010038,48
11050640010039,48
11050640010040,44
11050640010041,38
11050640010042,48
11050640010101,2
11050640010601,11
11050640010702,2
11050650010001,174
11050650010002,72
11050650010003,45
11050650010004,57
11050650010005,64
11050650010006,50
11050650010007,45
11050650010201,9
11050650010202,7
11050650010203,4
11050650020001,44
11050650020002,53
11050650020003,31
11050650020004,25
11050650020005,49
11050650020006,39
11050650020007,56
11050650020008,35
11050650020009,49
11050650020010,44
11050650020011,60
11050650020012,52
11050650020013,43
11050650020014,44
11050650020015,103
11050650020016,48
11050650020017,36
11050650020018,39
11050650020019,40
11050650020020,35
11050650020021,29
11050650020022,68
11050650020023,39
11050650020024,38
11050650020025,37
11050650020026,37
11050650020201,7
11050650020301,5
11050650020302,3
11050650020401,6
11050650020501,6
11050650020502,4
11050650020601,2
11050650020701,5
11050650020801,6
11050650020901,4
11050650021601,15
11050660010001,119
11050660010002,21
11050660010003,60
11050660010004,33
11050660010005,41
11050660010006,54
11050660010007,38
11050660010008,36
11050660010009,65
11050660010010,14
11050660010011,34
11050660010012,45
11050660010013,52
11050660010014,34
11050660010015,44
11050660010016,24
11050660010017,49
11050660010018,63
11050660010101,5
11050660010102,7
11050660010103,2
11050660010104,8
11050660010201,6
11050660010202,6
11050660010203,4
11050660010204,3
11050660010205,8
11050660010301,8
11050660010401,3
11050660010501,5
11050660010801,5
11050660010802,3
11050660010901,9
11050660011001,9
11050660011101,3
11050660011201,2
11050660011301,4
11050660011501,15
11050660011502,10
11050660011601,13
11050660011701,3
11050660011702,5
11050660011901,4
11050660011902,8
11050660012101,4
11050660012102,3
11050660012103,6
11050660012201,3
11050660012301,10
11050670010001,73
11050670010002,69
11050670010003,68
11050670010004,63
11050670010005,53
11050670010006,37
11050670010007,83
11050670010008,79
11050670010009,35
11050670010010,75
11050670010011,61
11050670010012,68
11050670010013,68
11050670010014,95
11050670010015,62
11050670010016,76
11050670010017,76
11050670010018,58
11050670010019,50
11050670010020,38
11050670010021,63
11050670010022,66
11050670010023,53
11050670010024,71
11050670010025,49
11050670010026,69
11050670010027,110
11050670010028,64
11050670010029,46
11050670010030,61
11050670010031,35
11050670010032,68
11050670010033,144
11050670010034,54
11050670010035,46
11050670010036,28
11050670010101,23
11050670010102,39
11050670010103,29
11050670010104,59
11050670010105,21
11050670010201,2
11050670010301,8
11050670010401,11
11050670010402,6
11050670010601,6
11050670010901,7
11050670011001,5
11060710010001,32
11060710010002,33
11060710010003,85
11060710010004,60
11060710010005,62
11060710010006,59
11060710010007,79
11060710010008,44
11060710010009,54
11060710010010,53
11060710010011,38
11060710010012,74
11060710010013,79
11060710010014,69
11060710010015,28
11060710010016,85
11060710010017,57
11060710010018,57
11060710010019,49
11060710010020,54
11060710010021,63
11060710010022,45
11060710010101,19
11060710010201,1
11060710010301,3
11060710010302,4
11060710010303,2
11060710010304,2
11060710010401,15
11060720010001,105
11060720010002,68
11060720010003,74
11060720010004,76
11060720010005,471
11060720010006,97
11060720010007,46
11060720010008,28
11060720010009,29
11060720010010,33
11060720010011,48
11060720010012,32
11060720010013,48
11060720010014,39
11060720010015,46
11060720010016,21
11060720010017,50
11060720010019,37
11060720010020,36
11060720010201,82
11060720010202,71
11060720010203,73
11060720010204,68
11060720010401,9
11060720010501,3
11060720010502,6
11060720010601,5
11060720010602,7
11060720010701,6
11060720010801,13
11060720010901,44
11060720010902,53
11060730010001,93
11060730010002,17
11060730010101,7
11060730010201,4
11060730010202,3
11060730010203,4
11060730010204,3
11060730010205,5
11060730010206,7
11060730010207,4
11060730010208,5
11060730010209,5
11060730010210,2
11060730010301,8
11060730010302,5
11060730010303,5
11060730010401,9
11060730010501,2
11060730010502,6
11060730020001,37
11060730020002,57
11060730020003,52
11060730020004,31
11060730020005,48
11060730020006,75
11060730020007,109
11060730020008,66
11060730020009,45
11060730020010,38
11060730020011,90
11060730020012,53
11060730020013,52
11060730020014,37
11060730020015,24
11060730020016,36
11060730020017,57
11060730020018,57
11060730020019,53
11060730020020,46
11060730020021,44
11060730020022,47
11060730020023,54
11060730020024,37
11060730020025,83
11060730020026,47
11060730020101,8
11060730020102,5
11060730020201,5
11060730020202,7
11060730020301,4
11060730020401,8
11060730020402,8
11060800010001,78
11060800010002,57
11060800010003,111
11060800010004,33
11060800010005,60
11060800010006,84
11060800010007,173
11060800010008,53
11060800010009,149
11060800010010,82
11060800010011,130
11060800010012,95
11060800010013,63
11060800010014,125
11060800010015,169
11060800010016,38
11060800010017,285
11060800010018,71
11060800010019,27
11060800010020,112
11060800010021,80
11060800010022,119
11060800010023,68
11060800010101,2
11060800010102,2
11060800010103,2
11060800010104,2
11060800010105,3
11060800010201,3
11060800010202,4
11060800010203,4
11060800010204,11
11060800010205,6
11060800010206,6
11060800010207,4
11060800010301,8
11060800010401,5
11060800010402,9
11060800010403,2
11060810010001,63
11060810010002,235
11060810010003,94
11060810010004,60
11060810010005,95
11060810010006,89
11060810010007,153
11060810010008,59
11060810010009,83
11060810010010,116
11060810010011,89
11060810010012,80
11060810010013,103
11060810010201,7
11060810010202,2
11060810010203,7
11060810010204,5
11060810010301,15
11060810020001,237
11060810020101,2
11060810020102,2
11060810020103,5
11060810020104,3
11060810020105,2
11060810020201,5
11060810020301,4
11060810030001,167
11060810030002,19
11060810030003,71
11060810030004,85
11060810030005,77
11060810030006,89
11060810030007,194
11060810030008,55
11060810030009,39
11060810030010,77
11060810030101,13
11060810030301,8
11060810030302,13
11060810040001,188
11060810040002,25
11060810040003,88
11060810040004,68
11060810040005,129
11060810040006,98
11060810040101,100
11060810040102,31
11060810040201,79
11060810040202,59
11060810040203,66
11060810040204,65
11060810040205,70
11060810040206,54
11060810050001,119
11060810050002,59
11060810050003,147
11060810060001,140
11060810060002,108
11060810070001,199
11060810070002,123
11060810070201,4
11060810070401,7
11060810080001,279
11060810080002,121
11060810080003,78
11060810080004,66
11060810080005,151
11060810080201,3
11060810080202,2
11060810080203,6
11060810080204,3
11060810080205,6
11060810080301,60
11060810080302,56
11060810080303,88
11060810080304,107
11060810080401,6
11060810080501,14
11060810090001,16
11060810090101,8
11060810090102,15
11060820010001,67
11060820010002,79
11060820010101,14
11060820020001,475
11060820020002,351
11060820020003,279
11060820020004,159
11060820020005,235
11060820020006,124
11060820020007,13
11060820020008,229
11060820020009,82
11060820020010,104
11060820020011,155
11060820020012,130
11060820020013,135
11060820020201,7
11060820020202,2
11060820020203,7
11060820020204,5
11060820020205,6
11060820020206,6
11060820030001,298
11060820030002,223
11060820030003,61
11060820030004,96
11060820030005,162
11060820030006,58
11060820030007,178
11060820030201,6
11060820040001,98
11060820040002,23
11060820040003,94
11060820040004,122
11060820040005,112
11060820040006,93
11060820040007,59
11060820040008,84
11060820040009,65
11060820040010,95
11060820040011,164
11060820040012,31
11060820040013,62
11060820040014,109
11060820040015,44
11060820040016,47
11060820040017,59
11060820040018,29
11060820040101,2
11060820040102,5
11060820040103,9
11060820040201,4
11060820040202,7
11060830010001,258
11060830010002,76
11060830010003,56
11060830010004,55
11060830010005,66
11060830010006,42
11060830010007,175
11060830010008,100
11060830010009,147
11060830010010,86
11060830010011,128
11060830010012,80
11060830010013,98
11060830010014,39
11060830010015,113
11060830010016,42
11060830010017,124
11060830010018,107
11060830010019,76
11060830010020,103
11060830010021,56
11060830010022,71
11060830010023,58
11060830010024,41
11060830010025,149
