OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3000000,3000000-201-2024-00010,2024-12-31,,01,영업/정상,01,영업,,,,,,261.98,110-841,서울특별시 종로구 창신동 412-2,"서울특별시 종로구 종로44길 66, 3층 (창신동)",03120,디에이엘 프리미엄캡슐호텔,2024-12-31 10:24:30,I,2025-01-04 00:11:21.0,여관업,201162.364269669,452032.324978826,여관업,0,0,0,0,0,0,0,2,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00001,2025-02-05,,01,영업/정상,01,영업,,,,,,280.78,110-111,서울특별시 종로구 관철동 43-7,"서울특별시 종로구 종로10길 20, 4,5층 (관철동)",03189,스테이즈437,2025-02-05 15:16:16,I,2025-02-07 00:10:54.0,숙박업 기타,198544.216640638,451873.640046886,숙박업 기타,0,0,4,5,0,0,0,15,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00002,2025-02-06,,01,영업/정상,01,영업,,,,,,281.60,110-842,서울특별시 종로구 창신동 420-2,"서울특별시 종로구 종로44길 56, 3,4층 (창신동)",03120,Han stay,2025-02-06 10:05:31,I,2025-02-08 00:10:53.0,숙박업 기타,201101.50866306,452033.842824901,숙박업 기타,0,0,3,4,0,0,0,19,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00003,2025-02-11,,01,영업/정상,01,영업,,,,,,357.55,110-842,서울특별시 종로구 창신동 464-6,"서울특별시 종로구 종로 294, 4층 (창신동)",03119,익스테이 동대문점,2025-02-11 16:08:55,I,2025-02-13 00:10:48.0,숙박업 기타,200876.602915538,452108.981034905,숙박업 기타,0,0,4,0,0,0,0,11,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00004,2025-02-21,,01,영업/정상,01,영업,,,,,,661.06,110-111,서울특별시 종로구 관철동 7-11 예지빌딩,"서울특별시 종로구 종로14길 19, 예지빌딩 6-7층 (관철동)",03190,엘호스텔(L-Hostel),2025-02-25 17:18:59,U,2025-02-27 02:40:00.0,숙박업 기타,198786.901723323,451865.494241718,숙박업 기타,0,0,6,7,0,0,0,28,,,,,,,,,0,0,,,N
3000000,3000000-201-2025-00005,2025-02-25,,01,영업/정상,01,영업,,,,,,999.83,110-460,서울특별시 종로구 연건동 195-14 브루클린 호텔,"서울특별시 종로구 창경궁로16길 73-4, 브루클린 호텔 1~10층 (연건동)",03127,브룩클린,2025-04-10 13:27:00,U,2025-04-12 02:40:00.0,숙박업 기타,200073.606445663,452544.53788058,숙박업 기타,10,2,1,9,0,0,0,32,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2025-00006,2025-03-06,,01,영업/정상,01,영업,,,,,,251.42,110-808,서울특별시 종로구 돈의동 103-62,"서울특별시 종로구 돈화문로9가길 19, 1~4층 (돈의동)",03139,익선 아뜨리에,2026-03-27 13:25:45,U,2026-03-29 02:40:00.0,관광호텔,199130.409496824,452218.631188846,관광호텔,4,0,1,4,0,0,0,10,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2025-00007,2025-03-12,,01,영업/정상,01,영업,,,,,,361.18,110-835,서울특별시 종로구 종로5가 42-1 메디칼라움빌딩,"서울특별시 종로구 종로 233-1, 메디칼라움빌딩 4,5층 (종로5가)",03126,EIGHT REST HOSTEL,2026-03-27 13:26:56,U,2026-03-29 02:40:00.0,관광호텔,200259.754525539,452113.150872578,관광호텔,6,0,4,5,0,0,0,20,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00008,2025-03-20,,01,영업/정상,01,영업,,,,,,212.96,110-111,서울특별시 종로구 관철동 19-16 신양빌딩,"서울특별시 종로구 삼일대로17길 46, 신양빌딩 4,5층 (관철동)",03189,수레지던스,2026-03-27 13:26:31,U,2026-03-29 02:40:00.0,관광호텔,198600.044394976,451890.546463187,관광호텔,0,0,4,5,0,0,0,17,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00009,2025-04-07,,01,영업/정상,01,영업,,,,,,228.23,110-130,서울특별시 종로구 청진동 11-6 삼선빌딩,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 4층 (청진동)",03158,스튜디오 밀루 종로광화문점,2026-03-27 13:28:00,U,2026-03-29 02:40:00.0,관광호텔,198237.929525915,452179.998288835,관광호텔,0,0,4,0,0,0,0,12,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00010,2025-05-19,,01,영업/정상,01,영업,,,,,,83.36,110-827,서울특별시 종로구 숭인동 1142 루밍하우스코리아,"서울특별시 종로구 보문로1길 8, 루밍하우스코리아 1층 (숭인동)",03111,루나하우스,2026-03-27 13:26:03,U,2026-03-29 02:40:00.0,관광호텔,201936.189136207,452665.980629598,관광호텔,1,0,1,0,0,0,0,5,,,,,,,임대,,0,0,,,N
