구,위도,경도,위험점수_AHP,소방위험도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
마포구,37.55306493,126.92424113,53.79,0.3718,12,91.7,0.8429594587886055,22.0,0.4183,78.95
마포구,37.55960824,126.92563786,74.65,0.5963,42,92.9,0.7206347640255091,6.0,0.4236,4.17
마포구,37.55317553,126.92790799,42.31,0.2744,21,90.5,0.2952292780871638,6.0,0.148,50.0
마포구,37.55684199,126.92260187,56.75,0.4336,16,93.8,1.6592857181616678,9.0,0.1394,35.71
마포구,37.55402287,126.91077947,40.03,0.2568,20,85.0,0.5810298824392391,25.0,0.1436,3.7
마포구,37.5486408,126.91716445,39.31,0.1153,26,92.3,1.9666177793828028,4.0,0.4465,31.58
마포구,37.54525628,126.91565979,37.66,0.2481,7,85.7,1.742969305058623,23.0,0.1509,63.64
마포구,37.56079124,126.92531616,67.35,0.65,35,100.0,0.2406935630158618,4.0,0.1108,55.0
마포구,37.54674616,126.9326125,17.76,0.1361,18,88.9,0.9308895312953076,5.0,0.1108,50.0
마포구,37.55255238,126.92463735,46.72,0.3687,3,66.7,0.0916303228459243,6.0,0.4148,40.0
마포구,37.55214693,126.92630772,47.32,0.2984,18,83.3,0.0823709974331275,5.0,0.42,33.33
마포구,37.56035396,126.92561206,64.73,0.629,30,100.0,0.1144989604551935,6.0,0.1136,11.43
마포구,37.55781106,126.91743854,51.18,0.3811,14,92.9,1.293603698203116,4.0,0.4254,62.5
마포구,37.55091491,126.91346678,30.12,0.1001,5,20.0,0.0588405000229334,5.0,0.4535,5.13
마포구,37.55755256,126.91463915,43.7,0.3626,26,100.0,0.8842880007879812,9.0,0.115,91.67
마포구,37.55260719,126.92612444,46.38,0.3165,26,84.6,0.5377330766859151,2.0,0.4095,40.48
마포구,37.5537209,126.92890651,39.12,0.2656,20,80.0,0.2644987369961236,19.0,0.42,33.33
마포구,37.55750443,126.9213599,57.6,0.4306,28,100.0,0.97548714045108,5.0,0.4165,87.5
마포구,37.5589785,126.9194611,63.31,0.4643,24,95.8,0.3055541972179028,8.0,0.42,25.0
마포구,37.55706685,126.92201433,49.5,0.4275,22,90.9,1.789905900578732,4.0,0.1208,84.62
마포구,37.5526817,126.92313314,48.66,0.3196,27,92.6,2.345586528987233,3.0,0.413,57.14
마포구,37.55876326,126.92073475,50.07,0.4765,15,80.0,1.2371855942695391,10.0,0.1194,42.86
마포구,37.5454445,126.91713853,42.64,0.2481,7,57.1,2.992154452206107,23.0,0.4447,38.89
마포구,37.5536952,126.92711575,40.23,0.3165,14,92.9,1.0986122886681098,7.0,0.1337,66.67
마포구,37.54434588,126.91930617,31.16,0.3318,0,0.0,0.4054651081081644,23.0,0.1408,5.56
마포구,37.54480446,126.91410327,58.95,0.2774,53,30.2,1.292768303109067,3.0,0.4483,43.33
마포구,37.55039705,126.91967447,33.02,0.1632,25,100.0,1.0608719606852626,6.0,0.1308,35.71
마포구,37.55311872,126.91818884,29.93,0.1735,8,62.5,1.1716374236829996,32.0,0.413,20.0
마포구,37.55217281,126.92709729,49.09,0.2685,27,92.6,0.3465225724747143,5.0,0.5535,30.77
마포구,37.55020814,126.90902985,45.17,0.251,22,90.9,2.323787300644649,6.0,0.4272,19.23
마포구,37.54369213,126.93899387,33.38,0.2744,24,91.7,1.1299779479463294,6.0,0.1094,40.0
마포구,37.55358297,126.91732532,30.59,0.1761,19,78.9,0.9558998699692008,23.0,0.1322,64.29
마포구,37.55166438,126.9267696,39.52,0.2685,14,35.7,0.0050377940299571,5.0,0.4095,12.5
마포구,37.55201076,126.91109987,25.55,0.1894,19,94.7,0.9921288082656596,8.0,0.1179,68.18
마포구,37.55940438,126.92410779,80.61,0.5767,30,96.7,1.517466415316031,6.0,0.4588,70.37
마포구,37.55742324,126.91973386,48.51,0.3935,12,75.0,0.6980531593287999,9.0,0.1465,60.0
마포구,37.56315011,126.91970236,69.71,0.6653,0,0.0,0.0032733253449691,19.0,0.178,57.14
마포구,37.56154003,126.91029378,68.87,0.5451,3,100.0,0.0194937946810011,7.0,0.45,57.14
마포구,37.55542606,126.91044486,53.45,0.3196,17,88.2,0.4640806109426134,42.0,0.4535,0.0
마포구,37.55875522,126.92419486,56.35,0.5538,26,100.0,0.5042466526679482,6.0,0.115,9.43
마포구,37.56033744,126.92322278,65.78,0.5935,20,100.0,0.531592106558477,10.0,0.1179,84.0
마포구,37.54668374,126.94290833,41.36,0.2685,46,89.1,0.3805261597609123,3.0,0.1108,62.5
마포구,37.55805348,126.90591246,64.43,0.5509,21,81.0,1.6412112167451631,9.0,0.4218,0.0
마포구,37.54941414,126.92583569,45.63,0.2834,1,0.0,0.3136575588550415,8.0,0.42,18.18
마포구,37.5562321,126.91924404,47.01,0.3287,20,85.0,0.814929494406247,5.0,0.4218,62.5
마포구,37.55869521,126.91860416,51.02,0.4398,15,80.0,0.6598107602923536,9.0,0.4148,68.42
마포구,37.5547335,126.91999896,47.7,0.2774,14,71.4,0.7524637577163648,9.0,0.4483,0.0
마포구,37.55803089,126.92491152,56.28,0.5451,14,71.4,1.713354763558757,4.0,0.1237,42.11
마포구,37.55188301,126.91702489,23.06,0.1086,4,50.0,0.2762533766281582,32.0,0.4254,70.0
마포구,37.56228586,126.92349744,79.83,0.6778,29,96.6,0.7190385944926869,5.0,0.4148,50.0
마포구,37.54643106,126.91407626,44.63,0.2002,35,94.3,3.4339872044851463,2.0,0.443,0.0
마포구,37.55866884,126.92026964,46.79,0.4643,17,88.2,1.033126141990368,5.0,0.1136,33.33
마포구,37.55753315,126.92227922,61.35,0.4552,14,85.7,1.690505735522882,5.0,0.1737,58.82
마포구,37.55559792,126.91799053,39.05,0.2774,18,94.4,0.9767224710590728,9.0,0.1322,50.0
마포구,37.55209813,126.92962418,20.69,0.1867,0,0.0,0.0200006667066695,8.0,0.148,90.0
마포구,37.55976759,126.92049297,56.93,0.5186,24,91.7,0.4679523464751782,4.0,0.1122,8.7
마포구,37.55751216,126.92097417,53.06,0.4213,26,100.0,0.6111900732862794,4.0,0.138,47.62
마포구,37.55844158,126.92068794,64.83,0.4613,15,80.0,1.3838323163801156,8.0,0.4553,0.0
마포구,37.55729396,126.92411014,50.9,0.4947,4,50.0,0.8858315243894466,32.0,0.1322,30.0
마포구,37.55297041,126.89991367,66.03,0.6369,1,0.0,0.0,27.0,0.115,40.0
마포구,37.5494618,126.92018723,39.33,0.1867,28,96.4,0.9142684864933872,6.0,0.4113,57.14
마포구,37.54890658,126.90646945,40.36,0.3656,14,85.7,0.9718605830289658,9.0,0.1194,57.14
마포구,37.53863059,126.9526778,48.63,0.3165,2,100.0,0.0091324835632725,12.0,0.42,50.0
마포구,37.55273594,126.92735413,49.6,0.2774,23,100.0,0.4418327522790392,6.0,0.1494,27.59
마포구,37.55841935,126.91957323,57.32,0.4398,18,94.4,0.4087384334531335,5.0,0.4289,37.14
마포구,37.5727038,126.89519435,42.19,0.3287,0,0.0,0.0,10.0,0.4606,52.94
마포구,37.55264049,126.92917962,40.15,0.2195,9,88.9,0.4515258814846989,8.0,0.5554,50.0
마포구,37.55774055,126.92073794,47.96,0.4275,21,95.2,0.5002783934923276,4.0,0.5226,66.67
마포구,37.5576649,126.92505064,58.81,0.5304,10,60.0,1.2286654169163074,9.0,0.1394,0.0
마포구,37.55331923,126.92515634,50.19,0.3687,12,91.7,0.9441809858559876,19.0,0.4148,12.5
마포구,37.55806102,126.92442586,62.63,0.5334,20,80.0,2.268909632207865,9.0,0.138,57.69
마포구,37.55252296,126.93141902,29.93,0.1658,6,83.3,0.4665253648694107,8.0,0.4148,60.0
마포구,37.56011826,126.92356657,67.16,0.5935,16,100.0,1.2532312429127286,24.0,0.1322,50.0
마포구,37.54248908,126.91280585,37.36,0.4089,0,0.0,0.0,27.0,0.4095,0.0
마포구,37.55876481,126.92101085,54.64,0.4826,16,81.2,1.2324168680174563,4.0,0.1394,85.71
마포구,37.56233103,126.92297934,73.04,0.6704,19,94.7,0.5180128484320962,4.0,0.4095,28.57
마포구,37.57593507,126.8945803,50.38,0.4336,11,100.0,0.2513144282809061,34.0,0.1394,0.0
마포구,37.5583029,126.91854104,44.19,0.4182,10,60.0,0.752034517893489,34.0,0.1308,4.35
마포구,37.5609012,126.91679506,57.15,0.5392,14,64.3,0.1630106118808672,8.0,0.4095,38.89
마포구,37.55703963,126.90533224,64.38,0.5334,31,90.3,1.613654362813035,4.0,0.4077,0.0
마포구,37.55036823,126.90817099,41.32,0.2864,14,92.9,2.1316272948504063,9.0,0.1422,0.0
마포구,37.53591455,126.94963294,36.97,0.3257,5,60.0,0.0181823190831904,12.0,0.1251,42.86
마포구,37.55943451,126.917617,55.75,0.4704,27,74.1,0.3800071754126524,2.0,0.4095,60.0
마포구,37.55855091,126.92058516,48.91,0.4643,17,76.5,1.354651421358632,10.0,0.513,75.0
마포구,37.54064205,126.95332114,47.76,0.3074,42,95.2,0.4805857385762725,5.0,0.1194,70.0
마포구,37.53795091,126.95145216,34.01,0.2924,5,40.0,0.0271509890659508,9.0,0.1237,16.67
마포구,37.54996029,126.92572364,34.21,0.2894,2,0.0,0.0,8.0,0.105,81.25
마포구,37.55820131,126.90577628,61.43,0.5596,20,80.0,1.7343694398688312,9.0,0.4042,0.0
마포구,37.55833333,126.92024249,52.49,0.4459,17,82.4,0.6547130432206848,10.0,0.1394,50.0
마포구,37.54665102,126.94722406,35.36,0.2539,5,40.0,0.1365755350057508,10.0,0.4095,42.11
마포구,37.55015445,126.92569131,43.9,0.2924,4,0.0,0.0,8.0,0.138,54.55
마포구,37.5468202,126.91986652,45.16,0.2394,33,93.9,0.5318158996578265,6.0,0.1436,40.0
마포구,37.54777494,126.96231929,43.38,0.1556,57,89.5,1.3955110162248148,4.0,0.4095,28.57
마포구,37.53687049,126.94817541,35.4,0.2539,5,40.0,0.0360399364831968,15.0,0.4095,29.03
마포구,37.55467152,126.92687604,48.73,0.3595,28,92.9,0.8823891801984737,2.0,0.6824,28.57
마포구,37.53820576,126.9526977,32.38,0.3287,3,66.7,0.0181823190831904,12.0,0.105,0.0
마포구,37.55672701,126.91988655,45.13,0.3626,8,62.5,0.7958812994355524,34.0,0.4077,29.63
마포구,37.55181873,126.92629931,40.34,0.2894,7,28.6,0.0,5.0,0.1394,58.82
마포구,37.53550027,126.94810191,36.67,0.3196,4,50.0,0.7336021352522589,20.0,0.1322,0.0
마포구,37.55296342,126.94047635,28.61,0.3349,0,0.0,0.0,5.0,0.1308,4.76
마포구,37.54743382,126.93571164,22.45,0.1408,2,50.0,0.1562493164841795,31.0,0.4095,0.0
마포구,37.54346829,126.93828277,43.97,0.2984,11,100.0,0.5762828404206345,23.0,0.4095,0.0
마포구,37.54983429,126.94385678,55.24,0.4182,33,93.9,1.3370730695456343,3.0,0.1322,30.0
마포구,37.55162805,126.90331777,52.31,0.4947,13,23.1,0.653644737583699,25.0,0.1136,52.94
마포구,37.55561041,126.89867827,86.1,0.7114,24,100.0,0.5413411676919412,4.0,0.413,0.0
마포구,37.55123658,126.91447355,24.69,0.0818,4,0.0,0.2129911798501917,5.0,0.4113,0.0
마포구,37.57267982,126.89597068,25.53,0.2984,0,0.0,0.0,35.0,0.1308,12.12
마포구,37.56062507,126.9244771,71.75,0.6316,30,96.7,2.880486998663623,5.0,0.138,0.0
마포구,37.55856936,126.90620526,56.1,0.5624,11,63.6,1.9893832943341687,9.0,0.1322,0.0
마포구,37.54602595,126.92775792,42.5,0.2656,2,100.0,2.7425363771733795,9.0,0.4113,42.86
마포구,37.56124789,126.92252707,65.82,0.6182,16,93.8,0.2329315576803726,24.0,0.1365,0.0
마포구,37.55533263,126.91183428,42.34,0.2834,20,90.0,0.4483052667846567,7.0,0.1322,62.5
마포구,37.55321396,126.91802885,33.64,0.1735,15,80.0,1.3397743454849975,9.0,0.1408,0.0
마포구,37.55349893,126.91193462,27.74,0.2084,16,62.5,0.625235974943735,42.0,0.1351,0.0
마포구,37.55650637,126.91828814,40.09,0.3257,26,100.0,0.3481138116366987,4.0,0.115,0.0
마포구,37.55842563,126.90170447,74.77,0.6182,28,78.6,0.5331106685554257,9.0,0.4113,0.0
마포구,37.55333034,126.9271033,40.36,0.3044,11,90.9,0.3987083256452846,19.0,0.1365,81.82
마포구,37.54905871,126.91940349,36.98,0.1658,27,96.3,1.563975538357343,11.0,0.4113,21.21
마포구,37.53564868,126.94780922,41.33,0.3074,4,75.0,1.0124345924270572,12.0,0.138,15.38
마포구,37.54321482,126.94446013,22.36,0.1022,6,100.0,1.3168658546881278,11.0,0.4113,4.17
마포구,37.54703433,126.9040904,43.91,0.4886,0,0.0,0.0,4.0,0.4095,0.0
마포구,37.55637449,126.90460111,69.94,0.5363,34,100.0,0.6789625455679889,11.0,0.4113,0.0
마포구,37.55334205,126.92330173,46.54,0.341,25,96.0,0.1776811772374524,22.0,0.1422,56.67
마포구,37.56096341,126.92534496,79.42,0.6577,38,100.0,0.410914712875729,3.0,0.4183,27.27
마포구,37.55647455,126.92175046,51.86,0.3966,16,68.8,1.686913224602391,25.0,0.413,100.0
마포구,37.55118382,126.91654851,20.96,0.0818,3,0.0,0.2006706954621511,32.0,0.42,43.75
마포구,37.55292307,126.92446081,53.53,0.378,9,88.9,0.7156200364120039,19.0,0.42,10.0
마포구,37.55402173,126.92137407,47.27,0.2924,14,78.6,0.8731512392135374,9.0,0.4307,80.0
마포구,37.56270749,126.92030456,71.41,0.65,14,85.7,0.2432675670110347,19.0,0.1394,31.25
마포구,37.55983706,126.92405266,73.86,0.5908,19,100.0,1.7198349040552767,25.0,0.42,34.62
마포구,37.55270699,126.9305703,29.12,0.1894,5,40.0,0.1153108465109943,8.0,0.1394,0.0
마포구,37.55392719,126.928221,37.32,0.2924,18,100.0,1.0404730017725692,9.0,0.5304,63.64
마포구,37.54557046,126.92172176,56.48,0.341,29,93.1,3.5085558999826545,4.0,0.4447,85.19
마포구,37.55659421,126.92365906,51.59,0.4552,4,50.0,0.326502064301363,32.0,0.4165,0.0
마포구,37.55289856,126.92893483,43.03,0.2337,21,95.2,0.4611259552137181,8.0,0.1408,33.33
마포구,37.55562326,126.91324463,47.52,0.2744,26,92.3,0.267800701897952,7.0,0.4218,0.0
마포구,37.54668998,126.90630796,63.45,0.4089,1,0.0,0.0689928714869514,4.0,0.1766,14.71
마포구,37.55973665,126.92291523,63.17,0.5624,21,85.7,0.5877866649021191,4.0,0.4113,44.0
마포구,37.53890888,126.95160332,37.56,0.2715,10,60.0,0.1126731625041128,9.0,0.1509,39.47
마포구,37.54917142,126.92105636,40.24,0.2223,19,100.0,2.878233288460517,14.0,0.1394,68.75
마포구,37.53670464,126.94882081,42.66,0.2744,4,50.0,0.0091324835632725,12.0,0.1679,0.0
마포구,37.55546245,126.90404543,77.24,0.5304,30,96.7,0.6388843220005784,7.0,0.4447,88.89
마포구,37.54656631,126.9292558,36.16,0.2056,6,83.3,0.2336148511815051,9.0,0.4148,71.43
마포구,37.56040988,126.92510681,77.55,0.6369,37,100.0,0.6682496289382182,4.0,0.4183,21.43
마포구,37.54541282,126.91430014,38.13,0.2452,38,76.3,2.816263785742443,5.0,0.1322,89.47
마포구,37.55738006,126.91953533,38.32,0.3873,11,81.8,0.7364578789647517,34.0,0.1094,0.0
마포구,37.55453031,126.90454416,68.91,0.4917,32,100.0,0.5331106685554257,5.0,0.1494,50.0
마포구,37.55054982,126.90275275,53.43,0.5156,0,0.0,0.0070175726586465,27.0,0.443,31.03
마포구,37.56134587,126.91667769,64.9,0.5624,21,81.0,0.1518060128680041,2.0,0.4095,50.0
마포구,37.55065592,126.90094398,71.45,0.5852,4,0.0,0.0,2.0,0.42,0.0
마포구,37.55274478,126.94164158,37.11,0.3718,0,0.0,0.0,3.0,0.4218,15.38
마포구,37.55913957,126.92035539,67.75,0.4886,23,91.3,0.7734420632442747,8.0,0.4553,0.0
마포구,37.56340684,126.92003729,74.58,0.6778,6,50.0,0.0130295002903338,3.0,0.4289,38.1
마포구,37.54514616,126.94899448,41.06,0.2167,9,0.0,1.2351878236738605,8.0,0.1465,20.0
마포구,37.54827327,126.91010678,31.77,0.2337,0,0.0,1.550597412411167,32.0,0.45,89.47
마포구,37.57413025,126.89552689,45.99,0.3471,2,100.0,0.7315699859622188,10.0,0.1308,0.0
마포구,37.55686859,126.90780309,64.14,0.4521,37,97.3,0.9832868605401596,6.0,0.42,3.33
마포구,37.5534993,126.90692786,62.74,0.3749,41,97.6,0.682527611732485,4.0,0.4272,0.0
마포구,37.55002027,126.91349946,28.09,0.0959,1,0.0,0.2047944126460132,1.0,0.4218,37.84
마포구,37.54731757,126.91957936,36.96,0.2167,16,87.5,1.6625477377480486,7.0,0.4272,28.95
마포구,37.5573316,126.91677247,54.89,0.3533,5,100.0,1.9559829818436083,9.0,0.4606,54.55
마포구,37.57485112,126.89459527,55.97,0.3997,17,94.1,0.2865293345719726,7.0,0.4148,6.25
마포구,37.55295747,126.94019852,33.29,0.3257,0,0.0,0.0,5.0,0.5574,0.0
마포구,37.55563281,126.92322258,61.89,0.4058,17,100.0,0.7706224927282359,8.0,0.4307,19.05
마포구,37.55702093,126.91913462,34.82,0.3626,6,33.3,0.8997614299229445,34.0,0.1108,0.0
마포구,37.55393329,126.90370893,58.92,0.5097,27,81.5,1.0230587072998611,5.0,0.1293,0.0
마포구,37.55202823,126.905483,55.14,0.4089,25,96.0,1.4344136094640891,25.0,0.4254,39.13
마포구,37.54997981,126.92234429,42.94,0.2656,24,95.8,2.161230974688314,4.0,0.1394,16.67
마포구,37.53641988,126.94752982,37.48,0.2685,3,66.7,1.2747988568945483,15.0,0.1422,0.0
마포구,37.55149333,126.96006598,34.52,0.0898,2,100.0,0.0392207131532812,3.0,0.1766,0.0
마포구,37.53926469,126.9384258,28.63,0.3014,0,0.0,0.0,27.0,0.4095,0.0
마포구,37.56259425,126.91375668,61.55,0.5908,3,33.3,0.0721375281664231,7.0,0.1322,21.62
마포구,37.55204906,126.9270933,46.22,0.2656,25,84.0,0.0962280320945537,5.0,0.4148,7.32
마포구,37.55280859,126.94029872,32.86,0.3257,0,0.0,0.0,5.0,0.5554,0.0
마포구,37.54579254,126.91898787,44.26,0.2597,16,87.5,1.352915139046056,14.0,0.42,50.0
마포구,37.5539854,126.92843081,43.86,0.2894,18,94.4,0.98498726316039,2.0,0.4236,40.0
마포구,37.55464626,126.91262456,29.08,0.2394,15,100.0,2.0142293930327906,8.0,0.1179,5.88
마포구,37.54488791,126.93691949,48.44,0.2626,30,86.7,0.6441731759634858,9.0,0.4218,0.0
마포구,37.55872001,126.92546519,60.44,0.5624,14,57.1,1.9154750847881723,8.0,0.42,100.0
마포구,37.55598377,126.90318542,76.2,0.5739,36,100.0,0.93305090073162,8.0,0.4183,33.33
마포구,37.55921491,126.92556157,70.8,0.5823,34,91.2,1.8890547613468005,5.0,0.4183,18.52
마포구,37.56272168,126.90432293,49.35,0.3997,9,33.3,0.2056689207909458,42.0,0.4095,44.0
마포구,37.55254107,126.92624216,48.52,0.3105,28,89.3,0.5581717443631891,2.0,0.4148,75.0
마포구,37.55212731,126.9279492,40.85,0.2394,20,85.0,0.5838507587808807,8.0,0.54,0.0
마포구,37.55405158,126.92556798,48.38,0.378,17,88.2,0.6692528603605092,4.0,0.4183,0.0
마포구,37.5567821,126.91732574,52.54,0.3287,10,90.0,1.4413102263317756,8.0,0.4465,0.0
마포구,37.55437567,126.92809026,52.15,0.3135,28,100.0,0.4256307777027588,7.0,0.4272,33.33
마포구,37.55648743,126.92462294,65.21,0.4826,15,93.3,1.4190841839428814,8.0,0.4254,0.0
마포구,37.54088689,126.95657405,58.38,0.4429,3,100.0,0.041672696400568,30.0,0.4165,0.0
마포구,37.55324125,126.91777946,43.88,0.1683,16,81.2,1.5185623296976414,23.0,0.4553,6.25
마포구,37.55025616,126.90793771,46.36,0.2954,17,94.1,2.894332159112261,9.0,0.4183,55.56
마포구,37.54566293,126.92452231,45.18,0.3904,14,85.7,3.0155349008501706,7.0,0.1337,46.67
마포구,37.55230664,126.92663844,47.84,0.2894,25,96.0,0.4320447459128764,6.0,0.1394,3.33
마포구,37.55280967,126.92442616,54.3,0.3749,6,100.0,0.4088264558108692,19.0,0.42,28.57
마포구,37.55209038,126.92319874,46.51,0.3135,12,83.3,2.7782544597754586,6.0,0.1436,8.33
마포구,37.56165586,126.92447946,86.84,0.6704,33,93.9,1.7646185066822502,5.0,0.4553,35.29
마포구,37.54627008,126.93058515,19.47,0.184,3,66.7,0.3136575588550415,9.0,0.1036,22.22
마포구,37.55230764,126.93227259,23.29,0.1482,12,33.3,0.9007865453381898,6.0,0.1222,17.86
마포구,37.5517225,126.8990535,69.6,0.6603,4,0.0,0.0,4.0,0.1179,0.0
마포구,37.55378905,126.92934833,36.95,0.2597,17,88.2,0.6945351058347934,5.0,0.4113,47.06
마포구,37.54323324,126.93466945,20.94,0.3074,0,0.0,0.0361050046421162,15.0,0.1108,70.0
마포구,37.54027834,126.95653448,40.37,0.4459,0,0.0,0.841200280519085,9.0,0.4095,25.0
마포구,37.54304281,126.92253565,41.89,0.4643,0,0.0,0.0,27.0,0.4095,93.33
마포구,37.55011629,126.91930831,32.28,0.1506,27,96.3,0.6033771811312358,3.0,0.1408,0.0
마포구,37.55935718,126.92509122,58.66,0.5963,27,92.6,2.342121014975784,8.0,0.1094,81.25
마포구,37.56024134,126.91739285,61.82,0.5097,28,92.9,0.2909553977967501,6.0,0.1322,17.65
마포구,37.55884453,126.90604519,63.78,0.5767,15,73.3,1.5651650887561122,4.0,0.4113,35.71
마포구,37.55457418,126.92846552,39.34,0.3135,28,92.9,0.6000567574939334,4.0,0.1108,4.0
마포구,37.54940196,126.91971317,34.41,0.1709,23,100.0,1.6033588663577183,11.0,0.1308,100.0
마포구,37.55892185,126.907579,58.38,0.5422,18,72.2,1.880846555708252,42.0,0.1265,83.33
마포구,37.54645444,126.94427474,36.06,0.2394,25,72.0,1.815857020807116,5.0,0.4077,54.55
마포구,37.55643619,126.91458403,41.26,0.3044,19,73.7,0.6951137495319861,23.0,0.1394,0.0
마포구,37.55290289,126.92790417,44.07,0.2626,24,91.7,0.2914627952916869,6.0,0.1394,0.0
마포구,37.55246365,126.90277801,60.88,0.5245,2,100.0,0.1740716573218127,8.0,0.1322,0.0
마포구,37.54316868,126.9445862,26.41,0.1001,4,100.0,1.1539623837512747,11.0,0.4095,41.18
마포구,37.55506177,126.91039969,43.42,0.3074,22,81.8,1.2570826296398845,7.0,0.4113,0.0
마포구,37.56165342,126.9230161,64.18,0.6448,4,100.0,0.7126283161317678,8.0,0.1179,0.0
마포구,37.5753065,126.89331821,47.64,0.4613,7,57.1,0.0182653479772932,11.0,0.1322,0.0
마포구,37.55583645,126.92070682,46.28,0.341,16,68.8,0.6015799870344548,34.0,0.1394,66.67
마포구,37.5557562,126.92202287,40.25,0.3749,2,50.0,0.3580628692135805,32.0,0.1308,48.15
마포구,37.55502434,126.90108409,72.39,0.6236,19,100.0,2.0223866850294376,6.0,0.4113,17.86
마포구,37.57513805,126.89332401,51.48,0.4552,9,33.3,0.0538246500137801,11.0,0.1322,20.0
마포구,37.55352464,126.91868899,24.25,0.2002,10,70.0,1.1763212729954258,32.0,0.1079,21.43
마포구,37.55287535,126.92600749,45.6,0.3257,27,88.9,0.5523746266788631,6.0,0.1394,91.3
마포구,37.54739762,126.90432562,42.23,0.4735,0,0.0,0.0,4.0,0.1394,61.11
마포구,37.57474949,126.89344897,47.07,0.4398,5,60.0,0.7491528565200857,11.0,0.1394,44.0
마포구,37.5604589,126.92408367,70.44,0.6182,17,94.1,2.957979335151154,25.0,0.138,52.63
마포구,37.55076046,126.90166562,64.64,0.5567,4,0.0,0.0,13.89,0.1337,8.33
마포구,37.5578824,126.917783,45.54,0.3904,14,85.7,0.4152531144743273,4.0,0.1394,0.0
마포구,37.55996888,126.92292576,57.68,0.5739,19,100.0,0.8076461410151389,4.0,0.1179,0.0
마포구,37.56220648,126.91336145,49.62,0.5935,0,0.0,0.0039292781398895,7.0,0.1293,54.55
마포구,37.54883563,126.90709732,41.01,0.341,12,75.0,2.3848231912310176,4.0,0.1351,25.0
마포구,37.55295883,126.89902938,75.6,0.6678,4,0.0,0.0,13.89,0.4042,28.57
마포구,37.57392704,126.89598727,25.05,0.3257,0,0.0,0.0182653479772932,34.0,0.1208,68.75
마포구,37.56061517,126.90591638,48.25,0.5216,19,68.4,1.0972990908431492,42.0,0.1094,50.0
마포구,37.5589573,126.92004345,51.84,0.4735,22,90.9,0.7581978656011577,2.0,0.1237,26.32
마포구,37.56257625,126.92344639,72.29,0.6876,29,96.6,0.1931912290308585,5.0,0.1079,11.11
마포구,37.5502364,126.91328023,28.95,0.1022,2,0.0,0.245122458032985,42.0,0.4218,70.0
마포구,37.55263628,126.9304043,36.64,0.1894,6,0.0,0.0566953436765452,8.0,0.4236,33.33
마포구,37.55611834,126.92346538,55.33,0.4336,7,85.7,0.5207759546191588,32.0,0.5478,0.0
마포구,37.55298533,126.92434837,49.74,0.3749,10,90.0,0.7778410594092126,19.0,0.1351,20.0
마포구,37.5534261,126.9250483,53.27,0.378,13,100.0,1.271348206798707,19.0,0.5593,76.47
마포구,37.55051294,126.9064,42.05,0.3595,27,88.9,1.7098566601811478,3.0,0.1036,0.0
마포구,37.55501325,126.92696684,49.93,0.3687,32,96.9,0.512490903085052,6.0,0.1322,42.86
마포구,37.56347768,126.90834112,51.94,0.4151,4,0.0,0.2088689235216166,9.0,0.4148,52.63
마포구,37.54708647,126.91506784,25.22,0.1632,14,78.6,0.9142684864933872,7.0,0.1322,0.0
마포구,37.54344528,126.91212776,35.34,0.3687,0,0.0,0.0,4.0,0.4148,25.0
마포구,37.55316791,126.92714888,42.23,0.2954,15,100.0,0.4020924236295251,19.0,0.4183,0.0
마포구,37.54976964,126.91484026,19.67,0.067,11,81.8,0.614366302706831,32.0,0.1408,0.0
마포구,37.55389926,126.90537146,57.31,0.4459,22,90.9,1.2507488691236668,4.0,0.1523,36.84
마포구,37.5516092,126.90528071,45.39,0.412,28,92.9,1.3862943611198906,5.0,0.105,36.36
마포구,37.558396,126.92391727,63.93,0.5304,17,94.1,2.1053329556125777,9.0,0.4148,17.24
마포구,37.55187541,126.94174097,61.51,0.3564,1,0.0,0.037740327982847,3.0,0.4641,0.0
마포구,37.56037954,126.92167974,78.85,0.5682,32,100.0,0.9779562775080012,8.0,0.5843,0.0
마포구,37.5503173,126.9092701,45.38,0.2423,29,96.6,2.592051287239328,5.0,0.4148,85.71
마포구,37.54347928,126.91995718,36.31,0.3873,0,0.0,0.0,27.0,0.413,90.0
마포구,37.55242914,126.92799673,45.02,0.2452,20,95.0,0.6675703387702957,5.0,0.1451,76.92
마포구,37.55054647,126.91987445,33.71,0.1709,22,100.0,1.1542731357736635,6.0,0.1293,11.11
마포구,37.55105539,126.92078687,31.19,0.2084,22,77.3,1.2264456601779945,5.0,0.1237,31.25
마포구,37.53906797,126.93861992,30.36,0.2984,0,0.0,0.0,27.0,0.4183,0.0
마포구,37.54697828,126.94327588,57.09,0.2774,47,89.4,0.3322409186014503,3.0,0.443,28.57
마포구,37.53956824,126.93650109,25.06,0.3718,0,0.0,0.0,27.0,0.1065,0.0
마포구,37.55267504,126.9266128,46.22,0.2984,29,96.6,0.7006943861953282,6.0,0.1322,46.67
마포구,37.55874771,126.92494805,54.66,0.571,18,83.3,1.9505830547547056,9.0,0.1065,72.73
마포구,37.55143681,126.9305026,27.7,0.1457,5,60.0,0.0512932943875505,8.0,0.42,36.36
마포구,37.54610257,126.91516738,40.03,0.2056,37,94.6,3.293187857832752,5.0,0.1422,25.0
