Y,건물나이,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,구_강서구,구_마포구,구_서초구,구_성동구,구_송파구,구_영등포구,구_용산구,구_종로구,구_중구,잔차,예측값
0.6931471805599453,63,25,76.0,1.1301819904368455,0.3278,0.18,37.55608468,126.96814345,0,0,0,0,0,0,0,0,1,-0.77882021238002,1.4719673929399653
1.9459101490553128,65,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,0,0,0,0,0,0,0,0,1,0.7751944073083037,1.170715741747009
1.9459101490553128,57,14,100.0,0.5684437020589881,0.1794,1.0,37.55960572,126.97683678,0,0,0,0,0,0,0,0,1,0.4610954220225365,1.4848147270327763
1.6094379124341005,71,3,0.0,2.841286274533761,0.4817,0.25,37.55898959,126.98911126,0,0,0,0,0,0,0,0,1,0.12701149387225108,1.4824264185618494
1.791759469228055,36,2,0.0,1.3201915862543043,0.1494,0.08,37.55981918,126.98998281,0,0,0,0,0,0,0,0,1,0.3217485685575041,1.4700109006705508
1.791759469228055,59,6,0.0,0.6931471805599453,0.4606,0.08,37.55543671,126.97494606,0,0,0,0,0,0,0,0,1,0.5460521663031925,1.2457073029248624
1.3862943611198906,20,2,0.0,1.0543572796640688,0.1265,0.7,37.55987697,126.99371678,0,0,0,0,0,0,0,0,1,0.05834548834315423,1.3279488727767363
1.9459101490553128,56,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,0,0,0,0,0,0,0,0,1,0.5722499579306641,1.3736601911246487
1.791759469228055,5,4,0.0,0.4909442532121617,0.105,0.12,37.55927368,126.98753085,0,0,0,0,0,0,0,0,1,0.4894313836876534,1.3023280855404016
2.079441541679836,95,32,65.6,0.3669189783089517,0.6692,0.25,37.56344317,126.99317659,0,0,0,0,0,0,0,0,1,0.5508583069704143,1.528583234709422
1.0986122886681098,59,2,0.0,0.0266682470821613,0.1823,0.45,37.55847797,126.99426166,0,0,0,0,0,0,0,0,1,-0.32850911174036335,1.4271214004084731
1.791759469228055,37,3,0.0,0.0386148361277795,0.1509,0.04,37.56006354,126.98895997,0,0,0,0,0,0,0,0,1,0.39179319452532857,1.3999662747027264
1.791759469228055,28,27,74.1,0.6931471805599453,0.138,0.7,37.56590912,126.99838824,0,0,0,0,0,0,0,0,1,0.23539180624818234,1.5563676629798726
1.3862943611198906,2,2,0.0,1.0620228412358177,0.1011,0.7,37.56112681,126.97475999,0,0,0,0,0,0,0,0,1,0.2300770622037802,1.1562172989161104
1.6094379124341005,1,73,79.5,0.0281312502503589,0.1,1.0,37.56738069,127.02003395,0,0,0,0,0,0,0,0,1,0.06808616814730861,1.541351744286792
1.791759469228055,2,4,0.0,0.2647841083585263,0.1011,0.7,37.55986394,126.98891523,0,0,0,0,0,0,0,0,1,0.595855554091949,1.195903915136106
2.302585092994046,58,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,0,0,0,0,0,0,0,0,1,0.8109461795260877,1.4916389134679582
2.302585092994046,4,9,11.1,0.5121362399431111,0.1036,1.0,37.55896817,126.98192631,0,0,0,0,0,0,0,0,1,1.1585255174778872,1.1440595755161587
2.079441541679836,72,7,42.9,1.1668880572200644,0.2009,0.45,37.55934315,126.98332654,0,0,0,0,0,0,0,0,1,0.5145140070427514,1.5649275346370848
1.0986122886681098,33,0,0.0,2.677441572623574,0.4148,0.85,37.55561712,126.98432036,0,0,0,0,0,0,0,0,1,-0.12112360671456579,1.2197358953826756
1.791759469228055,36,0,0.0,0.0192578166044145,0.42,0.25,37.5530029,126.97995879,0,0,0,0,0,0,0,0,1,0.6570519810473257,1.1347074881807293
2.19722457733622,6,2,0.0,0.4075593497112791,0.1065,0.08,37.56283151,126.98864042,0,0,0,0,0,0,0,0,1,0.8683138769224419,1.3289107004137781
1.791759469228055,50,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,0,0,0,0,0,0,0,0,1,0.1396939284734997,1.6520655407545553
1.6094379124341005,36,47,89.4,1.4319548452276067,0.1494,1.0,37.56394721,127.02058063,0,0,0,0,0,0,0,0,1,-0.13406831039626788,1.7435062228303684
