useAprvYmd,frspnSprklHYn,bildSn,sprklAvYn,bassAdres,ctpvNm,sggNm,dongNm,sprklHYn,frspnSprklAvYn,spskHYn,objNm,spskAvYn,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,매핑방법
20161226,N,11000000255865,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,"나인브릭호텔(구,라테라스)",N,서울특별시 마포구 서교동 354-10번지,11440,12000,0,0354,0010,10151100245430,1,일반,2,일반건축물,서울특별시 마포구 홍익로5길 32 (서교동),나인브릭호텔,,,,0,114404139618,12001,0,32,0,,0,주건축물,489.9,293.02,59.81,3784.07,3066.95,626.04,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광호텔,10,(철근)콘크리트,(철근)콘크리트,0,0,55.7,16,2,2,1,0,0,3784.07,39,324.97,0,0,1,49.54,0,0,20141016,20141127,20161226,2014,3130160,건축과,1101,신축허가,0,1,0,65.5,,0,,0,20220813,1,,구+동+건물명
20160913,N,11000000256846,N,서울특별시 마포구 동교동,서울특별시,마포구,동교동,N,N,N,나비호스텔,N,서울특별시 마포구 동교동 155-30번지,11440,12100,0,0155,0030,10151100243068,1,일반,2,일반건축물,서울특별시 마포구 양화로 177-1 (동교동),나비 호스텔,,,,0,114403113014,12102,0,177,1,,0,주건축물,184.81,93.72,50.71,992.59,897.69,485.74,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,호스텔,10,(철근)콘크리트,(철근)콘크리트,0,0,32.6,10,1,1,0,0,0,992.59,0,0,0,0,0,0,3,34.5,20151005,20151020,20160913,2015,3130160,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20160401,N,11000000259145,Y,서울특별시 중구 황학동,서울특별시,중구,황학동,Y,N,N,엘씨티33,N,서울특별시 중구 황학동 1614번지,11140,16500,0,1614,0000,10031100222415,2,집합,3,표제부,서울특별시 중구 난계로17길 9-7 (황학동),엘씨티33,,,,0,111404103006,16501,0,9,7,,0,주건축물,141.5,84.88,59.99,1008.16,980.91,693.22,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,34.25,12,1,1,0,0,0,1008.16,0,0,0,0,0,0,1,0,20150703,20150803,20160401,2015,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20181213,N,11000000262474,Y,서울특별시 강남구 청담동,서울특별시,강남구,청담동,Y,N,N,아노블리81,N,서울특별시 강남구 청담동 91-2번지,11680,10400,0,0091,0002,10241100277163,2,집합,3,표제부,서울특별시 강남구 도산대로 419 (청담동),아노블리81,,,,0,116802122001,10401,0,419,,아노블리81,0,주건축물,1331,798.52,59.99,14725.81,11400.34,856.52,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔),근린생활시설,관광숙박시설(가족호텔)",10,(철근)콘크리트,(철근)콘크리트 평슬래브,0,0,59.22,16,3,3,1,0,0,14725.81,52,580.57,0,0,33,1731.24,0,0,20110124,20141124,20181213,2011,3220175,건축과,1101,신축허가,99,,0,0,,0,,0,20220813,1,Ⅶ-0.169g,구+동+건물명
20160526,N,11000000262988,Y,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,Y,N,N,트레블로지동대문호텔(구.이비스앰배서더호텔),N,서울특별시 중구 을지로5가 273-4번지,11140,15100,0,0273,0004,10031100222675,1,일반,2,일반건축물,서울특별시 중구 동호로 359 (을지로5가),트레블로지 동대문 호텔,,,,2,111403005001,15105,0,359,,,0,주건축물,598.4,356.32,59.55,8176.29,6678.32,1116.03,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,64.725,20,4,2,1,0,0,8176.29,18,157.07,0,0,0,0,1,16.5,20121129,20140527,20160526,2012,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20190212,N,11000000266942,N,서울특별시 종로구 관수동,서울특별시,종로구,관수동,N,N,Y,더포스트,Y,서울특별시 종로구 관수동 24번지,11110,15500,0,0024,0000,10021100214825,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 15-1 (관수동),더포스트,,,,1,111104100194,15501,0,15,1,,0,주건축물,288,172.33,59.84,1888.57,1574.83,546.81597,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 제2종근린생활시설(일반음식점)",10,(철근)콘크리트,(철근)콘크리트,0,0,29.9,10,2,0,0,0,0,1888.57,0,0,0,0,1,0,0,0,20160921,20161205,20190212,2016,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅰ,구+동+건물명
20171122,N,11000000312705,Y,서울특별시 중구 서소문동,서울특별시,중구,서소문동,Y,N,N,ENA 스위트호텔,N,서울특별시 중구 서소문동 138번지,11140,16600,0,0138,0000,10031100227596,1,일반,2,일반건축물,서울특별시 중구 세종대로11길 36 (서소문동),E.N.A 스위트 호텔,,,,0,111404103187,16601,0,36,0,,0,주건축물,968.4,584.43,60.35,14134.9,10745.17,1109.58,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,99.8,23,5,3,1,0,0,14134.9,27,1515.6,0,0,0,0,0,0,20140306,20150520,20171122,2014,3010000,중구,5803,도시환경협의(건축허가),183,,0,0,,0,,0,20220813,1,Ⅶ-0.169g,구+동+건물명
20180314,N,11000000313313,Y,서울특별시 종로구 관철동,서울특별시,종로구,관철동,Y,N,N,엠지호텔,N,서울특별시 종로구 관철동 177번지,11110,13500,0,0177,0000,10021100209325,1,일반,2,일반건축물,서울특별시 종로구 청계천로 63-3 (관철동),엠지호텔,,,,1,111103100021,13502,0,63,3,,0,주건축물,172.9,100.34,58.03,1152.83,956.12,552.99,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(여관),10,(철근)콘크리트,평지붕,0,0,27.95,11,2,1,0,0,0,1152.83,0,0,0,0,0,0,1,11.5,20140305,20161230,20180314,2014,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20210130,N,11000000313346,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,센터필드(조선팰리스호텔),N,서울특별시 강남구 역삼동 676번지,11680,10100,0,0676,0000,10241100296843,1,일반,2,일반건축물,서울특별시 강남구 테헤란로 231 (역삼동),센터필드,,,,0,116803122010,10101,0,231,0,센터필드,0,주건축물,18489.7,6892.15,37.28,239267.1,162878.9,880.92,42,철골철근콘크리트구조,철골철근콘크리트구조,14000,업무시설,"업무시설,숙박시설,판매시설,문화 및 집회시설",10,(철근)콘크리트,(철근)콘크리트,0,0,158.9,36,7,48,7,0,0,239267.1,0,0,0,0,889,51119.34,0,0,20170421,20170821,20210130,2017,3220175,건축과,1101,신축허가,0,1+,194.5,92.13,1,80.59,,0,20251027,1,VII-0.218g,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 155-5번지,11140,16200,0,0155,0005,1003116707,1,일반,2,일반건축물,서울특별시 중구 다산로42길 90 (신당동),신당동 다가구주택,,,,0,111404103065,16201,0,90,0,신당동 다가구주택,0,주건축물,124.2,74.05,59.62,227.64,227.64,183.29,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택,다가구주택",10,(철근)콘크리트,"(철근)콘크리트,평슬라브",0,3,11.7,4,0,0,0,0,0,227.64,0,0,0,0,0,0,3,0,20031229,20040221,20040723,2003,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 321-80번지,11140,16200,0,0321,0080,1003119131,1,일반,2,일반건축물,서울특별시 중구 다산로28길 22-10 (신당동),신당동다가구주택,,,,0,111404103044,16201,0,22,10,,0,주건축물,98,57.94,59.12,165.26,165.26,168.63,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,10.2,3,0,0,0,0,0,165.26,0,0,0,0,0,0,0,0,19920915,19920910,20060522,1992,3010075,건축과,1191,연서(신축허가),0,,0,0,,0,,0,20220813,0,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 349-190번지,11140,16200,0,0349,0190,10031100196352,1,일반,2,일반건축물,서울특별시 중구 동호로8가길 1 (신당동),신당동 다가구주택,,,,2,111404103115,16201,0,1,,신당동 서울하이츠,0,주건축물,213.14,121.18,56.85,483.53,353.65,165.92,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택,다가구주택",10,(철근)콘크리트,"(철근)콘크리트,경사지붕",0,9,14.84,4,1,0,0,0,0,483.53,0,0,0,0,6,105.25,6,0,20020419,20040227,20040909,2002,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 353-42번지,11140,16200,0,0353,0042,10031100227556,1,일반,2,일반건축물,서울특별시 중구 동호로11다길 23 (신당동),신당동 다가구주택,,,,0,111404103082,16201,0,23,0,주건축물제1동,0,주건축물,230.04,137.98,59.98,356.04,356.04,154.77,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,경사지붕,0,8,14.62,4,0,1,0,0,0,356.04,0,0,0,0,0,0,5,57.5,20170224,20170517,20171122,2017,3010075,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,1,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 400-9번지,11140,16200,0,0400,0009,1003120573,1,일반,2,일반건축물,서울특별시 중구 동호로20길 64 (신당동),신당동다가구주택,,,,1,111404103099,16202,0,64,0,,0,주건축물,210.52,124.71,59.24,495.02,0,177.72,21,철근콘크리트구조,철근콘크리트,01000,단독주택,다가구주택,10,(철근)콘크리트,평및경사스라브,0,11,10.65,3,1,0,0,0,0,495.02,0,0,0,0,0,0,4,0,19960328,19960400,19961221,,,,,,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 401-8번지,11140,16200,0,0401,0008,1003120582,1,일반,2,일반건축물,서울특별시 중구 청구로17길 24-20 (신당동),신당동 다가구주택,,,,0,111404103296,16201,0,24,20,,0,주건축물,195,116.19,59.58,483.35,340.35,174.54,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,5,10,3,1,0,0,0,0,483.35,0,0,0,0,4,54.99,0,0,20011217,20020412,20020808,2001,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20070109,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,서울특별시 중구 신당동 636번지,11140,16200,0,0636,0000,1003121287,1,일반,2,일반건축물,서울특별시 중구 왕십리로37길 14 (신당동),신당동 다가구 주택,,,,0,111404103230,16201,0,14,,,0,주건축물,122,73.05,59.88,199.21,199.21,163.29,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구 주택),10,(철근)콘크리트,(철근)콘크리트/평스라브,0,3,9.1,3,0,0,0,0,0,199.21,0,0,0,0,0,0,3,35,20070511,20070515,20070801,2007,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20200221,N,11000000314456,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,호텔더메이,N,서울특별시 종로구 돈의동 76-2번지,11110,15300,0,0076,0002,10021100219325,1,일반,2,일반건축물,서울특별시 종로구 수표로26길 10 (돈의동),호텔 더메이,,,,0,111104100197,15302,0,10,0,,0,주건축물,395.2,233.5,59.08,1992.3,1952.82,494.13,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,29.8,10,1,2,0,0,0,1992.3,0,0,0,0,2,24,0,0,20170703,20180514,20200221,2017,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅶ-0.197g,구+동+건물명
20200901,N,11000000314461,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,Y,N,N,호텔 디엠,N,서울특별시 종로구 숭인동 217-19번지,11110,17500,0,0217,0019,10021100221445,1,일반,2,일반건축물,서울특별시 종로구 난계로29길 73 (숭인동),호텔 디엠,,,,0,111104100030,17501,0,73,0,,0,주건축물,498,284.34,57.1,2994.06,2359.53,473.8,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,35.75,9,2,2,0,0,0,2994.06,8,0,0,0,0,0,0,0,20170817,20190801,20200901,2017,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20180125,N,11000000314829,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,라이즈호텔(구.아주호텔서교),N,서울특별시 마포구 서교동 354-5번지,11440,12000,0,0354,0005,10151100254323,1,일반,2,일반건축물,서울특별시 마포구 양화로 130 (서교동),라이즈호텔,,,,3,114403113014,12001,0,130,0,,0,주건축물,2432.4,1382.347,56.83,29331.57,20288.821,834.11,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,79.6,20,5,5,1,0,0,29331.57,0,0,0,0,111,5019.955,1,57,20140128,20150714,20180125,2014,3130168,문화관광과,1101,신축허가,0,,0,0,,0,,0,20250923,1,vII-0.169g,구+동+건물명
20200408,N,11000000315387,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,엠앤럭키 호텔(M&LUCKY HOTEL),N,서울특별시 종로구 돈의동 155번지,11110,15300,0,0155,0000,10021100219725,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 38 (돈의동),엠앤럭키 호텔(M&LUCKY HOTEL),,,,0,111104100196,15302,0,38,0,,0,주건축물,298.5,154.51,51.76,1613.91,1426.13,477.77,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설,10,(철근)콘크리트,평스라브,0,0,24.6,10,1,1,0,0,0,1613.91,0,0,0,0,0,0,0,0,20161012,20180107,20200408,2016,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20171106,N,11000000316201,Y,서울특별시 중구 쌍림동,서울특별시,중구,쌍림동,Y,N,N,호텔더디자이너스디디피,N,서울특별시 중구 쌍림동 155-1번지,11140,14700,0,0155,0001,10031100227436,1,일반,2,일반건축물,서울특별시 중구 퇴계로 293 (쌍림동),호텔더디자이너스디디피,,,,4,111403101011,14720,0,293,0,,0,주건축물,298.9,160.28,53.62,2965.47,2593.33,867.62,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,63.295,19,3,0,2,0,0,2965.47,10,103.9,0,0,0,0,1,0,20151016,20160118,20171106,2015,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,0.1408g,구+동+건물명
20180709,N,11000000317717,Y,서울특별시 서초구 신원동,서울특별시,서초구,신원동,Y,N,N,오라카이청계산호텔,N,서울특별시 서초구 신원동 604번지,11650,11100,0,0604,0000,10231100267176,1,일반,2,일반건축물,서울특별시 서초구 청계산로9길 1-7 (신원동),오라카이 청계산호텔,,,,0,116504163751,11101,0,1,7,오라카이 청계산호텔,0,주건축물,4000,2399.885,59.99,20177.715,10322.323,258.06,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,24.27,5,3,8,0,0,0,20177.715,0,0,0,0,92,3966.475,0,0,20160223,20160719,20180709,2016,3210141,건축과,1101,신축허가,0,1,0,73.54,,0,,0,20220813,1,Ⅶ-0.176g,구+동+건물명
20180428,N,11000000318095,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,AK타워,N,서울특별시 중구 회현동1가 210번지,11140,12100,0,0210,0000,10031100229772,2,집합,3,표제부,서울특별시 중구 퇴계로 67 (회현동1가),AK타워,,,,0,111403101011,12103,0,67,,B동,0,주건축물,0,1457.32,0,47581.34,25533.49,0,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설(관광호텔),판매시설",10,(철근)콘크리트,(철근)콘크리트,0,0,76.45,25,8,6,2,2,15593.02,31988.32,0,0,0,0,0,0,0,0,20140709,20150406,20180620,2014,3010000,중구,5803,도시환경협의(건축허가),0,,232.7,92.5,2,71.5,,0,20241223,1,I-0.18G,구+동+건물명
20180428,N,11000000318095,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,AK타워,N,서울특별시 중구 회현동1가 210번지,11140,12100,0,0210,0000,10031100229744,2,집합,3,표제부,서울특별시 중구 퇴계로 67 (회현동1가),AK타워,,,,0,111403101011,12103,0,67,,A동,0,주건축물,0,476.17,0,12941.48,11957.7,0,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(사무소),10,(철근)콘크리트,(철근)콘크리트,0,0,101.05,28,8,0,3,0,0,12941.48,0,0,0,0,0,0,0,0,20140709,20150406,20180620,2014,3010000,중구,9603,도시환경시행인가,0,1,232.7,92.5,2,71.5,,0,20220813,1,I-0.18G,구+동+건물명
20180428,N,11000000318095,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,AK타워,N,서울특별시 중구 회현동1가 210번지,11140,12100,0,0210,0000,10031100229786,2,집합,3,표제부,서울특별시 중구 퇴계로 67 (회현동1가),AK타워,,,,0,111403101011,12103,0,67,,"지하광장,승강기",1,부속건축물,0,78.11,0,536.08,6.67,0,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,"지하광장,승강기",10,(철근)콘크리트,(철근)콘크리트,0,0,12.3,1,2,1,0,0,0,536.08,0,0,0,0,0,0,0,0,20140709,20150406,20180620,2014,3010000,중구,9603,도시환경시행인가,0,1,232.7,92.5,2,71.5,,0,20220813,1,I-0.18G,구+동+건물명
20180428,N,11000000318095,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,AK타워,N,서울특별시 중구 회현동1가 210번지,11140,12100,0,0210,0000,10031100229785,2,집합,3,표제부,서울특별시 중구 퇴계로 67 (회현동1가),AK타워,,,,0,111403101011,12103,0,67,,"지하주차장,기계전기실",1,부속건축물,0,0,0,15056.94,0,0,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,"지하주차장,기계실,전기실",10,(철근)콘크리트,(철근)콘크리트,0,0,37.3,0,8,0,0,0,0,15056.94,0,0,0,0,0,0,0,0,20140709,20150406,20180620,2014,3010000,중구,9603,도시환경시행인가,0,1,232.7,92.5,2,71.5,,0,20220813,1,I-0.18G,구+동+건물명
20180601,N,11000000318305,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,노보텔 앰배서더 서울 동대문,N,서울특별시 중구 을지로6가 58-5번지,11140,14800,0,0058,0005,10031100229322,1,일반,2,일반건축물,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문,,,,1,111403101006,14804,0,238,0,,0,주건축물,3287.46,1970.63,59.94,44561.08,30862.14,938.78,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,"관광호텔,가족호텔,근린생활시설",10,(철근)콘크리트,평슬라브,0,0,73.05,20,5,8,3,0,0,44561.08,0,0,0,0,136,7441.35,0,0,20140102,20151204,20180601,2014,3010075,건축과,1101,신축허가,523,,0,0,,0,,0,20220813,1,Ⅶ-0.1728g,구+동+건물명
20181022,N,11000000319852,Y,서울특별시 서초구 방배동,서울특별시,서초구,방배동,Y,N,Y,방배아이파크빌,Y,서울특별시 서초구 방배동 764-2번지,11650,10100,0,0764,0002,10231100268455,2,집합,3,표제부,서울특별시 서초구 방배중앙로29길 35 (방배동),방배아이파크빌,,,,0,116504163686,10101,0,35,,,0,주건축물,449.3,222.38,49.49,1601.64,1030.42,229.34,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트,11,0,20.5,6,2,1,0,0,0,1601.64,0,0,0,0,9,348.26,4,89.81,20170712,20171124,20181022,2017,3210141,건축과,1101,신축허가,4,,0,0,,0,,0,20220813,1,VII,구+동+건물명
20181026,N,11000000319944,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,Y,BIGSTAY(빅스테이),Y,서울특별시 중구 황학동 1776번지,11140,16500,0,1776,0000,10031100230862,1,일반,2,일반건축물,서울특별시 중구 난계로21길 63 (황학동),BIG STAY,,,,0,111404103008,16501,0,63,,BIG STAY,0,주건축물,118.37,66.24,55.96,793.92,662.4,559.6,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,생활숙박시설,10,(철근)콘크리트,평스라브,0,0,28.925,10,2,1,0,0,0,793.92,0,0,0,0,1,26.52,0,0,20171219,20180212,20181026,2017,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20190418,N,11000000320762,N,서울특별시 송파구 문정동,서울특별시,송파구,문정동,N,N,N,메리제인호텔(문정동61-15건물),N,서울특별시 송파구 문정동 61-15번지,11710,10800,0,0061,0015,10251100526662,1,일반,2,일반건축물,서울특별시 송파구 송파대로20길 6 (문정동),메리제인호텔,,,,0,117104169328,10801,0,6,0,,0,주건축물,249.6,123.57,49.51,996.15,623.88,249.95,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(소형호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,30.2,8,2,1,0,0,0,996.15,0,0,0,0,0,0,4,46,20170105,20170310,20190418,2017,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Vll/ 0.233,구+동+건물명
20181026,N,11000000321561,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,프라임 빌,N,서울특별시 서초구 방배동 784-14번지,11650,10100,0,0784,0014,102316690,2,집합,3,표제부,서울특별시 서초구 동광로1길 10-8 (방배동),프라임빌,,,,0,116504163119,10101,0,10,8,,0,주건축물,166.7,98.78,59.26,331.6,331.6,198.92,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대),10,(철근)콘크리트,평스라브,4,0,14.4,5,0,0,0,0,0,331.6,0,0,0,0,4,46,0,0,20050518,20060725,20061116,2006,3210081,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20181026,N,11000000321561,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,프라임 빌,N,서울특별시 서초구 방배동 900-34번지,11650,10100,0,0900,0034,10231100268535,1,일반,2,일반건축물,서울특별시 서초구 서초대로28길 41 (방배동),프라임 빌,,,,0,116504163396,10101,0,41,,,0,주건축물,158.98,95.15,59.85,304.7,304.7,191.66,21,철근콘크리트구조,RC및 벽식조,01000,단독주택,다가구주택/제2종근생,10,(철근)콘크리트,평스라브,0,7,12.6,4,0,0,0,0,0,304.7,0,0,0,0,0,0,4,0,20180103,20180430,20181026,2018,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20180307,N,11000000321565,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,메종슈에뜨16,N,서울특별시 서초구 방배동 455-16번지,11650,10100,0,0455,0016,10231100263835,1,일반,2,일반건축물,서울특별시 서초구 방배천로4안길 61-3 (방배동),메종슈에뜨16,,,,0,116504163165,10101,0,61,3,주건축물제1동,0,주건축물,163.6,98.06,59.9,323.95,323.95,198.01,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,9,16.15,5,0,1,0,0,0,323.95,0,0,0,0,0,0,6,0,20170822,20170824,20180307,2017,3210141,건축과,1101,신축허가,2,,0,0,,0,,0,20220813,1,,구+동+건물명
20180807,N,11000000321572,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,三井빌딩,N,서울특별시 서초구 방배동 450-16번지,11650,10100,0,0450,0016,102311095,1,일반,2,일반건축물,서울특별시 서초구 방배천로 10 (방배동),東和빌딩,,,,0,116503121012,10101,0,10,,,0,주건축물,575.3,283.13,49.21,2086.69,1694.11,294.47,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"근린생활시설, 업무시설",10,(철근)콘크리트,평스라브,0,0,20.64,6,1,1,0,0,0,2086.69,0,0,0,0,5,111.34,5,0,,,19881125,,,,,,0,,0,0,,0,,0,20220813,0,,구+동+건물명
20180807,N,11000000321572,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,三井빌딩,N,서울특별시 서초구 방배동 864-13번지,11650,10100,0,0864,0013,10231100267675,1,일반,2,일반건축물,서울특별시 서초구 서초대로3길 10-1 (방배동),三井빌딩,,,,0,116504163405,10101,0,10,1,,0,주건축물,164.9,98.8,59.92,329.39,329.39,199.75,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,10,16.25,5,0,1,0,0,0,329.39,0,0,0,0,0,0,3,0,20170111,20180301,20180807,2017,3210141,건축과,1101,신축허가,2,,0,0,,0,,0,20220813,1,,구+동+건물명
20180802,N,11000000321660,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,타란빌,N,서울특별시 서초구 서초동 1506-28번지,11650,10800,0,1506,0028,10231100267495,1,일반,2,일반건축물,서울특별시 서초구 반포대로23길 45-11 (서초동),타란빌,,,,0,116504163234,10801,0,45,11,,0,주건축물,165.3,98.75,59.74,249.85,249.85,151.15,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택(다가구주택),제2종근린생활시설(사무소)",10,(철근)콘크리트,(철근)콘크리트,0,6,13.527,4,0,1,0,0,0,249.85,0,0,0,0,0,0,4,0,20170919,20171113,20180802,2017,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,내진2등급,구+동+건물명
