구,위도,경도,위험점수_AHP,소방접근성_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
중구,37.55549628,126.98012534,43.45,0.7925,11,72.7,2.0643984033586955,34.0,0.4658,26.32
중구,37.55952462,126.98113677,24.26,0.8825,6,100.0,0.9245514488815216,8.0,0.1122,0.0
중구,37.56586745,126.99740093,61.4,0.714,21,100.0,1.9250905212729232,3.0,0.1823,0.0
중구,37.55758838,126.98292431,32.56,0.959,26,65.4,2.149959071880011,39.0,0.1895,0.0
중구,37.56215784,127.00619838,55.05,0.6255,27,66.7,1.2250603659460322,6.0,0.1536,66.67
중구,37.55807414,126.99051213,7.24,0.9165,0,0.0,0.6931471805599453,9.0,0.1094,50.0
중구,37.55502777,126.98096527,34.41,0.793,3,66.7,2.3460702049337847,34.0,0.1608,0.0
중구,37.55569993,126.97382596,55.8,0.588,1,100.0,0.4054651081081644,40.0,0.1851,66.67
중구,37.5615963,126.99013673,17.88,0.8725,25,48.0,0.6931471805599453,20.0,0.1108,0.0
중구,37.56031807,126.98482751,46.88,0.8675,23,52.2,1.697600700028772,9.0,0.1966,48.0
중구,37.55956061,126.97310353,42.05,0.5455,3,100.0,0.3113518165376857,26.0,0.1108,100.0
중구,37.55907732,126.97742234,50.66,0.738,7,85.7,0.1707607343928786,7.0,0.1766,0.0
중구,37.56418691,126.9872883,26.72,0.7255,3,100.0,0.752336051950276,39.0,0.1136,14.81
중구,37.55921985,126.98703045,18.34,0.912,11,54.5,0.5287738230852111,3.0,0.2433,0.0
중구,37.56229779,126.99164157,40.01,0.9415,27,66.7,2.424987074506724,9.0,0.457,0.0
중구,37.56264071,127.00473451,68.08,0.5935,53,49.1,0.5335170349680614,6.0,0.4658,66.67
중구,37.55578736,126.97367266,36.55,0.5805,1,100.0,0.6931471805599453,40.0,0.1136,18.87
중구,37.563312,127.00307183,50.04,0.5495,8,37.5,0.0686285063890962,39.0,0.178,0.0
중구,37.5612303,127.01441469,34.85,0.7935,25,40.0,0.6294313661738377,28.0,0.1623,25.0
중구,37.559348,126.98392801,37.17,0.9335,16,50.0,1.837546078156073,9.0,0.1837,40.0
중구,37.56588733,126.99772725,61.05,0.7035,15,100.0,1.5262653117516365,3.0,0.1837,31.25
중구,37.55942482,126.9770407,69.87,0.7175,13,100.0,0.2106520634201805,7.0,0.5187,0.0
중구,37.55416332,126.97684616,53.92,0.7095,32,43.8,0.4763394476948214,9.78,0.1851,100.0
중구,37.55972529,127.01406465,59.82,0.7085,50,40.0,1.0630408228832422,8.0,0.4729,18.75
중구,37.56327507,126.99232107,38.02,0.9305,51,56.9,0.1504039538256495,2.0,0.1623,30.0
중구,37.55926806,126.98767512,25.72,0.939,4,50.0,0.481258947477698,34.0,0.1823,26.67
중구,37.56327507,126.99232107,38.02,0.9305,51,56.9,0.1504039538256495,2.0,0.1623,30.0
중구,37.56120906,127.01384225,52.19,0.7855,51,41.2,0.7324865951199776,2.0,0.1794,56.86
중구,37.55888617,126.99138527,30.09,0.895,2,100.0,0.3039956479433046,9.0,0.1422,57.14
중구,37.55703059,127.0123014,56.76,0.742,20,55.0,0.8037359405823017,6.0,0.4835,0.0
중구,37.55896433,127.00469018,53.4,0.5965,7,57.1,3.128782781341163,39.0,0.1808,55.0
중구,37.56537071,126.99607023,37.55,0.773,24,41.7,0.9775104990228042,5.0,0.4113,57.14
중구,37.56761121,127.02206549,50.4,0.6735,77,58.4,0.4694685360375698,2.0,0.1222,41.67
중구,37.56123239,127.01322119,65.6,0.776,40,57.5,0.6307568879606638,4.0,0.9481,19.48
중구,37.55293219,127.01001889,32.98,0.9845,29,41.4,0.7131079231224834,10.0,0.1837,30.0
중구,37.56144741,127.00129028,41.04,0.6305,29,48.3,0.7390842757469709,7.0,0.115,13.33
중구,37.55978163,126.99392829,33.49,0.8625,5,60.0,0.0988458346366326,9.0,0.1623,48.28
중구,37.5634477,127.02217864,64.81,0.6945,45,73.3,0.7876789482855258,4.0,0.4729,20.0
중구,37.5626401,127.00609161,53.14,0.6405,42,52.4,1.200688729124746,6.0,0.148,13.33
중구,37.56313439,127.00255779,53.98,0.573,4,50.0,0.1235334827848212,35.0,0.4712,52.38
중구,37.563663,127.00109712,44.49,0.631,41,68.3,0.5931547759524908,7.0,0.1122,0.0
중구,37.56126348,127.01379887,52.38,0.7875,54,46.3,0.741349282377823,2.0,0.1766,68.29
중구,37.56206173,126.99491248,27.88,0.9135,45,46.7,1.0968233794253852,39.0,0.1623,41.18
중구,37.5588474,127.00492806,50.35,0.608,6,50.0,2.824122372354964,39.0,0.4553,28.89
중구,37.55893603,127.00439178,54.09,0.5905,5,60.0,2.991878704238001,39.0,0.4606,50.0
중구,37.56243879,127.00128199,50.0,0.6325,25,44.0,0.4252118710429988,12.0,0.158,60.0
중구,37.55485434,126.97697518,56.18,0.6725,20,45.0,2.3494902424677067,20.0,0.8939,40.0
중구,37.55917934,126.99423899,23.28,0.8265,12,75.0,0.0171678036223654,12.0,0.1094,25.0
중구,37.56217058,126.98426358,42.41,0.779,26,73.1,2.1351521486938414,6.0,0.1422,0.0
중구,37.56530472,126.99629939,48.25,0.77,24,41.7,1.3132053321324626,5.0,0.4553,73.08
중구,37.56416937,126.99421889,40.66,0.8735,42,57.1,0.9499352224000002,20.0,0.4535,41.67
중구,37.56295774,127.00508168,63.83,0.616,59,54.2,0.1135238262969872,5.0,0.1723,57.14
중구,37.56691122,127.01772561,46.97,0.852,33,66.7,1.6436532522483125,9.0,0.4588,16.95
중구,37.55962839,126.98981774,40.89,0.949,4,100.0,1.5089358889048945,9.0,0.188,21.21
중구,37.55959687,126.97757678,53.75,0.738,4,100.0,0.0471467784257019,7.0,0.4623,0.0
중구,37.55899863,126.98717219,18.45,0.919,10,40.0,0.6364518368834,3.0,0.1208,100.0
중구,37.55419408,126.97581133,44.41,0.698,4,50.0,1.8886092952179727,9.78,0.4289,0.0
중구,37.55551958,126.96756962,65.84,0.541,22,54.5,1.0847712372562384,15.0,0.887,0.0
중구,37.56419834,127.00571009,26.21,0.6755,3,66.7,2.317323114417562,39.0,0.1065,40.91
중구,37.56223745,127.0057924,54.82,0.6155,50,50.0,1.2088787830947905,6.0,0.1436,0.0
중구,37.55916111,126.98612411,25.06,0.8725,47,44.7,0.3404015147611025,9.0,0.2464,42.0
중구,37.56274334,126.99084196,38.42,0.901,45,68.9,1.2717782346088555,9.0,0.1565,25.53
중구,37.56233361,127.00129083,57.2,0.6325,23,43.5,0.3794896217049037,12.0,0.1851,68.89
중구,37.55824724,126.98265646,34.21,0.9725,17,58.8,0.492294319144107,8.0,0.4623,43.48
중구,37.56099285,127.01364236,51.73,0.771,42,42.9,0.6046684518763659,5.0,0.1823,11.76
중구,37.56347491,127.00124884,59.42,0.6265,49,73.5,0.6879433526849182,7.0,0.1565,66.67
중구,37.55695173,127.01174672,39.91,0.756,23,69.6,2.1800528946701934,28.0,0.1523,73.47
중구,37.55290824,127.00958362,27.9,0.9955,17,64.7,1.2550644654836474,6.0,0.1594,69.57
중구,37.55482988,127.01061316,46.52,0.884,11,63.6,0.6519891080664377,28.0,0.5135,64.71
중구,37.56557232,127.00752233,28.92,0.779,7,42.9,2.05513095217922,25.0,0.138,63.64
중구,37.56247269,127.01813039,52.9,0.8235,31,51.6,1.7435739609270906,8.0,0.9074,28.57
중구,37.55874491,126.97690947,34.03,0.718,19,73.7,0.7034388665964929,20.0,0.1208,51.61
중구,37.56373275,127.01793959,45.87,0.875,14,57.1,0.2923075921736728,4.0,0.9051,73.68
중구,37.55494665,126.98150043,23.63,0.7995,5,80.0,1.865801301628454,34.0,0.1194,28.57
중구,37.56201257,126.98374891,32.96,0.791,14,50.0,0.4126853560816514,6.0,0.1365,61.11
중구,37.55382358,126.9816432,44.76,0.7425,2,100.0,0.0354743881936598,34.0,0.1808,50.0
중구,37.56307809,127.00509552,58.79,0.62,59,52.5,0.0269558099885282,5.0,0.1565,0.0
중구,37.55375612,126.96695207,68.14,0.622,56,42.9,0.923856972257471,5.0,0.4729,23.73
중구,37.55828977,127.00446742,61.77,0.6215,2,100.0,0.653926467406664,10.0,0.4623,23.21
중구,37.55327049,126.96698776,63.62,0.6345,63,42.9,0.2939912416450456,5.0,0.178,0.0
중구,37.56219798,127.00943195,59.97,0.7115,35,60.0,0.8838873078194958,4.0,0.4712,14.29
중구,37.54633403,127.00640486,37.65,0.6085,10,80.0,0.0160003413464411,8.0,0.1,17.14
중구,37.55975714,126.9913741,25.76,0.887,2,50.0,0.0660664053156243,40.0,0.178,0.0
중구,37.55608254,126.96801535,62.05,0.5055,28,42.9,1.1212633137050063,28.0,0.1794,0.0
중구,37.55707965,126.98518562,36.88,0.8935,35,62.9,0.6486954179891113,34.0,0.1851,42.86
중구,37.55548515,126.96816194,59.5,0.5225,11,63.6,0.6879792104015028,28.0,0.178,17.14
중구,37.56381135,127.02108122,51.62,0.7465,61,78.7,0.2532146663823953,10.0,0.1551,63.64
중구,37.55676546,126.98412427,38.58,0.9085,7,71.4,1.289667525430819,9.0,0.1808,19.67
중구,37.56253871,127.00530436,67.2,0.61,57,54.4,0.6931471805599453,6.0,0.4606,14.29
중구,37.55987957,126.98517715,19.97,0.8775,17,52.9,1.1524369386818898,9.0,0.24,19.3
중구,37.56136225,127.00447519,60.05,0.54,46,69.6,0.934699481284225,6.0,0.138,52.94
중구,37.55989789,126.99284192,19.23,0.876,17,52.9,0.9759472254144178,4.0,0.232,19.57
중구,37.56484325,126.99338869,24.48,0.8475,41,56.1,0.6931471805599453,6.0,0.1011,52.94
중구,37.56484712,126.99424607,27.55,0.8385,60,51.7,0.2351197423609254,5.0,0.1011,56.1
용산구,37.53723689,126.99088565,51.5,0.731,17,94.1,0.9460327010728926,6.0,0.1637,51.67
용산구,37.53200884,126.9906821,55.65,0.738,5,80.0,2.497406812552232,13.0,0.3342,5.88
용산구,37.55085442,126.96620306,55.31,0.7115,30,70.0,0.3035651186247839,5.0,0.4535,20.0
용산구,37.54166996,126.9694399,61.27,0.574,31,32.3,0.415221283053529,7.0,0.457,10.0
용산구,37.55143152,126.96613145,65.49,0.708,95,52.6,0.0939657924183314,5.0,0.4588,29.03
용산구,37.52128153,126.9613988,60.28,0.397,3,100.0,0.0344861760711693,40.0,0.1523,3.16
용산구,37.54811198,126.97199695,23.89,0.738,12,75.0,0.6371529112053704,40.0,0.1136,14.29
용산구,37.52804337,126.96665847,45.72,0.594,6,66.7,0.4028369857018948,40.0,0.4359,75.0
용산구,37.53343113,126.96113216,58.2,0.6145,3,66.7,1.4016924412310123,30.0,0.1995,16.67
용산구,37.54626035,126.96964459,76.64,0.6085,58,50.0,4.751906689025251,5.0,0.9029,33.33
용산구,37.54187455,126.97268968,55.9,0.571,5,60.0,0.5985312041850962,27.0,0.4606,22.41
용산구,37.51842522,126.95939349,39.56,0.391,0,0.0,0.017241806434506,40.0,0.1222,0.0
용산구,37.54972353,126.9757675,44.54,0.9005,31,54.8,0.7774883289936961,5.0,0.8916,0.0
용산구,37.531191,126.99580125,52.1,0.8225,29,79.3,2.477013948989091,5.0,0.4588,25.81
용산구,37.55051278,126.97419464,51.56,0.819,40,62.5,1.6380670635484074,5.0,0.4606,6.9
용산구,37.54136675,126.97255382,65.71,0.5995,5,60.0,1.0751920144600111,40.0,0.9616,22.5
용산구,37.54125605,126.97262245,52.66,0.6055,5,60.0,0.9756073090305746,40.0,0.4712,0.0
용산구,37.55022009,126.9753306,44.78,0.8705,34,44.1,0.8359179367244411,5.0,0.4658,0.0
용산구,37.54921254,126.97332097,51.08,0.801,29,75.9,0.366200389586221,2.0,0.1794,29.41
용산구,37.53766021,126.97140829,34.79,0.8075,9,100.0,0.6931471805599453,5.0,0.1265,6.9
용산구,37.5314273,126.97404309,44.63,0.829,16,81.2,0.083381608939051,11.0,0.457,0.0
용산구,37.5333324,126.96078823,53.99,0.6305,4,50.0,1.420195912795572,30.0,0.8984,18.75
용산구,37.54337721,126.97172577,51.91,0.5875,16,56.2,0.1126731625041128,40.0,0.4606,25.0
용산구,37.53912265,126.97260274,44.3,0.723,3,100.0,0.0540672212702757,40.0,0.8736,56.25
용산구,37.52142243,126.96156796,59.54,0.399,2,100.0,0.0116280379951191,40.0,0.1509,0.0
용산구,37.54449245,126.98044656,51.19,0.724,8,75.0,0.0158733491562901,4.0,0.1766,0.0
용산구,37.52919726,126.99619337,55.78,0.711,3,100.0,0.0186921330121525,6.0,0.4623,0.0
용산구,37.53217553,126.96233525,47.7,0.5925,0,0.0,0.1765578520772045,11.0,0.1737,0.0
용산구,37.52380562,127.00131818,47.83,0.6775,7,85.7,0.5465437063680699,39.0,0.4588,0.0
용산구,37.54393815,126.96888549,80.58,0.5155,40,70.0,3.7692179760182944,7.0,0.4782,0.0
용산구,37.54191116,126.97260153,55.5,0.569,6,50.0,0.686178511243852,27.0,0.8803,25.0
용산구,37.52867881,126.99570375,54.92,0.6825,5,60.0,0.0,6.0,0.4694,50.0
용산구,37.53199358,126.9571601,39.77,0.806,6,83.3,0.2428869386589489,30.0,0.457,0.0
용산구,37.53110489,126.99367808,51.37,0.7945,29,55.2,1.1416958748044217,13.0,0.8984,0.0
용산구,37.54016648,126.97142658,52.99,0.6685,4,75.0,0.7022796641232177,30.0,0.8961,13.79
용산구,37.55029277,126.97343473,51.22,0.7935,24,41.7,1.882659498554827,11.0,0.48,0.0
용산구,37.51836719,126.99525491,16.13,0.8635,0,0.0,0.0,40.0,0.1608,37.5
용산구,37.55193238,126.9765224,39.39,0.827,18,38.9,0.6606239888543853,20.0,0.4623,0.0
용산구,37.54281046,126.971993,69.12,0.57,17,88.2,0.2286330435989812,5.0,0.1895,33.33
용산구,37.55044744,126.97455914,51.06,0.835,50,56.0,0.7830421846764933,5.0,0.4641,88.24
용산구,37.55041744,126.97370561,51.73,0.802,28,57.1,2.0386023577929224,11.0,0.4729,22.0
용산구,37.55028632,126.97373284,51.4,0.8055,30,56.7,1.7380894310185606,11.0,0.4729,28.57
용산구,37.55032361,126.97386684,53.88,0.8105,39,53.8,1.7369279907021702,5.0,0.4729,33.33
용산구,37.55026667,126.97385359,51.68,0.811,39,53.8,1.650814208746273,11.0,0.4712,30.77
용산구,37.5502854,126.97368101,53.97,0.8035,29,55.2,1.756491330390597,4.0,0.8984,30.77
용산구,37.52136614,126.96147415,59.15,0.399,2,100.0,0.0231224174208542,40.0,0.42,34.48
성동구,37.54594785,127.06311791,54.2,0.725,8,87.5,3.3004558118606235,10.0,0.45,0.0
용산구,37.5428,126.97079796,42.54,0.5365,12,66.7,2.8058593409741737,30.0,0.1122,0.0
용산구,37.5307153,127.0048641,65.7,0.552,48,68.8,0.0145987994211526,4.0,0.1623,33.33
용산구,37.5459209,126.96872864,67.11,0.5635,28,78.6,0.590493026499862,5.0,0.1766,0.0
용산구,37.53867965,126.97131633,37.35,0.7505,5,100.0,0.0360399364831968,30.0,0.1509,3.57
용산구,37.54408752,126.96282668,54.25,0.6395,3,66.7,2.32163328796474,20.0,0.178,0.0
용산구,37.55183526,126.9678297,71.22,0.63,91,50.5,1.1245456706946142,3.0,0.4553,33.33
용산구,37.53278784,126.95914916,37.35,0.7085,0,0.0,1.593603233224982,30.0,0.457,7.69
용산구,37.55051627,126.9743702,54.63,0.8255,47,59.6,1.2187150860631395,5.0,0.4747,0.0
용산구,37.55014919,126.9737769,52.64,0.81,36,47.2,1.5340597762584771,4.0,0.8939,21.28
용산구,37.52717601,126.9533485,32.13,0.837,1,100.0,0.0753494372417868,50.0,0.1766,27.78
용산구,37.54890816,126.97330249,54.52,0.8005,39,84.6,0.2290665696173318,2.0,0.4606,0.0
용산구,37.52134758,126.96361132,77.93,0.3385,3,100.0,0.0116280379951191,25.0,0.1851,5.13
용산구,37.54153717,126.97272864,48.16,0.589,4,50.0,0.7472144018302211,40.0,0.1766,0.0
용산구,37.54905051,126.97361693,37.31,0.814,30,76.7,0.197063838531158,2.0,0.1337,50.0
용산구,37.52394807,127.00158026,56.06,0.6635,4,50.0,3.25459390747028,9.0,0.4606,3.33
용산구,37.53985478,126.97300373,48.17,0.6795,2,100.0,0.1177830356563834,40.0,0.4606,25.0
용산구,37.55051637,126.97389741,49.57,0.807,32,59.4,2.041177466512061,5.0,0.1766,0.0
용산구,37.53137311,126.97361397,41.22,0.835,26,42.3,0.7765287894989964,11.0,0.4535,25.0
용산구,37.54629608,126.96953109,74.11,0.6045,58,65.5,4.437184403571243,6.0,0.1837,42.31
용산구,37.53502786,126.96802651,22.34,0.8355,6,50.0,0.3053816495511818,4.0,0.1136,15.52
성동구,37.54590134,127.02315738,67.64,0.5455,4,75.0,0.0361050046421162,5.0,0.8939,0.0
성동구,37.54603887,127.05512448,46.85,0.7855,22,50.0,1.2237754316221157,8.0,0.178,0.0
성동구,37.56022261,127.03473605,32.9,0.8925,26,57.7,0.19900124599261,4.0,0.1509,50.0
성동구,37.56687292,127.0360577,56.54,0.731,48,43.8,1.036539860025732,7.0,0.4641,11.54
성동구,37.55763832,127.03242281,49.45,0.719,10,100.0,0.0065789710980424,15.0,0.443,20.83
성동구,37.56055471,127.03447902,32.62,0.9045,30,60.0,0.6792901458985192,6.0,0.1494,0.0
성동구,37.56045943,127.03446554,33.33,0.9,28,57.1,0.5713423066757419,6.0,0.1536,13.33
성동구,37.53247613,127.05559946,47.57,0.6535,0,0.0,0.0,2.0,0.4588,10.71
성동구,37.56086358,127.03451002,26.17,0.92,35,51.4,2.180780219109842,5.0,0.1237,0.0
성동구,37.55984739,127.03440642,29.58,0.868,13,84.6,0.1126731625041128,4.0,0.1293,5.71
성동구,37.56048156,127.03428612,32.51,0.897,27,55.6,0.6699442834802815,6.0,0.1509,7.69
성동구,37.55965771,127.03447559,27.75,0.859,16,100.0,0.0877756108823856,4.0,0.1122,3.7
성동구,37.55120472,127.01901632,60.09,0.718,34,91.2,0.9614111671546248,8.0,0.4623,0.0
성동구,37.54456913,127.04402439,67.29,0.4465,1,100.0,0.7932306391169278,19.91,0.1679,0.0
성동구,37.56076381,127.0343345,32.18,0.911,41,48.8,1.5983676886798537,6.0,0.1436,0.0
성동구,37.56270306,127.03510703,38.96,0.959,38,44.7,3.155641417543444,10.0,0.4588,7.32
성동구,37.54562637,127.02287533,64.01,0.529,3,66.7,0.0145987994211526,5.0,0.457,23.68
성동구,37.54857989,127.06807908,47.01,0.577,8,50.0,0.2231435513142097,30.0,0.1594,0.0
성동구,37.56420552,127.03564417,42.84,0.88,24,58.3,1.5898019379172414,10.0,0.4623,50.0
성동구,37.56172032,127.02948477,61.96,0.7325,71,69.0,0.1528392042294475,4.0,0.4588,8.33
성동구,37.54875799,127.06804784,46.53,0.5795,10,40.0,0.6931471805599453,30.0,0.1594,0.0
성동구,37.56089481,127.03435728,32.05,0.9175,37,48.6,2.2283359676182672,5.0,0.1436,40.0
성동구,37.56134209,127.03494996,31.17,0.953,12,66.7,1.4223342976030875,30.0,0.4641,8.11
성동구,37.56262655,127.03474838,36.75,0.9525,29,48.3,2.851812764292481,10.0,0.4535,16.67
성동구,37.53473267,127.05260241,60.67,0.6185,1,100.0,0.0,5.45,0.4553,48.28
성동구,37.54597257,127.06581136,54.17,0.6255,2,100.0,0.8649974374866045,30.0,0.4535,100.0
성동구,37.55824913,127.06273906,40.69,0.6365,0,0.0,0.0,8.0,0.158,0.0
성동구,37.5617234,127.02720704,62.11,0.6325,2,100.0,0.0183491386681965,6.0,0.4658,0.0
성동구,37.56029187,127.03421188,29.42,0.886,18,61.1,0.5071491490366821,6.0,0.1408,0.0
성동구,37.55842931,127.03146687,57.03,0.7305,41,63.4,0.7384037721480662,4.0,0.4588,11.11
성동구,37.56148846,127.03487698,21.51,0.9575,16,62.5,1.2355781437412672,30.0,0.1523,17.07
성동구,37.53561546,127.04984192,55.86,0.515,0,0.0,0.0,5.45,0.178,31.25
성동구,37.54565722,127.0233463,65.82,0.533,1,100.0,0.0218190473946397,5.0,0.45,0.0
성동구,37.54577776,127.06440831,60.53,0.6735,12,100.0,3.295836866004329,10.0,0.4518,0.0
성동구,37.54450985,127.04821662,52.07,0.493,27,77.8,1.2299482907291963,4.0,0.1022,0.0
성동구,37.54588143,127.05228953,47.27,0.686,11,63.6,4.127134385045092,30.0,0.4377,7.41
성동구,37.53191832,127.05550697,30.2,0.627,0,0.0,0.0,70.0,0.457,36.36
성동구,37.54554836,127.02452143,65.6,0.529,5,80.0,0.0501897445238552,5.0,0.4553,0.0
성동구,37.56010879,127.03366495,29.08,0.864,16,50.0,0.6365282865604374,6.0,0.1394,20.0
성동구,37.5359582,127.04693123,64.85,0.391,0,0.0,0.0,5.45,0.178,31.25
성동구,37.54429402,127.01838556,71.95,0.399,3,100.0,0.0,6.0,0.4342,0.0
성동구,37.5457164,127.02111802,65.33,0.517,5,80.0,0.0,6.0,0.1752,0.0
성동구,37.56064804,127.03449374,29.99,0.9095,33,57.6,0.954099015414094,6.0,0.1394,0.0
성동구,37.56066981,127.03431781,31.43,0.9065,38,52.6,1.0893956335631856,6.0,0.1422,9.09
성동구,37.56218111,127.03935244,42.3,0.8315,12,100.0,0.4940185054496094,6.0,0.5689,5.26
성동구,37.53345205,127.05942707,37.29,0.7825,2,100.0,0.0,30.0,0.1608,0.0
성동구,37.53230656,127.0555696,49.76,0.6455,0,0.0,0.0,2.0,0.8848,0.0
성동구,37.53439019,127.04861102,62.88,0.446,0,0.0,0.0,5.45,0.4641,0.0
성동구,37.53463035,127.05284404,60.49,0.6265,1,100.0,0.0,5.45,0.457,0.0
성동구,37.56057542,127.03430275,30.23,0.9015,34,50.0,0.954099015414094,6.0,0.1408,100.0
성동구,37.55997834,127.03414667,27.11,0.8695,9,100.0,0.1126731625041128,40.0,0.1523,5.88
성동구,37.560336,127.03371821,30.18,0.8755,30,50.0,0.5969191484653915,6.0,0.138,0.0
성동구,37.53380845,127.05445688,46.07,0.6665,0,0.0,0.0,5.45,0.4606,23.33
성동구,37.54585354,127.06550967,50.68,0.634,3,66.7,1.6817585740137264,30.0,0.4535,0.0
성동구,37.56095418,127.03412427,34.96,0.913,48,50.0,2.239146883722483,6.0,0.1465,0.0
마포구,37.5505068,126.93559116,35.98,0.88,5,100.0,1.0459685551826878,7.0,0.5593,8.33
마포구,37.5503579,126.93525219,31.09,0.897,1,100.0,0.2076393647782445,14.0,0.1523,0.0
마포구,37.54610662,126.90997111,25.33,0.661,0,0.0,0.1335313926245226,27.0,0.1279,0.0
마포구,37.55037268,126.9356007,32.17,0.8835,5,100.0,0.946596081369484,15.0,0.148,0.0
마포구,37.53638047,126.94688977,52.61,0.702,8,75.0,0.5556761899313425,7.0,0.4535,0.0
마포구,37.55114483,126.93486348,35.54,0.879,5,60.0,0.653926467406664,7.0,0.1694,0.0
마포구,37.54537042,126.91013072,50.1,0.636,2,100.0,1.0986122886681098,27.0,0.1608,0.0
마포구,37.55227977,126.93375011,45.08,0.8395,9,44.4,3.900417459307838,6.0,0.1823,0.0
마포구,37.5513466,126.93570713,30.0,0.8465,7,71.4,1.0185695809945732,7.0,0.1337,44.44
마포구,37.55359223,126.95286695,50.09,0.6405,0,0.0,0.1204461530758671,7.0,0.8916,0.0
마포구,37.55183851,126.92091808,52.61,0.7475,34,67.6,1.4319531244407595,3.0,0.5804,0.0
마포구,37.55002455,126.9353636,23.01,0.901,4,50.0,0.6931471805599453,14.0,0.1422,67.65
마포구,37.55227127,126.93440485,39.45,0.8325,9,66.7,2.72078922687964,8.0,0.158,25.0
마포구,37.55064695,126.9355795,27.47,0.876,7,100.0,1.148622709242771,7.0,0.1194,0.0
마포구,37.55095038,126.93575121,37.86,0.86,6,66.7,1.274502955131774,7.0,0.1665,0.0
마포구,37.54573449,126.95623322,42.17,0.713,9,44.4,0.4883527679139321,33.0,0.1808,0.0
마포구,37.55600319,126.91622791,54.75,0.683,16,56.2,0.9131361551256396,4.0,0.178,44.44
마포구,37.54878014,126.93617025,38.14,0.868,4,75.0,0.9221558513265532,12.0,0.45,31.25
마포구,37.55347723,126.94584678,75.41,0.4115,39,48.7,2.456038665787148,24.0,0.4623,0.0
마포구,37.55071712,126.93501347,25.72,0.893,2,50.0,0.1431008436406733,7.0,0.1465,33.33
마포구,37.55113536,126.93477251,25.44,0.882,5,60.0,0.4795730802618863,7.0,0.1351,0.0
마포구,37.54628443,126.90965364,25.19,0.6575,0,0.0,0.1335313926245226,27.0,0.1265,0.0
마포구,37.54218159,126.94980945,19.3,0.8095,1,100.0,0.6931471805599453,51.0,0.1222,0.0
마포구,37.5346475,126.94576323,53.45,0.6115,11,63.6,0.7934490512615113,27.0,0.178,0.0
마포구,37.55297852,126.92084785,34.01,0.7225,29,51.7,1.551102335421137,9.0,0.1108,62.07
마포구,37.55074352,126.93543699,27.25,0.878,3,100.0,0.9903987040278768,7.0,0.1222,51.72
