대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 종로구 봉익동 6번지,11110,15200,0,6,0,1002118150,1,일반,2,일반건축물,서울특별시 종로구 율곡로10길 91 (봉익동),,,,,1,111104100216.0,15204.0,0.0,91.0,,,0,주건축물,0.0,0.0,0.0,581.71,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"여관, 근린생활시설, 위락시설(전자유기장)",10.0,(철근)콘크리트,스라브,0,0,0.0,6,1,0,0,0,0.0,581.71,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19880928,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 봉익동 10-1번지,11110,15200,0,10,1,1002112483,1,일반,2,일반건축물,서울특별시 종로구 율곡로10길 105 (봉익동),디아망 쥬얼리,,,,0,111104100216.0,15204.0,0.0,105.0,0.0,,0,주건축물,718.5,417.99,58.18,1931.23,1931.23,268.79,21.0,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,"근린생활시설,숙박시설",10.0,(철근)콘크리트,(철근)콘크리트,0,0,18.2,5,0,1,0,0,0.0,1931.23,0,0.0,0,0.0,0,0.0,1,12.0,20040518,20060508,20070207,2004,,,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20251121,0.0,
서울특별시 종로구 돈의동 59번지,11110,15300,0,59,0,1002126366,1,일반,2,일반건축물,서울특별시 종로구 돈화문로5가길 39 (돈의동),인성빌딩,,,,0,111104100056.0,15302.0,0.0,39.0,,,0,주건축물,0.0,0.0,0.0,903.45,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"여관, 근린생활시설",10.0,(철근)콘크리트,스라브,0,0,0.0,4,0,0,0,0,0.0,903.45,0,0.0,0,0.0,0,0.0,0,0.0,,,19671220,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 75-1번지,11110,15300,0,75,1,1002111899,1,일반,2,일반건축물,서울특별시 종로구 수표로26길 18 (돈의동),,,,,0,111104100197.0,15302.0,0.0,18.0,,,0,주건축물,0.0,0.0,0.0,439.85,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,여관,10.0,(철근)콘크리트,평스라브,0,0,0.0,4,1,0,0,0,0.0,439.85,0,0.0,0,0.0,0,0.0,0,0.0,19871217,,19880503,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 76-2번지,11110,15300,0,76,2,10021100219325,1,일반,2,일반건축물,서울특별시 종로구 수표로26길 10 (돈의동),호텔 더메이,,,,0,111104100197.0,15302.0,0.0,10.0,0.0,,0,주건축물,395.2,233.5,59.08,1992.3,1952.82,494.13,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,29.8,10,1,2,0,0,0.0,1992.3,0,0.0,0,0.0,2,24.0,0,0.0,20170703,20180514,20200221,2017,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,Ⅶ-0.197g
서울특별시 종로구 돈의동 92번지,11110,15300,0,92,0,1002127166,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 23 (돈의동),,,,,1,111104100196.0,15302.0,0.0,23.0,,,0,주건축물,0.0,0.0,0.0,165.36,0.0,0.0,11.0,벽돌구조,"연와조, 세멘벽돌조, 세멘브록조",03000,제1종근린생활시설,영업용,10.0,(철근)콘크리트,"평옥개, 스레이트(3층)",0,0,0.0,3,0,0,0,0,0.0,165.36,0,0.0,0,0.0,0,0.0,0,0.0,,,19680705,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 103-62번지,11110,15300,0,103,62,1002111418,1,일반,2,일반건축물,서울특별시 종로구 돈화문로9가길 19 (돈의동),,,,,0,111104100062.0,15301.0,0.0,19.0,,,0,주건축물,77.0,71.07,92.2987,251.42,251.42,326.5195,21.0,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",15000,숙박시설,숙박시설(관광숙박시설-호스텔),10.0,(철근)콘크리트,평옥개,0,1,11.37,4,0,0,0,0,0.0,251.42,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20240122,0.0,
서울특별시 종로구 돈의동 110번지,11110,15300,0,110,0,10021100226385,1,일반,2,일반건축물,서울특별시 종로구 돈화문로9길 6 (돈의동),신명빌딩,,,,1,111104100063.0,15302.0,0.0,6.0,,,0,주건축물,164.0,136.15,83.02,648.28,576.94,351.79,21.0,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",04000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,"콘크리트, 조적, 슬라브",0,0,20.45,5,1,1,0,0,0.0,648.28,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 134번지,11110,15300,0,134,0,100218626,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 50-4 (돈의동),,,,,0,111104100196.0,15302.0,0.0,50.0,4.0,,0,주건축물,0.0,0.0,0.0,171.9,0.0,0.0,51.0,일반목구조,목조,15000,숙박시설,여관,20.0,기와,기와잇기,0,1,0.0,2,0,0,0,0,0.0,171.9,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 155번지,11110,15300,0,155,0,10021100219725,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 38 (돈의동),엠앤럭키 호텔(M&LUCKY HOTEL),,,,0,111104100196.0,15302.0,0.0,38.0,0.0,,0,주건축물,298.5,154.51,51.76,1613.91,1426.13,477.77,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설,10.0,(철근)콘크리트,평스라브,0,0,24.6,10,1,1,0,0,0.0,1613.91,0,0.0,0,0.0,0,0.0,0,0.0,20161012,20180107,20200408,2016,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 161-3번지,11110,15300,0,161,3,1002121339,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 24 (돈의동),,,,,0,111104100196.0,15302.0,0.0,24.0,,,0,주건축물,124.97,89.92,62.46,332.28,309.77,247.87,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설(여관), 근린생활시설, 주택",10.0,(철근)콘크리트,평스라브,0,1,12.2,4,1,0,0,0,0.0,332.28,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 돈의동 163번지,11110,15300,0,163,0,1002125157,1,일반,2,일반건축물,서울특별시 종로구 수표로22길 20-3 (돈의동),,,,,1,111104100196.0,15302.0,0.0,20.0,3.0,,0,주건축물,246.78,144.97,58.74,962.8,846.33,342.94,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설",10.0,(철근)콘크리트,평스라브위아스팔트싱글잇기,0,0,17.2,6,1,0,0,0,0.0,962.8,0,0.0,0,0.0,0,0.0,1,0.0,20000615,20000803,20010227,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 장사동 130-2번지,11110,15400,0,130,2,1002111935,1,일반,2,일반건축물,서울특별시 종로구 종로26길 22 (장사동),,,,,1,111104100316.0,15401.0,0.0,22.0,,,0,주건축물,0.0,0.0,0.0,827.25,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"영업용, 근린생활시설",10.0,(철근)콘크리트,"스라브, 스레트",0,0,0.0,4,0,0,0,0,0.0,827.25,0,0.0,0,0.0,0,0.0,0,0.0,,,19661116,,,,,,0,,0.0,0.0,,0.0,,0.0,20240206,0.0,
서울특별시 종로구 장사동 132-9번지,11110,15400,0,132,9,100214316,1,일반,2,일반건축물,서울특별시 종로구 종로26길 22 (장사동),,,,,0,111104100316.0,15401.0,0.0,22.0,,,0,주건축물,0.0,0.0,0.0,16.13,0.0,0.0,51.0,일반목구조,목조,03000,제1종근린생활시설,영업용,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,16.13,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 장사동 226-8번지,11110,15400,0,226,8,100218264,1,일반,2,일반건축물,서울특별시 종로구 청계천로 137 (장사동),,,,,0,111103100021.0,15403.0,0.0,137.0,0.0,,0,주건축물,0.0,0.0,0.0,427.26,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,영업용,10.0,(철근)콘크리트,스라브,0,0,0.0,6,0,0,0,0,0.0,427.26,0,0.0,0,0.0,0,0.0,0,0.0,,,19690407,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 장사동 226-17번지,11110,15400,0,226,17,1002115396,1,일반,2,일반건축물,서울특별시 종로구 청계천로 137 (장사동),,,,,0,111103100021.0,15403.0,0.0,137.0,0.0,,0,주건축물,0.0,0.0,0.0,310.9,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,점포,10.0,(철근)콘크리트,스라브,0,0,0.0,3,0,0,0,0,0.0,310.9,0,0.0,0,0.0,0,0.0,0,0.0,,,19681228,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 장사동 227-1번지,11110,15400,0,227,1,1002111398,1,일반,2,일반건축물,서울특별시 종로구 청계천로 137 (장사동),,,,,0,111103100021.0,15403.0,0.0,137.0,,,0,주건축물,1373.9,752.43,54.76,6309.22,5784.26,421.1,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설(호텔), 위락시설(주점영업)",10.0,(철근)콘크리트,스라브,0,0,0.0,9,1,0,0,0,0.0,6309.22,0,0.0,0,0.0,15,172.5,15,172.2,,,19690407,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 관수동 13-2번지,11110,15500,0,13,2,1000000000000001505482,2,집합,3,표제부,서울특별시 종로구 수표로 91 (관수동),다비치타워,,,,1,111103005006.0,15503.0,0.0,91.0,,주건축물제1동,0,주건축물,420.5,247.26,58.8,2987.26,2502.1,595.03,21.0,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,46.7,11,2,0,0,0,0.0,2987.26,0,0.0,0,0.0,0,0.0,1,12.5,20190821,20210901,20230321,2019,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20250124,1.0,Ⅳ-0.173g
서울특별시 종로구 관수동 14-1번지,11110,15500,0,14,1,10021100196363,1,일반,2,일반건축물,서울특별시 종로구 수표로 89-8 (관수동),호텔 더 디자이너스,,,,0,111103005006.0,15503.0,0.0,89.0,8.0,,0,주건축물,216.6,126.21,58.27,1404.12,1148.68,530.32,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,평스라브,0,0,29.7,10,2,1,0,0,0.0,1404.12,0,0.0,0,0.0,1,16.5,0,0.0,20130430,20130504,20131107,2013,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 18-1번지,11110,15500,0,18,1,1000000000000001624975,2,집합,3,표제부,서울특별시 종로구 수표로18길 5 (관수동),,,,,0,111104100194.0,15501.0,0.0,5.0,0.0,,0,주건축물,352.1,210.65,59.8268,2520.55,2100.99,596.7026,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,생활숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,30.0,11,2,1,0,0,0.0,2520.55,7,43.47,0,0.0,0,0.0,0,0.0,20210129,20210819,20230413,2021,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20231101,1.0,Ⅶ(=0.202)
서울특별시 종로구 관수동 24번지,11110,15500,0,24,0,10021100214825,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 15-1 (관수동),더포스트,,,,1,111104100194.0,15501.0,0.0,15.0,1.0,,0,주건축물,288.0,172.33,59.84,1888.57,1574.83,546.81597,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 제2종근린생활시설(일반음식점)",10.0,(철근)콘크리트,(철근)콘크리트,0,0,29.9,10,2,0,0,0,0.0,1888.57,0,0.0,0,0.0,1,0.0,0,0.0,20160921,20161205,20190212,2016,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,Ⅰ
서울특별시 종로구 관수동 54-2번지,11110,15500,0,54,2,10021100205237,1,일반,2,일반건축물,서울특별시 종로구 종로18길 9-6 (관수동),,,,,0,111104100311.0,15501.0,0.0,9.0,6.0,,0,주건축물,254.49,151.62,59.58,1345.44,1267.01,497.86,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,여관,10.0,(철근)콘크리트,평지붕(옥상정원),0,0,29.85,9,1,1,0,0,0.0,1345.44,0,0.0,0,0.0,0,0.0,0,0.0,20150508,20151005,20161101,2015,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 56번지,11110,15500,0,56,0,1002113920,1,일반,2,일반건축물,서울특별시 종로구 종로18길 7 (관수동),,,,,0,111104100311.0,15501.0,0.0,7.0,,,0,주건축물,0.0,0.0,0.0,433.39,0.0,0.0,21.0,철근콘크리트구조,"철근콘크리트조,세멘벽돌조",15000,숙박시설,"영업용(여관), 근린생활시설(소매점), 창고",10.0,(철근)콘크리트,스라브,0,0,0.0,4,1,0,0,0,0.0,433.39,0,0.0,0,0.0,0,0.0,0,0.0,,,19660922,,,,,,0,,0.0,0.0,,0.0,,0.0,20250114,0.0,
서울특별시 종로구 관수동 57번지,11110,15500,0,57,0,1002114051,1,일반,2,일반건축물,서울특별시 종로구 종로18길 5 (관수동),,,,,0,111104100311.0,15501.0,0.0,5.0,0.0,,0,주건축물,0.0,0.0,0.0,381.03,0.0,0.0,11.0,벽돌구조,연와조,04000,제2종근린생활시설,"영업용, 위락시설(간이주점)",10.0,(철근)콘크리트,스라브,0,0,0.0,4,1,0,0,0,0.0,381.03,0,0.0,0,0.0,0,0.0,0,0.0,,,19651115,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 관수동 87번지,11110,15500,0,87,0,100215467,1,일반,2,일반건축물,서울특별시 종로구 돈화문로 5-5 (관수동),한남빌딩,,,,0,111103100003.0,15504.0,0.0,5.0,5.0,,0,주건축물,228.1,204.8,89.79,969.32,969.32,424.95,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,제1종근린생활시설,10.0,(철근)콘크리트,평옥개,0,0,19.55,6,0,0,0,0,0.0,969.32,0,0.0,0,0.0,0,0.0,0,0.0,,,19651030,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 관수동 104-2번지,11110,15500,0,104,2,10021100220465,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 28 (관수동),호텔케이월드,,,,2,111104100194.0,15501.0,0.0,28.0,0.0,,0,주건축물,356.1,207.94,58.39,2414.34,1953.19,548.49,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,29.9,11,2,2,0,0,0.0,2414.34,0,0.0,0,0.0,0,0.0,7,0.0,20180321,20190305,20200611,2018,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,Ⅶ-0.204g
서울특별시 종로구 관수동 107번지,11110,15500,0,107,0,10021100197005,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 26 (관수동),,,,,0,111104100194.0,15501.0,0.0,26.0,,,0,주건축물,494.01,280.03,56.69,2726.3,2556.61,517.5219,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,29.7,10,1,2,0,0,0.0,2726.3,0,0.0,0,0.0,0,0.0,4,0.0,20111206,20120601,20140110,2011,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 113-1번지,11110,15500,0,113,1,10021100200055,1,일반,2,일반건축물,서울특별시 종로구 수표로18가길 17 (관수동),,,,,0,111104100193.0,15501.0,0.0,17.0,,,0,주건축물,399.38,236.66,59.26,1994.03,1887.75,472.67,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,여관,10.0,(철근)콘크리트,(철근)콘크리트,0,0,29.7,9,1,1,0,0,0.0,1994.03,0,0.0,0,0.0,0,0.0,2,23.0,20120912,20130916,20141204,2012,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 124번지,11110,15500,0,124,0,1002110606,1,일반,2,일반건축물,서울특별시 종로구 청계천로 117 (관수동),호텔 베뉴지,,,,1,111103100021.0,15504.0,0.0,117.0,,,0,주건축물,1136.39,518.47,45.62,6629.01,5837.5,513.69,31.0,일반철골구조,철골·철근콘크리트조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,평스라브,13,0,49.43,12,1,1,1,0,0.0,6629.01,33,0.0,0,0.0,0,0.0,0,0.0,,,19940915,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 관수동 137번지,11110,15500,0,137,0,100216830,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 10 (관수동),보보스호텔,,,,2,111104100194.0,15501.0,0.0,10.0,,보보스호텔,0,주건축물,576.09,322.35,55.95,2801.52,1988.05,345.09,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,"(철근)콘크리트,평스라브",0,0,23.63,9,2,1,0,0,0.0,2801.52,0,0.0,0,0.0,10,0.0,2,0.0,20030613,20030905,20041103,2003,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 140번지,11110,15500,0,140,0,10021100196047,1,일반,2,일반건축물,서울특별시 종로구 수표로18가길 8 (관수동),아이엠티호텔,,,,0,111104100193.0,15501.0,0.0,8.0,0.0,,0,주건축물,217.2,129.96,59.83,1285.64,1209.7,556.95,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,평슬래브,0,0,28.5,10,1,1,0,0,0.0,1285.64,0,0.0,0,0.0,0,0.0,0,0.0,20120130,20120809,20130917,2012,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 관수동 143-1번지,11110,15500,0,143,1,100216158,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 6-6 (관수동),,,,,0,111104100194.0,15501.0,0.0,6.0,6.0,,0,주건축물,116.95,87.05,74.74,418.65,0.0,287.9,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 주택",10.0,(철근)콘크리트,평스라브,0,1,11.7,4,1,0,0,0,0.0,418.65,0,0.0,0,0.0,1,0.0,0,0.0,19940328,19940600,19950427,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 인의동 48-26번지,11110,15700,0,48,26,1002112150,1,일반,2,일반건축물,서울특별시 종로구 창경궁로 106 (인의동),,,,,0,111103005008.0,15702.0,0.0,106.0,,경찰공제회,0,주건축물,1004.3,600.7,59.81,9968.21,6451.72,642.41,31.0,일반철골구조,철골철근콘크리트구조,15000,숙박시설,숙박시설(관광숙박시설),10.0,(철근)콘크리트,"(철근)콘크리트,평슬라브",0,0,52.95,12,5,2,1,0,0.0,9968.21,0,0.0,0,0.0,12,732.32,0,0.0,20020620,20021210,20041122,2002,,,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220823,1.0,
서울특별시 종로구 인의동 89-15번지,11110,15700,0,89,15,100216121,1,일반,2,일반건축물,서울특별시 종로구 창경궁로 123-20 (인의동),,,,,0,111103005008.0,15702.0,0.0,123.0,20.0,,0,주건축물,184.89,83.16,0.0,367.96,249.48,0.0,11.0,벽돌구조,연와조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,스라브,0,1,10.7,3,1,0,0,0,0.0,367.96,0,0.0,0,0.0,0,0.0,0,0.0,19820408,,19851217,,,,,,0,,0.0,0.0,,0.0,,0.0,20250102,0.0,
서울특별시 종로구 원남동 25번지,11110,15900,0,25,0,10021100198686,1,일반,2,일반건축물,서울특별시 종로구 율곡로 179 (원남동),메이플레이스호텔,,,,0,111103100010.0,15913.0,0.0,179.0,,,0,주건축물,674.2,356.08,52.8152,4942.71,4129.84,612.5541,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,45.47,13,2,1,1,0,0.0,4942.71,0,0.0,0,0.0,4,103.0,0,0.0,20120903,20121221,20140710,2012,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 원남동 49-17번지,11110,15900,0,49,17,10021100215645,1,일반,2,일반건축물,서울특별시 종로구 율곡로 180 (원남동),오라카이 대학로 호텔,,,,25,111103100010.0,15913.0,0.0,180.0,0.0,,0,주건축물,1672.0,1000.98,59.87,19412.5,13308.83,795.98,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광숙박시설),10.0,(철근)콘크리트,(철근)콘크리트,0,0,50.0,15,5,4,1,0,0.0,19412.5,20,0.0,0,0.0,33,3549.8,1,0.0,20160201,20161129,20190430,2016,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20241204,1.0,VII-0.239g
서울특별시 종로구 원남동 66-19번지,11110,15900,0,66,19,10021100187088,1,일반,2,일반건축물,서울특별시 종로구 창경궁로18길 14 (원남동),한국빌딩,,,,0,111104100406.0,15901.0,0.0,14.0,,,0,주건축물,133.27,78.23,58.7,390.74,297.55,223.26,21.0,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설(단독주택),10.0,(철근)콘크리트,평슬라브,0,1,14.7,5,1,0,0,0,0.0,390.74,0,0.0,0,0.0,0,0.0,2,24.0,20090304,20090810,20100127,2009,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 종로구 원남동 105번지,11110,15900,0,105,0,1002115127,1,일반,2,일반건축물,서울특별시 종로구 창경궁로22길 4 (원남동),,,,,0,111104100410.0,15901.0,0.0,4.0,,,0,주건축물,0.0,0.0,0.0,26.45,0.0,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,26.45,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 원남동 105번지,11110,15900,0,105,0,1002115126,1,일반,2,일반건축물,서울특별시 종로구 창경궁로22길 4 (원남동),,,,,0,111104100410.0,15901.0,0.0,4.0,,,0,주건축물,0.0,0.0,0.0,49.92,0.0,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,"와즙, 도단즙",0,1,0.0,1,0,0,0,0,0.0,49.92,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 원남동 189-6번지,11110,15900,0,189,6,1002111891,1,일반,2,일반건축물,서울특별시 종로구 창경궁로 145-3 (원남동),,,,,2,111103005008.0,15904.0,0.0,145.0,3.0,,0,주건축물,213.2,107.74,50.53,414.38,397.85,186.61,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,생활숙박시설,10.0,(철근)콘크리트,스라브,0,0,12.0,4,1,0,0,0,0.0,414.38,0,0.0,0,0.0,0,0.0,0,0.0,,,19661214,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 원남동 197-1번지,11110,15900,0,197,1,1002123361,1,일반,2,일반건축물,서울특별시 종로구 동순라길 130 (원남동),,,,,1,111104100066.0,15902.0,0.0,130.0,,,0,주건축물,320.21,171.51,53.56,912.38,768.28,239.93,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설,근린생활시설,주택",10.0,(철근)콘크리트,(철근)콘크리트(평지붕),0,1,14.8,5,1,1,0,0,0.0,912.38,0,0.0,0,0.0,3,52.85,3,34.5,,,19820128,2004,3000082.0,건축과,1207.0,용도변경신고,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 원남동 226-1번지,11110,15900,0,226,1,1002111590,1,일반,2,일반건축물,서울특별시 종로구 동순라길 98 (원남동),,,,,2,111104100066.0,15902.0,0.0,98.0,,,0,주건축물,227.88,136.1,59.72,582.17,408.3,179.17,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,9.2,3,1,0,0,0,0.0,582.17,0,0.0,0,0.0,0,0.0,2,23.0,20020814,20020823,20030128,2002,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 종로구 원남동 228-1번지,11110,15900,0,228,1,10021100208705,1,일반,2,일반건축물,서울특별시 종로구 창경궁로21가길 7-2 (원남동),,,,,0,111104100408.0,15901.0,0.0,7.0,2.0,주건축물제1동,0,주건축물,119.32,70.72,59.2692,263.41,263.41,220.7593,31.0,일반철골구조,일반철골구조,15000,숙박시설,숙박시설(생활숙박시설) 및 단독주택(다중주택),90.0,기타지붕,경량철골지붕,1,0,10.97,4,0,0,0,0,0.0,263.41,0,0.0,0,0.0,0,0.0,1,12.0,20161128,20170414,20180103,2016,3000082.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20251223,1.0,
