구,위도,경도,위험점수_AHP,소방접근성_점수,노후도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m
영등포구,37.49956103,126.90324089,38.65,0.8735,0.4147,6,100.0,0.0506437328187549,4.0
영등포구,37.51563943,126.90706857,47.8,0.8025,0.5165,1,100.0,0.0622423088772209,4.0
영등포구,37.51885231,126.89035774,71.53,0.392,0.5165,4,50.0,0.3459881214697423,7.0
영등포구,37.51432572,126.90255533,41.52,0.766,0.3129,19,84.2,0.1892419996385284,6.0
영등포구,37.51930327,126.90373643,30.22,0.95,0.4317,14,42.9,2.4999198975206296,8.0
영등포구,37.48556008,126.89763444,35.57,0.9095,0.4147,2,100.0,0.0,3.0
영등포구,37.53189077,126.90333126,47.16,0.7295,0.3808,4,100.0,0.0655972824858132,4.0
영등포구,37.51809093,126.90486199,31.0,0.966,0.5674,7,42.9,1.3840395687328015,15.0
영등포구,37.5180854,126.90501871,32.0,0.9595,0.542,7,57.1,1.39078875070773,15.0
영등포구,37.51966086,126.89670106,56.89,0.6655,0.508,3,100.0,0.3237870770938972,8.0
영등포구,37.51560513,126.90892054,47.37,0.741,0.4911,9,55.6,1.2514514928975573,8.0
영등포구,37.51342952,126.88782074,43.51,0.558,0.4317,0,0.0,0.1941560144409574,25.0
영등포구,37.53210628,126.90025075,33.52,0.806,0.4062,4,75.0,0.8497162412514853,30.0
영등포구,37.49497212,126.90684949,47.78,0.8195,0.5165,1,100.0,1.7284707679907116,7.0
영등포구,37.49535984,126.90780967,44.02,0.802,0.5165,5,40.0,2.342887472018068,4.0
영등포구,37.5097972,126.92380085,42.05,0.9205,0.5504,3,100.0,1.6699097341891178,8.0
영등포구,37.51081671,126.91820795,48.72,0.822,0.5674,28,67.9,1.911944619899683,15.0
영등포구,37.51519016,126.90934116,39.81,0.7125,0.279,18,44.4,1.4803527151817717,8.0
영등포구,37.51293549,126.90462772,44.53,0.699,0.4996,5,40.0,0.9400072584914712,20.0
영등포구,37.52757056,126.91966625,67.81,0.318,0.2281,3,66.7,3.714509713280272,12.0
영등포구,37.50959552,126.92344146,41.47,0.9265,0.542,4,100.0,1.7361277732419065,8.0
영등포구,37.53389046,126.89620988,32.05,0.8405,0.4911,3,66.7,0.4966911128310859,35.0
영등포구,37.51529975,126.90805058,36.03,0.7595,0.2451,5,80.0,0.7682376319150153,8.0
영등포구,37.51808813,126.90314504,33.01,0.953,0.5504,5,60.0,1.4963468226614187,15.0
영등포구,37.49299121,126.90099905,47.81,0.7185,0.4147,17,64.7,1.2287810038088824,8.0
영등포구,37.50362029,126.91009043,58.31,0.5655,0.542,3,66.7,0.2646925542270822,20.0
영등포구,37.51939555,126.90981462,51.2,0.744,0.4317,58,48.3,2.3503615723326314,15.0
영등포구,37.53428358,126.89531654,40.77,0.8155,0.4487,8,62.5,1.3789575710560362,8.0
영등포구,37.51943218,126.89772713,51.51,0.712,0.6013,4,75.0,0.1307702311831946,20.0
영등포구,37.51443021,126.91041278,33.69,0.649,0.2196,0,0.0,1.9299098077088723,8.0
영등포구,37.51874802,126.89839842,49.51,0.7465,0.5929,15,46.7,1.0169342576538425,15.0
영등포구,37.51495786,126.90625022,34.15,0.7905,0.5929,0,0.0,0.0708260525686124,25.0
영등포구,37.51474971,126.90626699,13.95,0.78,0.1518,0,0.0,0.0622423088772209,25.0
영등포구,37.51903649,126.90309053,38.87,0.944,0.5674,28,42.9,1.5425644341813114,6.0
영등포구,37.51590036,126.90550282,24.06,0.852,0.3808,17,41.2,0.6461901974721742,40.0
영등포구,37.52265122,126.89616602,59.53,0.5785,0.6098,24,45.8,0.8253846329564885,30.0
영등포구,37.51537236,126.90908061,41.67,0.7275,0.3554,17,41.2,1.3793898457733462,8.0
영등포구,37.50069333,126.92007756,58.6,0.648,0.4911,22,63.6,2.0799825208653315,7.0
영등포구,37.51157915,126.91879334,56.04,0.837,0.5759,52,88.5,0.5712974455210083,4.0
영등포구,37.51497375,126.90733671,20.48,0.7665,0.1263,5,40.0,0.918123912955816,25.0
영등포구,37.51786715,126.90290536,34.43,0.9385,0.4317,9,100.0,1.874590871825853,15.0
영등포구,37.48593865,126.90462135,35.86,0.7185,0.542,8,37.5,0.0094340322333586,50.0
영등포구,37.51079272,126.89103494,32.4,0.529,0.2451,0,0.0,0.0444517625708338,40.0
영등포구,37.50851023,126.91113271,63.29,0.4985,0.4317,20,45.0,1.2509059577481552,6.0
영등포구,37.49345278,126.90794665,49.21,0.7235,0.5165,4,50.0,1.5264326678201543,6.0
영등포구,37.51790548,126.90773539,57.49,0.8405,0.771,30,43.3,2.394019298953677,6.0
영등포구,37.48564409,126.90284555,44.42,0.7975,0.4911,5,60.0,2.082399248657069,7.0
영등포구,37.51474767,126.90821929,32.84,0.732,0.1263,15,53.3,1.490737024487488,4.0
영등포구,37.49092389,126.90338862,49.09,0.6385,0.4911,13,46.2,1.9513119177607336,30.0
영등포구,37.51521725,126.90874516,40.19,0.7335,0.3384,21,42.9,0.4619437122686353,8.0
영등포구,37.51569671,126.90749739,24.56,0.792,0.1348,1,100.0,0.0360399364831968,25.0
영등포구,37.51482896,126.91265105,43.3,0.578,0.1603,11,54.5,0.9309968792638504,8.0
영등포구,37.49711233,126.90770866,44.06,0.8415,0.5165,24,58.3,0.7081850579244858,6.0
영등포구,37.50368356,126.90817464,49.54,0.6075,0.508,0,0.0,0.0988458346366326,3.0
영등포구,37.50425695,126.90925266,53.33,0.557,0.5335,0,0.0,0.3475424603754599,8.0
영등포구,37.52369543,126.89747206,68.5,0.5865,0.508,49,61.2,1.438363216751021,3.0
영등포구,37.515423,126.90921028,41.59,0.7245,0.3554,14,42.9,1.3816966518712612,8.0
영등포구,37.51773847,126.90208265,39.36,0.9025,0.542,10,90.0,2.6028119124200293,25.0
영등포구,37.51221578,126.91164595,70.75,0.526,0.4147,65,72.3,0.208638865111328,4.0
영등포구,37.51491025,126.90756824,30.54,0.7575,0.2451,8,62.5,1.3417383395696578,25.0
영등포구,37.51510284,126.90761079,40.89,0.7645,0.525,4,50.0,1.1463825649367962,25.0
영등포구,37.48707508,126.90422289,34.57,0.7055,0.4062,18,55.6,0.2649129641905048,50.0
영등포구,37.48657112,126.90449212,38.57,0.7095,0.4911,14,64.3,0.1655947629886411,50.0
영등포구,37.51557588,126.90801419,27.65,0.771,0.067,1,100.0,0.0877756108823856,8.0
영등포구,37.51512537,126.90741892,57.61,0.771,0.8558,3,66.7,0.8380812052822796,25.0
영등포구,37.48819692,126.90638817,42.89,0.5915,0.525,3,33.3,0.0,50.0
영등포구,37.51913794,126.89589765,49.53,0.635,0.4317,3,66.7,0.3654597734944652,15.0
영등포구,37.51896424,126.89548079,36.89,0.6175,0.1348,3,66.7,0.5210671178181876,15.0
영등포구,37.49571698,126.90792112,44.19,0.8085,0.4996,5,60.0,2.2191093708367235,7.0
영등포구,37.51429313,126.90657178,49.02,0.7515,0.5165,21,47.6,1.3630914640402267,8.0
영등포구,37.51789339,126.90273125,32.59,0.932,0.4317,9,100.0,2.2542403741535657,25.0
영등포구,37.51898252,126.90028401,43.1,0.8275,0.5335,33,51.5,1.0327657228705232,20.0
영등포구,37.51811386,126.90715505,40.52,0.8675,0.5335,15,33.3,2.430130134652585,6.0
영등포구,37.49716012,126.90746886,46.41,0.852,0.5165,28,78.6,0.6822656803724111,6.0
영등포구,37.50887033,126.91544039,60.05,0.687,0.542,24,83.3,1.5902065505062128,8.0
영등포구,37.52553582,126.91930406,57.3,0.4,0.2705,2,50.0,1.9622592870568427,20.0
영등포구,37.51627922,126.90559966,15.36,0.869,0.1942,16,56.2,0.444450554821118,40.0
서초구,37.48467845,127.01310569,48.05,0.4805,0.2281,8,62.5,1.020073649097903,30.0
서초구,37.50227147,127.0226088,57.88,0.484,0.4147,5,60.0,0.4109505853848356,20.0
서초구,37.48380782,127.03185316,27.9,0.696,0.1348,1,100.0,0.4706192032879501,40.0
서초구,37.49076504,127.02730335,19.89,0.851,0.1857,5,60.0,0.0195128142235817,20.0
서초구,37.48515342,126.98199033,64.72,0.398,0.525,1,100.0,0.0158733491562901,50.0
서초구,37.50029363,127.02302039,45.61,0.493,0.1433,4,75.0,0.1028944231626328,20.0
서초구,37.48374424,127.01282795,59.28,0.489,0.2366,25,64.0,2.1784394945633454,5.0
서초구,37.49514932,126.98498128,50.67,0.646,0.4147,18,44.4,0.6851150088626811,6.0
서초구,37.48133045,127.03789154,50.78,0.4095,0.2705,11,54.5,2.302585092994046,50.0
서초구,37.48346166,127.01172065,37.95,0.4475,0.067,7,42.9,1.4142257458090683,40.0
서초구,37.48942109,127.02867947,11.14,0.9115,0.0585,4,75.0,0.0480861866676377,20.0
서초구,37.48437074,127.01239392,43.12,0.4585,0.0754,12,58.3,1.474639003267792,30.0
서초구,37.48316337,127.03196559,33.66,0.6645,0.0839,1,100.0,0.97650959186721,21.0
서초구,37.48889818,127.0281659,10.92,0.948,0.1433,5,60.0,0.0939657924183314,20.0
서초구,37.48957577,127.01263218,58.3,0.4705,0.2621,16,62.5,0.9192420375087352,6.0
서초구,37.49152581,126.98511795,62.98,0.5145,0.4062,17,76.5,0.2279320680460069,6.0
서초구,37.48303485,126.99437557,67.02,0.5015,0.4232,20,80.0,0.8821132800725685,4.0
서초구,37.48191914,127.02841923,42.89,0.782,0.3808,5,100.0,0.0,6.0
서초구,37.48860669,126.99093122,74.22,0.4525,0.4571,30,90.0,0.6141039732194925,6.0
서초구,37.48352468,127.01282344,58.02,0.4925,0.2281,23,60.9,2.2720750995973384,5.0
서초구,37.48436111,127.01321291,47.71,0.492,0.2281,11,63.6,0.8953840470548414,30.0
서초구,37.49616275,126.99741131,48.74,0.725,0.4232,7,85.7,1.122526471767698,7.0
서초구,37.51322693,127.01755596,91.1,0.1705,0.4656,27,55.6,1.1848726329525163,6.0
서초구,37.50161364,127.00283237,39.31,0.587,0.2196,1,100.0,0.0451689683679114,40.0
서초구,37.48909739,127.02912308,9.57,0.9115,0.1094,3,66.7,0.0195128142235817,30.0
서초구,37.48359668,127.0130141,52.51,0.4995,0.1433,22,54.5,2.249475267680097,5.0
서초구,37.49195614,126.98545884,64.73,0.5425,0.4062,25,92.0,0.6647477060382473,6.0
강남구,37.51492269,127.02384895,61.43,0.298,0.0839,5,80.0,0.4136417685454098,8.0
강남구,37.50011162,127.03948775,27.1,0.7915,0.0754,10,80.0,0.5743636445699783,5.0
강남구,37.48992036,127.03881148,38.54,0.568,0.1263,5,40.0,0.0468835858988504,8.0
강남구,37.49190396,127.02964593,16.55,0.769,0.067,6,50.0,0.1621188494764351,30.0
강남구,37.50066747,127.04203509,29.18,0.804,0.1942,4,75.0,1.3286652482832542,12.0
강남구,37.49808884,127.03818655,20.16,0.807,0.1688,7,57.1,0.5653138090500605,30.0
강남구,37.49554124,127.03110679,42.19,0.5575,0.067,11,72.7,1.0797692008666298,10.0
강남구,37.49550565,127.03099041,40.9,0.561,0.067,9,66.7,1.1065804583172865,10.0
강남구,37.51793371,127.01814665,86.61,0.14,0.4232,16,43.8,0.5108256237659907,8.0
강남구,37.49803822,127.03930259,37.51,0.855,0.4402,11,54.5,1.309413316783933,6.0
강남구,37.50968527,127.04890925,68.99,0.2465,0.3978,0,0.0,0.0,8.0
강남구,37.52465722,127.03585321,37.32,0.852,0.4147,2,100.0,0.0639195177132874,12.0
강남구,37.50000283,127.0391338,30.62,0.786,0.2451,5,60.0,0.8135933336358124,12.0
강남구,37.50368616,127.05066745,54.6,0.485,0.2366,14,42.9,1.5193916317493166,4.0
강남구,37.50215931,127.05211472,57.61,0.489,0.2536,25,60.0,1.2332691738143668,8.0
강남구,37.51778993,127.02795714,60.28,0.537,0.3978,18,66.7,0.514778198081814,6.0
강남구,37.49446846,127.02852703,40.76,0.643,0.2451,6,50.0,1.0152306797290584,10.0
강남구,37.5038992,127.0506518,54.05,0.4775,0.2451,12,41.7,0.6931471805599453,4.0
강남구,37.50337195,127.03039098,72.44,0.3675,0.4147,15,66.7,0.6227247162633995,8.0
강남구,37.50361313,127.02900491,66.39,0.3085,0.2281,16,50.0,0.4889123963352756,6.0
강남구,37.51856693,127.01835746,73.83,0.158,0.4147,3,66.7,0.5343100689990601,50.0
강남구,37.49724076,127.03106526,54.11,0.5,0.2281,8,62.5,2.128231705849268,8.0
강남구,37.49785311,127.04029604,19.7,0.8995,0.1094,16,62.5,0.5187937934151675,5.0
강남구,37.49987076,127.0393079,33.32,0.7965,0.2451,7,71.4,0.6397464038328301,5.0
강남구,37.49817351,127.03957051,32.36,0.863,0.3638,11,45.5,1.4312677267626217,6.0
강남구,37.494624,127.02852237,35.74,0.6345,0.1263,6,50.0,1.0238887424721732,10.0
강남구,37.4945587,127.02839832,34.27,0.6385,0.1263,8,37.5,1.021011042644558,10.0
강남구,37.50609746,127.03644944,71.95,0.4375,0.4062,24,87.5,0.4767541918554661,4.0
강남구,37.51450921,127.03912442,55.67,0.565,0.4317,8,50.0,1.054981207308705,10.0
강남구,37.51971041,127.0543304,73.8,0.241,0.4147,1,100.0,0.1369658550731574,40.0
강남구,37.50236094,127.05345706,64.01,0.4325,0.2366,19,84.2,1.7440947975803576,6.0
강남구,37.50134128,127.04323878,35.34,0.764,0.3638,2,100.0,1.5568806616954245,40.0
강남구,37.49863731,127.04129584,22.96,0.904,0.1518,13,84.6,0.2530906276821618,6.0
강남구,37.49629138,127.0277253,43.83,0.544,0.1433,3,66.7,0.3646431135879093,10.0
강남구,37.49818392,127.0384943,31.63,0.8185,0.4147,8,62.5,0.4027948795522855,30.0
강남구,37.50877928,127.03063306,86.18,0.2075,0.3893,19,84.2,0.5921558690127829,6.0
강남구,37.49994744,127.03955787,34.07,0.8005,0.2281,8,87.5,0.4134332777573413,5.0
강남구,37.49986402,127.03774016,37.22,0.745,0.4317,3,66.7,0.2279320680460069,30.0
강남구,37.50234847,127.03449085,59.98,0.547,0.4232,19,57.9,0.6141039732194925,6.0
강남구,37.50147321,127.05231251,59.44,0.501,0.3978,14,42.9,1.0681221219103223,8.0
강남구,37.50977042,127.05802923,43.55,0.613,0.2451,7,57.1,0.9051174312760298,11.0
강남구,37.50022148,127.03903357,27.2,0.774,0.1348,8,62.5,0.924258901523332,12.0
강남구,37.52099695,127.05486726,68.88,0.206,0.1433,14,42.9,0.7202981696258961,6.0
강남구,37.49813685,127.03834001,21.71,0.813,0.1772,7,71.4,0.4446858212614457,30.0
강남구,37.49605794,127.03319789,44.68,0.5895,0.2281,10,50.0,0.2468600779315258,6.0
강남구,37.49974313,127.03794852,31.71,0.7565,0.1433,4,100.0,0.0769610411361283,12.0
강남구,37.49794784,127.03834778,24.57,0.816,0.2451,9,66.7,0.5140205146625099,30.0
강남구,37.51261882,127.04060867,62.84,0.4465,0.3723,11,54.5,0.1961823575861898,5.0
강남구,37.50245856,127.02506708,63.68,0.378,0.1348,5,100.0,2.350201685851692,5.0
강남구,37.51409315,127.06500815,41.36,0.7745,0.4062,10,50.0,1.5841201044498106,6.0
강남구,37.50173903,127.05179167,55.35,0.5135,0.2112,19,73.7,1.958698047105069,8.0
강남구,37.50185285,127.05173544,56.79,0.512,0.2112,20,85.0,1.781193333190173,8.0
강남구,37.50570328,127.05792501,53.22,0.5335,0.3214,14,42.9,1.7847907999119617,12.0
강남구,37.4931041,127.02919087,40.02,0.7125,0.2536,7,57.1,3.3511664480565906,10.0
강남구,37.49887419,127.04132091,29.44,0.893,0.2451,22,86.4,0.2956502421009577,8.0
강남구,37.49895457,127.04104653,26.83,0.8835,0.1772,19,89.5,0.3421702577358506,8.0
강남구,37.47409599,127.04513241,27.77,0.7925,0.1179,21,66.7,0.9120263330876974,12.0
강남구,37.49994832,127.03895645,31.43,0.7825,0.2366,6,66.7,0.7884573603642702,12.0
강남구,37.50276476,127.02527947,54.01,0.364,0.3469,6,50.0,0.4265869331374468,50.0
강남구,37.50609983,127.06374665,20.94,0.7315,0.1179,0,0.0,0.3593740009078974,8.0
강남구,37.50176012,127.04249968,44.95,0.744,0.4656,11,36.4,1.1631508098056809,4.0
강남구,37.49978072,127.03748612,37.98,0.7385,0.3554,1,100.0,0.3974329364109001,30.0
강남구,37.51923895,127.01875978,77.06,0.1835,0.4062,2,100.0,1.848948441212516,50.0
강남구,37.50027135,127.04832114,31.02,0.6865,0.1094,9,77.8,0.0,20.0
강남구,37.51455044,127.01883228,100.0,0.098,0.4996,14,92.9,2.982610251535188,15.0
강남구,37.49797232,127.03908976,27.83,0.847,0.2536,10,50.0,0.7551825714793979,6.0
강남구,37.49841946,127.04036167,32.48,0.886,0.3469,12,75.0,0.4848922417394862,6.0
강남구,37.49828946,127.03884581,27.69,0.831,0.2281,10,50.0,0.681074599325676,6.0
강남구,37.50419805,127.05324693,63.86,0.3815,0.2281,14,64.3,2.9647001643062625,12.0
강남구,37.48993754,127.04228715,49.77,0.599,0.3978,1,100.0,0.1177830356563834,30.0
강남구,37.50360643,127.05115344,58.19,0.473,0.2366,12,75.0,2.6420291000044163,12.0
강남구,37.50255446,127.04860339,54.15,0.5935,0.4317,5,60.0,1.382816096743566,12.0
강남구,37.49848423,127.0414965,27.09,0.916,0.2875,12,75.0,0.1688985364618139,6.0
강남구,37.51389224,127.0366518,57.34,0.5415,0.4062,9,55.6,0.4136417685454098,6.0
강남구,37.51601151,127.0259941,65.22,0.4105,0.4062,4,50.0,0.1117440384396153,5.0
강남구,37.49188162,127.03944599,39.29,0.6795,0.4062,5,60.0,1.6774703228259271,40.0
강남구,37.49679466,127.03463576,46.83,0.657,0.2366,22,77.3,0.838112950810131,4.0
강남구,37.50771397,127.05948592,28.01,0.648,0.2451,2,50.0,0.5355182363563622,50.0
강남구,37.50394006,127.05110163,57.35,0.4615,0.2451,11,45.5,2.1987665976880346,4.0
강남구,37.49868663,127.04001287,20.9,0.8645,0.0585,14,71.4,0.7957037688850374,5.0
강남구,37.49853141,127.04007068,20.07,0.872,0.0585,10,70.0,1.253905173074145,5.0
강남구,37.50372503,127.05091026,48.18,0.476,0.0585,12,50.0,2.223120921639799,4.0
강남구,37.49556765,127.03186761,43.45,0.543,0.0585,13,76.9,0.4343764516025845,8.0
강남구,37.50342432,127.05078729,47.45,0.4915,0.0585,16,68.8,1.935939976735464,12.0
강남구,37.50016231,127.0388473,23.39,0.771,0.067,5,60.0,0.927428476284611,12.0
강남구,37.49858244,127.04023554,26.37,0.876,0.1942,12,75.0,0.6010318916521397,5.0
송파구,37.5133991,127.10998442,80.45,0.214,0.3638,13,61.5,1.283789242058469,10.0
송파구,37.51323823,127.11011899,72.95,0.2125,0.2281,11,54.5,1.3099213823353166,10.0
송파구,37.51309736,127.10882978,74.26,0.2675,0.2366,20,70.0,0.9308895312953076,3.0
송파구,37.51311439,127.11017892,78.16,0.213,0.3384,11,54.5,1.3119035435393078,10.0
송파구,37.51224751,127.10698602,57.11,0.361,0.3045,0,0.0,0.0218190473946397,5.0
송파구,37.50833724,127.08037078,55.62,0.4725,0.1603,30,53.3,1.3072511537794378,4.0
송파구,37.50847968,127.08312345,62.41,0.5205,0.3638,25,72.0,0.8721298360883852,5.0
송파구,37.51265214,127.10800132,66.02,0.311,0.3469,3,66.7,1.7744537221304626,32.0
송파구,37.49562653,127.14479474,45.38,0.749,0.4062,22,50.0,2.5880232704851545,10.0
송파구,37.49075481,127.11824245,56.93,0.437,0.3469,3,66.7,0.0,24.0
송파구,37.51197556,127.10699279,53.84,0.367,0.2451,0,0.0,0.0145987994211526,5.0
송파구,37.51277207,127.10847264,70.5,0.2895,0.2705,15,46.7,0.8618966598083563,3.0
송파구,37.5128035,127.10793698,69.77,0.31,0.4062,4,75.0,1.513833571721639,32.0
송파구,37.51256728,127.10884614,78.23,0.279,0.3808,18,55.6,0.9706675027522268,3.0
송파구,37.51316671,127.10908097,76.71,0.2555,0.2451,20,80.0,0.9014756460890144,3.0
송파구,37.50846893,127.08340699,59.72,0.533,0.3638,28,64.3,0.6729444732424258,9.0
송파구,37.51255038,127.10804448,65.83,0.3115,0.3808,4,50.0,1.8454396186916788,32.0
송파구,37.50846214,127.08358571,60.48,0.5405,0.3638,35,65.7,0.6184236343640088,9.0
송파구,37.50808205,127.07900262,55.52,0.5085,0.3808,1,100.0,0.3307415619122278,31.0
송파구,37.49113403,127.11792898,56.84,0.4575,0.3554,2,50.0,2.607688781388509,24.0
송파구,37.50849806,127.0826375,62.09,0.499,0.2366,29,96.6,1.0409831758314734,4.0
송파구,37.5133466,127.11295612,97.16,0.095,0.3554,28,96.4,1.7440716384423396,6.0
송파구,37.51313185,127.11314646,94.64,0.0915,0.3808,21,76.2,1.4742244336265928,6.0
송파구,37.50853507,127.0816626,59.99,0.456,0.2027,28,71.4,0.9616464335949524,5.0
송파구,37.50269545,127.09616572,37.43,0.7245,0.4062,13,53.8,0.2876820724517809,31.0
송파구,37.49547781,127.14498689,45.54,0.738,0.4911,20,45.0,1.8234363258816253,20.0
송파구,37.51294112,127.10917694,76.16,0.257,0.2536,19,73.7,0.9706675027522268,3.0
송파구,37.50831442,127.07989054,61.65,0.488,0.3808,19,42.1,1.468795582631634,5.0
송파구,37.50806688,127.0799491,63.3,0.4775,0.3808,22,50.0,1.2214197179296566,6.0
송파구,37.50731552,127.07979433,56.87,0.454,0.4062,15,46.7,0.5653138090500605,31.0
송파구,37.49590195,127.14439214,48.56,0.7695,0.3808,34,67.6,2.606513781882787,4.0
송파구,37.51287278,127.10842982,71.9,0.2885,0.2705,13,61.5,0.7537718023763802,3.0
송파구,37.51283466,127.1092221,75.84,0.258,0.2536,22,68.2,0.8954876042443918,3.0
송파구,37.51305394,127.10912901,76.19,0.2565,0.2451,20,75.0,1.0248813193463744,3.0
송파구,37.51303359,127.11161714,89.09,0.1565,0.3384,26,88.5,0.5254244231871433,6.0
송파구,37.51359226,127.11012591,83.62,0.204,0.3893,15,53.3,1.916057185905632,6.0
송파구,37.50821147,127.08084955,55.55,0.4515,0.1179,22,68.2,1.2897834607390468,4.0
송파구,37.50854025,127.08152493,60.64,0.45,0.2027,29,72.4,0.898534010284896,5.0
송파구,37.51281573,127.10874066,71.42,0.2775,0.2366,21,52.4,0.8141928618511451,3.0
송파구,37.50278971,127.09665054,47.06,0.7205,0.3893,12,75.0,0.706940502692281,5.0
송파구,37.51263276,127.1135319,80.71,0.085,0.3723,9,44.4,0.5426662296216493,31.0
송파구,37.51035018,127.10264186,20.2,0.579,0.1179,0,0.0,0.0183491386681965,49.0
송파구,37.50826138,127.08384404,65.18,0.5535,0.3808,43,81.4,0.7663976422995379,4.0
송파구,37.49249331,127.15430749,51.33,0.8575,0.508,49,89.8,0.8622235106038794,4.0
송파구,37.51309635,127.11280051,96.54,0.1065,0.3808,27,92.6,1.4555323006144405,6.0
송파구,37.51265982,127.10745446,58.07,0.3325,0.2451,0,0.0,1.4170660197866445,5.0
송파구,37.5083314,127.08147744,68.89,0.449,0.3808,25,72.0,1.0409831758314734,4.0
송파구,37.51249205,127.10752577,71.29,0.3335,0.2536,1,100.0,1.871802176901592,5.0
송파구,37.51323747,127.11206871,89.77,0.1335,0.2875,28,100.0,0.2747309201047029,6.0
송파구,37.50845569,127.0837579,56.0,0.548,0.2621,36,61.1,0.5376622777195503,4.0
송파구,37.50847473,127.08325354,55.78,0.526,0.2451,25,68.0,0.7811580578826586,5.0
