인덱스,보정_X,보정_Y,반경_50m_건물수,주택_수,상업_수,숙박_수,사무_수,기타_수,밀집도,주요_시설군,집중도(%)
2614.0,192637.66079988558,550434.4833849795,23,9,9,1,1,3,23개,주택,39.1
2615.0,193035.08375822063,550760.473443192,20,0,16,1,2,1,20개,상업,80.0
2616.0,193548.77273393684,550569.1941309518,28,11,15,0,0,2,28개,상업,53.6
2617.0,192710.9311651703,550188.4219632862,16,3,11,0,1,1,16개,상업,68.8
2618.0,192379.13320782548,549420.2171617267,22,12,4,0,0,6,22개,주택,54.5
2619.0,193281.22249602692,549576.7558389079,27,19,8,0,0,0,27개,주택,70.4
2620.0,193214.9453019458,549794.918421303,14,6,8,0,0,0,14개,상업,57.1
2621.0,194502.39016780685,550146.7764211871,22,0,6,0,0,16,22개,기타,72.7
2622.0,193605.3055446779,550365.893789407,21,19,1,0,0,1,21개,주택,90.5
2623.0,192988.95015928894,551524.5955231213,10,3,5,0,1,1,10개,상업,50.0
2624.0,193701.8128776318,550567.3466432716,24,13,7,0,1,3,24개,주택,54.2
2625.0,193080.66938572554,550902.2834979331,24,9,14,0,1,0,24개,상업,58.3
2626.0,192349.09626894692,550610.0096479291,20,9,8,0,1,2,20개,주택,45.0
2627.0,193328.4764502837,550932.4039627509,13,1,9,1,1,1,13개,상업,69.2
2628.0,192996.66280391515,550875.4612641092,24,10,14,0,0,0,24개,상업,58.3
2629.0,193228.0100608025,550355.8752797692,26,6,19,0,0,1,26개,상업,73.1
2630.0,191911.04667743816,549912.170887054,4,1,0,0,1,2,4개,기타,50.0
2631.0,192239.04218143408,550526.5901725765,13,4,8,0,1,0,13개,상업,61.5
2632.0,192952.50344260014,550828.3272060538,14,2,9,0,2,1,14개,상업,64.3
2633.0,192725.69798515245,550812.4310392682,20,9,9,0,2,0,20개,주택,45.0
2634.0,192468.07679647757,550807.938925213,14,5,5,0,4,0,14개,주택,35.7
2635.0,193520.63881490842,550218.2035821306,10,0,0,0,0,10,10개,기타,100.0
2636.0,194821.30988056387,550293.1341257867,0,0,0,0,0,0,0개,없음,0.0
2637.0,194004.86500799572,550151.1719883551,2,2,0,0,0,0,2개,주택,100.0
2638.0,193966.73726671704,550350.9731398134,10,3,0,0,0,7,10개,기타,70.0
2639.0,193219.18350153897,550846.8442385569,10,0,5,0,2,3,10개,상업,50.0
2640.0,193892.4395133801,550339.1577226124,5,2,1,0,0,2,5개,주택,40.0
2641.0,193518.23700811807,550458.5143703843,10,5,1,0,2,2,10개,주택,50.0
2642.0,194444.51900536843,549627.1479096854,20,15,0,0,0,5,20개,주택,75.0
2643.0,192950.14882799803,550934.7593274657,20,7,10,0,1,2,20개,상업,50.0
2644.0,192698.2567554653,550176.7051677939,12,2,8,0,1,1,12개,상업,66.7
2645.0,192368.0822055927,550180.258878977,4,0,1,0,1,2,4개,기타,50.0
2646.0,191401.02079353924,550442.9511668959,21,15,2,0,0,4,21개,주택,71.4
2647.0,191845.93476729485,550562.558777753,31,23,6,0,0,2,31개,주택,74.2
2648.0,193564.69608295246,550306.8089092714,28,28,0,0,0,0,28개,주택,100.0
2649.0,193695.5933795705,550366.4553639815,22,21,0,0,0,1,22개,주택,95.5
2650.0,193670.66272789647,550088.3967075981,5,2,0,0,0,3,5개,기타,60.0
2651.0,192858.595917118,551061.8942189257,22,18,3,0,1,0,22개,주택,81.8
2652.0,195818.15653163614,548776.2127747061,1,1,0,0,0,0,1개,주택,100.0
2653.0,192776.93862364374,550831.3516154138,16,5,9,1,1,0,16개,상업,56.2
2654.0,192759.83276411192,550268.9377402923,17,2,9,3,2,1,17개,상업,52.9
2655.0,192716.08613859792,550420.0601660591,21,0,18,0,1,2,21개,상업,85.7
2656.0,192002.3015399581,549664.7424740425,0,0,0,0,0,0,0개,없음,0.0
2657.0,193986.27290170515,550124.1089417883,6,5,1,0,0,0,6개,주택,83.3
2658.0,191959.7326435737,550886.2990995764,18,5,13,0,0,0,18개,상업,72.2
2659.0,193331.36381824294,551026.9616557942,26,11,14,0,0,1,26개,상업,53.8
2660.0,192795.98316234967,549752.0859059136,23,11,11,0,0,1,23개,주택,47.8
2661.0,193858.90288261275,550342.0918056726,6,0,0,0,1,5,6개,기타,83.3
2662.0,193775.0555502986,550434.3191965957,21,17,2,0,0,2,21개,주택,81.0
2663.0,194672.25529267942,550193.8592114428,5,0,0,0,0,5,5개,기타,100.0
2664.0,194644.60254803582,550328.7337297152,4,0,0,0,0,4,4개,기타,100.0
2665.0,193168.32586032987,549796.1049545824,20,2,16,0,0,2,20개,상업,80.0
2666.0,193571.37140985244,550232.8239898953,16,9,0,0,0,7,16개,주택,56.2
2667.0,193077.2517383663,549537.956341977,17,11,4,0,0,2,17개,주택,64.7
2668.0,191682.0217933426,550219.4529955292,31,27,2,0,0,2,31개,주택,87.1
2669.0,193426.16539399792,551138.7103695694,42,20,19,0,0,3,42개,주택,47.6
2670.0,193401.7866605496,550952.2232419193,4,0,2,0,2,0,4개,상업,50.0
2671.0,193767.21178156708,550451.2069869052,23,15,5,0,0,3,23개,주택,65.2
2672.0,192418.4166854164,551369.2991997879,4,2,2,0,0,0,4개,주택,50.0
2673.0,193433.92024506384,551076.0221439047,38,20,14,0,1,3,38개,주택,52.6
2674.0,193690.49076861292,550338.5132137716,16,16,0,0,0,0,16개,주택,100.0
2675.0,195448.7491253319,548565.89150332,6,3,0,0,0,3,6개,주택,50.0
2676.0,192621.98466460005,549671.7095741783,26,23,2,0,0,1,26개,주택,88.5
2677.0,195350.30936287824,550323.967713465,19,0,1,0,0,18,19개,기타,94.7
2678.0,192350.38348849793,550253.6216651537,5,0,4,0,0,1,5개,상업,80.0
2679.0,193429.8395415799,551346.5198077202,45,17,26,0,0,2,45개,상업,57.8
2680.0,193236.37466297578,551170.0297979275,17,3,14,0,0,0,17개,상업,82.4
2681.0,192676.1961432632,549459.6014488519,0,0,0,0,0,0,0개,없음,0.0
2682.0,193528.67411243214,550579.8230759038,30,14,14,0,0,2,30개,주택,46.7
2683.0,192975.09098364096,551349.5570366643,30,25,5,0,0,0,30개,주택,83.3
2684.0,192836.99546557822,551325.1848281119,27,19,4,0,0,4,27개,주택,70.4
2685.0,193795.17835188622,550473.6465265427,18,10,6,0,0,2,18개,주택,55.6
2686.0,194335.82232389593,549756.5605396141,4,3,0,0,0,1,4개,주택,75.0
2687.0,193388.84828214208,550789.9564780118,24,0,22,0,0,2,24개,상업,91.7
2688.0,192188.54331739096,550758.0759228787,24,14,9,0,0,1,24개,주택,58.3
2689.0,193928.25846216647,550167.9182884791,7,5,0,0,0,2,7개,주택,71.4
2690.0,192474.24621678327,549932.2890563057,10,1,6,0,0,3,10개,상업,60.0
