좌표정보X(EPSG5174),좌표정보Y(EPSG5174),대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,도로명대지위치,연면적(㎡),대지면적(㎡),건축면적(㎡),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,용적률(%),건폐율(%),용적률산정연면적(㎡),용도지역,건폐율_법정상한(%),용적률_법정상한(%)
208317.42,445894.98,서울특별시 송파구 잠실동 27번지,11710,10100,0,27,0,102511791,서울특별시 송파구 송파대로 567 (잠실동),16611.55,1107.44,1107.44,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,아파트,15,1,19780415.0,,0,0,0.0,200.0,60.0,0.0,"제3종일반주거지역,제1종일반주거지역",60.0,200.0
208317.42,445894.98,서울특별시 송파구 잠실동 27번지,11710,10100,0,27,0,102511804,서울특별시 송파구 송파대로 567 (잠실동),17677.58,1178.51,1178.51,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,아파트,15,1,19780415.0,,0,0,0.0,200.0,60.0,0.0,"제3종일반주거지역,제1종일반주거지역",60.0,200.0
208317.42,445894.98,서울특별시 송파구 잠실동 27-1번지,11710,10100,0,27,1,102518265,서울특별시 송파구 송파대로 567 (잠실동),1155.75,577.88,577.88,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,2,1,19780308.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208317.42,445894.98,서울특별시 송파구 잠실동 27-8번지,11710,10100,0,27,8,102519083,서울특별시 송파구 송파대로 567 (잠실동),2292.6,764.2,764.2,21.0,철근콘크리트구조,철근콘크리트조,06000,종교시설,종교시설,3,1,19790806.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208317.42,445894.98,서울특별시 송파구 잠실동 27-9번지,11710,10100,0,27,9,1025118778,서울특별시 송파구 송파대로 567 (잠실동),401.22,200.61,200.61,21.0,철근콘크리트구조,철근콘크리트조,13000,운동시설,수영장부속건물,2,0,19780623.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190599,서울특별시 송파구 올림픽로 240 (잠실동),36061.5,128246.2,36711.68,42.0,철골철근콘크리트구조,철골철근콘크리트구조,07000,판매시설,판매시설외 2,4,3,19890626.0,19860602.0,6,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190601,서울특별시 송파구 올림픽로 240 (잠실동),112763.28,128246.2,7364.36,42.0,철골철근콘크리트구조,철골철근콘크리트구조,07000,판매시설,판매시설외2,14,3,19890626.0,19860602.0,14,4,0.0,800.0,80.0,86860.11,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190605,서울특별시 송파구 올림픽로 240 (잠실동),33736.01,128246.2,3942.66,42.0,철골철근콘크리트구조,철골철근콘크리트구조,07000,판매시설,판매시설,7,3,19890626.0,19860602.0,7,2,0.0,800.0,80.0,23376.23,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190602,서울특별시 송파구 올림픽로 240 (잠실동),96814.41,128246.2,6147.85,42.0,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,숙박시설외4,33,3,19890626.0,19860602.0,12,2,0.0,800.0,80.0,60308.17,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190600,서울특별시 송파구 올림픽로 240 (잠실동),32130.63,128246.2,36711.68,42.0,철골철근콘크리트구조,철골철근콘크리트구조,07000,판매시설,판매시설,4,3,19890626.0,19860602.0,6,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190603,서울특별시 송파구 올림픽로 240 (잠실동),165707.58,128246.2,36711.68,42.0,철골철근콘크리트구조,철골철근콘크리트구조,16000,위락시설,위락시설외4,6,4,19890626.0,19860602.0,17,0,0.0,800.0,80.0,72111.5,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190606,서울특별시 송파구 올림픽로 240 (잠실동),10654.97,128246.2,3058.4,42.0,철골철근콘크리트구조,철골철근콘크리트구조,05000,문화및집회시설,문화및집회시설외 2,7,1,20060510.0,20050112.0,2,0,0.0,7.84,2.38,10055.09,일반상업지역,80.0,800.0
208589.36,445455.9,서울특별시 송파구 잠실동 40-1번지,11710,10100,0,40,1,10251100190604,서울특별시 송파구 올림픽로 240 (잠실동),97559.62,128246.2,8457.28,42.0,철골철근콘크리트구조,철골철근콘크리트구조,13000,운동시설,문화및집회시설,10,4,19890626.0,19860602.0,9,1,0.0,800.0,80.0,30697.28,일반상업지역,80.0,800.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512236,서울특별시 송파구 잠실로 88 (잠실동),7302.24,243.41,313.3,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,7302.24,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512247,서울특별시 송파구 잠실로 88 (잠실동),15213.75,490.77,577.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,31,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,15213.75,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512229,서울특별시 송파구 잠실로 88 (잠실동),7302.24,243.41,313.3,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512225,서울특별시 송파구 잠실로 88 (잠실동),8346.12,287.8,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,29,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,8346.12,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512259,서울특별시 송파구 잠실로 88 (잠실동),7564.41,270.16,337.6,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,7564.41,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512246,서울특별시 송파구 잠실로 88 (잠실동),15713.77,491.06,577.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,32,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,15713.77,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512227,서울특별시 송파구 잠실로 88 (잠실동),8346.12,287.8,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,29,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512219,서울특별시 송파구 잠실로 88 (잠실동),7564.41,270.16,337.6,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512234,서울특별시 송파구 잠실로 88 (잠실동),8691.52,321.91,419.56,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,27,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,8691.52,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512231,서울특별시 송파구 잠실로 88 (잠실동),7302.24,243.41,313.3,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512218,서울특별시 송파구 잠실로 88 (잠실동),6989.03,268.81,337.6,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,26,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,6989.03,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512251,서울특별시 송파구 잠실로 88 (잠실동),5756.91,287.85,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,20,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,5756.91,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512224,서울특별시 송파구 잠실로 88 (잠실동),12220.12,421.38,546.64,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,29,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,12220.12,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512222,서울특별시 송파구 잠실로 88 (잠실동),12220.12,421.38,546.64,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,29,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512220,서울특별시 송파구 잠실로 88 (잠실동),8346.12,287.8,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,29,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512258,서울특별시 송파구 잠실로 88 (잠실동),6044.6,287.84,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,21,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,6044.6,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512249,서울특별시 송파구 잠실로 88 (잠실동),6409.51,228.91,276.43,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,6409.51,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512228,서울특별시 송파구 잠실로 88 (잠실동),12132.62,433.31,552.86,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,12132.62,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512253,서울특별시 송파구 잠실로 88 (잠실동),10073.42,457.88,552.86,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,22,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,10073.42,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512221,서울특별시 송파구 잠실로 88 (잠실동),8058.43,287.8,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,8058.43,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512232,서울특별시 송파구 잠실로 88 (잠실동),12132.62,433.31,552.86,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512233,서울특별시 송파구 잠실로 88 (잠실동),7302.24,243.41,313.3,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512226,서울특별시 송파구 잠실로 88 (잠실동),8426.3,312.09,413.34,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,27,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,8426.3,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512256,서울특별시 송파구 잠실로 88 (잠실동),11032.37,424.32,549.75,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,26,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,11032.37,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512250,서울특별시 송파구 잠실로 88 (잠실동),5756.91,287.85,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,20,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512235,서울특별시 송파구 잠실로 88 (잠실동),6409.51,228.91,276.43,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512243,서울특별시 송파구 잠실로 88 (잠실동),1278.99,426.33,527.65,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"관리사무실,노인정,중앙통제실,보육시설",3,2,20070103.0,20020325.0,1,0,0.0,300.0,50.0,1278.99,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512252,서울특별시 송파구 잠실로 88 (잠실동),7483.05,287.81,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,26,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,7483.05,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512223,서울특별시 송파구 잠실로 88 (잠실동),11991.32,428.26,546.64,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,11991.32,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512244,서울특별시 송파구 잠실로 88 (잠실동),14713.73,490.46,577.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,14713.73,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512230,서울특별시 송파구 잠실로 88 (잠실동),12132.62,433.31,552.86,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,28,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512245,서울특별시 송파구 잠실로 88 (잠실동),15213.75,490.77,577.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,31,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512248,서울특별시 송파구 잠실로 88 (잠실동),14713.73,490.46,577.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,30,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512257,서울특별시 송파구 잠실로 88 (잠실동),6619.98,287.83,340.71,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,23,2,20061228.0,20020325.0,1,1,1.0,300.0,50.0,6619.98,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512255,서울특별시 송파구 잠실로 88 (잠실동),10977.39,577.76,686.69,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,19,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,10977.39,제3종일반주거지역,50.0,300.0
208313.92,445153.16,서울특별시 송파구 잠실동 44번지,11710,10100,0,44,0,102512254,서울특별시 송파구 잠실로 88 (잠실동),9420.84,428.22,558.31,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,22,2,20061228.0,20020325.0,1,2,1.0,300.0,50.0,9420.84,제3종일반주거지역,50.0,300.0
206985.09,445404.06,서울특별시 송파구 잠실동 177-2번지,11710,10100,0,177,2,1025110059,서울특별시 송파구 백제고분로7길 7-8 (잠실동),1329.22,475.6,245.66,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설",5,1,19861015.0,19860320.0,0,0,0.0,227.83,51.65,0.0,일반상업지역,80.0,800.0
207063.57,445429.92,서울특별시 송파구 잠실동 179번지,11710,10100,0,179,0,1025112667,서울특별시 송파구 백제고분로7길 15-10 (잠실동),1831.32,671.7,284.78,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설외2,6,1,19860530.0,,1,0,0.0,230.24,42.4,1546.54,일반상업지역,80.0,800.0
