구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181,군집
강서구,화곡동,드림 스테이,1996,12,41.7,0.041672696400568,0.1408,0.7,37.5437087,126.84579625,숙박업,일반숙박시설(여관),1,624.21,16.14,exact,기존숙박군,안전,안전,186372.41,449366.42,6
강서구,화곡동,브라운도트 강서구청점,1994,24,70.8,1.0096648026516135,0.1436,1.0,37.54684235,126.84748626,숙박업,"숙박시설, 근린생활시설",7,1344.3,33.74,exact,기존숙박군,안전,안전,186522.33,449713.97,1
강서구,화곡동,리베모텔,1999,11,72.7,0.0,0.538,0.04,37.52626092,126.84221415,숙박업,숙박시설 및 제2종근린생활시설,5,615.38,41.09,exact,기존숙박군,보통,보통,186052.6,447430.45,2
강서구,화곡동,탑 모텔,1996,16,81.2,0.6607119048067914,0.1408,1.0,37.52717379,126.84113426,숙박업,일반숙박시설,7,494.64,44.3,exact,기존숙박군,보통,보통,185957.31,447531.93,1
강서구,화곡동,다우스,1995,12,83.3,1.4921866502547525,0.1422,0.7,37.54434148,126.84617268,숙박업,숙박시설,1,1598.29,19.02,exact,기존숙박군,안전,안전,186405.79,449436.59,1
강서구,화곡동,모텔플라워,2006,20,75.0,1.3483494295557672,0.1265,0.7,37.54359436,126.84517846,숙박업,숙박시설,1,1808.06,11.28,exact,기존숙박군,안전,안전,186317.8,449353.81,1
강서구,화곡동,소설스미스,1998,16,100.0,1.4873904779912597,0.138,1.0,37.5444712,126.84607011,숙박업,숙박시설,1,933.39,17.67,exact,기존숙박군,안전,안전,186396.75,449451.0,1
강서구,화곡동,HOTEL A(호텔A),1990,24,95.8,0.4805857385762725,0.1494,1.0,37.54300585,126.84713749,숙박업,"여관, 대중음식점",6,893.16,25.89,exact,기존숙박군,안전,안전,186490.82,449288.21,1
강서구,방화동,(주)호텔롯데 롯데시티호텔 김포공항,2021,0,0.0,0.0706175672139533,0.2353,0.12,37.56231091,126.80220952,관광숙박업,호텔,3,12180.0,47.09,exact,기존숙박군,보통,보통,182524.82,451438.25,3
강서구,화곡동,드림호텔,2001,3,0.0,2.7374024131147374,0.1337,0.35,37.55041843,126.85059472,숙박업,"근린생활시설, 숙박시설",13,3429.3,51.42,exact,기존숙박군,보통,위험,186797.66,450110.43,5
강서구,화곡동,리버풀,2006,14,100.0,0.0,0.5246,0.04,37.5262038,126.84572711,숙박업,"숙박시설, 제2종근린생활시설",1,1185.62,43.97,exact,기존숙박군,보통,보통,186363.12,447423.6,2
강서구,화곡동,딘(DEAN),1998,3,0.0,2.955574951706927,0.138,0.35,37.5505894,126.85069289,숙박업,"근.생, 숙박시설, 주택",1,1704.9,53.41,exact,기존숙박군,위험,위험,186806.36,450129.39,5
강서구,염창동,대림장,1978,26,88.5,0.0,0.4412,0.04,37.54565154,126.87584399,숙박업,"여관, 점포",1,403.31,57.82,exact,기존숙박군,위험,위험,189028.13,449578.12,4
강서구,화곡동,오슬로호텔,1997,23,100.0,0.0210534091978323,0.1394,0.45,37.52699399,126.83799708,숙박업,"숙박시설, 근린생활시설",1,1763.6,39.37,exact,기존숙박군,보통,보통,185679.97,447512.45,4
강서구,화곡동,씨엘호텔(CL HOTEL),1997,13,84.6,0.0,0.1394,0.04,37.52573455,126.83981537,숙박업,"숙박시설, 근린생활시설",1,1155.32,39.22,exact,기존숙박군,보통,보통,185840.46,447372.39,4
강서구,화곡동,일쏠레,1997,13,92.3,0.0,0.1394,0.04,37.52590617,126.83979984,숙박업,숙박시설,1,1327.16,38.87,exact,기존숙박군,보통,보통,185839.12,447391.44,4
강서구,화곡동,여우잠,2006,9,100.0,0.0,0.1265,0.04,37.52650228,126.84651611,숙박업,숙박시설,1,854.92,42.04,exact,기존숙박군,보통,보통,186432.91,447456.61,4
강서구,화곡동,N호텔,2012,11,90.9,0.0,0.1179,0.04,37.52623504,126.8463155,숙박업,여관,10,1373.62,38.21,exact,기존숙박군,보통,보통,186415.13,447426.98,4
강서구,화곡동,금성여관,1969,28,89.3,0.3242396681855785,0.457,1.0,37.53978025,126.84231058,숙박업,제1종근린생활시설,1,115.7,51.48,exact,기존숙박군,보통,위험,186063.64,448930.92,0
강서구,화곡동,구름성여관,1996,19,78.9,1.3968764704504275,0.1408,1.0,37.54354672,126.84489737,숙박업,"숙박시설(여관), 근린생활시설(일반음식점), 유흥음식점(위락시설)",7,934.65,17.16,exact,기존숙박군,안전,안전,186292.95,449348.57,1
강서구,화곡동,큐모텔,1992,13,76.9,0.5443015529623803,0.1465,0.7,37.54323919,126.84665482,숙박업,"근린생활시설, 숙박시설",6,1655.04,19.29,exact,기존숙박군,안전,안전,186448.2,449314.18,1
강서구,화곡동,삼부장여관,1986,6,66.7,0.2607262624632526,0.1551,0.7,37.54309738,126.84643556,숙박업,"근린생활시설,숙박시설",1,651.97,20.15,exact,기존숙박군,안전,안전,186428.8,449298.47,1
강서구,공항동,서울여관,1965,1,100.0,0.4201352978559581,0.4641,0.04,37.55784427,126.80851174,숙박업,여관,1,171.6,73.21,exact,기존숙박군,위험,위험,183080.63,450941.35,4
강서구,화곡동,보보모텔,1989,21,100.0,0.0,0.1509,0.04,37.52591513,126.84423258,숙박업,여관,1,565.0,51.52,exact,기존숙박군,보통,위험,186230.95,447391.77,4
강서구,마곡동,더퍼스트스테이 호텔,2017,0,0.0,0.0927817334509661,0.1108,0.35,37.55690548,126.83542422,숙박업,숙박시설(생활숙박시설),19,14782.98,2.65,exact,기존숙박군,안전,안전,185458.36,450832.65,3
강서구,화곡동,진리스테이,1994,16,87.5,0.0,0.413,0.45,37.52662515,126.83873619,숙박업,"근린생활시설, 숙박시설",1,498.58,37.44,exact,기존숙박군,안전,보통,185745.24,447471.4,2
강서구,마곡동,인터시티 서울호텔,2015,0,0.0,0.1892419996385284,0.1136,0.35,37.55702444,126.83503956,숙박업,숙박시설 및 근린생활시설,19,16884.59,4.68,exact,기존숙박군,안전,안전,185424.39,450845.92,3
강서구,방화동,뱅크모텔,1971,0,0.0,1.1067094989007291,0.7305,0.04,37.56069828,126.80726899,숙박업,여관,1,307.47,62.53,exact,기존숙박군,위험,위험,182971.47,451258.34,2
강서구,화곡동,거기모텔,1998,12,100.0,0.0,0.138,0.04,37.52646425,126.84549309,숙박업,숙박시설,8,1838.06,48.03,exact,기존숙박군,보통,위험,186342.48,447452.54,4
강서구,마곡동,골든호텔,2017,0,0.0,0.2119702507160845,0.1108,0.04,37.55743549,126.83650887,숙박업,"숙박시설,위락시설",17,18058.64,3.43,exact,기존숙박군,안전,안전,185554.3,450891.31,3
강서구,화곡동,쟈스민모텔,1990,10,40.0,0.531879032963823,0.5554,0.7,37.54352172,126.84650628,숙박업,숙박시설,1,779.21,20.74,exact,기존숙박군,안전,안전,186435.13,449345.56,2
강서구,화곡동,제일여관,1970,23,95.7,0.8038127484474648,0.4553,1.0,37.53914304,126.84166551,숙박업,제1종근린생활시설,1,216.86,52.65,exact,기존숙박군,위험,위험,186006.51,448860.29,1
강서구,화곡동,랑뷰티크호텔(RANG BEAUTIQUE HOTEL),1988,26,96.2,0.831983625414161,0.5593,1.0,37.54416568,126.84531429,숙박업,숙박시설,1,1191.53,25.36,exact,기존숙박군,안전,안전,186329.9,449417.2,2
강서구,화곡동,유니온호텔,1996,15,66.7,1.0625072840259933,0.1408,0.7,37.54365234,126.84541462,숙박업,"일반숙박시설, 근린생활시설",1,816.03,13.68,exact,기존숙박군,안전,안전,186338.68,449360.22,1
강서구,화곡동,샤르망,1998,6,0.0,0.3087354816496133,0.138,0.7,37.54346404,126.8462568,숙박업,"숙박시설(여관 30객실), 근린생활시설",1,1068.79,22.24,exact,기존숙박군,안전,안전,186413.07,449339.19,6
강서구,화곡동,알프스,1981,20,100.0,0.7245633767933243,0.1623,0.45,37.53946339,126.84027219,숙박업,여관,1,487.28,53.65,exact,기존숙박군,위험,위험,185883.43,448896.05,4
강서구,화곡동,호텔 엔,1997,26,92.3,0.831983625414161,0.1394,1.0,37.52735485,126.84046791,숙박업,숙박시설,8,885.92,45.82,exact,기존숙박군,보통,보통,185898.45,447552.12,1
강서구,화곡동,타임스테이,1969,28,100.0,1.9244039438343497,0.1794,0.55,37.53178993,126.83789772,숙박업,"주택 및 목욕탕,근린생활시설",1,653.56,52.83,exact,기존숙박군,위험,위험,185672.11,448044.75,1
강서구,화곡동,HOTEL Voll One(호텔 볼 원),1996,13,100.0,0.0,0.5439,0.04,37.52621423,126.84586484,숙박업,숙박시설,1,1707.02,47.38,exact,기존숙박군,보통,보통,186375.29,447424.73,2
강서구,화곡동,케이투(K2),1994,20,100.0,0.0210534091978323,0.413,0.45,37.52702441,126.83826118,숙박업,숙박시설(여관),1,1275.26,41.37,exact,기존숙박군,보통,보통,185703.32,447515.78,2
강서구,염창동,(주)나이아가라관광호텔,2006,23,95.7,0.0,0.1265,0.04,37.54634585,126.87778933,숙박업,"숙박시설,위락시설,근린생활시설",13,9686.35,41.55,exact,기존숙박군,보통,보통,189200.15,449654.95,4
강서구,화곡동,호텔테마,2001,35,97.1,0.6041996945434491,0.1337,1.0,37.53838541,126.84076304,숙박업,숙박시설(여관),1,1406.15,50.14,exact,기존숙박군,보통,위험,185926.61,448776.34,1
강서구,화곡동,호텔에스,2001,13,53.8,0.8503327640823577,0.1337,0.04,37.5274941,126.84390375,숙박업,숙박시설(관광호텔50실),13,4997.4825,45.51,exact,기존숙박군,보통,보통,186202.18,447567.07,4
강서구,화곡동,샤르망모텔,1986,22,81.8,1.0326543208763124,0.1551,1.0,37.5470128,126.84756725,숙박업,"근린생활시설, 여관",1,810.41,39.47,exact,기존숙박군,보통,보통,186529.52,449732.88,1
강서구,화곡동,뉴테르모 호텔,1989,12,91.7,0.0,0.1509,0.04,37.52608084,126.84627195,숙박업,"대중음식점,여관",1,732.82,47.2,exact,기존숙박군,보통,보통,186411.25,447409.87,4
강서구,화곡동,빅토리아여관,1994,17,88.2,0.0,0.413,0.45,37.5266304,126.83883037,숙박업,"근린생활시설, 숙박시설",5,487.6,37.34,exact,기존숙박군,안전,보통,185753.56,447471.96,2
강서구,화곡동,러브레터,1986,4,0.0,3.050583062335114,0.5631,0.35,37.55072259,126.85076712,숙박업,"일반창고, 여관, 주택",1,595.73,58.98,exact,기존숙박군,위험,위험,186812.94,450144.16,5
강서구,화곡동,리치,1995,18,66.7,0.6496620686202065,0.1422,0.45,37.52695482,126.84051185,숙박업,"근린생활시설, 숙박시설",6,593.45,37.53,exact,기존숙박군,안전,보통,185902.26,447507.72,4
강서구,화곡동,앨리스 넥스트 도어,1996,3,66.7,0.0,0.1408,0.04,37.52628531,126.83995618,숙박업,일반숙박시설 및 제2종근린생활시설,1,1200.9,37.67,exact,기존숙박군,안전,보통,185853.01,447433.49,4
강서구,화곡동,아리아모텔,1994,16,87.5,0.0,0.1436,0.45,37.52662172,126.83863608,숙박업,"근린생활시설, 숙박시설",1,534.33,37.13,exact,기존숙박군,안전,보통,185736.39,447471.03,4
강서구,화곡동,골든프라자,1997,21,76.2,0.6931471805599453,0.1394,1.0,37.52713069,126.84048352,숙박업,숙박시설(여관),1,493.24,40.26,exact,기존숙박군,보통,보통,185899.78,447527.24,1
강서구,화곡동,호텔초콜렛,1989,12,100.0,0.0,0.1509,0.04,37.52651538,126.84593846,숙박업,숙박시설(여관),9,2569.02,50.71,exact,기존숙박군,보통,위험,186381.85,447458.15,4
강서구,화곡동,리치모텔,2008,10,100.0,0.0,0.1237,0.04,37.52666668,126.84626483,숙박업,숙박시설(여관),9,706.56,42.58,exact,기존숙박군,보통,보통,186410.73,447474.89,4
강서구,화곡동,보성장,1973,20,85.0,1.2124474313169082,0.45,0.45,37.52926828,126.83855011,숙박업,"점포, 변소, 여관, 주택",2,447.14,43.06,exact,기존숙박군,보통,보통,185729.29,447764.78,2
강서구,화곡동,커플모텔,1987,14,50.0,0.4265185173059967,0.1536,0.7,37.54357859,126.84554602,숙박업,숙박시설(단독주택),1,716.65,18.0,exact,기존숙박군,안전,안전,186350.28,449352.01,1
강서구,화곡동,어거스트,1997,23,100.0,0.7845813865195772,0.1394,1.0,37.54356399,126.8475667,숙박업,일반숙박시설,1,1082.98,29.02,exact,기존숙박군,안전,안전,186528.85,449350.1,1
강서구,외발산동,호텔 티제이,2003,4,0.0,0.0388398333162639,0.1308,0.85,37.54519551,126.81927928,숙박업,숙박시설,7,2927.55,63.07,exact,기존숙박군,위험,위험,184029.32,449535.61,6
강서구,화곡동,오프 스테이,1983,22,86.4,1.3146383722134554,0.4324,1.0,37.54380947,126.84511986,숙박업,"점포, 숙박시설, 주택",1,363.74,24.9,exact,기존숙박군,안전,안전,186312.66,449377.7,1
강서구,공항동,티파니,1970,1,0.0,0.1205160245124523,0.178,0.04,37.55733168,126.8089428,숙박업,"욕탕, 여관",1,578.51,69.38,exact,기존숙박군,위험,위험,183118.6,450884.38,3
강서구,화곡동,모텔노블레스,1989,22,100.0,0.0210534091978323,0.1509,0.45,37.52700313,126.83811658,숙박업,"근린생활시설, 여관",5,494.7,43.35,exact,기존숙박군,보통,보통,185690.54,447513.44,4
강서구,방화동,대성여인숙,1973,9,55.6,0.4608152031913293,0.45,0.55,37.57037515,126.80765122,숙박업,주택,1,127.54,45.23,exact,기존숙박군,보통,보통,183007.44,452332.29,2
강서구,공항동,제일여관,1973,5,60.0,0.1961823575861898,0.1737,0.04,37.55739897,126.80909561,숙박업,"근린생활시설, 여관, 점포, 휴게음식점, 주택",3,296.93,59.13,exact,기존숙박군,위험,위험,183132.12,450891.83,4
강서구,화곡동,청솔장,1988,15,93.3,0.0,0.1523,0.45,37.52673966,126.83829439,숙박업,"여관, 보일러실, 주차장",1,271.65,39.74,exact,기존숙박군,보통,보통,185706.21,447484.17,4
영등포구,(영등포동,별빛호텔(별),1982,1,100.0,0.0535842461341063,0.1608,1.0,37.51571739,126.90733785,숙박업,숙박시설,1,1169.93,39.52,exact,기존숙박군,보통,보통,191808.03,446252.59,1
영등포구,(양평동,스타장,1969,4,25.0,0.6359887667199967,0.457,0.08,37.53421449,126.89687624,숙박업,"근린생활시설, 주택",1,431.98,35.39,exact,기존숙박군,안전,보통,190885.4,448306.5,3
영등포구,(양평동,팔레스,1982,7,100.0,0.4861133259424962,0.4342,0.08,37.51896298,126.8896168,숙박업,"근린생활시설, 숙박시설",4,305.47,75.18,exact,기존숙박군,위험,위험,190241.78,446614.5,4
영등포구,신길동,은하수여관,1966,49,87.8,0.7292828868891217,0.4623,0.85,37.51149962,126.91952078,숙박업,"영업용, 주택",1,132.86,49.51,exact,기존숙박군,보통,위험,192884.68,445783.48,0
영등포구,(양평동,호텔 리버트리,1969,5,40.0,1.819632489407507,0.457,0.25,37.53378131,126.89817763,숙박업,영업,1,292.56,31.72,exact,기존숙박군,안전,안전,191000.37,448258.29,2
영등포구,영등포동,삼호여관,1969,27,85.2,1.049422044477338,0.1794,1.0,37.51126863,126.91081251,숙박업,근린생활시설,1,395.7,66.84,exact,기존숙박군,위험,위험,192114.74,445758.53,1
영등포구,(당산동,당산 KS Stay,1964,6,50.0,1.774665035868755,0.4658,1.0,37.53108375,126.90226212,숙박업,"여관, 물치",1,268.79,45.9,exact,기존숙박군,보통,보통,191361.07,447958.51,2
영등포구,대림동,티파니 모텔,1970,9,22.2,0.1162020076590646,0.4553,0.0,37.4864738,126.90459473,숙박업,근린생활시설,1,583.88,49.62,exact,기존숙박군,보통,위험,191562.22,443007.17,3
영등포구,(영등포동,씨에프모텔,2002,4,50.0,1.2221551234091264,0.1322,0.7,37.51577484,126.90912135,숙박업,숙박시설(여관),1,2076.91,29.03,exact,기존숙박군,안전,안전,191965.7,446258.81,6
영등포구,(영등포동,그곳에 호텔,1998,2,50.0,0.5343987914840576,0.406,0.18,37.51493902,126.9071251,숙박업,"숙박시설,위락시설",1,1794.82,27.67,exact,기존숙박군,안전,안전,191789.13,446166.22,4
영등포구,대림동,충남여인숙,1971,2,0.0,0.0094340322333586,0.4535,0.0,37.48734907,126.90567441,숙박업,"근린생활시설, 주택",1,338.87,48.2,exact,기존숙박군,보통,위험,191657.81,443104.21,3
영등포구,대림동,파나마모텔,1974,4,75.0,0.2576136617088932,0.4483,0.7,37.48740718,126.90294899,숙박업,"근린생활시설, 주택",1,285.56,40.09,exact,기존숙박군,보통,보통,191416.78,443110.91,2
영등포구,대림동,보성장여관,1970,17,29.4,0.7095987854519504,0.4553,0.85,37.48659256,126.90361072,숙박업,주택,1,351.31,47.69,exact,기존숙박군,보통,보통,191475.21,443020.44,2
영등포구,신길동,신길하우스,1971,10,70.0,1.5741919733724254,0.4535,0.7,37.50873312,126.91565662,숙박업,"주택, 점포",1,279.53,49.32,exact,기존숙박군,보통,위험,192542.77,445476.73,2
영등포구,신길동,1971 신풍인,1971,1,0.0,1.1816475172781,0.4535,0.25,37.49490242,126.90672969,숙박업,"주택, 점포",1,212.24,42.12,exact,기존숙박군,보통,보통,191751.97,443942.44,3
영등포구,(영등포동,데쟈트,2019,1,0.0,0.079336742236521,0.1079,0.18,37.5150525,126.90675463,숙박업,일반숙박시설,15,2388.5,26.06,exact,기존숙박군,안전,안전,191756.39,446178.84,3
영등포구,(영등포동,홈,2002,1,100.0,0.0535842461341063,0.1322,0.04,37.51577496,126.90776178,숙박업,숙박시설(여관),1,818.87,32.58,exact,기존숙박군,안전,안전,191845.51,446258.94,4
영등포구,(영등포동,프라임레지던스,1975,1,100.0,2.00372971994414,0.1708,0.25,37.5131442,126.9036083,숙박업,점포및병원,1,765.31,49.13,exact,기존숙박군,보통,위험,191478.01,445967.33,4
영등포구,(영등포동,Q모텔,1968,17,76.5,1.3560242968171343,0.4588,0.7,37.5153198,126.90898815,숙박업,"숙박시설,제1종근린생활시설(소매점)",1,249.58,44.85,exact,기존숙박군,보통,보통,191953.88,446208.32,2
영등포구,여의도동,호텔 코보스,2003,3,0.0,3.677273907993628,0.1308,0.18,37.52740183,126.91983276,숙박업,숙박시설(호텔),13,4415.09,62.95,exact,기존숙박군,위험,위험,192913.77,447548.4,5
영등포구,(영등포동,라움,1985,1,100.0,0.0622423088772209,0.1565,0.18,37.51537413,126.90747054,숙박업,숙박시설(여관),6,1107.03,39.75,exact,기존숙박군,보통,보통,191819.72,446214.48,4
영등포구,(영등포동,아이리스 호텔,2018,16,50.0,0.5765102768341844,0.1094,0.04,37.51599326,126.90566402,숙박업,숙박시설,1,491.57,16.65,exact,기존숙박군,안전,안전,191660.08,446283.35,4
영등포구,대림동,행운여인숙,1968,18,33.3,0.4800243438074503,0.4588,0.85,37.48671561,126.90371802,숙박업,주택,1,307.28,48.68,exact,기존숙박군,보통,위험,191484.71,443034.08,2
영등포구,(영등포동,호텔 바모스,2020,30,63.3,1.2312567632744045,0.1065,1.0,37.51723716,126.90790157,관광숙박업,숙박시설,9,448.0,23.66,exact,기존숙박군,안전,안전,191858.03,446421.21,1
영등포구,여의도동,라다 호텔,1982,0,0.0,0.5920510636885765,0.1608,0.08,37.51759315,126.92952066,숙박업,"제2근린생활시설,위락시설",1,5636.87,12.95,exact,기존숙박군,안전,안전,193769.3,446459.07,3
영등포구,신길동,파크여관,1970,59,83.1,0.4353180712578455,0.4553,1.0,37.50920872,126.90966994,숙박업,주택,1,173.22,82.9,exact,기존숙박군,위험,위험,192013.5,445530.01,0
영등포구,선유동,스위트 하우스,1977,20,85.0,1.6284647874887943,0.1679,0.25,37.52093563,126.89124364,숙박업,"여관, 점포, 주택",1,674.71,67.92,exact,기존숙박군,위험,위험,190385.85,446833.27,4
영등포구,(영등포동,미림게스트하우스(guesthouse),1982,34,23.5,0.7731898882334818,0.1608,0.04,37.5156048,126.90392589,숙박업,"근린생활시설,여관",1,494.07,39.79,exact,기존숙박군,보통,보통,191506.37,446240.39,4
영등포구,(영등포동,호텔리더스,2003,7,42.9,1.2592946703585832,0.1308,0.7,37.51568625,126.90952834,숙박업,숙박시설(여관),11,2423.09,31.89,exact,기존숙박군,안전,안전,192001.68,446248.94,6
영등포구,(양평동,Y. ROAD 135,1965,5,0.0,0.6911767365726466,0.1851,0.85,37.52033345,126.88812648,숙박업,"주택, 점포",1,340.5,87.03,exact,기존숙박군,위험,위험,190110.22,446766.76,6
영등포구,신길동,삼성장여관,1969,0,0.0,0.2377548984952738,0.457,0.7,37.50441709,126.90916906,숙박업,영업용,1,116.03,47.72,exact,기존숙박군,보통,보통,191968.71,444998.24,6
영등포구,대림동,서광여관,1973,2,0.0,0.321465133695426,0.45,0.0,37.48742525,126.90545781,숙박업,"주택, 근린생활시설",1,158.22,46.95,exact,기존숙박군,보통,보통,191638.66,443112.69,3
영등포구,(영등포동,앤스테이,1983,8,75.0,1.3296754671203828,0.1594,0.7,37.51557239,126.90906426,숙박업,"근린생활시설, 숙박시설, 위락시설",1,299.0,37.79,exact,기존숙박군,안전,보통,191960.64,446236.34,1
영등포구,도림동,호텔마루,1983,5,0.0,0.1177830356563834,0.1594,1.0,37.50476727,126.90181267,숙박업,"근린생활시설, 목욕탕, 여관",1,1984.175,57.24,exact,기존숙박군,위험,위험,191318.29,445037.76,6
영등포구,(영등포동,은성장모텔,1963,27,29.6,1.8392260064669788,0.4676,0.7,37.51592269,126.90366636,숙박업,영업용,1,166.29,43.32,exact,기존숙박군,보통,보통,191483.46,446275.7,2
영등포구,신길동,스테이플라츠,1960,44,90.9,1.4234733643616446,0.4729,0.85,37.51066101,126.91952492,숙박업,"숙박시설, 영업용",1,154.64,48.71,exact,기존숙박군,보통,위험,192884.97,445690.4,0
영등포구,신길동,엔엠다다름 호텔(N.M.Dadareum  Hotel),1969,1,100.0,2.411187102576043,0.457,0.25,37.50461228,126.90952336,숙박업,"주택, 영업용",1,176.53,65.21,exact,기존숙박군,위험,위험,192000.05,445019.87,5
영등포구,(양평동,양남여관,1978,4,25.0,0.2056689207909458,0.1665,0.35,37.51988672,126.8900107,숙박업,"여관, 점포, 주택",1,358.67,67.06,exact,기존숙박군,위험,위험,190276.73,446716.98,3
영등포구,(영등포동,금화장여관,1982,17,11.8,0.7461716488681657,0.1608,0.35,37.51824016,126.90159924,숙박업,"여관, 점포, 근린생활시설",1,715.05,33.56,exact,기존숙박군,안전,안전,191300.98,446533.1,3
영등포구,신길동,동원여관,1966,53,88.7,1.458312953523379,0.4623,1.0,37.50789505,126.91250006,숙박업,주택,1,141.59,74.46,exact,기존숙박군,위험,위험,192263.59,445383.97,0
영등포구,신길동,엔엠다다름 호텔(N.M.Dadareum Hotel),1966,0,0.0,2.407296047083076,0.4623,0.25,37.50471213,126.90950274,숙박업,"주택, 영업용",1,234.09,50.57,exact,기존숙박군,보통,위험,191998.24,445030.96,5
영등포구,(영등포동,넘버25영등포점(영등포테마),2000,4,50.0,0.8139836537032191,0.1351,0.18,37.5152363,126.9075592,숙박업,여관,1,1381.81,27.28,exact,기존숙박군,안전,안전,191827.54,446199.17,4
영등포구,신길동,플라워하우스,1973,31,90.3,0.7039115471471038,0.45,0.85,37.49712203,126.90720529,숙박업,사무소,1,153.72,41.51,exact,기존숙박군,보통,보통,191794.27,444188.75,0
영등포구,(당산동,조이빌,1980,6,33.3,1.4135069246447751,0.1637,0.35,37.52431897,126.89538448,숙박업,"여관, 근린생활시설",1,992.72,57.16,exact,기존숙박군,위험,위험,190752.33,447208.36,3
영등포구,(양평동,선유도,1983,6,33.3,1.0342037136031013,0.1594,0.08,37.53437913,126.89705715,숙박업,"여관, 근린생활시설",1,731.52,25.46,exact,기존숙박군,안전,안전,190901.41,448324.75,3
영등포구,(영등포동,맥스모텔,1982,16,56.2,1.557670347229028,0.1608,0.7,37.51836789,126.90482823,숙박업,"여관, 음식점, 점포",1,1341.82,21.69,exact,기존숙박군,안전,안전,191586.45,446546.98,1
영등포구,(영등포동,온천 모텔,1989,7,71.4,1.2618954520586405,0.1509,0.7,37.51468253,126.90675632,숙박업,"여관및근린생활시설,위락시설",1,635.58,33.8,exact,기존숙박군,안전,안전,191756.5,446137.78,1
영등포구,(영등포동,자매여인숙,1935,10,90.0,2.457507675599886,0.9503,0.85,37.51799546,126.90625362,숙박업,주택,1,19.83,50.1,exact,기존숙박군,보통,위험,191712.42,446505.52,2
영등포구,(당산동,향도여관,1971,3,66.7,0.1499401472909148,0.4535,0.25,37.51960274,126.89761288,숙박업,"주택, 근린생활시설",1,253.88,46.22,exact,기존숙박군,보통,보통,190948.74,446684.7,2
영등포구,선유동,영포장모텔,1980,7,57.1,0.8945879954286607,0.1637,0.35,37.51966906,126.89112808,숙박업,"근린생활시설, 숙박시설",1,607.27,61.93,exact,기존숙박군,위험,위험,190375.48,446692.71,4
영등포구,신길동,로체모텔,1966,5,20.0,1.7300068666030517,0.4623,0.7,37.50965931,126.9232469,숙박업,여관,1,586.05,32.85,exact,기존숙박군,안전,안전,193213.95,445578.95,2
영등포구,신길동,로또모텔,1983,2,100.0,0.0423792229688614,0.1594,1.0,37.49999014,126.90295131,숙박업,"근린생활시설, 목욕탕, 여관",1,449.16,27.59,exact,기존숙박군,안전,안전,191418.42,444507.45,1
영등포구,(당산동,수경여관,1972,4,75.0,0.534082485930258,0.4518,0.55,37.51920985,126.89793327,숙박업,제2종근린생활시설,1,268.11,45.99,exact,기존숙박군,보통,보통,190977.02,446641.07,2
영등포구,신길동,테마모텔,1971,1,100.0,0.4464602478110874,0.1766,0.7,37.50393899,126.90991773,숙박업,"주택, 근린생활시설",1,313.46,62.71,exact,기존숙박군,위험,위험,192034.85,444945.11,1
영등포구,(당산동,S L  모텔,1981,7,28.6,1.398291077407522,0.1623,0.35,37.52429217,126.89554262,숙박업,"여관, 근린생활시설",1,1013.48,57.67,exact,기존숙박군,위험,위험,190766.3,447205.37,3
영등포구,신길동,성원여인숙,1969,52,78.8,0.6002151231605879,0.457,1.0,37.50884384,126.90994624,숙박업,점포,1,236.73,80.51,exact,기존숙박군,위험,위험,192037.89,445489.49,0
영등포구,신길동,미화여관,1969,38,86.8,0.6375154845737966,0.457,1.0,37.50932383,126.91700051,숙박업,"근린생활시설, 주택",1,167.93,53.44,exact,기존숙박군,위험,위험,192661.65,445542.18,0
영등포구,(양평동,해피트리,1968,5,40.0,0.8063714326779862,0.4588,0.08,37.53419453,126.89701545,숙박업,점포,1,351.15,33.29,exact,기존숙박군,안전,안전,190897.7,448304.27,2
영등포구,신길동,민모텔,1977,4,0.0,0.0,0.443,0.08,37.49583854,126.91729731,숙박업,"점포,여관",1,219.52,31.87,exact,기존숙박군,안전,안전,192686.57,444045.47,3
영등포구,대림동,미도여관,1967,5,0.0,0.028039220064393,0.4606,0.0,37.48605527,126.9045317,숙박업,"주택, 영업용",1,349.6,49.26,exact,기존숙박군,보통,위험,191556.6,442960.72,3
영등포구,신길동,모텔봄 보라매역점,1982,0,0.0,0.0,0.1608,0.08,37.49635627,126.91808706,숙박업,"근린생활시설, 여관",1,467.76,15.17,exact,기존숙박군,안전,안전,192756.46,444102.87,3
영등포구,(영등포동,경화장,1969,10,80.0,1.3560242968171343,0.457,0.7,37.51553369,126.90919135,숙박업,"근린생활시설,점포,여관",1,506.75,44.19,exact,기존숙박군,보통,보통,191971.87,446232.04,2
영등포구,(영등포동,신영 모텔,2003,1,0.0,0.079336742236521,0.1308,0.18,37.5149358,126.90611712,숙박업,숙박시설,7,877.47,31.75,exact,기존숙박군,안전,안전,191700.02,446165.95,3
영등포구,(영등포동,대지여인숙,1965,3,0.0,0.7669333506191766,0.4641,0.35,37.51792497,126.90528864,숙박업,영업용,1,233.92,35.17,exact,기존숙박군,안전,보통,191627.11,446497.78,3
