X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,총층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,구,동,위도,경도,최근접_안전센터,안전센터_유클리드m,최근접_소방서,소방서_유클리드m,최근접_거리m,이동시간초,예상도착초,담당_안전센터,담당_소방서,승인연도,건물나이,소방접근성_점수,반경_50m_건물수,집중도(%),주요_시설군,위험점수_PCA,위험점수_AHP,군집,노후도_zscore,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,숙소ID,인접도로명,인접도로폭,지도표시도로폭,도로폭_출처,도로폭_도로구간매칭,도로폭_거리m,공식도로폭m,도로폭_위험도,도로폭_속도계수,도로폭_보정이동시간초,도로폭_보정예상도착초,실폭도로ID,실폭도로일련번호,도로구간관리번호,도로명코드,구조_노후_통합점수,상업비율(%)
198912.882064705,452284.28899958,서울특별시 종로구 낙원동 98-1번지,11110,13700,0,98,1,소락방 주식회사,100216733,서울특별시 종로구 수표로 132-1 (낙원동),262.8,21.0,철근콘크리트조,04000,근린생활시설,6,0,6,19710528.0,,0,0,0.0,종로구,낙원동,37.57009871,126.98769431,종로119안전센터,436.0,종로소방서,759.0,436.0,52.0,114.0,종로119안전센터,종로소방서,1971.0,54.0,0.782,7.0,85.7,상업,83.26,44.24,1.0,1.2452330545889898,167.0,0.3642775497015497,31.0,종로,폭35-40m,6m미만,API,교차,0.0,35.0,0.08,0.95,49.0,109.0,2584.0,214.0,687.0,3100013.0,0.1766,94.12
199969.999699615,452226.549323254,서울특별시 종로구 연지동 258-4번지,11110,16000,0,258,4,스테이누아 종로,100215947,서울특별시 종로구 대학로1길 34-11 (연지동),454.58,21.0,"철근콘크리트조, 조적조",04000,제2종근린생활시설,5,1,6,19920710.0,19910211.0,0,0,0.0,종로구,연지동,37.56957912,126.99966041,종로119안전센터,667.0,종로소방서,1331.0,667.0,80.0,138.0,연건119안전센터,종로소방서,1992.0,33.0,0.6665,17.0,94.1,상업,91.98,48.73,1.0,0.0334191332194742,1292.0,1.4960019827707285,32.0,종로,폭35-40m,6m미만,API,교차,12.77,35.0,0.08,0.95,76.0,136.0,2584.0,214.0,687.0,3100013.0,0.4165,0.0
198786.901723323,451865.494241718,서울특별시 종로구 관철동 7-11번지,11110,13500,0,7,11,1996 종로인,1002119652,서울특별시 종로구 종로14길 19 (관철동),2600.33,21.0,철근콘크리트조,04000,제2종근린생활시설,7,2,9,19961125.0,19940726.0,2,0,1.0,종로구,관철동,37.56632523,126.98626896,충무로119안전센터,752.0,종로소방서,1185.0,752.0,90.0,150.0,세종로119안전센터,종로소방서,1996.0,29.0,0.624,2.0,50.0,사무,48.46,39.88,0.0,-0.1974025660890049,94.0,1.2840155119994725,33.0,을지로,폭30-35m,6m미만,API,교차,8.57,30.0,0.12,0.96,86.0,146.0,1605.0,584.0,1516.0,3101006.0,0.1408,76.19
198984.604875284,451902.022816125,서울특별시 종로구 관수동 13-2번지,11110,15500,0,13,2,THE EXTAY LOUNGE,1000000000000001505482,서울특별시 종로구 수표로 91 (관수동),2987.26,21.0,철근콘크리트구조,04000,제2종근린생활시설,11,2,13,20230321.0,20190821.0,0,0,1.0,종로구,관수동,37.56665459,126.98850671,종로119안전센터,619.0,종로소방서,1144.0,619.0,74.0,132.0,종로119안전센터,종로소방서,2023.0,2.0,0.6905,21.0,76.2,상업,74.88,32.8,0.0,-1.7554490364212394,726.0,0.8184642999558599,34.0,을지로9길,폭10-12m,폭8-10m,API,교차,4.06,11.0,0.55,1.08,80.0,140.0,1480.0,248.0,536.0,4103264.0,0.1022,0.0
198743.189527622,451823.235571773,서울특별시 종로구 관철동 11-24번지,11110,13500,0,11,24,먼슬리브 종로 종각역 호텔 스테이,1002124486,서울특별시 종로구 삼일대로15길 17 (관철동),1943.52,21.0,철근콘크리트조,10000,근린생활시설(교육연구및복지시설),9,2,11,19921201.0,19910404.0,1,0,1.0,종로구,관철동,37.56594442,126.98577426,충무로119안전센터,762.0,종로소방서,1233.0,762.0,91.0,150.0,세종로119안전센터,종로소방서,1992.0,33.0,0.619,2.0,100.0,기타,96.63,49.8,1.0,0.0334191332194742,169.0,1.7394910406822983,35.0,퇴계로,폭35-40m,6m미만,API,교차,0.0,39.0,0.08,0.95,86.0,146.0,1723.0,350.0,1507.0,3101011.0,0.1465,0.0
198469.85451949,452315.746209246,서울특별시 종로구 견지동 65-1번지,11110,12900,0,65,1,더프리마호텔 종로,100218684,서울특별시 종로구 우정국로 46 (견지동),6074.37,21.0,철근콘크리트조,15000,숙박시설,11,1,12,19710408.0,,2,0,0.0,종로구,견지동,37.57038151,126.98267937,세종로119안전센터,859.0,종로소방서,853.0,853.0,102.0,162.0,세종로119안전센터,종로소방서,1971.0,54.0,0.5735,0.0,0.0,없음,0.29,45.18,0.0,1.2452330545889898,59.0,0.414123170851279,36.0,종로,폭35-40m,6m미만,API,교차,0.0,35.0,0.08,0.95,97.0,157.0,2584.0,214.0,687.0,3100013.0,0.1766,40.0
201770.687981914,452337.690748925,서울특별시 종로구 숭인동 202-13번지,11110,17500,0,202,13,서울앤호텔 동대문,10021100207026,서울특별시 종로구 종로66가길 21 (숭인동),2507.0,21.0,철근콘크리트구조,15000,"숙박시설(호스텔),근린생활시설",14,2,16,20170529.0,20141231.0,0,1,1.0,종로구,숭인동,37.5705788,127.02004352,무학119안전센터,754.0,중부소방서,745.0,745.0,89.0,150.0,,,2017.0,8.0,0.6275,10.0,60.0,주택,58.55,34.87,0.0,-1.4092164874585205,1084.0,1.6992974632002564,37.0,난계로21길,6m미만,6m미만,API,교차,20.73,4.0,1.0,1.3,116.0,176.0,1986.0,158.0,1574.0,4103008.0,0.1108,61.84
199094.426974085,452705.663555768,서울특별시 종로구 와룡동 116-1번지,11110,13000,0,116,1,클래식 아파트먼트 익선,1002112734,서울특별시 종로구 돈화문로 92 (와룡동),528.91,21.0,철근콘크리트조,15000,숙박시설,5,1,6,19650621.0,,0,0,1.0,종로구,와룡동,37.57389547,126.9897488,종로119안전센터,373.0,종로소방서,380.0,373.0,45.0,102.0,종로119안전센터,종로소방서,1965.0,60.0,0.8135,76.0,61.8,상업,65.04,56.79,1.0,1.5914656035517083,262.0,1.244643844056864,38.0,돈화문로11다길,6m미만,6m미만,API,교차,8.96,3.0,1.0,1.3,58.0,118.0,515.0,294.0,1898.0,4100053.0,0.1851,63.16
200179.814528611,452151.358602176,서울특별시 종로구 효제동 245-11번지,11110,16200,0,245,11,하우스 오손 종묘점,1002121301,서울특별시 종로구 대학로2길 13 (효제동),554.04,21.0,"철근콘크리트조, 연와조",15000,숙박시설,5,1,6,19910918.0,19900628.0,0,0,0.0,종로구,효제동,37.56890164,127.00203539,종로119안전센터,889.0,중부소방서,1261.0,889.0,107.0,168.0,연건119안전센터,종로소방서,1991.0,34.0,0.5555,19.0,63.2,상업,62.39,53.34,0.0,0.091124558046594,199.0,0.9573707576176196,39.0,무교로,폭20-25m,폭20-25m,공식만,교차,0.0,20.0,0.25,1.0,107.0,167.0,1435.0,678.0,1512.0,3005002.0,0.4183,83.33
199221.509430179,451851.540972503,서울특별시 종로구 관수동 87번지,11110,15500,0,87,0,HELLO HOSTEL,100215467,서울특별시 종로구 돈화문로 5-5 (관수동),969.32,21.0,철근콘크리트조,03000,제1종근린생활시설,6,0,6,19651030.0,,0,0,0.0,종로구,관수동,37.56619998,126.99118829,충무로119안전센터,479.0,종로소방서,1230.0,479.0,57.0,120.0,종로119안전센터,종로소방서,1965.0,60.0,0.7605,24.0,83.3,상업,82.16,51.94,1.0,1.5914656035517083,605.0,0.7206876474967924,40.0,을지로,폭30-35m,6m미만,API,교차,0.0,30.0,0.12,0.96,55.0,115.0,1605.0,584.0,1516.0,3101006.0,0.1851,0.0
198237.929525915,452179.998288835,서울특별시 종로구 청진동 11-6번지,11110,12200,0,11,6,하나데이즈 종로광화문(Hana Days Jongno-Gwanghwamun,1002117292,서울특별시 종로구 종로5길 32-5 (청진동),1578.9,21.0,철근콘크리트조,15000,숙박시설,6,1,7,19711207.0,,0,0,0.0,종로구,청진동,37.56915801,126.9800544,세종로119안전센터,1103.0,종로소방서,1097.0,1097.0,132.0,192.0,세종로119안전센터,종로소방서,1971.0,54.0,0.4515,0.0,0.0,없음,0.32,54.69,0.0,1.2452330545889898,174.0,2.597384633214691,41.0,청계천로,폭25-30m,폭25-30m,공식만,교차,0.0,25.0,0.18,0.98,129.0,189.0,1707.0,422.0,1513.0,3100021.0,0.1766,40.74
201741.476646868,452548.707959757,서울특별시 종로구 숭인동 178-90번지,11110,17500,0,178,90,브릭 스테이 (BRIC STAY),1002127596,서울특별시 종로구 종로65길 12-22 (숭인동),258.29,21.0,철근콘크리트구조,15000,숙박시설,3,1,4,19991130.0,19960117.0,0,0,0.0,종로구,숭인동,37.57248011,127.01971336,숭인119안전센터,612.0,중부소방서,917.0,612.0,73.0,132.0,,,1999.0,26.0,0.694,27.0,44.4,기타,44.77,38.31,1.0,-0.3705188405703643,86.0,0.3035351275471273,42.0,난계로27길,폭6-8m,6m미만,API,교차,13.24,7.0,0.85,1.22,89.0,149.0,1203.0,268.0,746.0,4100028.0,0.1365,59.46
200349.182282318,452499.369331122,서울특별시 종로구 충신동 148번지,11110,16700,0,148,0,연경당,10021100218065,서울특별시 종로구 율곡로22길 12-14 (충신동),635.2,21.0,철근콘크리트구조,03000,제1종근린생활시설,8,1,9,20191030.0,20170802.0,1,0,1.0,종로구,충신동,37.57203715,127.00395269,연건119안전센터,836.0,중부소방서,1283.0,836.0,100.0,162.0,숭인119안전센터,종로소방서,2019.0,6.0,0.582,37.0,59.5,상업,59.94,43.99,0.0,-1.52462733711276,121.0,0.6931471805599453,43.0,대학로2길,6m미만,6m미만,API,교차,14.55,4.0,1.0,1.3,130.0,190.0,1016.0,246.0,1418.0,4100038.0,0.1079,54.55
201643.277882724,452339.843125652,서울특별시 종로구 숭인동 217-19번지,11110,17500,0,217,19,호텔 DM,10021100221445,서울특별시 종로구 난계로29길 73 (숭인동),2994.06,21.0,철근콘크리트구조,15000,숙박시설,9,2,11,20200901.0,20170817.0,2,0,1.0,종로구,숭인동,37.57059843,127.01860129,을지로119안전센터,696.0,중부소방서,686.0,686.0,82.0,144.0,,,2020.0,5.0,0.657,11.0,54.5,상업,53.31,30.75,0.0,-1.58233276193988,339.0,0.8746092615811812,44.0,무교로,폭20-25m,폭20-25m,공식만,교차,0.0,20.0,0.25,1.0,82.0,142.0,1435.0,678.0,1512.0,3005002.0,0.1065,0.0
199821.363678095,452603.475535058,서울특별시 종로구 원남동 49-17번지,11110,15900,0,49,17,오라카이 대학로 호텔,10021100215645,서울특별시 종로구 율곡로 180 (원남동),19412.5,21.0,철근콘크리트구조,15000,숙박시설(관광숙박시설),15,5,20,20190430.0,20160201.0,4,1,1.0,종로구,원남동,37.57297519,126.99797784,종로119안전센터,526.0,종로소방서,1004.0,526.0,63.0,126.0,연건119안전센터,종로소방서,2019.0,6.0,0.737,5.0,60.0,기타,58.17,24.35,0.0,-1.52462733711276,364.0,1.0632729222228008,45.0,창경궁로,폭25-30m,폭25-30m,공식만,교차,18.73,28.0,0.18,0.98,62.0,122.0,376.0,703.0,390.0,3005008.0,0.1079,0.0
200841.176868527,452049.502624754,서울특별시 종로구 창신동 444-5번지,11110,17400,0,444,5,D-STAY HOSTEL,100217757,서울특별시 종로구 종로46길 20 (창신동),732.78,21.0,철근콘크리트조,04000,제2종근린생활시설,5,1,6,19681220.0,,0,0,0.0,종로구,창신동,37.56798355,127.00952148,을지로119안전센터,270.0,중부소방서,622.0,270.0,32.0,90.0,,,1968.0,57.0,0.865,6.0,100.0,기타,96.96,40.99,1.0,1.4183493290703493,33.0,0.1482530044498824,46.0,퇴계로,폭35-40m,6m미만,API,교차,0.0,39.0,0.08,0.95,30.0,90.0,1723.0,350.0,1507.0,3101011.0,0.1808,71.43
199009.716569888,452188.241668341,서울특별시 종로구 돈의동 76-2번지,11110,15300,0,76,2,더 메이 호텔,10021100219325,서울특별시 종로구 수표로26길 10 (돈의동),1992.3,21.0,철근콘크리트구조,15000,일반숙박시설,10,1,11,20200221.0,20170703.0,2,0,1.0,종로구,돈의동,37.56923344,126.98879056,종로119안전센터,392.0,종로소방서,860.0,392.0,47.0,108.0,종로119안전센터,종로소방서,2020.0,5.0,0.804,21.0,71.4,상업,70.24,24.36,1.0,-1.58233276193988,553.0,0.9408455369813622,47.0,수표로,폭12-15m,6m미만,API,교차,0.0,14.0,0.45,1.04,49.0,109.0,1025.0,196.0,1902.0,3005006.0,0.1065,43.33
201936.189136207,452665.980629598,서울특별시 종로구 숭인동 1142번지,11110,17500,0,1142,0,루나하우스,1002122366,서울특별시 종로구 보문로1길 8 (숭인동),262.58,11.0,"연와조, 세멘벽돌조",15000,숙박시설,3,1,4,19700722.0,,0,0,0.0,종로구,숭인동,37.57353634,127.0219178,숭인119안전센터,467.0,중부소방서,1111.0,467.0,56.0,114.0,,,1970.0,55.0,0.7665,30.0,43.3,상업,44.03,44.57,1.0,1.3029384794161096,605.0,1.2512891288770671,48.0,난계로27길,폭6-8m,6m미만,API,교차,0.0,7.0,0.85,1.22,68.0,128.0,1203.0,268.0,746.0,4100028.0,0.4553,50.0
198946.090371308,452525.716079111,서울특별시 종로구 익선동 33-7번지,11110,13300,0,33,7,엠제이호텔,1002118184,서울특별시 종로구 삼일대로32가길 15 (익선동),1347.59,21.0,철근콘크리트구조,15000,숙박시설,7,1,8,20050322.0,20040618.0,1,0,1.0,종로구,익선동,37.57227399,126.98806987,종로119안전센터,398.0,종로소방서,518.0,398.0,48.0,108.0,종로119안전센터,종로소방서,2005.0,20.0,0.801,18.0,50.0,상업,49.49,26.36,1.0,-0.716751389533083,1421.0,2.672021859258811,49.0,종로17길,폭8-10m,폭6-8m,API,교차,13.66,9.0,0.7,1.14,55.0,115.0,865.0,214.0,842.0,4100310.0,0.1279,71.43
199022.300982384,452472.976006603,서울특별시 종로구 익선동 89번지,11110,13300,0,89,0,킹스가든,10021100193437,서울특별시 종로구 삼일대로32가길 38 (익선동),547.56,21.0,철근콘크리트구조,15000,숙박시설,9,1,10,20121116.0,20120111.0,1,0,1.0,종로구,익선동,37.57179889,126.98893263,종로119안전센터,312.0,종로소방서,579.0,312.0,37.0,96.0,종로119안전센터,종로소방서,2012.0,13.0,0.844,21.0,71.4,상업,70.27,24.39,1.0,-1.1206893633229216,1181.0,2.500969678805677,50.0,종로17길,폭8-10m,폭6-8m,API,교차,23.75,9.0,0.7,1.14,42.0,102.0,865.0,214.0,842.0,4100310.0,0.1179,0.0
198600.044394976,451890.546463187,서울특별시 종로구 관철동 19-16번지,11110,13500,0,19,16,수레지던스,1002121110,서울특별시 종로구 삼일대로17길 46 (관철동),678.65,21.0,철근콘크리트조,04000,제2종근린생활시설,5,1,6,19810909.0,,0,0,0.0,종로구,관철동,37.56655068,126.98415388,종로119안전센터,898.0,종로소방서,1196.0,898.0,108.0,168.0,세종로119안전센터,종로소방서,1981.0,44.0,0.551,5.0,60.0,기타,58.38,53.76,0.0,0.6681788063177919,27.0,0.5596157879354227,51.0,남대문로10길,폭10-12m,폭6-8m,API,교차,19.18,10.0,0.55,1.08,117.0,177.0,2124.0,169.0,1225.0,4103012.0,0.1623,30.0
201214.620228217,452180.406567952,서울특별시 종로구 창신동 329-18번지,11110,17400,0,329,18,동대문 서울달빛,1002116887,서울특별시 종로구 종로54길 9-10 (창신동),817.19,21.0,철근콘크리트조,03000,숙박시설,3,1,4,19821103.0,,0,0,0.0,종로구,창신동,37.56916257,127.01374879,을지로119안전센터,286.0,중부소방서,491.0,286.0,34.0,96.0,,,1982.0,43.0,0.857,10.0,40.0,기타,39.39,27.51,1.0,0.6104733814906721,1319.0,1.9997770917556368,52.0,마장로1길,6m미만,폭10-12m,API,교차,9.22,5.0,1.0,1.3,44.0,104.0,2695.0,100.0,555.0,4103137.0,0.1608,54.55
200073.606445663,452544.53788058,서울특별시 종로구 연건동 195-14번지,11110,16600,0,195,14,브루클린,1000000000000004990625,서울특별시 종로구 창경궁로16길 73-4 (연건동),1330.79,21.0,철근콘크리트구조,15000,숙박시설,10,2,12,20250120.0,20220603.0,1,0,1.0,종로구,연건동,37.57244418,127.00083322,종로119안전센터,754.0,종로소방서,1257.0,754.0,90.0,150.0,연건119안전센터,종로소방서,2025.0,0.0,0.623,11.0,54.5,상업,53.29,31.44,0.0,-1.8708598860754788,300.0,1.0283354452521425,53.0,대학로1길,6m미만,6m미만,API,교차,22.08,5.0,1.0,1.3,117.0,177.0,1115.0,243.0,696.0,4100037.0,0.1,63.64
201649.840328936,452323.368074798,서울특별시 종로구 숭인동 217-26번지,11110,17500,0,217,26,케이디 호스텔,10021100215685,서울특별시 종로구 종로62길 17 (숭인동),2899.06,21.0,철근콘크리트구조,14000,업무시설,9,2,11,20190514.0,20170710.0,2,0,0.0,종로구,숭인동,37.57044997,127.01867554,무학119안전센터,684.0,중부소방서,674.0,674.0,81.0,138.0,,,2019.0,6.0,0.663,22.0,63.6,상업,62.84,34.75,0.0,-1.52462733711276,294.0,0.7940648516932153,54.0,마장로9길,폭8-10m,폭10-12m,API,교차,2.19,8.0,0.7,1.14,92.0,152.0,2410.0,60.0,1702.0,4103141.0,0.1079,64.0
199302.818541341,451834.817165156,서울특별시 종로구 장사동 227-1번지,11110,15400,0,227,1,센추럴,1002111398,서울특별시 종로구 청계천로 137 (장사동),6309.22,21.0,철근콘크리트조,15000,"숙박시설(호텔), 위락시설(주점영업)",9,1,10,19690407.0,,0,0,0.0,종로구,장사동,37.56604937,126.99210865,충무로119안전센터,442.0,종로소방서,1269.0,442.0,53.0,114.0,종로119안전센터,종로소방서,1969.0,56.0,0.779,25.0,64.0,상업,63.62,46.1,1.0,1.3606439042432297,709.0,2.574111725223541,55.0,을지로14길,폭6-8m,6m미만,API,교차,3.14,6.0,0.85,1.22,65.0,125.0,2087.0,261.0,104.0,4103235.0,0.1794,57.14
201302.883783666,451982.388503793,서울특별시 종로구 창신동 436-73번지,11110,17400,0,436,73,VATICA HOTEL(바티카 호텔),1002110032,서울특별시 종로구 청계천로 341 (창신동),2331.84,21.0,철근콘크리트조,15000,영업용,8,1,9,19691008.0,,0,0,0.0,종로구,창신동,37.56737832,127.01474752,을지로119안전센터,227.0,중부소방서,276.0,227.0,27.0,90.0,,,1969.0,56.0,0.8865,14.0,57.1,상업,56.19,33.99,1.0,1.3606439042432297,12.0,0.0564856021345574,56.0,다산로47길,폭6-8m,폭6-8m,API,교차,24.24,6.0,0.85,1.22,33.0,93.0,1609.0,330.0,696.0,4103070.0,0.1794,0.0
199747.024385135,453304.910568114,서울특별시 종로구 명륜4가 188-12번지,11110,17200,0,188,12,호스텔 데이,100219031,서울특별시 종로구 창경궁로 224 (명륜4가),2139.35,21.0,철근콘크리트조,04000,제1종근린생활시설,7,1,8,19980511.0,19960920.0,1,0,1.0,종로구,,37.57929506,126.99713608,연건119안전센터,420.0,종로소방서,869.0,420.0,50.0,108.0,,,1998.0,27.0,0.79,5.0,100.0,기타,96.78,34.82,1.0,-0.3128134157432445,45.0,2.6288008294480694,57.0,창경궁로,폭25-30m,폭25-30m,공식만,교차,30.12,28.0,0.18,0.98,49.0,109.0,376.0,703.0,390.0,3005008.0,0.138,0.0
201895.419403144,452395.129773561,서울특별시 종로구 숭인동 1405번지,11110,17500,0,1405,0,루미아호텔,10021100208285,서울특별시 종로구 난계로29길 19-11 (숭인동),1997.89,21.0,철근콘크리트구조,15000,관광숙박시설,14,1,15,20171101.0,20151208.0,1,1,1.0,종로구,숭인동,37.57109607,127.02145559,숭인119안전센터,739.0,중부소방서,864.0,739.0,89.0,150.0,,,2017.0,8.0,0.6305,2.0,100.0,주택,96.52,39.09,0.0,-1.4092164874585205,75.0,0.2694761079552084,58.0,무교로,폭20-25m,폭20-25m,공식만,교차,60.87,20.0,0.25,1.0,89.0,149.0,1435.0,678.0,1512.0,3005002.0,0.1108,0.0
200833.121381281,452040.323909642,서울특별시 종로구 창신동 444-9번지,11110,17400,0,444,9,24guesthouse동대문마켓점,100217055,서울특별시 종로구 종로46길 22 (창신동),929.82,21.0,철근콘크리트조,04000,근린생활시설,5,1,6,19920811.0,19900715.0,0,0,0.0,종로구,창신동,37.56790086,127.00943028,을지로119안전센터,274.0,중부소방서,624.0,274.0,33.0,90.0,,,1992.0,33.0,0.863,6.0,100.0,기타,96.86,31.72,1.0,0.0334191332194742,67.0,0.2810012094609484,59.0,장충단로,폭25-30m,폭25-30m,공식만,교차,0.0,25.0,0.18,0.98,32.0,92.0,1503.0,568.0,1514.0,3101021.0,0.1465,0.0
198924.493311656,451826.54074884,서울특별시 종로구 관철동 35-1번지,11110,13500,0,35,1,호스텔 클로이,1002126148,서울특별시 종로구 종로16길 32-4 (관철동),611.68,21.0,철근콘크리트조,03000,"근린생활시설, 업무시설",5,1,6,19850304.0,,0,0,0.0,종로구,관철동,37.56597443,126.98782642,충무로119안전센터,622.0,종로소방서,1217.0,622.0,75.0,132.0,세종로119안전센터,종로소방서,1985.0,40.0,0.689,14.0,100.0,기타,97.48,49.95,1.0,0.4373571070093127,20.0,0.4418327522790392,60.0,퇴계로,폭35-40m,6m미만,API,교차,0.0,39.0,0.08,0.95,71.0,131.0,1723.0,350.0,1507.0,3101011.0,0.1565,58.82
199818.769709814,452646.808088738,서울특별시 종로구 원남동 25번지,11110,15900,0,25,0,메이플레이스 호텔 서울 동대문,10021100198686,서울특별시 종로구 율곡로 179 (원남동),4942.71,21.0,철근콘크리트구조,15000,숙박시설(관광호텔),13,2,15,20140710.0,20120903.0,1,1,1.0,종로구,원남동,37.57336561,126.99794846,종로119안전센터,540.0,종로소방서,983.0,540.0,65.0,126.0,연건119안전센터,종로소방서,2014.0,11.0,0.73,17.0,58.8,상업,57.87,29.53,0.0,-1.2361002129771612,446.0,1.2008429113170085,61.0,창경궁로,폭25-30m,폭25-30m,공식만,교차,19.0,28.0,0.18,0.98,64.0,124.0,376.0,703.0,390.0,3005008.0,0.115,55.56
199156.623916493,452747.807991092,서울특별시 종로구 권농동 127-1번지,11110,13100,0,127,1,언플러그 안국,1002117199,서울특별시 종로구 율곡로10길 11 (권농동),1353.48,21.0,철근콘크리트조,15000,숙박시설(근린생활시설),5,1,6,19970729.0,19960723.0,1,0,0.0,종로구,권농동,37.57427525,126.99045283,종로119안전센터,375.0,종로소방서,379.0,375.0,45.0,108.0,종로119안전센터,종로소방서,1997.0,28.0,0.8125,54.0,55.6,상업,57.41,38.08,1.0,-0.2551079909161247,1239.0,2.3135541243646194,62.0,삼일대로30길,폭6-8m,6m미만,API,교차,1.64,6.0,0.85,1.22,55.0,115.0,999.0,200.0,1302.0,4100145.0,0.1394,50.0
198260.063190604,452262.484573124,서울특별시 종로구 수송동 156번지,11110,12400,0,156,0,신라스테이 광화문,10021100202897,서울특별시 종로구 삼봉로 71 (수송동),34747.2,21.0,"철근콘크리트,철골철근콘크리트",15000,"숙박시설(관광호텔 및 부대시설),업무시설,판매시설",18,5,23,20151120.0,20130827.0,7,1,1.0,종로구,수송동,37.56990125,126.98030475,세종로119안전센터,1024.0,종로소방서,1019.0,1019.0,122.0,180.0,세종로119안전센터,종로소방서,2015.0,10.0,0.4905,2.0,50.0,상업,48.41,42.83,0.0,-1.293805637804281,245.0,0.589606501619105,63.0,종로,폭35-40m,6m미만,API,교차,11.14,35.0,0.08,0.95,116.0,176.0,2584.0,214.0,687.0,3100013.0,0.1136,67.74
199764.69151091,452177.255224359,서울특별시 종로구 인의동 48-26번지,11110,15700,0,48,26,호텔 아트리움,1002112150,서울특별시 종로구 창경궁로 106 (인의동),9968.21,31.0,철골철근콘크리트구조,15000,숙박시설(관광숙박시설),12,5,17,20041122.0,20020620.0,2,1,1.0,종로구,인의동,37.56913495,126.99733645,종로119안전센터,496.0,종로소방서,1211.0,496.0,60.0,120.0,연건119안전센터,종로소방서,2004.0,21.0,0.752,31.0,67.7,상업,67.45,36.49,1.0,-0.6590459647059633,86.0,0.3467462995973981,64.0,청계천로,폭25-30m,폭25-30m,공식만,교차,11.4,25.0,0.18,0.98,59.0,119.0,817.0,464.0,1513.0,3100021.0,0.1293,55.56
199006.673946375,452233.299150748,서울특별시 종로구 낙원동 132-2번지,11110,13700,0,132,2,베스트웨스턴 종로(인사동),10021100203237,서울특별시 종로구 돈화문로11길 33 (낙원동),1603.84,21.0,철근콘크리트구조,15000,"관광숙박시설, 근린생활시설",10,2,12,20160106.0,20140318.0,1,0,1.0,종로구,낙원동,37.5696394,126.98875606,종로119안전센터,370.0,종로소방서,815.0,370.0,44.0,102.0,종로119안전센터,종로소방서,2016.0,9.0,0.815,18.0,55.6,상업,54.83,21.84,1.0,-1.3515110626314009,2100.0,1.8758425864385964,65.0,종로16길,폭6-8m,6m미만,API,교차,0.0,7.0,0.85,1.22,54.0,114.0,351.0,198.0,1103.0,4100309.0,0.1122,22.22
201949.270716491,452329.735166543,서울특별시 종로구 숭인동 1396번지,11110,17500,0,1396,0,아이비씨호텔,10021100203457,서울특별시 종로구 난계로 241 (숭인동),18707.07,21.0,철근콘크리트구조,14000,"업무시설(오피스텔),관광호텔,근린생활시설",20,2,22,20160128.0,20120724.0,2,1,0.0,종로구,숭인동,37.57050676,127.02206499,숭인119안전센터,804.0,중부소방서,849.0,804.0,96.0,156.0,,,2016.0,9.0,0.598,18.0,66.7,주택,65.57,40.53,0.0,-1.3515110626314009,415.0,0.9974430536743816,66.0,난계로21길,6m미만,6m미만,API,교차,0.07,4.0,1.0,1.3,125.0,185.0,1986.0,158.0,1574.0,4103008.0,0.1122,25.0
198545.22241783,451854.820889784,서울특별시 종로구 관철동 43-8번지,11110,13500,0,43,8,호스텔 하루,1002124030,서울특별시 종로구 청계천로 61 (관철동),3577.65,21.0,철근콘크리트구조,04000,"업무시설,근린생활시설",13,1,14,19671210.0,,1,0,0.0,종로구,관철동,37.56622871,126.98353342,회현119안전센터,885.0,종로소방서,1245.0,885.0,106.0,168.0,세종로119안전센터,종로소방서,1967.0,58.0,0.5575,4.0,50.0,사무,48.74,56.92,0.0,1.4760547538974689,367.0,2.415417623490573,67.0,남대문로,폭35-40m,폭6-8m,API,교차,0.0,39.0,0.08,0.95,101.0,161.0,2535.0,533.0,1523.0,3101001.0,0.1823,42.11
198951.339009067,452506.320099222,서울특별시 종로구 익선동 33-24번지,11110,13300,0,33,24,ICON,10021100192707,서울특별시 종로구 삼일대로32가길 20 (익선동),860.92,21.0,철근콘크리트구조,15000,제2종근린생활시설,9,1,10,20120917.0,20111017.0,1,0,1.0,종로구,익선동,37.57209924,126.98812931,종로119안전센터,388.0,종로소방서,537.0,388.0,47.0,108.0,종로119안전센터,종로소방서,2012.0,13.0,0.806,19.0,42.1,상업,41.92,22.21,1.0,-1.1206893633229216,1598.0,2.7817292841849,68.0,종로17길,폭8-10m,폭6-8m,API,교차,3.02,9.0,0.7,1.14,54.0,114.0,865.0,214.0,842.0,4100310.0,0.1179,72.73
