구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도
마포구,합정동,합정해날,2009,22,72.7,2.6288008294480694,0.1222,1.0,37.54426265,126.91376499
마포구,상수동,무드하우스 2호점,1992,27,100.0,3.2809112157876537,0.4165,1.0,37.54568008,126.92397127
마포구,상수동,스프링 라이트 게스트 하우스,1991,14,100.0,2.760009940032921,0.148,1.0,37.54764523,126.92321927
마포구,노고산동,헤이스 하우스1,1989,22,27.3,0.9903987040278768,0.4218,1.0,37.55082404,126.93778555
마포구,서교동,문하우스,1990,21,95.2,0.3248610756935349,0.5554,1.0,37.5527925,126.92763167
마포구,연남동,연트럴,1992,10,80.0,0.2039440208071203,0.4165,1.0,37.56322788,126.92064535
마포구,동교동,SSU HOME,2000,24,83.3,1.391834541495506,0.1351,1.0,37.55460824,126.9287221
마포구,연남동,SeeU House,1998,24,95.8,1.6568219362265426,0.406,0.7,37.55762156,126.92168934
마포구,서교동,cooKorean Home,1968,20,85.0,1.3684594934838563,0.4588,0.7,37.5549824,126.9134127
마포구,연남동,모모하우스,1991,13,76.9,2.1101138412129194,0.4183,0.7,37.55789477,126.92449366
마포구,연남동,huayuan house2,1990,24,100.0,0.6478754097430808,0.42,1.0,37.55737926,126.92073884
마포구,서교동,Homi house,1995,26,96.2,2.1459903514386,0.4113,1.0,37.55269953,126.92336194
마포구,합정동,스테이코리아,2026,4,25.0,0.9985288301111273,0.1,0.7,37.54869116,126.90846287
마포구,서교동,OBJECT APARTMENT HAUS,1995,13,92.3,1.1526795099383853,0.2768,0.18,37.55422988,126.91216807
마포구,연남동,라온 하우스 연남,1998,14,78.6,0.8603273606775375,0.138,0.7,37.55695425,126.92023951
마포구,연남동,민스테이2,2020,20,90.0,1.0107063238746714,0.1065,0.7,37.55680926,126.91767279
마포구,성산동,Choi's Stay HongDae,2024,14,71.4,0.7870246953627744,0.1011,0.7,37.55676672,126.9147572
마포구,서교동,더퍼스트홍대스테이101,2002,10,0.0,0.0,0.1322,0.7,37.55146122,126.9266748
마포구,노고산동,마인힐 스테이,1965,0,0.0,0.0,0.4641,1.0,37.55214457,126.94139361
마포구,창전동,신촌연트럴2,1993,2,100.0,0.666478933477784,0.4148,0.12,37.55086054,126.93215521
마포구,동교동,연지아트,1991,10,30.0,0.2537805207760996,0.148,0.7,37.5526605,126.93172209
마포구,동교동,연밤 게스트하우스,1988,10,50.0,0.5924056107584136,0.4236,0.7,37.55712309,126.92325751
마포구,동교동,거인,1991,5,60.0,0.4146817632130883,0.4183,0.7,37.55255355,126.93088136
마포구,서교동,엔케 하우스,1986,10,60.0,0.9827214011637642,0.4272,0.85,37.5536264,126.9266455
마포구,신수동,스테이 다하세,2008,20,75.0,0.4672424678044075,0.1237,1.0,37.54614185,126.93713458
마포구,연남동,연남내일,1991,20,85.0,0.2661402286770261,0.148,1.0,37.55791318,126.92021184
마포구,서교동,Mimi's house,1992,12,83.3,0.8938178760220964,0.4165,0.85,37.55108117,126.91736855
마포구,서교동,Lucy Stay,1996,4,25.0,0.0396091380950458,0.1408,0.7,37.55111052,126.91363204
마포구,망원동,아이엠하우스,2002,21,81.0,2.0526781244810195,0.1322,0.25,37.55346886,126.90268505
마포구,망원동,스테이인 망원,1991,31,93.5,1.361337629146023,0.4183,0.85,37.55455056,126.90771882
마포구,서교동,더 포춘,1990,28,100.0,0.3746934494414106,0.42,1.0,37.55225986,126.92717261
마포구,서교동,서교휴스테이,2001,22,95.5,0.5436154465889815,0.1337,1.0,37.55279818,126.92865344
마포구,창전동,스테이 공유 홍대,1997,5,40.0,0.1000834585569825,0.4077,0.7,37.5502927,126.9283737
마포구,연남동,마이리틀,1989,22,95.5,0.3270604024388663,0.4218,0.7,37.55905795,126.91917444
마포구,도화동,NANA STAY,1993,1,100.0,0.0091324835632725,0.4148,0.45,37.53848218,126.9526834
마포구,연남동,사미스테이,1993,16,87.5,0.7627955748497871,0.4148,1.0,37.55698014,126.91825252
마포구,서교동,Sue-perb house,1994,17,64.7,0.8142915639190336,0.413,0.7,37.55191267,126.91806447
마포구,서교동,모스트스테이,1970,21,85.7,1.3975939163738238,0.4553,0.25,37.55327394,126.9175679
마포구,합정동,스테이 휴가,1985,0,0.0,0.0689928714869514,0.4289,0.18,37.54646263,126.90949823
마포구,창전동,아이린 홈,1991,6,100.0,1.9534008207844709,0.148,1.0,37.55061658,126.93194503
마포구,성산동,성산스테이,1992,18,100.0,1.0972990908431492,0.4165,0.04,37.55746845,126.90900315
마포구,연남동,블라썸,1995,26,96.2,0.9914286184487684,0.4113,0.85,37.55874676,126.92452548
마포구,서교동,서교 게스트하우스 다날,1997,23,95.7,0.9283390703903296,0.1394,0.85,37.54725613,126.91847865
마포구,동교동,마포달빛,1991,6,0.0,0.0927817334509661,0.4183,0.7,37.55257976,126.93050181
마포구,동교동,Da Young House,1991,21,90.5,0.8268521692269142,0.4183,1.0,37.55341017,126.92955214
마포구,노고산동,스테이 올리브,1994,5,0.0,0.0,0.5478,0.12,37.55124925,126.93970751
마포구,노고산동,신촌의 여유,1985,4,0.0,0.0,0.8374,1.0,37.55246431,126.93939359
마포구,상수동,슈기 BNB,1997,20,90.0,3.490428515390098,0.1394,1.0,37.54765558,126.9226917
마포구,서교동,세린홍대스위트,1988,16,56.2,0.0916303228459243,0.4236,0.7,37.5515933,126.9272488
마포구,상수동,휴스테이,1994,17,88.2,3.295836866004329,0.6824,0.85,37.54532898,126.92166353
마포구,망원동,보르카,1990,31,93.5,1.359530943921074,0.42,0.25,37.55145772,126.90586768
마포구,연남동,밀리언스테이1,1991,42,92.9,0.4658968472930821,0.5535,0.85,37.55975429,126.92559743
마포구,동교동,듀이하우스,1988,4,50.0,0.5893286852539343,0.4236,0.12,37.55807387,126.92532319
마포구,동교동,스테이 홍대101,1991,23,87.0,0.6000567574939334,0.4183,1.0,37.55356227,126.92946322
마포구,성산동,머무름,2023,4,100.0,0.0194937946810011,0.1022,1.0,37.56182415,126.91418937
마포구,연남동,원 하우스,1969,38,89.5,1.6492889439189975,0.457,1.0,37.55918952,126.92568576
마포구,서교동,호영하우스,1993,16,100.0,1.0503270475086477,0.4148,1.0,37.55254638,126.92859594
마포구,도화동,연 스테이,1985,6,50.0,0.0271509890659508,0.8374,0.35,37.53658544,126.94850494
마포구,서교동,코텔로,1971,26,96.2,1.3197335946015516,0.4535,1.0,37.54653057,126.91651048
마포구,염리동,마므레인서울,1981,19,5.3,0.0240975515790605,0.4359,0.55,37.55242519,126.94738002
마포구,서교동,슬로우시네마 홍대,1972,5,80.0,0.8687119548910202,0.4518,0.7,37.55177137,126.91343098
마포구,연남동,헤이븐 연남,1985,45,95.6,0.3619071337690345,0.4289,1.0,37.56162667,126.92563715
마포구,연남동,라벤더하우스,1997,17,100.0,0.956771684639724,0.1394,0.7,37.5600351,126.92344909
마포구,합정동,K-WAVE 게스트하우스,2002,0,0.0,0.0689928714869514,0.1322,0.25,37.54461991,126.91712605
마포구,동교동,KHC스테이,1994,30,93.3,0.8696648905340997,0.413,0.85,37.55471946,126.92676255
마포구,연남동,익스테이 맨션 연남,2022,30,100.0,0.3317773923170052,0.1036,0.7,37.56165068,126.92049016
마포구,연남동,스테이 무아,1991,27,85.2,0.7551209400966783,0.4183,0.85,37.56143002,126.9189274
마포구,동교동,클라우스하우스3,1990,18,88.9,0.7205461547480597,0.42,0.7,37.55376464,126.92977953
마포구,신수동,독막스테이,2000,4,75.0,0.137201121513485,0.1351,0.12,37.54730719,126.93590357
마포구,동교동,양화스테이,1991,24,91.7,1.2196820980311158,0.4183,0.55,37.55661176,126.92517822
마포구,성산동,휘게하우스,1995,24,95.8,1.0854020569313032,0.4113,0.85,37.55631513,126.9115941
마포구,창전동,알로하하우스_블루,1991,7,71.4,0.2336148511815051,0.4183,1.0,37.55101092,126.93128814
마포구,서교동,디자인 스테이 합정,2005,10,70.0,1.0626186860202045,0.1279,0.85,37.54887719,126.914836
마포구,동교동,동교의봄,1973,16,81.2,1.0751920144600111,0.45,0.85,37.55473791,126.91955672
마포구,동교동,뮤즈,2000,15,93.3,0.9317265400039944,0.1351,0.7,37.5558765,126.923548
마포구,상암동,트리 하우스,1997,6,33.3,0.385293749244385,0.1394,0.55,37.57511896,126.89371966
마포구,동교동,오리하우스,1991,6,33.3,0.5532463396499429,0.4183,0.7,37.55229526,126.93107598
마포구,도화동,온안 스테이,1987,0,0.0,0.0,0.5612,0.45,37.53837945,126.95309316
마포구,합정동,아스트라 스테이,1991,19,94.7,3.454512440429877,0.4183,1.0,37.54986386,126.90917579
마포구,성산동,JY House 2,1994,2,100.0,0.0078431774610258,0.1436,1.0,37.56103633,126.91463563
마포구,성산동,소프트서울1,1973,9,77.8,0.6931471805599453,0.45,0.12,37.56069441,126.91602154
마포구,동교동,노블스테이,1990,7,14.3,0.1823215567939546,0.42,0.7,37.55253174,126.93058209
마포구,서교동,YONG HOUSE,1991,7,71.4,0.0540672212702757,0.148,0.85,37.55098903,126.92456185
마포구,연남동,체리쉬,1991,10,80.0,0.813477061325932,0.4183,0.12,37.557447,126.91942303
마포구,서교동,에덴 게스트하우스,1995,23,95.7,1.312963088034341,0.4113,0.85,37.5501497,126.9195541
마포구,성산동,JY HOUSE,2002,24,100.0,0.8744840006913605,0.1322,0.85,37.55726808,126.91447799
마포구,염리동,썬데이 플라라,1995,11,63.6,0.775064303027832,0.4113,1.0,37.54477282,126.94402468
마포구,동교동,구름,1989,7,85.7,0.7719070144205926,0.4218,0.7,37.55326407,126.92989226
마포구,동교동,블루밍,2001,18,88.9,1.283245985220444,0.1337,0.45,37.55626175,126.92495817
마포구,성산동,MW STAY,1992,24,70.8,1.4258557188517011,0.4165,0.7,37.56034197,126.90571035
마포구,공덕동,스테이인공덕엠,1997,11,81.8,1.4706014675798844,0.4077,0.45,37.54550616,126.95890497
마포구,대흥동,플러스 스테이,1997,36,83.3,0.3251486902919584,0.4077,1.0,37.54469077,126.93915478
마포구,연남동,연남 스테이션 2,1974,26,100.0,0.2458349625162804,0.4483,0.7,37.56173552,126.92062526
마포구,서교동,마루 서교,1971,21,95.2,1.3761419896558726,0.4535,0.7,37.55321296,126.91613026
마포구,망원동,더플래닛,1994,35,100.0,0.6163269745765038,0.413,1.0,37.55123821,126.90784338
마포구,연남동,더드 하우스,1992,16,87.5,1.2324168680174563,0.4165,0.85,37.55815851,126.92100937
마포구,상수동,스테이 상수,1994,0,0.0,0.1823215567939546,0.5478,0.18,37.54374376,126.92170008
마포구,연남동,디어스유,1970,38,97.4,2.1829150321233217,0.4553,0.18,37.56212272,126.92452441
마포구,합정동,쥬쥬하우스,1991,0,0.0,0.0689928714869514,0.4183,0.18,37.54410147,126.91586655
마포구,서교동,성산하우스 다날,1993,21,90.5,0.3677247801253173,0.4148,1.0,37.5555066,126.91144066
마포구,동교동,모노홈1,1998,17,94.1,0.6735112060430863,0.138,1.0,37.55378382,126.9295017
마포구,성산동,홍대 스테이,1996,19,89.5,1.0222809704747056,0.4095,1.0,37.55586956,126.91597244
마포구,연남동,아르테,1992,26,92.3,0.5392696874575112,0.4165,1.0,37.55988072,126.92044664
마포구,동교동,플레이 마포,1996,4,50.0,0.4957119859559425,0.4095,0.7,37.55216009,126.93144763
마포구,망원동,캐럿 하우스,1977,1,0.0,0.0,0.443,0.18,37.55179084,126.90074444
마포구,동교동,제일,1991,8,50.0,0.3502655587535487,0.4183,0.7,37.55272523,126.93155698
마포구,서교동,새롬,1992,21,90.5,0.7778410594092126,0.1465,0.85,37.55128859,126.92398137
마포구,합정동,이즈와이합정,2002,0,0.0,0.3053816495511818,0.1322,0.12,37.54805079,126.90834592
마포구,동교동,머뭄,1993,19,84.2,0.2209188562920986,0.4148,0.35,37.55362667,126.92883884
마포구,동교동,준하우스3,1996,22,100.0,1.7607273599803264,0.1408,1.0,37.55723082,126.92183783
마포구,망원동,함성 파라다이스,2003,27,100.0,1.1947757108450183,0.1308,1.0,37.55732145,126.90405593
마포구,도화동,숑?N하우스,1990,2,100.0,0.0091324835632725,0.42,0.45,37.53862766,126.95258463
마포구,망원동,온마음스테이,1991,35,91.4,1.486713108866938,0.4183,1.0,37.5530852,126.90707919
마포구,대흥동,스테이 소도,1996,46,60.9,0.8245210750444467,0.4095,1.0,37.54740564,126.9439619
마포구,망원동,우리 함께 즐겨요 서울 스테이 2,1984,34,94.1,1.442767876933947,0.4307,0.7,37.55358052,126.90373364
마포구,망원동,Mapo;rest Stay,1996,14,100.0,0.963066796671886,0.4095,1.0,37.55747481,126.90088175
마포구,연남동,시와 하우스,1991,7,85.7,0.6513000706244448,0.4183,0.12,37.55817241,126.91837764
마포구,도화동,칼로달,1998,3,33.3,0.7934490512615113,0.406,0.35,37.53663316,126.94786246
마포구,망원동,헬로 스트레엔젤,1987,25,88.0,0.5080047474243493,0.4254,0.7,37.55773662,126.90341933
마포구,합정동,스테이 헤리티지 합정,1996,0,0.0,0.9444616088408514,0.4095,0.12,37.54785015,126.90983141
마포구,서교동,one way house 2,1993,18,83.3,0.2291858657701724,0.4148,0.7,37.55204423,126.92788988
마포구,동교동,클라우스 하우스2,1994,26,92.3,0.4717382350579439,0.413,1.0,37.55433995,126.92838165
마포구,성산동,성산아뜰리에,2018,15,93.3,0.9950000252038128,0.1094,0.7,37.56019029,126.90962886
마포구,연남동,스테이 고래,1987,9,55.6,0.1574240051722274,0.4254,0.7,37.56076207,126.91652954
마포구,동교동,바이브스테이,2009,7,100.0,0.0246926125903715,0.1222,0.7,37.55319291,126.93081575
마포구,서교동,어울림,1992,31,100.0,1.0216512475319812,0.4165,1.0,37.5463058,126.9196529
마포구,신공덕동,데이오프모드홈,2023,2,50.0,1.0326543208763124,0.1022,0.45,37.53990855,126.95620447
마포구,연남동,바닐라하우스,1998,16,81.2,1.249478893294178,0.138,0.85,37.5582193,126.92070994
마포구,망원동,체리하우스,1981,27,88.9,1.1079581510863474,0.5728,0.7,37.55621009,126.90549711
마포구,서교동,스테이 이브,1997,13,53.8,0.9243390650569834,0.4077,0.7,37.55368749,126.9260552
마포구,합정동,Artravel Hongdae Apartment,1993,0,0.0,0.0689928714869514,0.4148,0.25,37.54422132,126.91859736
마포구,망원동,다나 하우스,1994,24,100.0,1.6150559047383235,0.413,0.7,37.55521731,126.90119288
마포구,서교동,스텔라,2003,18,50.0,0.3712151850650859,0.1308,0.7,37.54959647,126.91216603
마포구,창전동,나리스테이 창전,1993,3,100.0,0.9675840262617056,0.4148,0.12,37.5508026,126.93221693
마포구,동교동,루비 스테이,1994,7,57.1,0.4577764026761752,0.413,0.7,37.55263061,126.9313943
마포구,서교동,프라이빗 하우스,1990,6,100.0,1.037882442460564,0.6908,0.7,37.55240642,126.92885454
마포구,창전동,유유당,2021,4,25.0,0.1910552367627092,0.105,0.7,37.55037236,126.9278371
마포구,노고산동,썬스 하우스,1985,4,0.0,0.0,0.8374,1.0,37.55229819,126.93950731
마포구,도화동,한스 하우스,1994,19,47.4,0.319287411867112,0.413,1.0,37.5347838,126.94610721
마포구,연남동,란 스테이,1970,25,96.0,1.60878195963918,0.4553,1.0,37.55970759,126.92409936
마포구,서교동,시즈 스페이스,2023,3,33.3,0.0588405000229334,0.1022,0.7,37.55117729,126.91338487
마포구,합정동,S HOUSE,1988,9,77.8,3.8756553612572713,0.4236,0.85,37.5440966,126.91325664
마포구,연남동,La Lune,2010,18,88.9,0.6931471805599453,0.1208,0.7,37.55925439,126.9225821
마포구,창전동,홍시하우스,1998,1,0.0,0.1000834585569825,0.138,0.7,37.54946987,126.92653253
마포구,서교동,앤드류 게스트하우스,1991,8,37.5,0.8429594587886055,0.4183,0.85,37.55364634,126.92640798
마포구,서교동,서교로운,2003,16,50.0,0.241162056816888,0.1308,1.0,37.55049276,126.91603625
마포구,대흥동,1978 Stay,1987,42,88.1,0.387237594348899,0.4254,1.0,37.54655983,126.9429587
마포구,연남동,씨유 하우스,1997,15,93.3,2.9574684794567743,0.1394,0.18,37.56055478,126.92400504
마포구,연남동,시담,1993,15,100.0,0.5694037943015855,0.4148,0.7,37.5631198,126.92235022
마포구,동교동,루다 게스트하우스,1970,7,28.6,0.7164838607391809,0.4553,0.12,37.55445803,126.92036362
마포구,노고산동,스테이 위드 신촌,2002,3,66.7,2.531863632875772,0.1322,0.12,37.55212789,126.93278105
마포구,연남동,연남재 게스트하우스,1972,21,81.0,1.538100373987895,0.5901,0.85,37.55910294,126.92370607
마포구,합정동,YS 하우스,1991,0,0.0,0.0689928714869514,0.4183,0.18,37.54382768,126.91602242
마포구,연남동,홍대 애비뉴,1997,7,71.4,0.8849861443407901,0.1394,0.12,37.55655572,126.91980657
마포구,연남동,도란도란3,1996,29,93.1,2.422333409335383,0.4095,0.7,37.55911332,126.9253471
마포구,연남동,찬스하우스,1991,26,100.0,0.5749542248322346,0.4183,0.7,37.55735274,126.92095
마포구,동교동,다우하우스2,1994,27,92.6,0.796004565999653,0.1436,1.0,37.55457568,126.927105
마포구,서교동,Moonlight house,1969,25,100.0,1.3034067013141228,0.457,0.7,37.55338757,126.915606
마포구,서교동,타일러 하우스,2002,32,100.0,1.5240780634829436,0.1322,0.7,37.5467538,126.91695395
마포구,동교동,스테이 조은,1997,3,33.3,0.7667589979031912,0.1394,0.7,37.55756505,126.92395482
마포구,동교동,라니규방,1996,4,0.0,0.512490903085052,0.4095,0.12,37.55451078,126.92083341
마포구,망원동,힐링하우스2,1994,13,84.6,0.7036551581583603,0.413,1.0,37.55917139,126.90228117
마포구,연남동,홍대 스테이유,1970,15,80.0,2.3458957913988523,0.4553,0.7,37.55805283,126.92410027
마포구,상암동,JUNI STAY DMC,2003,0,0.0,0.0,0.1308,0.55,37.57304016,126.89563621
마포구,연남동,보니따하우스,1991,24,91.7,1.695465198807982,0.148,0.18,37.55968955,126.9238645
마포구,합정동,파라솔스테이,1992,5,0.0,0.8574502318512216,0.4165,0.18,37.54478171,126.91134343
마포구,연남동,홍홈,1996,26,100.0,0.5180128484320962,0.4095,1.0,37.55730089,126.92119289
마포구,망원동,Dalgonastay M,1973,31,100.0,0.5206364943302499,0.45,1.0,37.55511389,126.90447614
마포구,연남동,작전명 행복,1990,11,54.5,1.9327086371967768,0.5554,0.7,37.55860056,126.92528312
마포구,상수동,송버드 스테이,1977,0,0.0,0.3364722366212129,0.443,0.25,37.54458626,126.9193821
마포구,성산동,우주정복연구소,1970,29,96.6,0.714569616147352,0.4553,0.85,37.55878614,126.91606936
마포구,동교동,이안 뱃 스테이,1991,12,83.3,0.9458495341156994,0.4183,0.7,37.55344782,126.92987319
마포구,동교동,로브그리에 연남,1997,14,78.6,1.4891517465595985,0.1394,0.35,37.55674531,126.92458956
마포구,합정동,망원경,1976,14,50.0,5.124813958204963,0.4447,0.7,37.54918998,126.90886754
마포구,연남동,오아시스 연남1,1971,19,68.4,1.167240795057206,0.4535,1.0,37.55924617,126.92315012
마포구,연남동,나로하우스,1977,19,84.2,0.2585739882937102,0.443,1.0,37.55789278,126.92041245
마포구,동교동,가온,1993,8,37.5,0.9953072721923794,0.4148,0.12,37.55408436,126.9204607
마포구,동교동,몬데이크래커 홍대,1991,7,57.1,1.2543490116510028,0.4183,0.12,37.55771848,126.92537487
마포구,연남동,Kim's Mansion,1974,30,90.0,0.2560391326905222,0.4483,0.85,37.56119245,126.91934965
마포구,대흥동,아라베스크,1959,42,88.1,0.4889123963352756,0.8961,1.0,37.54692596,126.94349279
