구조노후도,단속위험도,도로폭위험도,집중도,주변건물수,승인연도,총층수,연면적,업종그룹,위도,경도,Y_평균재산피해액,Y_최근접거리m
0.1766,3.1939813570440467,1.0,47.4,19,1971,30,37527.0,기존숙박군,37.56288054,126.97864626,17036.2,26.8
0.1909,0.7357067949787413,0.85,85.2,27,1961,13,4297.0,기존숙박군,37.55792308,126.98548871,283.6,85.9
0.1794,0.7449722484245314,0.08,0.0,0,1969,18,9429.0,기존숙박군,37.56523844,126.97737331,12460.0,60.2
0.178,2.389841537991274,0.7,28.6,7,1970,20,46501.0,기존숙박군,37.56168836,126.97931189,3542.2,36.5
0.1623,1.0968233794253852,0.08,53.3,45,1981,11,27504.0,기존숙박군,37.56206173,126.99491248,14883.0,23.0
0.1094,1.0672617587840336,1.0,76.5,17,2018,21,246.0,기존숙박군,37.56177049,127.00707987,140.0,18.2
0.1509,0.4370134658430903,0.25,71.7,46,1989,5,187.0,기존숙박군,37.56440216,126.99952076,2894.2,19.6
0.1536,2.5709513761465352,0.12,0.0,0,1987,7,575.0,기존숙박군,37.55589221,126.98425667,172.0,100.7
0.1022,2.7126691469585045,0.7,50.0,6,2023,12,1552.0,기존숙박군,37.56182034,126.98235783,4149.0,33.4
0.1365,0.4126853560816514,0.85,50.0,14,1999,11,442.0,기존숙박군,37.56201257,126.98374891,10504.0,25.8
0.1523,1.8272215026672964,0.7,72.2,18,1988,6,1554.0,기존숙박군,37.56041505,126.98504625,115.2,3.2
0.4535,2.5113651113274305,0.12,0.0,0,1971,3,275.0,기존숙박군,37.55602148,126.98400789,188.8,118.1
0.1408,0.009389740349839,0.45,0.0,4,1996,4,282.0,기존숙박군,37.5309905,126.99287096,2948.6,132.8
0.1222,0.017241806434506,0.04,0.0,0,2009,3,178.0,기존숙박군,37.51842522,126.95939349,12577.4,336.8
0.4535,3.2086348857548064,0.08,0.0,6,1971,3,27.0,기존숙박군,37.53117208,126.99046509,504.8,110.8
0.1194,3.4850065721311685,0.45,38.1,21,2011,7,51.0,기존숙박군,37.53120965,126.9912185,2939.6,66.5
0.1608,0.2122469600899965,1.0,53.0,100,1982,5,565.0,기존숙박군,37.5517128,126.96658186,5197.8,75.4
0.232,1.556604497612753,0.04,21.4,14,2023,37,40539.0,기존숙박군,37.52489689,126.96363419,409.8,44.5
0.4324,0.6757554378480761,1.0,65.7,108,1983,5,66.0,기존숙박군,37.55142339,126.96553086,4049.2,10.6
0.413,0.046091107200267,1.0,40.0,5,1994,6,686.0,기존숙박군,37.52931063,126.99379816,605.4,36.5
0.1179,1.7727112742573603,0.45,46.4,28,2012,3,16789.0,기존숙박군,37.53213283,126.99278762,3121.8,69.0
0.5574,1.000848119902218,0.85,73.3,15,1989,2,62156.0,기존숙박군,37.5367936,126.99702538,810.6,52.7
0.1108,0.0,0.45,0.0,0,2017,44,45342.0,기존숙박군,37.52917031,126.9616552,299.6,202.5
0.1523,1.2959351403605768,1.0,74.7,87,1988,15,10654.0,기존숙박군,37.53258975,126.99761001,491.2,20.7
0.1523,0.0,0.08,0.0,7,1988,23,38560.0,기존숙박군,37.52621325,126.99250665,95.0,226.3
0.1136,0.6371529112053704,0.04,83.3,12,2015,37,19940.0,기존숙박군,37.54811198,126.97199695,43.4,48.0
0.1122,3.259184480105219,0.08,21.4,14,2016,7,739.0,기존숙박군,37.5312925,126.99084352,2939.6,83.0
0.1623,0.0823249452560027,0.04,60.0,15,1981,6,584.0,기존숙박군,37.55008607,126.97146748,40.4,77.7
0.1122,2.8058593409741737,0.12,33.3,12,2016,23,5006.0,기존숙박군,37.5428,126.97079796,892.0,30.2
0.1108,0.0,0.45,0.0,0,2017,44,185482.0,기존숙박군,37.52917031,126.9616552,299.6,202.5
0.1165,2.418269491993508,1.0,59.6,47,2013,9,2797.0,기존숙박군,37.5315035,126.99550844,1027.2,58.1
0.1451,0.462134464596392,0.12,83.3,30,1993,5,297.0,기존숙박군,37.55719846,127.03528869,198.0,10.3
0.4148,3.054001181677967,0.7,33.3,12,1993,4,143.0,기존숙박군,37.54745731,127.05231704,438.6,53.5
0.1408,0.1823215567939546,0.25,70.6,17,1996,4,70.0,기존숙박군,37.5369324,127.06154244,2973.0,85.2
0.1494,0.3325326386171326,1.0,10.0,10,1990,6,162.0,기존숙박군,37.55948579,127.03411372,1206.2,14.6
0.1237,2.180780219109842,1.0,48.6,35,2008,12,3928.0,기존숙박군,37.56086358,127.03451002,251.6,22.3
0.2959,0.0,0.7,0.0,0,1983,8,1583.0,기존숙박군,37.55868812,127.06005271,9230.6,214.8
0.1165,0.3058643915349713,0.04,12.5,8,2013,12,3086.0,기존숙박군,37.55988082,127.03402623,1205.6,32.2
0.1594,0.0,0.7,0.0,0,1983,5,1117.0,기존숙박군,37.55865215,127.05985981,9230.6,215.5
0.1194,1.6094379124341005,1.0,86.2,29,2011,11,640.0,기존숙박군,37.5602666,127.03120088,4129.0,16.0
0.1022,1.2585183800659887,0.85,95.8,24,2023,10,13942.0,기존숙박군,37.55351459,126.91602446,1585.6,50.4
0.1509,0.88343356671638,1.0,100.0,29,1989,6,588.06,기존숙박군,37.54951825,126.9176306,8491.6,23.8
0.1022,1.04243378671451,0.85,85.7,14,2023,14,1606.2,기존숙박군,37.55360436,126.92114016,339.0,7.6
0.1665,0.9162907318741552,0.85,18.2,11,1978,5,958.0,기존숙박군,37.55176055,126.93463668,224.6,82.5
0.105,0.978533040751376,0.35,70.8,24,2021,28,29066.0,기존숙박군,37.53906401,126.94749688,1104.2,66.6
0.1065,0.691757326270891,0.45,66.7,27,2020,24,17055.0,기존숙박군,37.55257178,126.92161513,936.6,18.7
0.1165,1.9061698204057995,0.7,96.8,31,2013,18,3868.0,기존숙박군,37.54915395,126.91679149,127.6,8.8
0.115,1.4897781167648567,0.7,78.6,14,2014,5,377.0,기존숙박군,37.55675094,126.92273851,2051.0,11.9
0.1165,1.5218754194206014,0.7,61.1,18,2013,12,1256.0,기존숙박군,37.55279782,126.91957432,160.2,58.2
0.2448,0.9990115720949166,0.7,68.4,38,2015,28,18470.0,기존숙박군,37.54012376,126.94891178,12978.4,41.7
0.2433,1.519667913005391,1.0,96.6,29,2016,19,18411.0,기존숙박군,37.55444695,126.91780256,83.4,53.1
0.1652,0.947006787104602,1.0,76.0,25,1979,17,26310.0,기존숙박군,37.53794493,126.94757344,1241.4,59.0
0.1279,0.1335313926245226,0.18,0.0,0,2005,12,2017.0,기존숙박군,37.54610662,126.90997111,11127.8,58.2
0.1222,0.6931471805599453,0.0,0.0,1,2009,48,153615.0,기존숙박군,37.54218159,126.94980945,131.4,60.7
0.1194,0.4461027538399907,0.55,100.0,4,2011,17,26278.0,기존숙박군,37.57957611,126.88587938,3431.6,130.3
0.1108,0.0741079721537218,1.0,33.3,3,2017,15,2773.0,기존숙박군,37.55348987,126.94178683,1297.8,119.6
0.2417,0.0360399364831968,0.7,12.5,8,2017,26,26504.0,기존숙박군,37.54026211,126.95040144,669.2,16.7
0.1108,1.551102335421137,0.7,86.2,29,2017,25,22929.0,기존숙박군,37.55297852,126.92084785,10671.6,3.5
0.1094,1.1300979052416762,1.0,93.1,29,2018,25,29332.0,기존숙박군,37.55168271,126.92046518,36.0,26.0
0.1122,0.6198159074743956,0.25,93.8,16,2016,18,3784.0,기존숙박군,37.55103429,126.91978342,38505.0,20.4
0.1122,1.1069110914828049,1.0,100.0,29,2016,11,993.0,기존숙박군,37.55523533,126.92394078,340.8,20.6
0.105,0.9985288301111273,0.12,0.0,2,2021,14,6174.0,기존숙박군,37.54519815,126.90996604,10142.4,41.6
0.1365,1.0857088838322018,0.85,28.6,7,1999,5,146.0,기존숙박군,37.55117099,126.93573044,779.6,19.6
0.1265,0.2076393647782445,0.85,50.0,6,2006,17,171.0,기존숙박군,37.55111367,126.93465172,3110.4,84.3
0.6656,0.3424069721410274,0.85,96.6,29,2002,4,57.0,기존숙박군,37.554874,126.92806823,136.6,34.0
0.158,0.8771508235368848,1.0,92.0,25,1984,6,196.0,기존숙박군,37.55152908,126.92007467,38486.8,42.4
0.4165,3.7467854516913777,0.85,71.4,7,1992,6,132.0,기존숙박군,37.55210431,126.93347537,731.6,71.1
0.1523,0.245122458032985,0.85,100.0,19,1988,6,243.0,기존숙박군,37.55107515,126.91943166,38505.0,26.7
0.1465,0.1431008436406733,0.85,18.2,11,1992,13,502.0,기존숙박군,37.55166088,126.93446678,225.2,93.3
0.1494,0.2516230226360784,0.85,96.8,31,1990,3,77.0,기존숙박군,37.5547471,126.92756659,298.0,53.1
0.1036,0.0,1.0,0.0,0,2022,29,27341.0,기존숙박군,37.53446736,126.94345991,8379.4,99.5
0.1094,1.4197560012338533,0.12,70.0,10,2018,8,601.0,기존숙박군,37.55864002,126.92586812,1029.6,35.6
0.1094,1.2391790600605554,0.12,60.0,5,2018,17,13611.0,기존숙박군,37.55677874,126.92400896,125.6,16.4
0.1665,0.8075575317376895,1.0,100.0,31,1978,6,2625.0,기존숙박군,37.54956944,126.91741663,8486.8,13.4
0.1011,0.2559333741372006,0.45,0.0,0,2024,20,33290.0,기존숙박군,37.56319062,126.82482249,1394.8,52.9
0.1265,0.0,0.04,95.7,23,2006,16,9686.0,기존숙박군,37.54634585,126.87778933,35380.2,133.6
0.1308,0.0,0.04,0.0,2,2003,7,35429.0,기존숙박군,37.54436374,126.81740711,231.4,55.5
0.1322,1.4581200956911462,1.0,87.5,24,2002,11,6142.0,기존숙박군,37.55178535,126.85167038,105.2,9.2
0.1308,0.0388398333162639,0.85,0.0,4,2003,7,2928.0,기존숙박군,37.54519551,126.81927928,758.2,164.9
0.1293,2.8218853437510085,0.35,0.0,3,2004,17,4321.0,기존숙박군,37.55053248,126.84972582,360.4,55.3
0.1222,0.2131932204610416,0.85,15.4,13,2009,6,2930.0,기존숙박군,37.54576712,126.8185255,298.4,191.5
0.2353,0.0706175672139533,0.12,0.0,0,2021,3,12180.0,기존숙박군,37.56231091,126.80220952,6979.2,48.2
0.1179,0.0,0.04,84.6,13,2012,14,3334.0,기존숙박군,37.52625242,126.84660182,65.0,228.1
0.1179,0.0,0.04,100.0,12,2012,15,3652.0,기존숙박군,37.52600423,126.8458538,143.2,228.7
0.1108,0.1823215567939546,0.18,71.4,7,2017,17,11312.0,기존숙박군,37.55404528,126.86690315,137.4,55.8
0.1108,0.2772107725844855,0.35,0.0,0,2017,17,8501.0,기존숙박군,37.55708314,126.83446768,536.8,155.5
0.513,1.0173868487455238,0.45,96.8,31,2012,14,1705.0,기존숙박군,37.52728435,126.83982554,2679.2,55.9
0.115,1.3862943611198906,0.04,33.3,9,2014,16,4833.0,기존숙박군,37.55838302,126.83868248,274.0,56.4
0.115,1.8281271133989296,0.04,63.2,19,2014,9,2396.0,기존숙박군,37.55407382,126.85915513,9257.4,45.5
0.1509,1.3089076975044704,0.7,95.7,23,1989,6,981.0,기존숙박군,37.54473336,126.84563481,473.0,34.6
0.1122,0.9270698661289822,0.85,88.2,34,2016,9,8446.0,기존숙박군,37.55789598,126.80953556,590.6,13.6
0.1408,0.0,0.04,100.0,5,1996,18,12800.0,기존숙박군,37.54517029,126.87724947,461.0,264.4
0.264,0.13559197443749,0.85,11.8,17,2003,8,3196.0,기존숙박군,37.54582791,126.81887121,755.6,160.3
0.1079,1.7882070676236872,0.04,13.3,15,2019,23,3907.7526,기존숙박군,37.51802179,126.91138356,406.2,21.6
0.1293,3.714509713280272,0.45,0.0,3,2004,12,4345.0,기존숙박군,37.52757056,126.91966625,184.8,61.6
0.1079,0.0423792229688614,1.0,0.0,0,2019,13,862.0,기존숙박군,37.50278227,126.90784204,551.0,23.3
0.1079,1.6539496432217973,0.7,95.8,48,2019,9,673.0,기존숙박군,37.5243381,126.89723516,239.6,32.4
0.1079,0.0363676441708748,0.25,0.0,0,2019,21,9519.0,기존숙박군,37.51494198,126.91117383,3320.6,52.6
0.1079,0.2403180562041199,0.35,0.0,3,2019,10,919.0,기존숙박군,37.52009318,126.88894968,5746.0,79.9
0.105,0.5629846850015274,0.35,0.0,3,2021,14,2681.0,기존숙박군,37.52027441,126.88882372,5741.6,62.3
0.1011,0.8910910783178398,1.0,78.7,47,2024,10,944.0,기존숙박군,37.52433768,126.88518528,4242.4,53.0
0.1108,0.5668534552356532,0.35,85.7,7,2017,11,1333.0,기존숙박군,37.51953795,126.89116695,209.6,36.2
0.1065,1.5641898546890678,0.7,55.6,9,2020,9,731.0,기존숙박군,37.52384689,126.8841451,5147.2,30.6
0.105,2.2844492785581574,1.0,75.8,33,2021,10,996.0,기존숙박군,37.52407157,126.88477322,7864.8,43.3
0.1794,0.3125984237163154,0.7,66.7,3,1969,5,141.0,기존숙박군,37.51565734,126.90866766,545.8,52.3
0.1011,1.4469189829363254,1.0,37.5,8,2024,11,467.0,기존숙박군,37.50714354,126.89487684,161.8,10.8
0.1065,1.2312567632744045,1.0,63.3,30,2020,9,448.0,기존숙박군,37.51723716,126.90790157,9101.2,3.6
0.1065,0.143590919612256,0.25,0.0,2,2020,10,837.0,기존숙박군,37.5200043,126.89771708,1012.6,43.8
0.1,2.117309869662858,0.7,66.7,12,2025,10,870.0,기존숙박군,37.52399149,126.88431868,237.8,14.3
0.1036,0.4005510933057353,0.25,0.0,0,2022,10,931.0,기존숙박군,37.51986208,126.89841855,1244.8,49.9
0.1065,1.032362903126909,0.18,0.0,0,2020,76,58933.0,기존숙박군,37.5233003,126.92750965,34100.4,144.5
0.1036,1.7443572303334711,0.18,11.1,9,2022,11,1599.0,기존숙박군,37.5158422,126.90195893,94.6,67.4
0.1122,0.2916113505916705,0.35,33.3,3,2016,11,947.0,기존숙박군,37.52003452,126.88959266,5752.2,45.5
0.1179,0.9309968792638504,0.7,54.5,11,2012,11,985.0,기존숙박군,37.51482896,126.91265105,4854.0,8.2
0.1122,1.490737024487488,1.0,86.7,15,2016,22,7665.0,기존숙박군,37.51474767,126.90821929,2405.6,15.9
0.1122,0.3597006648552693,0.85,93.2,44,2016,22,4886.0,기존숙박군,37.51114742,126.9208391,3899.8,19.0
0.1108,1.8896453104691755,0.85,41.2,34,2017,9,600.0,기존숙박군,37.51767895,126.90777987,205.6,8.6
0.1108,1.4305004536243864,0.35,50.0,4,2017,9,939.0,기존숙박군,37.51956845,126.8917188,289.8,22.0
0.1108,0.4005510933057353,0.25,0.0,3,2017,8,394.0,기존숙박군,37.51987588,126.89679358,1035.6,82.7
0.1108,0.0912914202094071,0.12,50.0,6,2017,9,491.0,기존숙박군,37.5206932,126.89602857,347.2,35.8
0.1108,1.4035361675543965,0.35,16.7,6,2017,18,9728.0,기존숙박군,37.53591594,126.89224778,1565.8,32.8
0.1179,1.1407237740182363,0.7,50.0,4,2012,10,731.0,기존숙박군,37.52363735,126.88326343,5105.8,21.6
0.115,1.450181628571142,0.45,6.7,15,2014,10,1837.0,기존숙박군,37.51633265,126.90106324,436.0,112.1
0.1136,1.6149780928097155,0.7,54.2,24,2015,11,978.0,기존숙박군,37.51642308,126.90389139,103.6,73.9
0.115,0.5652243275950323,0.7,100.0,7,2014,10,1140.0,기존숙박군,37.51890902,126.88992196,45120.4,17.5
0.1165,1.1236583205941977,1.0,0.0,2,2013,14,2519.0,기존숙박군,37.52105664,126.88181104,3424.6,123.4
0.1208,2.0402208285265546,0.18,0.0,1,2010,5,22327.0,기존숙박군,37.52750863,126.92103047,274.4,114.5
0.1251,0.0741079721537218,1.0,0.0,0,2007,40,20997.0,기존숙박군,37.51842714,126.917869,339.0,68.5
0.1436,0.1892419996385284,0.85,15.8,19,1994,25,26266.0,기존숙박군,37.51432572,126.90255533,357.6,46.5
0.1179,1.889397938791971,0.18,0.0,8,2012,63,93115.0,기존숙박군,37.5222288,126.92451214,208.4,5.3
0.115,0.1758906664636642,0.25,0.0,1,2014,17,24415.0,기존숙박군,37.52469423,126.91653736,2726.2,142.4
0.115,0.2091487990270988,0.85,12.0,25,2014,19,3397.0,기존숙박군,37.52358074,126.9083096,3194.8,20.6
0.1179,1.1407237740182363,0.7,66.7,3,2012,10,731.0,기존숙박군,37.5235963,126.88314956,5430.2,32.7
0.1165,2.681021528714291,1.0,66.7,24,2013,12,3530.0,기존숙박군,37.53191873,126.89796582,1644.6,71.4
0.1108,0.9753796482441616,0.35,0.0,10,2017,17,9318.0,기존숙박군,37.53575162,126.89259957,1565.8,52.0
0.1094,0.273695830477041,0.7,0.0,0,2018,14,1574.0,기존숙박군,37.51472287,126.91109494,3311.2,38.2
0.1094,0.1307702311831946,0.12,75.0,4,2018,11,1252.0,기존숙박군,37.52084471,126.8961637,209.6,34.4
0.1036,0.2024586451606975,0.08,50.0,4,2022,10,829.0,기존숙박군,37.52035777,126.88989523,5737.2,26.5
0.1494,0.0,0.25,0.0,0,1990,13,72742.0,기존숙박군,37.46402232,127.03202589,2596.4,259.6
0.1623,0.7543016037132759,0.7,66.7,12,1981,15,30096.0,기존숙박군,37.515894,127.01731176,1773.8,54.4
0.1222,0.327422401101295,0.35,50.0,10,2009,13,7519.0,기존숙박군,37.51230507,127.0161577,33473.6,58.1
0.1551,0.3392832012268632,0.04,40.0,5,1986,12,4983.0,기존숙박군,37.48242337,127.01206178,721.4,38.8
0.115,2.249475267680097,1.0,100.0,22,2014,14,3660.0,기존숙박군,37.48359668,127.0130141,287.2,26.9
0.1136,0.3392832012268632,0.04,0.0,0,2015,23,8996.0,기존숙박군,37.48399045,127.03178675,10046.8,99.4
0.1108,0.1117440384396153,0.25,22.2,9,2017,29,17684.0,기존숙박군,37.48670619,127.02933709,4860.4,83.8
0.4236,0.0195128142235817,0.12,0.0,1,1988,6,1172.0,기존숙박군,37.49101095,127.01621547,1009.4,120.5
0.1293,0.6757554378480761,0.55,66.7,6,2004,18,10997.0,기존숙박군,37.49206508,127.01783973,1064.4,73.5
0.1279,0.0451689683679114,0.04,0.0,1,2005,37,52653.0,기존숙박군,37.50161364,127.00283237,2939.0,43.9
0.105,0.97650959186721,0.25,0.0,1,2021,24,16900.0,기존숙박군,37.48316337,127.03196559,9544.8,76.3
0.1094,0.0,1.0,0.0,2,2018,8,20178.0,기존숙박군,37.44654849,127.05395016,2672.6,106.7
0.1565,0.957782452816512,0.85,100.0,24,1985,7,6373.01,기존숙박군,37.50882475,127.03023999,8758.4,10.3
0.1079,0.0408219945202551,0.08,0.0,0,2019,23,8003.69,기존숙박군,37.51294098,127.05916581,5565.2,48.3
0.1094,0.0091324835632725,0.18,50.0,2,2018,19,14726.0,기존숙박군,37.52111727,127.04083825,945.6,106.4
0.1079,0.1806700287554816,0.12,70.0,10,2019,22,36112.0,기존숙박군,37.52266861,127.02807978,3549.4,49.2
0.105,0.4136417685454098,0.7,20.0,5,2021,18,10426.0,기존숙박군,37.51492269,127.02384895,999.8,41.3
0.1322,1.2897834607390468,1.0,96.3,27,2002,5,861.0,기존숙박군,37.49474909,127.03414154,357.4,48.9
0.1122,0.0468835858988504,0.7,60.0,5,2016,6,1000.0,기존숙박군,37.48992036,127.03881148,1529.4,108.5
0.1279,0.8999415938726255,0.7,96.2,26,2005,11,196.0,기존숙박군,37.50207093,127.05182626,1296.6,37.1
0.1065,1.0986122886681098,0.45,40.0,10,2020,23,18526.0,기존숙박군,37.50730567,127.06235264,155.6,52.6
0.1422,1.020073649097903,0.35,85.7,7,1995,5,346.0,기존숙박군,37.51197371,127.02035686,437.0,7.2
0.1652,3.400047295278918,0.85,50.0,4,1979,4,233.0,기존숙박군,37.50267639,127.02372735,1102.4,17.8
0.1408,1.7633056668103273,0.0,50.0,6,1996,4,492.0,기존숙박군,37.51859556,127.02536892,354.8,58.9
0.1065,0.1275133202989596,1.0,100.0,14,2020,22,21699.0,기존숙박군,37.50365264,127.03102202,15435.4,23.5
0.1293,0.5596157879354227,0.45,0.0,1,2004,8,713.0,기존숙박군,37.50575751,127.05616954,13313.6,84.4
0.1237,1.247032293786383,0.45,30.0,10,2008,12,161.0,기존숙박군,37.49772977,127.03210475,2035.4,16.3
0.1237,1.30285920609103,0.7,95.2,21,2008,7,495.0,기존숙박군,37.51182968,127.01980099,465.2,45.3
0.1337,0.6749648614767549,0.7,100.0,21,2001,6,203.0,기존숙박군,37.50089697,127.05432719,202.0,16.5
0.115,0.7202981696258961,0.85,85.7,14,2014,18,10200.0,기존숙박군,37.52099695,127.05486726,2397.6,5.3
0.115,1.8128128784258872,0.85,93.8,16,2014,12,7500.0,기존숙박군,37.47343891,127.04582574,1273.8,43.5
0.1136,0.924258901523332,0.45,62.5,8,2015,17,3228.0,기존숙박군,37.50022148,127.03903357,1597.4,17.4
0.1165,0.8952713646500796,0.45,50.0,10,2013,16,201.0,기존숙박군,37.50027939,127.03921587,1131.0,6.2
0.115,0.3646431135879093,0.55,33.3,3,2014,14,4648.0,기존숙박군,37.49629138,127.0277253,6259.4,12.9
0.1136,0.7848683031244529,1.0,100.0,16,2015,20,5993.0,기존숙박군,37.50413055,127.03069207,15504.2,17.6
0.1308,1.8258387828809173,0.45,42.9,7,2003,11,1999.0,기존숙박군,37.49864607,127.03500272,918.8,9.3
0.1279,1.79025683934352,0.85,100.0,21,2005,11,1492.3,기존숙박군,37.50252903,127.05337059,161.2,15.0
0.148,2.310924606619502,1.0,57.1,7,1991,6,1013.88,기존숙박군,37.50279344,127.02444224,957.8,45.4
0.1451,1.7847907999119617,0.45,50.0,14,1993,24,7183.43,기존숙박군,37.50570328,127.05792501,96.0,8.1
0.1136,0.8873031950009028,0.0,66.7,6,2015,23,10941.29,기존숙박군,37.50271388,127.02510839,239.2,59.1
0.1122,1.0959420601122307,0.85,100.0,23,2016,14,1997.0,기존숙박군,37.49665412,127.03465347,1547.8,11.8
0.1509,0.0392207131532812,1.0,69.2,13,1989,9,1998.5,기존숙박군,37.49598034,127.03167057,111.4,26.3
0.1694,3.003785567140398,0.35,91.7,12,1976,5,519.0,기존숙박군,37.51443018,127.01905593,185.2,39.0
0.1122,0.3364722366212129,0.12,0.0,3,2016,11,1948.0,기존숙박군,37.49966232,127.03769958,1509.2,61.8
0.1122,0.4081282255276481,1.0,100.0,13,2016,11,2000.0,기존숙박군,37.49878976,127.04033428,931.4,37.9
0.1122,0.1204461530758671,0.85,87.5,16,2016,19,8528.0,기존숙박군,37.50286218,127.02867971,8190.6,64.9
0.1122,1.7564201027827462,0.08,0.0,0,2016,17,6661.0,기존숙박군,37.50617632,127.05677848,10297.6,47.3
0.1122,0.7158238892309751,0.85,77.8,9,2016,24,5666.0,기존숙박군,37.52128529,127.04769721,346.4,30.8
0.1108,1.5314763709643886,1.0,100.0,18,2017,33,33584.0,기존숙박군,37.50295115,127.05076075,96.0,35.5
0.1108,0.3593740009078974,0.7,0.0,0,2017,24,12504.0,기존숙박군,37.50609983,127.06374665,2621.6,101.2
0.1094,0.5187937934151675,1.0,75.0,16,2018,12,3281.0,기존숙박군,37.49785311,127.04029604,7629.0,59.1
0.1108,0.453783685378972,0.85,100.0,14,2017,25,12190.0,기존숙박군,37.51750365,127.02768909,2204.0,72.3
0.1108,0.5140205146625099,1.0,94.4,18,2017,10,270.0,기존숙박군,37.50119369,127.03430555,2854.6,37.1
0.1094,0.0,0.25,22.2,9,2018,19,11824.0,기존숙박군,37.50027135,127.04832114,45242.2,45.5
0.1165,0.6010318916521397,0.45,100.0,6,2013,12,1996.4,기존숙박군,37.4998015,127.03908209,1876.0,24.7
0.1165,0.2530906276821618,0.85,100.0,13,2013,11,1999.26,기존숙박군,37.49863731,127.04129584,14406.8,80.4
0.115,0.5561813254867879,0.0,0.0,5,2014,20,24392.0,기존숙박군,37.50189663,127.04047353,467.8,58.6
0.1394,0.7830421846764933,0.0,75.0,4,1997,4,567.0,기존숙박군,37.51870635,127.01919064,929.8,85.2
0.1065,0.9313581639962748,0.85,92.3,13,2020,23,3670.0,기존숙박군,37.51609982,127.02442977,1900.8,41.1
0.1079,1.0381543196309957,0.7,16.7,6,2019,15,143.0,기존숙박군,37.4946957,127.02983756,2435.0,10.6
0.1394,0.4767541918554661,0.12,83.3,6,1997,5,428.0,기존숙박군,37.51012645,127.03248712,6995.8,19.0
0.105,1.1505720275988207,0.45,66.7,9,2021,43,239252.0,기존숙박군,37.50046096,127.04070191,173.8,45.5
0.2863,1.2567233697114648,0.7,63.6,11,1989,41,128324.0,기존숙박군,37.50629703,127.06010268,7075.2,12.3
0.1308,1.2718840099421465,0.25,57.1,14,2003,20,17842.0,기존숙박군,37.50236069,127.05627838,3404.4,64.3
0.1293,1.6943946349100658,0.35,95.2,21,2004,12,3651.0,기존숙박군,37.51162065,127.01975071,458.6,50.2
0.1279,1.1793477570205468,0.7,0.0,1,2005,28,22998.0,기존숙박군,37.50581599,127.06335663,2373.4,83.1
0.1293,0.4889123963352756,0.85,87.5,16,2004,20,6957.0,기존숙박군,37.50361313,127.02900491,2765.8,56.0
0.1509,0.7848143690857691,0.45,100.0,1,1989,10,3002.0,기존숙박군,37.50009682,127.03861867,1597.4,45.3
0.1594,1.848948441212516,0.0,100.0,2,1983,7,4638.0,기존숙박군,37.51923895,127.01875978,2019.8,68.9
0.1179,1.052219249098399,0.85,30.8,13,2012,28,18428.0,기존숙박군,37.4985048,127.03466624,542.2,31.4
0.1536,0.0,0.85,0.0,2,1987,20,42109.0,기존숙박군,37.52114314,127.05333406,1090.4,90.8
