OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3020000,3020000-201-1966-00226,1966-09-13,,03,폐업,02,폐업,2002-05-31,,,,0207931330,0.00,140-861,서울특별시 용산구 이태원동 339-1번지,,,목화장,2002-07-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,198849.675667952,448312.921600249,여관업,0,0,0,0,0,0,3,10,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00265,1966-04-11,,03,폐업,02,폐업,2002-09-11,,,,02 7126037,0.00,140-848,서울특별시 용산구 원효로3가 68-0번지,,,대창여관,2002-09-17 00:00:00,I,2018-08-31 23:59:59.0,여관업,196213.479589147,448055.868450978,여관업,0,0,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00004,1967-10-12,,01,영업/정상,01,영업,,,,,02 7538460,99.90,140-818,서울특별시 용산구 동자동 11-24번지,서울특별시 용산구 후암로57길 3-19 (동자동),04324,광주여인숙,2020-05-26 09:40:34,U,2020-05-28 02:40:00.0,여인숙업,197719.68795515,450110.724657109,여인숙업,0,0,0,0,0,0,0,10,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00009,1967-11-20,,03,폐업,02,폐업,2018-04-02,,,,02  754 6135,66.00,140-818,서울특별시 용산구 동자동 10-8번지,서울특별시 용산구 후암로57길 9-5 (동자동),04324,현대여인숙,2018-04-02 14:45:32,I,2018-08-31 23:59:59.0,여인숙업,197669.455597571,450085.67144922,여인숙업,0,0,0,0,0,0,0,11,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00011,1967-03-29,,03,폐업,02,폐업,1994-06-10,,,,02 7546870,0.00,140-902,서울특별시 용산구 후암동 415-27번지,,,대성,2001-09-27 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,198359.236671523,449392.797255385,여인숙업,0,0,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00012,1967-10-19,,03,폐업,02,폐업,1994-08-16,,,,0207546847,128.27,140-821,서울특별시 용산구 동자동 42-19번지,,,온천,2001-09-27 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,17,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00022,1967-10-04,,03,폐업,02,폐업,2012-08-17,,,,02 7116521,140.85,140-090,서울특별시 용산구 신계동 30-4번지,,,달성여인숙,2011-11-17 13:16:59,I,2018-08-31 23:59:59.0,여인숙업,196653.057567245,448017.342619481,여인숙업,0,0,0,0,0,0,0,13,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00028,1967-06-20,,03,폐업,02,폐업,2016-11-24,,,,02 7125736,82.50,140-832,서울특별시 용산구 용문동 8-185번지,서울특별시 용산구 새창로 115-10 (용문동),04364,칠성여관,2015-08-06 11:55:12,I,2018-08-31 23:59:59.0,여인숙업,196504.178176028,448322.896258424,여인숙업,0,0,0,0,0,0,0,11,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00030,1967-12-19,,03,폐업,02,폐업,1993-04-13,,,,0207136816,108.90,140-111,서울특별시 용산구 원효로1가 130-11번지,,,내원,2001-09-27 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00037,1967-10-19,,03,폐업,02,폐업,2005-12-27,,,,02 7555659,188.10,140-818,서울특별시 용산구 동자동 11-4번지,,,환원여인숙,2004-07-19 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,197703.243311217,450117.508471152,여인숙업,0,0,0,0,0,0,24,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1967-00042,1967-11-27,,03,폐업,02,폐업,2012-06-11,,,,02 7982262,59.40,140-876,서울특별시 용산구 한강로2가 394-4번지,,,고향여인숙,2004-02-21 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,4,,,,,,,,,0,0,,,N
