OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3220000,3220000-201-1983-00171,1983-08-03,,03,폐업,02,폐업,1998-06-30,,,,0205625630,709.01,135-930,서울특별시 강남구 역삼동 797-21번지,,,신선장,2003-03-04 00:00:00,I,2018-08-31 23:59:59.0,여관업,203444.071918887,443532.620370528,여관업,0,0,0,0,0,0,0,39,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00172,1983-04-12,,03,폐업,02,폐업,1999-10-01,,,,0205463355,512.73,135-870,서울특별시 강남구 삼성동 65-5번지,,,상아장,2001-11-26 00:00:00,I,2018-08-31 23:59:59.0,여관업,204507.725,446043.48,여관업,0,0,0,0,0,0,0,26,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00173,1983-01-06,,03,폐업,02,폐업,1989-12-31,,,,0205627850,255.94,135-878,서울특별시 강남구 삼성동 146-2번지,,,봉원장,2002-10-06 00:00:00,I,2018-08-31 23:59:59.0,여관업,204799.113935219,445650.805945052,여관업,0,0,0,0,0,0,0,16,,,,,,,,,0,0,,,N
3220000,3220000-201-1984-00042,1984-08-01,,01,영업/정상,01,영업,,,,,02  34626301,522.49,135-857,서울특별시 강남구 도곡동 542-2,서울특별시 강남구 도곡로 220 (도곡동),06272,뉴데이호텔 강남도곡,2024-07-15 10:05:57,U,2024-07-17 02:40:00.0,일반호텔,203739.7615536,443388.162252888,일반호텔,0,0,0,0,0,0,12,25,,,,,,,,,0,0,,,N
3220000,3220000-201-1984-00065,1984-01-16,,03,폐업,02,폐업,2020-05-26,,,,02 5676240,1450.95,135-913,서울특별시 강남구 역삼동 651-2번지,서울특별시 강남구 봉은사로 212 (역삼동),06135,호텔발트,2020-05-26 16:47:24,U,2020-05-28 02:40:00.0,여관업,203076.070403955,445020.581564355,여관업,0,0,2,5,0,0,18,30,,,,,,,,,0,0,,,N
3220000,3220000-201-1984-00138,1984-10-08,,03,폐업,02,폐업,1993-03-24,,,,0205529006,631.39,135-918,서울특별시 강남구 역삼동 707-11번지,,,울리성,2001-11-26 00:00:00,I,2018-08-31 23:59:59.0,여관업,203983.25302262,444518.899699562,여관업,0,0,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3220000,3220000-201-1984-00139,1984-11-19,,03,폐업,02,폐업,2023-02-28,,,,0205535619,560.31,135-920,서울특별시 강남구 역삼동 720-17,서울특별시 강남구 언주로87길 6 (역삼동),,부띠끄 역삼,2023-02-03 14:54:06,U,2023-02-05 02:40:00.0,여관업,203694.079965731,444395.381247569,여관업,0,0,0,0,0,0,0,31,,,,,,,,,0,0,,,N
3220000,3220000-201-1984-00140,1984-09-05,,03,폐업,02,폐업,2014-11-17,,,,055 7429620,208.82,660-160,경상남도 진주시 본성동 6-3번지,경상남도 진주시 남강로651번길 3 (본성동),52691,해원장,2010-07-20 00:00:00,I,2018-08-31 23:59:59.0,여관업,298528.212207155,188532.761660309,여관업,0,0,0,0,0,0,4,7,,,,,,,,,0,0,,,N
3220000,3220000-201-1985-00089,1985-03-03,,03,폐업,02,폐업,2006-06-28,,,,0205461414,5547.38,135-957,서울특별시 강남구 청담동 129-7번지,,,호텔프리마투,2004-03-18 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,204674.246980043,447041.788168808,관광호텔,10,2,10,0,2,0,25,71,,,,,,,,,0,0,,,N
3220000,3220000-201-1985-00167,1985-08-13,,03,폐업,02,폐업,2005-09-09,,,,0205576757,667.29,135-911,서울특별시 강남구 역삼동 647-13번지,,,정수장,2001-11-22 00:00:00,I,2018-08-31 23:59:59.0,여관업,202891.175,444245.675000001,여관업,0,0,0,0,0,0,0,31,,,,,,,,,0,0,,,N
