cluster,x_5181,y_5181,local_R2,residual
0,192028.63594050755,446237.85489020025,0.5566067502722165,-0.8621653628546162
0,190946.53584620648,442906.4032809924,0.45723100931639427,-4.80619113143809
0,191603.26230589865,446515.6101159827,0.5525116076267339,7.042286171400898
0,191183.4050549101,448072.1895100382,0.5697243341790522,-3.2628911791131836
0,193231.142947894,445571.8562680556,0.5729634956079552,-1.0765016761993955
0,190826.46076411536,448270.5980345923,0.5579898249774113,0.7334306263969417
0,191018.08063899635,446589.7640674273,0.5385282145125265,-5.0237981393302675
0,191645.8160546189,446273.0551184381,0.545588013231909,1.0721806639051046
0,191416.4084061178,446491.5778297197,0.5456153555606921,-0.5647928520227454
0,191456.060851579,443501.1779187601,0.46592372203551446,1.0944909726856826
0,191343.6623547125,446477.3713487546,0.5432265531634936,-0.03168005755844572
0,191832.0878520048,446184.3553855445,0.5481179533808421,2.952587709049408
0,191529.4059158761,443073.9351517527,0.4605886014434825,-2.3270315239755117
0,191553.16006814505,443017.978040102,0.460156711305886,-4.578218985268686
0,191815.12753454305,446186.8726048715,0.5476087933257481,1.540401126107005
0,192866.85571619947,447341.334324394,0.6336014635800883,-0.2622060924426073
0,201999.1326341961,444756.46738282416,0.4233804273906506,4.993963096764063
0,202817.2379570389,442707.4804303017,0.3890113541463577,-0.7876190316720586
0,202414.6081789844,443479.5136033543,0.39031796402387064,0.030526511032366255
0,202035.58025347127,444536.9615520917,0.41287152964302576,-4.449148025796168
0,202827.2060596082,442635.9584020431,0.38826987998501133,-1.8298079897380468
0,202490.9509317641,443272.339168407,0.38921003073570365,1.1918383548436928
0,201168.60106372563,442768.4937279778,0.38812061220578564,1.7106831418557773
0,203432.3836920226,443386.1226072987,0.40733852691763545,-1.5510948479899884
0,203376.7487681604,444292.6945257904,0.4186933557040108,-3.278242439339337
0,203169.293294855,447241.36498223,0.5614448042721516,1.4911904767164437
0,201622.86454651548,446564.97360800434,0.5687717531102401,-0.9015925343919937
0,202511.31629283025,443900.5888230599,0.3916403560642977,6.569399205807263
0,202451.7432374157,444092.8759556344,0.39204324812804026,0.5652867743645098
0,203337.1965248444,444489.7005495372,0.42220400666213465,-0.418880606708099
0,205130.5920050776,445590.0963441783,0.5072976847762033,3.4117920750385435
0,203391.01234253225,444277.0511544589,0.4188550790660459,-4.577543335178849
0,204297.63007092223,444788.74521797104,0.46199952746361933,-3.233189011730788
0,209458.74240057863,445868.8171881838,0.5542694469174088,1.8445054291127052
0,209548.4545820573,445913.8285371831,0.5532197119419869,2.348851076523717
0,210456.93206287536,443484.5952629827,0.5267948204840963,0.30307033369170844
0,209459.37526444707,445838.6348683429,0.5539441275409485,1.5808660142238495
0,209074.90041357107,445657.8098257521,0.5581359667091141,-1.1302915549318655
0,209506.4312436106,445896.01242352097,0.5537283678156495,-0.5411860458037783
0,197021.12889437025,453070.675937065,0.7912996547613285,-1.3299763139062013
0,196770.85178302228,453278.9474009172,0.7928246066287311,0.36882396031865916
0,199688.6167097996,453980.5730865073,0.6606812460707844,2.6496491366327595
0,201386.70889292084,452113.0032044152,0.4274262924652112,-1.8045583593885866
0,199996.3377505565,453280.3480233264,0.6199158143329725,-0.11078387390681055
0,201072.77286362648,452271.5457274946,0.4519859971001193,0.6382678211352761
0,201415.95544741224,452651.0831296034,0.4368392345576804,5.461503988997561
0,199726.6248404582,453425.5466223078,0.657543577988931,-1.5076464286401792
0,199756.02147321243,453372.9260358177,0.6541177390694575,-0.06580155763802553
0,196417.9660260948,455588.96456121496,0.8106385253451263,-0.745000390569754
0,197334.2546468129,452814.47462469887,0.7853318331968181,-1.57977129189609
0,196379.8104863024,454984.9640208231,0.8103425750578529,1.4401862519720496
0,201486.4941109476,452290.298830745,0.43157666818315077,2.4800847769532304
0,198925.7429923261,453234.0465466705,0.7160405168132579,-0.4543252648086269
0,199807.94836229755,453511.2696847145,0.6473730683412545,-3.6964963755564044
0,201116.0790626152,452274.1574434093,0.4508809729258207,-1.083105510917699
0,197367.91145942968,452261.2709828329,0.7405841545398408,-1.1023062320007257
0,196836.1990502948,453068.15390212525,0.7839831025812352,-0.21561184981793602
0,197057.9256059321,452298.4906774166,0.7248327399081441,1.890451746366654
0,198343.17790170453,453313.503644186,0.7607001500817737,1.346859897134808
0,197286.0625911464,452685.53830898734,0.7741074244991406,0.4031924328873717
0,196331.64476804543,455144.3696246072,0.8102842865550564,-0.8425802971978158
0,197275.5360211726,452932.6431412057,0.7903245617812686,-1.7600475698878881
0,198153.04424002016,452851.204535333,0.7643953687500735,-0.6449961555393742
0,196939.54546255863,453033.4956134202,0.7861772045280653,-0.770034441871708
0,200750.4023586652,452344.037893385,0.4657583011302097,2.7182556437429763
0,198610.08395816936,452459.7990867532,0.6626002700204897,0.24046435532489951
0,198200.3714973085,453409.254346895,0.7758896713904043,1.2758445933169507
0,197242.7591661815,452938.4298059928,0.7898568693634632,1.1286231926275843
0,196346.7193391889,455163.64950737497,0.8103639786822224,-0.8704291178161159
0,196787.1588835763,453349.93934028654,0.7967230169132814,-2.2690465492648535
0,196403.0360245485,455000.8863647947,0.8105321501418997,0.6088907940926314
0,199718.1305752708,453413.83761440153,0.6585559919703395,-2.9094718245153586
0,199480.44291892552,450937.7747051401,0.6208539249452929,0.20509619205289353
0,198519.2921289606,450877.14886776026,0.568310945241513,-0.03918386984485611
0,198025.63761574184,450546.013118551,0.5099946858737304,-2.5921186442415607
0,198535.3645125292,450672.3918305368,0.5181514039290998,0.037850030301901816
0,198760.69401609147,450656.9622151167,0.5311930076975457,0.15132271711158118
0,198503.44773065564,450660.84698973625,0.5143320126019086,-0.7999063578854073
0,198511.7027987229,450614.1994350421,0.5071539563087075,-0.939524682286702
0,199854.755266115,451802.579796506,0.6270407489564317,-3.9684964626036194
0,198708.1557253254,450785.7042028221,0.5565946611523821,-3.1103754264611014
0,201191.5734938535,451170.900184886,0.4953887376730065,0.42622331133682057
0,198747.7600741895,450740.3361897452,0.552371779499967,0.32014828394633954
0,198534.5621793909,450527.0086911466,0.5004756938170618,-0.5924512455329148
0,198611.99158699304,450569.70026992186,0.49885112899587225,0.00473607726964409
0,198617.33145427715,450555.06338261033,0.49853952733247126,-0.39840150700600785
0,198751.0362462672,450756.7330783541,0.5548907240796357,0.7515940679448461
0,200386.4181074377,451069.21735722304,0.5162440064359276,-1.024001988210987
0,200309.54774206097,451047.42938222666,0.5233932687109978,2.1149603622181603
0,200379.0734330681,449803.4216838067,0.5752348887281956,0.48720685212467707
0,198141.45551207583,450503.45021986665,0.5076352866021726,-0.9594213045464817
0,200809.7047169332,450848.23827889713,0.5084986937403173,-5.097925369722922
0,199451.3703202388,450315.1412337897,0.40741325156167657,-0.6392879680769565
0,198554.7029805069,450611.6102587022,0.5059403828664867,0.7730524265740821
0,200998.9661542417,450712.88447619113,0.5203162977081061,2.204311555185357
0,198170.716244672,450618.73702373146,0.5068299792295065,0.5137122767008213
0,198287.71521589893,450537.41442576615,0.5094737711140527,-0.7681801022116596
0,198648.92031981595,450548.19135256,0.4957272596005237,0.22120644247227628
0,200141.35407651507,450701.8899473597,0.5416609210887143,-0.5105477050855811
0,198180.54081878747,450654.0190878592,0.5101429041280314,2.294988634062715
0,198522.151919604,450597.1054054088,0.5065966191606052,-0.2457656043560399
0,198662.8173242352,450534.4576602411,0.494030230750731,-0.3887518736029032
0,198742.69223469685,450754.9241213539,0.5529545464229844,0.579334011134231
0,198129.26496498391,450530.154465141,0.506925047196244,-0.2692348350412668
0,198507.3155635165,450687.18820675113,0.5210992972682204,-0.6687291281265357
0,200826.7827729142,450100.3047998505,0.5813568622774853,0.18605695428422653
0,198184.89664644096,450438.2306905761,0.5078885398168982,1.3585756523681995
0,198257.7179468611,450451.3882689151,0.5024726846327302,-1.3802064971605223
0,198899.53107783973,448071.488129319,0.5586428926488152,-0.8840087728715726
0,198658.99470552127,448929.6016938215,0.565677463102996,-0.6385977082393466
0,199154.202848765,447896.73493168026,0.5479967844643453,-1.415104230212024
0,198833.52007134483,448092.7845607668,0.5610115313350799,-0.8651656112467806
0,196129.8307769714,448028.4105841516,0.5082531236227156,-1.3423769479793064
0,199461.39952655745,447723.2046603249,0.5351232142542061,-1.214931844858297
0,198051.3086638476,449556.7278465132,0.5847357838127901,-1.4457955499124373
0,199477.9940788951,447934.0833745139,0.5314814093991157,3.1636659707767136
0,199335.112965801,447852.8206748665,0.5392776783967261,-0.5661833632344482
0,199440.1025184329,447749.0850427375,0.5356330814469731,-1.345680666486337
0,199360.6407137325,447851.18715460825,0.5380741717255941,0.3496044360842483
0,198741.1781348601,448681.00509033527,0.5642136343200113,0.3994346729463515
0,198283.1966438965,449512.2549011379,0.5721473875681667,2.8638061448638332
0,198360.0156365977,449241.9728222888,0.5899245881593044,-1.4118962802176704
0,199344.0023561848,447886.71447456063,0.5388198790310695,-0.7118849684839155
0,198903.31642812543,448055.9082935476,0.558467091276997,-0.5797544329405617
