그리드ID,주요구,주요법정동코드,주요법정동명,격자_전체건물수,격자_상가수,격자_전체건물_입체화재하중밀도,격자_표제부매칭_보정밀도_후보_PK중복제거,건물ID,구,법정동코드,법정동명,주소,지번,건물용도코드,건물용도명,상가여부,연면적_m2,건축면적_m2,지상층수,지하층수,총층수,총층수_보정,원본분자,보정분자,면적계산가능여부,보정사유,건물중심좌표_EPSG5186_x,건물중심좌표_EPSG5186_y,표제부매칭상태,표제부후보수,표제부면적양수후보수,표제부선택후보_출처,표제부선택후보_출처파일,표제부선택후보_대지위치,표제부선택후보_도로명대지위치,표제부선택후보_관리건축물대장PK,표제부선택후보_대장종류,표제부선택후보_건물명,표제부선택후보_주부속구분,표제부선택후보_주용도코드,표제부선택후보_주용도코드명,표제부선택후보_대지면적_m2,표제부선택후보_건축면적_m2,표제부선택후보_연면적_m2,표제부선택후보_총동연면적_m2,표제부선택후보_지상층수,표제부선택후보_지하층수,표제부선택후보_총층수,표제부선택후보_총층수_보정,표제부선택후보_표제부_원본분자_건축면적x총층수,표제부선택후보_표제부_보정분자_후보,표제부선택후보_표제부_보정사유_후보,표제부선택후보_사용승인일,표제부선택후보_생성일자
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198704784482608100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198774.458904,548566.03171,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198705914482427600000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198775.582821,548547.980329,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198707174482220900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198776.849779,548527.313009,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198709354482054400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198779.029133,548510.661966,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198066444487983100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198136.111236,549103.511159,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198074404488582600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198144.071335,549163.465217,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198059574487738600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198129.241799,549079.069449,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198089414487474100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198159.082395,549052.615408,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198095004486585700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198164.675027,548963.777745,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198097314486968700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198166.988295,549002.079983,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198191994488612500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,2-14,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198261.664355,549166.454865,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198169494487426500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198239.166767,549047.860124,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198204674487612700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198274.33916,549066.477344,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198213544486729800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198283.214924,548978.192292,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198214334487460700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198284.000108,549051.274217,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198238044487468300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198307.71617,549052.033551,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198242274486953700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198311.944765,549000.579264,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198244034487551800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198313.706186,549060.389966,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198245264487470400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198314.928345,549052.250616,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198247794486656400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198317.467619,548970.843513,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0056_C0085,용산구,1117010200,용산동2가,17,0,0.0,0.0,0000198250214487373000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198319.880698,549042.508763,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0045_C0077,용산구,1117012900,이촌동,3,0,0.0,0.162523,0000196271244462211000000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,302-146,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,196340.965861,546526.299099,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 이촌동 302-146번지,서울특별시 용산구 양녕로 445 (이촌동),10041100217520,일반건축물,,주건축물,04000,제2종근린생활시설,119854.0,8475.26,8126.17,8126.17,3.0,0.0,3,3.0,25425.78,8126.17,표제부_연면적사용,20191223,20220813
G50K_R0045_C0077,용산구,1117012900,이촌동,3,0,0.0,0.162523,0000196259994462031100000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,304-10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,196329.720307,546508.305441,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0045_C0077,용산구,1117012900,이촌동,3,0,0.0,0.162523,0000196262084462049200000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,304-10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,196331.813761,546510.12096,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0047_C0075,용산구,1117012900,이촌동,3,0,0.0,0.0,0000195866364467730000000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,312-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,195936.084886,547078.184443,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0047_C0075,용산구,1117012900,이촌동,3,0,0.0,0.0,0000195869434467685900000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,312-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,195939.151167,547073.774087,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0047_C0075,용산구,1117012900,이촌동,3,0,0.0,0.0,0000196025944466418200000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,380,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,196095.667117,546947.012223,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198957024473660600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199026.7131,547671.285339,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198968934474704000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199038.61832,547775.625675,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198973394474976900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199043.079061,547802.916257,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198981274474801600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199050.95597,547785.394303,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198984494475195800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199054.176121,547824.813034,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198985814473373700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199055.499062,547642.597152,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000198989194474338100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199058.882319,547739.040058,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199007484474355500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199077.168507,547740.77598,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199011884473475200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199081.565885,547652.753711,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199017744473536900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199087.425913,547658.923935,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199021114473477500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199090.803597,547652.976976,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199027734474263500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199097.418919,547731.582718,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199114374473364300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199184.05781,547641.665478,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199131664473520000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199201.342904,547657.23027,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199051964474978800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199121.645487,547803.11477,표제부복수후보_주건축물_최대연면적선택,11,11,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동4가 19-8번지,,1004119865,일반건축물,,주건축물,02000,공동주택,0.0,780.66,2016.15,2016.15,3.0,0.0,3,3.0,2341.98,2016.15,표제부_연면적사용,19851213,20220813
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199077354474643000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199147.033149,547769.534392,표제부복수후보_주건축물_최대연면적선택,11,11,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동4가 19-8번지,,1004119865,일반건축물,,주건축물,02000,공동주택,0.0,780.66,2016.15,2016.15,3.0,0.0,3,3.0,2341.98,2016.15,표제부_연면적사용,19851213,20220813
G50K_R0050_C0089,용산구,1117013000,이태원동,17,0,0.0,0.040323,0000199094764475079300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199164.444782,547813.162802,표제부복수후보_주건축물_최대연면적선택,11,11,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동4가 19-8번지,,1004119865,일반건축물,,주건축물,02000,공동주택,0.0,780.66,2016.15,2016.15,3.0,0.0,3,3.0,2341.98,2016.15,표제부_연면적사용,19851213,20220813
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198758654477089800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198828.331894,548014.205494,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198848954477518800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198918.632199,548057.109792,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198724804475570600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,16,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198794.487757,547862.2847,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198725094475644800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,16,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198794.77383,547869.702113,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198735284475652700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,17,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198804.963925,547870.491038,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198775194475366500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,17,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198844.874743,547841.876188,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198823004476666800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198892.68473,547971.909459,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198846904477177500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198916.589397,548022.980329,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198854764476945700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198924.443398,547999.793465,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198863724476655800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198933.404021,547970.803643,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198870634475663100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198940.315251,547871.537103,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198873884476299700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198943.568566,547935.192047,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198876224475946400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198945.903991,547899.86929,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198876934476427600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198946.619624,547947.985978,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198880214476549600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198949.891107,547960.185704,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198883564476653400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198953.242171,547970.567126,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198895894476242100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198965.574212,547929.438644,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0051_C0088,용산구,1117013000,이태원동,18,0,0.0,0.0,0000198936704475620800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199006.38121,547867.307781,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198717634477602600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198787.318065,548065.478352,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198770624478508000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198840.302316,548156.023299,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198771774479053300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198841.45281,548210.550569,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198779404478576800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198849.08328,548162.9004,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198780984478256300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198850.658476,548130.849462,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198789334478743500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198859.014797,548179.576598,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198796044479051800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198865.71785,548210.400446,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
