그리드ID,주요구,주요법정동코드,주요법정동명,이상건물수,건축면적_연면적초과_건물수,건축면적x총층수_연면적초과_건물수,원래분자_합계,보정후분자_합계,분자감소량_합계,원래밀도기여도_합계,보정후밀도기여도_합계,밀도감소량_합계,최대_원래밀도기여도,최대_밀도감소량,최대기여_주소,최대기여_지번,최대기여_건물ID,최대기여_건물용도명,최대기여_연면적,최대기여_건축면적,최대기여_총층수,최대기여_원래밀도기여도,최대기여_밀도감소량,최대기여_이상유형
G50K_R0069_C0018,강서구,1150010900,방화동,148,21,127,94171.72,43538.68,50633.04,1.883434,0.870774,1.012661,0.14688,0.079466,서울특별시 강서구 방화동,606-36,2004183287244515573200000000,의료시설,3370.69,918.0,8.0,0.14688,0.079466,건축면적x총층수_연면적초과
G50K_R0020_C0109,서초구,1165010200,양재동,49,6,43,87852.16,37258.33,50593.83,1.757043,0.745167,1.011877,0.20847,0.172063,서울특별시 서초구 양재동,331,1993203625884407640100000000,제1종근린생활시설,1820.36,2084.7,5.0,0.20847,0.172063,건축면적_연면적초과
G50K_R0074_C0082,종로구,1111011200,체부동,66,17,49,85621.58,35038.67,50582.91,1.712432,0.700773,1.011658,0.560842,0.347642,서울특별시 종로구 통의동,35-53,1967197575694527348300000000,교육연구시설,10659.99,4673.68,6.0,0.560842,0.347642,건축면적x총층수_연면적초과
G50K_R0065_C0019,강서구,1150010800,공항동,137,4,133,94782.77,44200.61,50582.16,1.895655,0.884012,1.011643,0.18756,0.103937,서울특별시 강서구 공항동,55-177,2007183314524506802200000000,종교시설,4181.15,1563.0,6.0,0.18756,0.103937,건축면적x총층수_연면적초과
G50K_R0075_C0052,마포구,1144012700,상암동,22,3,19,61385.04,10843.02,50542.02,1.227701,0.21686,1.01084,0.995,0.896114,서울특별시 마포구 상암동,1231,2006190771834529696400000000,업무시설,4944.32,9950.0,5.0,0.995,0.896114,건축면적_연면적초과
G50K_R0045_C0065,영등포구,1156011000,여의도동,6,0,6,119260.0,68834.53,50425.47,2.3852,1.376691,1.008509,0.68,0.265988,서울특별시 영등포구 여의도동,45-3,1995193602134463612700000000,업무시설,20700.61,2000.0,17.0,0.68,0.265988,건축면적x총층수_연면적초과
G50K_R0022_C0114,강남구,1168010300,개포동,15,0,15,85410.5,34985.645,50424.855,1.70821,0.699713,1.008497,0.48272,0.368384,서울특별시 강남구 개포동,1167,1996204563564412271400000000,공동주택,5175.78,2145.0,11.0,0.4719,0.368384,건축면적x총층수_연면적초과
G50K_R0023_C0107,서초구,1165010200,양재동,58,9,49,91851.4,41486.38,50365.02,1.837028,0.829728,1.0073,0.115936,0.0653,서울특별시 서초구 양재동,119-3,2002203164524414002100000000,공동주택,2531.78,724.6,8.0,0.115936,0.0653,건축면적x총층수_연면적초과
G50K_R0072_C0029,강서구,1150010500,마곡동,16,9,7,66202.91,15873.28,50329.63,1.324058,0.317466,1.006593,0.3252,0.318146,서울특별시 강서구 마곡동,717,2005185595264524412300000000,공동주택,202.48,8054.9,2.0,0.322196,0.318146,건축면적_연면적초과
G50K_R0064_C0064,마포구,1144012100,동교동,65,6,59,104888.96,54718.34,50170.62,2.097779,1.094367,1.003412,0.931498,0.381211,서울특별시 마포구 동교동,167-2,2021193387244506031900000000,제2종근린생활시설,27514.34,2739.7,17.0,0.931498,0.381211,건축면적x총층수_연면적초과
G50K_R0034_C0140,송파구,1171010700,가락동,54,3,51,95494.4,45370.27,50124.13,1.909888,0.907405,1.002483,0.106976,0.055604,서울특별시 송파구 가락동,91-2,2002210446314439428500000000,업무시설,2568.61,668.6,8.0,0.106976,0.055604,건축면적x총층수_연면적초과
G50K_R0077_C0087,종로구,1111014600,가회동,52,44,8,63603.57,13480.88,50122.69,1.272071,0.269618,1.002454,0.164816,0.161257,서울특별시 종로구 가회동,1-6,0000198701724535418800000000,단독주택,177.95,4120.4,2.0,0.164816,0.161257,건축면적_연면적초과
G50K_R0062_C0056,마포구,1144012300,망원동,111,2,109,90311.14,40208.51,50102.63,1.806223,0.80417,1.002053,0.07814,0.046341,서울특별시 마포구 망원동,395-4,1975191586294501770200000000,제2종근린생활시설,1589.96,781.4,5.0,0.07814,0.046341,건축면적x총층수_연면적초과
G50K_R0027_C0088,서초구,1165010100,방배동,69,13,56,82834.36,32785.22,50049.14,1.656687,0.655704,1.000983,0.448812,0.320572,서울특별시 서초구 방배동,957-7,2003198766754423108400000000,공동주택,6412.01,1726.2,13.0,0.448812,0.320572,건축면적x총층수_연면적초과
G50K_R0065_C0052,마포구,1144012300,망원동,6,1,5,66807.0,16767.18,50039.82,1.33614,0.335344,1.000796,0.65226,0.508021,서울특별시 마포구 망원동,512,2004190794334508076500000000,공동주택,7211.96,2329.5,14.0,0.65226,0.508021,건축면적x총층수_연면적초과
G50K_R0035_C0139,송파구,1171010700,가락동,23,0,23,89729.2,39758.42,49970.78,1.794584,0.795168,0.999416,0.33824,0.231602,서울특별시 송파구 가락동,92-3,1992210312094439958800000000,공동주택,5331.9,1691.2,10.0,0.33824,0.231602,건축면적x총층수_연면적초과
G50K_R0065_C0083,중구,1114011800,남대문로5가,12,0,12,103656.4,53737.33,49919.07,2.073128,1.074747,0.998381,1.337168,0.626329,서울특별시 중구 남대문로5가,120,1970197759854506938500000000,업무시설,35541.97,2387.8,28.0,1.337168,0.626329,건축면적x총층수_연면적초과
G50K_R0046_C0114,강남구,1168010400,청담동,2,1,1,51302.8,1420.57,49882.23,1.026056,0.028411,0.997645,0.981332,0.977365,서울특별시 강남구 청담동,66-3,1992204728614465080900000000,제2종근린생활시설,198.35,24533.3,2.0,0.981332,0.977365,건축면적_연면적초과
G50K_R0069_C0030,강서구,1150010200,등촌동,9,2,7,112528.3,62718.62,49809.68,2.250566,1.254372,0.996194,0.692636,0.32105,서울특별시 강서구 등촌동,684-2,2001185921014516367800000000,공장,18579.3,2473.7,14.0,0.692636,0.32105,건축면적x총층수_연면적초과
G50K_R0041_C0118,강남구,1168010500,삼성동,10,0,10,92407.6,42651.72,49755.88,1.848152,0.853034,0.995118,0.413448,0.198248,서울특별시 강남구 삼성동,168-23,1999205565204453554800000000,업무시설,10760.0,1722.7,12.0,0.413448,0.198248,건축면적x총층수_연면적초과
G50K_R0034_C0056,영등포구,1156013300,대림동,118,1,117,93101.98,43357.81,49744.17,1.86204,0.867156,0.994883,0.440392,0.245874,서울특별시 영등포구 대림동,909-2,1982191779424437576900000000,판매시설,9725.9,5504.9,4.0,0.440392,0.245874,건축면적x총층수_연면적초과
G50K_R0067_C0095,중구,1114014700,쌍림동,68,18,50,87690.07,37989.391,49700.679,1.753801,0.759788,0.994014,0.730426,0.423906,서울특별시 중구 쌍림동,22-1,1983200344054513169100000000,업무시설,15325.99,2028.96,18.0,0.730426,0.423906,건축면적x총층수_연면적초과
G50K_R0056_C0049,영등포구,1156013000,양평동6가,13,4,9,86687.6,37023.2,49664.4,1.733752,0.740464,0.993288,0.922998,0.443242,서울특별시 영등포구 양평동6가,4-2,2019190153744487798300000000,공장,23987.81,2714.7,17.0,0.922998,0.443242,건축면적x총층수_연면적초과
G50K_R0064_C0065,마포구,1144012100,동교동,68,3,65,92230.67,42567.195,49663.475,1.844613,0.851344,0.99327,0.194016,0.095635,서울특별시 마포구 동교동,178-9,2001193702114505368700000000,업무시설,4919.06,1212.6,8.0,0.194016,0.095635,건축면적x총층수_연면적초과
G50K_R0034_C0148,송파구,1171010700,가락동,4,0,4,62304.3,12652.62,49651.68,1.246086,0.253052,0.993034,1.165896,0.959107,서울특별시 송파구 오금동,159,2008212298324439155800000000,교육연구시설,10339.47,9715.8,6.0,1.165896,0.959107,건축면적x총층수_연면적초과
G50K_R0033_C0089,서초구,1165010100,방배동,68,3,65,88973.77,39344.59,49629.18,1.779475,0.786892,0.992584,0.14684,0.099694,서울특별시 서초구 방배동,796-9,2012199061534435122700000000,업무시설,2357.28,734.2,10.0,0.14684,0.099694,건축면적x총층수_연면적초과
G50K_R0076_C0087,종로구,1111014600,가회동,68,49,19,68345.59,18780.73,49564.86,1.366912,0.375615,0.991297,0.15735,0.137364,서울특별시 종로구 가회동,27-1,0000198656054532616100000000,종교시설,999.32,1573.5,5.0,0.15735,0.137364,건축면적_연면적초과
G50K_R0042_C0056,영등포구,1156010100,영등포동,110,3,107,94817.78,45259.99,49557.79,1.896356,0.9052,0.991156,0.06076,0.039336,서울특별시 영등포구 영등포동,618-30,2020191755264456682200000000,공동주택,654.68,374.5,7.0,0.05243,0.039336,건축면적x총층수_연면적초과
G50K_R0051_C0039,강서구,1150010300,화곡동,69,1,68,93780.67,44238.28,49542.39,1.875613,0.884766,0.990848,0.200128,0.086681,서울특별시 강서구 화곡동,782-3,1995187865884476357200000000,문화및집회시설,5672.34,1250.8,8.0,0.200128,0.086681,건축면적x총층수_연면적초과
G50K_R0019_C0107,서초구,1165010200,양재동,43,5,38,90410.56,40972.33,49438.23,1.808211,0.819447,0.988765,0.120096,0.072378,서울특별시 서초구 양재동,206-8,2001203062064403899000000000,공동주택,2385.92,750.6,8.0,0.120096,0.072378,건축면적x총층수_연면적초과
G50K_R0035_C0123,강남구,1168010600,대치동,1,1,0,49719.0,342.0,49377.0,0.99438,0.00684,0.98754,0.99438,0.98754,서울특별시 강남구 대치동,27-1,1997206660354441690900000000,제2종근린생활시설,342.0,49719.0,1.0,0.99438,0.98754,건축면적_연면적초과
G50K_R0044_C0113,강남구,1168010500,삼성동,14,5,9,75369.03,26132.92,49236.11,1.507381,0.522658,0.984722,0.504118,0.381065,서울특별시 강남구 삼성동,65-4,2012204501314460659400000000,공동주택,6152.66,1482.7,17.0,0.504118,0.381065,건축면적x총층수_연면적초과
G50K_R0053_C0078,용산구,1117011300,원효로2가,81,21,60,86979.94,37783.22,49196.72,1.739599,0.755664,0.983934,0.21305,0.182925,서울특별시 용산구 신계동,40-1,1972196565994480301500000000,업무시설,1506.24,2130.5,5.0,0.21305,0.182925,건축면적_연면적초과
G50K_R0080_C0093,종로구,1111017000,명륜1가,71,10,61,89587.46,40409.67,49177.79,1.791749,0.808193,0.983556,0.25008,0.194788,서울특별시 종로구 혜화동,5-55,1980200031134542170400000000,노유자시설,2764.61,2500.8,5.0,0.25008,0.194788,건축면적x총층수_연면적초과
G50K_R0066_C0057,마포구,1144012500,성산동,76,3,73,92998.99,43924.125,49074.865,1.85998,0.878482,0.981497,0.1101,0.046741,서울특별시 마포구 성산동,30-26,1996191958754509373500000000,공동주택,3167.97,1101.0,5.0,0.1101,0.046741,건축면적x총층수_연면적초과
G50K_R0038_C0146,송파구,1171011200,오금동,57,5,52,85099.5,36085.65,49013.85,1.70199,0.721713,0.980277,0.10926,0.072982,서울특별시 송파구 오금동,80-13,2017211688614448185900000000,업무시설,1273.92,492.3,10.0,0.09846,0.072982,건축면적x총층수_연면적초과
G50K_R0066_C0091,중구,1114013800,필동2가,56,9,47,110763.01,61786.9,48976.11,2.21526,1.235738,0.979522,0.339088,0.16533,서울특별시 중구 충무로4가,125-18,0000199520304509780100000000,,8687.9,2119.3,8.0,0.339088,0.16533,건축면적x총층수_연면적초과
G50K_R0092_C0084,종로구,1111018300,평창동,33,26,7,65316.85,16370.38,48946.47,1.306337,0.327408,0.978929,0.092468,0.072914,서울특별시 종로구 평창동,449-4,2009197866164569064800000000,종교시설,977.71,1541.13,3.0,0.092468,0.072914,건축면적_연면적초과
G50K_R0041_C0061,영등포구,1156013200,신길동,92,16,76,71217.17,22275.34,48941.83,1.424343,0.445507,0.978837,0.2372,0.236444,서울특별시 영등포구 신길동,121,1996192727684453316800000000,제1종근린생활시설,37.8,11860.0,1.0,0.2372,0.236444,건축면적_연면적초과
G50K_R0050_C0109,강남구,1168011000,압구정동,1,0,1,71657.6,22760.43,48897.17,1.433152,0.455209,0.977943,1.433152,0.977943,서울특별시 강남구 압구정동,494,1979203475244473582400000000,판매시설,22760.43,10236.8,7.0,1.433152,0.977943,건축면적x총층수_연면적초과
G50K_R0059_C0045,강서구,1150010100,염창동,4,0,4,76274.4,27451.057,48823.343,1.525488,0.549021,0.976467,0.86202,0.606018,서울특별시 강서구 염창동,260-7,1996189162584495203800000000,숙박시설,12800.1,2394.5,18.0,0.86202,0.606018,건축면적x총층수_연면적초과
G50K_R0034_C0088,서초구,1165010100,방배동,7,5,2,56657.8,7862.755,48795.045,1.133156,0.157255,0.975901,0.298648,0.295669,서울특별시 서초구 방배동,3275,2004198869684438899300000000,공동주택,148.966,7466.2,2.0,0.298648,0.295669,건축면적_연면적초과
G50K_R0065_C0105,성동구,1120010700,행당동,142,5,137,93985.53,45321.13,48664.4,1.879711,0.906423,0.973288,0.211102,0.135564,서울특별시 성동구 행당동,347-4,2003202540414508567000000000,공동주택,3776.9,1507.87,7.0,0.211102,0.135564,건축면적x총층수_연면적초과
G50K_R0073_C0088,종로구,1111013400,경운동,19,6,13,70720.79,22079.65,48641.14,1.414416,0.441593,0.972823,0.516656,0.289995,서울특별시 종로구 익선동,34,2004198938064524640300000000,업무시설,11333.05,1845.2,14.0,0.516656,0.289995,건축면적x총층수_연면적초과
G50K_R0034_C0053,영등포구,1156013300,대림동,49,6,43,83146.16,34595.72,48550.44,1.662923,0.691914,0.971009,0.161084,0.112314,서울특별시 영등포구 대림동,739-4,2022190966994438798900000000,공동주택,2438.52,732.2,11.0,0.161084,0.112314,건축면적x총층수_연면적초과
G50K_R0059_C0070,마포구,1144010800,대흥동,78,6,72,89840.02,41310.074,48529.946,1.7968,0.826201,0.970599,0.391844,0.22324,서울특별시 마포구 대흥동,276-1,1995194725004495214600000000,업무시설,8430.22,1781.11,11.0,0.391844,0.22324,건축면적x총층수_연면적초과
G50K_R0066_C0112,성동구,1120010600,사근동,88,13,75,78778.74,30332.12,48446.62,1.575575,0.606642,0.968932,0.18766,0.154747,서울특별시 성동구 사근동,198-5,1993204287834509680800000000,제1종근린생활시설,1391.65,3043.0,3.0,0.18258,0.154747,건축면적_연면적초과
G50K_R0067_C0064,마포구,1144012400,연남동,103,0,103,89039.02,40615.73,48423.29,1.78078,0.812315,0.968466,0.141032,0.094615,서울특별시 마포구 연남동,226-33,1984193524694511802000000000,공동주택,2320.86,1762.9,4.0,0.141032,0.094615,건축면적x총층수_연면적초과
G50K_R0040_C0127,송파구,1171010100,잠실동,66,2,64,84124.18,35703.85,48420.33,1.682484,0.714077,0.968407,0.2289,0.120361,서울특별시 송파구 잠실동,209-5,1993207617564451478800000000,교육연구시설,5426.95,1635.0,7.0,0.2289,0.120361,건축면적x총층수_연면적초과
G50K_R0092_C0082,종로구,1111018300,평창동,39,34,5,62973.68,14575.23,48398.45,1.259474,0.291505,0.967969,0.05754,0.049656,서울특별시 종로구 평창동,489-7,1997197383334568159200000000,단독주택,394.2,959.0,3.0,0.05754,0.049656,건축면적_연면적초과
G50K_R0050_C0093,용산구,1117013600,보광동,169,8,161,91920.52,43539.93,48380.59,1.83841,0.870799,0.967612,0.09112,0.051175,서울특별시 용산구 보광동,253-2,1984199901654474077800000000,종교시설,1997.27,1139.0,4.0,0.09112,0.051175,건축면적x총층수_연면적초과
G50K_R0062_C0098,중구,1114016200,신당동,60,2,58,91737.0,43376.89,48360.11,1.83474,0.867538,0.967202,0.11688,0.049555,서울특별시 중구 신당동,346-453,2001201171544501836000000000,공동주택,1997.26,895.0,5.0,0.0895,0.049555,건축면적x총층수_연면적초과
G50K_R0049_C0094,용산구,1117013600,보광동,121,10,111,80191.03,31990.575,48200.455,1.603821,0.639812,0.964009,0.283994,0.212347,서울특별시 용산구 보광동,35-5,1995200240324471635000000000,공동주택,3582.31,887.48,16.0,0.283994,0.212347,건축면적x총층수_연면적초과
G50K_R0035_C0151,송파구,1171011400,마천동,71,1,70,88162.79,39978.275,48184.515,1.763256,0.799566,0.96369,0.11872,0.06811,서울특별시 송파구 거여동,133-77,1991212852984439962000000000,제1종근린생활시설,2530.52,848.0,7.0,0.11872,0.06811,건축면적x총층수_연면적초과
G50K_R0036_C0089,서초구,1165010700,반포동,2,1,1,51828.0,3840.61,47987.39,1.03656,0.076812,0.959748,0.84024,0.838263,서울특별시 서초구 반포동,753,1978199134924443775400000000,교육연구시설,98.84,42012.0,1.0,0.84024,0.838263,건축면적_연면적초과
G50K_R0025_C0110,서초구,1165010200,양재동,12,2,10,96124.5,48313.2,47811.3,1.92249,0.966264,0.956226,1.480248,0.741147,서울특별시 서초구 양재동,275,1993203824704417271200000000,업무시설,36955.03,2741.2,27.0,1.480248,0.741147,건축면적x총층수_연면적초과
G50K_R0073_C0102,종로구,1111017500,숭인동,21,5,16,80504.4,32725.22,47779.18,1.610088,0.654504,0.955584,0.35148,0.24698,서울특별시 종로구 숭인동,1252,1980201923024526322900000000,업무시설,5225.0,2929.0,6.0,0.35148,0.24698,건축면적x총층수_연면적초과
G50K_R0039_C0053,영등포구,1156011800,도림동,91,5,86,84799.81,37100.99,47698.82,1.695996,0.74202,0.953976,0.258704,0.163055,서울특별시 영등포구 도림동,250-20,2021191022794448715400000000,공동주택,4782.46,680.8,19.0,0.258704,0.163055,건축면적x총층수_연면적초과
G50K_R0058_C0089,용산구,1117013000,이태원동,29,1,28,61207.93,13565.19,47642.74,1.224159,0.271304,0.952855,0.965552,0.843109,서울특별시 용산구 용산동2가,5-1488,1999199005994492305800000000,교육연구시설,6122.14,12069.4,4.0,0.965552,0.843109,건축면적_연면적초과
G50K_R0061_C0095,중구,1114016200,신당동,141,10,131,121456.716,73843.06,47613.656,2.429134,1.476861,0.952273,0.1602,0.096413,서울특별시 중구 신당동,432-612,2014200317104499307700000000,자동차관련시설,3189.34,1602.0,5.0,0.1602,0.096413,건축면적x총층수_연면적초과
G50K_R0083_C0079,종로구,1111018400,부암동,40,12,28,70424.63,22862.79,47561.84,1.408493,0.457256,0.951237,0.12488,0.104288,서울특별시 종로구 부암동,155-3,1965196783634548886800000000,제2종근린생활시설,1029.62,1561.0,4.0,0.12488,0.104288,건축면적_연면적초과
G50K_R0041_C0060,영등포구,1156013200,신길동,72,9,63,74118.25,26592.341,47525.909,1.482365,0.531847,0.950518,0.2372,0.236444,서울특별시 영등포구 신길동,121,1996192633474453152200000000,제1종근린생활시설,37.8,11860.0,1.0,0.2372,0.236444,건축면적_연면적초과
