cluster,x_5181,y_5181,local_R2,residual,coef_intercept,coef_승인연도,coef_소방위험도_점수,coef_주변건물수,coef_집중도,coef_단속위험도,coef_구조노후도,coef_도로폭위험도,coef_최근접_소화용수_거리등급,coef_총층수,coef_연면적
0,201936.1889891573,452665.9807155389,1.0,7.105427357601002e-15,28.329314356960268,3.9968028886505635e-15,1.9448073001988506,0.6512251612160839,1.7392977283893172,1.9602369584221015,5.017345180432841,4.88479283683202,2.5665454516831665,0.08671595896965145,1.2021744737434321
0,199818.7693015716,452646.8078197685,1.0,3.552713678800501e-15,28.32931435696027,3.1086244689504383e-15,1.9448073001988475,0.6512251612160831,1.7392977283893187,1.9602369584221033,5.017345180432837,4.8847928368320215,2.5665454516831674,0.08671595896965067,1.2021744737434301
0,199764.69172789573,452177.25507965777,1.0,1.4210854715202004e-14,28.329314356960264,-7.327471962526033e-15,1.9448073001988577,0.6512251612160773,1.73929772838932,1.960236958422104,5.017345180432831,4.884792836832026,2.566545451683168,0.08671595896966533,1.2021744737434221
0,198545.2223366013,451854.8205254232,1.0,3.552713678800501e-15,28.329314356960275,-1.7763568394002505e-15,1.9448073001988515,0.6512251612160765,1.7392977283893236,1.9602369584221024,5.017345180432838,4.88479283683202,2.566545451683166,0.08671595896965723,1.2021744737434266
0,198951.3390567781,452506.3196915821,1.0,-3.552713678800501e-15,28.329314356960285,-3.3306690738754696e-15,1.9448073001988608,0.6512251612160782,1.7392977283893223,1.9602369584221027,5.0173451804328355,4.884792836832024,2.566545451683165,0.08671595896966072,1.2021744737434232
0,198886.94407205103,452419.4297160971,1.0,-7.105427357601002e-15,28.32931435696029,-1.5543122344752192e-15,1.9448073001988693,0.651225161216074,1.7392977283893236,1.9602369584221027,5.0173451804328355,4.884792836832023,2.566545451683168,0.08671595896966039,1.2021744737434195
0,198811.49704462776,452301.9079272357,1.0,-3.552713678800501e-15,28.329314356960282,-6.661338147750939e-16,1.94480730019886,0.651225161216076,1.7392977283893205,1.9602369584221018,5.017345180432836,4.884792836832022,2.5665454516831656,0.08671595896965956,1.2021744737434217
0,199121.1448369271,451827.7050614305,1.0,0.0,28.329314356960268,-2.220446049250313e-15,1.9448073001988573,0.6512251612160785,1.7392977283893243,1.9602369584221024,5.017345180432843,4.884792836832022,2.5665454516831696,0.0867159589696655,1.2021744737434266
0,198877.823743196,451079.5616872809,1.0,5.329070518200751e-15,28.32931435696028,3.552713678800501e-15,1.9448073001988593,0.6512251612160774,1.739297728389321,1.9602369584221024,5.017345180432841,4.884792836832029,2.56654545168317,0.08671595896965048,1.202174473743432
0,198591.1337696882,450740.353511948,1.0,-7.105427357601002e-15,28.329314356960293,5.773159728050814e-15,1.9448073001988628,0.651225161216075,1.7392977283893207,1.9602369584221018,5.017345180432837,4.884792836832025,2.566545451683167,0.08671595896965809,1.2021744737434226
0,198623.3695299265,450781.1462231749,1.0,1.0658141036401503e-14,28.329314356960275,4.440892098500626e-15,1.9448073001988633,0.6512251612160802,1.7392977283893196,1.9602369584221027,5.017345180432842,4.884792836832023,2.566545451683166,0.0867159589696535,1.202174473743429
