구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,local_R2,residual,coef_intercept,tval_intercept,bw_intercept,coef_구조노후도,tval_구조노후도,bw_구조노후도,coef_단속위험도,tval_단속위험도,bw_단속위험도,coef_도로폭위험도,tval_도로폭위험도,bw_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,bw_최근접_소화용수_거리등급,coef_소방위험도_점수,tval_소방위험도_점수,bw_소방위험도_점수,coef_집중도,tval_집중도,bw_집중도,z_구조노후도,contrib_구조노후도,z_단속위험도,contrib_단속위험도,z_도로폭위험도,contrib_도로폭위험도,z_최근접_소화용수_거리등급,contrib_최근접_소화용수_거리등급,z_소방위험도_점수,contrib_소방위험도_점수,z_집중도,contrib_집중도
마포구,동교동,엘라 게스트하우스,2,고위험군,37.55350596,126.9295934,193778.7116,450444.9482,36.20418233,,0.1341669499723963,41.3366798499887,233.92770440728398,46.0,4.874416548988903,70.07319936152557,582.0,2.2094045116445438,80.32682011998874,1454.0,3.460136376515527,48.43711635544742,322.0,4.622921182733412,51.662557114222636,153.0,1.5946627888907592,39.25682970552281,1454.0,1.4034796920361394,44.23242332847726,1454.0,-0.4516718961885781,-2.201636965494803,-0.06975247775375136,-0.15411143904752392,0.9017377419990915,3.12013556316803,-1.3600093631566765,-6.287216093652778,-0.5132921732768841,-0.8185279285535149,0.765734196025564,1.0746923936194994
마포구,망원동,삼삼스테이,2,고위험군,37.55837261,126.9006307,191220.0725,450987.3996,37.86861638,,-0.16555637102847953,41.63713888638032,236.2039101582975,46.0,4.894728587302636,64.91960487442749,582.0,2.208390441987621,80.15167541458173,1454.0,3.3392690696164706,39.44295235929335,322.0,4.63063978865202,46.1670362542784,153.0,1.5944405966667523,39.20932008391674,1454.0,1.4043008118633968,44.29786743122134,1454.0,-0.47639078028810045,-2.331803571003574,0.6738666085943784,1.4881605775944384,-0.3298283543169396,-1.1013856218530584,-1.3600093631566765,-6.2977134699726,2.06052520684412,3.285385040247422,0.9644592513183574,1.354390909635533
마포구,망원동,STARSTAY,2,고위험군,37.55593921,126.9000395,191167.5453,450717.3764,50.86238231,,-0.34313059113484456,41.60843657084226,228.0474476910275,46.0,4.8952501206755965,65.63475058803209,582.0,2.2082232677242786,80.13319316726948,1454.0,3.358253753751823,39.83633201117734,322.0,4.60889164109201,47.02872268730055,153.0,1.5944426882959035,39.21676989667007,1454.0,1.4044171589022727,44.303901342870724,1454.0,-0.5512536864180821,-2.698524674960984,-0.3850782416995124,-0.8503387332152168,0.9017377419990915,3.028264156968142,1.2048819179748391,5.553170200257146,2.386493290653708,3.805126777950035,0.5407072951793124,0.7593786032934624
마포구,노고산동,영미하우스 노고산,2,고위험군,37.55268466,126.9320462,193995.3755,450353.6342,38.50146524,,-0.165658088040459,41.105548203903126,253.95075438497088,46.0,4.871464704957431,70.36515843690346,582.0,2.2094815479254426,80.3358783292857,1454.0,3.3976364882358356,46.53001114309186,322.0,4.6513914491862085,50.618034097639686,153.0,1.5946939207381008,39.26371500050417,1454.0,1.4034159909959751,44.224074784707454,1454.0,-0.525828548487145,-2.5615552148141236,-0.6928973478376419,-1.5309439046537467,-0.3298283543169396,-1.1206368514820115,1.2048819179748391,5.604377450547245,-1.0029095399786312,-1.5993337464541684,-0.8766699374237005,-1.2303326090058622
마포구,염리동,더 하이드아웃 빌라 홍대,2,고위험군,37.54428506,126.945511,195184.6345,449420.6048,35.23067238,,0.8645951695885543,41.423931114883885,231.62637969510834,46.0,4.933721097216783,99.06792765277896,582.0,2.209646623149356,80.34382866886388,1454.0,3.3168017833039944,44.73726107340309,322.0,4.580739564009394,51.551391669300244,153.0,1.594963572816824,39.331002294180266,1454.0,1.403246630988482,44.17530884419641,1454.0,-0.19035797856505723,-0.9391731748699631,-0.5395114874828828,-1.192129736466838,-0.9456114024749547,-3.136405586041521,-0.0775637225909187,-0.35529921280407056,-1.200486113226483,-1.9147316202686937,0.3419822398865189,0.47988542597865247
마포구,연남동,Sunny House,2,고위험군,37.55807066,126.9206644,192990.1537,450952.204,45.6313739,,-0.8443436070276249,41.67940149580288,238.83036222377504,46.0,4.884750355562072,67.85319623741162,582.0,2.209249048897835,80.29445459099261,1454.0,3.4188728435337197,49.95058727974218,322.0,4.810339237308128,47.38273316041751,153.0,1.5945613032379689,39.2281122376779,1454.0,1.4036264164678818,44.25265601101093,1454.0,0.4784643997848738,2.3371791469729555,-0.09954659470068272,-0.21992321966350156,0.2859546938410759,0.9776427372542534,-0.0775637225909187,-0.3731078181707791,0.8404732360139521,1.3401860985550405,0.5231727314770073,0.7343390662767851
마포구,서교동,Terrace stay hongdae,2,고위험군,37.55337789,126.9185228,192800.4726,450431.5242,50.09244412,,0.7795625253162228,42.01765358757203,235.14742439518807,46.0,4.888542312238368,68.24471795371618,582.0,2.2088386936131212,80.25718770901223,1454.0,3.4105444335096147,46.033924288834314,322.0,4.699938238894438,45.03211796143862,153.0,1.5945650401689322,39.24427913587971,1454.0,1.403916311756697,44.27165817298342,1454.0,-0.2277894316300479,-1.1135582748042179,0.28685334297127196,0.6336127633472209,0.9017377419990915,3.0754166364605307,1.2048819179748391,5.662870599642418,-0.8459126669601361,-1.348862765770698,0.2747664123610153,0.3857490482364963
마포구,서교동,더원 게스트하우스,2,고위험군,37.5473975,126.9197115,192904.9431,449767.6822,29.75753065,,0.09547900699767098,41.45766562805787,255.2932973163732,46.0,4.887910755548858,68.09447206950345,582.0,2.2084878746552565,80.23070764509292,1454.0,3.4660170209118455,48.970572659816135,322.0,4.603011953465884,44.42681866945451,153.0,1.5946008445502273,39.26981033835471,1454.0,1.4041491310233565,44.28290766161527,1454.0,-0.47639078028810045,-2.328555618814519,0.8455507774134109,1.8673886393228436,-1.3561334345802984,-4.700381566882955,-1.3600093631566765,-6.260139355435707,-0.6643018774090805,-1.0592963347528215,0.4881036040723965,0.685370251507624
마포구,서교동,SH 하우스,2,고위험군,37.5512694,126.9260498,193465.392,450196.9572,37.77233869,,-0.19813777367740215,41.41100030527007,237.73135925255158,46.0,4.878907180444247,70.00337222853503,582.0,2.2090621358465405,80.29519971010185,1454.0,3.5009909799920216,49.27109936321021,322.0,4.613674213653545,51.2044597981548,153.0,1.5946406020251516,39.26199106230079,1454.0,1.4037295275009827,44.25269987289476,1454.0,-0.5385411174526138,-2.627492124904026,-1.0558595389352774,-2.3324593282343073,-0.3298283543169396,-1.154726093409218,1.2048819179748391,5.558932635457941,-0.1806716795936321,-0.2881063959160848,-1.8498382229016452,-2.596672534586984
마포구,상암동,디엠씨스테이,2,고위험군,37.57488101,126.8947148,190699.4111,452820.2086,53.98215517,,-0.9738232313671986,41.06073999728845,180.9578621768299,46.0,4.8876027941778215,62.40185021707106,582.0,2.2090758015819287,80.18446765935548,1454.0,3.299060759499618,39.18119451227078,322.0,4.786119353380738,37.2881266099629,153.0,1.5943877781007567,39.1551585521128,1454.0,1.4038548860528643,44.268751443664925,1454.0,1.3591629275592816,6.643048522481653,-0.7369591155584754,-1.6279985489354483,0.2859546938410759,0.9433819094458207,1.2048819179748391,5.76670866615788,0.5324666588632605,0.8489583331377275,0.9410798330486171,1.321139521791115
마포구,노고산동,단밤신촌,2,고위험군,37.55204819,126.939707,194672.2672,450282.5319,50.3444453,,-1.160298636394721,41.3087607376835,240.52574843015174,46.0,4.892292985091544,76.9365785644151,582.0,2.2098864615639875,80.36565673570122,1454.0,3.2705903247218795,44.13019484474809,322.0,4.650922822538144,47.907421110707396,153.0,1.5947925246431292,39.27804375311728,1454.0,1.4031053802110034,44.18649139521014,1454.0,1.41778199556672,6.936204911300154,-1.061566831714939,-2.3459421694522193,0.9017377419990915,2.949214734418783,1.2048819179748391,5.603812810772711,-0.2205861388356224,-0.35178912525494205,-1.8498382229016452,-2.59551796307326
마포구,서교동,Ho's stay,2,고위험군,37.55402172,126.9130909,192320.5624,450503.4115,46.04889269,,-0.12232105948220351,41.80651681723652,233.07440819581035,46.0,4.893043135220133,66.19567631136465,582.0,2.208635258299712,80.22202677439002,1454.0,3.3686334635889406,43.503635145442054,322.0,4.488085749545882,41.05715335540961,153.0,1.5945232132849467,39.23599695891117,1454.0,1.4040795084275834,44.28418906296927,1454.0,-0.4891033492535692,-2.393203785478352,0.10610950618122672,0.23435719659262857,0.2859546938410759,0.9632765507433786,1.2048819179748391,5.407613365948386,-0.7561051336656582,-1.2056271873138096,0.9673816786020752,1.3582807917534523
마포구,염리동,스테이 윤슬,2,고위험군,37.55339312,126.9471322,195328.4701,450431.4081,29.0477934,,0.003897780740004464,41.881178728311724,260.8305728558801,46.0,4.9396868594817995,93.68719245470174,582.0,2.2104782134547745,80.38719670272137,1454.0,3.20020828148061,39.96195307054239,322.0,4.540904236555654,44.4256350233341,153.0,1.5948898225497905,39.28379596100044,1454.0,1.4026691367195911,44.13306736143541,1454.0,-0.27722719982909244,-1.369415556086703,-0.7495539139802517,-1.6568725966631006,-0.9456114024749547,-3.026153441262844,-1.3600093631566765,-6.175672278913509,1.2449397563327866,1.9855417470627774,-1.8498382229016452,-2.5947109831883535
마포구,연남동,누크 하우스,2,고위험군,37.56266461,126.9206175,192986.4386,451462.0818,45.06494896,,0.9495487683294783,41.76501634777271,236.12515125666778,46.0,4.883342747903028,67.08345138888129,582.0,2.209539592439829,80.31317791793539,1454.0,3.3997936908165167,45.693614954203646,322.0,4.689796092995685,48.82185394641041,153.0,1.5945411750704603,39.21039180267693,1454.0,1.4034273650724314,44.23977344812219,1454.0,-0.2645146308636241,-1.2917156043421252,-0.7600578364385976,-1.6793778821552372,0.2859546938410759,0.9721869639802585,-0.0775637225909187,-0.3637580431650917,2.235483586521511,3.564570624902737,0.8183378871324798,1.148477784677277
마포구,망원동,코지 브릭하우스,2,고위험군,37.55399205,126.9025085,191385.4834,450501.0357,44.46643773,,0.9273847953833894,41.59951013977567,227.43607746337088,46.0,4.896182480162095,65.79494105941136,582.0,2.2081996853767434,80.1410658457582,1454.0,3.3738106471678804,41.419598894518195,322.0,4.58451876615839,48.093290666530486,153.0,1.5944594942639776,39.22555436952798,1454.0,1.4044225808836042,44.304404669483105,1454.0,-0.27722719982909244,-1.3573549588275984,1.3169305954208126,2.908045726471246,0.9017377419990915,3.042292394909658,-1.3600093631566765,-6.2349884475429045,1.5975174796370335,2.5471769126599284,0.7365099231883885,1.0343711671706217
마포구,노고산동,가끔_신촌,2,고위험군,37.55255441,126.941224,194806.3497,450338.6314,42.99669741,,-0.21154477395818105,41.4709797892397,260.9214253380247,46.0,4.901835924384186,79.84471517249332,582.0,2.210019710794626,80.37251154042491,1454.0,3.2496174213377333,42.630568691492755,322.0,4.625611506354567,47.60178148670855,153.0,1.5948089914003591,39.27796254407083,1454.0,1.403007627351549,44.17577506271068,1454.0,-0.4643844651540469,-2.2763364540180433,-1.0188109942399528,-2.2515923788445655,0.9017377419990915,2.930302675877998,1.2048819179748391,5.573315663582976,0.2237948407252026,0.35691002421756435,-1.8498382229016452,-2.5953371360974433
