구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,r50m_property_fire_count,r50m_property_fire_exists,r50m_property_damage_sum_천원,log1p_r50m_property_damage_sum_천원,r50m_property_damage_max_천원,nearest_property_fire_distance_m
중구,장교동,롯데시티호텔명동,2015,3,0.0,0.752336051950276,0.1136,0.08,37.56418691,126.9872883,관광숙박업,관광호텔,30,25334.0,32.71,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,95.99132520466523
중구,충무로2가,호텔 스카이파크3,1969,27,81.5,0.7798304197287472,0.1794,1.0,37.55856041,126.98658709,관광숙박업,호텔,11,5866.0,38.27,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,91.75641791218317
중구,남산동,자자백팩커스,1985,0,0.0,0.0,0.1565,0.85,37.55605441,126.98563136,관광숙박업,숙박시설,5,608.0,18.99,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,83.59618730066853
중구,명동,서울 라이트 인 명동,1969,19,68.4,1.7510884294971272,0.1794,0.35,37.56145726,126.98456352,관광숙박업,"사무실, 근린생활시설,숙박시설",17,506.0,42.64,exact,기존숙박군,보통,보통,2,1,537.0,6.2878585601617845,448.0,18.927051121270505
중구,남산동,오요5,1983,1,100.0,2.128231705849268,0.1594,0.12,37.55618747,126.98405523,관광숙박업,"숙박시설, 주택",5,611.0,32.77,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,134.89529232189804
중구,남산동,오요6(OYO6),2011,3,100.0,1.845368919833436,0.1194,0.7,37.55655506,126.98441998,관광숙박업,제2종근린생활시설,6,260.0,15.96,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,147.32147462310448
중구,을지로6가,케이스타호텔,1986,19,47.4,0.6931471805599453,0.1551,0.85,37.56374548,127.00581237,관광숙박업,"업무시설, 근린생활시설",15,5706.0,44.91,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,60.553248603679506
중구,주교동,엘림 호스텔,1968,34,58.8,0.1177830356563834,0.1808,0.7,37.56629135,127.00045147,관광숙박업,"영업, 관광숙박시설",6,880.5,61.58,exact,기존숙박군,위험,위험,1,1,950.0,6.85751406254539,950.0,29.430811274990965
중구,을지로3가,로스터블록,1971,37,78.4,0.2993933318726824,0.1766,1.0,37.56339033,126.99268792,관광숙박업,"주택, 점포",3,116.2,35.76,exact,기존숙박군,안전,보통,2,1,3034.0,8.017966703493599,3025.0,25.739443669209987
중구,회현동,제이오너 호스텔,2006,3,0.0,0.7282385003712154,0.1265,0.08,37.55530397,126.98284082,관광숙박업,숙박시설,4,613.0,27.78,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,208.32332708058067
중구,충무로5가,머룸스테이,1955,32,62.5,0.5643439291313687,0.4817,0.45,37.56119377,127.00084581,관광숙박업,숙박시설,2,43.0,59.75,exact,기존숙박군,위험,위험,1,1,302.0,5.713732805509369,302.0,49.30812716944822
중구,광희동,STAY ON,1966,9,55.6,1.0736109864626924,0.1837,1.0,37.5618116,127.00675249,관광숙박업,영업,6,79.0,52.07,exact,기존숙박군,위험,위험,1,1,110.0,4.709530201312334,110.0,44.39139586116877
중구,을지로7가,라하 부티크 디디피,2012,24,95.8,0.4663738611951568,0.1179,0.85,37.56262124,127.0082658,관광숙박업,"제1종근린생활시설, 업무시설, 관광숙박시설",13,328.0,32.53,exact,기존숙박군,안전,안전,1,1,4273.0,8.360305435879093,4273.0,24.57510243152165
중구,회현동,호텔 블리스 I,2025,9,88.9,0.5616258388634469,0.1,0.08,37.55681031,126.98310837,관광숙박업,관광숙박시설,8,1048.0,8.1,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,99.1964592609333
중구,서소문동,정동스테이25(JEONGDONG STAY 25),2024,2,0.0,1.3293120501244582,0.1011,0.7,37.56106147,126.97459289,관광숙박업,제2종근린생활시설,10,1348.48,31.82,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,111.31966902880431
중구,소공동,크라운파크 호텔 서울 명동,1971,7,71.4,1.3237147044676525,0.1766,0.85,37.56101578,126.9799895,관광숙박업,"업무시설, 근린생활시설, 관광숙박시설",18,10258.0,41.38,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,60.418348520068065
중구,황학동,호스텔 소우재,1984,51,82.4,1.6453061451866118,0.158,1.0,37.56418869,127.0203495,관광숙박업,근린생활시설(소매점),4,301.52,46.61,exact,기존숙박군,보통,보통,1,1,5.0,1.791759469228055,5.0,49.252337063348286
중구,회현동,호텔블리스Ⅱ,2025,4,100.0,0.2089589163222533,0.1,0.08,37.55663789,126.9831709,관광숙박업,숙박시설,7,468.0,10.73,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,119.14525839885192
중구,회현동,보코 언 아이에이치지 호텔,1979,3,33.3,1.3516741604732871,0.1652,0.12,37.5557044,126.97785909,관광숙박업,숙박시설,21,26031.0,41.84,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,101.75055029193305
중구,명동,유스테이호스텔(U-STAY HOSTEL),1964,19,52.6,1.7645098267806796,0.1866,0.7,37.56011013,126.98486327,관광숙박업,숙박시설,6,398.0,35.58,exact,기존숙박군,안전,보통,1,1,360.0,5.8888779583328805,360.0,34.57363885480866
중구,을지로5가,나인트리 바이 파르나스 서울 동대문,2019,26,76.9,0.8946039777841406,0.1079,0.7,37.56386326,127.00211965,관광숙박업,관광숙박시설,23,8872.0,42.71,exact,기존숙박군,보통,보통,2,1,50170.0,10.82319244951007,34437.0,27.583833641476026
중구,남대문로2가,스탠포드호텔 명동,2021,6,33.3,5.676753802268282,0.105,0.08,37.56189911,126.98190996,관광숙박업,"숙박시설,판매시설,근린생활시설",22,12100.0,15.5,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,73.6083107579611
중구,신당동,케이그랜드호텔 DDP,1971,4,0.0,2.25044254165524,0.4535,0.55,37.56571746,127.0106231,관광숙박업,숙박시설,7,294.0,32.35,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,153.1684300151053
중구,주교동,zip 1972 hostel,1963,9,22.2,1.2918251737361308,0.188,1.0,37.56535668,126.99747477,관광숙박업,"근린생활시설,교육연구시설,관광숙박시설",3,179.0,50.54,exact,기존숙박군,보통,위험,0,0,0.0,0.0,0.0,82.21292178286966
중구,충무로3가,스테이모드,1965,3,0.0,1.6193781504839415,0.1851,0.7,37.55941767,126.98975855,관광숙박업,관광숙박시설(호스텔),4,276.52,34.12,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,67.14182620059097
중구,을지로5가,미리네 스테이,2022,7,57.1,0.3809454909338458,0.1036,0.08,37.56263589,127.00240658,관광숙박업,숙박시설,4,89.0,32.97,exact,기존숙박군,안전,안전,2,1,615.0,6.423246963533519,360.0,44.69847355957311
중구,을지로7가,스테이 쉼,1996,22,90.9,0.4102843945441133,0.1408,0.85,37.56263015,127.00804487,관광숙박업,숙박시설,6,179.0,40.21,exact,기존숙박군,보통,보통,1,1,4273.0,8.360305435879093,4273.0,29.495429877039882
중구,명동,무드온 명동,1956,7,14.3,1.155343917473199,0.48,1.0,37.56042879,126.98317648,관광숙박업,"영업, 점포",4,289.69,37.93,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,60.77901372202504
중구,남산동,더큐브 호텔,2003,0,0.0,0.0425596144187959,0.1308,0.85,37.55609169,126.98541188,외국인관광도시민박업,근린생활시설및단독주택,4,870.63,11.3,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,80.82620976860836
중구,황학동,SINDANG GRAND JOY 호스텔,1955,25,84.0,0.2986770404591526,0.9051,0.7,37.56332856,127.01860099,관광숙박업,관광숙박시설(호스텔),2,200.2,44.4,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,72.90783544803631
중구,태평로1가,글로카로카호스텔,1971,2,0.0,0.041672696400568,0.1766,0.55,37.56555219,126.97585864,관광숙박업,"호텔, 관람집회시설, 근린생활시설, 업무시설",26,2280.0,68.91,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,107.47058204736388
중구,서소문동,ENA 스위트 호텔,2017,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,관광숙박업,숙박시설(관광호텔),28,14134.9,45.96,exact,기존숙박군,보통,보통,1,1,433.0,6.073044534100405,433.0,13.295455045488676
중구,남대문로4가,호텔 그레이스리 서울,2018,3,100.0,1.0595929651036675,0.1094,0.25,37.55884724,126.97618148,관광숙박업,업무시설,26,17909.0,34.65,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,75.95077956857654
중구,광희동,더 페이즈,2018,21,100.0,0.6931471805599453,0.1094,1.0,37.56088977,127.00776838,관광숙박업,숙박시설,5,168.0,43.87,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,60.3226385586724
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),2021,31,58.1,0.9496384970203852,0.105,0.25,37.56466188,127.00107824,관광숙박업,"관광호텔,근린생활시설",24,1382005.0,38.97,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,70.79029678410943
중구,무학동,로밍 타이거,1991,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,관광숙박업,숙박시설,6,225.0,33.86,exact,기존숙박군,안전,보통,4,1,8664.0,9.067047202149707,5280.0,26.516721855596618
중구,남산동,어반 스위트 스테이 (Urban Suite Stay),2001,0,0.0,1.13560085803745,0.1337,0.12,37.55599413,126.98473806,관광숙박업,근린생활시설,6,221.0,11.23,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,79.20061678747942
중구,충무로3가,MOREN SEOUL MYEONGDONG,1955,1,0.0,1.519252194795509,0.4817,0.7,37.55945274,126.99012549,관광숙박업,"근린생활시설, 위락시설",5,210.0,38.73,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,76.22040513710772
중구,인현동,이랑 스테이,1971,22,54.5,0.0994449297057108,0.4535,0.85,37.5614873,126.9924598,관광숙박업,숙박시설,6,70.0,29.09,exact,기존숙박군,안전,안전,1,1,9.0,2.302585092994046,9.0,49.99822899593525
중구,을지로6가,하이 동대문 호스텔,1961,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628,관광숙박업,숙박시설,6,243.0,52.21,exact,기존숙박군,위험,위험,3,1,4599.0,8.433811582477187,4073.0,6.262297863919329
중구,을지로5가,안온 스테이,1968,14,64.3,0.1943595353534336,0.1808,0.08,37.56281707,127.001911,관광숙박업,숙박시설,7,124.0,53.04,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,90.97252897608786
중구,명동,하이 서울 호스텔 명동 명동 웨스트,1967,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,관광숙박업,"근린생활시설, 사무실, 숙박시설",8,159.0,27.17,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,115.59749073126959
중구,황학동,유어모먼트,1995,15,73.3,0.1725257551322526,0.1422,0.85,37.56647742,127.02231807,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",5,104.0,38.01,exact,기존숙박군,보통,보통,2,1,52596.0,10.870414362878757,52260.0,38.0077299484325
중구,중림동,라서울 스테이,1963,25,76.0,1.1301819904368455,0.3278,0.18,37.55608468,126.96814345,관광숙박업,"영업용, 대중음식점, 숙박시",5,100.0,67.54,exact,기존숙박군,위험,위험,1,1,17.0,2.8903717578961645,17.0,35.011211405578656
중구,명동,하이 서울 호스텔,1961,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,관광숙박업,근린생활시설,5,181.0,39.96,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,57.30995833661679
중구,북창동,한 스위트 서울,1969,14,100.0,0.5684437020589881,0.1794,1.0,37.55960572,126.97683678,관광숙박업,"제2종근린생활시설, 근린생활시설",10,541.0,54.86,exact,기존숙박군,위험,위험,2,1,4714.0,8.458504195067558,4111.0,26.560657928053224
중구,충무로2가,올스테이인,1955,3,0.0,2.841286274533761,0.4817,0.25,37.55898959,126.98911126,관광숙박업,관광숙박시설,3,272.0,29.89,exact,기존숙박군,안전,안전,1,1,363.0,5.8971538676367405,363.0,24.259481345568904
중구,충무로3가,트레블로지 명동 남산,1990,2,0.0,1.3201915862543043,0.1494,0.08,37.55981918,126.98998281,관광숙박업,호텔,16,5164.0,25.83,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,87.77908676708354
중구,남대문로5가,스테이 한가온 명동,1967,6,0.0,0.6931471805599453,0.4606,0.08,37.55543671,126.97494606,관광숙박업,숙박시설,3,112.0,60.48,exact,기존숙박군,위험,위험,3,1,189.0,5.247024072160486,140.0,23.36125303233113
중구,충무로4가,제이빌스,2006,2,0.0,1.0543572796640688,0.1265,0.7,37.55987697,126.99371678,관광숙박업,숙박시설,7,100.0,24.7,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,92.80054692691493
중구,다동,호텔 미드시티 명동,1970,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,관광숙박업,"근린생활시설, 관광숙박시설",10,6314.0,51.32,exact,기존숙박군,보통,위험,1,1,235.0,5.4638318050256105,235.0,49.01560823156297
중구,명동,헨나호텔서울명동,2021,4,0.0,0.4909442532121617,0.105,0.12,37.55927368,126.98753085,관광숙박업,관광호텔,9,3171.0,6.45,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,102.8807445020071
중구,을지로3가,아르보 스테이,1931,32,65.6,0.3669189783089517,0.6692,0.25,37.56344317,126.99317659,관광숙박업,숙박시설,3,143.0,50.48,exact,기존숙박군,보통,위험,1,1,9.0,2.302585092994046,9.0,43.18962098291573
중구,필동,라임스테이 명동 호스텔,1967,2,0.0,0.0266682470821613,0.1823,0.45,37.55847797,126.99426166,관광숙박업,숙박시설,6,142.0,46.35,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,152.5311458087516
중구,충무로2가,호스텔 고울,1989,3,0.0,0.0386148361277795,0.1509,0.04,37.56006354,126.98895997,관광숙박업,근린생활시설,8,42.0,20.92,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,133.93627094785157
중구,주교동,먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],1998,27,74.1,0.6931471805599453,0.138,0.7,37.56590912,126.99838824,관광숙박업,숙박시설,6,314.0,42.09,exact,기존숙박군,보통,보통,1,1,110.0,4.709530201312334,110.0,29.980881556262553
중구,서소문동,THE VILLA 23,2024,2,0.0,1.0620228412358177,0.1011,0.7,37.56112681,126.97475999,관광숙박업,제2종근린생활시설,15,1144.31,31.39,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,102.24771841091393
중구,황학동,FRGE (에프알지이),2025,73,79.5,0.0281312502503589,0.1,1.0,37.56738069,127.02003395,관광숙박업,"근린생활시설, 관광숙박시설",6,416.26,35.17,exact,기존숙박군,안전,보통,2,1,10504.0,9.2596066132791,10386.0,4.9386073626159215
중구,충무로2가,트래비스타 호스텔,2024,4,0.0,0.2647841083585263,0.1011,0.7,37.55986394,126.98891523,관광숙박업,관광숙박시설,12,1154.53,3.91,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,114.05744006275137
중구,명동,HISTAY HOSTEL,1968,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,관광숙박업,"영업, 근린생활시설, 사무실, 숙박시설",7,780.14,23.94,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,97.59064797301725
중구,명동,르메르디앙 서울 명동,2022,9,11.1,0.5121362399431111,0.1036,1.0,37.55896817,126.98192631,관광숙박업,"관광숙박시설,판매시설,제2종근린생활시설",20,20544.0,13.79,exact,기존숙박군,안전,안전,1,1,11.0,2.4849066497880004,11.0,34.354731133748025
중구,명동,MOK HOSTEL,1954,7,42.9,1.1668880572200644,0.2009,0.45,37.55934315,126.98332654,관광숙박업,근린생활시설,7,1269.41,34.03,exact,기존숙박군,안전,보통,1,1,44000.0,10.691967639914864,44000.0,49.4744027190262
중구,남산동,올리브 호스텔,1993,0,0.0,2.677441572623574,0.4148,0.85,37.55561712,126.98432036,관광숙박업,숙박시설,5,421.0,15.34,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,81.91405615671324
중구,회현동,남산스토리 나인,1990,0,0.0,0.0192578166044145,0.42,0.25,37.5530029,126.97995879,관광숙박업,"관광숙박시설(호스텔), 근린생활시설",5,535.0,23.3,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,145.50127069375182
중구,저동,주)조선호텔앤리조트 포포인츠 조선 명동,2020,2,0.0,0.4075593497112791,0.1065,0.08,37.56283151,126.98864042,관광숙박업,숙박시설(관광호텔),29,20570.0,24.23,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,79.56603211835161
중구,을지로4가,코스모하버 인 명동2,1976,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,관광숙박업,"제1종근린생활시설, 제2종근린생활시설, 숙박시설",6,221.0,41.03,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,92.93731514935146
중구,황학동,모먼트맨션,1990,47,89.4,1.4319548452276067,0.1494,1.0,37.56394721,127.02058063,관광숙박업,"근린생활시설,관광숙박시설",5,189.0,45.52,exact,기존숙박군,보통,보통,1,1,222.0,5.407171771460119,222.0,33.88816512775616
중구,필동,G3호텔,2020,12,41.7,0.0285363072649343,0.1065,0.08,37.55907589,126.9921215,관광숙박업,숙박시설,23,427.0,15.57,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,80.47495345147748
중구,만리동,유에이치 스위트 더 서울,2019,27,63.0,0.5933967777928858,0.1079,1.0,37.55355582,126.96738568,관광숙박업,"제2종근린생활시설, 관광숙박시설",13,627.0,35.72,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,120.13054588725709
중구,남산동,보로인 명동,1986,0,0.0,2.0880996044229505,0.4272,0.85,37.55514884,126.98432696,관광숙박업,관광숙박시설,3,262.0,20.04,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,81.44364809875121
중구,남학동,홈즈레드 명동,2018,0,0.0,0.6931471805599453,0.1094,0.7,37.55807414,126.99051213,관광숙박업,관광호텔,16,5464.0,0.0,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,136.8365667823115
중구,을지로6가,노보텔 앰배서더 서울 동대문 호텔,2018,12,66.7,0.3220202100326725,0.1094,0.08,37.56352003,127.00356135,관광숙박업,"관광호텔,가족호텔,근린생활시설",25,24505.0,37.53,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,102.505977320748
중구,회현동,주)조선호텔앤리조트 레스케이프,2018,41,75.6,0.2297880940328783,0.1094,0.85,37.55715446,126.97870364,관광숙박업,"숙박시설(관광호텔),판매시설",33,27476.0,28.27,exact,기존숙박군,안전,안전,1,1,58.0,4.07753744390572,58.0,39.96117077930058
중구,충무로2가,호텔롯데 엘세븐명동,2015,24,79.2,0.8695457190507778,0.1136,0.7,37.55861521,126.98619248,관광숙박업,"관광호텔,근린생활시설",22,15016.0,16.81,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,77.16091162759115
중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),2006,22,86.4,0.780879174428781,0.1265,0.7,37.56322588,127.00182446,관광숙박업,관광숙박시설,17,12469.0,45.9,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,91.9708457278828
중구,광희동,케이 게스트하우스 동대문프리미엄점,2008,32,81.2,2.688099414682861,0.1237,0.18,37.56094517,127.00596078,관광숙박업,업무시설,13,993.0,47.11,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,59.39342233834839
중구,광희동,96번지,1988,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,관광숙박업,"근린생활시설, 숙박시설",8,409.0,41.36,exact,기존숙박군,보통,보통,1,1,11.0,2.4849066497880004,11.0,49.32960361589099
중구,남대문로4가,코트야드 메리어트 서울 명동,2016,10,50.0,0.8166206081401566,0.1122,0.25,37.55844079,126.97613718,관광숙박업,관광숙박시설,25,31836.0,29.18,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,64.95941214064756
중구,을지로5가,트레블로지 동대문 호텔,2016,41,80.5,0.5931547759524908,0.1122,0.85,37.563663,127.00109712,관광숙박업,숙박시설(관광호텔),24,8176.0,43.7,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,60.15168407398964
중구,필동,픽셀스테이 명동점,1995,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,관광숙박업,"숙박시설(호스텔),근린생활시설",6,306.0,27.1,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,52.740314658925264
중구,명동,호텔 28,1972,14,57.1,1.3130221600135648,0.4518,0.35,37.56160377,126.98318249,관광숙박업,"소매점,일반음식점,숙박시설,사무소",6,4669.0,38.43,exact,기존숙박군,보통,보통,1,1,1751.0,7.468513271496337,1751.0,43.26641639157252
중구,명동,호텔스카이파크명동Ⅱ,1995,26,73.1,2.1351521486938414,0.1422,0.85,37.56217058,126.98426358,관광숙박업,"관광숙박시설,근린생활시설",25,7112.0,37.59,exact,기존숙박군,안전,보통,2,1,601.0,6.400257445308821,541.0,34.829270909793905
중구,명동,알로프트서울명동호텔,2016,6,0.0,0.9245514488815216,0.1122,0.7,37.55952462,126.98113677,관광숙박업,관광숙박시설(관광호텔),25,12964.0,20.79,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,54.94496537615898
중구,남산동,원투쓰리호스텔,1996,0,0.0,2.6556884490078847,0.1408,0.12,37.55587082,126.98398358,관광숙박업,숙박시설,6,386.0,12.8,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,120.26127829974361
중구,쌍림동,영빈호텔,1993,25,80.0,0.4660897299245992,0.1451,0.85,37.56030545,127.00475169,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",8,3109.0,57.73,exact,기존숙박군,위험,위험,1,1,1432.0,7.267525427828172,1432.0,19.993278602289706
