승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,총층수,시설규모/연면적,구,동,업종,건물용도명,업종그룹,실제등급,예측등급,target_col,target_label,best_model
2022,27,85.2,0.0,0.1036,0.45,37.5298184,126.83670072,6,44.0,강서구,화곡동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1991,14,71.4,0.8806342806547954,0.4183,0.12,37.57588085,126.9693211,4,66.0,종로구,체부동,외국인관광도시민박업,다가구주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2022,27,74.1,1.1227826495959228,0.1036,1.0,37.50658303,127.10787808,7,497.83,송파구,송파동,외국인관광도시민박업,도시형생활주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1999,14,50.0,0.4126853560816514,0.1365,0.85,37.56201257,126.98374891,1,2442.13,중구,명동,숙박업,"근린생활시설,일반숙박시설",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1974,0,0.0,0.0476280489892546,0.1723,0.12,37.55946195,126.80709522,1,368.07,강서구,방화동,숙박업,"여관,점포",기존숙박군,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2007,11,63.6,0.6061358035703155,0.1251,1.0,37.53954165,126.98589536,4,36.0,용산구,(용산동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1989,49,77.6,1.021011042644558,0.4218,1.0,37.54988996,126.97613536,3,44.0,용산구,후암동,외국인관광도시민박업,주택,외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1986,23,91.3,0.723709830970112,0.1551,0.35,37.54051578,127.01076298,16,85.0,성동구,옥수동,외국인관광도시민박업,아파트,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1985,0,0.0,0.0689928714869514,0.4289,0.18,37.54646263,126.90949823,5,82.0,마포구,합정동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1987,0,0.0,0.0927817334509661,0.4254,0.25,37.49648779,127.09809448,5,36.0,송파구,석촌동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1970,31,67.7,1.2702032431169774,0.4553,1.0,37.55045612,126.96477612,2,38.0,용산구,서계동,외국인관광도시민박업,주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1989,0,0.0,0.0,0.4218,1.0,37.50209675,127.07789459,3,249.71,송파구,잠실동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1969,0,0.0,0.0,0.457,1.0,37.59779306,126.9583077,4,561.19,종로구,홍지동,숙박업,"주택, 영업용",기존숙박군,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2014,16,100.0,0.9767224710590728,0.115,1.0,37.55972368,126.92220487,4,198.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1993,27,100.0,1.261869861557833,0.4148,0.85,37.54943783,126.9671668,5,81.0,용산구,서계동,외국인관광도시민박업,"제1,2근린생활시설, 단독주택",외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,9,44.4,0.6468961629091896,0.4447,0.12,37.57593696,126.96915788,3,148.0,종로구,체부동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2011,14,85.7,0.9718605830289658,0.1194,0.7,37.54890658,126.90646945,5,25.0,마포구,합정동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1969,25,100.0,1.3034067013141228,0.457,0.7,37.55338757,126.915606,3,70.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,1,0.0,0.0,0.138,0.7,37.48972239,127.03608368,5,179.0,강남구,역삼동,외국인관광도시민박업,연립주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1969,16,18.8,0.083381608939051,0.457,0.55,37.5314273,126.97404309,1,160.98,용산구,(용산동,숙박업,단독주택,기존숙박군,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,0,0.0,0.9270698661289822,0.138,0.04,37.55265579,126.8166372,5,98.0,강서구,공항동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1992,0,0.0,0.0,0.4165,0.25,37.54482069,127.0395361,3,31.0,성동구,성동,외국인관광도시민박업,다가구주택(5가구),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2004,6,66.7,0.6757554378480761,0.1293,0.55,37.49206508,127.01783973,18,10997.0,서초구,서초동,관광숙박업,호텔,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1995,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,6,306.0,중구,(필동,관광숙박업,"숙박시설(호스텔),근린생활시설",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,29,86.2,0.8070914399091631,0.4095,1.0,37.54834356,126.96222683,3,54.0,용산구,서계동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2006,3,0.0,0.7282385003712154,0.1265,0.08,37.55530397,126.98284082,4,613.0,중구,(회현동,관광숙박업,숙박시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2005,0,0.0,0.8449386732121789,0.1279,0.25,37.57106161,127.01932173,9,1161.01,종로구,숭인동,숙박업,"숙박시설,제2종근린생활시설",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2012,15,60.0,0.023716526617316,0.1179,0.25,37.5848927,126.96739301,3,132.0,종로구,청운동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,11,36.4,1.0400181244020568,0.1322,0.45,37.56198222,126.80862207,3,57.0,강서구,방화동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,0,0.0,0.0079681696491768,0.1408,0.25,37.50252774,127.08108719,4,32.0,송파구,잠실동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1982,6,100.0,0.0506437328187549,0.1608,1.0,37.49956103,126.90324089,1,408.58,영등포구,신길동,숙박업,"근린생활시설, 여관",기존숙박군,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2003,37,73.0,1.9347160023121608,0.1308,0.7,37.51407405,126.91493413,5,55.0,영등포구,신길동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2007,1,0.0,0.0,0.3902,1.0,37.54224321,126.98126956,4,30.0,용산구,(용산동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,41,34.1,0.677562449543247,0.1408,0.35,37.5560557,126.96757611,4,60.0,중구,중림동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,4,0.0,0.0050377940299571,0.4095,0.7,37.5512694,126.92604978,3,102.0,마포구,서교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1982,5,100.0,0.4109505853848356,0.1608,0.25,37.50227147,127.0226088,1,1707.82,서초구,반포동,숙박업,"여관,근린생활시설",기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2003,12,66.7,0.385293749244385,0.1308,0.12,37.57526313,126.89570362,4,86.0,마포구,상암동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1986,29,100.0,3.6428355156125294,0.4272,0.85,37.54604513,126.92344232,3,26.0,마포구,상수동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,34,85.3,0.2078456141344463,0.1694,1.0,37.54905269,126.97340929,4,65.0,용산구,동자동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1970,24,62.5,1.3132053321324626,0.4553,1.0,37.56530472,126.99629939,3,296.03,중구,산림동,숙박업,영업,기존숙박군,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1968,30,96.7,1.517466415316031,0.4588,0.85,37.55940438,126.92410779,3,105.0,마포구,연남동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1970,25,96.0,1.60878195963918,0.4553,1.0,37.55970759,126.92409936,1,63.77,마포구,연남동,외국인관광도시민박업,주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1992,3,33.3,2.2638705808133555,0.4165,0.18,37.58027648,126.99680893,3,49.0,종로구,명륜3가,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,2,50.0,0.5343987914840576,0.406,0.18,37.51493902,126.9071251,1,1794.82,영등포구,(영등포동,숙박업,"숙박시설,위락시설",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,14,50.0,5.124813958204963,0.4447,0.7,37.54918998,126.90886754,3,59.0,마포구,합정동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1972,12,0.0,3.295836866004329,0.4518,0.55,37.54577776,127.06440831,4,317.48,성동구,송정동,숙박업,근린생활시설,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1972,23,56.5,2.739769278125004,0.4518,0.7,37.57202034,126.98833321,4,117.0,종로구,익선동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1992,6,0.0,0.2810012094609484,0.1465,0.18,37.56790086,127.00943028,6,152.0,종로구,창신동,관광숙박업,근린생활시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1995,4,100.0,2.0562582062241788,0.4113,0.25,37.55405218,126.97896662,6,171.0,중구,(회현동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1964,47,76.6,0.4134332777573413,0.8848,1.0,37.5478582,126.97471384,1,114.0,용산구,후암동,외국인관광도시민박업,주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,32,71.9,2.862904363195554,0.1322,1.0,37.57636819,126.97000904,3,140.27,종로구,통인동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2020,28,92.9,0.9309968792638504,0.1065,1.0,37.53400674,126.86053431,4,36.0,강서구,등촌동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1994,54,81.5,0.3864169131374699,0.413,1.0,37.53264065,126.99154042,4,139.0,용산구,이태원동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,28,92.9,0.2909553977967501,0.1322,0.85,37.56024134,126.91739285,6,48.0,마포구,연남동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,12,41.7,0.041672696400568,0.1408,0.7,37.5437087,126.84579625,1,624.21,강서구,화곡동,숙박업,일반숙박시설(여관),기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,58,84.5,0.2599823657629573,0.54,0.18,37.57545495,127.01538984,5,75.0,종로구,숭인동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1995,17,94.1,2.458996299356103,0.1422,0.7,37.51843729,127.02265221,4,537.46,강남구,신사동,외국인관광도시민박업,주거시설,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2010,19,100.0,0.3421702577358506,0.1208,0.7,37.49895457,127.04104653,1,1998.28,강남구,역삼동,숙박업,숙박시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1990,18,83.3,0.0823709974331275,0.42,1.0,37.55214693,126.92630772,3,85.0,마포구,서교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1991,15,80.0,1.683401574031255,0.4183,0.45,37.5473975,126.9197115,6,165.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1995,27,100.0,1.3328056761689044,0.1422,1.0,37.50055814,127.09843081,4,40.0,송파구,석촌동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,16,100.0,1.2532312429127286,0.1322,0.25,37.56011826,126.92356657,3,52.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1992,28,96.4,1.0307010830518992,0.4165,0.85,37.55402172,126.91309089,7,64.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,0,0.0,0.0125787822068601,0.4447,1.0,37.5879836,126.99372214,3,44.0,종로구,명륜3가,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2014,26,100.0,0.5042466526679482,0.115,0.85,37.55875522,126.92419486,4,30.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
