경도,위도,local_R2,coef_intercept,coef_구조노후도,coef_도로폭위험도
954619.8817490748,1951153.3158280277,0.40253941453195646,27.788665562812845,5.063167604384849,-0.8827766845289429
956003.2381850332,1951657.4134650982,0.6642117065101524,47.77654708075105,7.37994416307581,-1.572937893660553
956367.2127658855,1951402.4519963206,0.5868343448047989,48.16783664592016,4.835833303075161,-2.570542281171265
956633.1837874121,1951525.4829013583,0.6471345939305394,44.01248763149328,4.323871487638231,-0.22277506874787933
953731.6709518612,1951138.8671971944,0.5670907869168839,41.58462127208128,5.498845637356702,-0.5158503700665396
955939.2596100211,1951706.2504629765,0.6689232672821738,47.37624501822107,6.854646644135053,-0.7461462126452499
955078.6812262605,1951180.8829522426,0.345114479948295,28.478988329103295,6.150196775783496,-1.2568191419990415
954355.8570367985,1951486.3389865523,0.4238819460502999,33.185843342443235,5.45289696725865,-1.7103466027750744
954451.6821879209,1951548.6992138575,0.4987530900400786,33.98226029590449,6.10744145416992,-2.6205001956675007
954173.9089911771,1951256.663258193,0.5732677975963705,32.48559076502889,6.1855478941214335,1.3157040679759726
954423.1160479484,1950849.9085764522,0.5205200628507081,30.21477139839459,5.55719457843194,-0.21377260652726465
956260.0531152983,1951332.040358864,0.5606033694462301,48.84171001939008,5.06737115219664,-2.652181500516213
956456.9538792286,1951950.992287919,0.8102676850700791,43.090903465401325,4.913467598248824,-3.5982166498725796
954970.0393799505,1951482.1555562194,0.390397276836181,28.5499148802784,6.246797422717548,-2.2450222475885235
954405.917723254,1950791.1982413637,0.5218490119568253,31.409773210208826,5.544862880225367,-0.9578462553939482
954929.2398907411,1951372.4262118165,0.33006306810956754,28.081643095109204,5.604701696046409,-1.899289646181299
954446.3301077732,1950915.3815160869,0.5207450007000209,29.071476776687085,5.742543301452825,0.5577905000905437
954440.7140676841,1950902.9506302907,0.5200707239783527,29.25167287167559,5.682925734098324,0.4135232893918366
956133.3741487329,1951416.4190751312,0.595356921405905,48.73886776516084,6.028160718351279,-2.9621290605861397
953859.8909320403,1951355.242925307,0.5946627059992279,41.013939338947225,7.605559603435895,-0.39456513524371123
954514.6275945604,1950818.0705015461,0.508051099260258,30.435604601252365,5.494875364710244,0.1941686068881916
954383.8109511534,1951194.3635571136,0.478009859137931,28.478066818552318,5.81091058996091,0.011754796220327157
954334.996657636,1951572.2556214796,0.5146564974744627,35.741160973916585,5.843587538327137,-2.2907476454684597
954998.8758471969,1951006.028233256,0.3314744226223142,28.513739166034757,5.7189288654572366,-0.9733928316821736
954830.171190312,1951187.3062179936,0.3022269048423193,27.62669984734266,5.239099995840924,-1.4864820360871351
955136.2558482009,1951368.5954060387,0.3823455506063001,28.610173726741298,6.571725929956941,-1.3441347087521867
955399.9485351683,1951145.0419130852,0.5445661261818593,33.00240848359583,6.3937175970548425,-0.07856040866562797
954834.3566024883,1951734.1028881993,0.49778736511797994,36.2894880479186,5.23059053788294,-1.1938969458466167
955762.4284345722,1951450.3573845702,0.64030442512057,44.50165658371879,6.507583272308283,-2.213686044615409
955166.5811188862,1950614.099972229,0.604246537957511,35.769173123130116,6.293776395202681,-2.0125402740732548
953549.4164001966,1950690.5761935501,0.5179054632723451,39.66015420566469,3.388771758117869,-2.2819575375203875
954535.6856193712,1951178.4902391636,0.43529470547321925,27.882756569800243,5.259480304934667,-0.5501480287855744
954637.3259019686,1951185.3311199266,0.38317042894831127,27.773966728191198,4.816153626671163,-1.2575495196959905
953687.9870532244,1951159.7305466766,0.5598477271374078,42.15841561426458,5.536984777786886,-0.8386277500149538
953837.5613518571,1951362.5698446499,0.5908074445278769,41.58100619940313,7.828484158783499,-0.577324809147746
954706.2540896389,1951164.1297679292,0.3580084623489726,27.827598745866624,4.980151357876556,-1.366685039644529
