구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181
영등포구,대림동,북스테이 북적북적,2022,12,75.0,1.8236315801481555,0.1036,0.0,37.48987675,126.90697731,외국인관광도시민박업,다가구용 주택(공동주택적용),6,30.0,38.14,exact,외국인관광도시민박업,보통,안전,191773.32,443384.64
영등포구,신길동,파사드하우스,2022,5,0.0,0.0,0.1036,0.08,37.49540574,126.91696859,외국인관광도시민박업,단독주택,4,104.0,13.17,exact,외국인관광도시민박업,안전,안전,192657.46,443997.46
영등포구,신길동,a.Hidden House,1998,72,61.1,1.338639915414386,0.138,0.85,37.51202771,126.91372908,외국인관광도시민박업,다세대주택,5,60.0,56.89,exact,외국인관광도시민박업,위험,위험,192372.68,445842.54
영등포구,신길동,ynny stay,1997,18,83.3,2.2460376460281504,0.5419,0.85,37.51236004,126.92204821,외국인관광도시민박업,다가구용 주택(공동주택적용),5,36.0,21.2,exact,외국인관광도시민박업,안전,안전,193108.21,445878.78
영등포구,(당산동,Yeongdeungpo Cozy Stay,1997,31,58.1,0.6857670732623228,0.1394,0.35,37.51865166,126.89892929,외국인관광도시민박업,다가구용 주택(공동주택적용),4,75.0,33.73,exact,외국인관광도시민박업,안전,안전,191065.0,446579.02
영등포구,신길동,stay 올랑올랑,1989,0,0.0,0.5712974455210083,0.4218,0.7,37.50278421,126.90708836,외국인관광도시민박업,단독주택,3,50.0,30.32,exact,외국인관광도시민박업,안전,안전,191784.55,444817.19
영등포구,신길동,다니숲 스테이,1991,42,95.2,1.0752535623904813,0.4183,0.7,37.51225752,126.91977811,외국인관광도시민박업,단독주택,3,30.0,37.23,exact,외국인관광도시민박업,안전,안전,192907.5,445867.57
영등포구,신길동,오르빗스테이,1997,1,0.0,0.075035185942914,0.4077,0.25,37.49473621,126.90681195,외국인관광도시민박업,다가구주택(6가구),4,40.0,32.66,exact,외국인관광도시민박업,안전,안전,191759.23,443923.99
영등포구,대림동,staygyogyo,2022,46,95.7,0.1815313552514537,0.1036,1.0,37.49019949,126.89769804,외국인관광도시민박업,다세대주택,5,29.0,44.21,exact,외국인관광도시민박업,보통,보통,190952.72,443421.31
영등포구,대림동,cozy(코지),1996,6,33.3,0.8405043559988056,0.4095,0.85,37.48651284,126.90338114,외국인관광도시민박업,단독주택,4,42.0,33.39,exact,외국인관광도시민박업,안전,안전,191454.9,443011.61
서초구,서초동,서초맘 게스트하우스,2006,0,0.0,1.5568474327563382,0.1265,0.12,37.48340679,127.00654265,외국인관광도시민박업,공동주택,12,9252.63,58.55,exact,외국인관광도시민박업,위험,위험,200578.66,442662.51
서초구,방배동,로뎀,1989,16,0.0,0.0158733491562901,0.4218,1.0,37.47311165,126.99390485,외국인관광도시민박업,단독주택,3,71.0,46.79,exact,외국인관광도시민박업,보통,보통,199460.84,441519.89
서초구,방배동,로얄 홈스테이,2005,30,3.3,0.0,0.1279,1.0,37.47229702,126.98968065,외국인관광도시민박업,아파트,22,158.0,35.99,exact,외국인관광도시민박업,안전,안전,199087.17,441429.51
서초구,양재동,스타인 서울,1995,10,80.0,2.1400661634962708,0.4113,0.85,37.47099934,127.03930909,외국인관광도시민박업,단독주택,7,90.0,26.33,exact,외국인관광도시민박업,안전,안전,203477.27,441286.16
서초구,반포동,더웨이홈(The Way Home),1988,5,80.0,0.1751451528235117,0.4236,0.25,37.50260728,127.02178587,외국인관광도시민박업,단독주택,3,111.0,54.13,exact,외국인관광도시민박업,위험,위험,201926.36,444793.72
서초구,서초동,초이스,2005,13,84.6,1.5230532982352798,0.1279,0.12,37.48304857,127.0070971,외국인관광도시민박업,아파트,15,168.0,67.21,exact,외국인관광도시민박업,위험,위험,200627.71,442622.76
서초구,양재동,알하우스,1990,10,70.0,1.8310988837880875,0.1494,0.85,37.47123375,127.04094861,외국인관광도시민박업,근린생활시설,5,61.0,22.81,exact,외국인관광도시민박업,안전,안전,203622.29,441312.24
서초구,양재동,양재블루,2011,4,100.0,1.788668276658382,0.1194,1.0,37.46216111,127.03386836,외국인관광도시민박업,다세대주택,5,42.0,52.57,exact,외국인관광도시민박업,위험,보통,202996.34,440305.05
서초구,방배동,서초그린해피하우스,2010,4,25.0,0.6312717768418579,0.1208,0.12,37.48115716,126.99753467,외국인관광도시민박업,아파트,15,121.0,45.89,exact,외국인관광도시민박업,보통,보통,199781.95,442412.82
서초구,잠원동,KW신사,1993,12,83.3,0.758529939822797,0.1451,0.12,37.50990054,127.01787339,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0,67.06,exact,외국인관광도시민박업,위험,위험,201580.25,445603.11
서초구,반포동,강남교보하우스,2001,4,25.0,0.0577083176206467,0.1337,0.04,37.50180565,127.02025256,외국인관광도시민박업,아파트,6,67.0,44.99,exact,외국인관광도시민박업,보통,보통,201790.8,444704.72
서초구,반포동,엘스테이,2007,3,33.3,0.0196084713883763,0.1251,0.25,37.50213292,127.02127594,외국인관광도시민박업,다세대주택,5,60.0,44.85,exact,외국인관광도시민박업,보통,보통,201881.28,444741.06
서초구,서초동,우담바라 게스트하우스,2010,16,68.8,1.0306744550845437,0.1208,0.55,37.49389433,127.0164251,외국인관광도시민박업,아파트,20,114.0,39.23,exact,외국인관광도시민박업,보통,안전,201452.52,443826.6
서초구,방배동,Suho's stay,2014,33,100.0,0.0,0.115,0.85,37.48470672,126.98919609,외국인관광도시민박업,다세대주택,5,41.0,58.81,exact,외국인관광도시민박업,위험,위험,199044.46,442806.82
서초구,서초동,해치스테이,1978,13,61.5,1.2562754413725086,0.4412,0.12,37.490188,127.0141662,외국인관광도시민박업,단독주택,3,191.0,61.57,exact,외국인관광도시민박업,위험,위험,201252.82,443415.21
서초구,잠원동,스틸 신사,1993,1,0.0,0.0,0.1451,0.12,37.51096302,127.01518118,외국인관광도시민박업,다세대주택,6,721.34,72.44,exact,외국인관광도시민박업,위험,위험,201342.21,445720.99
서초구,방배동,모라하우스,2016,27,63.0,1.1065804583172865,0.1122,0.85,37.48457925,126.98554291,외국인관광도시민박업,다세대주택,5,650.07,49.33,exact,외국인관광도시민박업,보통,보통,198721.36,442792.72
서초구,반포동,달고나 스위트,2004,0,0.0,0.9570335153365052,0.1293,0.04,37.50328188,127.01902705,외국인관광도시민박업,공동주택(다세대주택) 외1,7,51.0,30.29,exact,외국인관광도시민박업,안전,안전,201682.4,444868.54
서초구,양재동,지원하우스,2000,8,75.0,1.1758019273592395,0.1351,0.0,37.48037737,127.03842139,외국인관광도시민박업,공동주택,5,488.15,54.79,exact,외국인관광도시민박업,위험,위험,203398.32,442326.96
서초구,방배동,순꿈하우스,1988,13,100.0,0.6851150088626811,0.4236,0.12,37.48455785,126.99597423,외국인관광도시민박업,공동주택,3,243.18,69.24,exact,외국인관광도시민박업,위험,위험,199643.95,442790.25
서초구,잠원동,Choice Guesthouse(초이스 게스트하우스),2004,26,100.0,1.6756641976853914,0.1293,0.85,37.50860686,127.01897163,외국인관광도시민박업,제2종근린생활시설 외2,7,71.0,65.28,exact,외국인관광도시민박업,위험,위험,201677.38,445459.54
서초구,방배동,달빛채,1996,19,84.2,1.324418957401803,0.1408,0.35,37.48178547,126.99267254,외국인관광도시민박업,다가구용단독주택,4,657.25,47.06,exact,외국인관광도시민박업,보통,보통,199351.91,442482.58
서초구,잠원동,온스테이 잠원,1995,26,92.3,0.758529939822797,0.1422,0.35,37.51095866,127.01684587,외국인관광도시민박업,다가구용단독주택,4,312.59,73.09,exact,외국인관광도시민박업,위험,위험,201489.39,445720.53
서초구,방배동,메종 방배,1982,8,12.5,0.0,0.4342,1.0,37.47918098,126.99443808,외국인관광도시민박업,주택,3,238.17,50.12,exact,외국인관광도시민박업,보통,보통,199508.05,442193.5
서초구,반포동,Say house,2001,28,96.4,2.174226531090576,0.1337,0.7,37.50522366,127.02115247,외국인관광도시민박업,단독주택,5,65.0,60.43,exact,외국인관광도시민박업,위험,위험,201870.29,445084.09
서초구,양재동,Sandy Blue House,1995,18,83.3,2.237552622723191,0.1422,0.7,37.48134607,127.03865603,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,62.84,exact,외국인관광도시민박업,위험,위험,203419.03,442434.48
서초구,반포동,서래마을 컴포트존:몽마르트 공원 인근 도심 속 숲 여행,2004,0,0.0,0.0,0.1293,1.0,37.49156267,126.99880382,외국인관광도시민박업,공동주택(다세대주택3세대),5,97.0,37.11,exact,외국인관광도시민박업,안전,안전,199894.22,443567.69
서초구,방배동,Amy's Wine House,2020,17,94.1,0.8887139641039206,0.1065,0.7,37.49092806,126.99538262,외국인관광도시민박업,다세대주택,5,551.27,44.54,exact,외국인관광도시민박업,보통,보통,199591.66,443497.27
서초구,방배동,헤이븐스테이,1983,33,97.0,0.0079681696491768,0.4324,0.7,37.47813135,126.99170244,외국인관광도시민박업,주택,3,290.13,46.57,exact,외국인관광도시민박업,보통,보통,199266.07,442077.02
서초구,반포동,더 문,2003,0,0.0,0.5943656360001616,0.1308,0.0,37.50437864,127.01802989,외국인관광도시민박업,"공동주택,다세대주택",5,479.01,31.22,exact,외국인관광도시민박업,안전,안전,201594.21,444990.25
서초구,반포동,스테이 공유 논현,1994,4,75.0,0.0577083176206467,0.1436,0.04,37.50264458,127.01993452,외국인관광도시민박업,다가구용단독주택,4,54.0,48.27,exact,외국인관광도시민박업,보통,보통,201762.66,444797.82
서초구,방배동,온스테이인방배,1998,29,96.6,1.035317438295796,0.138,0.85,37.47819409,126.98669244,외국인관광도시민박업,다가구형단독주택,3,99.57,33.59,exact,외국인관광도시민박업,안전,안전,198822.93,442084.04
서초구,방배동,몰리앤코,1977,31,100.0,1.0715836162801904,0.443,0.85,37.48111882,126.98566293,외국인관광도시민박업,주택,3,156.04,56.64,exact,외국인관광도시민박업,위험,위험,198731.92,442408.66
서초구,반포동,알레드반포,1995,16,100.0,1.4663370687934272,0.1422,0.55,37.50435327,127.01905476,외국인관광도시민박업,공동주택,5,1031.67,52.58,exact,외국인관광도시민박업,위험,보통,201684.83,444987.45
서초구,방배동,천지윤의 서재,2017,15,73.3,0.4027948795522855,0.1108,0.35,37.49287769,126.98982363,외국인관광도시민박업,다세대주택,5,50.0,29.93,exact,외국인관광도시민박업,안전,안전,199100.06,443713.69
서초구,방배동,서진빌딩,2005,10,100.0,0.4446858212614457,0.1279,0.85,37.49285057,126.99372967,외국인관광도시민박업,아파트,8,217.0,41.89,exact,외국인관광도시민박업,보통,보통,199445.49,443710.65
서초구,양재동,Sandy black house,1991,4,25.0,1.9379419794061368,0.4183,0.0,37.47899263,127.03821945,외국인관광도시민박업,다가구용단독주택,3,37.0,55.57,exact,외국인관광도시민박업,위험,위험,203380.52,442173.27
서초구,양재동,슬로우 포레스트,1993,17,100.0,0.3014753945841167,0.1451,0.7,37.46967317,127.04752915,외국인관광도시민박업,공동주택,5,626.21,46.2,exact,외국인관광도시민박업,보통,보통,204204.49,441139.31
서초구,반포동,더캡슐 반포,1980,1,0.0,0.0,0.4377,0.0,37.50139648,127.01904817,외국인관광도시민박업,단독주택,3,14.0,52.0,exact,외국인관광도시민박업,위험,보통,201684.31,444659.29
서초구,우면동,까사드록,2022,6,50.0,0.4125322753312568,0.1036,0.35,37.47046022,127.02450214,외국인관광도시민박업,다세대주택,3,583.66,45.6,exact,외국인관광도시민박업,보통,보통,202167.47,441225.88
서초구,반포동,제이스테이,2004,18,94.4,0.4196652374872793,0.1293,0.04,37.50274922,127.02234287,외국인관광도시민박업,"다세대(4세대),근린생활시설",5,437.45,52.28,exact,외국인관광도시민박업,위험,보통,201975.61,444809.49
서초구,우면동,행복스테이,2018,3,66.7,0.1201443118420632,0.1094,0.18,37.47011272,127.02442657,외국인관광도시민박업,다세대주택,3,84.0,50.64,exact,외국인관광도시민박업,보통,보통,202160.79,441187.31
서초구,서초동,날아오름 스테이,2003,6,0.0,0.0758657507747134,0.1308,0.12,37.49072234,127.01465121,외국인관광도시민박업,"공동주택,판매시설",18,29482.62,54.39,exact,외국인관광도시민박업,위험,위험,201295.7,443474.53
서초구,방배동,행복드림,1993,14,57.1,0.3133498192003587,0.4148,0.12,37.48366818,126.99589248,외국인관광도시민박업,다가구용단독주택(5가구),3,46.0,57.6,exact,외국인관광도시민박업,위험,위험,199636.71,442691.51
서초구,서초동,Salt House,1987,9,77.8,0.6295933960849136,0.4254,0.7,37.48652635,127.00918306,외국인관광도시민박업,공동주택,4,74.0,69.87,exact,외국인관광도시민박업,위험,위험,200812.16,443008.76
서초구,방배동,스마일 방배 도미토리,1992,29,100.0,0.8171331603409365,0.4165,0.85,37.47958025,126.98497065,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,42.99,exact,외국인관광도시민박업,보통,보통,198670.66,442237.91
서초구,서초동,다올(DAOL STAY),1994,5,40.0,0.4456957948354932,0.413,0.04,37.48700314,127.01013857,외국인관광도시민박업,다가구용 주택(공동주택적용),4,82.0,66.2,exact,외국인관광도시민박업,위험,위험,200896.66,443061.69
성동구,성동,아이필앳홈,1987,6,83.3,1.0628942060660302,0.4254,0.12,37.54760491,127.04795232,외국인관광도시민박업,근린생활시설 주택,5,394.4,53.53,exact,외국인관광도시민박업,위험,위험,204237.51,449788.75
종로구,평창동,Cozy House,2004,0,0.0,0.0,0.1293,1.0,37.60187469,126.96661108,외국인관광도시민박업,공동주택,4,349.2,25.26,exact,외국인관광도시민박업,안전,안전,197051.59,455811.52
강남구,논현동,정호하우스,2003,28,100.0,1.0129434941133115,0.1308,0.85,37.5090821,127.02582967,외국인관광도시민박업,다세대주택,5,42.0,85.04,exact,외국인관광도시민박업,위험,위험,202283.72,445512.43
강남구,논현동,창범하우스,1995,7,57.1,1.5316095001664756,0.4113,0.85,37.51523852,127.03611427,외국인관광도시민박업,다가구용 주택(공동주택적용),4,35.0,43.29,exact,외국인관광도시민박업,보통,보통,203192.77,446196.02
강남구,삼성동,어퍼하우스,1997,6,0.0,0.5985312041850962,0.1394,0.7,37.51043084,127.04562003,외국인관광도시민박업,다가구용 주택(공동주택적용),5,90.0,75.06,exact,외국인관광도시민박업,위험,위험,204033.41,445662.79
강남구,신사동,문석하우스,2018,6,33.3,2.0632215978130723,0.1094,0.0,37.51781045,127.02488407,외국인관광도시민박업,다세대주택,6,28.0,45.64,exact,외국인관광도시민박업,보통,보통,202199.86,446481.15
강남구,역삼동,엠티티 도미토리,1991,15,73.3,0.7476353658440151,0.148,0.85,37.49295383,127.03436374,외국인관광도시민박업,다가구용 주택(공동주택적용),4,77.0,45.49,exact,외국인관광도시민박업,보통,보통,203038.91,443722.65
강남구,역삼동,여운,1996,7,28.6,1.7930919144618336,0.1408,0.0,37.4889495,127.03232512,외국인관광도시민박업,다가구용 주택(공동주택적용),3,50.0,27.38,exact,외국인관광도시민박업,안전,안전,202858.78,443278.15
강남구,신사동,핵스,2002,17,70.6,1.0016505808253118,0.1322,0.45,37.51918378,127.0291096,외국인관광도시민박업,다가구용 주택(공동주택적용),8,163.0,43.83,exact,외국인관광도시민박업,보통,보통,202573.37,446633.68
강남구,삼성동,강남하우스,2004,6,100.0,0.7731898882334818,0.1293,0.7,37.50922544,127.04458529,외국인관광도시민박업,다세대주택,5,73.0,69.2,exact,외국인관광도시민박업,위험,위험,203941.99,445528.96
강남구,역삼동,지니 홈,2001,15,66.7,0.6851150088626811,0.1337,0.85,37.49985292,127.02731147,외국인관광도시민박업,다가구용 주택(공동주택적용),3,38.0,65.35,exact,외국인관광도시민박업,위험,위험,202415.03,444488.15
강남구,일원동,신비하우스,1987,1,0.0,0.1466034741918754,0.4254,0.18,37.48756492,127.08227436,외국인관광도시민박업,다세대주택,3,249.0,60.13,exact,외국인관광도시민박업,위험,위험,207276.35,443127.17
강남구,논현동,르본하우스,1993,7,57.1,0.8953840470548414,0.4148,0.0,37.50522732,127.02446954,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,65.64,exact,외국인관광도시민박업,위험,위험,202163.58,445084.57
강남구,삼성동,하우스강남,1995,0,0.0,0.0,0.4113,0.45,37.50772316,127.05200133,외국인관광도시민박업,주거시설,4,357.64,54.56,exact,외국인관광도시민박업,위험,위험,204597.77,445362.57
강남구,삼성동,멜로우 파크사이드,2003,1,0.0,0.0,0.1308,0.18,37.5082253,127.04728433,외국인관광도시민박업,근생및다세대주택,5,391.22,66.41,exact,외국인관광도시민박업,위험,위험,204180.68,445418.08
강남구,역삼동,어반엑시트(Urban Exit),2004,4,0.0,1.988422143292668,0.1293,0.0,37.49935671,127.03312922,외국인관광도시민박업,단독주택,5,194.0,49.15,exact,외국인관광도시민박업,보통,보통,202929.49,444433.24
강남구,역삼동,카일룸 블랙 701,2024,12,91.7,1.9157454490090464,0.1011,0.85,37.50558602,127.03752985,외국인관광도시민박업,아파트,23,70.0,47.46,exact,외국인관광도시민박업,보통,보통,203318.35,445124.76
강남구,논현동,윌라,1996,10,90.0,0.7529021110619605,0.4095,0.85,37.51586899,127.02852665,외국인관광도시민박업,다가구용 주택(공동주택적용),4,32.0,53.67,exact,외국인관광도시민박업,위험,위험,202521.95,446265.76
강남구,삼성동,더 헤이븐,2023,19,78.9,2.4191327980424364,0.1022,0.45,37.50335065,127.05122781,외국인관광도시민박업,아파트,15,42.0,47.5,exact,외국인관광도시민박업,보통,보통,204529.64,444877.24
강남구,일원동,덕스하우스,1988,6,66.7,0.3513978868378886,0.4236,0.35,37.49144409,127.08115924,외국인관광도시민박업,단독주택,3,34.0,66.63,exact,외국인관광도시민박업,위험,위험,207177.36,443557.62
강남구,논현동,몽 하우스,1996,1,0.0,0.3805261597609123,0.1408,0.04,37.50862076,127.0389364,외국인관광도시민박업,다가구용 주택(공동주택적용),4,53.0,69.39,exact,외국인관광도시민박업,위험,위험,203442.57,445461.63
강남구,대치동,온유 스테이 Ⅲ,2004,16,100.0,0.3209077200801014,0.1293,0.7,37.49976088,127.05283185,외국인관광도시민박업,다세대주택,5,54.0,51.37,exact,외국인관광도시민박업,보통,보통,204671.69,444478.9
강남구,신사동,더 헤세드 강남,1994,15,60.0,1.3346536032125136,0.1436,0.45,37.52016566,127.03122538,외국인관광도시민박업,다가구용 주택(공동주택적용),4,48.0,37.36,exact,외국인관광도시민박업,안전,안전,202760.38,446742.71
강남구,논현동,스테이 강남,2000,12,66.7,1.1277405615911331,0.1351,0.7,37.50668776,127.02991935,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0,70.95,exact,외국인관광도시민박업,위험,위험,202645.4,445246.8
강남구,역삼동,스테이 라온,1997,14,78.6,0.7476353658440151,0.1394,0.85,37.49373646,127.0434077,외국인관광도시민박업,다가구용 주택(공동주택적용),4,54.0,27.1,exact,외국인관광도시민박업,안전,안전,203838.67,443809.84
강남구,역삼동,타쿠네 하우스,1997,20,80.0,1.2214197179296566,0.1394,0.25,37.49448236,127.03449672,외국인관광도시민박업,다세대주택,4,70.0,44.81,exact,외국인관광도시민박업,보통,보통,203050.61,443892.3
강남구,삼성동,스테이 서울풀,1997,7,57.1,1.4337608983588144,0.1394,0.08,37.51209946,127.04936231,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,72.92,exact,외국인관광도시민박업,위험,위험,204364.18,445848.15
강남구,역삼동,강남스테이,2002,13,61.5,0.8484400649659807,0.1322,0.85,37.49340357,127.0411789,외국인관광도시민박업,아파트,7,146.0,25.8,exact,외국인관광도시민박업,안전,안전,203641.58,443772.8
강남구,역삼동,강남스테이,1997,12,75.0,0.5376622777195503,0.1394,0.7,37.49033739,127.03581098,외국인관광도시민박업,다가구용 주택(공동주택적용),4,105.0,42.53,exact,외국인관광도시민박업,보통,보통,203167.01,443432.3
강남구,논현동,프리시 하우스,1996,6,33.3,1.0446362874663122,0.1408,0.0,37.51281808,127.02036698,외국인관광도시민박업,다가구용 주택(공동주택적용),5,109.0,80.92,exact,외국인관광도시민박업,위험,위험,201800.65,445926.96
강남구,도곡동,행복스테이,1991,23,91.3,3.614290597122864,0.4183,0.85,37.48370802,127.03762683,외국인관광도시민박업,다가구용 주택(공동주택적용),3,38.0,57.33,exact,외국인관광도시민박업,위험,위험,203327.89,442696.59
강남구,역삼동,라이언 스테이,1996,1,0.0,1.1403938226830648,0.1408,0.04,37.50507993,127.04148518,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0,52.79,exact,외국인관광도시민박업,위험,보통,203668.1,445068.74
강남구,역삼동,강남 코지,2002,18,100.0,1.33500106673234,0.1322,0.85,37.50561615,127.04332484,외국인관광도시민박업,다세대주택,5,53.0,52.4,exact,외국인관광도시민박업,위험,보통,203830.73,445128.33
강남구,역삼동,역삼 스테이,1996,16,93.8,2.0228711901914416,0.1408,0.45,37.50449677,127.04361221,외국인관광도시민박업,다가구용 주택(공동주택적용),4,57.0,50.99,exact,외국인관광도시민박업,보통,보통,203856.2,445004.1
강남구,역삼동,애플 스테이,1989,10,40.0,0.3364722366212129,0.4218,0.0,37.4920257,127.03110524,외국인관광도시민박업,다세대주택,3,41.0,34.56,exact,외국인관광도시민박업,안전,안전,202750.79,443619.53
강남구,논현동,강남구 스테이,1995,14,85.7,0.5811968552230635,0.1422,0.85,37.51310491,127.0399731,외국인관광도시민박업,다가구용 주택(공동주택적용),5,113.0,53.19,exact,외국인관광도시민박업,위험,보통,203534.02,445959.35
강남구,역삼동,시연 스테이,1996,10,60.0,1.0094167098636386,0.1408,0.85,37.48881443,127.03274613,외국인관광도시민박업,다가구용 주택(공동주택적용),4,44.0,30.56,exact,외국인관광도시민박업,안전,안전,202896.02,443263.18
강남구,역삼동,디모라 강남,2011,6,33.3,0.1061601958283906,0.1194,0.7,37.49239084,127.03298882,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,34.64,exact,외국인관광도시민박업,안전,안전,202917.35,443660.12
강남구,대치동,퓨어하우스,1996,2,100.0,0.5054055562966515,0.1408,0.45,37.49544082,127.05496781,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0,62.38,exact,외국인관광도시민박업,위험,위험,204860.85,443999.53
강남구,신사동,로데오 원 스테이,1994,2,0.0,1.7823645396665868,0.413,0.0,37.52074019,127.03116682,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,39.97,exact,외국인관광도시민박업,보통,안전,202755.18,446806.48
강남구,논현동,B.B House,1997,19,89.5,1.357560341804087,0.1394,0.7,37.51138335,127.020135,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,80.52,exact,외국인관광도시민박업,위험,위험,201780.18,445767.72
강남구,논현동,코지 스테이 신사,1997,10,50.0,0.837396789404492,0.1394,0.85,37.51460092,127.02425605,외국인관광도시민박업,주거시설,5,658.75,66.46,exact,외국인관광도시민박업,위험,위험,202144.43,446124.91
강남구,신사동,강남 인 하우스,2000,8,87.5,0.7678443237670619,0.1351,0.0,37.51506078,127.02016128,외국인관광도시민박업,다가구용 주택(공동주택적용),4,43.0,81.66,exact,외국인관광도시민박업,위험,위험,201782.41,446175.87
강남구,신사동,모레하우스,1996,14,71.4,0.9771094719091942,0.4095,0.85,37.522993,127.03424394,외국인관광도시민박업,다가구용 주택(공동주택적용),3,44.0,25.6,exact,외국인관광도시민박업,안전,안전,203027.11,447056.6
강남구,삼성동,고래별,1995,0,0.0,0.0137933221323358,0.1422,0.45,37.50851652,127.05075837,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,58.15,exact,외국인관광도시민박업,위험,위험,204487.82,445450.56
강남구,삼성동,업 인 디 에어,2003,0,0.0,0.0,0.1308,0.0,37.51213515,127.0596223,외국인관광도시민박업,아파트,26,83.0,25.26,exact,외국인관광도시민박업,안전,안전,205271.28,445852.64
강남구,역삼동,힐링스테이 인 역삼,1997,11,54.5,0.8952713646500796,0.1394,0.85,37.49294738,127.04385039,외국인관광도시민박업,다가구용 주택(공동주택적용),4,36.0,29.05,exact,외국인관광도시민박업,안전,안전,203877.85,443722.28
강남구,논현동,레드 비 하우스,2000,19,100.0,3.0584989056258443,0.1351,0.85,37.50644002,127.0272716,외국인관광도시민박업,다가구용 주택(공동주택적용),3,177.0,77.72,exact,외국인관광도시민박업,위험,위험,202411.3,445219.23
강남구,논현동,반 스테이,2009,7,14.3,0.7005091770010144,0.1222,0.85,37.51570214,127.03724037,외국인관광도시민박업,아파트,13,85.0,35.69,exact,외국인관광도시민박업,안전,안전,203292.31,446247.51
강남구,논현동,버즈게스트하우스,1999,12,66.7,0.6348290101388586,0.1365,0.12,37.5079169,127.03381868,외국인관광도시민박업,단독주택,3,201.0,65.65,exact,외국인관광도시민박업,위험,위험,202990.12,445383.33
강남구,논현동,강남스타일 빌리지,1991,10,60.0,1.706984729270138,0.148,0.7,37.50555946,127.02461441,외국인관광도시민박업,"근린생활시설,단독주택",6,81.0,68.81,exact,외국인관광도시민박업,위험,위험,202176.38,445121.44
강남구,논현동,스테이 지수,1991,4,100.0,0.5475802444240785,0.148,0.0,37.5047485,127.02440713,외국인관광도시민박업,주거시설,4,54.0,71.33,exact,외국인관광도시민박업,위험,위험,202158.07,445031.43
강남구,논현동,메종 184 강남,1995,13,76.9,1.1622267376623028,0.1422,0.0,37.50371116,127.02540894,외국인관광도시민박업,주거시설,4,58.0,69.32,exact,외국인관광도시민박업,위험,위험,202246.69,444916.32
강남구,논현동,머뭄,1997,2,0.0,0.3035651186247839,0.1394,0.08,37.50627772,127.0312039,외국인관광도시민박업,근린생활시설 주거시설,5,636.98,65.37,exact,외국인관광도시민박업,위험,위험,202758.99,445201.33
강남구,논현동,조브스테이,2003,7,85.7,0.8709429118956958,0.1308,0.12,37.50863018,127.03316025,외국인관광도시민박업,공동주택,5,1072.32,71.44,exact,외국인관광도시민박업,위험,위험,202931.87,445462.48
강남구,청담동,헥사 스테이 청담,1995,9,100.0,0.1606823816904734,0.4113,0.85,37.51835146,127.04522728,외국인관광도시민박업,주거시설,4,458.09,51.76,exact,외국인관광도시민박업,위험,보통,203998.26,446541.86
강남구,역삼동,우리하우스,2025,7,71.4,1.8449842304653528,0.1,0.45,37.50410281,127.04427545,외국인관광도시민박업,다세대주택,6,765.22,34.58,exact,외국인관광도시민박업,안전,안전,203914.86,444960.4
강남구,신사동,더 그레이스,1993,8,62.5,1.808667425877756,0.4148,0.0,37.51954018,127.02860776,외국인관광도시민박업,주거시설,4,452.16,45.84,exact,외국인관광도시민박업,보통,보통,202528.99,446673.22
강남구,삼성동,삼성 코지 스테이,1996,0,0.0,0.0,0.4095,0.7,37.50946391,127.0472064,외국인관광도시민박업,"다가구주택, 근린생활시",5,427.38,57.99,exact,외국인관광도시민박업,위험,위험,204173.72,445555.54
강남구,대치동,스테이인대치,1996,11,72.7,1.000896816062535,0.1408,0.85,37.49757216,127.05523735,외국인관광도시민박업,연립주택,5,38.0,54.75,exact,외국인관광도시민박업,위험,위험,204884.55,444236.1
강남구,역삼동,포그네 스테이,1997,15,86.7,1.1829534371018604,0.1394,0.7,37.50425687,127.03824516,외국인관광도시민박업,주거시설 근린생활시설,5,655.75,48.82,exact,외국인관광도시민박업,보통,보통,203381.65,444977.27
강남구,일원동,제이스테이,1987,19,89.5,1.0068047394149868,0.4254,0.35,37.49133577,127.08174129,외국인관광도시민박업,단독주택,3,25.0,66.81,exact,외국인관광도시민박업,위험,위험,207228.85,443545.65
강남구,도곡동,스테이럭스702,2004,14,85.7,2.4203681286504293,0.1293,1.0,37.48702457,127.03403858,외국인관광도시민박업,다가구용 주택(공동주택적용),10,55.0,35.29,exact,외국인관광도시민박업,안전,안전,203010.4,443064.56
