사각지대_위험순위,구,동,숙소명,업종,주변건물수_검증상태,주변건물수_보정출처,사각지대_위험도점수,고립위험_정규화,밀집사각지대_정규화,도로폭위험도_정규화,구조노후도_정규화,단속위험도_정규화,주변건물수,집중도,도로폭위험도,구조노후도,단속위험도,위험점수_AHP 
1866,강남구,논현동,루프서울 논현점,관광숙박업,원본유지,,49.81769396976263,0.8648648648648649,0.2561475409836065,0.7,0.00399999999999999,0.25763152532134853,16,75.0,0.7,0.1036,1.705195820027413,60.89
1867,용산구,이태원동,이태원재재스테이,외국인관광도시민박업,원본유지,,49.81709359856688,0.6846846846846847,0.19877049180327866,1.0,0.3516666666666667,0.10684798656915581,36,80.6,1.0,0.4165,0.7071989340155957,47.53
1868,종로구,연건동,코지드림,외국인관광도시민박업,원본유지,,49.81012076064825,0.7027027027027027,0.18032786885245888,1.0,0.3400000000000001,0.10059791926696547,34,82.4,1.0,0.406,0.6658313699129823,34.53
1869,마포구,상암동,Wilson 202,외국인관광도시민박업,원본유지,,49.80999736119994,0.8558558558558559,0.06045081967213117,0.85,0.3497777777777778,0.04329062307571314,17,94.1,0.85,0.4148,0.2865293345719726,55.97
1870,마포구,성산동,Calm and cozy house,외국인관광도시민박업,원본유지,,49.80192039120864,0.9099099099099099,-2.220446049250313e-16,0.7,0.3477777777777778,0.149227125179676,11,100.0,0.7,0.413,0.9876953908249256,42.51
1871,송파구,방이동,더윤스테이,외국인관광도시민박업,원본유지,,49.80071646037037,0.9099099099099099,0.09323770491803263,0.85,0.0581111111111111,0.16449658989974664,11,90.9,0.85,0.1523,1.088759992225098,71.68
1872,종로구,운니동,STUDIO6st,외국인관광도시민박업,원본유지,,49.796158248545545,0.8018018018018018,0.2223360655737705,0.85,0.015111111111111117,0.287313813822694,23,78.3,0.85,0.1136,1.901655140051273,26.89
1873,용산구,원효로3가,평안,숙박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,49.783702559845274,1.0,0.17110655737704916,0.12,0.39666666666666667,0.24077142748695257,1,83.3,0.12,0.457,1.593603233224982,35.44
1874,마포구,동교동,마이스위레트로홈,외국인관광도시민박업,원본유지,,49.779566848831614,0.8828828828828829,0.36577868852459017,0.35,0.3477777777777778,0.07309503405148335,14,64.3,0.35,0.413,0.4837969513780714,38.84
1875,중구,남산동,남산언덕,외국인관광도시민박업,통계추정,구+동+업종 중앙값,49.76247551214931,0.990990990990991,0.0876024590163933,0.85,0.03577777777777778,0.0026049986980063154,2,91.45,0.85,0.1322,0.017241806434506,17.0
1876,강서구,등촌동,스테이 미야,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.75230524017501,0.972972972972973,-2.220446049250313e-16,1.0,0.04377777777777776,0.002772301296952748,4,100.0,1.0,0.1394,0.0183491386681965,42.62
1877,용산구,용산동,해온 스테이 해방촌,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.74698992485968,0.963963963963964,-2.220446049250313e-16,1.0,0.06444444444444446,0.002772301296952748,5,100.0,1.0,0.158,0.0183491386681965,67.61
1878,용산구,후암동,서울모먼트,외국인관광도시민박업,원본유지,,49.740481074818085,0.7567567567567568,0.03688524590163922,1.0,0.39277777777777784,0.10830820024214306,28,96.4,1.0,0.4535,0.7168637071772613,42.83
1879,용산구,청파동,서울펜슬,외국인관광도시민박업,원본유지,,49.736896880488445,0.8198198198198198,0.3411885245901639,0.85,0.03744444444444446,0.060517735221654136,21,66.7,0.85,0.1337,0.4005510933057353,47.48
1880,마포구,노고산동,라뉘호텔,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.73390274610688,0.9819819819819819,-2.220446049250313e-16,0.85,0.024666666666666656,0.14963555844916787,3,100.0,0.85,0.1222,0.9903987040278768,23.17
1881,영등포구,신길동,슈롱하우스,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,49.72686334561357,1.0,0.1910860655737705,0.7,0.00399999999999999,0.02300946894254412,1,81.35,0.7,0.1036,0.1522936690800455,26.22
1882,중구,광희동,96번지,관광숙박업,원본유지,,49.724229562638236,0.7927927927927928,0.42725409836065575,0.7,0.0581111111111111,0.1373155454007144,24,58.3,0.7,0.1523,0.9088557533866368,41.36
1882,중구,광희동,96번지,관광숙박업,원본유지,,49.724229562638236,0.7927927927927928,0.42725409836065575,0.7,0.0581111111111111,0.1373155454007144,24,58.3,0.7,0.1523,0.9088557533866368,41.36
1884,마포구,서교동,SH 하우스,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.72380450334218,0.972972972972973,-2.220446049250313e-16,0.7,0.3438888888888889,0.0007611410636531856,4,100.0,0.7,0.4095,0.0050377940299571,44.53
1885,종로구,명륜3가,Ivon Stay,외국인관광도시민박업,원본유지,,49.721999337644576,0.8288288288288288,0.05122950819672123,0.85,0.3458888888888889,0.1166711220911873,20,95.0,0.85,0.4113,0.7722157040356383,55.82
1886,마포구,망원동,온마음스테이,외국인관광도시민박업,원본유지,,49.715901462457154,0.6936936936936937,0.08811475409836056,1.0,0.3536666666666667,0.22462180674737744,35,91.4,1.0,0.4183,1.486713108866938,55.6
1887,송파구,송파동,스테이올로지,외국인관광도시민박업,원본유지,,49.71373300032691,0.7657657657657657,0.2653688524590164,1.0,0.00399999999999999,0.1696369432896525,27,74.1,1.0,0.1036,1.1227826495959228,55.99
1888,강서구,화곡동,서울하우스,외국인관광도시민박업,원본유지,,49.70190147402876,0.7657657657657657,0.11372950819672123,1.0,0.3458888888888889,0.029145078330613045,27,88.9,1.0,0.4113,0.1929036661244915,53.66
1889,송파구,송파동,잠실 석촌역 게스트하우스,외국인관광도시민박업,원본유지,,49.70100252738165,0.7657657657657657,0.03790983606557374,0.7,0.6494444444444444,0.12662248917344684,27,96.3,0.7,0.6845,0.8380812052822796,54.78
1890,강서구,방화동,Cozy Room(코지룸),외국인관광도시민박업,원본유지,,49.69548304018928,0.990990990990991,0.5122950819672131,0.18,0.04844444444444444,0.08921533663291133,2,50.0,0.18,0.1436,0.590493026499862,22.72
1891,마포구,연남동,나무하우스,외국인관광도시민박업,원본유지,,49.691132185428835,0.7567567567567568,-2.220446049250313e-16,1.0,0.3516666666666667,0.1953097132628233,28,100.0,1.0,0.4165,1.2927040130322185,67.88
1892,종로구,창신동,대진,숙박업,원본유지,,49.687063665951385,1.0,-2.220446049250313e-16,0.25,0.4222222222222222,0.306915355507871,1,100.0,0.25,0.48,2.031392628139992,47.15
1893,종로구,낙원동,주)종로크라운,숙박업,원본유지,,49.680159139201024,0.918918918918919,0.3073770491803278,0.55,0.0581111111111111,0.1499192884510424,10,70.0,0.55,0.1523,0.9922766388520772,32.91
1894,마포구,동교동,Your Dream House,외국인관광도시민박업,원본유지,,49.670989366345665,0.8468468468468469,-2.220446049250313e-16,0.7,0.47822222222222227,0.15720109289151307,18,100.0,0.7,0.5304,1.0404730017725692,37.32
1895,용산구,이태원동,이태원 맨션,외국인관광도시민박업,원본유지,,49.66852468117274,0.7567567567567568,0.2930327868852458,1.0,0.032555555555555546,0.12220327490986688,28,71.4,1.0,0.1293,0.8088315795594075,42.8
1896,마포구,연남동,ELVA75,외국인관광도시민박업,원본유지,,49.667367536175675,0.9009009009009009,0.08504098360655732,0.55,0.39477777777777784,0.1508899777230881,12,91.7,0.55,0.4553,0.998701377777848,61.03
1897,성동구,성동,그린 리추얼 하우스,외국인관광도시민박업,원본유지,,49.65561290881122,0.954954954954955,0.3411885245901639,0.12,0.3516666666666667,0.1555612662389679,6,66.7,0.12,0.4165,1.029619417181158,17.42
1898,종로구,창신동,한도,숙박업,원본유지,,49.65254558536187,1.0,-2.220446049250313e-16,0.25,0.40066666666666667,0.32616970569079234,1,100.0,0.25,0.4606,2.158832146297985,42.68
1899,마포구,동교동,Seoulwise,외국인관광도시민박업,원본유지,,49.6462498624237,0.8108108108108107,0.09323770491803263,1.0,0.023111111111111124,0.27043004793453423,22,90.9,1.0,0.1208,1.789905900578732,49.5
1900,강남구,논현동,성모의 집,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.64068057000608,0.990990990990991,-2.220446049250313e-16,0.45,0.03744444444444446,0.5096219479103159,2,100.0,0.45,0.1337,3.373054653489989,64.75
1901,강남구,논현동,강남 옥토 게스트하우스,외국인관광도시민박업,원본유지,,49.63819555782559,0.9009009009009009,0.42725409836065575,0.0,0.032555555555555546,0.6048832483831739,12,58.3,0.0,0.1293,4.003564336550242,64.22
1902,마포구,합정동,픽토피아,외국인관광도시민박업,원본유지,,49.63509077616301,0.7297297297297298,0.09938524590163933,0.85,0.3477777777777778,0.27601191006153425,31,90.3,0.85,0.413,1.826850789039325,43.29
1903,종로구,동숭동,루미혜화하우스,외국인관광도시민박업,원본유지,,49.63104194787677,0.5765765765765766,0.319672131147541,1.0,0.35755555555555557,0.17960572076082906,48,68.8,1.0,0.4218,1.1887633856624071,33.86
1904,중구,인현동,"쉼,-IN SEOUL",숙박업,원본유지,,49.62995197057179,0.8468468468468469,0.22745901639344257,1.0,0.007222222222222213,0.022186577981997965,18,77.8,1.0,0.1065,0.1468471686002947,11.55
1904,중구,인현동,센트럴뷰스위트 주식회사,숙박업,원본유지,,49.62995197057179,0.8468468468468469,0.22745901639344257,1.0,0.007222222222222213,0.022186577981997965,18,77.8,1.0,0.1065,0.1468471686002947,11.55
1904,중구,인현동,센트럴뷰스위트 주식회사,숙박업,원본유지,,49.62995197057179,0.8468468468468469,0.22745901639344257,1.0,0.007222222222222213,0.022186577981997965,18,77.8,1.0,0.1065,0.1468471686002947,11.55
1904,중구,인현동,"쉼,-IN SEOUL",숙박업,원본유지,,49.62995197057179,0.8468468468468469,0.22745901639344257,1.0,0.007222222222222213,0.022186577981997965,18,77.8,1.0,0.1065,0.1468471686002947,11.55
1908,영등포구,신길동,페퍼하우스,외국인관광도시민박업,원본유지,,49.616004447581744,0.9459459459459459,0.2930327868852458,0.7,0.007222222222222213,0.002593817895692629,7,71.4,0.7,0.1065,0.0171678036223654,30.81
1909,마포구,망원동,June Stay,외국인관광도시민박업,원본유지,,49.614465720022785,0.7387387387387387,0.03381147540983598,1.0,0.36355555555555563,0.17526980150912538,30,96.7,1.0,0.4272,1.1600650678817732,58.09
1910,송파구,삼전동,오잉 잠실,외국인관광도시민박업,통계추정,구+동+업종 중앙값,49.61316792202038,0.7657657657657657,0.12090163934426224,1.0,0.3595555555555556,0.0,27,88.2,1.0,0.4236,0.0,53.17
1911,마포구,연남동,스테이 무아,외국인관광도시민박업,원본유지,,49.60091377928318,0.7657657657657657,0.15163934426229497,0.85,0.3536666666666667,0.11408833948236537,27,85.2,0.85,0.4183,0.7551209400966783,71.24
1912,강남구,논현동,레드 비 하우스,외국인관광도시민박업,원본유지,,49.59077814032119,0.8378378378378378,-2.220446049250313e-16,0.85,0.03899999999999999,0.46209692106645794,19,100.0,0.85,0.1351,3.0584989056258443,77.72
1913,용산구,후암동,MOOD SEOUL,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.59072072072072,0.972972972972973,-2.220446049250313e-16,1.0,0.03577777777777778,0.0,4,100.0,1.0,0.1322,0.0,35.59
1914,영등포구,대림동,화성장여관,숙박업,원본유지,,49.58326896074326,0.8918918918918919,0.31557377049180324,0.12,0.3888888888888889,0.2948162667571762,13,69.2,0.12,0.45,1.9513119177607336,49.79
1915,서초구,서초동,나인스 호텔,숙박업,원본유지,,49.581731203841635,0.8018018018018018,0.044057377049180224,1.0,0.032555555555555546,0.3432791510974422,23,95.7,1.0,0.1293,2.2720750995973384,53.73
1916,마포구,창전동,라파벨라 하우스,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.57165102526279,0.963963963963964,-2.220446049250313e-16,0.7,0.3477777777777778,0.007749707990492939,5,100.0,0.7,0.413,0.0512932943875505,44.89
1917,용산구,이태원동,홈안젤라(Home_Angela),외국인관광도시민박업,원본유지,,49.56820435523848,0.7477477477477478,0.4590163934426229,0.35,0.3438888888888889,0.2538914654587681,29,55.2,0.35,0.4095,1.680441340014264,31.8
1918,종로구,효제동,제이오 호스텔 동대문,숙박업,원본유지,,49.56681289713887,0.8738738738738738,0.20491803278688525,0.18,0.4025555555555556,0.40963555483214936,15,80.0,0.18,0.4623,2.7112708158022523,63.15
1919,영등포구,신길동,수정장여관,숙박업,원본유지,,49.56543778503932,0.7027027027027027,-2.220446049250313e-16,1.0,0.39477777777777784,0.26994510158520446,34,100.0,1.0,0.4553,1.7866961672715085,51.24
1920,마포구,연남동,트윈래빗1 게스트하우스,외국인관광도시민박업,원본유지,,49.56468330360154,0.8378378378378378,0.05430327868852447,1.0,0.016666666666666677,0.26028622703378157,19,94.7,1.0,0.115,1.7227665977411035,46.47
1921,강남구,논현동,에이든 청담호텔,관광숙박업,원본유지,,49.56348626634453,0.9099099099099099,0.1864754098360656,0.85,0.010444444444444437,0.07203097040731427,11,81.8,0.85,0.1094,0.4767541918554661,38.83
1922,종로구,관철동,UH SUITE,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,49.56099115601548,0.972972972972973,0.2561475409836065,0.55,0.007222222222222213,0.13504352993039753,4,75.0,0.55,0.1065,0.8938178760220964,40.3
1923,중구,북창동,클라벤 호텔 명동 시티홀,관광숙박업,원본유지,,49.55997376787701,0.8018018018018018,0.3565573770491802,0.85,0.018333333333333326,0.08938421092202348,23,65.2,0.85,0.1165,0.5916107613405224,33.89
1924,강서구,개화동,Angel B&B,외국인관광도시민박업,통계추정,구+동+업종 중앙값,49.551756756756745,0.954954954954955,-2.220446049250313e-16,0.7,0.37522222222222223,0.0,6,100.0,0.7,0.4377,0.0,48.36
1925,영등포구,신길동,썬모텔,숙박업,원본유지,,49.551530279957035,0.954954954954955,-2.220446049250313e-16,1.0,0.06755555555555555,0.007651568213352124,6,100.0,1.0,0.1608,0.0506437328187549,34.83
1926,마포구,연남동,huayuan house2,외국인관광도시민박업,원본유지,,49.54935640820117,0.7927927927927928,-2.220446049250313e-16,1.0,0.35555555555555557,0.09788502180800575,24,100.0,1.0,0.42,0.6478754097430808,54.92
1927,강남구,역삼동,리치웰호텔,숙박업,원본유지,,49.54852691252633,0.9369369369369369,0.38422131147540983,0.45,0.015111111111111117,0.13964274823724473,8,62.5,0.45,0.1136,0.924258901523332,24.15
1927,강남구,역삼동,리치웰 호텔(Richwell Hotel),관광숙박업,원본유지,,49.54852691252633,0.9369369369369369,0.38422131147540983,0.45,0.015111111111111117,0.13964274823724473,8,62.5,0.45,0.1136,0.924258901523332,24.15
1929,마포구,연남동,스테이우아,외국인관광도시민박업,원본유지,,49.54588176177154,0.8648648648648649,0.19262295081967207,0.55,0.3438888888888889,0.13432127611829944,16,81.2,0.55,0.4095,0.8890374665599688,55.73
