최종위험순위,AHP위험순위,사각지대_위험순위,기대피해액순위,구,동,숙소명,업종,업종별_군집명,위험점수_AHP,사각지대_위험도점수,주변건물수_검증상태,주변건물수_보정출처,기대피해액_백만원,예상_화재발생확률,조건부_예상피해액_백만원,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도 
2602,2602,2391,1566,서초구,서초동,신트라 호텔,숙박업,숙박업 군집 0,40.16,47.40707207207207,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0762558102430452,0.4208757564636059,0.1811836606693198,0.192,5,100.0,0.0,0.1551,0.85,37.48191914,127.02841923
2602,2602,3883,2853,성동구,용답동,호텔 27,관광숙박업,관광숙박업 군집 1,40.16,38.291801801801796,통계추정,구+동 중앙값,0.04939435108675,0.2417381489869523,0.2043299797476984,0.3811,27,100.0,0.0,0.1594,0.7,37.55865215,127.05985981
2604,2604,1073,3361,마포구,서교동,블랙 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.15,53.865357461291055,원본유지,,0.0363494425643821,0.2841597172736004,0.1279190552170469,0.2195,9,88.9,0.4515258814846989,0.5554,0.7,37.55264049,126.92917962
2605,2605,1083,160,종로구,삼청동,JJ's house(제이제이스하우스),외국인관광도시민박업,외국인관광도시민박업 군집 1,40.13,53.819161128341456,원본유지,,0.1202725196685385,0.9035575346033612,0.1331099737011601,0.3287,43,90.7,6.618738983517219,0.1094,1.0,37.5816406,126.98183268
2606,2606,612,3588,성동구,성동,천일장여관,숙박업,숙박업 군집 2,40.12,57.15264805789395,통계추정,구+동+업종 중앙값,0.0292251961148699,0.1760121142389887,0.1660408219129058,0.3074,3,91.2,0.0,0.4588,1.0,37.53247613,127.05559946
2607,2607,2612,1880,마포구,창전동,홍시하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,40.11,46.36015174724772,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0695212509744082,0.3573662537427219,0.1945378172849488,0.2539,1,100.0,0.1000834585569825,0.138,0.7,37.54946987,126.92653253
2607,2607,1113,2945,마포구,동교동,구름,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.11,53.65113656063317,원본유지,,0.0476022904722912,0.3444888783778084,0.1381823723786079,0.2252,7,85.7,0.7719070144205926,0.4218,0.7,37.55326407,126.92989226
2609,2609,1797,1195,종로구,낙원동,헬로인 호텔,숙박업,숙박업 군집 0,40.09,50.08576348476016,원본유지,,0.0841672090286413,0.5875361360331082,0.1432545231973585,0.1787,21,71.4,0.7691330875378674,0.1623,0.85,37.56901581,126.98884866
2609,2609,3215,2536,마포구,연남동,Cozy Studio 202,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.09,43.15604491553221,원본유지,,0.055493679666489,0.3923220196459694,0.1414493117581481,0.3257,26,100.0,0.3481138116366987,0.115,1.0,37.55650637,126.91828814
2609,2609,729,3290,영등포구,대림동,파나마모텔,숙박업,숙박업 군집 1,40.09,56.06583284084448,원본유지,,0.0384895549460611,0.2703533351133009,0.1423675980543417,0.2308,4,75.0,0.2576136617088932,0.4483,0.7,37.48740718,126.90294899
2612,2612,774,630,마포구,합정동,스테이 쉼표,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.08,55.74922861968873,원본유지,,0.0965506520170769,0.7675863431125503,0.125784744456976,0.2452,20,95.0,4.373057964691121,0.4183,0.7,37.54965774,126.90926163
2612,2612,969,2358,송파구,석촌동,하우슬로우,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.08,54.44538649037273,원본유지,,0.059083190432983,0.4307185936320432,0.1371735311790531,0.2656,23,56.5,0.7339691750802004,0.4183,0.7,37.49913876,127.10275434
2612,2612,2625,2401,중구,남산동,오요5 롯지A(OYO 5 Lodge A),관광숙박업,관광숙박업 군집 3,40.08,46.306700534646524,원본유지,,0.0582543662861035,0.4198382777275312,0.1387542998733186,0.1108,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952
2612,2612,2625,2401,중구,남산동,오요5롯지A(oYo5LodgeA),관광숙박업,관광숙박업 군집 3,40.08,46.306700534646524,원본유지,,0.0582543662861035,0.4198382777275312,0.1387542998733186,0.1108,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952
2616,2616,3765,125,강남구,역삼동,몰타 1호점(Malta 1호점),숙박업,숙박업 군집 1,40.06,39.684698666993846,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1251703525110702,0.6317146084213505,0.1981438308413824,0.2084,2,100.0,1.5568806616954245,0.1523,0.04,37.50134128,127.04323878
2616,2616,4161,1586,강서구,화곡동,테르모 호텔,숙박업,숙박업 군집 1,40.06,34.20235120366268,원본유지,,0.0758268866067233,0.4503310984816986,0.1683803025426745,0.2894,12,91.7,0.0,0.1222,0.04,37.52622853,126.84617762
2618,2618,1029,1950,영등포구,영등포동,브이아이피(VIP),관광숙박업,관광숙박업 군집 4,40.05,54.07886212546953,원본유지,,0.0678861115799283,0.3863451948114379,0.1757136169716339,0.3811,11,54.5,0.9309968792638504,0.1179,0.7,37.51482896,126.91265105
2618,2618,1029,1950,영등포구,영등포동,브이아이피(VIP),관광숙박업,관광숙박업 군집 4,40.05,54.07886212546953,원본유지,,0.0678861115799283,0.3863451948114379,0.1757136169716339,0.3811,11,54.5,0.9309968792638504,0.1179,0.7,37.51482896,126.91265105
2620,2620,2738,987,중구,남산동,서울프린스호텔,관광숙박업,관광숙박업 군집 5,40.04,45.76691564346089,원본유지,,0.0886400613323589,0.6866698646908065,0.1290868667613246,0.1022,27,85.2,0.7357067949787413,0.1909,0.85,37.55792308,126.98548871
2621,2621,2274,414,마포구,합정동,몽키하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.03,47.92186703980354,원본유지,,0.1040571551955837,0.8200988147923607,0.1268836795257773,0.2056,37,94.6,3.293187857832752,0.1422,1.0,37.54610257,126.91516738
2621,2621,4034,988,마포구,서교동,마이게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,40.03,36.82622996244244,원본유지,,0.0886388559145636,0.5666190704256993,0.1564346499103349,0.2568,20,85.0,0.5810298824392391,0.1436,0.18,37.55402287,126.91077947
2621,2621,7,4246,종로구,명륜4가,호텔 달스테어(Hotel DALSTAIR),숙박업,숙박업 군집 3,40.03,74.23676973750808,원본유지,,,,,0.1947,3,33.3,4.729913072579535,0.8668,0.18,37.58004227,126.99697589
2624,2624,1271,999,용산구,이태원동,서울큐브 이태원,외국인관광도시민박업,외국인관광도시민박업 군집 0,40.02,52.78657031435719,원본유지,,0.0884456144693421,0.6720722799717894,0.131601342750001,0.1607,16,75.0,2.615879741302553,0.4729,0.35,37.53118332,126.99531791
2624,2624,85,3113,용산구,이태원동,Nirvana,외국인관광도시민박업,외국인관광도시민박업 군집 1,40.02,66.27102066829458,원본유지,,0.0430642217465088,0.292342059238715,0.1473076500133164,0.2774,11,36.4,0.518344456180018,0.413,1.0,37.52880188,126.99496862
2626,2626,2804,345,송파구,거여동,청마,숙박업,숙박업 군집 0,40.0,45.348350784025726,원본유지,,0.1073051492279887,0.7559187770894789,0.1419532792149267,0.2195,22,90.9,2.5880232704851545,0.1594,0.55,37.49562653,127.14479474
2626,2626,4178,952,종로구,낙원동,오라카이 인사동 스위츠,관광숙박업,관광숙박업 군집 0,40.0,33.550897960340215,원본유지,,0.0894733993778523,0.5772764989506703,0.154992277600925,0.2337,19,94.7,0.6194439847728106,0.1322,0.08,37.57025733,126.98654665
2626,2626,4178,952,종로구,낙원동,오라카이 인사동 스위츠,관광숙박업,관광숙박업 군집 0,40.0,33.550897960340215,원본유지,,0.0894733993778523,0.5772764989506703,0.154992277600925,0.2337,19,94.7,0.6194439847728106,0.1322,0.08,37.57025733,126.98654665
2629,2629,798,2088,영등포구,영등포동,영풍장여관,숙박업,숙박업 군집 1,39.99,55.54799415916571,원본유지,,0.0652191492919643,0.4158824780494589,0.1568211038797554,0.2056,4,50.0,1.1463825649367962,0.457,0.18,37.51510284,126.90761079
2630,2630,3484,1366,강서구,등촌동,서울로와 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.98,41.57367150584818,원본유지,,0.080659679594673,0.4828783510397443,0.1670393369696421,0.4244,20,80.0,0.7205461547480597,0.105,0.45,37.54988505,126.8632009
2631,2631,3078,457,강남구,신사동,로데오 원 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.97,43.940711139005565,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1019825137461024,0.5612217001000327,0.181715200477681,0.2337,2,100.0,1.7823645396665868,0.413,0.0,37.52074019,127.03116682
2631,2631,3013,4246,중구,남대문로5가,라움169,숙박업,숙박업 군집 2,39.97,44.320028750443,보정,data\서울10구_숙소_소방거리_유클리드.csv,,,,0.3379,8,100.0,0.4054651081081644,0.1065,0.7,37.55526641,126.97454106
2633,2633,2620,1778,마포구,서교동,유월애,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.96,46.341534810670524,원본유지,,0.0717610592753895,0.6369419244160711,0.1126649958568482,0.1709,34,97.1,1.3925876480956798,0.4148,0.85,37.54887439,126.9194584
2633,2633,162,2232,중구,명동,하이 서울 호스텔,관광숙박업,관광숙박업 군집 3,39.96,63.78259828037758,원본유지,,0.0617222362422278,0.4942480272669088,0.1248810978235751,0.0858,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125
2633,2633,162,2232,중구,명동,하이 서울 호스텔 명동 센트럴,숙박업,숙박업 군집 3,39.96,63.78259828037758,원본유지,,0.0617222362422278,0.4942480272669088,0.1248810978235751,0.0858,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125
2633,2633,268,3807,마포구,도화동,연 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.96,61.27085715173561,원본유지,,0.0215593221163135,0.1590793877449423,0.1355255537623795,0.2744,6,50.0,0.0271509890659508,0.8374,0.35,37.53658544,126.94850494
2637,2637,2064,1583,종로구,관철동,스테이 오하나,숙박업,숙박업 군집 2,39.94,48.79094844893682,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0759582960150384,0.3620906169819775,0.2097770349537091,0.4089,4,75.0,0.5753641449035619,0.1036,0.55,37.56668466,126.98398683
2638,2638,3063,624,중구,황학동,The Market Place,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.92,44.02939511429271,원본유지,,0.0967468744547426,0.7129972759844756,0.1356903844003594,0.1814,30,83.3,1.4707167976820796,0.1551,0.7,37.56357881,127.01988503
2639,2639,665,1651,용산구,동자동,서울네스트,숙박업,숙박업 군집 0,39.9,56.62258124497204,원본유지,,0.0743120199530909,0.6480457744871416,0.1146709428232919,0.122,34,55.9,0.8359179367244411,0.4658,1.0,37.55022009,126.9753306
2640,2640,1734,136,종로구,관철동,1996 종로인,관광숙박업,관광숙박업 군집 4,39.88,50.32054133629884,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1230806928642651,0.5898358484776023,0.2086694004475023,0.3349,2,50.0,1.2840155119994725,0.1408,0.12,37.56632523,126.98626896
2640,2640,634,358,종로구,숭인동,은진모텔,숙박업,숙박업 군집 0,39.88,56.93476876398941,원본유지,,0.1067416414588426,0.7344065432006104,0.1453440774011256,0.1709,21,57.1,2.382786392373568,0.178,0.85,37.57429593,127.02140236
2642,2642,2603,896,송파구,석촌동,스테이 플러스,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.86,46.39835378662796,원본유지,,0.0902584427222385,0.5719593050742834,0.1578057073667439,0.3074,16,81.2,1.528468849900433,0.1337,0.55,37.50060211,127.10475464
2642,2642,1682,1282,마포구,도화동,주)서울가든,관광숙박업,관광숙박업 군집 5,39.86,50.58332647712085,원본유지,,0.0825707693107424,0.5990545218908007,0.1378351490447374,0.1974,25,76.0,0.947006787104602,0.1652,1.0,37.53794493,126.94757344
2644,2644,895,2519,용산구,후암동,남산스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.85,54.828984145481265,원본유지,,0.0557540636090783,0.3926517343521469,0.1419936771731555,0.1632,14,50.0,0.3811724155391198,0.4641,0.45,37.54587873,126.97651699
2644,2644,158,3622,마포구,도화동,마포스테이4889,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.85,63.85919048506895,원본유지,,0.0276658837824625,0.1834789774562887,0.1507850336099324,0.3287,6,50.0,0.0271509890659508,0.4077,1.0,37.53510683,126.94697313
2646,2646,2110,2177,마포구,서교동,해피트리 게스트하우스 2호점,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.83,48.61531154536271,원본유지,,0.0632267854246491,0.4331552899108588,0.1459679401298802,0.2744,24,75.0,0.1233790211605046,0.1279,1.0,37.55203802,126.92685848
2647,2647,2234,2024,마포구,서교동,라티에르 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.81,48.147865833609906,원본유지,,0.0662527283578766,0.5628120321665998,0.1177173275824084,0.1947,28,96.4,1.3047775034479017,0.413,0.85,37.54641973,126.91621019
2648,2648,1861,3305,송파구,석촌동,미까사,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.8,49.837692508326036,원본유지,,0.0380716453326232,0.2375780313168532,0.1602490142779567,0.341,4,100.0,0.2876820724517809,0.1079,1.0,37.4975661,127.09861802
2649,2649,3123,250,영등포구,영등포동,미림게스트하우스(guesthouse),숙박업,숙박업 군집 1,39.79,43.6364320540518,원본유지,,0.1117168348571514,0.7089682479586621,0.1575766406730042,0.1408,34,23.5,0.7731898882334818,0.1608,0.04,37.5156048,126.90392589
2650,2650,273,1760,종로구,숭인동,더온재,관광숙박업,관광숙박업 군집 4,39.76,61.23242584007104,원본유지,,0.0722281950473808,0.4186981887544373,0.1725065858590137,0.2715,9,33.3,0.7105211484959985,0.1436,0.85,37.57228397,127.02039051
2651,2651,3847,2418,영등포구,영등포동,라움,숙박업,숙박업 군집 1,39.75,38.782725958396306,원본유지,,0.0578277375419854,0.3524439377598297,0.1640764142789475,0.1947,1,100.0,0.0622423088772209,0.1565,0.18,37.51537413,126.90747054
2652,2652,3778,2013,강서구,화곡동,청솔장,숙박업,숙박업 군집 1,39.74,39.58020307192438,원본유지,,0.066439663551211,0.4404380938828192,0.1508490397946542,0.2056,15,93.3,0.0,0.1523,0.45,37.52673966,126.83829439
2653,2653,646,2102,마포구,서교동,바이어스 케이걸하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,39.73,56.77865380506445,원본유지,,0.0648947452970592,0.4917855020466833,0.1319574184822126,0.1531,13,69.2,1.2484245668967695,0.4553,0.7,37.55297285,126.91747697
2653,2653,857,2371,중구,남산동,오요 5 롯지B (OYO 5 Lodge B),관광숙박업,관광숙박업 군집 3,39.73,55.1191732528533,원본유지,,0.0588115978211784,0.4563387813550897,0.1288770541187372,0.1086,1,100.0,1.5410659661456148,0.4676,0.7,37.55646209,126.98424233
2653,2653,857,2371,중구,남산동,오요5롯지B(oYo5LodgeB),관광숙박업,관광숙박업 군집 3,39.73,55.1191732528533,원본유지,,0.0588115978211784,0.4563387813550897,0.1288770541187372,0.1086,1,100.0,1.5410659661456148,0.4676,0.7,37.55646209,126.98424233
2653,2653,414,3122,용산구,후암동,스위트75서울역점,숙박업,숙박업 군집 3,39.73,59.47129985288577,원본유지,,0.0429242512816709,0.4789365658328958,0.0896240845737543,0.1022,31,80.6,0.7774883289936961,0.8916,1.0,37.54972353,126.9757675
2657,2657,1066,108,용산구,이태원동,Comfy Stay,외국인관광도시민박업,외국인관광도시민박업 군집 0,39.72,53.89781509525463,원본유지,,0.1271932500780268,0.7893457436151364,0.1611375637442377,0.2568,23,39.1,2.624805306908057,0.1394,0.45,37.53052295,126.99131629
2658,2658,3384,1432,종로구,숭인동,MIN STAY(민 스테이),외국인관광도시민박업,외국인관광도시민박업 군집 1,39.71,42.17769108880228,원본유지,,0.0792966917894437,0.5997857402036384,0.1322083645445138,0.2894,44,79.5,0.5877866649021191,0.1122,1.0,37.57495476,127.01524697
2659,2659,318,2462,영등포구,영등포동,코코빌,숙박업,숙박업 군집 3,39.7,60.652372834876545,원본유지,,0.0567696733886634,0.4195437255605589,0.1353128885739206,0.1867,12,58.3,0.8791565104330847,0.45,0.85,37.52219975,126.90486153
2660,2660,3359,109,종로구,창신동,동명,숙박업,숙박업 군집 1,39.68,42.37852451524359,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1271384615827152,0.6772745694358263,0.1877207078491406,0.1198,1,100.0,2.1107266791768704,0.1837,0.08,37.56827627,127.01007825
