구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181,주변건물수_원본,집중도_원본,주변건물수_보정여부,주변건물수_보정출처,주변건물수_보정컬럼,소방위험도_점수,반경100m_화재수,log1p_반경100m,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,기대피해액_순위,주변건물수_검증상태,고립위험_정규화,밀집사각지대_정규화,단속위험도_정규화,구조노후도_정규화,도로폭위험도_정규화,사각지대_위험도점수,사각지대_위험순위 
중구,신당동,8모텔,1971,51,74.5,0.5823958162672426,0.1766,0.18,37.5610921,127.01362388,숙박업,"점포, 주택",3,211.38,48.11,exact,기존숙박군,보통,위험,201203.72,451284.68,51,74.5,원본유지,,,0.1974,0,0.0,0.7588870567411816,0.1309812464052813,0.0993999725727954,540.0,원본유지,0.5495495495495496,0.26127049180327866,0.08799196005728505,0.08511111111111112,0.18,29.75619013782575,4234
중구,황학동,은성장여관,1965,9,66.7,0.2576345630805465,0.1851,0.7,37.5637344,127.01856286,숙박업,"점포, 여관",4,325.16,33.38,exact,기존숙박군,안전,안전,201640.03,451578.02,9,66.7,원본유지,,,0.1384,0,0.0,0.4795034318468633,0.1525470614721527,0.0731468394940516,1711.0,원본유지,0.9279279279279279,0.3411885245901639,0.03892502238298551,0.09455555555555555,0.7,51.80345663835887,1453
중구,황학동,우림여인숙,1966,42,90.5,0.978508445043326,0.1837,0.85,37.564755,127.02030198,숙박업,"영업,제2종근린생활시설",3,421.55,48.47,exact,기존숙박군,보통,위험,201793.66,451691.32,42,90.5,원본유지,,,0.1867,0,0.0,0.7183794152795491,0.1227542073894631,0.088184095727547,1007.0,원본유지,0.6306306306306306,0.09733606557377039,0.14783910462100494,0.09300000000000001,0.85,40.38137995286256,3681
중구,장충동,봉우물산(주)써미트호텔,1985,6,16.7,1.699539747131287,0.1565,0.18,37.5594974,127.00609868,숙박업,"숙박시설,제2종근린생활시설",1,9026.49,47.02,exact,기존숙박군,보통,보통,200538.85,451107.61,6,16.7,원본유지,,,0.3595,0,0.0,0.6401504001715818,0.1962586739482675,0.1256350686651274,118.0,원본유지,0.954954954954955,0.853483606557377,0.2567769708646444,0.06277777777777778,0.18,57.986416784207286,528
중구,주교동,라이프인 청계,1966,18,27.8,2.0476928433652555,0.4623,1.0,37.56574695,126.99678382,숙박업,"여관, 영업",4,476.6,50.18,exact,기존숙박군,보통,위험,199715.86,451801.23,18,27.8,원본유지,,,0.2308,1,0.6931471805599453,0.5101987381420857,0.1384811145010095,0.0706528898749247,1832.0,원본유지,0.8468468468468469,0.7397540983606558,0.30937809278544853,0.4025555555555556,1.0,70.11372633196783,28
중구,황학동,크리스티,1960,47,95.7,0.814569172846422,0.1922,0.85,37.56321444,127.02188987,숙박업,"제1,2종근린생활시설, 숙박시설",3,1881.47,63.14,exact,기존숙박군,위험,위험,201933.99,451520.37,47,95.7,원본유지,,,0.2626,0,0.0,0.6582454514337248,0.1217860861015721,0.0801651372242758,1396.0,원본유지,0.5855855855855856,0.044057377049180224,0.12307014597115257,0.10244444444444446,0.85,37.50936189271306,3961
중구,명동,호텔스카이파크 명동1호점,1970,18,72.2,0.3317773923170052,0.178,0.7,37.55850942,126.98333001,숙박업,"판매시설, 근린생활시설, 문화및집회시설",1,6972.81,23.86,exact,기존숙박군,안전,안전,198527.1,450998.07,18,72.2,원본유지,,,0.0519,0,0.0,0.6264314983991477,0.1392605586544156,0.0872372004257879,1047.0,원본유지,0.8468468468468469,0.2848360655737704,0.05012697934504401,0.08666666666666666,0.7,47.8882656412907,2280
중구,황학동,크리스티2,1967,45,97.8,0.6823905332802416,0.4606,0.85,37.56329068,127.02166442,숙박업,"여관, 근린생활시설",3,487.28,57.85,exact,기존숙박군,위험,위험,201914.07,451528.83,45,97.8,원본유지,,,0.251,0,0.0,0.5434334905097981,0.1077234600466477,0.0585405359029425,2392.0,원본유지,0.6036036036036037,0.02254098360655743,0.10309978003054852,0.40066666666666667,0.85,41.8834424987155,3429
중구,필동,한일장모텔,1970,1,66.7,0.0,0.4553,0.45,37.55791958,126.99427429,숙박업,"근린생활시설, 주택",2,266.0,30.99,exact,기존숙박군,안전,안전,199494.09,450932.49,0,0.0,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m.csv,주변건물수_50m,0.2112,0,0.0,0.265703497158797,0.1732032111402982,0.0460206989191107,3016.0,보정,1.0,0.3411885245901639,0.0,0.39477777777777784,0.45,54.49543715846994,964
중구,광희동,그리다 DDP,1974,46,73.9,0.3278481141771156,0.4483,1.0,37.56298903,127.00539671,숙박업,"여관, 주택",4,458.7,59.33,exact,기존숙박군,위험,위험,200476.81,451495.14,46,73.9,원본유지,,,0.3318,1,0.6931471805599453,0.411808925695855,0.1146254043328413,0.0472037646157603,2962.0,원본유지,0.5945945945945946,0.26741803278688514,0.04953331971445958,0.387,1.0,47.707171262265405,2315
중구,산림동,광신장여관,1942,13,69.2,1.2531071433395846,0.9345,1.0,37.56514549,126.99667229,숙박업,주택,2,115.71,53.25,exact,기존숙박군,위험,위험,199706.0,451734.47,13,69.2,원본유지,,,0.2056,0,0.0,0.2611139536096276,0.1032167113928118,0.0269513235903609,3637.0,원본유지,0.8918918918918919,0.31557377049180324,0.1893271734178101,0.9272222222222222,1.0,69.27593256065276,35
중구,황학동,마이더스여관,1970,30,86.7,0.6214504327222037,0.178,1.0,37.56315914,127.01999249,숙박업,"주택, 근린생활시설",4,991.44,44.06,exact,기존숙박군,보통,보통,201766.35,451514.19,30,86.7,원본유지,,,0.1947,0,0.0,0.6005884551718071,0.1304764666958657,0.0783626595691457,1478.0,원본유지,0.7387387387387387,0.13627049180327855,0.09389257293116021,0.08666666666666666,1.0,46.28965428588883,2631
중구,장충동,케이게스트하우스 동대문 프리미엄점2,1970,20,50.0,2.3729104097147755,0.4553,0.18,37.56070031,127.00577534,숙박업,주택,3,253.8,59.07,exact,기존숙박군,위험,위험,200510.27,451241.12,20,50.0,원본유지,,,0.4028,0,0.0,0.681618681032019,0.1532606069000691,0.1044652927293918,406.0,원본유지,0.8288288288288288,0.5122950819672131,0.35851397307313115,0.39477777777777784,0.18,53.25428691111691,1186
중구,명동,지요크 명동,1990,10,60.0,1.347534371310396,0.1494,0.08,37.56079146,126.98483805,숙박업,"근린생활시설,숙박시설",1,892.46,28.58,exact,기존숙박군,안전,안전,198660.39,451251.33,10,60.0,원본유지,,,0.1433,0,0.0,0.6219367773628559,0.1647810464908409,0.1024833930249925,447.0,원본유지,0.918918918918919,0.4098360655737705,0.20359382273061205,0.05488888888888889,0.08,45.43612414793009,2787
중구,명동,칼리스타,2008,6,16.7,1.3143208614948014,0.1237,0.35,37.56196056,126.9830807,숙박업,"업무시설(1,2종근린생활시설)",3,19135.844,25.49,exact,기존숙박군,안전,안전,198505.14,451381.11,6,16.7,원본유지,,,0.1814,0,0.0,0.6047333520107854,0.1835472810629101,0.1109971625296393,261.0,원본유지,0.954954954954955,0.853483606557377,0.19857572035517362,0.026333333333333334,0.35,59.11673135989856,441
중구,명동,오요 명동3,1961,18,66.7,1.8390123540786003,0.1909,0.7,37.56018682,126.98502605,숙박업,제2종근린생활시설,45,1231.0,39.25,exact,기존숙박군,보통,보통,198676.99,451184.22,18,66.7,원본유지,,,0.1243,0,0.0,0.7103719227469989,0.1432073112142499,0.1017304530186945,463.0,원본유지,0.8468468468468469,0.3411885245901639,0.27784935448554937,0.10099999999999999,0.7,52.64615044872615,1299
중구,태평로1가,유에이치스위트 센트럴 서울,1964,2,50.0,1.3968764704504275,0.1866,0.08,37.56450897,126.97750043,숙박업,숙박시설,1,1613.83,56.68,exact,기존숙박군,위험,위험,198012.18,451664.06,2,0.0,보정,data\서울10구_숙소_소방거리_유클리드.csv,반경_50m_건물수,0.3873,1,0.6931471805599453,,,,,보정,0.990990990990991,0.5122950819672131,0.21104873208160915,0.09622222222222222,0.08,50.73965063858642,1648
중구,광희동,토요코인 서울동대문 I,2009,12,33.3,1.2259517110447111,0.1222,0.7,37.56192809,127.00817157,숙박업,숙박시설,15,4549.37,33.5,exact,기존숙박군,안전,안전,200721.98,451377.41,12,33.3,원본유지,,,0.2924,0,0.0,0.5100079358005905,0.1750666540752165,0.0892853828724172,961.0,원본유지,0.9009009009009009,0.6834016393442623,0.1852243628427898,0.024666666666666656,0.7,58.84792976105864,461
중구,예관동,더캡슐 명동,1980,37,89.2,0.6359887667199967,0.1637,0.45,37.56077659,126.99805761,숙박업,"근린생활시설, 사무실",6,968.6,43.88,exact,기존숙박군,보통,보통,199828.38,451249.57,37,89.2,원본유지,,,0.2084,0,0.0,0.6673237191290612,0.134243051557782,0.0895835724327734,945.0,원본유지,0.6756756756756757,0.11065573770491799,0.09608911430165362,0.07077777777777779,0.45,35.11476678393848,4137
중구,충무로4가,하우하우스(How House),1988,11,36.4,0.0340458414097171,0.1523,0.45,37.55948054,126.99469659,숙박업,근린생활시설,1,129.17,30.95,exact,기존숙박군,안전,안전,199531.42,451105.74,11,36.4,원본유지,,,0.1506,0,0.0,,,,,원본유지,0.9099099099099099,0.6516393442622951,0.00514385617781607,0.0581111111111111,0.45,52.57845824142666,1314
중구,순화동,라마다 호텔&스위트 서울남대문,2007,5,20.0,0.0639487246002734,0.1251,0.08,37.55742715,126.97127809,숙박업,"공동주택,제2종근린생활시설",30,70085.48,53.14,exact,기존숙박군,위험,위험,197462.2,450878.21,5,20.0,원본유지,,,0.4856,0,0.0,0.4500541572863336,0.2158399857811453,0.0971396829094276,611.0,원본유지,0.963963963963964,0.819672131147541,0.0096617686177875,0.027888888888888866,0.08,51.8954412242897,1440
중구,명동,소테츠 프레사인 서울 명동,1969,8,62.5,0.8206118205022306,0.1794,0.08,37.56092608,126.98422921,숙박업,"근린생활시설,숙박시설",1,5943.93,36.54,exact,기존숙박군,안전,보통,198606.59,451266.28,8,62.5,원본유지,,,0.1408,1,0.6931471805599453,0.5162088271156962,0.1651289791774633,0.0852410366640105,1147.0,원본유지,0.9369369369369369,0.38422131147540983,0.1239831065321985,0.08822222222222222,0.08,44.860298953617296,2909
중구,장충동,동림여관,1967,3,100.0,0.7308875085427923,0.1823,0.08,37.55859878,127.00384748,숙박업,영업,3,167.2,61.99,exact,기존숙박군,위험,위험,200339.95,451007.87,3,0.0,보정,data\서울10구_숙소_소방거리_유클리드.csv,반경_50m_건물수,0.3656,0,0.0,0.5108504800317558,0.2094817454250515,0.1070138502082776,355.0,보정,0.9819819819819819,-2.220446049250313e-16,0.11042700284192146,0.09144444444444443,0.08,38.59744107866485,3857
중구,광희동,신아호텔,2020,23,82.6,0.6105967775109408,0.1065,0.85,37.56189005,127.00374607,숙박업,"숙박시설, 근린생활시설",1,2016.48,45.65,exact,기존숙박군,보통,보통,200330.97,451373.16,23,82.6,원본유지,,,0.4244,0,0.0,0.3361994399352332,0.1579087103433031,0.0530888199783134,2688.0,원본유지,0.8018018018018018,0.17827868852459017,0.09225273560893131,0.007222222222222213,0.85,45.87076120102216,2712
중구,필동,빌리브 인더시티 남산,2023,1,66.7,0.1757208727626025,0.1022,0.08,37.55875759,126.99205348,숙박업,생활형숙박시설 및 근린생활시설,1,17352.6001,2.05,exact,기존숙박군,안전,안전,199297.88,451025.52,0,0.0,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,주변건물수_50m,0.1266,0,0.0,0.425643682625274,0.20154253892561,0.0857853084739442,1116.0,보정,1.0,0.3411885245901639,0.026548995692412678,0.0024444444444444435,0.08,43.45867209385613,3165
중구,명동,무무네 스테이(MUMUNE STAY),1965,2,60.9,0.4922204359349563,0.1851,0.08,37.55992254,126.98166803,숙박업,"사무실, 근린생활시설",1,493.13,23.36,exact,기존숙박군,안전,안전,198380.28,451154.94,0,0.0,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,주변건물수_50m,0.113,0,0.0,0.4347946364280864,0.193290908544935,0.0840418503056495,1200.0,보정,0.990990990990991,0.40061475409836067,0.0743677061689157,0.09455555555555555,0.08,46.43082869251896,2595
중구,남대문로5가,라움169,2020,8,100.0,0.4054651081081644,0.1065,0.7,37.55526641,126.97454106,숙박업,"숙박시설, 근린생활시설",1,2336.61,39.97,exact,기존숙박군,보통,보통,197750.44,450638.31,8,0.0,보정,data\서울10구_숙소_소방거리_유클리드.csv,반경_50m_건물수,0.3379,0,0.0,,,,,보정,0.9369369369369369,-2.220446049250313e-16,0.06126017495445922,0.007222222222222213,0.7,44.320028750443,3013
중구,명동,주)라인호텔명동,2018,4,50.0,0.1776811772374524,0.1094,0.35,37.56259453,126.98295061,숙박업,숙박시설,1,4384.45,21.2,exact,기존숙박군,안전,안전,198493.66,451451.48,4,50.0,원본유지,,,0.2112,1,0.6931471805599453,0.4231864495967737,0.1791549072958234,0.0758159291463586,1588.0,원본유지,0.972972972972973,0.5122950819672131,0.02684517061028324,0.010444444444444437,0.35,50.10929991921923,1786
중구,충무로1가,모헤닉 호텔 서울 명동,2000,28,75.0,0.4801973974352784,0.1351,1.0,37.55830263,126.98373221,숙박업,"숙박시설,판매및영업시설,근생시설",1,37799.64,17.32,exact,기존숙박군,안전,안전,198562.63,450975.12,28,75.0,원본유지,,,0.0551,0,0.0,,,,,원본유지,0.7567567567567568,0.2561475409836065,0.07255119119081804,0.03899999999999999,1.0,48.28270517402089,2201
중구,쌍림동,Sweet stay at Joy's,2018,34,85.3,1.0986122886681098,0.1094,0.85,37.56123167,127.00436867,숙박업,"숙박시설, 근린생활시설",1,197.16,47.49,exact,기존숙박군,보통,보통,200385.99,451300.09,34,85.3,원본유지,,,0.4244,0,0.0,0.4544425475300733,0.1479600146961431,0.0672393260111023,1984.0,원본유지,0.7027027027027027,0.15061475409836067,0.16598513574927284,0.010444444444444437,0.85,43.00333337946757,3247
중구,명동,아트래블홈(ARTRAVEL HOME),1959,15,66.7,0.2811031013537384,0.4747,1.0,37.55881514,126.98321624,숙박업,"점포, 사무실",1,1645.36,28.96,exact,기존숙박군,안전,안전,198517.05,451032.01,15,66.7,원본유지,,,0.0618,0,0.0,0.5397031515587098,0.1202401652403947,0.0648939961241811,2103.0,원본유지,0.8738738738738738,0.3411885245901639,0.04247079421832092,0.4163333333333334,1.0,59.291417990663675,432
중구,충무로4가,인더시티 충무로(INN-The City Chungmuro),2021,34,73.5,0.6778797084291569,0.105,1.0,37.56016974,126.99673141,숙박업,"숙박시설(생활숙박시설),근린생활시설,공장",15,15894.49,25.3,exact,기존숙박군,안전,안전,199711.21,451182.22,34,73.5,원본유지,,,0.1761,0,0.0,,,,,원본유지,0.7027027027027027,0.2715163934426229,0.10241825672794994,0.00555555555555555,1.0,46.644529647699635,2563
중구,회현동,보코 언 아이에이치지 호텔,1979,3,33.3,1.3516741604732871,0.1652,0.12,37.5557044,126.97785909,관광숙박업,숙박시설,21,26031.0,41.84,exact,기존숙박군,보통,보통,198043.64,450686.85,3,33.3,원본유지,,,0.2452,0,0.0,0.5798377687339973,0.1857165903646662,0.1076854933739338,333.0,원본유지,0.9819819819819819,0.6834016393442623,0.20421928766784564,0.07244444444444446,0.12,53.98735813793897,1047
중구,명동,HOTEL DRIP&DROP,2023,6,33.3,0.1659851374742611,0.1022,0.35,37.56290669,126.98293663,숙박업,제2종근린생활시설,1,2706.07,23.74,exact,기존숙박군,안전,안전,198492.43,451486.12,6,33.3,원본유지,,,0.228,0,0.0,0.4409876115899272,0.1850407361725781,0.081600672291587,1322.0,원본유지,0.954954954954955,0.6834016393442623,0.02507806062266805,0.0024444444444444435,0.35,52.75429378631535,1276
중구,명동,에잇레스트 호스텔 명동,1976,14,78.6,1.4859937213429788,0.1694,0.08,37.56065304,126.98495167,숙박업,"숙박시설, 제2종근린생활시설",1,697.69,36.49,exact,기존숙박군,안전,보통,198670.42,451235.97,14,78.6,원본유지,,,0.1384,0,0.0,0.6510767989559875,0.153738126748946,0.1000953274411936,520.0,원본유지,0.8828828828828829,0.21926229508196726,0.22451311723329465,0.07711111111111112,0.08,41.010510227706334,3577
중구,광희동,신아모텔,2020,23,82.6,0.6105967775109408,0.1065,0.85,37.56189005,127.00374607,숙박업,"숙박시설, 근린생활시설",6,2016.48,45.65,exact,기존숙박군,보통,보통,200330.97,451373.16,23,82.6,원본유지,,,0.4244,0,0.0,0.3361994399352332,0.1579087103433031,0.0530888199783134,2689.0,원본유지,0.8018018018018018,0.17827868852459017,0.09225273560893131,0.007222222222222213,0.85,45.87076120102216,2712
중구,오장동,글로리인(Glory inn),2011,19,52.6,0.3677247801253173,0.1194,0.45,37.56224265,127.00129696,숙박업,"제2종근린생활시설,숙박시설",1,889.91,37.01,exact,기존숙박군,안전,보통,200114.59,451412.29,19,52.6,원본유지,,,0.3287,0,0.0,0.4865297936686888,0.1700312309561768,0.0827252597143418,1272.0,원본유지,0.8378378378378378,0.485655737704918,0.055558132907351364,0.021555555555555564,0.45,46.94414440536629,2495
중구,명동,스테이7,2015,16,62.5,0.7404000654104909,0.1136,0.7,37.559686,126.98502964,숙박업,"제2종근린생활시설,숙박시설",7,1256.9,15.02,exact,기존숙박군,안전,안전,198677.29,451128.63,16,62.5,원본유지,,,0.1086,0,0.0,0.6355098246619065,0.1508518049509909,0.0958678041143363,669.0,원본유지,0.8648648648648649,0.38422131147540983,0.11186421873627655,0.015111111111111117,0.7,50.35932644748928,1725
중구,을지로3가,라움 레지던스,1968,6,33.3,0.0155847310166982,0.1808,0.25,37.56397563,126.98930423,숙박업,"점포, 일반숙박시설",1,647.79,37.39,exact,기존숙박군,안전,보통,199055.03,451604.68,6,33.3,원본유지,,,0.1709,0,0.0,,,,,원본유지,0.954954954954955,0.6834016393442623,0.0023546375005131905,0.08977777777777778,0.25,52.22344243948302,1382
중구,무교동,주식회사 에이케이에이스테이,1970,3,33.3,1.1927096120472251,0.178,0.7,37.56439975,126.97823359,숙박업,"제1종근린생활시설, 숙박시",1,1820.85,50.07,exact,기존숙박군,보통,위험,198076.95,451651.92,3,0.0,보정,data\서울10구_숙소_소방거리_유클리드.csv,반경_50m_건물수,0.3656,1,0.6931471805599453,0.3729025952865371,0.1970710641730136,0.0734883112859964,1691.0,보정,0.9819819819819819,0.6834016393442623,0.18020194103702447,0.08666666666666666,0.7,62.54043127180998,216
중구,필동,엘양호텔(L?YOUNG INN),2001,24,66.7,0.0285363072649343,0.1337,1.0,37.55930433,126.99257358,숙박업,"사무실,점포",1,421.95,25.5,exact,기존숙박군,안전,안전,199343.84,451086.19,24,66.7,원본유지,,,0.1433,0,0.0,0.6013886347416926,0.1398718085986529,0.0841173160119952,1196.0,원본유지,0.7927927927927928,0.3411885245901639,0.004311441701508226,0.03744444444444446,1.0,50.19785653174033,1762
중구,을지로7가,세승빌딩,2021,11,54.5,1.3149695802979604,0.105,0.7,37.56217504,127.00790898,숙박업,"제2종근린생활시설,숙박업소",1,1065.37,25.99,exact,기존숙박군,안전,안전,200698.77,451404.81,11,54.5,원본유지,,,0.2864,1,0.6931471805599453,,,,,원본유지,0.9099099099099099,0.4661885245901639,0.19867373280207243,0.00555555555555555,0.7,54.73405666401455,918
중구,명동,유에이치스위트 더명동3,1961,6,16.7,0.5851585424958495,0.1909,0.12,37.55922076,126.98717749,숙박업,"숙박시설, 근린생활시설",1,563.3,34.26,exact,기존숙박군,안전,보통,198867.06,451076.97,6,16.7,원본유지,,,0.0898,0,0.0,0.4845609434754186,0.1781512042233674,0.0863251155997569,1099.0,원본유지,0.954954954954955,0.853483606557377,0.0884093698139603,0.10099999999999999,0.12,55.13423610178037,854
중구,태평로2가,유에이치스위트 서울덕수궁,2023,11,81.8,2.118156053860526,0.1022,0.08,37.56051208,126.97620822,숙박업,"근린생활시설, 숙박시설",1,934.36,33.38,exact,기존숙박군,안전,안전,197897.9,451220.48,11,81.8,원본유지,,,0.2984,0,0.0,,,,,원본유지,0.9099099099099099,0.1864754098360656,0.320024110202172,0.0024444444444444435,0.08,41.6133833632674,3475
중구,충무로5가,구도 레지던스 충무로,2023,28,53.6,0.6764203867546318,0.1022,0.45,37.56105877,127.00060499,숙박업,숙박시설,1,2030.27,31.74,exact,기존숙박군,안전,안전,200053.45,451280.89,28,53.6,원본유지,,,0.3044,0,0.0,,,,,원본유지,0.7567567567567568,0.47540983606557374,0.1021977733884257,0.0024444444444444435,0.45,44.314316475291015,3014
중구,광희동,루모텔,1971,40,87.5,1.261313350941181,0.1766,0.85,37.56260061,127.00623347,숙박업,숙박시설(여관),4,478.51,58.42,exact,기존숙박군,위험,위험,200550.74,451452.03,40,87.5,원본유지,,,0.3165,0,0.0,0.6049007640395075,0.1321867745117243,0.0799598808980601,1404.0,원본유지,0.6486486486486487,0.12807377049180324,0.1905670179897191,0.08511111111111112,0.85,42.149350049051215,3389
중구,을지로3가,지요크 을지로,1974,24,66.7,1.0962826428853008,0.4483,0.7,37.56285139,126.98993029,숙박업,숙박시설(일반숙박시설),4,486.31,36.6,exact,기존숙박군,안전,보통,199110.33,451479.9,24,66.7,원본유지,,,0.129,0,0.0,,,,,원본유지,0.7927927927927928,0.3411885245901639,0.1656331584634771,0.387,0.7,53.36101561650318,1167
중구,광희동,모브호텔,1987,27,88.9,1.2250603659460322,0.1536,0.85,37.56215784,127.00619838,숙박업,"숙박시설, 근린생활시설",1,667.4,51.91,exact,기존숙박군,위험,위험,200547.64,451402.89,27,88.9,원본유지,,,0.3349,0,0.0,0.4968350081017132,0.143720772445487,0.071405511142338,1791.0,원본유지,0.7657657657657657,0.11372950819672123,0.18508969291534613,0.05955555555555554,0.85,45.49607069279975,2779
중구,남산동,주)더로드서울,1913,2,80.0,0.067822596338761,1.0,0.08,37.55615138,126.98320575,숙박업,영업,3,227.17,43.84,exact,기존숙박군,보통,보통,198516.07,450736.36,0,0.0,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,주변건물수_50m,0.1153,0,0.0,0.1216734562656488,0.1434164533913839,0.017449975569491,3895.0,보정,0.990990990990991,0.20491803278688525,0.01024705710674813,1.0,0.08,55.136751197023614,853
중구,북창동,예신라,2020,15,93.3,0.6722404957406317,0.1065,0.25,37.55888808,126.97685766,숙박업,숙박시설,1,738.89,33.4,exact,기존숙박군,안전,안전,197955.24,451040.22,15,93.3,원본유지,,,0.251,0,0.0,0.5472356323345668,0.1586036452832042,0.0867935661171215,1083.0,원본유지,0.8738738738738738,0.06864754098360648,0.10156624961563313,0.007222222222222213,0.25,37.34036348282554,3980
중구,명동,하이 서울 호스텔 명동 센트럴,1961,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,숙박업,근린생활시설,1,580.74,39.96,exact,기존숙박군,보통,보통,198375.23,450977.37,24,20.8,원본유지,,,0.0858,1,0.6931471805599453,0.4942480272669088,0.1248810978235751,0.0617222362422278,2233.0,원본유지,0.7927927927927928,0.8114754098360656,0.05224504461612399,0.568111111111111,0.7,63.78259828037758,162
중구,남대문로5가,콘스텔로 명동,2025,8,100.0,0.6286086594223741,0.1,0.7,37.55514655,126.97502538,숙박업,생활숙박시설,11,1294.32,36.92,exact,기존숙박군,안전,보통,197793.23,450625.0,8,0.0,보정,data\서울10구_숙소_소방거리_유클리드.csv,반경_50m_건물수,0.3226,0,0.0,,,,,보정,0.9369369369369369,-2.220446049250313e-16,0.09497408207028728,0.0,0.7,44.71740402384709,2948
중구,충무로2가,에스엘호텔,2025,11,36.4,0.8988161013508911,0.1,0.25,37.55947776,126.98895332,숙박업,"일반숙박시설, 생활숙박시설, 근린생활시설",1,10319.92,4.23,exact,기존숙박군,안전,안전,199023.97,451105.47,11,36.4,원본유지,,,0.0601,0,0.0,,,,,원본유지,0.9099099099099099,0.6516393442622951,0.13579869271008135,0.0,0.25,50.66661412274397,1669
중구,충무로3가,호텔 꼬모쉐 명동,1971,17,94.1,0.0419223063862633,0.1766,0.04,37.56000992,126.99104534,숙박업,제2종근린생활시설,1,389.08,31.78,exact,기존숙박군,안전,안전,199208.81,451164.52,17,94.1,원본유지,,,0.1065,1,0.6931471805599453,,,,,원본유지,0.8558558558558559,0.06045081967213117,0.006333881195596816,0.08511111111111112,0.04,33.1356462329982,4193
중구,북창동,르서울호텔,2015,17,70.6,0.7915872533731978,0.1136,0.08,37.56068492,126.97696844,숙박업,관광호텔,1,4474.69,34.05,exact,기존숙박군,안전,보통,197965.07,451239.65,17,70.6,원본유지,,,0.2715,0,0.0,0.6098798374375618,0.1673874768763212,0.1020862471864144,455.0,원본유지,0.8558558558558559,0.30122950819672134,0.11959789551219707,0.015111111111111117,0.08,39.20018021823901,3811
중구,충무로4가,호텔 아이보리,1991,6,83.3,0.1066583743734262,0.148,1.0,37.55916534,126.99317546,숙박업,"업무시설, 근린생활시설",1,5335.85,26.34,exact,기존숙박군,안전,안전,199397.01,451070.76,6,83.3,원본유지,,,0.1482,0,0.0,,,,,원본유지,0.954954954954955,0.17110655737704916,0.01611460651931429,0.05333333333333333,1.0,52.88727366875412,1247
중구,쌍림동,위코스테이 동대문,2023,21,61.9,0.7163142398414797,0.1022,0.85,37.56121701,127.00319028,숙박업,생활형숙박시설,1,1034.54,38.77,exact,기존숙박군,보통,보통,200281.87,451298.46,21,61.9,원본유지,,,0.412,0,0.0,0.3553448538239857,0.165644525537671,0.0588609297139271,2369.0,원본유지,0.8198198198198198,0.3903688524590164,0.1082251833204681,0.0024444444444444435,0.85,50.91111515934771,1607
중구,오장동,제이디타워 레지던스,1992,21,57.1,0.6449978366623627,0.1465,0.08,37.56260302,127.0012691,숙박업,"숙박시설, 제2종근린생활시설",1,3950.71,44.18,exact,기존숙박군,보통,보통,200112.13,451452.28,21,57.1,원본유지,,,0.3287,0,0.0,0.6123796147546444,0.1704792809535895,0.1043980363940079,408.0,원본유지,0.8198198198198198,0.4395491803278688,0.0974502602789767,0.05166666666666665,0.08,40.92143120443571,3589
중구,남대문로3가,더스테이클래식호텔,2023,18,88.9,0.6931471805599453,0.1022,0.85,37.55862089,126.97778696,숙박업,"숙박시설(생활숙박시설),근린생활시설",1,4808.719,27.16,exact,기존숙박군,안전,안전,198037.34,451010.55,18,88.9,원본유지,,,0.2139,0,0.0,,,,,원본유지,0.8468468468468469,0.11372950819672123,0.10472496079481362,0.0024444444444444435,0.85,46.27177088216293,2633
중구,인현동,호스텔 케이팝,1969,11,63.6,0.7077848337936332,0.1794,0.25,37.56169553,126.99316583,숙박업,"영업, 공장",1,934.74,26.04,exact,기존숙박군,안전,안전,199396.18,451351.59,11,63.6,원본유지,,,0.0584,1,0.6931471805599453,0.5425650589554387,0.1544274421410557,0.0837869342495995,1216.0,원본유지,0.9099099099099099,0.37295081967213106,0.10693650792941742,0.08822222222222222,0.25,45.98324419256406,2681
중구,광희동,서울 엔 호스텔,2024,51,72.5,0.6398386271054382,0.1011,1.0,37.56274732,127.00532349,숙박업,숙박시설,1,580.51,41.21,exact,기존숙박군,보통,보통,200470.34,451468.31,51,72.5,원본유지,,,0.341,0,0.0,0.5931994627557956,0.1328367570897116,0.078798692939839,1456.0,원본유지,0.5495495495495496,0.28176229508196715,0.09667077500696755,0.0012222222222222079,1.0,41.33787509431143,3515
중구,을지로5가,스태이링크 주식회사,2020,12,58.3,1.5406921680953238,0.1065,0.85,37.56360071,126.99978139,숙박업,생활형숙박시설,1,1433.72,25.2,exact,기존숙박군,안전,안전,199980.69,451563.02,12,58.3,원본유지,,,0.2744,0,0.0,,,,,원본유지,0.9009009009009009,0.42725409836065575,0.23277729669233688,0.007222222222222213,0.85,56.426606282463034,687
