구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_km,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_km,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_km,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_km,nearest5_fire_year 
마포구,상수동,Ella House,37.54363872,126.92146639,0,0.0,0.3364722366212129,0.1079,0.18,5,30.0,250.0,125.0,0.1856301454096174,0.2110433737172129,660,0.1856301454096174,2022,56,0.19845042499800913,2021,101,0.2177632707891329,2019,308,0.2240456743545094,2019,125,0.22932735303479576,2020
마포구,상수동,상수하우스,37.5435241,126.92321583,0,0.0,0.0,0.4165,0.18,3,26.0,307.0,308.0,0.13219165601288274,0.2132049620856918,56,0.13219165601288274,2021,660,0.22893059089082854,2022,440,0.23032616177467116,2017,71,0.23350765501285703,2022,308,0.24106874673721967,2017
마포구,연남동,진 하우스,37.56088256,126.91692922,15,73.3,0.1713324352183594,0.4623,0.35,1,22.0,505.4,106.0,0.009721107093855184,0.06449073820361925,1882,0.009721107093855184,2021,106,0.05468120025570791,2019,491,0.06849772553243041,2024,17,0.08381674029242106,2017,31,0.10573691784368175,2024
마포구,연남동,시스앤브로 하우스,37.55834816,126.9215695,16,100.0,1.5686159179138452,0.4483,1.0,2,164.0,279.2,212.0,0.07605073652501096,0.09811505052576737,445,0.07605073652501096,2020,24,0.07647839921556666,2018,212,0.08704542098413946,2018,58,0.12443617518509517,2020,657,0.12656452071902455,2020
마포구,신공덕동,효공 하우스,37.54183019,126.95633193,21,95.2,0.8132914924020085,0.4218,1.0,3,51.0,98.8,86.0,0.025271579551655828,0.09537760700438488,177,0.025271579551655828,2017,175,0.028403884719741458,2023,86,0.12029415579282919,2021,9,0.12494259478394434,2022,47,0.17797582017375366,2019
마포구,대흥동,휘진 서강,37.55007405,126.94430505,30,93.3,1.377636298376776,0.42,0.55,3,42.0,3078.2,100.0,0.030990792457698133,0.08182055403628316,50,0.030990792457698133,2021,19,0.03324765520026574,2021,271,0.10992204249022217,2018,100,0.11264387817988353,2021,14951,0.12229840185334626,2024
마포구,서교동,온스테이,37.55247711,126.92679818,30,96.7,0.6006109276383457,0.1337,0.85,4,90.0,4228.8,1216.0,0.031231973835158532,0.07384489353904113,160,0.031231973835158532,2023,1216,0.07043809763521405,2023,1306,0.07144190940988189,2023,18384,0.08591655432472346,2020,78,0.1101959324902277,2024
마포구,망원동,스테이 마포,37.55080616,126.90313874,6,0.0,0.0277795641070757,0.42,0.18,3,30.0,1018.6,51.0,0.048375053183659464,0.12571936154694868,51,0.048375053183659464,2018,4675,0.10775335455203416,2019,33,0.12453608091214335,2017,20,0.16700651249990678,2024,314,0.18092580658699964,2024
마포구,상암동,J-Park Story DMC,37.57356624,126.89569354,0,0.0,0.0091743762760412,0.1337,0.55,2,65.0,1315.6,462.0,0.11472636955492481,0.15257433908880702,262,0.11472636955492481,2022,462,0.14454861416497072,2017,2889,0.16554733260004764,2024,162,0.1683732219099392,2019,2803,0.1696761572141527,2020
마포구,연남동,루하 하우스,37.55919599,126.91974956,25,92.0,0.6040471857738994,0.1451,0.7,5,115.0,6694.4,309.0,0.05161908445472269,0.06919646795295817,106,0.05161908445472269,2018,309,0.05849053617682752,2018,10132,0.06745280757150697,2024,11,0.079856117577184,2021,22914,0.08856379398454974,2024
마포구,연남동,연남숲길스테이,37.56160664,126.91922066,26,69.2,0.2835752904991275,0.1293,0.35,5,71.0,288.4,314.0,0.03526385835947695,0.053759404624666426,476,0.03526385835947695,2022,55,0.05354061879222359,2022,280,0.054294140636349436,2024,317,0.06176182808708207,2018,314,0.06393657724820011,2020
마포구,망원동,STUDIO ARCH,37.55331557,126.90334304,18,83.3,2.2348489767309467,0.4165,0.7,4,31.0,1152.0,427.0,0.05085466954698534,0.10130025271998262,3037,0.05085466954698534,2022,1968,0.09550235793300846,2019,314,0.1032565452386421,2024,14,0.12247060488251497,2024,427,0.13441708599876218,2022
마포구,합정동,MJ house 102,37.54949733,126.90911966,17,88.2,5.071595993885943,0.4148,0.55,3,49.0,357.0,457.0,0.05638857328825768,0.0956190644265747,75,0.05638857328825768,2023,493,0.08189519330433888,2021,740,0.10591515224711448,2018,457,0.11416133585804493,2022,20,0.11973506743511751,2022
마포구,망원동,밍글스,37.55243772,126.90032959,2,50.0,0.0,0.413,0.18,4,55.0,1371.4,55.0,0.08012310622780493,0.100228764899011,165,0.08012310622780493,2019,11,0.08728518456436538,2017,55,0.09212218778398025,2022,6600,0.1183366835352559,2022,26,0.12327666238364861,2018
마포구,서교동,나인게스트하우스,37.55278799,126.92883797,18,94.4,0.4924764850977941,0.115,0.7,5,107.0,3905.4,336.0,0.040306013516291955,0.07813812164738573,250,0.040306013516291955,2017,371,0.05614852225955711,2024,186,0.08827896762100766,2018,18384,0.10228462814861825,2020,336,0.10367247669145367,2019
마포구,연남동,유일,37.55896284,126.92430864,24,100.0,0.8944138235963492,0.42,1.0,3,209.0,47.2,5.0,0.024783463834124105,0.043861929501117246,2,0.024783463834124105,2024,92,0.03770941171643586,2019,5,0.04955091925685922,2021,132,0.051786957856488645,2022,5,0.055478894841678394,2023
마포구,연남동,크래프트맨스하우스,37.55950426,126.92411992,29,96.6,1.517466415316031,0.1122,1.0,4,120.0,326.2,17.0,0.0035969119529988443,0.0463305472814877,1405,0.0035969119529988443,2021,191,0.053923575085916504,2020,2,0.05453603749366256,2024,16,0.058226854268955,2019,17,0.0613693576059056,2021
마포구,연남동,캐리즈 홈2,37.55850027,126.92537501,6,33.3,1.569298744843756,0.1308,0.7,4,85.0,7.6,9.0,0.010711702305659612,0.020724937845960724,11,0.010711702305659612,2024,13,0.012002318806335979,2023,1,0.025121756100022916,2022,4,0.02530139878417303,2024,9,0.030487513233612075,2023
마포구,성산동,솔루나 하우스,37.55707604,126.91719922,7,85.7,1.7745518970586285,0.4236,0.7,3,213.0,186.8,31.0,0.024559602016040252,0.036718887572292115,488,0.024559602016040252,2021,20,0.02874098481430903,2020,384,0.03050454571494842,2017,11,0.04426950088409808,2018,31,0.055519804432064786,2019
마포구,서교동,게스 하우스,37.55373445,126.92655089,13,61.5,1.0088422892394002,0.4183,0.85,4,33.0,457.0,78.0,0.03519069882982526,0.07130676746876456,78,0.03519069882982526,2024,1329,0.06658292353638011,2023,13,0.07242944332869505,2018,0,0.09080714540779448,2022,865,0.09152362624112795,2019
마포구,상수동,와우 하우스,37.5444683,126.9215004,0,0.0,0.7884573603642702,0.4148,1.0,3,35.0,291.4,308.0,0.09550001679843736,0.13320527508536623,660,0.09550001679843736,2022,308,0.13706748441070488,2019,6,0.1421644203498072,2022,101,0.14347049162170064,2019,382,0.147823962246181,2024
마포구,성산동,Wish Stay,37.56294553,126.90537796,19,73.7,0.6068513671071093,0.413,1.0,4,69.0,1501.0,489.0,0.04578486949824005,0.07868935512019717,489,0.04578486949824005,2020,2702,0.05705099641498477,2022,19,0.07324586087269537,2023,4276,0.10478439807470581,2017,19,0.1125806507403599,2023
마포구,망원동,굿스테이,37.55706457,126.90376087,32,93.8,0.9895935510053144,0.1337,0.35,6,100.0,116.2,35.0,0.05639303507857611,0.09198276235228108,391,0.05639303507857611,2017,35,0.07690947907624421,2021,20,0.10386065586725837,2018,29,0.10427351445275078,2024,106,0.11847712728657595,2020
마포구,동교동,JJ하우스1,37.55476769,126.92664969,30,96.7,0.817084081790707,0.413,0.85,4,45.0,384.6,407.0,0.040465374807207945,0.056237919115810955,865,0.040465374807207945,2019,407,0.04669688334000735,2023,220,0.049023447936439916,2018,0,0.06979470669611187,2022,431,0.07520918279928766,2024
마포구,도화동,도화스테이,37.538969,126.95152319,12,50.0,0.1449340247223343,0.42,0.7,3,40.0,305.2,322.0,0.06897885938242164,0.1009881387815486,350,0.06897885938242164,2018,441,0.08907228321420096,2017,322,0.10598185292109968,2018,97,0.11994874023988324,2024,316,0.12095895815013742,2019
마포구,노고산동,ISM,37.55124052,126.93807104,6,16.7,0.5260930958967791,0.4183,0.12,3,68.0,477.2,250.0,0.03099607672403822,0.09959615392815602,308,0.03099607672403822,2017,3,0.10782482272349506,2024,250,0.11199679271385564,2024,177,0.12116086995222831,2023,1648,0.12600220752716287,2024
마포구,도화동,레스팅 스테이,37.535708,126.9495876,5,20.0,0.0181823190831904,0.1251,0.45,4,87.0,43.4,20.0,0.06343042105119284,0.09364053247830353,81,0.06343042105119284,2020,11,0.08642161865988232,2019,20,0.0885999906006925,2021,88,0.11042332572179393,2018,17,0.11932730635795609,2017
마포구,연남동,아리아 하우스,37.561434,126.9169165,24,79.2,0.1461562803258851,0.1394,1.0,5,76.0,516.2,253.0,0.05323202916666268,0.07779571711329734,1882,0.05323202916666268,2021,253,0.0618535028556187,2022,385,0.07250267108762481,2019,44,0.09364634255398026,2021,17,0.10774403990260029,2017
마포구,성산동,Bang's House,37.55876634,126.91632177,29,96.6,0.7994914641279044,0.1022,0.85,5,47.0,5221.0,1553.0,0.06416406257329117,0.07268092646178166,1553,0.06416406257329117,2017,35,0.06841777189361031,2020,7700,0.07252248409188133,2017,7,0.07743122677899637,2024,16810,0.0808690869711291,2017
마포구,창전동,Dave's 93,37.55160016,126.93107552,3,66.7,0.8397506547518208,0.1308,0.7,3,149.0,1494.2,138.0,0.08985405521068406,0.131228151255751,138,0.08985405521068406,2021,18,0.12839765295863856,2020,190,0.13750236840247057,2018,37,0.13914867090402294,2020,7088,0.16123800880293884,2018
마포구,서교동,다다스테이,37.55487185,126.91400813,20,80.0,0.6804405292908305,0.1351,1.0,5,53.0,2741.4,52.0,0.047443492444389994,0.07977054039895418,52,0.047443492444389994,2018,11,0.07655232788720209,2018,13316,0.08361416185852232,2021,278,0.08676794218829939,2021,50,0.10447477761635704,2018
마포구,연남동,아띠연남,37.55937861,126.91950081,22,90.9,0.4638371143300716,0.4483,1.0,2,106.0,2316.2,309.0,0.038573457389480266,0.061837612201590786,309,0.038573457389480266,2018,10132,0.0490329707313691,2024,1023,0.07076380294133629,2017,11,0.07411701653470217,2021,106,0.07670081341106612,2018
마포구,서교동,윤스테이,37.55028336,126.91354347,3,0.0,0.2089011945986666,0.42,0.04,4,82.0,20907.0,273.0,0.008158449601511913,0.049693870905929916,258,0.008158449601511913,2021,103400,0.0195374158329691,2020,5,0.07086157966830982,2019,599,0.0735925169330684,2023,273,0.07631939249379034,2022
마포구,성산동,해법하우스,37.55891793,126.90672948,11,54.5,1.2881257692367702,0.4183,0.7,3,48.0,537.4,142.0,0.03353163237253467,0.09641022428840222,142,0.03353163237253467,2021,481,0.10304277042181079,2017,1931,0.10680311640281404,2023,15,0.11274589790581961,2024,118,0.12592770433903197,2021
마포구,성산동,메종 서울,37.55765594,126.90678797,10,80.0,0.7222471970463863,0.1022,0.35,7,46.0,136.4,47.0,0.023879756012092686,0.046743911143680004,47,0.023879756012092686,2019,31,0.026077948417737883,2022,85,0.05109901379280942,2021,481,0.06182276664302841,2017,38,0.07084007085273165,2022
마포구,창전동,258 Inn,37.55054835,126.926845,4,0.0,0.1000834585569825,0.4218,0.7,5,133.0,519.2,484.0,0.10572982877902727,0.1825252219371833,484,0.10572982877902727,2022,804,0.17406813577662397,2019,88,0.19177018482125222,2024,1216,0.19621520669069345,2023,4,0.24484275361831948,2024
마포구,상암동,엠마하우스,37.57499578,126.89447262,12,91.7,0.3663058369996936,0.1394,0.55,3,53.0,1315.6,462.0,0.05564208562526135,0.07207535404530908,462,0.05564208562526135,2017,2803,0.06317118989794455,2020,162,0.07340781351333246,2019,262,0.07841750681794099,2022,2889,0.08973817437206606,2024
마포구,연남동,까사드 연남,37.56204924,126.92491029,57,96.5,1.7679817385520165,0.4165,1.0,4,42.0,495.8,105.0,0.018073281039305902,0.04120918222260282,105,0.018073281039305902,2019,73,0.03221492572816136,2017,11,0.035268635150798616,2023,708,0.059563095288108416,2023,1582,0.06092597390663983,2021
마포구,동교동,헤이스테이,37.55553867,126.92395354,33,100.0,1.1251099559002111,0.4095,0.45,6,39.0,3521.0,1240.0,0.01189583867598856,0.0344882379481663,1225,0.01189583867598856,2021,1240,0.03724181387972779,2022,2545,0.037265573949255795,2018,110,0.03956959952845539,2017,12485,0.046468363707403974,2021
마포구,동교동,YOUNGSTAY1,37.55465323,126.9198855,12,66.7,0.8059797110564726,0.413,0.7,3,48.0,85.4,50.0,0.033933095561834284,0.05298571109521096,30,0.033933095561834284,2020,5,0.04168594710102116,2023,96,0.05267710112474716,2023,246,0.0596299914344786,2021,50,0.07700242025397362,2017
마포구,대흥동,제로워터 스테이,37.54443198,126.93950475,47,80.9,0.7482509398862296,0.4483,1.0,3,38.0,8893.8,36.0,0.038491832785404446,0.09170965817047849,44311,0.038491832785404446,2020,36,0.09337125865939852,2024,9,0.09426594313853898,2022,102,0.11411322655271099,2024,11,0.1183060297163395,2019
마포구,도화동,온화당,37.53559198,126.947431,4,75.0,0.9990115720949166,0.1337,0.45,3,46.0,254.2,81.0,0.07716579315008383,0.11195952450775978,297,0.07716579315008383,2017,859,0.09119024431506749,2022,25,0.12967262093205875,2020,9,0.13019744540693412,2023,81,0.13157151873465475,2020
마포구,동교동,Stay U,37.55236083,126.93099331,6,33.3,0.5500463369192718,0.4183,0.7,3,139.59,152.8,186.0,0.054060653614232415,0.10580327538530972,190,0.054060653614232415,2018,37,0.07534792247405332,2020,15,0.11255539380841782,2022,336,0.14209491277779596,2019,186,0.14495749425204907,2018
마포구,대흥동,이화당,37.55330268,126.9455243,47,59.6,1.7743677265161857,0.4553,1.0,3,137.0,137.4,189.0,0.007367201898979345,0.044589538357825156,64,0.007367201898979345,2019,13,0.01438758539297612,2022,209,0.02966247254050643,2022,189,0.07163121328446989,2024,212,0.09989921867219398,2024
마포구,합정동,세레노아 합정,37.5430541,126.91247773,0,0.0,0.0,0.1308,0.18,5,57.0,5201.0,463.0,0.10074093950770657,0.18615614034678774,2004,0.10074093950770657,2020,11,0.16929273725163138,2024,463,0.2102346502843874,2017,62,0.22369422687074272,2017,23465,0.22681814781947063,2023
마포구,당인동,히든 홍대,37.5437997,126.91936595,0,0.0,0.4054651081081644,0.4148,0.18,3,50.0,426.8,382.0,0.11694221700775909,0.2117701391336592,866,0.11694221700775909,2024,101,0.19751341496338937,2019,125,0.21536137724626012,2020,382,0.25457110063689686,2024,660,0.27446258581399036,2022
마포구,성산동,이지멘션1,37.56333218,126.91593319,11,81.8,1.5032021231974189,0.4148,0.7,4,52.0,5731.8,597.0,0.04030100317511509,0.07427377146128372,251,0.04030100317511509,2018,2868,0.06995342554645478,2020,24923,0.07688308937237627,2018,20,0.08450575159169592,2018,597,0.09972558762077653,2018
마포구,서교동,GLOW 스테이,37.55372671,126.92675826,11,63.6,1.1186129553747792,0.4165,0.85,6,142.0,487.0,163.0,0.04295058321554089,0.06995595158040877,78,0.04295058321554089,2024,1329,0.05546895264512087,2023,0,0.08057833173621406,2022,163,0.08380659869157908,2019,865,0.08697529161358895,2019
마포구,성산동,아우라 스페이스,37.55736614,126.91637621,14,100.0,1.5975565845473476,0.413,0.7,4,67.0,188.2,31.0,0.030598555983148795,0.05006974253993325,31,0.030598555983148795,2019,11,0.04050623618512401,2018,384,0.04997536469192864,2017,488,0.055921410497509254,2021,27,0.07334714534195556,2023
마포구,도화동,스테이 차,37.53837671,126.95299273,1,100.0,0.0,0.413,0.45,4,39.0,93.4,12.0,0.018285758344368856,0.06554290349919069,11,0.018285758344368856,2021,69,0.05409191999246233,2018,364,0.07476122645946198,2020,12,0.08867286567657244,2020,11,0.09190274702308783,2020
마포구,염리동,스테이 이화 202,37.5529098,126.94618338,24,12.5,1.3233805357093211,0.42,0.25,3,25.0,411.4,189.0,0.053151546308161025,0.07752048541751924,1582,0.053151546308161025,2018,13,0.058862639822022736,2022,64,0.07191601920738744,2019,209,0.08412489547202233,2022,189,0.1195473262780027,2024
마포구,노고산동,시니 하우스,37.5521011,126.93197305,8,50.0,0.2682639865946793,0.1465,0.7,4,47.0,494.6,138.0,0.06773553359707638,0.09610264518952802,18,0.06773553359707638,2020,37,0.07660035761730638,2020,2090,0.08540437456270268,2018,190,0.11095635195681755,2018,138,0.1398166082137371,2021
마포구,서교동,Stay CarpeDiem hongdae,37.55043322,126.91945631,29,96.6,0.2129911798501917,0.413,0.85,6,40.0,140.6,136.0,0.046052814517230145,0.0684366379972982,136,0.046052814517230145,2024,9,0.059059403473905904,2018,9,0.07697260485237972,2018,202,0.07709395398201388,2021,347,0.08300441316096134,2019
마포구,노고산동,스테이 업 데즐링,37.55075789,126.93765845,21,23.8,0.9760099665757772,0.4218,0.12,5,35.0,1133.4,308.0,0.035874808611902356,0.07209541404443738,308,0.035874808611902356,2017,177,0.07696738085108959,2023,300,0.07865051494084405,2021,1648,0.0837507132531656,2024,3234,0.08523365256518534,2017
마포구,합정동,King kong dae 7,37.54530952,126.91304737,26,92.3,2.4423470353692043,0.4236,1.0,3,39.0,408.0,39.0,0.039669709157943475,0.09304168946039619,1507,0.039669709157943475,2017,463,0.05975803577162295,2017,11,0.08762528684035645,2024,20,0.1288671226776973,2018,39,0.1492882928543608,2018
마포구,합정동,고즈넉,37.54357228,126.91634957,0,0.0,0.0689928714869514,0.1351,0.18,5,75.0,5291.4,866.0,0.14137803238094493,0.19556520469703498,62,0.14137803238094493,2017,866,0.15870166348123782,2024,23465,0.17119495768590998,2023,60,0.2513606098020637,2022,2004,0.2551907601350184,2020
마포구,망원동,코지스테이 망원점,37.55122548,126.90194308,3,0.0,0.0070175726586465,0.4148,0.18,3,41.0,1229.6,314.0,0.012732430657803846,0.1154030183336829,4675,0.012732430657803846,2019,1075,0.07657726719447737,2019,51,0.12851598228609554,2018,314,0.16277277233744264,2024,33,0.1964166391925951,2017
마포구,연남동,seven house,37.55805741,126.92086194,17,88.2,1.0942311206525468,0.4148,0.85,3,41.0,585.0,394.0,0.08234799249688955,0.1014139888602285,9,0.08234799249688955,2023,445,0.09779680875741333,2020,1870,0.10585040963714526,2018,394,0.11029861008708118,2023,207,0.11077612332261316,2019
마포구,도화동,에이치스테이,37.53542613,126.94971769,6,33.3,0.0181823190831904,0.1293,0.45,4,56.0,43.4,20.0,0.06712400910448667,0.0772493368958197,11,0.06712400910448667,2019,81,0.07092662547431125,2020,88,0.07723520349222324,2018,20,0.07941725691516593,2021,17,0.09154358949291144,2017
마포구,서교동,Sunny Guest House,37.55341385,126.92623446,11,45.5,0.6545323444321657,0.42,0.35,5,172.0,321.2,78.0,0.018939211823095995,0.06842052580550523,78,0.018939211823095995,2024,13,0.04026585145390684,2018,26,0.08509555811060629,2020,160,0.08625729506176859,2023,1329,0.1115447125781484,2023
마포구,신수동,벙커.K,37.54651932,126.9374656,12,83.3,0.2231435513142097,0.413,1.0,4,41.0,6339.0,157.0,0.03124499687537961,0.07878126539132513,31025,0.03124499687537961,2023,157,0.039698047309957546,2017,446,0.09110322117454653,2022,50,0.10238193062093372,2017,17,0.12947813097580826,2022
마포구,당인동,민트컨디션,37.54346019,126.91936237,0,0.0,0.0,0.4148,0.18,3,35.0,426.8,382.0,0.12942100224904868,0.2394706875415853,866,0.12942100224904868,2024,101,0.2320537934199872,2019,125,0.2498918237461941,2020,382,0.28713301872911,2024,660,0.29885379956358654,2022
마포구,합정동,더마포,37.54237489,126.91222008,0,0.0,0.0689928714869514,0.1251,0.18,5,41.0,5201.0,463.0,0.16779089512390993,0.24954452939520616,2004,0.16779089512390993,2020,11,0.24814079184510018,2024,62,0.25188238499254884,2017,463,0.2871437394918796,2017,23465,0.29276483552259225,2023
마포구,성산동,얼바닉 스테이,37.55595572,126.91254035,23,100.0,0.7888152061365626,0.5478,0.85,4,23.0,191.6,118.0,0.03676388532397365,0.07304818352216236,67,0.03676388532397365,2017,118,0.06093326392765696,2020,419,0.06131090735701885,2022,249,0.10219759344453723,2019,105,0.10403526755762511,2018
마포구,연남동,마루_연남,37.56297014,126.92124971,15,93.3,0.2711527705005703,0.1036,0.25,5,131.0,751.2,366.0,0.05425809344521215,0.11560984439636315,411,0.05425809344521215,2019,2908,0.10006150378675181,2024,49,0.1292156941955273,2020,22,0.1307488380089055,2024,366,0.1637650925454189,2018
마포구,성산동,라라 하우스,37.55721625,126.91611376,21,100.0,1.123240882821149,0.1594,1.0,5,93.0,188.2,31.0,0.05728566257192566,0.06441396933121411,31,0.05728566257192566,2019,27,0.06058183256084356,2023,11,0.06532902452589252,2018,384,0.06648734028356196,2017,488,0.0723859867138469,2021
마포구,연남동,수리르스테이,37.55732438,126.91882529,4,25.0,0.7442765270825495,0.1436,0.12,4,45.0,211.0,255.0,0.03754035984988025,0.060758407862987786,363,0.03754035984988025,2018,15,0.06458600774596011,2024,255,0.0652186908484369,2020,1,0.06760131992567632,2024,421,0.06884566094498536,2021
마포구,연남동,수림,37.55939966,126.92228398,19,89.5,0.7688931547179056,0.1322,0.55,4,32.0,206.2,108.0,0.04592605450788544,0.062032107695697634,212,0.04592605450788544,2018,108,0.059290245987323395,2021,657,0.06437384627405096,2020,42,0.06537339535755482,2021,12,0.07519699635167357,2024
마포구,공덕동,연스테이,37.54663144,126.96072604,25,84.0,2.0771240435394733,0.4095,0.45,4,39.0,130.0,11.0,0.0719859537458779,0.12208430635330654,495,0.0719859537458779,2018,11,0.11761061757579314,2023,7,0.13442868451894222,2024,2,0.14289214813358567,2024,135,0.14350412779233385,2023
마포구,도화동,CNI Company,37.53515511,126.94778364,6,83.3,0.2213070035069083,0.1322,0.25,3,33.0,253.6,81.0,0.09059668809746003,0.11361256172688212,297,0.09059668809746003,2017,20,0.09845802151224936,2021,81,0.10710404605124525,2020,11,0.12379762462013098,2019,859,0.148106428353325,2022
강서구,등촌동,HOmestay in Seoul,37.55889289,126.84032804,11,36.4,2.1090902356019656,0.1422,0.04,16,11707.51,143.2,91.0,0.02625881993799692,0.04257362900792651,305,0.02625881993799692,2019,226,0.02943594837200756,2019,35,0.03468825276795673,2024,91,0.04089249038899114,2017,59,0.08159263357268018,2020
강서구,방화동,스카이빌하우스,37.5674918,126.80883229,19,94.7,0.3117796240308414,0.1322,1.0,17,7717.6968,1878.0,58.0,0.05123458413876784,0.09187192389929913,58,0.05123458413876784,2024,330,0.07634829256877182,2018,8932,0.1014790421780834,2017,20,0.11332540189309062,2018,50,0.11697229871778195,2018
강서구,염창동,블랙션샤인,37.54838569,126.86466888,22,72.7,0.0,0.1065,0.12,17,25.0,113.6,79.0,0.14035950890940518,0.14229347953036098,79,0.14035950890940518,2021,11,0.1408406774697898,2018,46,0.14165661445391053,2022,145,0.14165661445391053,2022,287,0.14695398236478888,2018
강서구,화곡동,서울 메이트(Seoul Mate),37.52953479,126.84235488,23,82.6,1.748274357288316,0.1079,0.85,6,25.0,267.2,15.0,0.033584146977068095,0.053166175327102126,11,0.033584146977068095,2018,977,0.049858770898789824,2019,324,0.051853711829520976,2019,9,0.06316113451159439,2020,15,0.06737311241853734,2017
강서구,방화동,STAY HARI(스테이 하리),37.56551779,126.81521585,46,97.8,1.1306150197542837,0.1108,1.0,6,46.0,66.0,50.0,0.012969912567917415,0.06431750172184629,56,0.012969912567917415,2020,20,0.06510392629067784,2018,204,0.07318651171922223,2024,50,0.07915075771699044,2020,0,0.09117640031442356,2020
강서구,공항동,THANK YOU STAY,37.55444927,126.81040997,0,0.0,0.0098040000966208,0.42,0.04,4,37.0,3210.2,168.0,0.16372136154445108,0.21168549065357012,50,0.16372136154445108,2019,455,0.16405160694097454,2017,99,0.23269158605972717,2018,15279,0.23885608535416278,2021,168,0.259106813368535,2022
강서구,가양동,온더하우스,37.55597212,126.86274882,5,60.0,0.3125984237163154,0.1451,0.7,16,33.0,4450.0,366.0,0.061168681845399524,0.09311430918853238,366,0.061168681845399524,2022,21206,0.06556257749921474,2019,160,0.10634570132585722,2023,466,0.11078285180761005,2022,52,0.12171173346458038,2021
강서구,화곡동,서울의 밤,37.53308137,126.85152727,24,87.5,0.5925036547802578,0.1036,0.7,5,30.0,95.6,100.0,0.035343781810982605,0.09607735175731864,0,0.035343781810982605,2018,275,0.08901841325704249,2017,100,0.09087280650884162,2019,2,0.1268072205487902,2017,101,0.1383445366609363,2018
강서구,공항동,Stay Serendipity,37.5558778,126.81200398,12,41.7,1.1466984753357474,0.4095,0.85,4,40.0,277.4,356.0,0.11223002939878934,0.147254576984518,493,0.11223002939878934,2018,356,0.1198611934410499,2020,11,0.16130498721920472,2018,455,0.16801335066302006,2017,72,0.1748633242005259,2019
강서구,화곡동,더 화곡 스테이(The Hwagok Stay),37.54281466,126.84116611,25,84.0,1.506438672961954,0.4183,1.0,4,43.0,68.6,30.0,0.0502596609263909,0.06445606646806307,72,0.0502596609263909,2018,12,0.05498854163425929,2019,222,0.06709657033725105,2021,7,0.07341298706166871,2017,30,0.07652257238074539,2023
강서구,공항동,센티멘탈 버스,37.55765102,126.80896967,9,88.9,0.3322409186014503,0.1322,0.04,5,26.0,1705.4,30.0,0.04052348539181949,0.08512571079374219,13,0.04052348539181949,2017,13,0.05211146503736127,2019,8250,0.08729082313495791,2019,30,0.12125796781189242,2019,221,0.12444481259267988,2019
강서구,공항동,온기,37.55195845,126.81449994,2,0.0,0.0,0.1322,0.04,5,30.0,682.2,245.0,0.09580226729376597,0.1696553683918698,231,0.09580226729376597,2023,1841,0.15099601047999614,2021,995,0.1541034414290909,2017,245,0.2123371384094342,2019,99,0.23503798434706183,2018
강서구,방화동,컴포홈,37.56748202,126.81245351,29,89.7,0.4911205526866583,0.1094,1.0,6,51.0,633.8,30.0,0.037454315847424605,0.06260085114589822,12,0.037454315847424605,2024,916,0.042145422242041035,2024,2200,0.043470947686431574,2020,11,0.0924502673150009,2022,30,0.09748330263859305,2018
강서구,등촌동,스테이 등촌,37.55246999,126.85877838,3,0.0,0.0183491386681965,0.1408,0.04,3,35.0,4232.6,193.0,0.14616196100072507,0.18092885064661096,7,0.14616196100072507,2017,17297,0.16359418515703886,2018,3557,0.18749798172198684,2017,193,0.20218678564442413,2021,109,0.20520333970887994,2020
강서구,방화동,제니스하우스,37.5748683,126.81789449,4,75.0,1.9767873876197528,0.115,0.18,5,39.0,989.8,20.0,0.033563856953031754,0.06890247819519617,11,0.033563856953031754,2017,20,0.04410669187034066,2018,7,0.08215643943860673,2024,45,0.08880399176039612,2017,4866,0.09588141095360561,2022
강서구,공항동,고요하우스 공항동,37.55668286,126.81119297,33,87.9,0.9309609216219488,0.413,0.85,3,31.0,640.0,13.0,0.060394002477730364,0.12986615186860587,493,0.060394002477730364,2018,11,0.10691581071966441,2018,2676,0.12250918322055265,2020,7,0.16995831465992484,2019,13,0.18955344826515702,2019
강서구,화곡동,Dana Stay,37.54287256,126.84149461,26,76.9,1.3755990720031428,0.1337,1.0,4,54.0,68.6,30.0,0.04908516517976669,0.0779194580675829,12,0.04908516517976669,2019,7,0.07437700242438401,2017,72,0.07987049921111629,2018,222,0.09173479440304885,2021,30,0.09452982911959862,2023
강서구,방화동,에어포트 게스트하우스,37.56569175,126.81462161,44,100.0,0.5630940523117475,0.4236,1.0,4,320.04,131.0,56.0,0.051351748197071,0.06365941794587904,204,0.051351748197071,2024,345,0.06478136728760368,2021,0,0.06561362781828137,2019,56,0.06732138866769953,2020,50,0.0692289577587396,2020
