구,동,숙소명,위도,경도,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,업종,건물용도명,match_radius_m,fire_count_within_match_radius,is_train_matched,split,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_mean_distance_m,nearest1_distance_m,nearest1_damage_thousand_krw,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_m,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_m,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_m,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_m,nearest5_fire_year,predicted_damage_thousand_krw,prediction_model,knn_k,knn_weights 
서초구,우면동,까사드록,37.47046022,127.02450214,2022,6,50.0,0.4125322753312568,0.1036,0.35,3,583.66,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,3757.8,217.0,63.56064445050574,48.03762888147239,7356,2018,11161,48.914186569367835,2017,5,69.39708880501333,2024,50,73.72479934020818,2020,217,77.72951865646702,2024,498.40842808089644,knn_log1p,21,distance
서초구,반포동,제이스테이,37.50274922,127.02234287,2004,18,94.4,0.4196652374872793,0.1293,0.04,5,437.45,외국인관광도시민박업,"다세대(4세대),근린생활시설",44,4,1,train_matched,2799.6,101.0,32.972474411837574,20.544203595971947,13496,2017,23,23.116146001786607,2024,101,24.850502183006768,2022,360,38.41644052107162,2017,18,57.93507975735091,2023,2799.600000000001,knn_log1p,21,distance
서초구,우면동,행복스테이,37.47011272,127.02442657,2018,3,66.7,0.1201443118420632,0.1094,0.18,3,84.0,외국인관광도시민박업,다세대주택,44,1,1,train_matched,2436.6,217.0,59.322518199367416,39.68901955034431,217,2024,11161,48.349934442219464,2017,117,58.73411904932366,2022,638,71.24410918648017,2017,50,78.59540876846941,2020,2436.6000000000004,knn_log1p,21,distance
서초구,서초동,날아오름 스테이,37.49072234,127.01465121,2003,6,0.0,0.0758657507747134,0.1308,0.12,18,29482.62,외국인관광도시민박업,"공동주택,판매시설",44,0,0,test_unmatched,311.2,150.0,91.21644782723995,63.59967530627893,13,2024,1038,75.64548300545258,2018,300,94.81164064819016,2017,150,110.3531829487578,2022,55,111.67225722752028,2017,1829.7370404150172,knn_log1p,21,distance
서초구,방배동,행복드림,37.48366818,126.99589248,1993,14,57.1,0.3133498192003587,0.4148,0.12,3,46.0,외국인관광도시민박업,다가구용단독주택(5가구),44,5,1,train_matched,457.2,60.0,23.33802293312224,4.951744229548349,1847,2023,315,13.055127039610182,2020,60,29.058100203808902,2017,13,30.041281963725268,2020,51,39.583861228918494,2024,457.1999999999998,knn_log1p,21,distance
서초구,서초동,Salt House,37.48652635,127.00918306,1987,9,77.8,0.6295933960849136,0.4254,0.7,4,74.0,외국인관광도시민박업,공동주택,44,0,0,test_unmatched,2449.2,140.0,114.67495079562772,94.93019455939354,140,2019,128,104.50807595512595,2021,460,122.58336704521767,2018,11378,125.51680942214755,2022,140,125.8363069962539,2019,452.8033508419894,knn_log1p,21,distance
서초구,방배동,스마일 방배 도미토리,37.47958025,126.98497065,1992,29,100.0,0.8171331603409365,0.4165,0.85,4,40.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,2975.2,353.0,125.39480283271955,95.4474655851524,213,2020,13680,115.04971010188942,2019,372,133.8600155820207,2024,353,139.4522496340091,2017,258,143.1645732605261,2024,220.74425562097312,knn_log1p,21,distance
서초구,서초동,다올(DAOL STAY),37.48700314,127.01013857,1994,5,40.0,0.4456957948354932,0.413,0.04,4,82.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,518.4,140.0,111.27419301662442,48.34989483251326,460,2018,128,113.2177306486634,2021,140,116.8050566986823,2019,1804,137.73809130178282,2020,60,140.26019160148027,2022,736.0635636221765,knn_log1p,21,distance
성동구,성동,아이필앳홈,37.54760491,127.04795232,1987,6,83.3,1.0628942060660302,0.4254,0.12,5,394.4,외국인관광도시민박업,근린생활시설 주택,44,0,0,test_unmatched,1360.0,67.0,94.71224433415357,67.2326605436699,3,2020,67,68.60621080124724,2022,231,79.3512736262393,2024,0,111.60075193344997,2022,6499,146.77032476616145,2022,1081.3927129048811,knn_log1p,21,distance
종로구,평창동,Cozy House,37.60187469,126.96661108,2004,0,0.0,0.0,0.1293,1.0,4,349.2,외국인관광도시민박업,공동주택,44,0,0,test_unmatched,115.4,56.0,313.52566165032187,227.8076842945736,12,2018,12,297.9346608015442,2019,62,310.3067518330835,2020,435,364.4547006704473,2017,56,367.1245106519606,2018,982.6731535946501,knn_log1p,21,distance
강남구,논현동,정호하우스,37.5090821,127.02582967,2003,28,100.0,1.0129434941133115,0.1308,0.85,5,42.0,외국인관광도시민박업,다세대주택,44,3,1,train_matched,149.4,154.0,38.564512709617915,24.40699695027414,33,2020,229,39.74603037106645,2019,300,40.084699192604525,2024,31,44.13508258677257,2021,154,44.449754447371895,2023,149.4,knn_log1p,21,distance
강남구,논현동,창범하우스,37.51523852,127.03611427,1995,7,57.1,1.5316095001664756,0.4113,0.85,4,35.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,2,1,train_matched,9529.0,99.0,69.41934306369332,31.827909391258533,10053,2022,99,35.80510365909893,2017,50,70.99521605612738,2018,99,80.05772205295843,2017,37344,128.4107641590233,2024,9528.999999999998,knn_log1p,21,distance
강남구,삼성동,어퍼하우스,37.51043084,127.04562003,1997,6,0.0,0.5985312041850962,0.1394,0.7,5,90.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,1324.8,74.0,62.435804086483174,40.15572261170103,183,2023,74,54.04343019809001,2023,6331,71.62622918307618,2019,6,71.70959664764361,2022,30,74.64404179190508,2023,1324.8,knn_log1p,21,distance
강남구,신사동,문석하우스,37.51781045,127.02488407,2018,6,33.3,2.0632215978130723,0.1094,0.0,6,28.0,외국인관광도시민박업,다세대주택,44,1,1,train_matched,638.2,495.0,56.466701911338745,25.275086799966203,1216,2022,7,52.36054129184811,2024,1259,52.908600157950936,2023,214,60.875165235264106,2019,495,90.9141160716644,2024,638.1999999999999,knn_log1p,21,distance
강남구,역삼동,엠티티 도미토리,37.49295383,127.03436374,1991,15,73.3,0.7476353658440151,0.148,0.85,4,77.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,243.8,55.0,99.28182820591073,43.792624705657175,396,2021,0,79.01777466612067,2017,31,116.60596240560086,2017,737,127.04668572231917,2024,55,129.94609352985574,2018,243.79999999999998,knn_log1p,21,distance
강남구,역삼동,여운,37.4889495,127.03232512,1996,7,28.6,1.7930919144618336,0.1408,0.0,3,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,6329.6,202.0,72.83495180900772,55.002064549077396,202,2018,30752,55.017129132359294,2022,479,78.35048860020946,2018,110,87.52459002269796,2024,105,88.2804867406945,2017,1081.0515186319826,knn_log1p,21,distance
강남구,신사동,핵스,37.51918378,127.0291096,2002,17,70.6,1.0016505808253118,0.1322,0.45,8,163.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,10259.2,1100.0,68.41154419526038,29.211974648816664,1100,2022,45841,51.775434628861035,2022,1075,80.24955370922628,2021,82,83.77936481360442,2021,3198,97.04139317579349,2022,10259.199999999993,knn_log1p,21,distance
강남구,삼성동,강남하우스,37.50922544,127.04458529,2004,6,100.0,0.7731898882334818,0.1293,0.7,5,73.0,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,578.0,183.0,112.16888020492726,80.67999245864479,155,2020,33,85.08526410098285,2017,183,122.92069140996108,2023,209,133.610085100462,2019,2310,138.54836795458561,2020,1075.1753953791142,knn_log1p,21,distance
강남구,역삼동,지니 홈,37.49985292,127.02731147,2001,15,66.7,0.6851150088626811,0.1337,0.85,3,38.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,1354.4,275.0,27.601675206291645,14.181001973006463,5790,2019,305,16.712059623378185,2020,242,19.380956276218864,2020,275,34.54056783004891,2017,160,53.193790328805804,2021,1354.4000000000005,knn_log1p,21,distance
강남구,일원동,신비하우스,37.48756492,127.08227436,1987,1,0.0,0.1466034741918754,0.4254,0.18,3,249.0,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,208.8,173.0,214.9836290943892,193.17607367550806,80,2021,40,202.48239580089881,2023,396,219.48341512396837,2024,173,227.7473759735793,2023,355,232.02888489799133,2023,1079.14548050348,knn_log1p,21,distance
강남구,논현동,르본하우스,37.50522732,127.02446954,1993,7,57.1,0.8953840470548414,0.4148,0.0,4,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,2,1,train_matched,980.4,68.0,42.005468552813795,23.498300173768566,176,2024,22,23.653215042777486,2024,4581,48.79977853739036,2021,55,52.341732632498854,2024,68,61.734316377633704,2021,980.4,knn_log1p,21,distance
강남구,삼성동,하우스강남,37.50772316,127.05200133,1995,0,0.0,0.0,0.4113,0.45,4,357.64,외국인관광도시민박업,주거시설,44,0,0,test_unmatched,663.6,355.0,108.93640315297912,87.75603644668399,990,2023,1817,107.3701714101058,2017,51,109.4590291986644,2017,105,114.59440459717733,2021,355,125.50237411226406,2017,1085.7871320075574,knn_log1p,21,distance
강남구,삼성동,멜로우 파크사이드,37.5082253,127.04728433,2003,1,0.0,0.0,0.1308,0.18,5,391.22,외국인관광도시민박업,근생및다세대주택,44,0,0,test_unmatched,235.4,195.0,191.4984249499504,156.1051657307215,113,2024,491,186.74237917743858,2017,195,191.872215237315,2021,169,210.7594261235516,2018,209,212.01293848072518,2019,812.8422250132818,knn_log1p,21,distance
강남구,역삼동,어반엑시트(Urban Exit),37.49935671,127.03312922,2004,4,0.0,1.988422143292668,0.1293,0.0,5,194.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,525.8,19.0,63.03673277556169,7.918688909697011,948,2021,12,69.04425143334319,2023,19,78.83442864139798,2024,0,79.48018170632713,2020,1650,79.90611318704312,2023,525.7999999999997,knn_log1p,21,distance
강남구,역삼동,카일룸 블랙 701,37.50558602,127.03752985,2024,12,91.7,1.9157454490090464,0.1011,0.85,23,70.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,4412.0,932.0,105.95330743798736,74.03011066603639,1016,2019,15,105.86499210993618,2023,20063,106.95863855052255,2019,34,121.08859049977414,2017,932,121.82420536366746,2022,848.5434080139842,knn_log1p,21,distance
강남구,논현동,윌라,37.51586899,127.02852665,1996,10,90.0,0.7529021110619605,0.4095,0.85,4,32.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,2451.8,92.0,79.01513189829033,32.18566164228936,92,2022,64,65.47774353761714,2017,100,85.54719785407865,2020,11989,100.94627907098938,2017,14,110.91877738647722,2024,2451.800000000001,knn_log1p,21,distance
강남구,삼성동,더 헤이븐,37.50335065,127.05122781,2023,19,78.9,2.4191327980424364,0.1022,0.45,15,42.0,외국인관광도시민박업,아파트,44,3,1,train_matched,371.2,402.0,35.82666635253669,22.43280234812716,862,2020,110,24.809942749144383,2017,402,27.963868522438684,2017,481,46.989444252822864,2024,1,56.93727389015036,2021,371.2,knn_log1p,21,distance
강남구,일원동,덕스하우스,37.49144409,127.08115924,1988,6,66.7,0.3513978868378886,0.4236,0.35,3,34.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,133.8,138.0,102.37054845022465,75.91248668842505,72,2019,233,89.60805948587306,2019,50,93.51914590997961,2018,176,113.58345771805219,2023,138,139.22959244879337,2017,691.3451192194758,knn_log1p,21,distance
강남구,논현동,몽 하우스,37.50862076,127.0389364,1996,1,0.0,0.3805261597609123,0.1408,0.04,4,53.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,967.8,715.0,85.15362714549572,29.407315360951554,1650,2018,715,54.12701133231519,2020,1700,101.16180401518356,2023,660,101.16736084305211,2020,114,139.90464417597616,2020,967.7999999999996,knn_log1p,21,distance
강남구,대치동,온유 스테이 Ⅲ,37.49976088,127.05283185,2004,16,100.0,0.3209077200801014,0.1293,0.7,5,54.0,외국인관광도시민박업,다세대주택,44,2,1,train_matched,690.2,350.0,52.440168324630235,10.637398324412711,13,2023,305,41.967539849939286,2021,855,60.339295538704306,2019,350,73.12774794484318,2024,1928,76.1288599652517,2017,690.1999999999997,knn_log1p,21,distance
강남구,신사동,더 헤세드 강남,37.52016566,127.03122538,1994,15,60.0,1.3346536032125136,0.1436,0.45,4,48.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,3172.8,405.0,66.86291439075903,47.61546153945746,96,2024,753,61.53859567517739,2022,14496,64.92201346039913,2022,114,68.85664117295339,2019,405,91.38186010580777,2017,1293.7671126673072,knn_log1p,21,distance
강남구,논현동,스테이 강남,37.50668776,127.02991935,2000,12,66.7,1.1277405615911331,0.1351,0.7,4,55.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,74.2,11.0,30.158794522267925,9.677023702756356,0,2019,9,29.87043381662217,2020,333,32.34022013337187,2022,18,32.48605977295574,2021,11,46.42023518563348,2020,74.2,knn_log1p,21,distance
강남구,역삼동,스테이 라온,37.49373646,127.0434077,1997,14,78.6,0.7476353658440151,0.1394,0.85,4,54.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,2742.8,96.0,57.575830800497485,39.38880432927651,8,2022,96,49.59059997717749,2019,530,50.65320136606132,2023,55,67.37760939305605,2023,13025,80.86893893691608,2023,2742.8000000000006,knn_log1p,21,distance
강남구,역삼동,타쿠네 하우스,37.49448236,127.03449672,1997,20,80.0,1.2214197179296566,0.1394,0.25,4,70.0,외국인관광도시민박업,다세대주택,44,1,1,train_matched,112.4,55.0,73.40480847058146,40.65200607128996,0,2017,31,71.7639881754335,2017,392,79.50258172825322,2018,84,85.4168356564436,2020,55,89.68863072148699,2018,112.40000000000005,knn_log1p,21,distance
강남구,삼성동,스테이 서울풀,37.51209946,127.04936231,1997,7,57.1,1.4337608983588144,0.1394,0.08,4,45.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,5,1,train_matched,731.4,310.0,20.70857638219531,12.736764720896312,1314,2024,66,16.34725358127732,2017,310,16.34725358127732,2018,1665,29.0558050137628,2020,302,29.0558050137628,2017,731.3999999999997,knn_log1p,21,distance
강남구,역삼동,강남스테이,37.49340357,127.0411789,2002,13,61.5,0.8484400649659807,0.1322,0.85,7,146.0,외국인관광도시민박업,아파트,44,1,1,train_matched,12090.2,776.0,62.7159766501592,33.564751356711106,776,2020,660,61.39417236065941,2022,432,66.26903737120394,2020,56878,74.10610442279373,2023,1705,78.24581773942779,2024,12090.2,knn_log1p,21,distance
강남구,역삼동,강남스테이,37.49033739,127.03581098,1997,12,75.0,0.5376622777195503,0.1394,0.7,4,105.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,8697.2,280.0,92.45562088173563,70.84486393394597,75,2018,280,71.52551264679941,2022,42576,77.1043427765872,2024,110,99.75394503349293,2018,445,143.04944001785262,2021,1934.2990759420325,knn_log1p,21,distance
강남구,논현동,프리시 하우스,37.51281808,127.02036698,1996,6,33.3,1.0446362874663122,0.1408,0.0,5,109.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,3051.2,1141.0,74.1995917876064,50.160760714336185,1071,2017,10844,68.65775508550922,2019,33,75.05552311189959,2024,2167,77.96994328194688,2021,1141,99.15397674434007,2022,962.0165411114924,knn_log1p,21,distance
강남구,도곡동,행복스테이,37.48370802,127.03762683,1991,23,91.3,3.614290597122864,0.4183,0.85,3,38.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,213.0,201.0,37.759351170929264,5.818237683622483,12,2021,487,37.16513424549393,2022,335,37.1774512518535,2024,30,54.3179663368382,2020,201,54.3179663368382,2017,212.99999999999994,knn_log1p,21,distance
강남구,역삼동,라이언 스테이,37.50507993,127.04148518,1996,1,0.0,1.1403938226830648,0.1408,0.04,4,55.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,100215.8,81.0,68.09491652684699,51.13184154745452,500459,2020,473,53.57523236394904,2017,36,64.96819837970965,2017,81,85.12724772621881,2018,30,85.67206261690289,2024,870.526667181619,knn_log1p,21,distance
강남구,역삼동,강남 코지,37.50561615,127.04332484,2002,18,100.0,1.33500106673234,0.1322,0.85,5,53.0,외국인관광도시민박업,다세대주택,44,1,1,train_matched,159.4,176.0,69.52992494558876,41.99947925415645,176,2022,199,65.12095683050516,2020,53,71.88126868641363,2022,45,81.46220999795587,2021,324,87.18570995891268,2019,159.4,knn_log1p,21,distance
강남구,역삼동,역삼 스테이,37.50449677,127.04361221,1996,16,93.8,2.0228711901914416,0.1408,0.45,4,57.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,588.6,258.0,38.954363601637496,30.2758261434117,85,2019,258,32.599753271803515,2022,405,33.95451861655306,2019,64,48.12483786477346,2018,2131,49.816882111645754,2019,588.5999999999999,knn_log1p,21,distance
강남구,역삼동,애플 스테이,37.4920257,127.03110524,1989,10,40.0,0.3364722366212129,0.4218,0.0,3,41.0,외국인관광도시민박업,다세대주택,44,4,1,train_matched,220.0,42.0,29.58405331650301,19.81957553388857,130,2018,4,22.690209332225105,2024,911,27.365501589371394,2019,13,28.502472362348268,2022,42,49.5425077646817,2019,219.99999999999991,knn_log1p,21,distance
강남구,논현동,강남구 스테이,37.51310491,127.0399731,1995,14,85.7,0.5811968552230635,0.1422,0.85,5,113.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,2275.2,385.0,110.84929914651062,58.648722281805185,9934,2018,385,97.43775531233877,2019,306,120.8323899228733,2021,280,136.86000709401895,2019,471,140.46762112151686,2020,1633.2384040055756,knn_log1p,21,distance
강남구,역삼동,시연 스테이,37.48881443,127.03274613,1996,10,60.0,1.0094167098636386,0.1408,0.85,4,44.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,2,1,train_matched,8378.6,1308.0,49.71017619540151,29.725174759521284,202,2018,30752,29.774641399744898,2022,479,52.79437217636555,2018,9152,57.368085912087416,2021,1308,78.8886067292884,2021,8378.599999999999,knn_log1p,21,distance
강남구,역삼동,디모라 강남,37.49239084,127.03298882,2011,6,33.3,0.1061601958283906,0.1194,0.7,4,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,9852.0,147.0,68.7734302490288,45.61048605054797,48295,2022,103,58.892471713032386,2023,0,71.9782903698046,2017,715,83.69289739369101,2024,147,83.69300571806808,2019,1017.3922666508764,knn_log1p,21,distance
강남구,대치동,퓨어하우스,37.49544082,127.05496781,1996,2,100.0,0.5054055562966515,0.1408,0.45,4,60.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,1633.8,417.0,73.62790916690538,47.5753423937773,1045,2022,52,56.350467052815965,2018,258,56.45203644521946,2022,6397,103.78022432175838,2017,417,103.98147562095579,2019,907.8252362160553,knn_log1p,21,distance
강남구,신사동,로데오 원 스테이,37.52074019,127.03116682,1994,2,0.0,1.7823645396665868,0.413,0.0,4,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,1680.2,1215.0,60.414783969611314,45.06808577714217,1215,2019,714,46.231460191032205,2021,1840,46.231460191032205,2019,59,79.41565374814763,2019,4573,85.12725994070237,2021,808.6585102665555,knn_log1p,21,distance
강남구,논현동,B.B House,37.51138335,127.020135,1997,19,89.5,1.357560341804087,0.1394,0.7,4,30.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,7265.2,495.0,37.90115793241621,24.881475629494794,424,2020,92,24.883203491995058,2023,913,43.03318575272058,2020,34402,47.869746608735056,2017,495,48.83817817913555,2024,7265.199999999994,knn_log1p,21,distance
강남구,논현동,코지 스테이 신사,37.51460092,127.02425605,1997,10,50.0,0.837396789404492,0.1394,0.85,5,658.75,외국인관광도시민박업,주거시설,44,1,1,train_matched,13017.0,93.0,76.42973595628726,11.144020047081035,18,2021,2700,75.14914217473597,2018,93,93.67966532827518,2018,62182,100.50176797081528,2023,92,101.67408426052886,2022,13017.000000000002,knn_log1p,21,distance
강남구,신사동,강남 인 하우스,37.51506078,127.02016128,2000,8,87.5,0.7678443237670619,0.1351,0.0,4,43.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,11032.0,108.0,31.39226385739782,17.418340015733936,458,2020,108,25.471609942086886,2018,45,26.346629041127123,2022,0,34.35359670179618,2017,54549,53.37114358624497,2017,11032.000000000005,knn_log1p,21,distance
강남구,신사동,모레하우스,37.522993,127.03424394,1996,14,71.4,0.9771094719091942,0.4095,0.85,3,44.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,9397.6,1086.0,36.23918223398817,21.736375647022196,1086,2019,1551,32.148384587525875,2020,116,35.901634310459656,2019,43758,36.40798639943461,2023,477,55.0015302254985,2024,9397.599999999997,knn_log1p,21,distance
강남구,삼성동,고래별,37.50851652,127.05075837,1995,0,0.0,0.0137933221323358,0.1422,0.45,4,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,1548.4,42.0,198.81603814328423,179.88187261697382,0,2019,2028,193.57618568964915,2019,42,202.52611527994225,2023,8,206.86654497151613,2023,5664,211.2294721583399,2018,794.9316532682029,knn_log1p,21,distance
강남구,삼성동,업 인 디 에어,37.51213515,127.0596223,2003,0,0.0,0.0,0.1308,0.0,26,83.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,7229.8,2750.0,72.30165235532381,53.55102502488448,26183,2021,994,63.59014944389392,2018,2750,81.38279059598895,2022,4235,81.38279059598895,2022,1987,81.60150611586276,2017,1524.5777281196993,knn_log1p,21,distance
강남구,역삼동,힐링스테이 인 역삼,37.49294738,127.04385039,1997,11,54.5,0.8952713646500796,0.1394,0.85,4,36.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,264.8,96.0,79.80359737133556,70.22625474196624,8,2022,635,71.96028171413074,2021,96,74.00871130468073,2019,530,86.30044894802577,2023,55,96.52229014787427,2023,1914.9515597833683,knn_log1p,21,distance
강남구,논현동,레드 비 하우스,37.50644002,127.0272716,2000,19,100.0,3.0584989056258443,0.1351,0.85,3,177.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,987.6,375.0,41.89521665479807,34.648805480121716,96,2023,1865,34.64951958521743,2021,375,34.64951958521743,2019,2316,52.34963719031278,2019,286,53.17860143312102,2023,987.6000000000001,knn_log1p,21,distance
강남구,논현동,반 스테이,37.51570214,127.03724037,2009,7,14.3,0.7005091770010144,0.1222,0.85,13,85.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,264.6,330.0,76.73885123094779,53.236073057315124,99,2017,330,64.22636294653134,2022,349,65.71260717338536,2021,416,98.0116427875111,2021,129,102.50757018999596,2019,1409.0495593406038,knn_log1p,21,distance
강남구,논현동,버즈게스트하우스,37.5079169,127.03381868,1999,12,66.7,0.6348290101388586,0.1365,0.12,3,201.0,외국인관광도시민박업,단독주택,44,4,1,train_matched,517.8,77.0,39.97295215473408,21.792063717782618,77,2018,106,35.68736618184068,2024,36,40.49738722207148,2021,60,43.822479332918036,2024,2310,58.06546431905757,2018,517.8000000000001,knn_log1p,21,distance
강남구,논현동,강남스타일 빌리지,37.50555946,127.02461441,1991,10,60.0,1.706984729270138,0.148,0.7,6,81.0,외국인관광도시민박업,"근린생활시설,단독주택",44,3,1,train_matched,1901.8,176.0,38.60882595602759,15.672019936118712,22,2024,8952,39.82626451843265,2020,68,41.73261512047351,2021,291,45.12094252551305,2021,176,50.69228767960001,2024,1901.7999999999993,knn_log1p,21,distance
강남구,논현동,스테이 지수,37.5047485,127.02440713,1991,4,100.0,0.5475802444240785,0.148,0.0,4,54.0,외국인관광도시민박업,주거시설,44,3,1,train_matched,1442.8,176.0,46.099808818569215,30.26542869905617,55,2024,4581,33.231561709263744,2021,2380,42.9646779870541,2017,176,47.017051076187364,2024,22,77.02032462128467,2024,1442.8,knn_log1p,21,distance
강남구,논현동,메종 184 강남,37.50371116,127.02540894,1995,13,76.9,1.1622267376623028,0.1422,0.0,4,58.0,외국인관광도시민박업,주거시설,44,4,1,train_matched,143.8,55.0,31.511006415916352,7.7566929107646265,17,2017,55,29.205316556450065,2020,241,29.205316556450065,2019,12,42.0768707530099,2023,394,49.3108353029071,2018,143.80000000000007,knn_log1p,21,distance
강남구,논현동,머뭄,37.50627772,127.0312039,1997,2,0.0,0.3035651186247839,0.1394,0.08,5,636.98,외국인관광도시민박업,근린생활시설 주거시설,44,0,0,test_unmatched,271.6,160.0,72.91445611487856,50.70597523613174,945,2024,160,55.35053220758859,2019,224,72.50363831720567,2023,11,92.6210322398157,2020,18,93.39110257365114,2021,904.9215457380047,knn_log1p,21,distance
강남구,논현동,조브스테이,37.50863018,127.03316025,2003,7,85.7,0.8709429118956958,0.1308,0.12,5,1072.32,외국인관광도시민박업,공동주택,44,4,1,train_matched,158.0,48.0,43.62598710580285,38.57745121740241,48,2024,48,42.09704179290929,2019,60,42.59163926335683,2022,630,43.80485189268027,2018,4,51.05895136266546,2024,158.0,knn_log1p,21,distance
강남구,청담동,헥사 스테이 청담,37.51835146,127.04522728,1995,9,100.0,0.1606823816904734,0.4113,0.85,4,458.09,외국인관광도시민박업,주거시설,44,0,0,test_unmatched,8169.4,250.0,62.54045497337639,45.011631521448855,30,2018,40110,46.34929195031478,2023,250,62.06191559405196,2020,445,77.75117036242068,2024,12,81.52826543864568,2023,1358.7040693915083,knn_log1p,21,distance
강남구,역삼동,우리하우스,37.50410281,127.04427545,2025,7,71.4,1.8449842304653528,0.1,0.45,6,765.22,외국인관광도시민박업,다세대주택,44,3,1,train_matched,1417.0,287.0,35.923717387587956,19.473118824206082,4512,2020,107,19.98608438102037,2019,48,24.60070756970574,2020,287,56.433601039286046,2019,2131,59.12507512372154,2019,1417.0,knn_log1p,21,distance
강남구,신사동,더 그레이스,37.51954018,127.02860776,1993,8,62.5,1.808667425877756,0.4148,0.0,4,452.16,외국인관광도시민박업,주거시설,44,0,0,test_unmatched,12249.8,3198.0,89.38747472652864,63.03163724452353,2200,2018,8910,80.36927900495691,2022,1100,87.31955231926182,2022,3198,105.05691634124102,2022,45841,111.15998872265989,2022,1104.0144577133358,knn_log1p,21,distance
강남구,삼성동,삼성 코지 스테이,37.50946391,127.0472064,1996,0,0.0,0.0,0.4095,0.7,5,427.38,외국인관광도시민박업,"다가구주택, 근린생활시",44,0,0,test_unmatched,1350.8,90.0,148.999171973052,146.02074214078132,90,2020,74,147.9438076659728,2023,31,149.05711081371692,2018,228,150.27688856306617,2021,6331,151.6973106817228,2019,917.6404357121671,knn_log1p,21,distance
강남구,대치동,스테이인대치,37.49757216,127.05523735,1996,11,72.7,1.000896816062535,0.1408,0.85,5,38.0,외국인관광도시민박업,연립주택,44,6,1,train_matched,296.4,292.0,23.260621891393306,13.383556786751345,292,2018,475,17.544713419729174,2023,1,19.48214518104396,2020,251,32.57454956021983,2022,463,33.31814450922221,2020,296.3999999999999,knn_log1p,21,distance
강남구,역삼동,포그네 스테이,37.50425687,127.03824516,1997,15,86.7,1.1829534371018604,0.1394,0.7,5,655.75,외국인관광도시민박업,주거시설 근린생활시설,44,0,0,test_unmatched,1425.6,166.0,69.65929757686324,45.938865584203164,5967,2021,50,48.29289719558902,2022,932,65.77245957932074,2022,166,87.25683202474158,2018,13,101.03543350046166,2020,1346.131017325853,knn_log1p,21,distance
