구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,연면적,건물나이_2026,AHP_전체변수,EWM_전체변수,AHP순위,EWM순위,순위차_EWM-AHP 
영등포구,영등포동,코트야드 바이 메리어트 서울 타임스퀘어,1994,0.2056,19,15.8,0.1892419996385284,0.1436,0.85,37.51432572,126.90255533,관광숙박업,숙박시설,25,26266.0,32,25.816377839089505,10.004204418166466,3033,2661,-372
영등포구,여의도동,콘래드 서울 호텔,2012,0.2804,8,0.0,1.889397938791971,0.1179,0.18,37.5222288,126.92451214,관광숙박업,호텔,63,93115.0,14,16.516825728214105,13.104200027849721,3895,1571,-2324
영등포구,여의도동,글래드호텔앤리조트(주) 글래드 여의도,2014,0.5908,1,0.0,0.1758906664636642,0.115,0.25,37.52469423,126.91653736,관광숙박업,숙박시설,17,24415.0,12,25.84443155485282,5.636912424366954,3028,3814,786
영등포구,당산동,호텔 아벤트리 여의도,2014,0.3014,25,12.0,0.2091487990270988,0.115,0.85,37.52358074,126.9083096,관광숙박업,호텔,19,3397.0,12,28.178846315610446,8.487436183939181,2729,3152,423
영등포구,양평동,호텔AROZO,2012,0.5422,3,66.7,1.1407237740182363,0.1179,0.7,37.5235963,126.88314956,관광숙박업,숙박시설,10,731.0,14,38.3429724435727,10.617551469831172,1350,2497,1147
영등포구,선유동,로프트 관광호텔(HOTEL LOFT),2013,0.1814,24,66.7,2.681021528714291,0.1165,1.0,37.53191873,126.89796582,관광숙박업,숙박시설(관광호텔),12,3530.0,13,33.39549667828818,13.938186639722142,2031,1268,-763
영등포구,양평동,위브 스위트 - 선유 파크사이드,2017,0.2568,10,0.0,0.9753796482441616,0.1108,0.35,37.53575162,126.89259957,관광숙박업,"가족호텔,근린생활시설",17,9318.0,9,16.520264312404734,5.751126530332234,3893,3784,-109
영등포구,영등포동,베니키아 호텔 카카오,2018,0.3257,0,0.0,0.273695830477041,0.1094,0.7,37.51472287,126.91109494,관광숙박업,호텔,14,1574.0,8,23.542993200285025,5.188585915324206,3295,3907,612
영등포구,당산동,더 리베라,2018,0.3349,4,75.0,0.1307702311831946,0.1094,0.12,37.52084471,126.8961637,관광숙박업,숙박시설,11,1252.0,8,19.693360914718344,6.98316434759033,3645,3526,-119
영등포구,양평동,가온,2022,0.5823,4,50.0,0.2024586451606975,0.1036,0.08,37.52035777,126.88989523,관광숙박업,숙박시설,10,829.0,4,26.077000795058247,6.183999892319756,2995,3700,705
서초구,양재동,더케이호텔앤리조트(주) 더케이호텔서울,1990,0.4459,0,0.0,0.0,0.1494,0.25,37.46402232,127.03202589,관광숙박업,호텔,13,72742.0,36,21.648887460539093,7.209469605486602,3490,3474,-16
서초구,잠원동,더리버사이드호텔,1981,0.7988,12,66.7,0.7543016037132759,0.1623,0.7,37.515894,127.01731176,관광숙박업,호텔,15,30096.0,45,50.08363863662705,14.25956315735254,202,1162,960
서초구,잠원동,호텔티롤,2009,0.6852,10,50.0,0.327422401101295,0.1222,0.35,37.51230507,127.0161577,관광숙박업,호텔,13,7519.0,17,36.03086222483689,9.031462395818048,1663,2981,1318
서초구,서초동,유원관광호텔,1986,0.4795,5,40.0,0.3392832012268632,0.1551,0.04,37.48242337,127.01206178,관광숙박업,호텔,12,4983.0,40,23.2411612345325,7.038694461517761,3322,3510,188
서초구,서초동,호텔 소설(小雪),2014,0.4552,22,100.0,2.249475267680097,0.115,1.0,37.48359668,127.0130141,관광숙박업,호텔,14,3660.0,12,45.508482699215236,16.134987348729744,497,576,79
서초구,서초동,호텔 페이토,2015,0.2597,0,0.0,0.3392832012268632,0.1136,0.04,37.48399045,127.03178675,관광숙박업,호텔,23,8996.0,11,9.991565372841956,3.7526728467309285,4174,4085,-89
서초구,서초동,신라스테이 서초,2017,0.1086,9,22.2,0.1117440384396153,0.1108,0.25,37.48670619,127.02933709,관광숙박업,관광호텔,29,17684.0,9,10.103852889376084,6.233725078547377,4168,3682,-486
서초구,서초동,업플로 호스텔,1988,0.4459,1,0.0,0.0195128142235817,0.4236,0.12,37.49101095,127.01621547,관광숙박업,숙박시설,6,1172.0,38,24.64061779043312,6.49795199780952,3176,3616,440
서초구,서초동,프로비스타 가족호텔,2004,0.4336,6,66.7,0.6757554378480761,0.1293,0.55,37.49206508,127.01783973,관광숙박업,호텔,18,10997.0,22,31.973827020940732,10.65663657197995,2216,2487,271
서초구,반포동,JW메리어트호텔 서울,2005,0.3718,1,0.0,0.0451689683679114,0.1279,0.04,37.50161364,127.00283237,관광숙박업,근린생활시설,37,52653.0,21,14.780075605123422,6.937010266369083,3995,3540,-455
서초구,서초동,힐튼 가든 인 서울 강남,2021,0.2984,1,0.0,0.97650959186721,0.105,0.25,37.48316337,127.03196559,관광숙박업,숙박시설,24,16900.0,5,15.573902067528023,5.621330794250969,3951,3820,-131
서초구,신원동,오라카이 청계산 호텔,2018,0.9593,2,0.0,0.0,0.1094,1.0,37.44654849,127.05395016,관광숙박업,숙박시설(관광호텔),8,20178.0,8,52.10969880825106,8.446007750553655,148,3164,3016
강남구,논현동,힐탑관광호텔,1985,0.7091,24,100.0,0.957782452816512,0.1565,0.85,37.50882475,127.03023999,숙박업,숙박시설 위락시설 근린생활시설,7,6373.01,41,52.62986290935214,15.66548797839128,127,709,582
강남구,삼성동,호텔 인 나인,2019,0.3287,0,0.0,0.0408219945202551,0.1079,0.08,37.51294098,127.05916581,관광숙박업,숙박시설,23,8003.69,7,12.659965520605429,3.5895953913930496,4088,4102,14
강남구,청담동,호텔리베라 아노블리,2018,0.1632,2,50.0,0.0091324835632725,0.1094,0.18,37.52111727,127.04083825,관광숙박업,숙박시설,19,14726.0,8,12.256896628522336,6.126055522276485,4099,3709,-390
강남구,신사동,안다즈 서울 강남,2019,0.3502,10,70.0,0.1806700287554816,0.1079,0.12,37.52266861,127.02807978,관광숙박업,호텔,22,36112.0,7,20.50898051359713,9.340458319029661,3585,2887,-698
강남구,논현동,보코 서울 강남,2021,0.6369,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,관광숙박업,숙박시설,18,10426.0,5,37.092731410550236,8.354140474239353,1529,3194,1665
강남구,역삼동,루프서울 역삼2호점,2002,0.3471,27,96.3,1.2897834607390468,0.1322,1.0,37.49474909,127.03414154,관광숙박업,숙박시설,5,861.0,24,41.00185489335671,14.37456353890489,1002,1119,117
강남구,역삼동,루프서울 역삼1호점,2016,0.3904,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148,관광숙박업,숙박시설,6,1000.0,10,30.711996191913943,8.100439401018496,2382,3261,879
강남구,대치동,호스텔 메가 대치점,2005,0.4521,26,96.2,0.8999415938726255,0.1279,0.7,37.50207093,127.05182626,관광숙박업,숙박시설,11,196.0,21,39.053211866253115,13.449863954317607,1262,1435,173
강남구,삼성동,신라스테이 삼성,2020,0.2252,10,40.0,1.0986122886681098,0.1065,0.45,37.50730567,127.06235264,관광숙박업,호텔,23,18526.0,6,20.278095248996788,9.001453094062803,3597,2997,-600
강남구,논현동,하로스테이 신사,1995,0.7229,7,85.7,1.020073649097903,0.1422,0.35,37.51197371,127.02035686,관광숙박업,숙박시설,5,346.0,31,41.54933727673076,11.32841959777849,943,2261,1318
강남구,논현동,레이지타이거 HOSTEL,1979,0.5216,4,50.0,3.400047295278918,0.1652,0.85,37.50267639,127.02372735,관광숙박업,숙박시설,4,233.0,47,43.546405551555786,13.709896488434053,713,1345,632
강남구,신사동,단델리온 신사1호점,1996,0.4977,6,50.0,1.7633056668103273,0.1408,0.0,37.51859556,127.02536892,관광숙박업,숙박시설,4,492.0,30,25.008944289214917,8.091428590568773,3132,3262,130
강남구,역삼동,마티네차움호텔,2020,0.5653,14,100.0,0.1275133202989596,0.1065,1.0,37.50365264,127.03102202,관광숙박업,호텔,22,21699.0,6,46.3324997648613,14.50845912411033,422,1067,645
강남구,삼성동,기와 호스텔,2004,0.4856,1,0.0,0.5596157879354227,0.1293,0.45,37.50575751,127.05616954,관광숙박업,숙박시설,8,713.0,22,26.30354925664938,5.250410763586062,2974,3899,925
강남구,역삼동,willow leaf,2008,0.412,10,30.0,1.247032293786383,0.1237,0.45,37.49772977,127.03210475,관광숙박업,숙박시설,12,161.0,18,27.16293711307463,8.180621666969175,2871,3237,366
강남구,논현동,에스티르 신사,2008,0.7091,21,95.2,1.30285920609103,0.1237,0.7,37.51182968,127.01980099,관광숙박업,숙박시설,7,495.0,18,48.4258615413102,14.006957623520277,290,1232,942
강남구,대치동,온스테이 호스텔,2001,0.5186,21,100.0,0.6749648614767549,0.1337,0.7,37.50089697,127.05432719,관광숙박업,숙박시설,6,203.0,25,41.3797729991546,13.030342546854817,962,1602,640
강남구,청담동,알로프트 서울 강남 호텔,2014,0.7091,14,85.7,0.7202981696258961,0.115,0.85,37.52099695,127.05486726,관광숙박업,숙박시설,18,10200.0,12,48.94030261762923,13.884966890161463,247,1290,1043
강남구,개포동,호텔 데님(Hotel Denim),2014,0.1658,16,93.8,1.8128128784258872,0.115,0.85,37.47343891,127.04582574,관광숙박업,호텔,12,7500.0,12,30.67729907696134,13.328739465774236,2388,1477,-911
강남구,역삼동,리치웰 호텔(Richwell Hotel),2015,0.2002,8,62.5,0.924258901523332,0.1136,0.45,37.50022148,127.03903357,관광숙박업,숙박시설,17,3228.0,11,20.947834177881823,8.92807243007336,3555,3024,-531
강남구,역삼동,인더시티호스텔,2013,0.1974,10,50.0,0.8952713646500796,0.1165,0.45,37.50027939,127.03921587,관광숙박업,근린생활시설,16,201.0,13,20.076074779459212,8.230783976059802,3609,3223,-386
강남구,역삼동,더제리스플래닛 호텔,2014,0.412,3,33.3,0.3646431135879093,0.115,0.55,37.49629138,127.0277253,관광숙박업,호텔,14,4648.0,12,27.30360806352472,7.294497339323866,2846,3456,610
강남구,논현동,호텔 카푸치노,2015,0.5908,16,100.0,0.7848683031244529,0.1136,1.0,37.50413055,127.03069207,관광숙박업,숙박시설,20,5993.0,11,48.44731107579004,14.969563396039575,287,914,627
강남구,역삼동,베니키아 강남 노블레스 호텔,2003,0.2984,7,42.9,1.8258387828809173,0.1308,0.45,37.49864607,127.03500272,관광숙박업,호텔,11,1999.0,23,24.70615903146335,9.153372809617858,3166,2943,-223
강남구,대치동,스텔라 호스텔,2005,0.5216,21,100.0,1.79025683934352,0.1279,0.85,37.50252903,127.05337059,관광숙박업,숙박시설,11,1492.3,21,45.255254279367506,15.218764195816888,524,830,306
강남구,논현동,K-그랜드 호스텔 강남 1,1991,0.5509,7,57.1,2.310924606619502,0.148,1.0,37.50279344,127.02444224,관광숙박업,"숙박시설, 근린생활시설",6,1013.88,35,46.02866706792706,13.365217779629043,445,1467,1022
강남구,삼성동,호텔 페이토 삼성,1993,0.4244,14,50.0,1.7847907999119617,0.1451,0.45,37.50570328,127.05792501,관광숙박업,숙박시설,24,7183.43,33,31.21193276079443,11.980907208089457,2308,2011,-297
강남구,논현동,호텔 더 디자이너스 리즈 강남 프리미어,2015,0.5739,6,66.7,0.8873031950009028,0.1136,0.0,37.50271388,127.02510839,관광숙박업,숙박시설,23,10941.29,11,27.26549984327442,9.38484937862901,2854,2875,21
강남구,역삼동,강남 스테이 호텔,2016,0.3044,23,100.0,1.0959420601122307,0.1122,0.85,37.49665412,127.03465347,관광숙박업,호텔,14,1997.0,10,35.865604987593606,13.623100694086238,1689,1371,-318
강남구,역삼동,호텔 소울하다,1989,0.4306,13,69.2,0.0392207131532812,0.1509,1.0,37.49598034,127.03167057,관광숙박업,숙박시설,9,1998.5,37,40.40481197900751,11.624593720473996,1076,2153,1077
강남구,신사동,어바웃스테이 신사점,1976,0.7779,12,91.7,3.003785567140398,0.1694,0.35,37.51443018,127.01905593,관광숙박업,숙박시설,5,519.0,50,47.915561157141404,15.26737837263937,326,813,487
강남구,역삼동,호텔 디 아티스트 역삼,2016,0.2195,3,0.0,0.3364722366212129,0.1122,0.12,37.49966232,127.03769958,관광숙박업,호텔,11,1948.0,10,9.837504194342078,2.8477633916703833,4178,4178,0
강남구,역삼동,카파쓰 호텔,2016,0.122,13,100.0,0.4081282255276481,0.1122,1.0,37.49878976,127.04033428,관광숙박업,호텔,11,2000.0,10,30.134905934945788,11.814386007663536,2470,2078,-392
강남구,역삼동,도미인 서울 강남,2016,0.6209,16,87.5,0.1204461530758671,0.1122,0.85,37.50286218,127.02867971,관광숙박업,숙박시설,19,8528.0,10,45.12133135820358,13.037269694803838,537,1598,1061
강남구,삼성동,호텔 유리앤,2016,0.4521,0,0.0,1.7564201027827462,0.1122,0.08,37.50617632,127.05677848,관광숙박업,호텔,17,6661.0,10,19.36540885184772,5.654741210421213,3675,3808,133
강남구,청담동,호텔 엔트라,2016,0.4336,9,77.8,0.7158238892309751,0.1122,0.85,37.52128529,127.04769721,관광숙박업,호텔,24,5666.0,10,37.67946561015627,12.42185873313893,1446,1828,382
강남구,삼성동,주)호텔롯데 L7 강남,2017,0.4459,18,100.0,1.5314763709643886,0.1108,1.0,37.50295115,127.05076075,관광숙박업,호텔,33,33584.0,9,44.19435722939382,17.476165327776883,659,300,-359
강남구,대치동,호텔 글래드 강남 코엑스센터,2017,0.2365,0,0.0,0.3593740009078974,0.1108,0.7,37.50609983,127.06374665,관광숙박업,숙박시설,24,12504.0,9,20.5555159791046,6.221768742674956,3581,3686,105
강남구,역삼동,오월호텔,2018,0.1022,16,75.0,0.5187937934151675,0.1094,1.0,37.49785311,127.04029604,관광숙박업,관광숙박시설(소형호텔),12,3281.0,8,27.68218003250417,10.790832278719693,2785,2450,-335
강남구,신사동,포포인츠바이쉐라톤서울강남,2017,0.4367,14,100.0,0.453783685378972,0.1108,0.85,37.51750365,127.02768909,관광숙박업,숙박시설(관광호텔),25,12190.0,9,39.53178701953532,13.921283419906889,1192,1277,85
강남구,역삼동,호텔 세느,2017,0.3811,18,94.4,0.5140205146625099,0.1108,1.0,37.50119369,127.03430555,관광숙박업,호텔,10,270.0,9,39.738230623912024,12.678377867438376,1161,1734,573
강남구,역삼동,호텔 뉴브,2018,0.2774,9,22.2,0.0,0.1094,0.25,37.50027135,127.04832114,관광숙박업,숙박시설(관광호텔),19,11824.0,8,16.031236982552763,5.6267229142454385,3920,3818,-102
강남구,역삼동,호텔 그라모스 서울 강남,2013,0.184,6,100.0,0.6010318916521397,0.1165,0.45,37.4998015,127.03908209,관광숙박업,숙박시설,12,1996.4,13,22.79481417009438,9.993421176774177,3373,2669,-704
강남구,역삼동,호텔 컬리넌 역삼,2013,0.1001,13,100.0,0.2530906276821618,0.1165,0.85,37.49863731,127.04129584,관광숙박업,숙박시설,11,1999.26,13,26.705691762756356,11.122326970732841,2932,2329,-603
강남구,역삼동,호텔 신라스테이 역삼(Hotel Shilla Stay Yeoksam),2014,0.2423,5,0.0,0.5561813254867879,0.115,0.0,37.50189663,127.04047353,관광숙박업,숙박시설,20,24392.0,12,9.286890190892368,4.5010217190454505,4196,4002,-194
강남구,신사동,다도,1997,0.716,4,75.0,0.7830421846764933,0.1394,0.0,37.51870635,127.01919064,관광숙박업,숙박시설,4,567.0,29,33.73136921617386,8.834187568319253,1986,3052,1066
강남구,신사동,호텔 안테룸 서울,2020,0.588,13,92.3,0.9313581639962748,0.1065,0.85,37.51609982,127.02442977,관광숙박업,숙박시설,23,3670.0,6,44.82979182381888,13.949052895189912,583,1260,677
강남구,역삼동,파크뷰 강남 호스텔,2019,0.341,6,16.7,1.0381543196309957,0.1079,0.7,37.4946957,127.02983756,관광숙박업,숙박시설,15,143.0,7,26.687109240021933,7.441432030680739,2935,3421,486
강남구,논현동,GAM,1997,0.6316,6,83.3,0.4767541918554661,0.1394,0.12,37.51012645,127.03248712,관광숙박업,숙박시설,5,428.0,29,33.122516384584394,9.26510833678566,2068,2906,838
강남구,역삼동,주)조선호텔앤리조트 조선팰리스강남,2021,0.1761,9,66.7,1.1505720275988207,0.105,0.45,37.50046096,127.04070191,관광숙박업,숙박시설,43,239252.0,5,21.093998705712888,19.89226651321404,3532,72,-3460
강남구,삼성동,그랜드인터컨티넨탈 서울 파르나스,1989,0.3287,11,63.6,1.2567233697114648,0.2863,0.7,37.50629703,127.06010268,관광숙박업,호텔,41,128324.0,37,35.544971850144435,19.77610208902639,1722,74,-1648
강남구,대치동,이비스 스타일 앰배서더 강남,2003,0.5852,14,57.1,1.2718840099421465,0.1308,0.25,37.50236069,127.05627838,관광숙박업,호텔,20,17842.0,23,33.003111625597604,11.2680598775291,2084,2284,200
강남구,논현동,렉스 관광 호텔,2004,0.702,21,95.2,1.6943946349100658,0.1293,0.35,37.51162065,127.01975071,관광숙박업,호텔,12,3651.0,22,42.84718771753022,13.84795866248363,793,1301,508
강남구,대치동,파크하얏트서울,2005,0.2568,1,0.0,1.1793477570205468,0.1279,0.7,37.50581599,127.06335663,관광숙박업,호텔,28,22998.0,21,23.157849604909067,8.492547518165908,3332,3150,-182
강남구,논현동,베스트웨스턴 프리미어 강남호텔,2004,0.629,16,87.5,0.4889123963352756,0.1293,0.85,37.50361313,127.02900491,관광숙박업,호텔,20,6957.0,22,46.60308562648851,13.977251428696174,398,1246,848
강남구,역삼동,트리아관광호텔,1989,0.2056,1,100.0,0.7848143690857691,0.1509,0.45,37.50009682,127.03861867,관광숙박업,호텔,10,3002.0,37,24.905964699107138,10.730455428612647,3147,2465,-682
강남구,신사동,라까사호텔,1983,0.7251,2,100.0,1.848948441212516,0.1594,0.0,37.51923895,127.01875978,관광숙박업,숙박시설,7,4638.0,43,38.04746514220664,12.263599742892339,1393,1898,505
강남구,역삼동,AC 호텔 바이 메리어트 서울 강남,2012,0.3105,13,30.8,1.052219249098399,0.1179,0.85,37.4985048,127.03466624,관광숙박업,호텔,28,18428.0,14,30.428164936259076,11.085736796588717,2425,2347,-78
강남구,청담동,호텔리베라서울,1987,0.6577,2,0.0,0.0,0.1536,0.85,37.52114314,127.05333406,관광숙박업,호텔,20,42109.0,39,40.37815738800881,9.788710324242539,1081,2749,1668
강남구,역삼동,삼정관광호텔,1982,0.5653,14,92.9,0.7207623475929187,0.1608,0.85,37.50308327,127.0305267,관광숙박업,호텔,13,13277.0,44,46.03276047942073,14.689050247689977,442,1009,567
강남구,신사동,선샤인 관광호텔,1984,0.4182,18,100.0,0.514778198081814,0.158,0.85,37.51778993,127.02795714,관광숙박업,호텔,9,9070.0,42,40.95715748572381,14.037780212701536,1008,1223,215
강남구,논현동,그랜드머큐어 임피리얼팰리스서울,1989,0.5596,13,69.2,0.2889128418379135,0.2863,0.85,37.51123509,127.03508651,관광숙박업,호텔,23,19601.0,37,45.75306330205014,14.966335984655249,473,917,444
