그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,상가수,상가연면적합계_m2,상가입체화재하중_분자,숙박시설수,숙박연면적합계_m2,숙박입체화재하중_분자,복합입체화재하중_분자,상가수_per_ha,숙박시설수_per_ha,상가연면적_per_ha,숙박연면적_per_ha,상가_입체화재하중밀도,숙박_입체화재하중밀도,복합_입체화재하중밀도,상가숙박_개수,상가숙박_개수_per_ha,건물데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0019_C0133,강남구,1168011100,세곡동,1,19,133,50000.0,5.0,56,1,12924.18,21472.0,0,0.0,0.0,21472.0,0.2,0.0,2584.836,0.0,0.42944,0.0,0.42944,1,0.2,N,37.466519,127.101289,208848.749098,540681.236959,209072.355896,540904.843757
G50K_R0019_C0135,강남구,1168011100,세곡동,1,19,135,50000.0,5.0,2,1,19.83,19.83,0,0.0,0.0,19.83,0.2,0.0,3.966,0.0,0.000397,0.0,0.000397,1,0.2,N,37.466515,127.106345,209295.962694,540681.236959,209519.569492,540904.843757
G50K_R0019_C0136,강남구,1168011100,세곡동,1,19,136,50000.0,5.0,37,2,1129.97,6120.0,0,0.0,0.0,6120.0,0.4,0.0,225.994,0.0,0.1224,0.0,0.1224,2,0.4,N,37.466513,127.108872,209519.569492,540681.236959,209743.176289,540904.843757
G50K_R0019_C0140,강남구,1168011100,세곡동,1,19,140,50000.0,5.0,34,9,3813.12,14490.14,0,0.0,0.0,14490.14,1.8,0.0,762.624,0.0,0.289803,0.0,0.289803,9,1.8,N,37.466503,127.118983,210413.996683,540681.236959,210637.60348,540904.843757
G50K_R0019_C0141,강남구,1168011100,세곡동,1,19,141,50000.0,5.0,12,1,43.2,18218.0,0,0.0,0.0,18218.0,0.2,0.0,8.64,0.0,0.36436,0.0,0.36436,1,0.2,N,37.4665,127.12151,210637.60348,540681.236959,210861.210278,540904.843757
G50K_R0019_C0142,송파구,1171010900,장지동,1,19,142,50000.0,5.0,10,1,52.56,52.56,0,0.0,0.0,52.56,0.2,0.0,10.512,0.0,0.001051,0.0,0.001051,1,0.2,N,37.466498,127.124038,210861.210278,540681.236959,211084.817076,540904.843757
G50K_R0020_C0088,서초구,1165010100,방배동,1,20,88,50000.0,5.0,23,1,256.61,638.0,0,0.0,0.0,638.0,0.2,0.0,51.322,0.0,0.01276,0.0,0.01276,1,0.2,N,37.468577,126.987546,198786.4432,540904.843757,199010.049997,541128.450555
G50K_R0020_C0089,서초구,1165010100,방배동,1,20,89,50000.0,5.0,41,2,412.78,412.78,0,0.0,0.0,412.78,0.4,0.0,82.556,0.0,0.008256,0.0,0.008256,2,0.4,N,37.468577,126.990073,199010.049997,540904.843757,199233.656795,541128.450555
G50K_R0020_C0102,서초구,1165010300,우면동,1,20,102,50000.0,5.0,10,1,131.34,736.0,0,0.0,0.0,736.0,0.2,0.0,26.268,0.0,0.01472,0.0,0.01472,1,0.2,N,37.468575,127.022933,201916.938368,540904.843757,202140.545166,541128.450555
G50K_R0020_C0103,서초구,1165010300,우면동,1,20,103,50000.0,5.0,68,4,1228.59,3275.7,0,0.0,0.0,3275.7,0.8,0.0,245.718,0.0,0.065514,0.0,0.065514,4,0.8,N,37.468575,127.025461,202140.545166,540904.843757,202364.151964,541128.450555
G50K_R0020_C0104,서초구,1165010300,우면동,1,20,104,50000.0,5.0,32,7,6237.96,12574.8,0,0.0,0.0,12574.8,1.4,0.0,1247.592,0.0,0.251496,0.0,0.251496,7,1.4,N,37.468574,127.027989,202364.151964,540904.843757,202587.758761,541128.450555
G50K_R0020_C0105,서초구,1165010200,양재동,1,20,105,50000.0,5.0,16,2,72.0,148761.0,0,0.0,0.0,148761.0,0.4,0.0,14.4,0.0,2.97522,0.0,2.97522,2,0.4,N,37.468574,127.030516,202587.758761,540904.843757,202811.365559,541128.450555
G50K_R0020_C0109,서초구,1165010200,양재동,1,20,109,50000.0,5.0,57,39,31915.21,75258.63,0,0.0,0.0,75258.63,7.8,0.0,6383.042,0.0,1.505173,0.0,1.505173,39,7.8,N,37.468571,127.040627,203482.185952,540904.843757,203705.79275,541128.450555
G50K_R0020_C0110,서초구,1165010200,양재동,1,20,110,50000.0,5.0,159,55,29477.41,65508.76,0,0.0,0.0,65508.76,11.0,0.0,5895.482,0.0,1.310175,0.0,1.310175,55,11.0,N,37.46857,127.043155,203705.79275,540904.843757,203929.399548,541128.450555
G50K_R0020_C0111,서초구,1165010200,양재동,1,20,111,50000.0,5.0,105,23,14757.83,29096.86,0,0.0,0.0,29096.86,4.6,0.0,2951.566,0.0,0.581937,0.0,0.581937,23,4.6,N,37.468569,127.045683,203929.399548,540904.843757,204153.006346,541128.450555
G50K_R0020_C0131,강남구,1168011100,세곡동,1,20,131,50000.0,5.0,34,4,1574.137,3785.54,0,0.0,0.0,3785.54,0.8,0.0,314.8274,0.0,0.075711,0.0,0.075711,4,0.8,N,37.468538,127.096237,208401.535503,540904.843757,208625.142301,541128.450555
G50K_R0020_C0132,강남구,1168011100,세곡동,1,20,132,50000.0,5.0,55,4,1535.63,2655.08,0,0.0,0.0,2655.08,0.8,0.0,307.126,0.0,0.053102,0.0,0.053102,4,0.8,N,37.468536,127.098764,208625.142301,540904.843757,208848.749098,541128.450555
G50K_R0020_C0133,강남구,1168011100,세곡동,1,20,133,50000.0,5.0,36,4,968.1,3844.45,0,0.0,0.0,3844.45,0.8,0.0,193.62,0.0,0.076889,0.0,0.076889,4,0.8,N,37.468534,127.101292,208848.749098,540904.843757,209072.355896,541128.450555
G50K_R0020_C0135,강남구,1168011300,율현동,1,20,135,50000.0,5.0,4,1,993.69,2217.0,0,0.0,0.0,2217.0,0.2,0.0,198.738,0.0,0.04434,0.0,0.04434,1,0.2,N,37.46853,127.106347,209295.962694,540904.843757,209519.569492,541128.450555
G50K_R0021_C0087,서초구,1165010100,방배동,1,21,87,50000.0,5.0,3,1,451.8,9219.0,0,0.0,0.0,9219.0,0.2,0.0,90.36,0.0,0.18438,0.0,0.18438,1,0.2,N,37.470591,126.985017,198562.836402,541128.450555,198786.4432,541352.057353
G50K_R0021_C0102,서초구,1165010300,우면동,1,21,102,50000.0,5.0,24,1,12353.15,12353.15,0,0.0,0.0,12353.15,0.2,0.0,2470.63,0.0,0.247063,0.0,0.247063,1,0.2,N,37.47059,127.022934,201916.938368,541128.450555,202140.545166,541352.057353
G50K_R0021_C0103,서초구,1165010300,우면동,1,21,103,50000.0,5.0,35,12,14973.44,28029.7,2,1047.7,1047.7,29077.4,2.4,0.4,2994.688,209.54,0.560594,0.020954,0.581548,14,2.8,N,37.47059,127.025462,202140.545166,541128.450555,202364.151964,541352.057353
G50K_R0021_C0108,서초구,1165010200,양재동,1,21,108,50000.0,5.0,7,4,1256.55,3322.1,1,945.72,945.72,4267.82,0.8,0.2,251.31,189.144,0.066442,0.018914,0.085356,5,1.0,N,37.470586,127.038101,203258.579155,541128.450555,203482.185952,541352.057353
G50K_R0021_C0109,서초구,1165010200,양재동,1,21,109,50000.0,5.0,90,41,32794.69,70511.36,1,324.2,324.2,70835.56,8.2,0.2,6558.938,64.84,1.410227,0.006484,1.416711,42,8.4,N,37.470585,127.040628,203482.185952,541128.450555,203705.79275,541352.057353
G50K_R0021_C0110,서초구,1165010200,양재동,1,21,110,50000.0,5.0,90,37,23935.52,49504.15,0,0.0,0.0,49504.15,7.4,0.0,4787.104,0.0,0.990083,0.0,0.990083,37,7.4,N,37.470584,127.043156,203705.79275,541128.450555,203929.399548,541352.057353
G50K_R0021_C0111,서초구,1165010200,양재동,1,21,111,50000.0,5.0,88,14,15302.88,30963.5,0,0.0,0.0,30963.5,2.8,0.0,3060.576,0.0,0.61927,0.0,0.61927,14,2.8,N,37.470583,127.045684,203929.399548,541128.450555,204153.006346,541352.057353
G50K_R0021_C0112,서초구,1165010200,양재동,1,21,112,50000.0,5.0,85,16,12987.88,27443.38,1,626.21,626.21,28069.59,3.2,0.2,2597.576,125.242,0.548868,0.012524,0.561392,17,3.4,N,37.470582,127.048212,204153.006346,541128.450555,204376.613143,541352.057353
G50K_R0021_C0113,서초구,1165010200,양재동,1,21,113,50000.0,5.0,17,3,2905.43,5600.7,0,0.0,0.0,5600.7,0.6,0.0,581.086,0.0,0.112014,0.0,0.112014,3,0.6,N,37.470581,127.050739,204376.613143,541128.450555,204600.219941,541352.057353
G50K_R0021_C0135,강남구,1168011300,율현동,1,21,135,50000.0,5.0,19,1,1145.79,2418.0,0,0.0,0.0,2418.0,0.2,0.0,229.158,0.0,0.04836,0.0,0.04836,1,0.2,N,37.470544,127.10635,209295.962694,541128.450555,209519.569492,541352.057353
G50K_R0021_C0143,송파구,1171010900,장지동,1,21,143,50000.0,5.0,53,1,303.12,1800.0,0,0.0,0.0,1800.0,0.2,0.0,60.624,0.0,0.036,0.0,0.036,1,0.2,N,37.470524,127.126572,211084.817076,541128.450555,211308.423874,541352.057353
G50K_R0022_C0086,서초구,1165010100,방배동,1,22,86,50000.0,5.0,13,1,524.53,1220.0,0,0.0,0.0,1220.0,0.2,0.0,104.906,0.0,0.0244,0.0,0.0244,1,0.2,N,37.472606,126.982489,198339.229604,541352.057353,198562.836402,541575.66415
G50K_R0022_C0087,서초구,1165010100,방배동,1,22,87,50000.0,5.0,49,1,332.03,1116.6,0,0.0,0.0,1116.6,0.2,0.0,66.406,0.0,0.022332,0.0,0.022332,1,0.2,N,37.472606,126.985017,198562.836402,541352.057353,198786.4432,541575.66415
G50K_R0022_C0089,서초구,1165010100,방배동,1,22,89,50000.0,5.0,55,1,327.49,2397.0,1,13613.96,13613.96,16010.96,0.2,0.2,65.498,2722.792,0.04794,0.272279,0.320219,2,0.4,N,37.472607,126.990073,199010.049997,541352.057353,199233.656795,541575.66415
G50K_R0022_C0090,서초구,1165010100,방배동,1,22,90,50000.0,5.0,13,1,815.28,29826.0,0,0.0,0.0,29826.0,0.2,0.0,163.056,0.0,0.59652,0.0,0.59652,1,0.2,N,37.472607,126.992601,199233.656795,541352.057353,199457.263593,541575.66415
G50K_R0022_C0091,서초구,1165010100,방배동,1,22,91,50000.0,5.0,87,0,0.0,0.0,1,264.39,264.39,264.39,0.0,0.2,0.0,52.878,0.0,0.005288,0.005288,1,0.2,N,37.472607,126.995128,199457.263593,541352.057353,199680.870391,541575.66415
G50K_R0022_C0103,서초구,1165010300,우면동,1,22,103,50000.0,5.0,80,8,2509.87,5853.48,0,0.0,0.0,5853.48,1.6,0.0,501.974,0.0,0.11707,0.0,0.11707,8,1.6,N,37.472604,127.025462,202140.545166,541352.057353,202364.151964,541575.66415
G50K_R0022_C0104,서초구,1165010300,우면동,1,22,104,50000.0,5.0,32,2,303.8,483.12,0,0.0,0.0,483.12,0.4,0.0,60.76,0.0,0.009662,0.0,0.009662,2,0.4,N,37.472604,127.02799,202364.151964,541352.057353,202587.758761,541575.66415
G50K_R0022_C0108,서초구,1165010200,양재동,1,22,108,50000.0,5.0,17,10,6159.96,13603.5,0,0.0,0.0,13603.5,2.0,0.0,1231.992,0.0,0.27207,0.0,0.27207,10,2.0,N,37.472601,127.038102,203258.579155,541352.057353,203482.185952,541575.66415
G50K_R0022_C0109,서초구,1165010200,양재동,1,22,109,50000.0,5.0,112,51,33962.35,73411.82,0,0.0,0.0,73411.82,10.2,0.0,6792.47,0.0,1.468236,0.0,1.468236,51,10.2,N,37.4726,127.040629,203482.185952,541352.057353,203705.79275,541575.66415
G50K_R0022_C0110,서초구,1165010200,양재동,1,22,110,50000.0,5.0,37,7,4276.46,8294.64,0,0.0,0.0,8294.64,1.4,0.0,855.292,0.0,0.165893,0.0,0.165893,7,1.4,N,37.472599,127.043157,203705.79275,541352.057353,203929.399548,541575.66415
G50K_R0022_C0111,서초구,1165010200,양재동,2,22,111,50000.0,5.0,110,54,40629.09,88639.61,1,7500.02,7500.02,96139.63,10.8,0.2,8125.818,1500.004,1.772792,0.15,1.922793,55,11.0,N,37.472598,127.045685,203929.399548,541352.057353,204153.006346,541575.66415
G50K_R0022_C0112,서초구,1165010200,양재동,2,22,112,50000.0,5.0,95,42,29649.39,63331.65,0,0.0,0.0,63331.65,8.4,0.0,5929.878,0.0,1.266633,0.0,1.266633,42,8.4,N,37.472597,127.048213,204153.006346,541352.057353,204376.613143,541575.66415
G50K_R0022_C0113,강남구,1168010300,개포동,2,22,113,50000.0,5.0,108,35,26917.41,51649.79,0,0.0,0.0,51649.79,7.0,0.0,5383.482,0.0,1.032996,0.0,1.032996,35,7.0,N,37.472596,127.050741,204376.613143,541352.057353,204600.219941,541575.66415
G50K_R0022_C0114,강남구,1168010300,개포동,1,22,114,50000.0,5.0,21,4,3572.62,6559.4,0,0.0,0.0,6559.4,0.8,0.0,714.524,0.0,0.131188,0.0,0.131188,4,0.8,N,37.472595,127.053269,204600.219941,541352.057353,204823.826739,541575.66415
G50K_R0022_C0131,강남구,1168011200,자곡동,1,22,131,50000.0,5.0,17,1,261.48,963.0,0,0.0,0.0,963.0,0.2,0.0,52.296,0.0,0.01926,0.0,0.01926,1,0.2,N,37.472568,127.096242,208401.535503,541352.057353,208625.142301,541575.66415
G50K_R0022_C0135,강남구,1168011300,율현동,1,22,135,50000.0,5.0,36,2,291.52,990.48,0,0.0,0.0,990.48,0.4,0.0,58.304,0.0,0.01981,0.0,0.01981,2,0.4,N,37.472559,127.106353,209295.962694,541352.057353,209519.569492,541575.66415
G50K_R0022_C0136,강남구,1168011300,율현동,1,22,136,50000.0,5.0,52,3,523.36,1339.96,0,0.0,0.0,1339.96,0.6,0.0,104.672,0.0,0.026799,0.0,0.026799,3,0.6,N,37.472557,127.108881,209519.569492,541352.057353,209743.176289,541575.66415
G50K_R0023_C0086,서초구,1165010100,방배동,1,23,86,50000.0,5.0,20,2,3835.743,11662.863,0,0.0,0.0,11662.863,0.4,0.0,767.1486,0.0,0.233257,0.0,0.233257,2,0.4,N,37.47462,126.982489,198339.229604,541575.66415,198562.836402,541799.270948
G50K_R0023_C0087,서초구,1165010100,방배동,1,23,87,50000.0,5.0,41,1,267.78,952.0,0,0.0,0.0,952.0,0.2,0.0,53.556,0.0,0.01904,0.0,0.01904,1,0.2,N,37.474621,126.985017,198562.836402,541575.66415,198786.4432,541799.270948
G50K_R0023_C0088,서초구,1165010100,방배동,1,23,88,50000.0,5.0,28,1,781.14,2644.8,0,0.0,0.0,2644.8,0.2,0.0,156.228,0.0,0.052896,0.0,0.052896,1,0.2,N,37.474621,126.987545,198786.4432,541575.66415,199010.049997,541799.270948
G50K_R0023_C0089,서초구,1165010100,방배동,1,23,89,50000.0,5.0,25,1,1398.32,1398.32,0,0.0,0.0,1398.32,0.2,0.0,279.664,0.0,0.027966,0.0,0.027966,1,0.2,N,37.474621,126.990072,199010.049997,541575.66415,199233.656795,541799.270948
G50K_R0023_C0090,서초구,1165010100,방배동,1,23,90,50000.0,5.0,40,3,1457.0,1708.1,0,0.0,0.0,1708.1,0.6,0.0,291.4,0.0,0.034162,0.0,0.034162,3,0.6,N,37.474621,126.9926,199233.656795,541575.66415,199457.263593,541799.270948
G50K_R0023_C0093,서초구,1165010100,방배동,1,23,93,50000.0,5.0,13,1,695.59,2448.4,0,0.0,0.0,2448.4,0.2,0.0,139.118,0.0,0.048968,0.0,0.048968,1,0.2,N,37.474622,127.000184,199904.477188,541575.66415,200128.083986,541799.270948
G50K_R0023_C0103,서초구,1165010300,우면동,1,23,103,50000.0,5.0,12,2,158.14,1950.0,0,0.0,0.0,1950.0,0.4,0.0,31.628,0.0,0.039,0.0,0.039,2,0.4,N,37.474619,127.025463,202140.545166,541575.66415,202364.151964,541799.270948
G50K_R0023_C0105,서초구,1165010200,양재동,1,23,105,50000.0,5.0,34,1,998.0,998.0,0,0.0,0.0,998.0,0.2,0.0,199.6,0.0,0.01996,0.0,0.01996,1,0.2,N,37.474618,127.030519,202587.758761,541575.66415,202811.365559,541799.270948
G50K_R0023_C0106,서초구,1165010200,양재동,1,23,106,50000.0,5.0,23,5,7080.73,11979.47,0,0.0,0.0,11979.47,1.0,0.0,1416.146,0.0,0.239589,0.0,0.239589,5,1.0,N,37.474617,127.033047,202811.365559,541575.66415,203034.972357,541799.270948
G50K_R0023_C0107,서초구,1165010200,양재동,1,23,107,50000.0,5.0,60,33,19192.3,45295.2,0,0.0,0.0,45295.2,6.6,0.0,3838.46,0.0,0.905904,0.0,0.905904,33,6.6,N,37.474616,127.035575,203034.972357,541575.66415,203258.579155,541799.270948
G50K_R0023_C0108,서초구,1165010200,양재동,1,23,108,50000.0,5.0,20,7,5046.15,10758.8,0,0.0,0.0,10758.8,1.4,0.0,1009.23,0.0,0.215176,0.0,0.215176,7,1.4,N,37.474616,127.038103,203258.579155,541575.66415,203482.185952,541799.270948
G50K_R0023_C0109,서초구,1165010200,양재동,1,23,109,50000.0,5.0,48,25,13807.08,28304.9,0,0.0,0.0,28304.9,5.0,0.0,2761.416,0.0,0.566098,0.0,0.566098,25,5.0,N,37.474615,127.040631,203482.185952,541575.66415,203705.79275,541799.270948
G50K_R0023_C0110,서초구,1165010200,양재동,1,23,110,50000.0,5.0,141,67,46705.807,100083.8,0,0.0,0.0,100083.8,13.4,0.0,9341.1614,0.0,2.001676,0.0,2.001676,67,13.4,N,37.474614,127.043158,203705.79275,541575.66415,203929.399548,541799.270948
G50K_R0023_C0111,서초구,1165010200,양재동,2,23,111,50000.0,5.0,118,60,39971.51,84511.49,1,1627.92,1627.92,86139.41,12.0,0.2,7994.302,325.584,1.69023,0.032558,1.722788,61,12.2,N,37.474613,127.045686,203929.399548,541575.66415,204153.006346,541799.270948
G50K_R0023_C0112,강남구,1168010300,개포동,2,23,112,50000.0,5.0,106,58,44148.78,91788.89,0,0.0,0.0,91788.89,11.6,0.0,8829.756,0.0,1.835778,0.0,1.835778,58,11.6,N,37.474612,127.048214,204153.006346,541575.66415,204376.613143,541799.270948
G50K_R0023_C0113,강남구,1168010300,개포동,1,23,113,50000.0,5.0,118,36,27649.57,58888.64,0,0.0,0.0,58888.64,7.2,0.0,5529.914,0.0,1.177773,0.0,1.177773,36,7.2,N,37.474611,127.050742,204376.613143,541575.66415,204600.219941,541799.270948
G50K_R0023_C0114,강남구,1168010300,개포동,1,23,114,50000.0,5.0,118,38,26175.35,54759.08,0,0.0,0.0,54759.08,7.6,0.0,5235.07,0.0,1.095182,0.0,1.095182,38,7.6,N,37.47461,127.05327,204600.219941,541575.66415,204823.826739,541799.270948
G50K_R0023_C0115,강남구,1168010300,개포동,1,23,115,50000.0,5.0,12,2,2162.79,4438.6,0,0.0,0.0,4438.6,0.4,0.0,432.558,0.0,0.088772,0.0,0.088772,2,0.4,N,37.474609,127.055798,204823.826739,541575.66415,205047.433537,541799.270948
G50K_R0023_C0131,강남구,1168011200,자곡동,1,23,131,50000.0,5.0,23,1,197.06,640.0,0,0.0,0.0,640.0,0.2,0.0,39.412,0.0,0.0128,0.0,0.0128,1,0.2,N,37.474583,127.096244,208401.535503,541575.66415,208625.142301,541799.270948
G50K_R0023_C0132,강남구,1168011200,자곡동,1,23,132,50000.0,5.0,77,4,889.51,2374.32,0,0.0,0.0,2374.32,0.8,0.0,177.902,0.0,0.047486,0.0,0.047486,4,0.8,N,37.47458,127.098772,208625.142301,541575.66415,208848.749098,541799.270948
G50K_R0023_C0133,강남구,1168011200,자곡동,1,23,133,50000.0,5.0,19,1,97.35,480.0,0,0.0,0.0,480.0,0.2,0.0,19.47,0.0,0.0096,0.0,0.0096,1,0.2,N,37.474578,127.1013,208848.749098,541575.66415,209072.355896,541799.270948
G50K_R0023_C0136,강남구,1168011300,율현동,1,23,136,50000.0,5.0,8,1,207.0,636.0,0,0.0,0.0,636.0,0.2,0.0,41.4,0.0,0.01272,0.0,0.01272,1,0.2,N,37.474572,127.108884,209519.569492,541575.66415,209743.176289,541799.270948
G50K_R0023_C0144,송파구,1171010900,장지동,1,23,144,50000.0,5.0,6,2,1039.58,4407.0,0,0.0,0.0,4407.0,0.4,0.0,207.916,0.0,0.08814,0.0,0.08814,2,0.4,N,37.474551,127.129107,211308.423874,541575.66415,211532.030671,541799.270948
G50K_R0024_C0086,서초구,1165010100,방배동,1,24,86,50000.0,5.0,33,17,18555.95,36758.82,0,0.0,0.0,36758.82,3.4,0.0,3711.19,0.0,0.735176,0.0,0.735176,17,3.4,N,37.476635,126.982488,198339.229604,541799.270948,198562.836402,542022.877746
G50K_R0024_C0087,서초구,1165010100,방배동,1,24,87,50000.0,5.0,70,20,15969.39,40075.55,0,0.0,0.0,40075.55,4.0,0.0,3193.878,0.0,0.801511,0.0,0.801511,20,4.0,N,37.476635,126.985016,198562.836402,541799.270948,198786.4432,542022.877746
G50K_R0024_C0088,서초구,1165010100,방배동,1,24,88,50000.0,5.0,98,20,13757.5,25458.92,0,0.0,0.0,25458.92,4.0,0.0,2751.5,0.0,0.509178,0.0,0.509178,20,4.0,N,37.476636,126.987544,198786.4432,541799.270948,199010.049997,542022.877746
G50K_R0024_C0089,서초구,1165010100,방배동,1,24,89,50000.0,5.0,120,4,2126.2,4817.3,0,0.0,0.0,4817.3,0.8,0.0,425.24,0.0,0.096346,0.0,0.096346,4,0.8,N,37.476636,126.990072,199010.049997,541799.270948,199233.656795,542022.877746
G50K_R0024_C0093,서초구,1165010100,방배동,1,24,93,50000.0,5.0,21,3,8832.76,8832.76,0,0.0,0.0,8832.76,0.6,0.0,1766.552,0.0,0.176655,0.0,0.176655,3,0.6,N,37.476636,127.000184,199904.477188,541799.270948,200128.083986,542022.877746
G50K_R0024_C0094,서초구,1165010100,방배동,1,24,94,50000.0,5.0,16,1,1743.34,3690.4,0,0.0,0.0,3690.4,0.2,0.0,348.668,0.0,0.073808,0.0,0.073808,1,0.2,N,37.476636,127.002712,200128.083986,541799.270948,200351.690784,542022.877746
G50K_R0024_C0095,서초구,1165010100,방배동,1,24,95,50000.0,5.0,10,1,245.2,1090.2,0,0.0,0.0,1090.2,0.2,0.0,49.04,0.0,0.021804,0.0,0.021804,1,0.2,N,37.476636,127.00524,200351.690784,541799.270948,200575.297582,542022.877746
G50K_R0024_C0105,서초구,1165010200,양재동,1,24,105,50000.0,5.0,17,1,3649.12,3649.12,0,0.0,0.0,3649.12,0.2,0.0,729.824,0.0,0.072982,0.0,0.072982,1,0.2,N,37.476632,127.03052,202587.758761,541799.270948,202811.365559,542022.877746
G50K_R0024_C0107,서초구,1165010200,양재동,1,24,107,50000.0,5.0,51,16,12715.38,29476.36,0,0.0,0.0,29476.36,3.2,0.0,2543.076,0.0,0.589527,0.0,0.589527,16,3.2,N,37.476631,127.035576,203034.972357,541799.270948,203258.579155,542022.877746
G50K_R0024_C0108,서초구,1165010200,양재동,1,24,108,50000.0,5.0,69,43,35706.49,72754.31,0,0.0,0.0,72754.31,8.6,0.0,7141.298,0.0,1.455086,0.0,1.455086,43,8.6,N,37.47663,127.038104,203258.579155,541799.270948,203482.185952,542022.877746
G50K_R0024_C0109,서초구,1165010200,양재동,1,24,109,50000.0,5.0,82,30,18476.76,38587.65,0,0.0,0.0,38587.65,6.0,0.0,3695.352,0.0,0.771753,0.0,0.771753,30,6.0,N,37.476629,127.040632,203482.185952,541799.270948,203705.79275,542022.877746
G50K_R0024_C0110,서초구,1165010200,양재동,1,24,110,50000.0,5.0,65,38,26363.58,55965.11,0,0.0,0.0,55965.11,7.6,0.0,5272.716,0.0,1.119302,0.0,1.119302,38,7.6,N,37.476629,127.04316,203705.79275,541799.270948,203929.399548,542022.877746
G50K_R0024_C0111,서초구,1165010200,양재동,2,24,111,50000.0,5.0,99,53,42653.15,90301.6,0,0.0,0.0,90301.6,10.6,0.0,8530.63,0.0,1.806032,0.0,1.806032,53,10.6,N,37.476628,127.045688,203929.399548,541799.270948,204153.006346,542022.877746
G50K_R0024_C0112,강남구,1168010300,개포동,1,24,112,50000.0,5.0,122,53,37462.25,76263.0,0,0.0,0.0,76263.0,10.6,0.0,7492.45,0.0,1.52526,0.0,1.52526,53,10.6,N,37.476627,127.048216,204153.006346,541799.270948,204376.613143,542022.877746
G50K_R0024_C0113,강남구,1168010300,개포동,1,24,113,50000.0,5.0,57,23,16004.76,32802.8,0,0.0,0.0,32802.8,4.6,0.0,3200.952,0.0,0.656056,0.0,0.656056,23,4.6,N,37.476626,127.050744,204376.613143,541799.270948,204600.219941,542022.877746
G50K_R0024_C0115,강남구,1168010300,개포동,1,24,115,50000.0,5.0,16,1,345.39,345.39,0,0.0,0.0,345.39,0.2,0.0,69.078,0.0,0.006908,0.0,0.006908,1,0.2,N,37.476623,127.055799,204823.826739,541799.270948,205047.433537,542022.877746
G50K_R0024_C0137,강남구,1168011500,수서동,1,24,137,50000.0,5.0,5,4,913.1,913.1,0,0.0,0.0,913.1,0.8,0.0,182.62,0.0,0.018262,0.0,0.018262,4,0.8,N,37.476584,127.111415,209743.176289,541799.270948,209966.783087,542022.877746
G50K_R0024_C0143,송파구,1171010900,장지동,2,24,143,50000.0,5.0,4,4,14622.18,22768.0,2,908.4,908.4,23676.4,0.8,0.4,2924.436,181.68,0.45536,0.018168,0.473528,6,1.2,N,37.476569,127.126583,211084.817076,541799.270948,211308.423874,542022.877746
G50K_R0024_C0144,송파구,1171010900,장지동,1,24,144,50000.0,5.0,16,2,544.9,544.9,0,0.0,0.0,544.9,0.4,0.0,108.98,0.0,0.010898,0.0,0.010898,2,0.4,N,37.476566,127.129111,211308.423874,541799.270948,211532.030671,542022.877746
G50K_R0024_C0145,송파구,1171010900,장지동,1,24,145,50000.0,5.0,4,1,3272.82,14865.0,0,0.0,0.0,14865.0,0.2,0.0,654.564,0.0,0.2973,0.0,0.2973,1,0.2,N,37.476563,127.131639,211532.030671,541799.270948,211755.637469,542022.877746
G50K_R0025_C0086,서초구,1165010100,방배동,1,25,86,50000.0,5.0,67,36,19852.72,37435.9,0,0.0,0.0,37435.9,7.2,0.0,3970.544,0.0,0.748718,0.0,0.748718,36,7.2,N,37.47865,126.982488,198339.229604,542022.877746,198562.836402,542246.484544
G50K_R0025_C0087,서초구,1165010100,방배동,1,25,87,50000.0,5.0,146,34,15677.87,25289.4,1,329.55,329.55,25618.95,6.8,0.2,3135.574,65.91,0.505788,0.006591,0.512379,35,7.0,N,37.47865,126.985016,198562.836402,542022.877746,198786.4432,542246.484544
G50K_R0025_C0088,서초구,1165010100,방배동,1,25,88,50000.0,5.0,110,14,8904.68,16541.29,1,99.57,99.57,16640.86,2.8,0.2,1780.936,19.914,0.330826,0.001991,0.332817,15,3.0,N,37.47865,126.987544,198786.4432,542022.877746,199010.049997,542246.484544
G50K_R0025_C0089,서초구,1165010100,방배동,1,25,89,50000.0,5.0,111,12,7192.6,13979.62,0,0.0,0.0,13979.62,2.4,0.0,1438.52,0.0,0.279592,0.0,0.279592,12,2.4,N,37.478651,126.990072,199010.049997,542022.877746,199233.656795,542246.484544
