구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적 
강서구,화곡동,혜성,2014,0.4336,24,100.0,1.1737329191362178,0.115,0.25,37.53025651,126.84915527,186666.86763180548,447872.904425488,2,외국인관광도시민박업,다세대주택,6,18.0
강서구,화곡동,Damon's house,1997,0.2394,33,90.9,1.167132235104866,0.1394,1.0,37.53877684,126.84538882,186335.50641248,448819.0976424341,1,외국인관광도시민박업,단독주택,4,67.0
강서구,공항동,김포공항앞 아파트 복층,2003,0.4275,32,84.4,0.5975906649987398,0.1308,0.85,37.55744321,126.81019144,183228.9516216057,450896.5393958728,1,외국인관광도시민박업,"공동주택,아파트",7,2666.04
강서구,방화동,그린하우스,2014,0.5127,41,95.1,0.0,0.2464,1.0,37.56599278,126.80922156,183145.181302824,451845.6156338925,0,외국인관광도시민박업,단독주택,5,446.03
강서구,공항동,사랑방스테이,2003,0.4151,3,100.0,0.6348290101388586,0.1308,0.04,37.5564618,126.81033092,183241.05597355447,450787.5895227084,2,외국인관광도시민박업,"단독주택,다가구주택",3,40.0
강서구,화곡동,라움하우스,2019,0.2481,28,75.0,2.3004551667362207,0.1079,1.0,37.52895832,126.83947412,185810.9064459766,447730.2377427317,2,외국인관광도시민박업,다세대주택,6,30.0
강서구,내발산동,코너스톤,2001,0.192,16,87.5,0.2533144289475731,0.1337,0.85,37.55150336,126.83540426,185455.54585536328,450233.0864500613,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,36.0
강서구,공항동,라인스테이,2022,0.2656,0,0.0,0.3322409186014503,0.1036,0.04,37.55197601,126.81606209,183746.48189020847,450288.7133547143,2,외국인관광도시민박업,다세대주택,6,335.14
강서구,등촌동,보아트래블홈(BoA travel home),2022,0.3564,26,96.2,0.4418327522790392,0.1036,0.85,37.55100642,126.86207553,187812.2651601558,450174.1399201616,0,외국인관광도시민박업,다가구주택,4,66.0
강서구,내발산동,Cornerstay in Ujangsan,1992,0.4182,4,25.0,0.0,0.1465,1.0,37.54773545,126.83245197,185193.9221255672,449815.3541567978,2,외국인관광도시민박업,단독주택,4,57.0
강서구,화곡동,스테이 쿠,2022,0.1787,32,93.8,0.5686930060865394,0.1036,0.85,37.54526889,126.84933816,186685.70272732695,449539.07026405376,1,외국인관광도시민박업,다세대주택,6,23.0
강서구,방화동,Cozy Room(코지룸),1994,0.1361,2,50.0,0.590493026499862,0.1436,0.18,37.57800431,126.81175896,183372.0254448541,453178.305857262,2,외국인관광도시민박업,공동주택(아파트),13,12916.64
강서구,마곡동,하니하우스,1999,0.8284,4,25.0,0.0137933221323358,0.1365,0.7,37.57298497,126.83705281,185605.35321654376,452617.0406041561,2,외국인관광도시민박업,아파트,15,115.0
강서구,화곡동,이도트라움,2018,0.3318,28,92.9,0.1929036661244915,0.1094,0.55,37.53152766,126.84036272,185889.9350319684,448015.2692470057,1,외국인관광도시민박업,다세대주택,7,17.0
강서구,화곡동,헤나스테이,2001,0.0959,14,92.9,1.0326543208763124,0.1337,1.0,37.54322275,126.84327582,186149.5823700132,449312.849076,1,외국인관광도시민박업,다세대주택,5,41.0
강서구,화곡동,미소스테이,1997,0.4704,24,75.0,1.025049721491093,0.1394,0.25,37.53000695,126.86045249,187665.38585198123,447843.6648038136,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,36.0
강서구,등촌동,브리즈스테이,2020,0.5067,28,92.9,0.9309968792638504,0.1065,1.0,37.53400674,126.86053431,187673.27622669004,448287.5816706449,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,36.0
강서구,공항동,스테이 하루담,2002,0.2084,1,0.0,0.0,0.1322,0.45,37.55205856,126.818436,183956.26832201384,450297.4676348386,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,50.0
강서구,등촌동,서울로와 스테이,2021,0.4244,20,80.0,0.7205461547480597,0.105,0.45,37.54988505,126.8632009,187911.52774259183,450049.5359267719,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,47.0
강서구,화곡동,Stay in Seoul,1997,0.2715,10,70.0,3.035362068324759,0.1394,0.08,37.541487,126.83883889,185757.1405389076,449120.864574176,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,49.0
강서구,공항동,The Nest Stay,2003,0.4674,10,0.0,0.0,0.1308,0.04,37.55579463,126.8091062,183132.69062637023,450713.760551201,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,68.0
강서구,공항동,공감나눔NO.1,1988,0.341,3,0.0,0.0386521544342791,0.4236,0.12,37.55246778,126.81324823,183497.9457290672,450343.7842373356,2,외국인관광도시민박업,주택,3,80.0
강서구,개화동,럭키비키하우스,2015,0.1607,1,0.0,0.0,0.1136,0.85,37.57627585,126.79955228,182293.35728311376,452988.6968281291,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,50.0
강서구,방화동,연담스테이,1996,0.4459,29,93.1,0.7052685410922901,0.1408,1.0,37.5695928,126.81207415,183398.00007206976,452244.66855386255,1,외국인관광도시민박업,다가구용 주택(공동주택적용),6,56.0
강서구,화곡동,스테이진25,2004,0.4429,4,0.0,1.2618401866464846,0.1293,0.35,37.55093993,126.85140404,186869.26373102955,450168.197337042,2,외국인관광도시민박업,단독주택,4,103.0
강서구,내발산동,브라보스테이,1997,0.1894,18,44.4,0.5787368293822011,0.1394,0.85,37.55137651,126.83698207,185594.94425623145,450218.76466625655,2,외국인관광도시민박업,단독주택,5,36.0
강서구,화곡동,컴피화곡,2019,0.1607,31,61.3,0.5925036547802578,0.1079,1.0,37.54176816,126.84198913,186035.6004388388,449151.5974310344,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,37.0
강서구,등촌동,솔온스테이,2014,0.4582,9,88.9,1.2685113254635072,0.115,0.12,37.54933962,126.86374566,187959.5786222908,449988.92980471137,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,76.0
강서구,화곡동,행복감스테이,2008,0.2597,27,100.0,0.8860508466844368,0.1237,1.0,37.53873628,126.84776428,186545.44175600616,448814.2534428301,1,외국인관광도시민박업,다세대주택,5,34.0
강서구,화곡동,오동나무,1999,0.4735,21,47.6,1.3755990720031428,0.1365,0.25,37.53049314,126.84675467,186454.7217887473,447899.5104671874,0,외국인관광도시민박업,다세대주택,5,66.0
강서구,화곡동,Happy our sweet home,1996,0.4552,33,93.9,1.622123071961416,0.1408,0.85,37.53483932,126.84746726,186518.4896389357,448381.7808394657,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,35.0
강서구,화곡동,인터하우징,2004,0.4398,16,93.8,0.0,0.1293,0.04,37.52754144,126.85925797,187559.39262764025,447570.1809275917,1,외국인관광도시민박업,아파트,8,85.0
강서구,내발산동,스텔라하우스,2000,0.2002,7,85.7,0.0266682470821613,0.1351,0.85,37.55155149,126.83906045,185778.63337747168,450237.8689244696,0,외국인관광도시민박업,다세대주택,5,62.0
강서구,공항동,마실(Masil),1990,0.4089,3,33.3,0.0195128142235817,0.42,0.04,37.55422875,126.81068663,183271.98698645143,450539.6838800635,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,30.0
강서구,방화동,언니네,1975,0.5908,48,60.4,1.0313600616589422,0.4465,1.0,37.56430943,126.81052498,183259.9587699647,451658.55030435306,2,외국인관광도시민박업,"주택, 창고",1,68.0
강서구,개화동,RnR House,1983,0.1683,6,0.0,0.0,0.4324,0.85,37.57692174,126.79978871,182314.3952185985,453060.3387598797,2,외국인관광도시민박업,주택,2,130.69
강서구,공항동,공항 STAY,1998,0.2252,0,0.0,0.9270698661289822,0.138,0.04,37.55265579,126.8166372,183797.4482078864,450364.0616137401,2,외국인관광도시민박업,단독주택,5,98.0
강서구,내발산동,구름닮은집,1989,0.1632,7,71.4,0.4552557726111799,0.5574,0.85,37.55446676,126.84093086,185944.45911645665,450561.14803055394,0,외국인관광도시민박업,단독주택,4,63.0
강서구,방화동,수스테이(SUE STAY),1985,0.5037,50,84.0,0.0706175672139533,0.4289,0.85,37.56444657,126.81426873,183590.7479494202,451673.11099743046,1,외국인관광도시민박업,단독주택,3,44.0
강서구,내발산동,올래마곡,1982,0.1814,20,50.0,0.5887871652357025,0.5708,0.85,37.55157537,126.83703698,185599.83463396935,450240.8273519055,1,외국인관광도시민박업,단독주택,4,59.0
강서구,화곡동,승희하우스,2022,0.5275,20,95.0,0.0,0.1036,0.7,37.54097548,126.83259654,185205.3618413,449065.055878917,1,외국인관광도시민박업,다세대주택,6,37.0
강서구,공항동,스테이솔라,1999,0.3626,14,7.1,0.0,0.4042,0.04,37.55435617,126.81177149,183367.87524919648,450553.6334971861,2,외국인관광도시민박업,다세대주택,3,44.0
강서구,화곡동,쏘스테이,2008,0.4182,12,91.7,2.763236616669501,0.1237,0.25,37.52852779,126.84363309,186178.44407365253,447681.8349307725,0,외국인관광도시민박업,다세대주택,5,50.0
강서구,화곡동,오르카 스테이 402,2019,0.4704,17,82.4,1.0096648026516135,0.1079,1.0,37.52995082,126.8446145,186265.4536700864,447839.6299848775,1,외국인관광도시민박업,다세대주택,5,29.0
강서구,화곡동,포우스테이,2011,0.2864,14,85.7,0.8226812327518476,0.1194,0.85,37.54935107,126.84687287,186468.5777621828,449992.4953481717,1,외국인관광도시민박업,다세대주택,5,40.0
강서구,공항동,스테이 현재,2000,0.2112,2,0.0,0.8584946183691279,0.1351,0.04,37.5526725,126.81713059,183841.04944881715,450365.831301246,2,외국인관광도시민박업,단독주택,6,87.0
강서구,화곡동,은율하우스,2021,0.2656,28,92.9,1.2124474313169082,0.105,1.0,37.54607088,126.85137458,186865.8061714125,449627.795099073,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,33.0
강서구,공항동,DADA STAY,2002,0.2894,0,0.0,0.0,0.1322,0.04,37.55101942,126.81670052,183802.68925503184,450182.4330051333,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,55.0
강서구,내발산동,감성아지트,2018,0.1337,10,80.0,0.150282203049338,0.1094,0.45,37.55272323,126.83614648,185521.3679396687,450368.3629745889,0,외국인관광도시민박업,다세대주택,9,49.0
강서구,방화동,지구플레이스,2015,0.5363,0,0.0,0.0706175672139533,0.1136,0.04,37.56466815,126.8064238,182897.7028316951,451699.10248534393,2,외국인관광도시민박업,다세대주택,6,27.0
강서구,등촌동,스테이 미야,1997,0.2715,4,0.0,0.0183491386681965,0.1394,1.0,37.55259612,126.8588205,187524.8983351065,450351.0046772774,2,외국인관광도시민박업,단독주택,4,50.0
강서구,등촌동,플랜트리,2002,0.3105,0,0.0,0.0,0.1322,0.85,37.55583703,126.84481832,186288.21105617183,450712.6576401751,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,77.0
강서구,화곡동,화곡 Song.Stay,1997,0.3904,18,94.4,0.4403118394383326,0.1394,0.08,37.54071243,126.8361979,185523.5890893176,449035.2999680917,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0
강서구,화곡동,스테이진,2008,0.5908,28,100.0,0.6271892127681479,0.1237,1.0,37.5332692,126.85360704,187060.87928680895,448206.654273337,1,외국인관광도시민박업,다세대주택,5,62.0
강서구,화곡동,달보드레126,2001,0.1384,21,95.2,1.5434799446423029,0.1337,1.0,37.54300421,126.84195175,186032.52752715343,449288.78963256953,0,외국인관광도시민박업,다세대주택,4,48.0
강서구,화곡동,컴포트하우스,1997,0.3842,24,100.0,0.6384887680220812,0.1394,1.0,37.53992554,126.83681116,185577.63591206667,448947.8704522923,2,외국인관광도시민박업,다세대주택,4,49.0
강서구,화곡동,Chill&Cozy,1997,0.2774,24,70.8,1.8128128784258872,0.1394,1.0,37.54007381,126.83969047,185832.13287295448,448963.8889085119,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0
강서구,공항동,Sarangbang Stay,2015,0.5067,2,0.0,0.0,0.1136,0.04,37.55716239,126.80824554,183056.95261832836,450865.7206429612,2,외국인관광도시민박업,다세대주택,6,30.0
강서구,화곡동,haus.grove(하우스 그로브),2003,0.4028,24,95.8,0.9373441410719874,0.1308,1.0,37.53538056,126.83701841,185595.07807703307,448443.4010681165,1,외국인관광도시민박업,다세대주택,4,39.0
강서구,화곡동,달온재,2001,0.1361,14,92.9,1.5570241697500602,0.1337,1.0,37.54293876,126.84206514,186042.53614364265,449281.5086329852,0,외국인관광도시민박업,다세대주택,4,45.0
마포구,도화동,스테이 결,1988,0.2834,5,60.0,0.0535842461341063,0.4236,0.7,37.53886159,126.95187651,195746.8652089632,448818.3587170228,2,외국인관광도시민박업,주택,3,133.95
영등포구,영등포동,kelly homestay,1999,0.4151,1,0.0,1.7157735622501329,0.1365,0.85,37.52670733,126.90430217,191540.89067916357,447472.6007565394,2,외국인관광도시민박업,아파트,23,85.0
영등포구,여의도동,63House,1971,0.3287,2,0.0,1.7591832987934422,0.1766,0.25,37.51794347,126.936319,194370.32671730992,446497.524388768,2,외국인관광도시민박업,아파트,14,157.0
영등포구,신길동,보나,1999,0.2112,10,70.0,1.1014941350429983,0.1365,0.7,37.51294457,126.91770361,192724.160914433,445943.9864288947,0,외국인관광도시민박업,아파트,19,60.0
영등포구,신길동,Lodge 82,1978,0.1108,47,95.7,0.8979415932059586,0.4412,0.7,37.51177423,126.920266,192950.5922561023,445813.8984956833,0,외국인관광도시민박업,단독주택,3,164.0
영등포구,신길동,도담스테이,1993,0.251,1,0.0,0.3352346127008629,0.4148,0.7,37.49699241,126.91055821,192090.7519482326,444174.0779295515,2,외국인관광도시민박업,단독주택,3,49.0
영등포구,당산동,스테이 로라,2004,0.3044,3,66.7,0.4103550934023561,0.1293,0.25,37.52027213,126.89669033,190867.2654884713,446759.0855986728,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,61.0
영등포구,당산동,소울 스테이 아틀리에 영등포,1991,0.3842,44,90.9,1.2237754316221157,0.148,0.85,37.52351734,126.89685061,190881.8294263598,447119.24778305495,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0
영등포구,신길동,슈롱하우스,2022,0.3966,0,0.0,0.1522936690800455,0.1036,0.7,37.50431016,126.90899133,191952.97963793,444986.38649237447,0,외국인관광도시민박업,다세대주택,5,30.0
영등포구,당산동,휴휴휴스테이,1996,0.2002,2,50.0,1.160389648364353,0.1408,0.7,37.52002329,126.89933442,191100.97764211,446731.2140775958,1,외국인관광도시민박업,다세대주택,4,54.0
영등포구,양평동,호미그라운드 선유도점,1993,0.0959,15,53.3,1.0506989329722125,0.1451,0.7,37.53466489,126.89746322,190937.33156156345,448356.4287448492,2,외국인관광도시민박업,다세대주택,5,26.0
영등포구,신길동,웨스트 서울 모던스테이,1991,0.129,6,83.3,0.0,0.4183,0.08,37.49441931,126.91457753,192445.91729807507,443888.1671586475,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,33.0
영등포구,당산동,성심행,1989,0.4582,22,100.0,2.94996385509841,0.5574,0.12,37.52664465,126.89686776,190883.7259981201,447466.3386148096,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,49.0
영등포구,신길동,쿠쉬 스테이,1978,0.2337,5,0.0,0.0,0.4412,0.85,37.50595821,126.92040024,192961.91458843145,445168.3844875093,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,44.0
영등포구,신길동,쉼길,1993,0.2804,49,59.2,1.3808684118338934,0.4148,0.85,37.51229516,126.91542044,192522.24060413212,445872.089164134,0,외국인관광도시민박업,다가구용 주택(공동주택적용),3,49.0
영등포구,당산동,YDP STAY,1991,0.3687,42,90.5,0.9528554009693202,0.4183,1.0,37.52275078,126.89655459,190855.5683679451,447034.1979247999,2,외국인관광도시민박업,"근린생활시설, 주택",5,58.0
영등포구,영등포동,소피아하우스,2006,0.1198,17,47.1,2.298974980769946,0.1265,0.85,37.51792672,126.90698615,191777.1747430742,446497.82485534425,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,63.0
영등포구,도림동,지니 숙박,1989,0.4367,29,100.0,3.6375861597263857,0.4218,0.18,37.50592267,126.9023018,191361.67456546123,445165.9474476917,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,49.0
영등포구,신길동,유어진,1971,0.2685,2,50.0,0.203029187121444,0.4535,0.7,37.49661929,126.9112242,192149.60573247608,444132.6107015648,2,외국인관광도시민박업,단독주택,2,44.0
영등포구,양평동,로그인 양평,2002,0.5935,7,57.1,1.771630701797441,0.1322,0.7,37.52238808,126.88366725,189716.2951112337,446995.2735518139,1,외국인관광도시민박업,다세대주택,5,36.0
영등포구,당산동,호미 그라운드,1959,0.3196,5,0.0,0.0361050046421162,0.8961,0.35,37.51946405,126.89612643,190817.3168154612,446669.4537455001,2,외국인관광도시민박업,단독주택,1,25.0
영등포구,당산동,다온 영등포,2007,0.3471,5,40.0,0.252131088187462,0.1251,0.12,37.5207155,126.89580802,190789.3223990535,446808.3801332296,1,외국인관광도시민박업,다세대주택,4,36.0
영등포구,양평동,YR HOUSE,1989,0.2223,32,71.9,1.3048013268687078,0.4218,0.12,37.53772987,126.89417014,190646.6568605745,448696.9264703103,0,외국인관광도시민박업,다세대주택,3,64.0
영등포구,당산동,오롯이휴 당산,1995,0.2394,2,100.0,2.5494451709255714,0.4113,0.7,37.53063018,126.90020111,191178.84365375983,447908.36526272015,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,53.0
영등포구,당산동,당산재,1990,0.3318,4,25.0,0.1177830356563834,0.5554,0.25,37.51991684,126.89592424,190799.4983045461,446719.7275100746,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,30.0
영등포구,당산동,안온(anon),1992,0.3318,5,40.0,0.0640788566845224,0.1465,0.25,37.52047952,126.89610854,190815.8597580979,446782.1599284243,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,54.0
영등포구,도림동,Son,2006,0.4521,3,66.7,0.5596157879354227,0.3919,0.18,37.50577721,126.90029354,191184.0901361457,445149.9894913065,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0
영등포구,당산동,서울우드 포근채,1990,0.113,1,100.0,0.0168071183163812,0.42,0.7,37.53343206,126.89932036,191101.3276314575,448219.42240631545,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,29.0
영등포구,당산동,소담스테이,2022,0.2656,4,100.0,0.1177830356563834,0.1036,0.35,37.51921779,126.89735137,190925.57478117308,446642.0031173065,2,외국인관광도시민박업,아파트,8,28.0
영등포구,신길동,오늘스테이,1967,0.2029,3,0.0,0.129736321655971,0.4606,0.08,37.49701707,126.91341181,192343.095511624,444176.57890860667,2,외국인관광도시민박업,단독주택,1,40.0
영등포구,당산동,사계절 하우스,1996,0.2308,2,100.0,2.501435951739211,0.4095,0.7,37.53082118,126.90021787,191180.3475491912,447929.5623338893,2,외국인관광도시민박업,단독주택,3,49.0
영등포구,신길동,미카 BNB,1997,0.3626,45,93.3,0.8209805520698302,0.1394,0.85,37.50963183,126.91315081,192321.30758307732,445576.67621453176,1,외국인관광도시민박업,다세대주택,4,45.0
영등포구,당산동,느릿스테이,1988,0.2252,4,25.0,0.736319352425154,0.1523,0.12,37.52065164,126.89905552,191076.39719407845,446800.9794699891,0,외국인관광도시민박업,다세대주택,5,64.0
영등포구,양평동,스테이 공간,1994,0.5852,6,50.0,0.6021754023542185,0.413,0.7,37.52221346,126.8831171,189667.63827444625,446975.9531956813,2,외국인관광도시민박업,단독주택,3,48.0
영등포구,영등포동,미케하우스,1994,0.3718,15,86.7,1.33500106673234,0.413,0.85,37.51093449,126.90516044,191614.99182066,445721.9369266456,1,외국인관광도시민박업,다세대주택,3,47.0
영등포구,대림동,대림 코지아,1987,0.2568,46,100.0,0.6117212101423798,0.6971,1.0,37.48906457,126.90107284,191251.04526177148,443295.0304701799,0,외국인관광도시민박업,다세대주택,4,42.0
영등포구,영등포동,아라 하우스,1993,0.4552,29,93.1,1.052219249098399,0.4148,0.85,37.51010354,126.90864067,191922.5983871125,445629.4076130216,1,외국인관광도시민박업,단독주택,3,49.0
영등포구,도림동,체리티,1992,0.4917,5,20.0,2.1400661634962708,0.4165,0.85,37.50578482,126.89801989,190983.05794955124,445151.0495290658,2,외국인관광도시민박업,단독주택,3,83.0
영등포구,영등포동,부띠끄 영등포,1995,0.0938,40,72.5,1.3671350911814126,0.1422,0.7,37.51868022,126.9021933,191353.55298208405,446581.88357822906,1,외국인관광도시민박업,다세대주택,6,102.0
영등포구,신길동,신길당,2003,0.3379,37,73.0,1.9347160023121608,0.1308,0.7,37.51407405,126.91493413,192479.4239637594,446069.5621519906,1,외국인관광도시민박업,다세대주택,5,55.0
영등포구,신길동,페퍼하우스,2020,0.2834,7,71.4,0.0171678036223654,0.1065,0.7,37.50834849,126.91546077,192525.41267838515,445434.05585960456,1,외국인관광도시민박업,다세대주택,6,44.0
영등포구,양평동,모먼트 서울(Moment Seoul),1991,0.1482,15,20.0,2.114633683188021,0.4183,0.7,37.53489754,126.89558688,190771.5206925081,448382.4325121348,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,37.0
영등포구,도림동,스테이 수,2003,0.6018,20,40.0,4.252060308213856,0.1308,0.7,37.50792055,126.89704264,190896.91015491053,445388.1823342971,0,외국인관광도시민박업,다가구용 주택(공동주택적용),3,45.0
영등포구,당산동,홍만스 홈,1993,0.3564,10,80.0,1.0699570329077337,0.4148,0.85,37.52998346,126.90499028,191602.08274497165,447836.1489363322,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,34.0
영등포구,선유동,킴스하우스,1993,0.5275,10,30.0,1.1799579281220622,0.4148,0.85,37.52002909,126.89121397,190383.1154594773,446732.65693583246,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0
영등포구,양평동,서울집 선유,1999,0.1313,20,30.0,1.49033822089297,0.1365,0.7,37.53494527,126.89607619,190814.7738750052,448387.68205381045,2,외국인관광도시민박업,다가구용 주택(공동주택적용),2,89.0
영등포구,양평동,유어홈,2006,0.1607,6,50.0,0.8817840364583729,0.1265,0.7,37.53428972,126.89546253,190760.45511565096,448314.9841557917,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,27.0
영등포구,당산동,당삼만실,1996,0.3471,50,82.0,1.4513715302640218,0.1408,1.0,37.52205367,126.89656237,190856.17103476933,446956.8266683014,0,외국인관광도시민박업,다세대주택,5,60.0
영등포구,당산동,한리버파크 비앤스테이,1976,0.2139,2,100.0,0.0333364202675918,0.1694,0.12,37.5321911,126.90283856,191412.14510499785,448081.3640408468,1,외국인관광도시민박업,단독주택,4,46.0
영등포구,도림동,정담,1988,0.4643,28,67.9,3.485078865642857,0.4236,0.18,37.50493209,126.89749191,190936.2715751212,445056.458147866,0,외국인관광도시민박업,단독주택,3,27.0
영등포구,양평동,선앤유1002,2025,0.1658,3,33.3,0.4895482253187058,0.1,0.08,37.53359476,126.89576702,190787.2819868025,448237.8222558262,1,외국인관광도시민박업,다가구용 주택(공동주택적용),12,31.0
영등포구,영등포동,더서울하우스,1966,0.4459,33,97.0,1.0324724861635646,0.4623,0.85,37.50998471,126.90776686,191845.3288085776,445616.2943642248,2,외국인관광도시민박업,단독주택,1,41.0
영등포구,당산동,이가빌 BNB,2001,0.449,18,33.3,4.474341903584354,0.1337,0.7,37.52622906,126.89880353,191054.78692658455,447420.02743578085,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,121.0
영등포구,신길동,글랜하우스,2022,0.3656,7,28.6,0.316484063355487,0.1036,0.35,37.50517759,126.91593057,192566.6359364037,445082.0893484862,2,외국인관광도시민박업,아파트,32,60.0
영등포구,신길동,바오 스테이,2021,0.1814,4,50.0,0.7781724595779457,0.105,0.18,37.50031817,126.90696561,191773.42670438864,444543.5021662305,2,외국인관광도시민박업,아파트,29,112.0
영등포구,도림동,메종 블랑 서울(Maison Blanc Seoul),1991,0.4336,46,97.8,2.3632097148104805,0.4183,1.0,37.50597544,126.90340006,191458.7870712935,445171.7039949533,0,외국인관광도시민박업,다가구용 주택(공동주택적용),3,74.0
영등포구,신길동,봄봄스테이 여의도,2015,0.1313,50,88.0,0.5810298824392391,0.376,0.85,37.51154539,126.91934471,192869.1177802037,445788.5695865379,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,28.0
영등포구,당산동,당산스테이,2025,0.2481,5,40.0,0.3705488430019365,0.1,0.12,37.5207481,126.89843254,191021.3366220357,446811.74459789554,1,외국인관광도시민박업,다세대주택,9,29.0
영등포구,신길동,스카이 게스트하우스,1984,0.4213,34,79.4,1.140991511636971,0.4307,0.45,37.51029604,126.91169395,192192.56978206692,445650.5149433313,1,외국인관광도시민박업,단독주택,1,36.0
영등포구,대림동,Jinee House,1997,0.2804,5,20.0,0.0,0.1394,1.0,37.48928255,126.89543504,190752.4742661864,443319.7622616972,2,외국인관광도시민박업,다세대주택,5,59.0
영등포구,대림동,북스테이 북적북적,2022,0.3935,12,75.0,1.8236315801481555,0.1036,0.0,37.48987675,126.90697731,191773.31603688537,443384.6394429087,1,외국인관광도시민박업,다가구용 주택(공동주택적용),6,30.0
영등포구,신길동,파사드하우스,2022,0.0743,5,0.0,0.0,0.1036,0.08,37.49540574,126.91696859,192657.4602075278,443997.458836981,2,외국인관광도시민박업,단독주택,4,104.0
영등포구,신길동,a.Hidden House,1998,0.3441,72,61.1,1.338639915414386,0.138,0.85,37.51202771,126.91372908,192372.67861155295,445842.5413719901,0,외국인관광도시민박업,다세대주택,5,60.0
영등포구,신길동,ynny stay,1997,0.1043,18,83.3,2.2460376460281504,0.5419,0.85,37.51236004,126.92204821,193108.214121666,445878.7839308451,0,외국인관광도시민박업,다가구용 주택(공동주택적용),5,36.0
영등포구,당산동,Yeongdeungpo Cozy Stay,1997,0.2029,31,58.1,0.6857670732623228,0.1394,0.35,37.51865166,126.89892929,191064.9998449928,446579.0187670864,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,75.0
영등포구,신길동,stay 올랑올랑,1989,0.2894,0,0.0,0.5712974455210083,0.4218,0.7,37.50278421,126.90708836,191784.55108385623,444817.19008231023,1,외국인관광도시민박업,단독주택,3,50.0
영등포구,신길동,다니숲 스테이,1991,0.1361,42,95.2,1.0752535623904813,0.4183,0.7,37.51225752,126.91977811,192907.50286189976,445867.574208,1,외국인관광도시민박업,단독주택,3,30.0
영등포구,신길동,오르빗스테이,1997,0.1683,1,0.0,0.075035185942914,0.4077,0.25,37.49473621,126.90681195,191759.2259377115,443923.9904543157,1,외국인관광도시민박업,다가구주택(6가구),4,40.0
영등포구,대림동,staygyogyo,2022,0.3014,46,95.7,0.1815313552514537,0.1036,1.0,37.49019949,126.89769804,190952.72031970927,443421.31069113134,1,외국인관광도시민박업,다세대주택,5,29.0
영등포구,대림동,cozy(코지),1996,0.2167,6,33.3,0.8405043559988056,0.4095,0.85,37.48651284,126.90338114,191454.8969035087,443011.6099842123,0,외국인관광도시민박업,단독주택,4,42.0
서초구,서초동,서초맘 게스트하우스,2006,0.6925,0,0.0,1.5568474327563382,0.1265,0.12,37.48340679,127.00654265,200578.66472900956,442662.514975786,2,외국인관광도시민박업,공동주택,12,9252.63
서초구,방배동,로뎀,1989,0.251,16,0.0,0.0158733491562901,0.4218,1.0,37.47311165,126.99390485,199460.84045192265,441519.8894517134,2,외국인관광도시민박업,단독주택,3,71.0
서초구,방배동,로얄 홈스테이,2005,0.1683,30,3.3,0.0,0.1279,1.0,37.47229702,126.98968065,199087.16988562577,441429.5090640523,2,외국인관광도시민박업,아파트,22,158.0
서초구,양재동,스타인 서울,1995,0.1108,10,80.0,2.1400661634962708,0.4113,0.85,37.47099934,127.03930909,203477.26767142807,441286.15975814586,1,외국인관광도시민박업,단독주택,7,90.0
