구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest2_damage_thousand_krw,nearest2_distance_km,nearest3_damage_thousand_krw,nearest3_distance_km,nearest4_damage_thousand_krw,nearest4_distance_km,nearest5_damage_thousand_krw,nearest5_distance_km 
강남구,역삼동,역삼 스테이,37.50449677,127.04361221,16,93.8,2.0228711901914416,0.1408,0.45,4,57.0,173.2,105.0,0.03259975327180351,0.052188294406152504,258,0.03259975327180351,50,0.05100532957790471,53,0.055145916385799784,400,0.06103926241512048,105,0.061151210380134026
강남구,역삼동,애플 스테이,37.4920257,127.03110524,10,40.0,0.3364722366212129,0.4218,0.0,3,41.0,1454.6,163.0,0.022690209332225104,0.04852146119843178,4,0.022690209332225104,13,0.028502472362348267,6158,0.050055404734385696,163,0.06413254740576757,935,0.07722667215743226
강남구,논현동,강남구 스테이,37.51310491,127.0399731,14,85.7,0.5811968552230635,0.1422,0.85,5,113.0,1726.0,306.0,0.1208323899228733,0.17469748752835687,306,0.1208323899228733,1983,0.17805866606585324,15,0.1784396461335224,39,0.18435649875489463,6287,0.2118002367646409
강남구,역삼동,시연 스테이,37.48881443,127.03274613,10,60.0,1.0094167098636386,0.1408,0.85,4,44.0,8337.8,1308.0,0.029774641399744894,0.08162226875013759,30752,0.029774641399744894,9152,0.05736808591208742,1308,0.0788886067292884,110,0.0886791113219133,367,0.15340089838765397
강남구,역삼동,디모라 강남,37.49239084,127.03298882,6,33.3,0.1061601958283906,0.1194,0.7,4,50.0,12627.6,5154.0,0.04561048605054797,0.0726349455874452,48295,0.04561048605054797,103,0.058892471713032385,715,0.08369289739369101,8871,0.0853993958589289,5154,0.08957947692102573
강남구,대치동,퓨어하우스,37.49544082,127.05496781,2,100.0,0.5054055562966515,0.1408,0.45,4,60.0,10788.6,1045.0,0.047575342393777295,0.12603183747648644,1045,0.047575342393777295,258,0.056452036445219456,2431,0.12002389287905085,493,0.20294432196713572,49716,0.20316359369724882
강남구,신사동,로데오 원 스테이,37.52074019,127.03116682,2,0.0,1.7823645396665868,0.413,0.0,4,50.0,4002.8,714.0,0.0462314601910322,0.09212736811203656,714,0.0462314601910322,4573,0.08512725994070237,14496,0.09811675642019962,96,0.11080569776230989,135,0.12035566624593867
강남구,논현동,B.B House,37.51138335,127.020135,19,89.5,1.357560341804087,0.1394,0.7,4,30.0,479.4,495.0,0.024883203491995055,0.06136506952537348,92,0.024883203491995055,495,0.04883817817913554,1141,0.062265962177831397,636,0.08124252244368169,33,0.08959548133422374
강남구,논현동,코지 스테이 신사,37.51460092,127.02425605,10,50.0,0.837396789404492,0.1394,0.85,5,658.75,13426.4,409.0,0.011144020047081035,0.10592752872866822,18,0.011144020047081035,62182,0.10050176797081527,92,0.10167408426052886,4431,0.15376505709951285,409,0.1625527142654031
강남구,신사동,강남 인 하우스,37.51506078,127.02016128,8,87.5,0.7678443237670619,0.1351,0.0,4,43.0,5690.2,108.0,0.026346629041127122,0.07237016544328909,45,0.026346629041127122,108,0.07445417300108968,28190,0.07918659439409272,0,0.08498133032609415,108,0.0968821004540418
강남구,신사동,모레하우스,37.522993,127.03424394,14,71.4,0.9771094719091942,0.4095,0.85,3,44.0,24468.6,477.0,0.036407986399434614,0.07716597072524896,43758,0.036407986399434614,477,0.055001530225498495,339,0.0849510196941493,471,0.09915554509284216,77298,0.11031377221432025
강남구,삼성동,고래별,37.50851652,127.05075837,0,0.0,0.0137933221323358,0.1422,0.45,4,50.0,2905.8,105.0,0.20252611527994224,0.22125962609209662,42,0.20252611527994224,8,0.20686654497151613,990,0.22604981489214115,105,0.22660812756047188,13384,0.24424752775641165
강남구,삼성동,업 인 디 에어,37.51213515,127.0596223,0,0.0,0.0,0.1308,0.0,26,83.0,7315.6,2750.0,0.05355102502488448,0.08744192053870221,26183,0.05355102502488448,4235,0.08138279059598895,2750,0.08138279059598895,2640,0.0863079744678935,770,0.13458502200875513
강남구,역삼동,힐링스테이 인 역삼,37.49294738,127.04385039,11,54.5,0.8952713646500796,0.1394,0.85,4,36.0,736.6,530.0,0.07022625474196624,0.08758997404467654,8,0.07022625474196624,635,0.07196028171413074,530,0.08630044894802577,55,0.09652229014787427,2455,0.11294059467138573
강남구,논현동,레드 비 하우스,37.50644002,127.0272716,19,100.0,3.0584989056258443,0.1351,0.85,3,177.0,2088.6,286.0,0.03464880548012172,0.05235687408870987,96,0.03464880548012172,1865,0.034649519585217434,286,0.05317860143312102,7910,0.055939803167369906,286,0.08336764077771931
강남구,논현동,반 스테이,37.51570214,127.03724037,7,14.3,0.7005091770010144,0.1222,0.85,13,85.0,2239.4,349.0,0.06422636294653135,0.09501316265589017,330,0.06422636294653135,349,0.06571260717338537,416,0.0980116427875111,10053,0.10548607649926911,49,0.14162912387275398
강남구,논현동,버즈게스트하우스,37.5079169,127.03381868,12,66.7,0.6348290101388586,0.1365,0.12,3,201.0,4672.4,60.0,0.03568736618184068,0.051767760296985856,106,0.03568736618184068,36,0.04049738722207148,60,0.04382247933291803,23100,0.0676480417289214,60,0.0711835270191777
강남구,논현동,강남스타일 빌리지,37.50555946,127.02461441,10,60.0,1.706984729270138,0.148,0.7,6,81.0,1027.6,176.0,0.01567201993611871,0.047828882030561376,22,0.01567201993611871,68,0.04173261512047351,291,0.04512094252551305,176,0.050692287679600004,4581,0.0859265448911016
강남구,논현동,스테이 지수,37.5047485,127.02440713,4,100.0,0.5475802444240785,0.148,0.0,4,54.0,980.4,68.0,0.030265428699056168,0.05796951556927058,55,0.030265428699056168,4581,0.03323156170926374,176,0.047017051076187366,22,0.07702032462128468,68,0.10231321174056097
강남구,논현동,메종 184 강남,37.50371116,127.02540894,13,76.9,1.1622267376623028,0.1422,0.0,4,58.0,552.2,184.0,0.0420768707530099,0.08029074007119633,12,0.0420768707530099,2199,0.05723352925688834,64,0.07632566686331924,184,0.11108205273636677,302,0.1147355807463974
강남구,논현동,머뭄,37.50627772,127.0312039,2,0.0,0.3035651186247839,0.1394,0.08,5,636.98,855.2,333.0,0.05070597523613174,0.08267931911044554,945,0.05070597523613174,224,0.07250363831720566,18,0.09339110257365114,333,0.09368173145877973,2756,0.10311414796645939
강남구,논현동,조브스테이,37.50863018,127.03316025,7,85.7,0.8709429118956958,0.1308,0.12,5,1072.32,37.4,48.0,0.038577451217402414,0.05291043142194919,48,0.038577451217402414,60,0.04259163926335684,4,0.05105895136266546,15,0.057660165317593146,60,0.0746639499487281
강남구,청담동,헥사 스테이 청담,37.51835146,127.04522728,9,100.0,0.1606823816904734,0.4113,0.85,4,458.09,8831.6,445.0,0.04634929195031478,0.08614147994072148,40110,0.04634929195031478,445,0.07775117036242069,12,0.08152826543864568,3494,0.10902676192589915,97,0.11605191002632706
강남구,역삼동,우리하우스,37.50410281,127.04427545,7,71.4,1.8449842304653528,0.1,0.45,6,765.22,173.2,105.0,0.08348936326941325,0.10700811565862903,105,0.08348936326941325,50,0.10036648056531892,258,0.10342487583668257,53,0.12018237065027008,400,0.12757748797146018
강남구,신사동,더 그레이스,37.51954018,127.02860776,8,62.5,1.808667425877756,0.4148,0.0,4,452.16,12024.8,3198.0,0.0803692790049569,0.09941616588188983,8910,0.0803692790049569,1100,0.0873195523192618,3198,0.10505691634124102,45841,0.11115998872265988,1075,0.11317509302132955
강남구,삼성동,삼성 코지 스테이,37.50946391,127.0472064,0,0.0,0.0,0.4095,0.7,5,427.38,104.2,74.0,0.1479438076659728,0.17324890257363798,74,0.1479438076659728,228,0.15027688856306615,6,0.15190206222436334,183,0.18593370321509,30,0.23018805119969765
강남구,대치동,스테이인대치,37.49757216,127.05523735,11,72.7,1.000896816062535,0.1408,0.85,5,38.0,1522.2,475.0,0.01754471341972917,0.05890407195762223,475,0.01754471341972917,251,0.03257454956021983,4963,0.04065280249122242,1859,0.09477292212893977,63,0.10897537218799995
강남구,역삼동,포그네 스테이,37.50425687,127.03824516,15,86.7,1.1829534371018604,0.1394,0.7,5,655.75,1508.8,491.0,0.04593886558420317,0.07646577521879903,5967,0.04593886558420317,50,0.04829289719558902,932,0.06577245957932074,104,0.10726271888424276,491,0.11506193485063947
강남구,일원동,제이스테이,37.49133577,127.08174129,19,89.5,1.0068047394149868,0.4254,0.35,3,25.0,8880.8,283.0,0.0766670528296589,0.14572942678302842,176,0.0766670528296589,28234,0.09215316734967394,15681,0.14107094147432395,283,0.20393331828600458,30,0.21482265397548073
강남구,도곡동,스테이럭스702,37.48702457,127.03403858,14,85.7,2.4203681286504293,0.1293,1.0,10,55.0,6620.0,707.0,0.050356736282170834,0.11380420262331634,707,0.050356736282170834,191,0.05224132781082893,142,0.10510166385596774,1308,0.15428007017765935,30752,0.20704121498995487
강남구,역삼동,서울스테이2,37.50389942,127.0423471,0,0.0,1.4080558529014031,0.1322,0.04,4,749.0,1139.2,400.0,0.08408347314171438,0.12188422220173685,400,0.08408347314171438,2266,0.09467847269847748,258,0.13572615151064307,2719,0.13831008205806042,53,0.1566229315997889
강남구,역삼동,헥사 스테이 역삼,37.49957541,127.03254024,3,0.0,1.4996230464268938,0.4183,0.0,3,34.0,1260.0,948.0,0.06328870925649158,0.07518919828856441,1650,0.06328870925649158,19,0.06487932243869135,948,0.06524020380133697,3650,0.07623542356899858,33,0.10630233237730358
강남구,논현동,안느스테이,37.50478463,127.02905821,10,70.0,1.088711217685398,0.1451,0.7,5,48.0,7961.2,2845.0,0.05792620093309648,0.09513010106349293,13425,0.05792620093309648,38,0.07138347536571962,178,0.09984950880593202,23320,0.11511223113516349,2845,0.13137908907755302
강남구,역삼동,행복한 하루,37.49933142,127.02686676,8,37.5,2.085423613357384,0.1408,0.0,4,48.0,207.2,261.0,0.03350339897715497,0.06223398732834225,24,0.03350339897715497,374,0.05304381118178754,270,0.06669695084373596,261,0.07551693237399937,107,0.08240884326503338
강남구,대치동,티토스테이,37.50350866,127.06143575,20,90.0,1.2769218039721035,0.4272,0.85,3,48.0,2147.0,390.0,0.16410434371844024,0.1837169487447074,317,0.16410434371844024,330,0.17966060369325854,390,0.1854876532037715,7883,0.19179705484495188,1815,0.1975350882631148
강남구,논현동,슬로우 논현,37.50494989,127.02780572,3,33.3,0.4201352978559581,0.148,0.7,5,413.83,8427.2,2845.0,0.014487630352091588,0.08481135563861389,23320,0.014487630352091588,478,0.08727505051520888,13425,0.10186720565486078,2845,0.1088843084594189,2068,0.11154258321148922
강남구,삼성동,코엑스 케이 레지던스,37.50890835,127.05479533,15,66.7,0.7731898882334818,0.4183,0.85,4,437.76,1925.4,159.0,0.08535097840032164,0.09173837009129267,9134,0.08535097840032164,303,0.08686873450334431,13,0.08686984262803181,18,0.09194665129567663,159,0.10765564362908893
강남구,역삼동,역삼 게하,37.50255735,127.04170132,0,0.0,1.294179072212085,0.1451,0.0,7,658.38,30501.6,1386.0,0.034043689058445854,0.10002052700545613,2719,0.034043689058445854,1386,0.09238868970668364,7,0.10157289691679566,177,0.10157289691679566,148219,0.17052446242855993
강남구,삼성동,강남 스테이2,37.50353936,127.05099033,17,76.5,2.41789593950504,0.1036,0.45,11,1998.8326,1006.4,481.0,0.03173361429286745,0.06364333415840633,481,0.03173361429286745,1954,0.04975932574324656,140,0.07256467942971545,2456,0.07761018001196533,1,0.08654887131423684
강남구,역삼동,더코지코너,37.50277492,127.0317927,13,92.3,0.911479174876933,0.4342,0.85,3,37.0,15846.2,800.0,0.04335702977487679,0.12426778142448654,1655,0.04335702977487679,800,0.09538754453086248,367,0.13648726549668894,484,0.16324881345299108,75925,0.18285825386701332
강남구,역삼동,여니하우스,37.49204242,127.04010632,10,100.0,1.7688319645843504,0.1408,0.04,6,43.0,1523.4,221.0,0.10123306697484398,0.15561551093957462,66,0.10123306697484398,6600,0.16044491785585668,718,0.16710577700655807,12,0.17399864955474043,221,0.17529514330587398
강남구,역삼동,브릭맨션,37.50081487,127.03227864,16,87.5,0.8346467428336448,0.4218,0.7,3,249.63,711.2,487.0,0.04943206555928376,0.07634744677825422,1636,0.04943206555928376,33,0.06711914638605815,1370,0.07279664477420887,30,0.07279789655920582,487,0.11959148061251448
강남구,논현동,나비잠,37.51634947,127.0309866,15,86.7,1.4142257458090683,0.4272,0.85,3,302.96,427.4,125.0,0.016722338305818565,0.08330257633873046,125,0.016722338305818565,1129,0.06945150647327492,69,0.0939161549588994,701,0.1062394281329536,113,0.13018345382270582
강남구,일원동,까사 레만소,37.48092916,127.07807945,0,0.0,0.3513978868378886,0.1436,0.55,4,63.0,3019.6,314.0,0.18363141388864163,0.3559496877629317,12211,0.18363141388864163,63,0.29008159985101756,218,0.3480589724283639,2292,0.41156357374822977,314,0.5464128788984055
강남구,일원동,젠 스테이,37.48820312,127.08537495,1,0.0,0.1000834585569825,0.4289,0.0,3,80.0,125.2,46.0,0.08938130301663058,0.21319232216780293,396,0.08938130301663058,3,0.23821457294426523,1,0.23821457294426523,180,0.2416645708383939,46,0.2584865910954598
강남구,논현동,어반 팀버 강남,37.50388033,127.02577701,20,85.0,1.3081996727223473,0.4148,0.7,4,498.56,581.6,184.0,0.02067603233661869,0.06360804469538962,12,0.02067603233661869,2199,0.046741168855577456,64,0.06768976547912142,184,0.08600989733768713,449,0.0969233594679434
강남구,역삼동,선릉 게스트 하우스 해날,37.50317601,127.04424659,3,0.0,1.0688401303344397,0.1408,0.0,4,128.0,243.6,242.0,0.08643584771917122,0.1363165558451702,28,0.08643584771917122,242,0.096444500809301,443,0.12436096665851809,105,0.18598011235553139,400,0.1883613516833292
강남구,역삼동,까사 도로,37.50091623,127.02894777,11,81.8,0.6729444732424258,0.4165,0.85,3,66.0,3990.8,226.0,0.056173849736205185,0.08558965023601108,57,0.056173849736205185,17971,0.06996867151954057,1650,0.0876949174510231,50,0.10092985607652567,226,0.11318095639676086
강남구,논현동,청화스테이,37.50729724,127.03996557,6,50.0,0.5975906649987398,0.1422,0.04,4,654.0,23821.2,39.0,0.036198150778481195,0.10144069776125675,18,0.036198150778481195,39,0.0889709831497377,12,0.1121604875551544,903,0.13358975038654142,118134,0.13628411693636905
강남구,삼성동,코엑스 민박,37.50892838,127.05420101,12,75.0,0.6931471805599453,0.1265,0.85,8,141.0,1895.2,18.0,0.07747388876046786,0.09659065262263097,9134,0.07747388876046786,303,0.0957012535496821,13,0.09570223352441948,18,0.09806459572769993,8,0.11601129155088552
강남구,대치동,대치 스테이,37.49827346,127.05739629,16,100.0,0.3903362265118643,0.1394,0.85,5,49.0,298.2,200.0,0.02424985710051639,0.06501438624257039,478,0.02424985710051639,200,0.03078511456041267,1,0.07699916923731791,101,0.09063921434315059,711,0.10239857597145435
강남구,삼성동,율 스테이,37.5103692,127.04405414,3,33.3,1.3687807786271822,0.1408,0.08,4,46.0,721.2,277.0,0.040763777585844846,0.09174428546303676,277,0.040763777585844846,200,0.04148030380114043,183,0.11186915767628573,1816,0.12006578255863459,1130,0.1445424056932782
강남구,논현동,네스트,37.51052077,127.04070968,12,91.7,0.7667272160538028,0.1394,0.85,4,654.42,1167.2,59.0,0.07583631402856773,0.11998239332489091,59,0.07583631402856773,15,0.11615855664707155,1983,0.11787584885245968,1,0.1358758728942576,3778,0.15416537420209792
강남구,삼성동,한캄,37.51053483,127.0486236,3,33.3,0.1053605156578263,0.4095,0.7,4,464.22,426.6,228.0,0.12189802030404204,0.16445163267485272,34,0.12189802030404204,484,0.15484638166550946,228,0.1690478208137279,73,0.1848421541382532,1314,0.1916237864527309
강남구,역삼동,와이 하우스,37.50323243,127.04330642,3,0.0,0.2405904649179304,0.1122,0.0,6,798.86,679.2,242.0,0.12644268422868643,0.15064881701157382,242,0.12644268422868643,400,0.14539373362830293,28,0.15672412632359278,2719,0.1622313774443902,7,0.16245216343289667
강남구,역삼동,서울스테이 강남,37.48891081,127.03219635,4,25.0,1.7369512327330598,0.4307,0.0,3,55.0,8337.8,1308.0,0.05941206714825664,0.09539587065545527,30752,0.05941206714825664,110,0.09764630582202816,9152,0.10398115641750691,367,0.10484887022877831,1308,0.11109095366070625
강남구,역삼동,윰스테이,37.49529588,127.03674263,11,54.5,0.7090205297162355,0.1322,0.7,8,70.0,5237.2,7361.0,0.05473348818605006,0.0937303517669749,9719,0.05473348818605006,7956,0.07893724789514033,50,0.09702323135605084,7361,0.1138902217375137,1100,0.12406756966011959
강남구,역삼동,리마 오아시스,37.50276638,127.03473932,23,100.0,0.820660500858905,0.1422,1.0,4,539.36,2381.0,542.0,0.043720094440347336,0.08693308882380321,542,0.043720094440347336,20,0.07292466709746522,6292,0.08458267147221202,96,0.0848315826804506,4955,0.1486064284285409
강남구,역삼동,코맘하우스,37.49440836,127.03569462,14,71.4,0.9768212316141874,0.1036,0.25,7,54.0,351.8,94.0,0.07545044322265332,0.09749827411974495,94,0.07545044322265332,55,0.0787601791867558,50,0.10206002358529963,460,0.10512730864536385,1100,0.1260934159586521
강남구,청담동,미미미 펜트하우스,37.52108305,127.04032361,1,100.0,0.1684645221325284,0.1065,0.18,17,112.0,843.0,150.0,0.06827805863386223,0.09488697878587686,337,0.06827805863386223,4,0.07051986772416811,113,0.09763585332851706,150,0.1089731477220304,3611,0.1290279665208065
강남구,역삼동,어반팀버선릉,37.5048467,127.04274732,24,100.0,1.2742448573112677,0.1394,0.85,4,66.0,630.6,258.0,0.021462529855255992,0.055165401788310364,2266,0.021462529855255992,400,0.041089327163339164,258,0.06208506987826733,53,0.06661629020338204,176,0.08457379184130732
강남구,대치동,수하우스,37.49689863,127.0561327,5,20.0,0.7627404723591406,0.1394,0.85,4,31.0,1256.6,475.0,0.012099795609026534,0.09407416607738465,493,0.012099795609026534,4963,0.0706018887049344,251,0.11589230666506967,475,0.1263935276623555,101,0.1453833117455372
강남구,논현동,에스엔제이,37.50479472,127.02395812,5,60.0,0.6555015809435785,0.1108,0.0,5,76.0,1052.8,176.0,0.014228432464340409,0.0520968895471831,55,0.014228432464340409,4581,0.017150029328975143,430,0.06851449640923875,176,0.07324255451631734,22,0.08734893501704388
강남구,삼성동,케이트 하우스,37.51017237,127.04537728,14,7.1,0.5024573740954741,0.1509,0.7,4,83.0,114.0,74.0,0.006946602753802635,0.08252536792209313,183,0.006946602753802635,74,0.08456007945976582,6,0.10378366815146084,30,0.10541396795245582,277,0.11192252129298055
강남구,삼성동,더 레이지 소울,37.50825042,127.05129024,0,0.0,0.0,0.1279,0.45,6,43.0,282.8,105.0,0.172506531526933,0.19052388989480987,990,0.172506531526933,8,0.18006221031594993,105,0.18139717901339392,42,0.19337567611666914,269,0.22527785250110333
강남구,역삼동,스테이 수,37.50080062,127.03937933,18,27.8,0.5092243423990168,0.1036,1.0,6,25.0,1342.4,491.0,0.024332971905607247,0.04975912641810331,24,0.024332971905607247,458,0.03519138528566027,1169,0.044241880173998833,491,0.055546433241228155,4570,0.08948296148402204
강남구,역삼동,스테이 오하2,37.50400476,127.04443541,8,50.0,1.807632818384345,0.1,0.45,6,27.0,172.4,105.0,0.09701483982990214,0.12329174844492274,105,0.09701483982990214,50,0.11637738494166999,258,0.12114311663648655,53,0.1373543780139979,396,0.14456902280255718
강남구,역삼동,다움스테이,37.49670349,127.04134464,10,30.0,0.0843411484337508,0.1436,0.25,4,66.0,7710.6,82.0,0.0671340293721249,0.09550261290489562,41,0.0671340293721249,412,0.07176816918671557,82,0.10070400834103033,23,0.11842180981531247,37995,0.11948504780929485
강남구,삼성동,길동박스,37.50610203,127.05269154,4,25.0,2.302585092994046,0.1308,0.55,6,35.0,12002.2,434.0,0.01886831914730483,0.054692027200861616,96,0.01886831914730483,3649,0.028692000643202754,23,0.055779391380999986,434,0.07915913029291191,55809,0.09096129453988859
강남구,논현동,웰컴서울,37.50576745,127.033287,19,89.5,1.423760978960068,0.1408,1.0,6,59.0,2593.8,692.0,0.05248396921131542,0.08808117088234776,8229,0.05248396921131542,42,0.08622990727885631,692,0.09286651867462446,140,0.09862995772425691,3866,0.11019550152268573
강남구,역삼동,더밤스테이 강남,37.49794255,127.03058829,7,0.0,1.7241941497322888,0.1422,1.0,4,130.0,178.2,194.0,0.04833430632844474,0.0950450883634626,73,0.04833430632844474,141,0.07642476298484083,241,0.11212409791886353,194,0.11488248589674148,242,0.12345978868842236
강남구,청담동,청담A하우스,37.52350713,127.04034105,4,75.0,2.289657858492586,0.1322,0.0,6,95.0,659.8,366.0,0.09633926139948476,0.10413970787918288,366,0.09633926139948476,2200,0.10003522963634894,485,0.10051454442722582,17,0.10402829904845777,231,0.11978120488439702
강남구,논현동,클로버스테이,37.50534447,127.02785958,1,0.0,0.715072541188911,0.1322,0.08,5,96.0,6115.2,2068.0,0.05837804942267506,0.08375500401547044,23320,0.05837804942267506,2845,0.06920158079365472,2068,0.06951810653643731,478,0.10586599210154866,1865,0.1158112912230364
강남구,대치동,가온재,37.49961469,127.05202999,15,86.7,0.0695932917991952,0.1308,1.0,7,126.0,164.2,126.0,0.04559209346762169,0.08242602448683818,27,0.04559209346762169,126,0.05358251445558664,13,0.07914654913308052,305,0.10150730544093253,350,0.1323016599369695
강남구,논현동,가든스테이 인 서울,37.51343313,127.02811062,10,80.0,1.2449918237704811,0.1408,1.0,4,66.0,894.2,187.0,0.08626553467909678,0.09342811745219656,2837,0.08626553467909678,22,0.09013841566119665,55,0.0930431421197649,187,0.09820822497210444,1370,0.09948526982882006
강남구,신사동,강남 신사동 가로수길,37.51850406,127.01951117,8,87.5,1.3721686588562418,0.4095,0.7,5,38.0,519.2,326.0,0.10382574229024562,0.1192313577479315,326,0.10382574229024562,11,0.11702032279571833,630,0.12305337617380137,1434,0.12476168012140937,195,0.12749566735848286
강남구,삼성동,라라하우스,37.50834406,127.05096863,0,0.0,0.0,0.1408,0.45,4,41.0,282.8,105.0,0.19835016269814418,0.21136357826467478,8,0.19835016269814418,990,0.19937319572869874,105,0.20130778120192522,42,0.2025938174229226,269,0.2551929342716832
강남구,청담동,호스테이 청담,37.51884999,127.0434973,15,100.0,0.7022796641232177,0.1394,1.0,4,54.0,910.6,330.0,0.012319472877143167,0.08096242436646503,330,0.012319472877143167,12,0.08162787530955896,3494,0.09048676167881298,671,0.1077191699080261,46,0.11265884205878393
강남구,역삼동,스윗모먼츠,37.49447966,127.04371162,15,100.0,0.2956502421009577,0.4148,0.85,4,93.0,3320.8,1104.0,0.028354823578976226,0.08608278585972097,13025,0.028354823578976226,12,0.0812107487107592,8,0.10061266273737089,1104,0.10745214131583952,2455,0.112783552955659
강남구,역삼동,강남미인,37.50155579,127.02552273,8,50.0,1.9696266756726293,0.1322,0.0,5,58.0,362.2,126.0,0.044485003065793824,0.055997436739899195,1052,0.044485003065793824,51,0.056839017287948136,126,0.057055772491881755,91,0.060156566766461445,491,0.061450824087410795
강남구,논현동,진스테이,37.50760589,127.02544007,22,95.5,0.650373364576659,0.1322,0.85,4,91.0,816.0,150.0,0.04180415325573788,0.06483332544969779,53,0.04180415325573788,971,0.056468775329436026,150,0.07279045872862894,2870,0.0743609505056962,36,0.07874228942898992
강남구,청담동,청담57스테이,37.52073304,127.05076593,4,75.0,0.6019569424953488,0.4272,0.45,3,48.0,884.6,492.0,0.1909232596243959,0.21804641926002502,92,0.1909232596243959,492,0.20163240926078915,1171,0.20772600348955553,2640,0.23324651497670834,28,0.256703908948676
송파구,오금동,오금 스테이,37.50404851,127.1327622,2,100.0,0.0,0.4218,0.7,5,50.0,36491.0,104.0,0.06110012625202732,0.16025515874366195,11,0.06110012625202732,182050,0.14752715318331894,104,0.16827084967223027,286,0.21093565821201657,4,0.21344200639871652
강남구,삼성동,루미 그레이프 하우스,37.51114725,127.04843353,16,68.8,0.2876820724517809,0.4165,1.0,3,52.0,1159.0,484.0,0.11404679100603553,0.13468616765867886,34,0.11404679100603553,484,0.13041215619097918,3735,0.13625045251066684,1314,0.1363128753827173,228,0.15640856320299532
강남구,삼성동,아몰프 펜트하우스 삼성,37.51105138,127.04763759,14,78.6,1.423777454374631,0.1293,0.85,6,97.0,814.6,74.0,0.08644636563185108,0.12560382008155044,228,0.08644636563185108,3735,0.11084397182458205,6,0.11915746124249073,74,0.13762743268055241,30,0.17394386902827594
강남구,청담동,서울 몽샹,37.52436708,127.04900703,5,60.0,1.360741286695273,0.4254,0.0,3,43.0,2055.0,92.0,0.03547995515800399,0.09663653999607899,7786,0.03547995515800399,33,0.1063763654801628,92,0.10865252159045566,2284,0.11590264386568036,80,0.1167712138860921
강남구,대치동,Stay 여운 ; 청월,37.4974769,127.05824989,16,50.0,0.8395458835828857,0.138,0.7,4,66.0,2084.0,403.0,0.017272801092488747,0.06350358504623937,403,0.017272801092488747,9338,0.03212901492842968,200,0.08670668524280849,1,0.08825735190107198,478,0.09315207206639796
강남구,역삼동,역삼동 제인,37.49436382,127.03689153,22,90.9,0.9616464335949524,0.4254,0.7,3,48.0,1722.0,94.0,0.03889493229956689,0.07499319336401225,7956,0.03889493229956689,94,0.04648513384783783,55,0.08659793604172328,460,0.0984288161085449,45,0.10455914852238839
강남구,대치동,하이 서울,37.501816,127.05791718,21,90.5,0.472253348979751,0.1422,0.85,4,42.0,703.4,45.0,0.06379553011329075,0.08730944870261474,23,0.06379553011329075,1,0.07066865250694611,2417,0.09251125460790738,1031,0.10000008604302983,45,0.10957172024189964
강남구,역삼동,스노어랙스,37.49205457,127.04243172,11,36.4,0.2279320680460069,0.1308,0.85,5,57.0,1829.8,635.0,0.03391798239546382,0.11460669137421826,149,0.03391798239546382,60,0.11625670586962962,635,0.1368441170273546,6600,0.1420088322417281,1705,0.14400581933691511
강남구,삼성동,위드하우스,37.50796554,127.05065869,0,0.0,0.0,0.1036,0.45,5,36.0,576.2,105.0,0.17931191135719474,0.22135104797441363,105,0.17931191135719474,990,0.19492080226068403,1706,0.23689805734885755,8,0.24382168221971023,72,0.25180278668562156
강남구,대치동,메종 서울,37.50207006,127.05826307,21,85.7,0.7241918022419055,0.1293,0.7,5,66.0,703.4,45.0,0.05979612616593343,0.07925103207751905,1031,0.05979612616593343,1,0.0674787568063448,45,0.07152519531081361,2417,0.09210571001213996,23,0.1053493720923634
강남구,신사동,더 케이스타일,37.51758003,127.02266683,6,100.0,1.8766141400931968,0.1322,0.0,6,30.0,4773.8,487.0,0.02429149283986564,0.05652774365120764,9020,0.02429149283986564,159,0.047617492502754634,14163,0.05288269273806958,40,0.0747980257016528,487,0.08304901447369555
강남구,역삼동,잼잼스테이,37.49201445,127.04123744,2,0.0,0.7400307664587957,0.1022,0.12,5,30.0,1716.0,149.0,0.09767451710270947,0.13756358619459688,149,0.09767451710270947,6600,0.10814724923411578,60,0.14026826538081066,1705,0.1617935518802066,66,0.17993434737514177
강남구,논현동,베이트 샬롬,37.50953104,127.02852176,22,100.0,1.2044652938704876,0.1251,0.85,7,30.0,8719.8,27.0,0.057257014155454575,0.09588774340883285,6,0.057257014155454575,27,0.08307667836625181,464,0.11147477228593003,43090,0.11277552692602288,12,0.11485472531050493
강남구,대치동,강남아이빌,37.50293703,127.05321384,22,100.0,1.6483120651957657,0.1293,0.85,33,36.0,15235.4,55.0,0.029977467104026188,0.06389143996865172,6620,0.029977467104026188,69448,0.06564214256699026,50,0.07060999459339434,4,0.07636926944359779,55,0.07685832613525004
강남구,신사동,가로수길홈스테이,37.52094846,127.02305744,24,91.7,1.3887665502652795,0.1293,0.35,7,106.0,77.0,47.0,0.09576138691291945,0.11705482685418919,48,0.09576138691291945,45,0.10021664156924441,223,0.1125963492824309,47,0.1315397304828835,22,0.14516002602346773
