기대피해액_순위,구,동,시설명,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,소방위험도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,반경100m_화재수
152,강남구,신사동,빌라서울가로수길,0.6854545259958302,0.1767496754578193,0.1211538650108564,0.548,5,60.0,2.3392002312881983,0.4289,0.0,37.51836479,127.02421537,1
153,영등포구,도림동,정담,0.8361433334913012,0.144765183337402,0.1210444429692147,0.4643,28,67.9,3.485078865642857,0.4236,0.18,37.50493209,126.89749191,0
154,영등포구,영등포동,아랑여인숙,0.8059421970260037,0.1501697130389239,0.1210281084533548,0.1408,21,47.6,2.649639438945796,0.1794,0.45,37.51808483,126.90764951,4
155,서초구,반포동,달고나 스위트,0.5589067041092514,0.2164812555433587,0.1209928250371712,0.3595,0,0.0,0.9570335153365052,0.1293,0.04,37.50328188,127.01902705,0
156,마포구,노고산동,24게스트하우스신촌,0.7386289377737095,0.1637823267353058,0.1209743660226056,0.1506,9,33.3,2.72078922687964,0.158,0.7,37.55227127,126.93440485,0
157,강서구,염창동,유오스테이,0.5326524935767829,0.2267856846311656,0.1207979604263082,0.6101,11,9.1,0.0158733491562901,0.1094,0.04,37.54834791,126.86938371,0
158,강남구,삼성동,서프라이즈미 게스트하우스,0.6288365047318435,0.1918680430600609,0.1206536295676275,0.4674,13,46.2,0.9963334395476916,0.1293,0.08,37.51048565,127.05518173,0
159,강남구,논현동,에스엔제이,0.58235520151744,0.2071653375057447,0.1206438118705864,0.5767,5,60.0,0.6555015809435785,0.1108,0.0,37.50479472,127.02395812,0
160,종로구,삼청동,JJ's house(제이제이스하우스),0.9035575346033612,0.1331099737011601,0.1202725196685385,0.3287,43,90.7,6.618738983517219,0.1094,1.0,37.5816406,126.98183268,0
161,성동구,성동,달래하우스,0.6503078240332021,0.1849110132846449,0.1202490786889119,0.4947,11,45.5,4.330733340286331,0.1122,0.7,37.54178811,127.04976863,0
162,강남구,논현동,몽 하우스,0.5048099458273746,0.2378590726805843,0.1200736255944353,0.5991,1,0.0,0.3805261597609123,0.1408,0.04,37.50862076,127.0389364,0
163,마포구,합정동,주니비노호텔,0.5643963502352298,0.2124989922651049,0.1199336556630895,0.3349,2,0.0,0.9985288301111273,0.105,0.12,37.54519815,126.90996604,0
164,마포구,연남동,보니따하우스,0.7092028206896114,0.1688924288770246,0.1197789869527054,0.5823,24,91.7,1.695465198807982,0.148,0.18,37.55968955,126.9238645,0
165,종로구,운니동,노블관광호텔,0.8109489767460185,0.1475836732497461,0.1196828288063003,0.1556,22,54.5,3.049457672910154,0.1279,0.85,37.57393452,126.98887068,0
166,중구,남산동,마루스테이,0.6093619878462044,0.1963506110013383,0.1196485986345923,0.1266,0,0.0,1.4288539755386864,0.1065,0.12,37.55605869,126.98454586,0
167,서초구,양재동,Sandy black house,0.6335850151414743,0.188792837034895,0.1196163125113558,0.4977,4,25.0,1.9379419794061368,0.4183,0.0,37.47899263,127.03821945,0
168,용산구,이태원동,아보카도 게스트하우스,0.6567529576584398,0.18180273963356,0.1193994869647477,0.2744,1,0.0,2.5227052104102583,0.4218,0.04,37.53096713,126.99024968,0
169,종로구,창신동,호텔가온골든파크,0.709213667859554,0.1683298123297077,0.1193818036124624,0.1022,5,40.0,2.2153535729105163,0.1509,0.25,37.56815462,127.01380588,0
170,종로구,창신동,동묘스테이,0.6797064225578026,0.1756055547849546,0.1193602234241597,0.113,4,25.0,1.979246569322905,0.1509,0.25,37.5681,127.01439148,0
171,영등포구,당산동,호텔 K,0.6075062970469,0.1960779366438622,0.1191185812231094,0.2056,2,0.0,1.4816045409242156,0.1623,0.12,37.53135296,126.90018562,0
172,강남구,논현동,하나,0.4899868597792152,0.243045954164904,0.1190893238633043,0.6778,2,0.0,0.3737693772980324,0.1422,0.08,37.50556308,127.02898887,1
173,중구,명동,호텔베르,0.7124355337670374,0.1669743626093478,0.1189584691510016,0.1787,6,50.0,2.7126691469585045,0.1022,0.7,37.56182034,126.98235783,1
174,종로구,효자동,네모하다,0.8261244988039959,0.1438355045975346,0.1188260341458581,0.2084,30,76.7,2.3474356591593977,0.138,0.25,37.58002549,126.97101624,0
175,강남구,청담동,청담A하우스,0.7158664818884745,0.1650827548045483,0.1181772109023897,0.1531,4,75.0,2.289657858492586,0.1322,0.0,37.52350713,127.04034105,0
176,종로구,인사동,도미인 익스프레스 서울 인사동,0.8276922112943729,0.142368833130919,0.1178375743135299,0.2481,26,88.5,3.678599523494187,0.1094,0.7,37.56962018,126.9863919,0
177,용산구,이태원동,해밀톤관광호텔,0.777417982586579,0.1515467068760728,0.1178151351272361,0.1632,28,46.4,1.7727112742573603,0.1179,0.45,37.53213283,126.99278762,0
178,종로구,누상동,가치,0.5822856188728563,0.2021600266994241,0.1177148762580273,0.4182,3,0.0,1.8995560396837623,0.2433,0.25,37.57684458,126.9653539,0
179,종로구,익선동,엠제이호텔,0.7674257659503005,0.153210890217034,0.1175779847767347,0.1761,18,55.6,2.672021859258811,0.1279,0.7,37.57227399,126.98806987,1
180,송파구,송파동,하우두유두,0.5595633907117635,0.2098213302199347,0.1174083349815193,0.5156,5,40.0,0.655759648488325,0.1094,0.04,37.50579683,127.10651167,0
181,중구,회현동,HOTEL PARK HILL,0.700455558582612,0.1673268792913404,0.1172050426999011,0.184,3,66.7,2.3460702049337847,0.1608,0.12,37.55502777,126.98096527,0
182,종로구,창신동,동대문인순,0.7069076614804302,0.16559028567669,0.1170570416115853,0.129,2,50.0,2.585960082443016,0.2295,0.08,37.56877711,127.01021919,0
183,용산구,후암동,라오테아로아 남산맨숀,0.8273862232525883,0.1412430384071984,0.1168625441084521,0.1361,31,71.0,2.172931884767175,0.1322,0.25,37.54647167,126.97896486,0
184,강서구,화곡동,오동나무,0.6492846729643863,0.1799467612048983,0.1168366739999229,0.4735,21,47.6,1.3755990720031428,0.1365,0.25,37.53049314,126.84675467,0
185,영등포구,영등포동,보보스모텔,0.9066607609282578,0.1287481426776204,0.1167308890081912,0.2252,58,53.4,2.3503615723326314,0.1637,0.35,37.51939555,126.90981462,0
186,강서구,등촌동,에스알호텔,0.6506553805000116,0.1792955542971659,0.1166596171031829,0.1709,9,33.3,1.3862943611198906,0.115,0.04,37.55838302,126.83868248,0
187,종로구,원남동,오라카이 대학로 호텔,0.5851054435469786,0.1993130119480231,0.1166191282605323,0.2308,5,0.0,1.0632729222228008,0.1079,0.18,37.57297519,126.99797784,0
188,종로구,원남동,오라카이 대학로 호텔,0.5851054435469786,0.1993130119480231,0.1166191282605323,0.2308,5,0.0,1.0632729222228008,0.1079,0.18,37.57297519,126.99797784,0
189,중구,회현동,IU게스트하우스,0.5987306367917904,0.1947109864901999,0.1165794329316351,0.1607,3,0.0,1.2729656758128876,0.1293,0.12,37.55505357,126.98291109,0
190,영등포구,영등포동,소피아하우스,0.767922900022854,0.1517329082510627,0.1165191749330577,0.1198,17,47.1,2.298974980769946,0.1265,0.85,37.51792672,126.90698615,3
191,종로구,창신동,디에이엘 프리미엄캡슐호텔,0.7411811747497985,0.1569363594525442,0.1163182752599934,0.0818,7,42.9,2.420529536123946,0.1737,0.7,37.56782843,127.01315704,0
192,강남구,역삼동,센트럴 강남,0.5746914376556921,0.2021444974201887,0.1161707118365955,0.4058,3,33.3,1.018125037755423,0.1408,0.04,37.50520739,127.04143392,0
193,중구,남산동,스페이스 게스트하우스,0.6802555747999548,0.1704163447580856,0.1159266685587188,0.1433,0,0.0,2.941230175129656,0.4324,0.12,37.55553044,126.98405565,0
194,중구,남산동,레드2,0.6766045983466017,0.1712988447360955,0.1159015860399028,0.1361,0,0.0,2.859962352448369,0.4148,0.12,37.55566706,126.98402236,0
195,영등포구,영등포동,여울,0.8081897549534541,0.143317059229853,0.1158273789796246,0.1482,34,41.2,1.8896453104691755,0.1108,0.85,37.51767895,126.90777987,3
196,성동구,성동,J&J House,0.5309679186261399,0.2180868337701848,0.11579711220672,0.5451,6,0.0,1.6607312068216509,0.1308,0.35,37.54342548,127.04259094,0
197,성동구,도선동,아모렉스관광호텔,0.8597273849762901,0.134669916664503,0.115779415288948,0.0898,35,48.6,2.180780219109842,0.1237,1.0,37.56086358,127.03451002,0
198,성동구,도선동,아모렉스 관광호텔,0.8597273849762901,0.134669916664503,0.115779415288948,0.0898,35,48.6,2.180780219109842,0.1237,1.0,37.56086358,127.03451002,0
199,종로구,창성동,소누스테이(Sonu stay),0.8579813332460197,0.134904098336141,0.1157451981507944,0.2894,42,95.2,2.312260358517464,0.1322,0.25,37.57838497,126.97103322,0
200,용산구,이태원동,카메 게스트하우스,0.7735971280413616,0.1495697122903728,0.1157066998698052,0.2597,21,42.9,2.656425835696903,0.4165,0.04,37.53055405,126.99119716,0
201,중구,신당동,대천여관,0.7812614626717581,0.1480403077364226,0.1156581873565347,0.2139,23,82.6,2.1800528946701934,0.1523,0.18,37.55695173,127.01174672,0
202,중구,신당동,동대문맥스타일 하우스,0.6266024805010688,0.1844271136423402,0.1155624868799429,0.1153,3,0.0,1.3700338402481105,0.1208,0.55,37.56607323,127.00977497,0
203,마포구,합정동,스테이 서온,0.700227090501895,0.1649549525304438,0.1155059264742708,0.2954,10,60.0,3.4522525524624394,0.1394,0.7,37.54896244,126.90812689,0
204,마포구,동교동,홀리데이 인 익스프레스 서울 홍대,0.591482643412691,0.1952089025850146,0.1154626777186749,0.4735,5,60.0,1.2391790600605554,0.1094,0.12,37.55677874,126.92400896,0
205,마포구,동교동,홀리데이 인 익스프레스 서울 홍대,0.591482643412691,0.1952089025850146,0.1154626777186749,0.4735,5,60.0,1.2391790600605554,0.1094,0.12,37.55677874,126.92400896,0
206,강남구,역삼동,아마레호텔,0.6484992829905531,0.1776102077896317,0.1151800924033793,0.2834,5,60.0,1.6774703228259271,0.1594,0.04,37.49188162,127.03944599,0
207,중구,중림동,대영장여관,0.7315832240950549,0.1573732156459309,0.1151316044884565,0.3687,40,42.5,0.8848745356407761,0.178,0.18,37.55445273,126.96721141,0
208,중구,신당동,플라워니,0.7463629288047913,0.1541138484701199,0.1150248633135365,0.2452,27,66.7,1.5427465379354282,0.1322,0.18,37.56006699,127.01348627,1
209,종로구,신교동,서촌 168 B&B(CHANG YEUN HO),0.9128204715418916,0.1259071440470887,0.1149306185995564,0.1787,43,97.7,3.13710322673485,0.1408,0.25,37.58069595,126.9691136,0
210,강남구,논현동,머뭄,0.4782336806901181,0.2402149835458745,0.1148788957380597,0.6422,2,0.0,0.3035651186247839,0.1394,0.08,37.50627772,127.0312039,1
211,강남구,삼성동,디에이스호텔,0.6385502720968884,0.179812520341868,0.1148193337907271,0.5653,14,71.4,2.9647001643062625,0.1293,0.45,37.50419805,127.05324693,0
212,마포구,대흥동,관숙,0.7023136145125198,0.1634075882390218,0.1147633739349209,0.2481,16,75.0,1.5651204892495376,0.1011,0.12,37.54607987,126.94239031,0
213,중구,남산동,Logan,0.6667750704518698,0.1720488322180823,0.1147178722233737,0.1556,0,0.0,2.815148336658577,0.4254,0.12,37.55523004,126.98397468,0
214,중구,장충동,남산맨션,0.7432744674516946,0.1542587266614147,0.1146565729090395,0.378,9,77.8,3.073405311872209,0.413,0.08,37.55915152,127.00437344,0
215,강서구,방화동,제니스하우스,0.6604990037355648,0.1733835306363206,0.1145196492494445,0.2804,4,75.0,1.9767873876197528,0.115,0.18,37.5748683,126.81789449,0
216,강남구,신사동,어바웃스테이 신사점,0.6083742425203287,0.1877916838272732,0.1142476234000344,0.7779,12,91.7,3.003785567140398,0.1694,0.35,37.51443018,127.01905593,0
217,마포구,창전동,아트하우스,0.7378582253518152,0.1548008097961944,0.1142210507992438,0.1108,10,80.0,2.2650471736749807,0.1279,0.12,37.5482083,126.93109496,0
218,종로구,익선동,킹스가든,0.7873841438174707,0.1449766303746741,0.1141522999811047,0.1433,21,71.4,2.500969678805677,0.1179,0.7,37.57179889,126.98893263,2
219,성동구,성동,미야오엔퍼얼,0.7493996046498912,0.152292476935692,0.1141279220067602,0.4674,39,71.8,2.608520605755177,0.1136,0.55,37.53841605,127.04914739,0
220,강서구,화곡동,호텔에스,0.6133505112796317,0.1853069676305129,0.1136581233398532,0.4058,13,53.8,0.8503327640823577,0.1337,0.04,37.5274941,126.84390375,1
221,영등포구,여의도동,페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),0.5402564558828736,0.2103362473809484,0.1136355155537345,0.2984,0,0.0,1.032362903126909,0.1065,0.18,37.5233003,126.92750965,0
222,종로구,익선동,호텔 이비스앰배서더 인사동,0.723124786834743,0.157110717193473,0.1136106538799837,0.1581,12,58.3,2.352052076140245,0.1165,0.7,37.57168791,126.98843016,0
223,종로구,운니동,호텔담,0.8363349994712415,0.1354739060056382,0.1133015691075924,0.1658,37,59.5,2.548159171222129,0.1337,0.85,37.57367066,126.98881163,0
224,중구,남창동,남산 203 게스트하우스,0.7558036442486595,0.1498667046738676,0.1132698015440467,0.2223,22,72.7,2.293504440358299,0.1408,0.45,37.55351654,126.97861345,0
225,마포구,합정동,홍대 게스트하우스 Hi :Dear,0.7317889616159138,0.154738567342695,0.1132359755176449,0.2423,6,33.3,4.087176072743488,0.413,0.55,37.54562637,126.91743375,0
226,서초구,반포동,더 문,0.5161214992805785,0.2190929103732193,0.1130785613835713,0.3656,0,0.0,0.5943656360001616,0.1308,0.0,37.50437864,127.01802989,0
227,영등포구,양평동,유니언호텔,0.5913689644461984,0.1911303062051257,0.11302853125481,0.2715,6,16.7,1.4035361675543965,0.1108,0.35,37.53591594,126.89224778,0
228,영등포구,양평동,유니언호텔,0.5913689644461984,0.1911303062051257,0.11302853125481,0.2715,6,16.7,1.4035361675543965,0.1108,0.35,37.53591594,126.89224778,0
229,강남구,논현동,왈츠호텔,0.542444717645741,0.2083345156723447,0.1130099575297472,0.5795,6,50.0,0.4265869331374468,0.1494,0.0,37.50276476,127.02527947,0
230,종로구,익선동,세피앙,0.7961098673509769,0.1419456198914443,0.1130043086228299,0.122,28,42.9,2.0139547037334053,0.1422,1.0,37.57202862,126.98968132,2
231,마포구,서교동,굿데이하우스,0.700012602405519,0.1613508542667804,0.1129476313956426,0.2252,11,63.6,2.472626165156488,0.1279,0.55,37.54600767,126.91752875,0
232,영등포구,도림동,스테이 수,0.6102466737510974,0.1850204872066407,0.11290813689366,0.6018,20,40.0,4.252060308213856,0.1308,0.7,37.50792055,126.89704264,0
233,영등포구,도림동,지니 숙박,0.8451794438881264,0.1334798833511246,0.1128144535809554,0.4367,29,100.0,3.6375861597263857,0.4218,0.18,37.50592267,126.9023018,0
234,영등포구,양평동,서울집 선유,0.7186962492384034,0.1568304641868219,0.1127134663773866,0.1313,20,30.0,1.49033822089297,0.1365,0.7,37.53494527,126.89607619,0
235,송파구,가락동,캘리포니아호텔,0.6248289554426889,0.1803229467325081,0.1126709984492207,0.5067,1,100.0,2.438465210352417,0.1308,0.25,37.49134308,127.11831519,0
236,마포구,서교동,아르떼 스테이,0.6770948175859793,0.1663173132166826,0.1126125908538399,0.2744,17,70.6,1.2498727930731348,0.1222,0.04,37.55460718,126.91095868,0
237,마포구,서교동,H.Studio,0.7832270251493179,0.143512332147742,0.1124027369803168,0.2223,19,100.0,2.878233288460517,0.1394,0.45,37.54917142,126.92105636,0
238,종로구,행촌동,아리스테이,0.7963914437782376,0.1411324176492567,0.1123966498556047,0.571,65,92.3,0.0,0.1351,0.08,37.5698123,126.963913,0
239,마포구,노고산동,와이(Y)호텔,0.6369532889133828,0.1764103539815836,0.1123651551669437,0.1198,7,0.0,1.148622709242771,0.1194,0.85,37.55064695,126.9355795,0
240,종로구,관철동,더 스테이 코리아(The Stay Korea),0.5649603592331913,0.1987689827506725,0.1122965958992359,0.3257,4,25.0,1.01160091167848,0.1136,0.12,37.56616924,126.9863907,0
241,마포구,노고산동,K-그랜드 호스텔 신촌,0.631673404603642,0.177745326084806,0.1122769952803739,0.113,5,0.0,1.160744069775116,0.1194,0.85,37.5514831,126.93342778,0
242,영등포구,영등포동,JARDIN HOTEL,0.7659612196229338,0.1463153553345035,0.1120718880215792,0.1065,24,54.2,1.6149780928097155,0.1136,0.7,37.51642308,126.90389139,0
243,성동구,도선동,호텔퓰문(HOTEL FULL MOON),0.8618429978163209,0.1299990679786384,0.1120387864600374,0.0918,37,56.8,2.2283359676182672,0.1436,1.0,37.56089481,127.03435728,0
244,중구,오장동,모닝스카이호텔,0.6510003706469251,0.1719756829880862,0.1119562333675022,0.2423,9,33.3,2.712598247600114,0.115,0.85,37.5613481,126.99911036,0
245,강남구,신사동,짝호텔,0.612732532625705,0.182580751959601,0.111873166556912,0.7798,14,100.0,2.982610251535188,0.1752,0.35,37.51455044,127.01883228,0
246,마포구,망원동,홍홍스테이,0.549391731118742,0.2035734415964204,0.1118415654884575,0.4947,13,23.1,0.653644737583699,0.1136,0.18,37.55162805,126.90331777,0
247,중구,장충동,아르뎁(arrdep),0.6994157278113703,0.1598854611529432,0.1118264061787423,0.3687,5,60.0,2.991878704238001,0.4606,0.08,37.55893603,127.00439178,0
248,종로구,창신동,무띠코지,0.6974528006706366,0.1602648841251188,0.1117771922822191,0.1556,16,62.5,1.5350691500846116,0.1094,0.18,37.57000739,127.0126335,0
249,용산구,이태원동,스테이 미드센트리,0.6642861296707859,0.1682381207946121,0.111758250125739,0.2252,20,25.0,1.335497467834616,0.1394,0.45,37.53083297,126.99213325,0
250,영등포구,영등포동,미림게스트하우스(guesthouse),0.7089682479586621,0.1575766406730042,0.1117168348571514,0.1408,34,23.5,0.7731898882334818,0.1608,0.04,37.5156048,126.90392589,0
251,영등포구,양평동,위브 스위트 - 선유 파크사이드,0.5774820005716685,0.1932671168586955,0.1116082812882779,0.2568,10,0.0,0.9753796482441616,0.1108,0.35,37.53575162,126.89259957,0
252,중구,장충동,더 스테이(THE STAY),0.6891589015486262,0.1618268230779787,0.1115243956335236,0.3502,6,50.0,2.824122372354964,0.4553,0.08,37.5588474,127.00492806,0
253,용산구,이태원동,Nine House,0.65326963662037,0.1706714979947226,0.1114945074764666,0.2804,15,66.7,1.1265210767851863,0.1136,0.04,37.53389463,126.9886718,0
254,종로구,운니동,아늑 호텔 앤 스파 종로운니점,0.864475986480876,0.1288954405773832,0.1114270131460204,0.1632,42,69.0,2.792677786736564,0.1408,0.85,37.57379044,126.9890874,0
255,성동구,성동,벨르하우스,0.5232902037257661,0.2129269960260892,0.1114226111292076,0.6155,5,40.0,0.8167611365271219,0.1494,0.12,37.54256253,127.04519807,0
256,강남구,삼성동,더 헤이븐,0.6585426977995519,0.1690668573329017,0.1113377443365011,0.4735,19,78.9,2.4191327980424364,0.1022,0.45,37.50335065,127.05122781,0
257,마포구,합정동,망원경,0.7900888310769627,0.1407047224470676,0.1111692296852121,0.2626,14,50.0,5.124813958204963,0.4447,0.7,37.54918998,126.90886754,0
258,중구,명동,HISTAY HOSTEL,0.5796646594027579,0.1917236570969903,0.111135428390578,0.129,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,0
259,용산구,이태원동,누베르 서울호텔,0.8733723768580767,0.1272310144488811,0.1111200534992836,0.1457,47,59.6,2.418269491993508,0.1165,1.0,37.5315035,126.99550844,0
