"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9364|"양재 화물트럭터미널앞"|11650|"서초구"|124040.73|0|124040.73|11.43|6.75|6.72|6.9|6.76|6.49|6.54|6.35|8.67|12.53|15.68|16.04|16.53|15.78|15.65|15.14|15.13|13.48|13.99|13.71|13.45|12.1|11.14|10.01|8.85|11.43|6.75|6.72|6.9|6.76|6.49|6.54|6.35|8.67|12.53|15.68|16.04|16.53|15.78|15.65|15.14|15.13|13.48|13.99|13.71|13.45|12.1|11.14|10.01|8.85|"MULTIPOLYGON (((127.034412140995 37.4622215763609, 127.034406488405 37.4622193254256, 127.034816066761 37.4618543027168, 127.035115487661 37.4616041883708, 127.035462923123 37.4613067565841, 127.035974188304 37.460876377469, 127.036409513319 37.4612186316274, 127.036969207335 37.4616261697211, 127.036957954396 37.4617320413452, 127.036395857259 37.4622322677079, 127.035887427653 37.462698687966, 127.03548067676 37.4630659660348, 127.034539392494 37.4624265196197, 127.034412140995 37.4622215763609)))"|"202408"
9365|"양재동 꽃시장"|11650|"서초구"|103332.89|0|103332.89|20.46|6.06|5.48|5.08|4.75|4.29|5.24|6.71|9.31|17.49|27.44|32.59|42.67|43.28|45.06|44.02|43.4|39.45|29.13|19.97|16.3|14.76|12.22|9.92|6.37|20.46|6.06|5.48|5.08|4.75|4.29|5.24|6.71|9.31|17.49|27.44|32.59|42.67|43.28|45.06|44.02|43.4|39.45|29.13|19.97|16.3|14.76|12.22|9.92|6.37|"MULTIPOLYGON (((127.038270052021 37.469385682062, 127.0382700487 37.469378924525, 127.03831793002 37.469050042703, 127.038337651412 37.4689261483295, 127.038419602457 37.4689171126148, 127.038439348114 37.4688427734979, 127.038495659679 37.4684192833821, 127.038535078067 37.4681241917748, 127.038568828501 37.4677975667379, 127.038644780727 37.4670925061042, 127.038723635929 37.4665451203862, 127.03880815759 37.4660292679658, 127.038887169178 37.4657994864812, 127.038997326413 37.4656913307853, 127.039291034259 37.4653173195589, 127.039511325238 37.4650604620423, 127.039850405085 37.4650040392676, 127.040446619196 37.4649047330072, 127.040918510088 37.4648392531217, 127.041209575141 37.4648346503345, 127.041557200293 37.4649088656149, 127.041755090834 37.465052959077, 127.042207414573 37.465381670727, 127.042492955641 37.4656068231299, 127.042501513622 37.4657532335665, 127.042145628468 37.4660889814734, 127.041592016041 37.4665982393094, 127.041063819232 37.4670872133542, 127.040645775364 37.4674725328275, 127.04026162767 37.4678353145154, 127.039854870382 37.4682026073241, 127.039402987214 37.4687568718173, 127.039165778594 37.4691128449489, 127.038934232268 37.4694935934228, 127.038826859483 37.4695296677053, 127.038270052021 37.469385682062)))"|"202408"
9366|"양재역_1"|11650|"서초구"|69109.39|0|69109.39|1.93|1.58|1.43|1.21|0.96|0.96|1.03|1.38|1.65|1.72|1.93|1.97|2|2.12|2.21|2.58|2.32|2.34|2.16|2.41|2.53|2.64|2.73|2.44|2|1.93|1.58|1.43|1.21|0.96|0.96|1.03|1.38|1.65|1.72|1.93|1.97|2|2.12|2.21|2.58|2.32|2.34|2.16|2.41|2.53|2.64|2.73|2.44|2|"MULTIPOLYGON (((127.033604960747 37.4842919044098, 127.033602132182 37.4842874001673, 127.033669822957 37.4839427480985, 127.033762963244 37.4836228665772, 127.033946531222 37.4832511523997, 127.034149944427 37.4830190878776, 127.03435057534 37.4828906391216, 127.034472082399 37.4828095148733, 127.034562477981 37.4826856015975, 127.034672590245 37.4824062596629, 127.034720611719 37.4823386708867, 127.035017265839 37.4820390032481, 127.035231988758 37.4818294586756, 127.035308300176 37.4818181742432, 127.035661719202 37.4820410704936, 127.035989700304 37.4822617206255, 127.035789102809 37.4824532423842, 127.035277716144 37.4829421843879, 127.034825657266 37.4833770471802, 127.034305793015 37.4838997749109, 127.034031745637 37.4842084444525, 127.033726513619 37.484309891244, 127.033604960747 37.4842919044098)))"|"202408"
9367|"양재역_3"|11650|"서초구"|386914.58|111644.37|275270.21|128.63|150.58|147.19|151.87|150.56|156.19|153.87|154.42|144.04|140.89|134.02|120.5|110.6|104.22|104.86|92.9|90.48|95.18|101.81|117.64|128.84|123.06|126|138.89|148.8|105.82|122.29|119.67|123.47|122.54|127.18|125.13|125.39|117.63|116.18|111.18|100.09|92.07|86.82|87.48|77.51|75.53|78.88|85.24|98.3|107.16|102.28|103.99|113.33|120.73|"MULTIPOLYGON (((127.028430869314 37.4883657339479, 127.028428041717 37.4883634820899, 127.028586223948 37.4880390849608, 127.028996155588 37.4881741401662, 127.029895172468 37.4884419747123, 127.030186374757 37.4885545293264, 127.030338904055 37.4882504037909, 127.030542262268 37.4878133676703, 127.030683493052 37.4875385270166, 127.030787984868 37.4872884728987, 127.030248014488 37.4871264256705, 127.029812647443 37.4869958859213, 127.029182212677 37.4867978154565, 127.029303661212 37.4865274860712, 127.02944771155 37.4862278685984, 127.029523926046 37.4859440346621, 127.029625524121 37.4855115291633, 127.029710164469 37.485088037641, 127.029803279528 37.4846532814544, 127.02989639351 37.4842185251627, 127.029981167431 37.4841531819616, 127.030704823966 37.4842566198546, 127.031804441109 37.4844005022053, 127.032465912759 37.4844949352786, 127.033271551489 37.4846050933612, 127.033661656204 37.4846703100978, 127.033466784421 37.4850600468692, 127.033215433541 37.4855826964156, 127.032949959889 37.486139136752, 127.032644939194 37.4867699196153, 127.032382278274 37.487312842786, 127.03209137819 37.4879346103671, 127.031837176748 37.4884459949445, 127.031633828003 37.4888920432646, 127.031444581146 37.4892637549439, 127.031325867396 37.4892953201718, 127.030907444998 37.4891602752005, 127.030299612289 37.4889847301754, 127.029561731823 37.4887619105047, 127.029148969994 37.4886291104468, 127.028461983457 37.4884197869499, 127.028430869314 37.4883657339479)))"|"202408"
9368|"강남역_5"|11680|"강남구"|604245.19|72384.6|531860.59|352.59|418.45|420.28|430.93|431.38|431.09|423.14|419.11|389.68|374.4|336.7|338.22|303.67|293.6|298.05|277.86|281.59|285.35|284.05|300.67|292.04|306.51|342.8|377.22|405.29|310.1|371.19|372.41|382.23|382.71|382.57|375.57|372.09|344.7|330.54|295.77|296.27|263.32|254.81|258.64|241.33|244.29|248.61|246.59|262.79|254.97|268.68|301.61|332.56|358.17|"MULTIPOLYGON (((127.032936062846 37.5068531522251, 127.032933233468 37.5068486479842, 127.033088604816 37.5065174890953, 127.033300469225 37.5060579223031, 127.033371089156 37.5059024807818, 127.033501145827 37.505888930488, 127.033659459428 37.505834827353, 127.033995610432 37.5051116828419, 127.034272446038 37.5045394712752, 127.034523843027 37.5039942961408, 127.03469049687 37.5036315968259, 127.034893907614 37.5032756443287, 127.034744023201 37.5031968492729, 127.034153027805 37.5030123097606, 127.033655349778 37.5028570243198, 127.033686281497 37.5024650808618, 127.033688949598 37.5020956701072, 127.033688851547 37.5018681676072, 127.033550275539 37.5017781054214, 127.033140191664 37.5014786338562, 127.032905727459 37.5019539742521, 127.032815253988 37.5019539983674, 127.032501383925 37.5018572239779, 127.031791633943 37.5016118863281, 127.030957483221 37.5013530606195, 127.03120607536 37.5008304179578, 127.031341651199 37.5004992660269, 127.031446179624 37.5003010193857, 127.031183210177 37.5002087334982, 127.030637489694 37.5000421848726, 127.030671387338 37.4999678439362, 127.030696790048 37.4998597175818, 127.030835207748 37.4995646054915, 127.031007532004 37.4992221821959, 127.032220554394 37.4996025443906, 127.033263927044 37.4999153649908, 127.034310137603 37.500232680568, 127.035364842824 37.5005589944199, 127.036094377978 37.5007885373263, 127.036518523832 37.5009122994383, 127.036592108678 37.5010744575681, 127.036298365026 37.5017007399092, 127.036018737408 37.5022932298135, 127.035682614414 37.5030073704129, 127.035363436943 37.5036944751011, 127.035120515016 37.504208114636, 127.034801331307 37.504904227666, 127.0345499303 37.5054426458114, 127.034315475526 37.5059472711676, 127.034083834251 37.5064271177528, 127.033792870349 37.5070398775444, 127.033699580737 37.507080448081, 127.032936062846 37.5068531522251)))"|"202408"
9369|"서래마을"|11650|"서초구"|125268.33|46503.44|78764.89|16.76|17.5|17.27|17.54|17.83|17.54|17.14|17.35|17.79|18.27|17.84|16.55|16.06|15.84|15.36|14.9|14.38|15.26|15.62|16.32|16.78|17.4|17.64|17.25|16.78|10.41|10.83|10.71|10.88|11.05|10.91|10.66|10.7|10.93|11.32|11.12|10.37|10.05|9.91|9.63|9.34|8.98|9.53|9.79|10.18|10.43|10.74|10.87|10.59|10.37|"MULTIPOLYGON (((126.997479829293 37.4995389326052, 126.997493965903 37.4995276705637, 126.99779933345 37.4989104948039, 126.997785205194 37.4987505667631, 126.997739989264 37.4983608825886, 126.997700436481 37.4978000083995, 126.997658056947 37.4972436390592, 126.997607187247 37.4968764795797, 126.997533710195 37.4963358766299, 126.997491323281 37.4959619598114, 126.997448940679 37.4955137103604, 126.99741503791 37.4950992486899, 126.997423525786 37.494970856301, 126.997782555653 37.4950406953546, 126.998042643845 37.495020430447, 126.998695689658 37.4950001745278, 126.998780475844 37.495718724848, 126.998845475781 37.4963854670402, 126.998859597623 37.4967909177811, 126.998899170137 37.4970004013327, 126.998950042389 37.4974869428606, 126.999000909672 37.4981514319746, 126.999023518004 37.4984352476521, 126.999020678827 37.4988181728782, 126.999043281065 37.4993069661508, 126.998884945274 37.4996921406487, 126.998718127614 37.5000367696988, 126.998376039167 37.4998948539416, 126.997479829293 37.4995389326052)))"|"202408"
9370|"신사동사로수길_2"|11680|"강남구"|276703.86|65613.68|211090.18|509.38|329.91|300.2|287.36|280.63|270.99|270.47|277.73|279.82|291.91|320.56|399.44|507.63|608.32|670.07|723.37|760.87|782.08|806.2|843.15|819.41|781.24|690.63|508.82|414.35|376.04|249.26|226.73|216.71|211.74|203.93|204.12|211.3|213.19|223.2|245.57|304.75|377.47|446.78|486.14|517.98|538.91|549.11|571.69|614.3|602.07|584.31|528.52|387.34|309.78|"MULTIPOLYGON (((127.021059150631 37.5227042865564, 127.021336200349 37.52232131633, 127.021367294633 37.5222672512485, 127.020951509396 37.5220375666575, 127.021321851317 37.5215374512924, 127.021522576987 37.521296400478, 127.02142358101 37.5212401050015, 127.020843757694 37.5209383679459, 127.020569405286 37.5208010107756, 127.020549604623 37.5207829940471, 127.020642899296 37.5206681017108, 127.020826664467 37.5204563372221, 127.020787045118 37.5203504765563, 127.020962319857 37.5201184408, 127.021120632204 37.5199111850401, 127.020798200579 37.5197468064834, 127.020478744787 37.5201568124023, 127.020427841667 37.520159073119, 127.020071470838 37.5199789306016, 127.019437928134 37.5196636801088, 127.019491609348 37.519456442473, 127.019570734691 37.5192199184694, 127.019477385209 37.5191073081266, 127.018948536029 37.5190060257848, 127.019010696619 37.5187762621431, 127.019253707863 37.5179765902078, 127.019459968461 37.5172467506281, 127.019575817697 37.5168615562582, 127.019725576704 37.5163817517034, 127.020788963191 37.5168388381202, 127.021521463123 37.5171540646805, 127.02215781 37.5174287587404, 127.022508509043 37.5175773611358, 127.022389797865 37.5177913692796, 127.022248460285 37.5179963713209, 127.022316339361 37.5180301467173, 127.022542600844 37.5181337211123, 127.022472039539 37.5186180199612, 127.022339345769 37.5193996589458, 127.022237725696 37.5200686675232, 127.022133260828 37.5206836166015, 127.022074016525 37.5212039529018, 127.021955430783 37.5218999939172, 127.021884868932 37.5224090695247, 127.021760480527 37.5225802804912, 127.021367447918 37.5228416368019, 127.021325024254 37.5228326340068, 127.021059150631 37.5227042865564)))"|"202408"
9372|"서울대입구역_3"|11620|"관악구"|157640.57|67221.25|90419.32|24.68|27.02|28.86|28|27.93|24.14|24.32|23.19|21.75|22.27|22.61|21.69|22.69|20.36|21.66|21.99|21.59|20.87|21.49|24.1|30|28.5|28.59|28.34|30.61|13.35|13.46|15.52|15.6|15.77|13.41|13.34|12.65|11.22|11.67|11.62|11.4|12.26|11.79|11.63|11.41|11.53|11.66|11.68|14.69|17.43|15.76|14.95|14.42|15.48|"MULTIPOLYGON (((126.953259570735 37.4818177556318, 126.953259573624 37.4818132506171, 126.953087346241 37.4815158493051, 126.952960300847 37.4812860414932, 126.952841919318 37.4807724210556, 126.95277997123 37.480409741746, 126.952718036884 37.4800267898101, 126.952653320586 37.4795762614076, 126.952580046668 37.4792473648827, 126.952913594193 37.479204704487, 126.953337593076 37.4791530699216, 126.953659819692 37.4791329279047, 126.954001878104 37.4790384601661, 126.954462672399 37.4789012409657, 126.954909320352 37.4787842869842, 126.955545371308 37.4786110921982, 126.955511359331 37.4787665021305, 126.955417825324 37.4791944424992, 126.955352593467 37.479559323544, 126.955307320461 37.4796403962171, 126.955315610418 37.4799489931403, 126.955343804614 37.4800638820669, 126.955487859574 37.4802193611908, 126.955620599588 37.4803906033134, 126.955586536103 37.4806293560109, 126.955490355493 37.4807599641837, 126.955187809423 37.4809400469688, 126.954627966668 37.4812529254378, 126.954138800857 37.4815365469086, 126.953259570735 37.4818177556318)))"|"202408"
9374|"미아사거리역_1"|11305|"강북구"|207720.3|8494.84999999998|199225.45|11.56|7.31|6.81|6.9|6.81|6.84|7.44|7.82|8.96|9.56|10.39|11.88|16.05|17.56|17.18|16.6|16.63|14.78|18.24|15.27|15.35|10.75|10.25|9.84|9.19|11.12|6.87|6.43|6.45|6.35|6.37|7|7.37|8.55|9.16|10|11.45|15.55|17.04|16.67|16.11|16.17|14.35|17.73|14.79|14.89|10.32|9.85|9.45|8.7|"MULTIPOLYGON (((127.030057233688 37.6163693419845, 127.030062896068 37.6163670881512, 127.030031735251 37.6163333088755, 127.030037368226 37.6162544715269, 127.030057007827 37.6157814508504, 127.030107648087 37.6149277573495, 127.030169647217 37.6141619067707, 127.030234449601 37.6133262291857, 127.030259760631 37.6128802363479, 127.03031618701 37.6123553998105, 127.03042924862 37.6118485689333, 127.030499909261 37.6115264499701, 127.030519606251 37.6112111009219, 127.030516690433 37.6109948656202, 127.030451333619 37.6103934752661, 127.030405863149 37.6099610143504, 127.030433981478 37.6094587090506, 127.030499078173 37.6093956241431, 127.030629313589 37.6093775722516, 127.031266503359 37.6097130289655, 127.031277937979 37.6099855736117, 127.031272432136 37.6103775028573, 127.031255533897 37.610602753017, 127.032181412258 37.6106250395013, 127.032187106668 37.610701621611, 127.032011643493 37.610906641039, 127.031802220633 37.6111567181323, 127.031487927929 37.6111455364695, 127.031422794289 37.6111185235719, 127.03118778974 37.6111275930185, 127.031176594396 37.6114542023271, 127.031168178277 37.6116501683321, 127.031253118882 37.6116433894787, 127.031842055419 37.6116342290429, 127.032292251122 37.6116251021038, 127.032297932664 37.6116701497818, 127.032685722474 37.6113884902154, 127.032818746738 37.6112623171668, 127.032878226701 37.6113096029291, 127.032881072387 37.6113433890462, 127.032674443003 37.6114988636705, 127.032397045381 37.6116994057232, 127.031995132534 37.6120711663206, 127.031700736671 37.6122581963793, 127.031315740301 37.6124655208454, 127.031627386846 37.6129204378569, 127.031089584486 37.6133755709941, 127.030857445216 37.6134882521118, 127.031452168262 37.6137493870872, 127.031169195711 37.6141999503741, 127.031166405514 37.614303564117, 127.031112593614 37.6142720432892, 127.030883172753 37.6141054190433, 127.03081527982 37.6142676129349, 127.030755898082 37.6144726013522, 127.03072775083 37.6149005752241, 127.030691053671 37.6151888988507, 127.03075907714 37.6153555637448, 127.030756381181 37.615700190317, 127.030626284801 37.6161011599397, 127.03045932497 37.6163714960068, 127.030057233688 37.6163693419845)))"|"202408"
9375|"수유역_1"|11305|"강북구"|188468.64|44732.6|143736.04|23.79|17.77|18.05|17.84|18.38|18.35|20.68|22.43|26.99|27.61|29.27|28.5|29.54|29.84|28.81|28.44|25.51|26.16|24.1|23.85|21.34|21.64|22.92|23.12|18.54|19.98|13.7|13.77|13.56|13.85|14.05|15.76|17.7|22.22|23.29|25.09|24.9|25.92|26.31|25.34|24.98|22.46|23.01|21.23|20.9|18.55|18.77|19.73|19.54|14.91|"MULTIPOLYGON (((127.027511174728 37.6393990043376, 127.0275168413 37.6394035079774, 127.027380873608 37.6393810135556, 127.026924699051 37.6389644103979, 127.026530856714 37.6385860837863, 127.025978364695 37.6380974190699, 127.025638368471 37.6377821467331, 127.025312542295 37.6374826376638, 127.024859222593 37.6370637733538, 127.024403072112 37.6366336455799, 127.023901596644 37.6361629805931, 127.023884589488 37.6361201873086, 127.024051659041 37.6359872608138, 127.02453589799 37.6356785811941, 127.025122362605 37.6362032852197, 127.025451023538 37.6365298236881, 127.025808006922 37.6368428406667, 127.025870307136 37.6368045361168, 127.02631206183 37.6365071203098, 127.026433889264 37.6366107071383, 127.026864548869 37.6370092982902, 127.026490757764 37.6372661576148, 127.026504922877 37.6372751643922, 127.026598426874 37.6373765046193, 127.026918591341 37.6376715064714, 127.027165093041 37.6379034550156, 127.027459766013 37.6381871987017, 127.027638268285 37.63835158781, 127.027522168353 37.6384394590803, 127.027369257899 37.6385611250742, 127.027516587109 37.6386782198132, 127.027924546838 37.6389146357325, 127.028046386886 37.6390362404329, 127.027511174728 37.6393990043376)))"|"202408"
9376|"수유역_2"|11305|"강북구"|225045.59|86504.52|138541.07|44.75|50.43|49.39|50.3|50.09|49.43|49.44|47.64|48.04|50.03|52.18|48.97|47.9|45.31|41.54|40.95|37.64|36.72|34.31|35.74|37.05|40.79|40.8|43.42|46.83|30.57|33.99|33.46|34.23|33.78|33.4|33.2|32.31|32.62|33.88|35.71|33.92|33.25|31.33|28.27|28.21|26.04|25.02|23.45|24.4|25.21|28.37|28.48|29.98|32|"MULTIPOLYGON (((127.024681915436 37.6406947546425, 127.024676251048 37.640697008209, 127.024970765265 37.6404739573752, 127.02513226581 37.6406180815855, 127.025305012618 37.6404986669567, 127.025146345249 37.6403567948564, 127.025987405339 37.6397439566306, 127.02616014576 37.6396155309431, 127.025879650093 37.6393790825388, 127.025446157577 37.639005265459, 127.025375361483 37.6390548337394, 127.024851462642 37.6394063210384, 127.02508097363 37.6396540443828, 127.02477795978 37.6398590776282, 127.024574063611 37.6400032745519, 127.024358730357 37.6398028488742, 127.023970623006 37.6396272329459, 127.023848819174 37.6396069841879, 127.023542901331 37.6395822651555, 127.023554196516 37.6394651357505, 127.023610707497 37.6389988684086, 127.02363328736 37.6387308228406, 127.023429346771 37.6387218513577, 127.023434985065 37.6386317523813, 127.023468905286 37.6383974914289, 127.023539590247 37.6379717654506, 127.023550863765 37.6377825576698, 127.02343188084 37.6377127540791, 127.0230211742 37.637699315476, 127.02306356113 37.6373569355191, 127.023103087053 37.6369177007598, 127.023176560325 37.6363388078519, 127.02320201484 37.6362126660021, 127.023303964469 37.6361585883163, 127.023437087358 37.6361630683899, 127.023842227377 37.6365301410934, 127.024380537326 37.6370368383034, 127.024947188101 37.6375728091823, 127.025496842135 37.638077246491, 127.026125841036 37.6386672575981, 127.026533845684 37.6390500874327, 127.026907856836 37.6394103987165, 127.027089193323 37.6395747880075, 127.02706940227 37.6396806573608, 127.026517190927 37.6400591875527, 127.026222679971 37.6402732324711, 127.025613826632 37.6407058290513, 127.025118239335 37.641046049381, 127.024681915436 37.6406947546425)))"|"202408"
9377|"수유역_3"|11305|"강북구"|54231.05|13123.84|41107.21|1.68|2.79|2.87|2.95|3.1|2.88|2.82|2.54|1.85|1.27|0.88|0.86|1.2|1.36|0.87|1.08|0.96|0.73|0.78|0.71|0.93|1.22|1.46|1.79|2.88|1.2|1.93|1.97|2.04|2.15|1.99|1.94|1.77|1.31|0.92|0.63|0.65|0.92|1.03|0.64|0.78|0.69|0.52|0.56|0.53|0.67|0.89|1.12|1.35|2.05|"MULTIPOLYGON (((127.025322228426 37.6411856598622, 127.025333556512 37.6411789002204, 127.025650728176 37.6409468333144, 127.026123654289 37.6406133728417, 127.026673036909 37.6402280877907, 127.027094978718 37.6399239161274, 127.027245074743 37.6398450476382, 127.027375369574 37.6398427665418, 127.027942052748 37.6403494409512, 127.028409579815 37.6407885619456, 127.028809108436 37.6411668808181, 127.029041459692 37.6413853139095, 127.029225639942 37.6415542040868, 127.028826350037 37.6418358535482, 127.028775352679 37.6418065835973, 127.028642172465 37.6416737200957, 127.028452293743 37.6414102275468, 127.02825113968 37.6412953987553, 127.027732674582 37.6409981927363, 127.027449336184 37.6407617487564, 127.026936769244 37.6411245049436, 127.026370385927 37.6415097947688, 127.025968255116 37.6417981925038, 127.025945589963 37.6417846825464, 127.025322228426 37.6411856598622)))"|"202408"
9378|"노원역_1"|11350|"노원구"|81587.35|1929.74000000001|79657.61|10.25|6.87|7.2|7.15|7.03|6.86|6.51|6.66|6.89|6.77|7.45|8.39|10.62|12.44|14.89|16.16|15.71|16.16|15.64|15.12|12.6|12.76|10.28|8.55|7.56|10.19|6.75|7.11|7.05|6.95|6.78|6.43|6.58|6.8|6.73|7.43|8.39|10.6|12.4|14.86|16.14|15.69|16.14|15.62|15.09|12.55|12.66|10.12|8.4|7.41|"MULTIPOLYGON (((127.060849973941 37.6540030203679, 127.060855622071 37.6539804931009, 127.060954492605 37.6536223049287, 127.061263335071 37.6536739546916, 127.062127554596 37.6538492032109, 127.062884099957 37.6539974722878, 127.063751145006 37.6541546878924, 127.064629512571 37.6542961239552, 127.064564537342 37.6545146456259, 127.064397767053 37.6549652231636, 127.063374829994 37.6547337638106, 127.062720270484 37.6545899497889, 127.062102548864 37.6544528704958, 127.061496161758 37.6543157821872, 127.060963454348 37.6542011779767, 127.060849973941 37.6540030203679)))"|"202408"
9379|"노원역_2"|11350|"노원구"|116142.31|0|116142.31|28.26|33.73|35.59|35.73|35.25|34.87|34.56|33.68|33.82|32.49|31.27|28.1|25.71|24.45|22.32|22.28|21.97|21.63|22.53|21.04|22.04|22.63|24.04|28.72|29.53|28.26|33.73|35.59|35.73|35.25|34.87|34.56|33.68|33.82|32.49|31.27|28.1|25.71|24.45|22.32|22.28|21.97|21.63|22.53|21.04|22.04|22.63|24.04|28.72|29.53|"MULTIPOLYGON (((127.057326319006 37.6548831967468, 127.058150880075 37.6550584931674, 127.059187972677 37.6552922433156, 127.05989636939 37.6554473124281, 127.060117268151 37.6553413378783, 127.060221776424 37.6549403512041, 127.060323478999 37.6545754048796, 127.060158972601 37.6543367281565, 127.059685771881 37.6542356031555, 127.058838536279 37.6540400565088, 127.058019642399 37.6538534999297, 127.057637123627 37.6537770999795, 127.057504299639 37.654214136995, 127.057391207466 37.6545205228409, 127.057283817687 37.6548764595753, 127.057283817687 37.6548764595753, 127.057326319006 37.6548831967468)))"|"202408"
9380|"노원역_3"|11350|"노원구"|339715.48|18588.78|321126.7|29.01|27.52|25.3|24.72|24.62|24.19|23.91|24.76|26.6|26.06|27.18|26.74|28.17|31|30.81|32.16|29.99|32.12|33.37|37.73|38.21|32.26|31.66|28.95|27.23|28.29|27.07|24.87|24.32|24.22|23.81|23.56|24.33|26.02|25.4|26.48|26.11|27.49|30.19|29.93|31.26|29.18|31.23|32.37|36.54|36.99|31.23|30.7|28.24|26.64|"MULTIPOLYGON (((127.061496894254 37.6587373233385, 127.061488392749 37.6587350752316, 127.061530607648 37.6583836730468, 127.061561492977 37.6580367814885, 127.061620495132 37.6574240875619, 127.061693689442 37.6568451728975, 127.061738609623 37.6563383507165, 127.061534598203 37.6563069207731, 127.060817713879 37.656181147537, 127.060293514923 37.6560935653469, 127.060409325433 37.6556542814102, 127.060638161211 37.6548410353043, 127.060731353444 37.6544648306899, 127.06111671919 37.6545502289202, 127.062074474921 37.6547682267767, 127.06293022651 37.6549637457085, 127.063950319023 37.6551794433264, 127.06484007937 37.6553771827806, 127.065837531794 37.6556086433276, 127.066545943315 37.6557614200442, 127.066769923486 37.6559482486906, 127.066738849967 37.656051878203, 127.066606077278 37.6564911776919, 127.066467597374 37.6568854313346, 127.066399629061 37.6569170029942, 127.06607389382 37.6570072797456, 127.065169933409 37.6567960426978, 127.064467171631 37.6566319925212, 127.064053452263 37.6565376105787, 127.064050681605 37.6566119425997, 127.06402553912 37.6570354148231, 127.063983058671 37.6570557093456, 127.063422001884 37.6569478886663, 127.063317485569 37.6573218487506, 127.063210161174 37.6577273443575, 127.063122627016 37.6580832757939, 127.063074492363 37.6581193400279, 127.06285055206 37.6579775532191, 127.06255857525 37.6577862476043, 127.062442478895 37.6578651431841, 127.0619551032 37.6577843066584, 127.061904467829 37.6582303158434, 127.061848275032 37.6588114742267, 127.061559272587 37.6587958549673, 127.061496894254 37.6587373233385)))"|"202408"
