좌표인덱스,대상_X,대상_Y,건물_고유번호,주용도명,지상층수,지하층수,총층수,거리(m)
1766.0,200483.13459939434,553148.5959459028,1993200435894528458000000000,제1종근린생활시설,3.0,1.0,4,22.47
1766.0,200483.13459939434,553148.5959459028,1987200446704528458100000000,제2종근린생활시설,2.0,1.0,3,33.24
1766.0,200483.13459939434,553148.5959459028,2010200422414528486500000000,공동주택,4.0,1.0,5,10.31
1766.0,200483.13459939434,553148.5959459028,2010200411004528521300000000,,1.0,0.0,1,9.11
1766.0,200483.13459939434,553148.5959459028,0000200433234528553100000000,,1.0,0.0,1,23.01
1766.0,200483.13459939434,553148.5959459028,1991200394944528481000000000,단독주택,4.0,1.0,5,19.19
1766.0,200483.13459939434,553148.5959459028,2003200380174528610100000000,제1종근린생활시설,4.0,1.0,5,37.75
1766.0,200483.13459939434,553148.5959459028,1998200393094528645500000000,단독주택,2.0,1.0,3,29.43
1766.0,200483.13459939434,553148.5959459028,1997200399804528679000000000,단독주택,3.0,1.0,4,28.1
1766.0,200483.13459939434,553148.5959459028,0000200397974528742700000000,,1.0,0.0,1,34.59
1766.0,200483.13459939434,553148.5959459028,2010200417174528563000000000,,1.0,0.0,1,13.41
1766.0,200483.13459939434,553148.5959459028,0000200448384528581300000000,제2종근린생활시설,1.0,0.0,1,37.83
1766.0,200483.13459939434,553148.5959459028,0000200438344528582000000000,제2종근린생활시설,1.0,0.0,1,28.88
1766.0,200483.13459939434,553148.5959459028,0000200419314528618000000000,,1.0,0.0,1,19.29
1766.0,200483.13459939434,553148.5959459028,1988200442284528661400000000,단독주택,2.0,1.0,3,36.65
1766.0,200483.13459939434,553148.5959459028,0000200447364528690000000000,,1.0,0.0,1,42.42
1766.0,200483.13459939434,553148.5959459028,1987200408264528748000000000,제2종근린생활시설,2.0,1.0,3,31.85
1766.0,200483.13459939434,553148.5959459028,1964200443234528751200000000,단독주택,2.0,0.0,2,43.45
1766.0,200483.13459939434,553148.5959459028,1981200419134528803000000000,단독주택,2.0,1.0,3,37.34
1766.0,200483.13459939434,553148.5959459028,1981200429934528849700000000,제2종근린생활시설,2.0,1.0,3,44.69
1767.0,200450.1454493551,553068.2423480236,2006200407754527788500000000,단독주택,5.0,0.0,5,31.45
1767.0,200450.1454493551,553068.2423480236,1993200423794527860900000000,제2종근린생활시설,5.0,1.0,6,49.0
1767.0,200450.1454493551,553068.2423480236,2003200367174527904800000000,제2종근린생활시설,3.0,1.0,4,30.53
1767.0,200450.1454493551,553068.2423480236,1961200378554527919400000000,단독주택,2.0,1.0,3,28.98
1767.0,200450.1454493551,553068.2423480236,1965200396564527963900000000,제2종근린생활시설,4.0,1.0,5,36.99
1767.0,200450.1454493551,553068.2423480236,1965200370234528094100000000,단독주택,2.0,1.0,3,47.51
1767.0,200450.1454493551,553068.2423480236,1991200379934527134000000000,제1종근린생활시설,5.0,1.0,6,49.64
1767.0,200450.1454493551,553068.2423480236,1990200368094527182100000000,제1종근린생활시설,4.0,1.0,5,46.53
1767.0,200450.1454493551,553068.2423480236,1989200394614527186300000000,단독주택,4.0,1.0,5,46.58
1767.0,200450.1454493551,553068.2423480236,1986200353014527336400000000,단독주택,4.0,1.0,5,40.29
1767.0,200450.1454493551,553068.2423480236,0000200401324527182700000000,,1.0,0.0,1,49.34
1767.0,200450.1454493551,553068.2423480236,1997200411894527336500000000,단독주택,3.0,1.0,4,42.96
1767.0,200450.1454493551,553068.2423480236,2008200412674527497500000000,종교시설,4.0,2.0,6,34.76
1767.0,200450.1454493551,553068.2423480236,1995200425914527695500000000,제2종근린생활시설,4.0,1.0,5,45.82
1767.0,200450.1454493551,553068.2423480236,1961200413824527703200000000,단독주택,2.0,0.0,2,34.06
1767.0,200450.1454493551,553068.2423480236,0000200390634527362800000000,단독주택,2.0,0.0,2,28.58
1767.0,200450.1454493551,553068.2423480236,0000200362454527408300000000,,1.0,0.0,1,28.65
1767.0,200450.1454493551,553068.2423480236,1991200353724527461400000000,제1종근린생활시설,5.0,1.0,6,31.71
1767.0,200450.1454493551,553068.2423480236,2004200391624527479700000000,제2종근린생활시설,6.0,1.0,7,18.7
1767.0,200450.1454493551,553068.2423480236,1995200363224527485200000000,제1종근린생활시설,3.0,1.0,4,22.61
1767.0,200450.1454493551,553068.2423480236,1988200373794527509500000000,제1종근린생활시설,3.0,1.0,4,13.85
1767.0,200450.1454493551,553068.2423480236,2003200343064527665700000000,단독주택,5.0,0.0,5,37.66
1767.0,200450.1454493551,553068.2423480236,1984200381654527693800000000,제1종근린생활시설,3.0,1.0,4,6.44
1767.0,200450.1454493551,553068.2423480236,1994200396104527709300000000,제2종근린생활시설,5.0,1.0,6,17.44
1767.0,200450.1454493551,553068.2423480236,2004200350224527861800000000,제2종근린생활시설,8.0,2.0,10,38.16
1768.0,200324.30823441673,553467.0725775304,1982200258184531178200000000,제2종근린생활시설,2.0,1.0,3,44.19
1768.0,200324.30823441673,553467.0725775304,1982200265514531205400000000,,1.0,0.0,1,42.71
1768.0,200324.30823441673,553467.0725775304,1977200216864531357000000000,문화및집회시설,3.0,1.0,4,46.02
1768.0,200324.30823441673,553467.0725775304,1978200240834531372700000000,단독주택,2.0,1.0,3,28.25
1768.0,200324.30823441673,553467.0725775304,1983200256454531385500000000,제1종근린생활시설,2.0,1.0,3,23.38
1768.0,200324.30823441673,553467.0725775304,1980200300474531427000000000,제1종근린생활시설,2.0,1.0,3,49.61
1768.0,200324.30823441673,553467.0725775304,1995200278824531456900000000,제2종근린생활시설,1.0,0.0,1,29.02
1768.0,200324.30823441673,553467.0725775304,0000200287554531468300000000,,1.0,0.0,1,36.11
1768.0,200324.30823441673,553467.0725775304,0000200300364531529700000000,,1.0,0.0,1,46.49
1768.0,200324.30823441673,553467.0725775304,1990200254514531558100000000,제2종근린생활시설,6.0,1.0,7,6.06
1768.0,200324.30823441673,553467.0725775304,2004200295054531559900000000,,1.0,0.0,1,40.75
1768.0,200324.30823441673,553467.0725775304,1993200240694531632800000000,제2종근린생활시설,3.0,1.0,4,14.11
1768.0,200324.30823441673,553467.0725775304,2004200299484531672200000000,제2종근린생활시설,6.0,1.0,7,45.08
1768.0,200324.30823441673,553467.0725775304,1988200241654531865700000000,제2종근린생활시설,5.0,1.0,6,27.95
1768.0,200324.30823441673,553467.0725775304,2008200281384531897600000000,제2종근린생활시설,5.0,2.0,7,38.58
1768.0,200324.30823441673,553467.0725775304,1998200294054531901800000000,제2종근린생활시설,5.0,1.0,6,48.45
1768.0,200324.30823441673,553467.0725775304,2013200248434532103900000000,문화및집회시설,6.0,5.0,11,48.93
1769.0,200431.83997283882,553190.7969701479,0000200349384528389200000000,,1.0,0.0,1,48.41
1769.0,200431.83997283882,553190.7969701479,1995200376584528826700000000,교육연구시설,5.0,1.0,6,14.62
1769.0,200431.83997283882,553190.7969701479,2001200390864528907100000000,공동주택,5.0,1.0,6,29.07
1769.0,200431.83997283882,553190.7969701479,1991200342414529113500000000,제2종근린생활시설,5.0,1.0,6,32.51
1769.0,200431.83997283882,553190.7969701479,1972200371024529194600000000,창고시설,2.0,1.0,3,34.99
1769.0,200431.83997283882,553190.7969701479,1976200357204529309700000000,제2종근린생활시설,2.0,1.0,3,45.66
1769.0,200431.83997283882,553190.7969701479,2011200338094528462200000000,제2종근린생활시설,5.0,2.0,7,46.19
1769.0,200431.83997283882,553190.7969701479,1991200394944528481000000000,단독주택,4.0,1.0,5,49.74
1769.0,200431.83997283882,553190.7969701479,1972200351304528481200000000,제2종근린생활시설,2.0,1.0,3,39.04
1769.0,200431.83997283882,553190.7969701479,2003200380174528610100000000,제1종근린생활시설,4.0,1.0,5,30.41
1769.0,200431.83997283882,553190.7969701479,1994200358924528637900000000,단독주택,3.0,1.0,4,22.05
1769.0,200431.83997283882,553190.7969701479,1998200393094528645500000000,단독주택,2.0,1.0,3,37.33
1769.0,200431.83997283882,553190.7969701479,1994200342914528657200000000,제2종근린생활시설,2.0,0.0,2,27.73
1769.0,200431.83997283882,553190.7969701479,1997200399804528679000000000,단독주택,3.0,1.0,4,41.5
1769.0,200431.83997283882,553190.7969701479,0000200397974528742700000000,,1.0,0.0,1,37.46
1769.0,200431.83997283882,553190.7969701479,0000200348414528797800000000,제1종근린생활시설,4.0,1.0,5,15.01
1769.0,200431.83997283882,553190.7969701479,1987200408264528748000000000,제2종근린생활시설,2.0,1.0,3,47.26
1769.0,200431.83997283882,553190.7969701479,1996200403404528943300000000,단독주택,3.0,1.0,4,42.06
1770.0,197439.83580864995,553386.3710779013,0000197366684530318200000000,,1.0,0.0,1,49.52
1770.0,197439.83580864995,553386.3710779013,1985197376774530319900000000,근린생활시설,1.0,1.0,2,49.65
1770.0,197439.83580864995,553386.3710779013,1960197367414530426000000000,제2종근린생활시설,2.0,0.0,2,38.71
1770.0,197439.83580864995,553386.3710779013,0000197357894530441600000000,제2종근린생활시설,1.0,0.0,1,39.05
1770.0,197439.83580864995,553386.3710779013,0000197348344530459400000000,제2종근린생활시설,1.0,0.0,1,41.51
1770.0,197439.83580864995,553386.3710779013,0000197340934530485700000000,,1.0,0.0,1,43.87
1770.0,197439.83580864995,553386.3710779013,1964197376824530492800000000,제2종근린생활시설,3.0,1.0,4,32.6
1770.0,197439.83580864995,553386.3710779013,1959197360634530525400000000,단독주택,1.0,0.0,1,30.24
1770.0,197439.83580864995,553386.3710779013,0000197350674530535800000000,단독주택,1.0,0.0,1,33.85
1770.0,197439.83580864995,553386.3710779013,2002197338034530672600000000,단독주택,2.0,0.0,2,35.09
1770.0,197439.83580864995,553386.3710779013,1967197352464530684600000000,단독주택,2.0,1.0,3,21.87
1770.0,197439.83580864995,553386.3710779013,1975197322174530700100000000,제2종근린생활시설,2.0,1.0,3,49.34
1770.0,197439.83580864995,553386.3710779013,0000197416984530791900000000,제2종근린생활시설,2.0,0.0,2,46.79
1770.0,197439.83580864995,553386.3710779013,2011197363224530721500000000,제2종근린생활시설,4.0,1.0,5,11.45
1770.0,197439.83580864995,553386.3710779013,1971197375714530731400000000,제2종근린생활시설,2.0,1.0,3,9.76
1770.0,197439.83580864995,553386.3710779013,2002197336384530797600000000,,1.0,0.0,1,33.88
1770.0,197439.83580864995,553386.3710779013,0000197371264530939700000000,단독주택,2.0,0.0,2,12.79
1770.0,197439.83580864995,553386.3710779013,1975197332624531000900000000,단독주택,3.0,1.0,4,42.08
1770.0,197439.83580864995,553386.3710779013,1970197350964531004200000000,단독주택,3.0,1.0,4,27.2
1770.0,197439.83580864995,553386.3710779013,0000197411774530880800000000,,1.0,0.0,1,42.11
1770.0,197439.83580864995,553386.3710779013,0000197417564530919300000000,제1종근린생활시설,1.0,0.0,1,48.53
1770.0,197439.83580864995,553386.3710779013,1959197369334531028300000000,제1종근린생활시설,2.0,0.0,2,21.64
1770.0,197439.83580864995,553386.3710779013,1997197334834531120900000000,단독주택,3.0,1.0,4,46.97
1770.0,197439.83580864995,553386.3710779013,2007197364334531127900000000,제2종근린생활시설,2.0,0.0,2,32.12
1770.0,197439.83580864995,553386.3710779013,1975197351054531128100000000,단독주택,2.0,1.0,3,36.96
1770.0,197439.83580864995,553386.3710779013,1960197369194531158900000000,제2종근린생활시설,2.0,0.0,2,34.69
1770.0,197439.83580864995,553386.3710779013,0000197345814531210400000000,,1.0,0.0,1,46.71
1770.0,197439.83580864995,553386.3710779013,0000197353754531220400000000,,1.0,0.0,1,44.02
1770.0,197439.83580864995,553386.3710779013,1959197367714531223800000000,제1종근린생활시설,2.0,0.0,2,41.25
1770.0,197439.83580864995,553386.3710779013,1992197361904531296300000000,제1종근린생활시설,3.0,1.0,4,49.13
1771.0,200456.8725447434,552560.9817443488,1981200420904522300600000000,업무시설,5.0,1.0,6,42.33
1771.0,200456.8725447434,552560.9817443488,1975200408454522329800000000,단독주택,4.0,1.0,5,31.11
1771.0,200456.8725447434,552560.9817443488,1985200387354522064900000000,제2종근린생활시설,5.0,1.0,6,49.28
1771.0,200456.8725447434,552560.9817443488,0000200397184522111600000000,제2종근린생활시설,1.0,0.0,1,45.7
1771.0,200456.8725447434,552560.9817443488,1990200375604522191500000000,제1종근린생활시설,6.0,1.0,7,38.44
1771.0,200456.8725447434,552560.9817443488,1981200361634522217500000000,제1종근린생활시설,3.0,1.0,4,42.6
1771.0,200456.8725447434,552560.9817443488,0000200414584522380000000000,,1.0,0.0,1,32.58
1771.0,200456.8725447434,552560.9817443488,0000200433154522412500000000,공장,1.0,0.0,1,48.12
1771.0,200456.8725447434,552560.9817443488,2006200420434522437600000000,제2종근린생활시설,5.0,0.0,5,35.26
1771.0,200456.8725447434,552560.9817443488,2003200426774522498900000000,창고시설,2.0,0.0,2,39.93
1771.0,200456.8725447434,552560.9817443488,0000200400174522513000000000,단독주택,1.0,0.0,1,13.65
1771.0,200456.8725447434,552560.9817443488,2000200409244522546300000000,창고시설,4.0,1.0,5,22.0
1771.0,200456.8725447434,552560.9817443488,0000200395604522415300000000,단독주택,1.0,0.0,1,16.49
1771.0,200456.8725447434,552560.9817443488,2006200388534522481100000000,창고시설,2.0,0.0,2,7.76
1771.0,200456.8725447434,552560.9817443488,2003200374194522565100000000,제1종근린생활시설,8.0,2.0,10,13.1
1771.0,200456.8725447434,552560.9817443488,2003200363064522602100000000,,1.0,0.0,1,24.61
1771.0,200456.8725447434,552560.9817443488,1994200371334522674000000000,제2종근린생활시설,4.0,1.0,5,19.74
1771.0,200456.8725447434,552560.9817443488,2003200388464522699200000000,제2종근린생활시설,4.0,0.0,4,14.2
1771.0,200456.8725447434,552560.9817443488,2004200402534522593000000000,제2종근린생활시설,4.0,1.0,5,15.66
1771.0,200456.8725447434,552560.9817443488,2001200417044522600200000000,창고시설,2.0,0.0,2,30.06
1771.0,200456.8725447434,552560.9817443488,2004200409184522661200000000,,1.0,0.0,1,24.23
1771.0,200456.8725447434,552560.9817443488,2003200430154522719700000000,제1종근린생활시설,5.0,1.0,6,45.83
1771.0,200456.8725447434,552560.9817443488,1955200341804522702500000000,공장,1.0,0.0,1,47.72
1771.0,200456.8725447434,552560.9817443488,0000200349164522716300000000,공장,1.0,0.0,1,41.28
1771.0,200456.8725447434,552560.9817443488,0000200376964522720200000000,,1.0,0.0,1,19.24
1771.0,200456.8725447434,552560.9817443488,2009200354044522756100000000,창고시설,4.0,0.0,4,38.71
1771.0,200456.8725447434,552560.9817443488,0000200383824522782500000000,제1종근린생활시설,1.0,0.0,1,22.75
1771.0,200456.8725447434,552560.9817443488,2006200398024522790000000000,업무시설,3.0,0.0,3,25.6
1771.0,200456.8725447434,552560.9817443488,1994200372424522835300000000,제1종근린생활시설,4.0,1.0,5,31.48
1771.0,200456.8725447434,552560.9817443488,0000200393454522859600000000,제2종근린생활시설,1.0,0.0,1,30.81
1771.0,200456.8725447434,552560.9817443488,0000200411014522840500000000,창고시설,1.0,0.0,1,36.92
1771.0,200456.8725447434,552560.9817443488,0000200416884522871900000000,단독주택,1.0,0.0,1,43.17
1771.0,200456.8725447434,552560.9817443488,0000200420904522917300000000,,1.0,0.0,1,49.23
1771.0,200456.8725447434,552560.9817443488,0000200405984522931800000000,단독주택,1.0,0.0,1,41.83
1771.0,200456.8725447434,552560.9817443488,0000200415224522943900000000,단독주택,1.0,0.0,1,47.67
1771.0,200456.8725447434,552560.9817443488,2010200363974522886400000000,제2종근린생활시설,5.0,0.0,5,40.29
1771.0,200456.8725447434,552560.9817443488,0000200385154522911000000000,창고시설,1.0,0.0,1,35.39
1771.0,200456.8725447434,552560.9817443488,0000200374724522923500000000,단독주택,1.0,0.0,1,38.67
1771.0,200456.8725447434,552560.9817443488,0000200358904522956800000000,단독주택,1.0,0.0,1,48.96
1771.0,200456.8725447434,552560.9817443488,0000200381834522963700000000,단독주택,1.0,0.0,1,40.96
1771.0,200456.8725447434,552560.9817443488,0000200371404522969800000000,,1.0,0.0,1,44.17
1771.0,200456.8725447434,552560.9817443488,0000200399664522998100000000,단독주택,1.0,0.0,1,45.75
1771.0,200456.8725447434,552560.9817443488,2000200386084523018000000000,제2종근린생활시설,2.0,0.0,2,46.05
1771.0,200456.8725447434,552560.9817443488,0000200369494523024200000000,단독주택,1.0,0.0,1,49.92
1772.0,200358.3532202193,553061.1883792153,2005200277014527085300000000,문화및집회시설,6.0,2.0,8,48.89
1772.0,200358.3532202193,553061.1883792153,2004200308804527159600000000,제2종근린생활시설,6.0,1.0,7,44.75
1772.0,200358.3532202193,553061.1883792153,0000200264654527167700000000,제1종근린생활시설,2.0,0.0,2,46.03
1772.0,200358.3532202193,553061.1883792153,1991200293294527171700000000,제2종근린생활시설,5.0,1.0,6,39.08
1772.0,200358.3532202193,553061.1883792153,2003200313574527443400000000,제1종근린생활시설,5.0,1.0,6,27.41
1772.0,200358.3532202193,553061.1883792153,2003200264984527505700000000,교육연구시설,3.0,1.0,4,24.39
1772.0,200358.3532202193,553061.1883792153,0000200290974527551100000000,,1.0,0.0,1,2.37
1772.0,200358.3532202193,553061.1883792153,2008200309974527703800000000,교육연구시설,1.0,,1,25.63
1773.0,201385.74380685788,552648.949538336,1930201284934523245100000000,제1종근린생활시설,1.0,0.0,1,36.67
1773.0,201385.74380685788,552648.949538336,0000201293404523296100000000,제1종근린생활시설,1.0,0.0,1,26.78
1773.0,201385.74380685788,552648.949538336,0000201296224523358300000000,제2종근린생활시설,1.0,0.0,1,21.44
