구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_구조노후도,bw_intercept,bw_구조노후도
용산구,서계동,MK 리버티하우스,2,고위험군,37.55183526,126.9678297,197157.2945,450257.6771,40.6847221,-0.19852887260364582,41.844586133730324,4.469728399497419,43.0,435.0
용산구,동자동,덕성,2,고위험군,37.55051627,126.9743702,197735.2012,450111.1074,44.43159593,4.521675579393438,40.25350038876779,4.401282453128121,43.0,435.0
용산구,동자동,명신,2,고위험군,37.55014919,126.9737769,197682.7624,450070.3803,52.60761495,-0.694486294781079,40.59657997775496,4.407732911376861,43.0,435.0
용산구,동자동,24게스트 하우스 모텔 서울역,2,고위험군,37.54890816,126.9733025,197640.8014,449932.6527,37.36896655,-2.809488694373897,40.9628941244157,4.415756544511416,43.0,435.0
용산구,보광동,삼성장,2,고위험군,37.52394807,127.0015803,200139.6906,447162.0554,45.58448818,3.2977695633962654,43.09854346800984,4.569917417151086,43.0,435.0
용산구,(용산동,수정여관,2,고위험군,37.53137311,126.973614,197667.7801,447986.4684,35.80130093,1.0232053849242675,35.78178036857949,4.406195741046675,43.0,435.0
성동구,성동,복래여관,2,고위험군,37.54590134,127.0231574,202046.4475,449598.8491,62.00238696,4.682324769429108,44.26034819759267,4.53060759729794,43.0,435.0
성동구,마장동,제이하우스,2,고위험군,37.56687292,127.0360577,203185.5726,451926.804,49.09968426,6.969474103127382,42.765828925635894,4.156367031061609,43.0,435.0
성동구,행당동,모텔로,2,고위험군,37.55763832,127.0324228,202864.7962,450901.7552,35.42208879,-6.102231481656929,42.79534010092986,4.20942644042844,43.0,435.0
성동구,성동,천일장여관,2,고위험군,37.53247613,127.0555995,204914.2771,448110.0155,45.84143812,1.6952453351036993,44.95746578345369,4.261828186414203,43.0,435.0
